frame,observed_mask,rendered_mask,iou,coverage,render_false_coverage,observed_area_px,rendered_area_px
14,samples_known_object/01_basketball/results/segmentation/masks/00014_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00014_mask.pgm,0.8237754688975847,1.0,0.17622453110241532,6105.0,7411.0
15,samples_known_object/01_basketball/results/segmentation/masks/00015_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00015_mask.pgm,0.8236326806212019,1.0,0.1763673193787981,6099.0,7405.0
16,samples_known_object/01_basketball/results/segmentation/masks/00016_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00016_mask.pgm,0.8357664233576643,1.0,0.16423357664233576,6183.0,7398.0
17,samples_known_object/01_basketball/results/segmentation/masks/00017_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00017_mask.pgm,0.8281397544853636,0.9977246871444824,0.17029328287606432,6153.0,7399.0
18,samples_known_object/01_basketball/results/segmentation/masks/00018_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00018_mask.pgm,0.8089948523435383,1.0,0.19100514765646168,5972.0,7382.0
19,samples_known_object/01_basketball/results/segmentation/masks/00019_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00019_mask.pgm,0.8064734561213435,0.9996642605338257,0.19330804659983744,5957.0,7382.0
20,samples_known_object/01_basketball/results/segmentation/masks/00020_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00020_mask.pgm,0.7618918918918919,0.9964651820431247,0.23604336043360433,5658.0,7380.0
21,samples_known_object/01_basketball/results/segmentation/masks/00021_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00021_mask.pgm,0.7562222521189291,0.9904845814977974,0.23824366445317793,5675.0,7379.0
22,samples_known_object/01_basketball/results/segmentation/masks/00022_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00022_mask.pgm,0.7278403692140627,1.0,0.2721596307859373,5362.0,7367.0
23,samples_known_object/01_basketball/results/segmentation/masks/00023_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00023_mask.pgm,0.7152749490835031,1.0,0.28472505091649697,5268.0,7365.0
24,samples_known_object/01_basketball/results/segmentation/masks/00024_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00024_mask.pgm,0.8143810431703663,1.0,0.18561895682963367,5980.0,7343.0
25,samples_known_object/01_basketball/results/segmentation/masks/00025_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00025_mask.pgm,0.8657809110629068,0.9954793452844894,0.1308016877637131,6415.0,7347.0
26,samples_known_object/01_basketball/results/segmentation/masks/00026_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00026_mask.pgm,0.7849810913019989,0.9901192504258943,0.20882112714402395,5870.0,7346.0
27,samples_known_object/01_basketball/results/segmentation/masks/00027_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00027_mask.pgm,0.7689120556001069,0.9759117896522477,0.2162125340599455,5895.0,7340.0
28,samples_known_object/01_basketball/results/segmentation/masks/00028_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00028_mask.pgm,0.7966893605660126,0.9785210690277094,0.1891304347826087,6099.0,7360.0
29,samples_known_object/01_basketball/results/segmentation/masks/00029_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00029_mask.pgm,0.8200692041522492,0.9770096717932456,0.1637942733070973,6307.0,7369.0
30,samples_known_object/01_basketball/results/segmentation/masks/00030_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00030_mask.pgm,0.8399316059450217,0.9668433005299016,0.13515709642470206,6605.0,7384.0
31,samples_known_object/01_basketball/results/segmentation/masks/00031_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00031_mask.pgm,0.8348008936785386,0.9669660526716395,0.1406926406926407,6569.0,7392.0
32,samples_known_object/01_basketball/results/segmentation/masks/00032_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00032_mask.pgm,0.8093047034764826,0.9383521043272081,0.14524838012958963,6748.0,7408.0
33,samples_known_object/01_basketball/results/segmentation/masks/00033_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00033_mask.pgm,0.8765645805592543,0.9871045134203029,0.11328125,6669.0,7424.0
34,samples_known_object/01_basketball/results/segmentation/masks/00034_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00034_mask.pgm,0.7966437632135307,0.9773058842600097,0.18834141087775982,6169.0,7428.0
35,samples_known_object/01_basketball/results/segmentation/masks/00035_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00035_mask.pgm,0.7314814814814815,0.9780686239830209,0.25632060247444866,5654.0,7436.0
36,samples_known_object/01_basketball/results/segmentation/masks/00036_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00036_mask.pgm,0.7839169218479564,0.9900790314444258,0.20987654320987653,5947.0,7452.0
37,samples_known_object/01_basketball/results/segmentation/masks/00037_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00037_mask.pgm,0.7504291562128614,0.9811809392265194,0.23861200428724544,5792.0,7464.0
38,samples_known_object/01_basketball/results/segmentation/masks/00038_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00038_mask.pgm,0.8002331908278274,0.9630495790458372,0.1744186046511628,6414.0,7482.0
39,samples_known_object/01_basketball/results/segmentation/masks/00039_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00039_mask.pgm,0.8333998669328011,0.9906675102815564,0.16000536480686695,6322.0,7456.0
40,samples_known_object/01_basketball/results/segmentation/masks/00040_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00040_mask.pgm,0.8318157471880021,0.9975911353781918,0.16651013014893332,6227.0,7453.0
41,samples_known_object/01_basketball/results/segmentation/masks/00041_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00041_mask.pgm,0.8186652486040946,0.9854376700272044,0.17130937962589154,6249.0,7431.0
42,samples_known_object/01_basketball/results/segmentation/masks/00042_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00042_mask.pgm,0.8253863426231673,0.9774753636790239,0.1586104752928504,6393.0,7427.0
43,samples_known_object/01_basketball/results/segmentation/masks/00043_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00043_mask.pgm,0.8101756198347108,0.950318085428658,0.1539913700107875,6602.0,7416.0
44,samples_known_object/01_basketball/results/segmentation/masks/00044_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00044_mask.pgm,0.8434873949579832,0.967032967032967,0.1315398134378802,6643.0,7397.0
45,samples_known_object/01_basketball/results/segmentation/masks/00045_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00045_mask.pgm,0.8658993576017131,0.9864308583625553,0.12366246783150481,6559.0,7383.0
46,samples_known_object/01_basketball/results/segmentation/masks/00046_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00046_mask.pgm,0.8221052631578948,0.9646441253666821,0.1523538190204857,6477.0,7371.0
47,samples_known_object/01_basketball/results/segmentation/masks/00047_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00047_mask.pgm,0.8281850722524194,0.9721444133208839,0.15168386746333515,6426.0,7364.0
48,samples_known_object/01_basketball/results/segmentation/masks/00048_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00048_mask.pgm,0.8122839670300452,0.9737051792828685,0.1694984368628517,6275.0,7357.0
49,samples_known_object/01_basketball/results/segmentation/masks/00049_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00049_mask.pgm,0.8344283837056504,0.9613928841786525,0.13664174031271245,6605.0,7355.0
50,samples_known_object/01_basketball/results/segmentation/masks/00050_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00050_mask.pgm,0.8056503343796916,1.0,0.19434966562030845,5903.0,7327.0
51,samples_known_object/01_basketball/results/segmentation/masks/00051_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00051_mask.pgm,0.8365673681333697,1.0,0.16343263186663023,6122.0,7318.0
52,samples_known_object/01_basketball/results/segmentation/masks/00052_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00052_mask.pgm,0.8343508343508343,0.9901787151827403,0.15868673050615595,6211.0,7310.0
53,samples_known_object/01_basketball/results/segmentation/masks/00053_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00053_mask.pgm,0.7925407925407926,1.0,0.20745920745920746,5780.0,7293.0
54,samples_known_object/01_basketball/results/segmentation/masks/00054_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00054_mask.pgm,0.8459551325628824,0.9926611359285259,0.14872075523327405,6268.0,7309.0
55,samples_known_object/01_basketball/results/segmentation/masks/00055_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00055_mask.pgm,0.85334418667752,0.992739898989899,0.14129692832764504,6336.0,7325.0
56,samples_known_object/01_basketball/results/segmentation/masks/00056_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00056_mask.pgm,0.859385573149276,0.9923425535239881,0.13487738419618528,6399.0,7340.0
57,samples_known_object/01_basketball/results/segmentation/masks/00057_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00057_mask.pgm,0.8350962842419312,0.9970854922279793,0.16286025013594344,6176.0,7356.0
58,samples_known_object/01_basketball/results/segmentation/masks/00058_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00058_mask.pgm,0.8610849374074573,0.9908612143742255,0.13202170963364993,6456.0,7370.0
59,samples_known_object/01_basketball/results/segmentation/masks/00059_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00059_mask.pgm,0.8402311206664875,0.9908096973538266,0.15316901408450703,6311.0,7384.0
60,samples_known_object/01_basketball/results/segmentation/masks/00060_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00060_mask.pgm,0.8034404587278304,0.9844771241830066,0.1862506753106429,6120.0,7404.0
61,samples_known_object/01_basketball/results/segmentation/masks/00061_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00061_mask.pgm,0.7984923946695383,0.9981490829547367,0.20032353734160152,5943.0,7418.0
62,samples_known_object/01_basketball/results/segmentation/masks/00062_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00062_mask.pgm,0.8196743372359037,0.9996717544723454,0.18010499394265717,6093.0,7429.0
63,samples_known_object/01_basketball/results/segmentation/masks/00063_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00063_mask.pgm,0.8092167136907161,1.0,0.1907832863092839,6023.0,7443.0
64,samples_known_object/01_basketball/results/segmentation/masks/00064_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00064_mask.pgm,0.7975098296199213,0.9720447284345048,0.18376928236083165,6260.0,7455.0
65,samples_known_object/01_basketball/results/segmentation/masks/00065_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00065_mask.pgm,0.7924074321614757,0.9998313374936751,0.20748663101604278,5929.0,7480.0
66,samples_known_object/01_basketball/results/segmentation/masks/00066_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00066_mask.pgm,0.8223052294557097,0.9969270580624292,0.1756051892470242,6183.0,7477.0
67,samples_known_object/01_basketball/results/segmentation/masks/00067_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00067_mask.pgm,0.798539176626826,0.9975116124751161,0.19986693280106455,6028.0,7515.0
68,samples_known_object/01_basketball/results/segmentation/masks/00068_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00068_mask.pgm,0.7884386960538472,0.9953348883705432,0.20863690555040404,6002.0,7549.0
69,samples_known_object/01_basketball/results/segmentation/masks/00069_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00069_mask.pgm,0.7779080369936173,0.9849909285832096,0.21276034800949117,6063.0,7586.0
70,samples_known_object/01_basketball/results/segmentation/masks/00070_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00070_mask.pgm,0.8085993485342019,0.9907407407407407,0.1852435341998162,6264.0,7617.0
71,samples_known_object/01_basketball/results/segmentation/masks/00071_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00071_mask.pgm,0.8329656067488643,0.9908908445267871,0.16060685325660476,6477.0,7646.0
72,samples_known_object/01_basketball/results/segmentation/masks/00072_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00072_mask.pgm,0.8294613887086307,0.9947081712062257,0.16686220831703819,6425.0,7671.0
73,samples_known_object/01_basketball/results/segmentation/masks/00073_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00073_mask.pgm,0.7978737196940231,1.0,0.20212628030597693,6154.0,7713.0
74,samples_known_object/01_basketball/results/segmentation/masks/00074_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00074_mask.pgm,0.8258455977278596,1.0,0.17415440227214046,6397.0,7746.0
75,samples_known_object/01_basketball/results/segmentation/masks/00075_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00075_mask.pgm,0.7508024136602901,1.0,0.24919758633970984,5848.0,7789.0
76,samples_known_object/01_basketball/results/segmentation/masks/00076_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00076_mask.pgm,0.7783577339274348,0.9943080175638315,0.21815856777493606,6149.0,7820.0
77,samples_known_object/01_basketball/results/segmentation/masks/00077_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00077_mask.pgm,0.7593937078079226,1.0,0.24060629219207744,5962.0,7851.0
78,samples_known_object/01_basketball/results/segmentation/masks/00078_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00078_mask.pgm,0.8183893468611287,1.0,0.1816106531388713,6453.0,7885.0
79,samples_known_object/01_basketball/results/segmentation/masks/00079_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00079_mask.pgm,0.7747030578721253,1.0,0.22529694212787466,6131.0,7914.0
80,samples_known_object/01_basketball/results/segmentation/masks/00080_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00080_mask.pgm,0.7705523033850853,0.9998348745046235,0.22934962453862798,6056.0,7857.0
81,samples_known_object/01_basketball/results/segmentation/masks/00081_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00081_mask.pgm,0.7930724823604874,1.0,0.2069275176395125,6182.0,7795.0
82,samples_known_object/01_basketball/results/segmentation/masks/00082_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00082_mask.pgm,0.8080730170973133,0.9949351060462172,0.18858913127662322,6318.0,7747.0
83,samples_known_object/01_basketball/results/segmentation/masks/00083_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00083_mask.pgm,0.8077169593641841,0.9826887086712415,0.18062418725617685,6412.0,7690.0
84,samples_known_object/01_basketball/results/segmentation/masks/00084_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00084_mask.pgm,0.8195185426154847,0.9921235034656585,0.17511460379829732,6348.0,7635.0
85,samples_known_object/01_basketball/results/segmentation/masks/00085_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00085_mask.pgm,0.8097740409879138,0.9953172937187147,0.18712910457602533,6193.0,7583.0
86,samples_known_object/01_basketball/results/segmentation/masks/00086_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00086_mask.pgm,0.776230269266481,1.0,0.22376973073351902,5852.0,7539.0
87,samples_known_object/01_basketball/results/segmentation/masks/00087_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00087_mask.pgm,0.7930942540994534,0.9961486939048895,0.2044664348756352,5972.0,7478.0
88,samples_known_object/01_basketball/results/segmentation/masks/00088_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00088_mask.pgm,0.7743976309059093,1.0,0.22560236909409073,5753.0,7429.0
89,samples_known_object/01_basketball/results/segmentation/masks/00089_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00089_mask.pgm,0.8640633387010198,0.9901583884361064,0.12845154304277207,6503.0,7388.0
90,samples_known_object/01_basketball/results/segmentation/masks/00090_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00090_mask.pgm,0.8295179100457851,0.982769623484365,0.15823995627220552,6268.0,7318.0
91,samples_known_object/01_basketball/results/segmentation/masks/00091_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00091_mask.pgm,0.8067282321899736,0.964815399179552,0.1688188120157673,6338.0,7357.0
92,samples_known_object/01_basketball/results/segmentation/masks/00092_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00092_mask.pgm,0.7988741044012283,0.9347305389221557,0.15392953929539296,6680.0,7380.0
93,samples_known_object/01_basketball/results/segmentation/masks/00093_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00093_mask.pgm,0.7959658650116369,0.949560388708931,0.16889428918590524,6483.0,7407.0
94,samples_known_object/01_basketball/results/segmentation/masks/00094_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00094_mask.pgm,0.7836011221627136,0.9370234827691369,0.1728361825279311,6558.0,7429.0
95,samples_known_object/01_basketball/results/segmentation/masks/00095_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00095_mask.pgm,0.8112397554312476,0.965624032208114,0.16463496316141996,6458.0,7465.0
96,samples_known_object/01_basketball/results/segmentation/masks/00096_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00096_mask.pgm,0.8351029806831265,0.9527145359019265,0.128786867743227,6852.0,7493.0
97,samples_known_object/01_basketball/results/segmentation/masks/00097_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00097_mask.pgm,0.8457651907990958,0.9989007537688442,0.1534468991216396,6368.0,7514.0
98,samples_known_object/01_basketball/results/segmentation/masks/00098_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00098_mask.pgm,0.7604303332458672,0.9872253449156873,0.23201272028620645,5871.0,7547.0
99,samples_known_object/01_basketball/results/segmentation/masks/00099_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00099_mask.pgm,0.7856766024795568,0.9996643732169828,0.2141160949868074,5959.0,7580.0
100,samples_known_object/01_basketball/results/segmentation/masks/00100_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00100_mask.pgm,0.7889908256880734,0.9953703703703703,0.20810313075506445,6048.0,7602.0
101,samples_known_object/01_basketball/results/segmentation/masks/00101_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00101_mask.pgm,0.7557991333163395,0.9656407751180589,0.22331368696791093,6141.0,7635.0
102,samples_known_object/01_basketball/results/segmentation/masks/00102_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00102_mask.pgm,0.7707262009281325,0.951091162358768,0.1974663706412433,6461.0,7657.0
103,samples_known_object/01_basketball/results/segmentation/masks/00103_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00103_mask.pgm,0.6781898931700876,0.897537728355838,0.26489721571688785,6295.0,7686.0
104,samples_known_object/01_basketball/results/segmentation/masks/00104_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00104_mask.pgm,0.6600264010560423,0.8925673482635508,0.2830139486377265,6162.0,7671.0
105,samples_known_object/01_basketball/results/segmentation/masks/00105_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00105_mask.pgm,0.6717747683535281,0.8834557100453054,0.26290406673618355,6401.0,7672.0
106,samples_known_object/01_basketball/results/segmentation/masks/00106_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00106_mask.pgm,0.6936839577329491,0.8962147067949116,0.24572398485441962,6446.0,7659.0
107,samples_known_object/01_basketball/results/segmentation/masks/00107_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00107_mask.pgm,0.7130817149138878,0.9153339604891816,0.2365633581796783,6378.0,7647.0
108,samples_known_object/01_basketball/results/segmentation/masks/00108_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00108_mask.pgm,0.7289894947473737,0.9425937904269082,0.23714173537495092,6184.0,7641.0
109,samples_known_object/01_basketball/results/segmentation/masks/00109_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00109_mask.pgm,0.7039078156312625,0.9412158767375649,0.26372330669461547,5971.0,7633.0
110,samples_known_object/01_basketball/results/segmentation/masks/00110_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00110_mask.pgm,0.6650228530190041,0.8889067524115756,0.2746950019677292,6220.0,7623.0
111,samples_known_object/01_basketball/results/segmentation/masks/00111_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00111_mask.pgm,0.7351337644224674,0.9540891887444463,0.2379074658254469,6077.0,7608.0
112,samples_known_object/01_basketball/results/segmentation/masks/00112_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00112_mask.pgm,0.8007858546168959,0.9941463414634146,0.19542045005921832,6150.0,7599.0
113,samples_known_object/01_basketball/results/segmentation/masks/00113_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00113_mask.pgm,0.7489199491740788,0.9541848793912903,0.22314485303809148,6177.0,7587.0
114,samples_known_object/01_basketball/results/segmentation/masks/00114_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00114_mask.pgm,0.7470658050903336,0.9991181657848325,0.252441277381895,5670.0,7578.0
115,samples_known_object/01_basketball/results/segmentation/masks/00115_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00115_mask.pgm,0.7639547130068457,0.9941750899434642,0.23261042052367098,5837.0,7562.0
116,samples_known_object/01_basketball/results/segmentation/masks/00116_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00116_mask.pgm,0.7540406673618353,0.9826736877866485,0.2357992073976222,5887.0,7570.0
117,samples_known_object/01_basketball/results/segmentation/masks/00117_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00117_mask.pgm,0.7728157860573802,0.9804018445322793,0.21505801687763712,6072.0,7584.0
118,samples_known_object/01_basketball/results/segmentation/masks/00118_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00118_mask.pgm,0.7718754039033217,0.9762955697237208,0.21338250790305585,6117.0,7592.0
119,samples_known_object/01_basketball/results/segmentation/masks/00119_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00119_mask.pgm,0.7666623694727343,0.9730039267015707,0.2166754478398314,6112.0,7592.0
120,samples_known_object/01_basketball/results/segmentation/masks/00120_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00120_mask.pgm,0.7885388305458317,0.9820765380268045,0.19994738226782427,6193.0,7602.0
121,samples_known_object/01_basketball/results/segmentation/masks/00121_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00121_mask.pgm,0.8083224967490247,0.9871367317770366,0.18307267709291627,6297.0,7609.0
122,samples_known_object/01_basketball/results/segmentation/masks/00122_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00122_mask.pgm,0.8280205655526992,0.9759127404938646,0.15470410707256266,6601.0,7621.0
123,samples_known_object/01_basketball/results/segmentation/masks/00123_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00123_mask.pgm,0.7615046535677352,0.9818333333333333,0.22761242952668154,6000.0,7627.0
124,samples_known_object/01_basketball/results/segmentation/masks/00124_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00124_mask.pgm,0.7814449064449065,0.9886569127075456,0.21148551199685328,6083.0,7627.0
125,samples_known_object/01_basketball/results/segmentation/masks/00125_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00125_mask.pgm,0.7954896907216494,0.9813990461049285,0.19233285359152166,6290.0,7643.0
126,samples_known_object/01_basketball/results/segmentation/masks/00126_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00126_mask.pgm,0.7076520601700458,0.9990766389658357,0.2918848167539267,5415.0,7640.0
127,samples_known_object/01_basketball/results/segmentation/masks/00127_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00127_mask.pgm,0.7431134698003538,0.9567268586302261,0.2310407949790795,6147.0,7648.0
128,samples_known_object/01_basketball/results/segmentation/masks/00128_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00128_mask.pgm,0.7083484354234626,0.9046443450084863,0.23449536493014753,6481.0,7659.0
129,samples_known_object/01_basketball/results/segmentation/masks/00129_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00129_mask.pgm,0.8229465449804433,0.9987341772151899,0.17619420516836334,6320.0,7662.0
130,samples_known_object/01_basketball/results/segmentation/masks/00130_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00130_mask.pgm,0.8233294102262325,1.0,0.17667058977376748,6296.0,7647.0
131,samples_known_object/01_basketball/results/segmentation/masks/00131_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00131_mask.pgm,0.8198433420365535,0.9996816300541229,0.17994254374510316,6282.0,7658.0
132,samples_known_object/01_basketball/results/segmentation/masks/00132_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00132_mask.pgm,0.8494581538059799,1.0,0.1505418461940201,6506.0,7659.0
133,samples_known_object/01_basketball/results/segmentation/masks/00133_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00133_mask.pgm,0.8450483407368696,1.0,0.1549516592631304,6468.0,7654.0
134,samples_known_object/01_basketball/results/segmentation/masks/00134_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00134_mask.pgm,0.7966559485530547,0.9816164817749604,0.19127823475649564,6310.0,7659.0
135,samples_known_object/01_basketball/results/segmentation/masks/00135_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00135_mask.pgm,0.7741575817641229,0.9381474253115147,0.18420365535248043,6661.0,7660.0
136,samples_known_object/01_basketball/results/segmentation/masks/00136_mask.png,final_result/evaluation/basketball/evaluation/render_masks/00136_mask.pgm,0.7692809604593501,0.9989832231825114,0.23011623351181926,5901.0,7657.0
