frame,state_000,state_001,state_002
1,-0.31446447112433784,0.075752406875475256,3.6507985655662818
2,-0.31215829120052435,0.059766897247543839,3.6432502070568984
3,-0.31020309546126407,0.056026606856498982,3.6356266297676432
4,-0.30615287672835134,0.061979687615352025,3.6287520345936497
5,-0.29783982022257671,0.083453287403490839,3.6229890654506662
6,-0.2915419850065506,0.14806466612877311,3.6183381061197735
7,-0.28816712001089007,0.25135767343354393,3.6147504629578937
8,-0.28291103464363376,0.37991165048395509,3.6122167666684168
9,-0.2725398979496193,0.55056619875979296,3.6106105352338038
10,-0.27439338154225257,0.59394906468488506,3.611584075072805
11,-0.27702151964961885,0.48687780590063279,3.6151688720388533
12,-0.27336916094874619,0.38771345416166914,3.6190172026714547
13,-0.28159165136537717,0.31005132823722387,3.6225408595926418
14,-0.28062503045053933,0.24613809485833343,3.6256804083811169
15,-0.27714548363495617,0.19485386057327658,3.6282912219602474
16,-0.2784631878770667,0.15662153468874951,3.6302834465063278
17,-0.27378146428795752,0.13919939648004884,3.6316642308689695
18,-0.27038658047921282,0.14234147013246948,3.6324197336628608
19,-0.26328196291246614,0.18261213328646014,3.6325736084260232
20,-0.26205154507427791,0.30362905922924882,3.6320400254400669
21,-0.2591892950117014,0.44749511914265777,3.6313377102538671
22,-0.24953801763182148,0.60392472413873877,3.6307402825037527
23,-0.25175471973773511,0.5957031246481751,3.6323543201286448
24,-0.26289624016679852,0.45904611078459995,3.6355212438182805
25,-0.27511102190861014,0.36097102208564075,3.6378869640871354
26,-0.28536283440783711,0.2831989184950271,3.6392953950422657
27,-0.29531913972862422,0.229361499577521,3.6395194074554733
28,-0.2978112701266587,0.18988911421551194,3.6385527471201451
29,-0.29567116586747311,0.16927373795895095,3.6363450977440528
30,-0.2961384677899262,0.15986104313429347,3.6329296177387556
31,-0.29374796312251006,0.16628355039041953,3.6283915305872343
32,-0.28924760316317022,0.2112624672394903,3.6227636727926118
33,-0.26720072662790217,0.28198693503429512,3.6163891098758443
34,-0.27555392296822245,0.42363079529095643,3.6091347936290443
35,-0.26436780610591382,0.57818581221847443,3.6022401626064839
36,-0.26145467481036783,0.63604895356148261,3.5974031761251988
37,-0.27733183522412208,0.52255949947580538,3.5962288231982811
38,-0.28781984910464842,0.41628335541907047,3.5970564143899613
39,-0.28979857299005612,0.33296509621600684,3.6005462242766773
40,-0.30051883832312354,0.26616339795104244,3.6054898849863415
41,-0.3146326247538066,0.21608995565563857,3.6110375818520652
42,-0.31932005682423387,0.18368555297393857,3.6166337645432183
43,-0.3255190870569708,0.16601206742251598,3.6218234364196276
44,-0.32190094853518303,0.15937268971061228,3.6264354983369516
45,-0.30777868407566272,0.17576964714952165,3.6302886224016069
46,-0.29426898367084392,0.2237804899988958,3.6332304775589046
47,-0.27749531805408617,0.31032412080200711,3.6352586893596799
48,-0.25551251677590314,0.4325771971131579,3.6364779714223565
49,-0.22563495918070206,0.57645626245321557,3.6371638375029729
50,-0.20947393239318127,0.65611913662882704,3.6383584288059136
51,-0.19444554078308038,0.5503250879105186,3.6418095635310523
52,-0.18781770571607409,0.44721918212834832,3.6446263629877698
53,-0.17034299403811146,0.35882504761369216,3.6464705532478141
54,-0.15088160243578785,0.29514119486734347,3.6471206377538921
55,-0.14237849182150134,0.24635817469668489,3.6465309915839348
56,-0.12409412946508504,0.20979181087600887,3.6448110256456645
57,-0.11089126037920369,0.19470845069482759,3.6419683159047964
58,-0.094082759410627895,0.19245598486418328,3.6381712488303304
59,-0.082294029447845501,0.2149093550130711,3.6334606290036842
60,-0.063711279718746516,0.2749174402832707,3.6279121874979667
61,-0.054048411424331061,0.38542381877672549,3.6215940562068387
62,-0.050565201699762204,0.53346182991048607,3.6148378275615665
63,-0.046862872937569418,0.64410834656473304,3.6086869264741854
64,-0.065792288819557718,0.55213767664530411,3.6054210499237964
65,-0.062561035793756672,0.43298215065606682,3.6024671170424374
66,-0.072386707471400205,0.3543694875786384,3.5987383936065771
67,-0.088411349864808267,0.29408482895848537,3.5943692525099933
68,-0.098491756381776499,0.24729447339242919,3.5890595920961816
69,-0.10581320873126757,0.21948465994917249,3.5825672807267885
70,-0.11594916278056548,0.20694643831211437,3.5748134090419565
71,-0.1229827532944405,0.20946668089080522,3.5658135649136855
72,-0.13960061759668149,0.24361728258719256,3.5555560289027217
73,-0.15436009595872949,0.31645958835146909,3.5442578071461783
74,-0.17337319958297917,0.42831272407723209,3.5323145391500281
75,-0.19307119960756536,0.58148018225529741,3.520386993811544
76,-0.21931964270793677,0.61612206626032717,3.5111782386348396
77,-0.24965289744190988,0.5086325532548337,3.505848899525386
78,-0.27261134282806593,0.40798208188226737,3.5034204403248181
79,-0.28824205453719892,0.32582487260407539,3.5050122789722882
80,-0.30293741064700769,0.26857195225946706,3.5120789278188251
81,-0.32364280958289782,0.22697906205663859,3.5229784575145433
82,-0.32761379431642501,0.21004516780969598,3.5363440643298483
83,-0.33260821378023298,0.21538680657748305,3.5509139276956803
84,-0.34150394102858317,0.25225033035166111,3.565707743316068
85,-0.35964140642204168,0.33175262636439445,3.5799381917947635
86,-0.35111615863134238,0.45677852629042354,3.5932904880075029
87,-0.36023426323022917,0.61170933321946896,3.6052402026252715
88,-0.36010231801475956,0.60148710557803753,3.6178036213228553
89,-0.360966470333209,0.48425991523513218,3.6292015828140283
90,-0.35965811923777979,0.38457898284927478,3.6368611267047806
91,-0.35417562310137501,0.31507572627115377,3.6396775869188227
92,-0.35253961183655935,0.26012298602179329,3.638438913791707
93,-0.34870735973437239,0.22870223550465196,3.6338940998674838
94,-0.34013803031137874,0.20811111897897136,3.6268634070956058
95,-0.33608553822283166,0.20818657219834313,3.6178794019590441
96,-0.32384120672847488,0.22983242873839568,3.6075639271612308
97,-0.32076855733751891,0.3097606918219295,3.5961414608506881
98,-0.29570072229790673,0.44362688399017824,3.5843723050080327
99,-0.25326127761703138,0.61862075724269161,3.5730080563410942
100,-0.23167868432760547,0.61139125357281854,3.5651058561502431
101,-0.21274545751039933,0.51189049371423567,3.5596428297227503
102,-0.20574201763865385,0.42271385899157188,3.5555634867240693
103,-0.19284047755137437,0.34871852728596942,3.553473634598137
104,-0.18223696867230918,0.30597970065131003,3.5540327657585209
105,-0.17047669285692216,0.26690327738845215,3.5563755019029832
106,-0.16113697650911529,0.24428561706457264,3.5595154892684389
107,-0.15436065987560893,0.23854621912009927,3.5627713512717456
108,-0.14193057002346707,0.2521750213469714,3.5656697791716323
109,-0.12850172165308527,0.3041039546873433,3.5677846400905828
110,-0.11415113640430885,0.40442009580938987,3.5689265068381859
111,-0.098165633933738103,0.53273487002634312,3.5693124919317873
112,-0.091211455909440423,0.64728422296898336,3.5695521771463641
113,-0.10864738579492156,0.57852870482509511,3.5720980120482158
114,-0.11612390229861867,0.47107885926424553,3.5748931303551017
115,-0.12724159578670408,0.37596016351035627,3.5773231858311929
116,-0.1350492356877534,0.31254380321264541,3.5794527980335764
117,-0.14460415400296986,0.26324935050110243,3.5809544472506936
118,-0.15032174114931821,0.23399563553197955,3.5815339155925083
119,-0.15294394949697113,0.21872065537044261,3.5810890396505406
120,-0.15012864709453044,0.21358721163667324,3.5795997844895289
121,-0.14668481211520829,0.22692946278506393,3.5770259662053707
122,-0.14345303051941199,0.28511116207112353,3.5733057445485148
123,-0.14363146618646883,0.38868154220745932,3.5685993478024818
124,-0.1479462902523381,0.52499685520961503,3.5632908646499386
125,-0.15265935506422865,0.64308669554256914,3.5583331530746873
126,-0.17692245044820559,0.57720399760313146,3.5562995041395378
127,-0.19787108008510956,0.46769926828072578,3.5554796952938736
128,-0.22794827396008488,0.37143883542961614,3.5555013625195033
129,-0.24342607102174338,0.28582556164498296,3.5571305093115515
130,-0.25843517087864482,0.24143153166179082,3.5591719549692091
131,-0.27205489271552957,0.21997548899217781,3.5610972601880855
132,-0.28426629762876848,0.21967640055016413,3.562489655621722
133,-0.29435197797569079,0.24320541610955429,3.5630898804858488
