frame,time,object_support_v_raw,object_support_v,support_v_raw,support_v,signed_gap,gap,floor_score,proposal_score,confidence_level,is_candidate,floor_contact_state
64,2.625000,622.000,593.875,658.042,658.042,-64.166779,64.166779,0.970505,0.887106,strong,0,0
65,2.666667,577.850,589.067,658.042,658.042,-68.974220,68.974220,0.266611,0.665329,proposal,0,0
66,2.708333,546.850,576.402,658.042,658.042,-81.639429,81.639429,0.000000,0.628425,none,0,0
67,2.750000,521.000,559.782,658.042,658.042,-98.260076,98.260076,0.000000,0.452078,none,0,0
68,2.791667,502.850,542.702,658.042,658.042,-115.339528,115.339528,0.000000,0.368046,none,0,0
69,2.833333,489.850,526.846,658.042,658.042,-131.195145,131.195145,0.000000,0.290423,none,0,0
70,2.875000,486.000,514.593,658.042,658.042,-143.449076,143.449076,0.000000,0.283558,none,0,0
71,2.916667,488.000,506.615,658.042,658.042,-151.426829,151.426829,0.000000,0.415114,none,0,0
72,2.958333,501.000,504.930,658.042,658.042,-153.111255,153.111255,0.000000,0.488677,none,0,0
73,3.000000,531.850,513.006,658.042,658.042,-145.035354,145.035354,0.000000,0.502428,none,0,0
74,3.041667,578.000,532.504,658.042,658.042,-125.537223,125.537223,0.269002,0.266811,proposal,0,0
75,3.083333,641.000,565.053,658.042,658.042,-92.988531,92.988531,1.000000,0.963535,strong,0,0
76,3.125000,656.850,592.592,658.042,658.042,-65.449447,65.449447,1.000000,1.000000,strong,1,1
77,3.166667,611.000,598.114,658.042,658.042,-59.927088,59.927088,0.795129,0.612349,strong,0,0
78,3.208333,577.850,592.035,658.042,658.042,-66.006437,66.006437,0.266611,0.541496,proposal,0,0
79,3.250000,539.000,576.125,658.042,658.042,-81.916981,81.916981,0.000000,0.585158,none,0,0
80,3.291667,513.000,557.187,658.042,658.042,-100.854362,100.854362,0.000000,0.520344,none,0,0
81,3.333333,495.000,538.531,658.042,658.042,-119.510528,119.510528,0.000000,0.496602,none,0,0
82,3.375000,487.850,523.327,658.042,658.042,-134.714845,134.714845,0.000000,0.491032,none,0,0
83,3.416667,489.000,513.029,658.042,658.042,-145.012866,145.012866,0.000000,0.534914,none,0,0
84,3.458333,504.850,510.575,658.042,658.042,-147.466482,147.466482,0.000000,0.541427,none,0,0
85,3.500000,540.000,519.403,658.042,658.042,-138.639012,138.639012,0.000000,0.495381,none,0,0
86,3.541667,589.850,540.537,658.042,658.042,-117.504784,117.504784,0.457930,0.416133,soft,0,0
87,3.583333,643.000,571.276,658.042,658.042,-86.765824,86.765824,1.000000,1.000000,strong,1,1
88,3.625000,640.000,591.893,658.042,658.042,-66.148552,66.148552,1.000000,1.000000,strong,0,0
89,3.666667,599.000,594.025,658.042,658.042,-64.016461,64.016461,0.603810,0.624199,soft,0,0
90,3.708333,561.000,584.118,658.042,658.042,-73.923998,73.923998,0.000000,0.562871,none,0,0
91,3.750000,530.000,567.882,658.042,658.042,-90.159274,90.159274,0.000000,0.548325,none,0,0
92,3.791667,508.000,549.918,658.042,658.042,-108.123967,108.123967,0.000000,0.548992,none,0,0
93,3.833333,493.000,532.842,658.042,658.042,-125.199252,125.199252,0.000000,0.516563,none,0,0
94,3.875000,485.000,518.490,658.042,658.042,-139.551951,139.551951,0.000000,0.510720,none,0,0
95,3.916667,485.000,508.443,658.042,658.042,-149.598841,149.598841,0.000000,0.535253,none,0,0
96,3.958333,498.850,505.565,658.042,658.042,-152.476664,152.476664,0.000000,0.540308,none,0,0
97,4.000000,530.000,512.895,658.042,658.042,-145.146140,145.146140,0.000000,0.527889,none,0,0
98,4.041667,585.000,534.527,658.042,658.042,-123.514773,123.514773,0.380605,0.061414,proposal,0,0
99,4.083333,652.850,570.024,658.042,658.042,-88.017816,88.017816,1.000000,1.000000,strong,1,1
100,4.125000,651.000,594.317,658.042,658.042,-63.724946,63.724946,1.000000,1.000000,strong,0,0
101,4.166667,611.000,599.322,658.042,658.042,-58.719938,58.719938,0.795129,0.566947,strong,0,0
102,4.208333,577.850,592.880,658.042,658.042,-65.161431,65.161431,0.266611,0.425210,proposal,0,0
103,4.250000,542.000,577.616,658.042,658.042,-80.425477,80.425477,0.000000,0.585237,none,0,0
104,4.291667,518.850,559.986,658.042,658.042,-98.055309,98.055309,0.000000,0.483090,none,0,0
105,4.333333,503.850,543.145,658.042,658.042,-114.896191,114.896191,0.000000,0.417433,none,0,0
106,4.375000,494.850,528.657,658.042,658.042,-129.384809,129.384809,0.000000,0.338624,none,0,0
107,4.416667,492.000,517.660,658.042,658.042,-140.381841,140.381841,0.000000,0.330533,none,0,0
108,4.458333,497.850,511.717,658.042,658.042,-146.324764,146.324764,0.000000,0.332100,none,0,0
109,4.500000,517.000,513.302,658.042,658.042,-144.739810,144.739810,0.000000,0.392809,none,0,0
110,4.541667,555.000,525.811,658.042,658.042,-132.230342,132.230342,0.000000,0.262095,none,0,0
111,4.583333,612.000,551.668,658.042,658.042,-106.373715,106.373715,0.811073,0.366172,strong,0,0
112,4.625000,665.000,585.668,658.042,658.042,-72.374075,72.374075,1.000000,1.000000,strong,1,1
113,4.666667,630.000,598.967,658.042,658.042,-59.074328,59.074328,1.000000,0.606620,strong,0,0
114,4.708333,586.000,595.077,658.042,658.042,-62.964505,62.964505,0.396548,0.454965,proposal,0,0
115,4.750000,553.850,582.709,658.042,658.042,-75.332628,75.332628,0.000000,0.448067,none,0,0
116,4.791667,526.850,565.951,658.042,658.042,-92.090315,92.090315,0.000000,0.411813,none,0,0
117,4.833333,506.850,548.221,658.042,658.042,-109.820696,109.820696,0.000000,0.318295,none,0,0
118,4.875000,494.000,531.955,658.042,658.042,-126.086962,126.086962,0.000000,0.294182,none,0,0
119,4.916667,487.850,518.723,658.042,658.042,-139.318348,139.318348,0.000000,0.283914,none,0,0
120,4.958333,485.850,508.861,658.042,658.042,-149.180319,149.180319,0.000000,0.326698,none,0,0
121,5.000000,492.850,504.058,658.042,658.042,-153.983698,153.983698,0.000000,0.464906,none,0,0
122,5.041667,516.000,507.641,658.042,658.042,-150.401064,150.401064,0.000000,0.479440,none,0,0
123,5.083333,554.000,521.548,658.042,658.042,-136.493220,136.493220,0.000000,0.278104,none,0,0
124,5.125000,613.850,549.239,658.042,658.042,-108.802729,108.802729,0.840568,0.372316,strong,0,0
125,5.166667,663.850,583.622,658.042,658.042,-74.419385,74.419385,1.000000,1.000000,strong,1,1
126,5.208333,628.000,596.936,658.042,658.042,-61.106045,61.106045,1.000000,0.714152,strong,0,0
127,5.250000,585.000,593.355,658.042,658.042,-64.686706,64.686706,0.380605,0.535614,proposal,0,0
128,5.291667,549.850,580.303,658.042,658.042,-77.738170,77.738170,0.000000,0.596577,none,0,0
129,5.333333,522.000,562.812,658.042,658.042,-95.229194,95.229194,0.000000,0.452181,none,0,0
130,5.375000,502.850,544.824,658.042,658.042,-113.217911,113.217911,0.000000,0.442423,none,0,0
131,5.416667,494.000,529.577,658.042,658.042,-128.465013,128.465013,0.000000,0.471657,none,0,0
132,5.458333,494.000,518.904,658.042,658.042,-139.137984,139.137984,0.000000,0.522139,none,0,0
133,5.500000,506.000,515.033,658.042,658.042,-143.009064,143.009064,0.000000,0.545234,none,0,0
134,5.541667,534.850,520.978,658.042,658.042,-137.063820,137.063820,0.000000,0.544721,none,0,0
135,5.583333,583.000,539.584,658.042,658.042,-118.457149,118.457149,0.348719,0.438151,proposal,0,0
136,5.625000,639.000,569.409,658.042,658.042,-88.632479,88.632479,1.000000,1.000000,strong,0,0
137,5.666667,647.000,592.686,658.042,658.042,-65.355211,65.355211,1.000000,1.000000,strong,1,1
138,5.708333,600.850,595.135,658.042,658.042,-62.906123,62.906123,0.633305,0.611648,soft,0,0
139,5.750000,563.000,585.495,658.042,658.042,-72.546761,72.546761,0.029854,0.535869,none,0,0
140,5.791667,532.850,569.701,658.042,658.042,-88.340208,88.340208,0.000000,0.528538,none,0,0
141,5.833333,511.850,552.346,658.042,658.042,-105.695620,105.695620,0.000000,0.524931,none,0,0
142,5.875000,501.000,536.942,658.042,658.042,-121.099409,121.099409,0.000000,0.472027,none,0,0
143,5.916667,498.850,525.515,658.042,658.042,-132.527062,132.527062,0.000000,0.473282,none,0,0
144,5.958333,504.000,519.060,658.042,658.042,-138.981418,138.981418,0.000000,0.541851,none,0,0
145,6.000000,523.000,520.242,658.042,658.042,-137.799468,137.799468,0.000000,0.527101,none,0,0
146,6.041667,568.000,534.569,658.042,658.042,-123.472103,123.472103,0.109570,0.191997,none,0,0
147,6.083333,623.850,561.354,658.042,658.042,-96.687947,96.687947,1.000000,0.545300,strong,0,0
148,6.125000,665.850,592.703,658.042,658.042,-65.339038,65.339038,1.000000,1.000000,strong,1,1
149,6.166667,626.850,602.947,658.042,658.042,-55.094802,55.094802,1.000000,0.740864,strong,0,0
150,6.208333,587.850,598.418,658.042,658.042,-59.623836,59.623836,0.426043,0.555648,proposal,0,0
151,6.250000,553.850,585.047,658.042,658.042,-72.994160,72.994160,0.000000,0.437770,none,0,0
152,6.291667,527.000,567.633,658.042,658.042,-90.408387,90.408387,0.000000,0.439545,none,0,0
153,6.333333,506.850,549.398,658.042,658.042,-108.643346,108.643346,0.000000,0.406419,none,0,0
154,6.375000,496.000,533.379,658.042,658.042,-124.662817,124.662817,0.000000,0.303959,none,0,0
155,6.416667,495.850,522.120,658.042,658.042,-135.921447,135.921447,0.000000,0.372517,none,0,0
156,6.458333,501.000,515.784,658.042,658.042,-142.257488,142.257488,0.000000,0.452720,none,0,0
157,6.500000,520.000,517.049,658.042,658.042,-140.992717,140.992717,0.000000,0.525233,none,0,0
158,6.541667,558.850,529.589,658.042,658.042,-128.452377,128.452377,0.000000,0.306586,none,0,0
159,6.583333,620.000,556.712,658.042,658.042,-101.329139,101.329139,0.938619,0.443703,strong,0,0
160,6.625000,671.000,590.999,658.042,658.042,-67.042872,67.042872,1.000000,1.000000,strong,1,1
161,6.666667,639.000,605.399,658.042,658.042,-52.642486,52.642486,1.000000,0.724553,strong,0,0
162,6.708333,597.000,602.879,658.042,658.042,-55.162215,55.162215,0.571924,0.543415,soft,0,0
163,6.750000,560.000,590.016,658.042,658.042,-68.026026,68.026026,0.000000,0.549698,none,0,0
164,6.791667,531.000,572.311,658.042,658.042,-85.730693,85.730693,0.000000,0.466403,none,0,0
165,6.833333,510.000,553.618,658.042,658.042,-104.423960,104.423960,0.000000,0.413161,none,0,0
166,6.875000,496.000,536.332,658.042,658.042,-121.709247,121.709247,0.000000,0.367996,none,0,0
167,6.916667,486.000,521.233,658.042,658.042,-136.808948,136.808948,0.000000,0.375635,none,0,0
168,6.958333,482.000,509.463,658.042,658.042,-148.578739,148.578739,0.000000,0.410498,none,0,0
169,7.000000,485.850,502.379,658.042,658.042,-155.662592,155.662592,0.000000,0.513571,none,0,0
170,7.041667,504.000,502.865,658.042,658.042,-155.176290,155.176290,0.000000,0.543042,none,0,0
171,7.083333,541.000,514.306,658.042,658.042,-143.735878,143.735878,0.000000,0.539914,none,0,0
172,7.125000,592.700,537.824,658.042,658.042,-120.217590,120.217590,0.503368,0.429032,soft,0,0
173,7.166667,652.000,572.077,658.042,658.042,-85.964788,85.964788,1.000000,1.000000,strong,1,1
174,7.208333,641.000,592.754,658.042,658.042,-65.287827,65.287827,1.000000,0.858065,strong,0,0
175,7.250000,597.000,594.028,658.042,658.042,-64.013954,64.013954,0.571924,0.643549,soft,0,0
176,7.291667,561.850,584.374,658.042,658.042,-73.667243,73.667243,0.011519,0.553844,none,0,0
177,7.333333,527.000,567.162,658.042,658.042,-90.879545,90.879545,0.000000,0.535853,none,0,0
178,7.375000,506.000,548.813,658.042,658.042,-109.228157,109.228157,0.000000,0.511321,none,0,0
179,7.416667,492.850,532.024,658.042,658.042,-126.017185,126.017185,0.000000,0.380328,none,0,0
180,7.458333,484.850,517.872,658.042,658.042,-140.169504,140.169504,0.000000,0.364548,none,0,0
181,7.500000,484.000,507.710,658.042,658.042,-150.331128,150.331128,0.000000,0.340640,none,0,0
182,7.541667,490.000,502.397,658.042,658.042,-155.644265,155.644265,0.000000,0.449368,none,0,0
183,7.583333,508.000,504.078,658.042,658.042,-153.963460,153.963460,0.000000,0.525551,none,0,0
184,7.625000,545.000,516.355,658.042,658.042,-141.686897,141.686897,0.000000,0.547490,none,0,0
185,7.666667,596.000,540.248,658.042,658.042,-117.793303,117.793303,0.555981,0.465769,soft,0,0
186,7.708333,656.850,575.229,658.042,658.042,-82.812787,82.812787,1.000000,1.000000,strong,1,1
187,7.750000,652.850,598.515,658.042,658.042,-59.526426,59.526426,1.000000,0.920392,strong,0,0
188,7.791667,608.850,601.616,658.042,658.042,-56.425973,56.425973,0.760851,0.557825,strong,0,0
189,7.833333,572.000,592.731,658.042,658.042,-65.310657,65.310657,0.173343,0.493563,none,0,0
190,7.875000,543.000,577.812,658.042,658.042,-80.229935,80.229935,0.000000,0.403804,none,0,0
191,7.916667,524.000,561.668,658.042,658.042,-96.373429,96.373429,0.000000,0.529652,none,0,0
192,7.958333,509.850,546.123,658.042,658.042,-111.918876,111.918876,0.000000,0.546886,none,0,0
