frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,global_z_ref,contact_depth_gap,audio_support,audio_anchor,audio_event_type
12,0.458333,-0.276182,0.391708,3.656375,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.070,517.332,45.213,529.070,517.332,48.199,565.531,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.148050,3.847499,3.657415,-0.191124,0.474190,0,
13,0.500000,-0.284815,0.313596,3.663927,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,525.838,485.698,45.350,525.838,485.698,48.099,533.797,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.114402,3.813038,3.654469,-0.149111,0.000000,0,
14,0.541667,-0.284311,0.249372,3.673307,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,526.331,459.700,45.746,526.331,459.700,47.977,507.677,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.071484,3.785596,3.651524,-0.112289,0.000000,0,
15,0.583333,-0.281472,0.197902,3.684996,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.823,438.871,45.256,527.823,438.871,47.824,486.695,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.038150,3.755041,3.648578,-0.070045,0.000000,0,
16,0.625000,-0.283742,0.159586,3.699049,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.348,423.359,46.477,527.348,423.359,47.643,471.002,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.020730,3.729562,3.645633,-0.030513,0.000000,0,
17,0.666667,-0.280046,0.142392,3.714808,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.287,416.293,46.884,529.287,416.293,47.441,463.734,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.020257,3.714808,3.642687,0.000000,0.000000,0,
18,0.708333,-0.274831,0.144688,3.692074,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,530.680,417.553,45.717,530.680,417.553,47.733,465.286,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.043412,3.699178,3.639742,-0.007104,0.000000,0,
19,0.750000,-0.266049,0.184499,3.670805,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.560,433.814,46.570,533.560,433.814,48.009,481.823,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.088233,3.699030,3.636797,-0.028225,0.000000,0,
20,0.791667,-0.263452,0.305267,3.651441,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,534.040,482.778,45.025,534.040,482.778,48.264,531.042,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.150929,3.711479,3.633851,-0.060038,0.000000,0,
21,0.833333,-0.259368,0.447738,3.633757,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.175,540.956,45.027,535.175,540.956,48.499,589.455,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.199159,3.735127,3.630906,-0.101370,0.500000,0,
22,0.875000,-0.248829,0.602292,3.620503,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,539.066,604.311,44.511,539.066,604.311,48.676,652.987,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.231528,3.730947,3.627960,-0.110445,0.750000,0,
23,0.916667,-0.250547,0.592892,3.614942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,538.213,600.868,43.369,538.213,600.868,48.751,649.619,668.476,floor,ball_contact_events,0.617236,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,0.243225,3.729294,3.625015,-0.114353,1.000000,0,bounce
24,0.958333,-0.261605,0.456728,3.617654,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.800,545.411,45.441,533.800,545.411,48.715,594.126,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.234850,3.714227,3.622069,-0.096573,0.750000,0,
25,1.000000,-0.273444,0.358790,3.615832,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,528.938,505.726,48.130,528.938,505.726,48.739,554.465,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.207546,3.668438,3.619124,-0.052605,0.500000,0,
26,1.041667,-0.282864,0.282736,3.612091,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,524.993,474.955,46.376,524.993,474.955,48.790,523.745,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.160121,3.641512,3.616178,-0.029421,0.000000,0,
27,1.083333,-0.292743,0.227363,3.607736,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,520.833,452.553,46.099,520.833,452.553,48.849,501.402,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.107274,3.619800,3.613233,-0.012064,0.000000,0,
28,1.125000,-0.294879,0.188015,3.602718,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,519.796,436.642,46.719,519.796,436.642,48.917,485.559,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.065614,3.608790,3.610288,-0.006072,0.000000,0,
29,1.166667,-0.292476,0.167451,3.597090,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,520.589,428.366,46.909,520.589,428.366,48.993,477.359,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.040879,3.600039,3.607342,-0.002949,0.000000,0,
30,1.208333,-0.292727,0.158025,3.591058,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,520.286,424.626,48.050,520.286,424.626,49.075,473.701,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.033650,3.591058,3.604397,0.000000,0.000000,0,
31,1.250000,-0.291442,0.164969,3.599958,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,521.106,427.299,47.877,521.106,427.299,48.954,476.253,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.052545,3.585791,3.601451,0.014167,0.000000,0,
32,1.291667,-0.288170,0.210484,3.609082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.738,445.650,49.416,522.738,445.650,48.830,494.480,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.104748,3.585649,3.598506,0.023433,0.000000,0,
33,1.333333,-0.266236,0.281725,3.618683,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.951,474.335,50.384,531.951,474.335,48.701,523.036,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.168942,3.592409,3.595560,0.026274,0.000000,0,
34,1.375000,-0.277074,0.425923,3.628806,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.866,532.374,46.859,527.866,532.374,48.565,580.939,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.236420,3.618556,3.592615,0.010250,0.455753,0,
35,1.416667,-0.267075,0.584127,3.639177,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,532.221,595.727,46.079,532.221,595.727,48.426,644.153,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.282803,3.658267,3.589669,-0.019090,0.683630,0,
36,1.458333,-0.264895,0.644521,3.644851,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.267,619.694,45.488,533.267,619.694,48.351,668.045,668.476,floor,ball_contact_events,0.617236,0.000000,0,1,0,1,0,1,floor,,floor,right_hand,0.302807,3.678698,3.586724,-0.033847,0.911507,0,placement
37,1.500000,-0.280061,0.527639,3.631554,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,526.743,573.378,44.797,526.743,573.378,48.528,621.906,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299944,3.688451,3.534646,-0.056896,0.683630,0,
38,1.541667,-0.289289,0.421927,3.613884,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.439,531.462,48.341,522.439,531.462,48.765,580.227,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.271927,3.671550,3.533216,-0.057666,0.455753,0,
39,1.583333,-0.289731,0.332895,3.599767,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,521.798,495.812,47.358,521.798,495.812,48.957,544.769,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.214660,3.640499,3.531786,-0.040732,0.000000,0,
40,1.625000,-0.299235,0.265028,3.590108,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,517.592,468.415,46.615,517.592,468.415,49.088,517.503,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.150207,3.621206,3.530356,-0.031098,0.000000,0,
41,1.666667,-0.312490,0.214614,3.586387,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.037,447.883,47.267,512.037,447.883,49.139,497.022,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.088314,3.614303,3.528926,-0.027917,0.000000,0,
42,1.708333,-0.316867,0.182277,3.588911,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,510.336,434.589,47.230,510.336,434.589,49.105,483.694,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.047908,3.603596,3.527496,-0.014685,0.000000,0,
43,1.750000,-0.323278,0.164873,3.596864,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.005,427.318,47.605,508.005,427.318,48.996,476.314,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.023571,3.605705,3.526065,-0.008841,0.000000,0,
44,1.791667,-0.320287,0.158571,3.608222,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.638,424.541,47.556,509.638,424.541,48.842,473.383,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.024516,3.608222,3.524635,0.000000,0.000000,0,
45,1.833333,-0.303982,0.173603,3.585553,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.492,431.106,47.982,515.492,431.106,49.151,480.257,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.052561,3.600945,3.523205,-0.015393,0.000000,0,
46,1.875000,-0.288740,0.219573,3.564964,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,521.052,450.454,49.025,521.052,450.454,49.435,499.889,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.103709,3.601496,3.521775,-0.036532,0.000000,0,
47,1.916667,-0.270782,0.302813,3.547315,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.895,485.366,48.391,527.895,485.366,49.681,535.047,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.177883,3.610142,3.520345,-0.062828,0.000000,0,
48,1.958333,-0.248221,0.420199,3.532620,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.808,534.688,49.885,536.808,534.688,49.887,584.575,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.249242,3.635264,3.518915,-0.102644,0.000000,0,
49,2.000000,-0.218381,0.557935,3.520363,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,548.897,592.756,48.185,548.897,592.756,50.061,642.817,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.291609,3.665288,3.517485,-0.144925,0.492841,0,
50,2.041667,-0.202350,0.633888,3.514541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.445,624.880,44.702,555.445,624.880,50.144,675.024,668.476,floor,ball_contact_events,0.617236,0.000000,0,1,0,1,0,1,floor,,floor,right_hand,0.309879,3.677545,3.516055,-0.163004,0.739261,0,
51,2.083333,-0.187973,0.531968,3.520704,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,561.590,581.902,46.237,561.590,581.902,50.056,631.958,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.308704,3.679149,3.550506,-0.158445,0.985681,0,bounce
52,2.125000,-0.182842,0.435354,3.547937,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.316,540.207,47.868,564.316,540.207,49.672,589.879,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.282445,3.660059,3.563178,-0.112123,0.739261,0,
53,2.166667,-0.165991,0.354178,3.571903,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.752,505.622,44.883,571.752,505.622,49.339,554.961,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.229896,3.629781,3.575850,-0.057877,0.492841,0,
54,2.208333,-0.148729,0.290949,3.595288,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,579.247,478.847,46.847,579.247,478.847,49.018,527.865,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.168322,3.595288,3.588522,0.000000,0.000000,0,
55,2.250000,-0.140010,0.242249,3.585647,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,582.655,459.220,46.945,582.655,459.220,49.149,508.369,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.108950,3.578041,3.601194,0.007606,0.000000,0,
56,2.291667,-0.121691,0.205733,3.574401,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.001,444.529,47.220,590.001,444.529,49.304,493.833,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.068091,3.565777,3.613867,0.008624,0.000000,0,
57,2.333333,-0.108407,0.190346,3.560250,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,595.282,438.518,46.387,595.282,438.518,49.500,488.018,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.041986,3.554058,3.626539,0.006192,0.000000,0,
58,2.375000,-0.091608,0.187404,3.542668,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,602.024,437.688,47.670,602.024,437.688,49.746,487.434,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.046884,3.539736,3.639211,0.002932,0.000000,0,
59,2.416667,-0.079786,0.208342,3.522427,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.735,446.864,47.035,606.735,446.864,50.032,496.896,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.082655,3.522427,3.651883,0.000000,0.000000,0,
60,2.458333,-0.062786,0.270934,3.575461,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,614.211,471.285,46.761,614.211,471.285,49.289,520.574,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.149066,3.515331,3.664555,0.060130,0.000000,0,
61,2.500000,-0.054119,0.385914,3.626401,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,618.083,516.286,46.388,618.083,516.286,48.597,564.883,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.233198,3.529446,3.677227,0.096954,0.000000,0,
62,2.541667,-0.051412,0.542296,3.674892,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,619.454,576.719,46.101,619.454,576.719,47.956,624.675,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.296407,3.565840,3.689900,0.109053,0.478126,0,
63,2.583333,-0.048250,0.663510,3.716761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,620.935,622.173,46.303,620.935,622.173,47.416,669.589,668.476,floor,ball_contact_events,0.617236,0.000000,0,1,0,1,0,1,floor,,floor,right_hand,0.319635,3.588305,3.702572,0.128456,0.717189,0,
64,2.625000,-0.068410,0.573908,3.747803,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,613.193,584.890,47.080,613.193,584.890,47.023,631.913,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.318141,3.595595,3.687927,0.152208,0.956252,0,bounce
65,2.666667,-0.064506,0.444514,3.670985,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,614.194,537.831,46.239,614.194,537.831,48.007,585.838,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.288897,3.568808,3.676059,0.102177,0.717189,0,
66,2.708333,-0.071137,0.356045,3.585172,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,610.860,505.848,47.271,610.860,505.848,49.156,555.004,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.231314,3.524351,3.664191,0.060821,0.478126,0,
67,2.750000,-0.085976,0.285974,3.495199,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,603.875,480.160,47.448,603.875,480.160,50.421,530.581,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.166336,3.495199,3.652323,0.000000,0.000000,0,
68,2.791667,-0.096247,0.241655,3.507251,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,599.698,461.189,46.503,599.698,461.189,50.248,511.437,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.110082,3.479692,3.640455,0.027558,0.000000,0,
69,2.833333,-0.103807,0.215330,3.514726,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.625,449.974,46.322,596.625,449.974,50.141,500.115,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.072233,3.477928,3.628588,0.036798,0.000000,0,
70,2.875000,-0.114034,0.203527,3.515649,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.364,445.020,47.024,592.364,445.020,50.128,495.148,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053759,3.486533,3.616720,0.029116,0.000000,0,
71,2.916667,-0.121062,0.206201,3.510267,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.351,446.269,47.364,589.351,446.269,50.205,496.474,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.067951,3.492919,3.604852,0.017348,0.000000,0,
72,2.958333,-0.137455,0.239864,3.500810,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,582.337,460.624,47.866,582.337,460.624,50.341,510.965,668.476,floor,ball_contact_events,0.617236,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.116445,3.500810,3.592984,0.000000,0.000000,0,
73,3.000000,-0.153418,0.314533,3.522675,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.040,491.129,47.130,576.040,491.129,50.028,541.157,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.194940,3.519376,3.581116,0.003300,0.000000,0,
74,3.041667,-0.173917,0.429599,3.543350,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.917,538.055,47.730,567.917,538.055,49.736,587.791,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.272274,3.555856,3.569248,-0.012506,0.377395,0,
75,3.083333,-0.195288,0.588205,3.560837,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.457,602.595,45.833,559.457,602.595,49.492,652.087,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.318453,3.603198,3.557380,-0.042360,0.566093,0,
76,3.125000,-0.223255,0.627238,3.574213,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,548.267,617.725,46.876,548.267,617.725,49.307,667.032,668.476,floor,ball_contact_events,0.617236,0.000000,0,1,0,1,0,1,floor,,floor,right_hand,0.327131,3.616008,3.545512,-0.041795,0.754791,0,bounce
77,3.166667,-0.255026,0.519531,3.581271,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.419,573.049,45.140,535.419,573.049,49.209,622.258,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.310595,3.619903,3.596291,-0.038632,0.566093,0,
78,3.208333,-0.278993,0.417529,3.585418,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,525.723,531.022,47.813,525.723,531.022,49.153,580.175,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.275279,3.598507,3.592145,-0.013090,0.377395,0,
79,3.250000,-0.294728,0.334759,3.588475,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,519.381,497.002,45.989,519.381,497.002,49.111,546.113,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.207503,3.581648,3.587999,0.006826,0.000000,0,
80,3.291667,-0.309770,0.274641,3.591367,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.327,472.308,46.626,513.327,472.308,49.071,521.379,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.151812,3.581093,3.583852,0.010274,0.000000,0,
81,3.333333,-0.330208,0.231573,3.594345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,505.081,454.618,46.860,505.081,454.618,49.031,503.649,668.476,floor,ball_contact_events,0.617236,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.095124,3.589117,3.579706,0.005227,0.000000,0,
