factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,0,0.0012618824541732465,1.5923473281502956e-06
point_reprojection:measurement_ir,1,-0.053596701535229843,0.0028726064154565088
point_reprojection:measurement_ir,2,0.00058780012714123588,3.4550898946725309e-07
point_reprojection:measurement_ir,3,0.032828537437683283,0.001077712870297373
point_reprojection:measurement_ir,4,-0.0068932990037865235,4.7517571155604277e-05
point_reprojection:measurement_ir,5,0.016767202099674704,0.00028113906625133582
point_reprojection:measurement_ir,6,0.0072403294603191172,5.2422370693964918e-05
point_reprojection:measurement_ir,7,-0.0079277607183371405,6.284939000720941e-05
point_reprojection:measurement_ir,8,0.0017318918871978895,2.9994495089418672e-06
point_reprojection:measurement_ir,9,0.011031248528547621,0.00012168844409858406
point_reprojection:measurement_ir,10,-0.0087458174520634209,7.6489322904817108e-05
point_reprojection:measurement_ir,11,-0.0010667815580404749,1.138022892575263e-06
point_reprojection:measurement_ir,12,0.015547821948734964,0.00024173476734956468
point_reprojection:measurement_ir,13,-0.010434763388263945,0.00010888428696905365
point_reprojection:measurement_ir,14,-0.024556808103557159,0.00060303682423493057
point_reprojection:measurement_ir,15,-0.004429994076519961,1.9624847518001943e-05
point_reprojection:measurement_ir,16,-0.0055169436735013734,3.0436667496586831e-05
point_reprojection:measurement_ir,17,0.08293699819123504,0.0068785456689729246
point_reprojection:measurement_ir,18,0.051260085815624731,0.0026275963978252118
point_reprojection:measurement_ir,19,0.18286710985734089,0.03344037986757678
point_reprojection:measurement_ir,20,-0.056463397875700136,0.0031881152996696186
point_reprojection:measurement_ir,21,-0.56270136023665596,0.31663282081218286
point_reprojection:measurement_ir,22,0.037447373344275545,0.0014023057703855587
point_reprojection:measurement_ir,23,0.21415860197023448,0.04586390679784532
point_reprojection:measurement_ir,24,-0.008224832465543841,6.7647869086263972e-05
point_reprojection:measurement_ir,25,0.027111071616286609,0.00073501020418342139
point_reprojection:measurement_ir,26,-0.017464836483463843,0.0003050205133941297
point_reprojection:measurement_ir,27,0.024291480600675187,0.00059007602977297893
point_reprojection:measurement_ir,28,-0.067147101705381823,0.0045087332674328909
point_reprojection:measurement_ir,29,0.065614740687681208,0.004305294195511648
point_reprojection:measurement_ir,30,0.11284617286905814,0.012734258731193354
point_reprojection:measurement_ir,31,-0.032917985103904354,0.0010835937433008689
point_reprojection:measurement_ir,32,0.046475545647672332,0.0021599763432488747
point_reprojection:measurement_ir,33,-0.16550045088378057,0.027390399242734665
point_reprojection:measurement_ir,34,-0.073872297453522154,0.0054571163310616561
point_reprojection:measurement_ir,35,0.092632519320727622,0.0085807836357049763
point_reprojection:measurement_ir,36,-0.0076282635317056705,5.8190404509150666e-05
point_reprojection:measurement_ir,37,0.029777970379689121,0.00088672751993364271
point_reprojection:measurement_ir,38,-0.012675916620605677,0.00016067886217254723
point_reprojection:measurement_ir,39,0.0042473831605207126,1.8040263712274918e-05
point_reprojection:measurement_ir,40,0.018128264365077484,0.00032863396889013815
point_reprojection:measurement_ir,41,-0.0064980628877833622,4.2224821293587447e-05
point_reprojection:measurement_ir,42,0.00046751982417845281,2.1857478599985143e-07
point_reprojection:measurement_ir,43,-0.0033973573410492008,1.1542036902780896e-05
point_reprojection:measurement_ir,44,0.030035035022797273,0.00090210332882065876
point_reprojection:measurement_ir,45,0.037885808436800519,0.0014353344809099455
point_reprojection:measurement_ir,46,-0.04908194223069131,0.0024090370531369191
point_reprojection:measurement_ir,47,-0.017174313672069275,0.00029495705010662565
point_reprojection:measurement_ir,48,-0.0067240898584941533,4.5213384425103921e-05
point_reprojection:measurement_ir,49,-0.066330626387730268,0.0043997519969886587
point_reprojection:measurement_ir,50,0.011273845708774387,0.00012709959706525066
point_reprojection:measurement_ir,51,0.027539816398001449,0.00075844148723562955
point_reprojection:measurement_ir,52,0.014845078226949226,0.00022037634756424197
point_reprojection:measurement_ir,53,0.021765545767800633,0.00047373898257022405
point_reprojection:measurement_ir,54,-0.020161681110835161,0.00040649338521500737
point_reprojection:measurement_ir,55,-0.0060597378379782189,3.6720422665024935e-05
point_reprojection:measurement_ir,56,0.028053913397866382,0.00078702205693498685
point_reprojection:measurement_ir,57,0.01776238219423476,0.00031550222121406806
point_reprojection:measurement_ir,58,-0.0075999788873332367,5.7759679087910945e-05
point_reprojection:measurement_ir,59,-0.030775797416464457,0.00094714970661926039
