frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
23,0,0,0,0,optimize,static_hold,0.008716,0.002592,0.100000,0.120000,0.120000,0,0,0,1,0.300917,0.000000
24,0,0,0,0,optimize,sustained_grasp_high_speed,0.137749,0.003901,0.300000,0.420000,0.340000,0,0,0,0,0.159667,0.000000
25,0,0,0,0,optimize,sustained_grasp,0.099043,0.004279,0.180000,0.220000,0.220000,0,0,0,0,0.057279,0.000000
26,0,0,0,0,optimize,sustained_grasp,0.076898,0.004462,0.180000,0.220000,0.220000,0,0,0,0,0.026721,0.000000
27,0,0,0,0,optimize,uniform_motion,0.056784,0.004393,0.180000,0.220000,0.220000,0,0,0,0,0.085652,0.000000
28,0,0,0,0,optimize,low_speed,0.039800,0.004017,0.100000,0.120000,0.120000,0,0,0,0,0.128490,0.000000
29,0,0,0,0,optimize,low_speed,0.020962,0.003175,0.100000,0.120000,0.120000,0,0,0,0,0.151428,0.000000
30,0,0,0,0,optimize,static_hold,0.009827,0.002752,0.100000,0.120000,0.120000,0,0,0,0,0.163123,0.000000
31,0,0,0,0,optimize,static_hold,0.007430,0.002507,0.100000,0.120000,0.120000,0,0,0,0,0.158507,0.000000
32,0,0,0,0,optimize,uniform_motion,0.045514,0.002308,0.180000,0.220000,0.220000,0,0,0,0,0.114898,0.000000
33,0,0,0,0,optimize,uniform_motion,0.074420,0.002084,0.180000,0.220000,0.220000,0,0,0,0,0.047323,0.000000
34,0,0,0,0,optimize,sustained_grasp_high_speed,0.142888,0.001562,0.300000,0.420000,0.340000,0,0,0,0,0.097212,0.000000
35,0,0,0,0,optimize,sustained_grasp_high_speed,0.156294,0.001301,0.300000,0.420000,0.340000,0,0,0,0,0.254257,0.000000
36,0,0,0,0,optimize,sustained_grasp,0.058738,0.001372,0.180000,0.220000,0.220000,0,0,0,1,0.314215,0.000000
37,0,0,0,0,optimize,sustained_grasp,0.115642,0.001446,0.180000,0.220000,0.220000,0,0,0,0,0.200708,0.000000
38,0,0,0,0,optimize,sustained_grasp,0.104072,0.001512,0.180000,0.220000,0.220000,0,0,0,0,0.099449,0.000000
39,0,0,0,0,optimize,uniform_motion,0.087499,0.001606,0.180000,0.220000,0.220000,0,0,0,0,0.018223,0.000000
40,0,0,0,0,optimize,uniform_motion,0.068131,0.001743,0.180000,0.220000,0.220000,0,0,0,0,0.057304,0.000000
41,0,0,0,0,optimize,uniform_motion,0.052391,0.002181,0.180000,0.220000,0.220000,0,0,0,0,0.108726,0.000000
42,0,0,0,0,optimize,low_speed,0.033067,0.002649,0.100000,0.120000,0.120000,0,0,0,0,0.141401,0.000000
43,0,0,0,0,optimize,low_speed,0.019023,0.003141,0.100000,0.120000,0.120000,0,0,0,0,0.161271,0.000000
44,0,0,0,0,optimize,static_hold,0.008263,0.003478,0.100000,0.120000,0.120000,0,0,0,0,0.168061,0.000000
45,0,0,0,0,optimize,low_speed,0.021888,0.003909,0.100000,0.120000,0.120000,0,0,0,0,0.150373,0.000000
46,0,0,0,0,optimize,uniform_motion,0.049998,0.004649,0.180000,0.220000,0.220000,0,0,0,0,0.103300,0.000000
47,0,0,0,0,optimize,uniform_motion,0.088328,0.008122,0.180000,0.220000,0.220000,0,0,0,0,0.025675,0.000000
48,0,0,0,0,optimize,free_motion,0.124520,0.014570,0.180000,0.220000,0.220000,0,0,0,0,0.098466,0.000000
49,0,0,0,0,optimize,high_speed,0.147527,0.016816,0.300000,0.420000,0.340000,0,0,0,0,0.235193,0.000000
50,0,0,0,0,optimize,sustained_grasp,0.081911,0.016856,0.180000,0.220000,0.220000,0,0,0,1,0.308416,0.000000
51,0,0,0,0,optimize,free_motion,0.107401,0.016342,0.180000,0.220000,0.220000,0,0,0,0,0.196214,0.000000
52,0,0,0,0,optimize,sustained_grasp,0.103531,0.015999,0.180000,0.220000,0.220000,0,0,0,0,0.087911,0.000000
53,0,0,0,0,optimize,sustained_grasp,0.087738,0.015520,0.180000,0.220000,0.220000,0,0,0,0,0.014506,0.000000
54,0,0,0,0,optimize,uniform_motion,0.069660,0.015048,0.180000,0.220000,0.220000,0,0,0,0,0.074909,0.000000
55,0,0,0,0,optimize,uniform_motion,0.049961,0.014080,0.180000,0.220000,0.220000,0,0,0,0,0.124255,0.000000
56,0,0,0,0,optimize,low_speed,0.041220,0.017331,0.100000,0.120000,0.120000,0,0,0,0,0.149875,0.000000
57,0,0,0,0,optimize,low_speed,0.020413,0.015309,0.100000,0.120000,0.120000,0,0,0,0,0.156669,0.000000
58,0,0,0,0,optimize,low_speed,0.017344,0.015037,0.100000,0.120000,0.120000,0,0,0,0,0.150873,0.000000
59,0,0,0,0,optimize,low_speed,0.025663,0.015737,0.100000,0.120000,0.120000,0,0,0,0,0.118564,0.000000
60,0,0,0,0,optimize,uniform_motion,0.063075,0.011978,0.180000,0.220000,0.220000,0,0,0,0,0.061575,0.000000
61,0,0,0,0,optimize,free_motion,0.111349,0.011748,0.180000,0.220000,0.220000,0,0,0,0,0.051090,0.000000
62,0,0,0,0,optimize,sustained_grasp_high_speed,0.148817,0.005617,0.300000,0.420000,0.340000,0,0,0,0,0.194809,0.000000
63,0,0,0,0,optimize,sustained_grasp,0.111641,0.005972,0.180000,0.220000,0.220000,0,0,0,1,0.303304,0.000000
64,0,0,0,0,optimize,sustained_grasp,0.094448,0.006036,0.180000,0.220000,0.220000,0,0,0,0,0.207834,0.000000
65,0,0,0,0,optimize,sustained_grasp,0.119684,0.006194,0.180000,0.220000,0.220000,0,0,0,0,0.087821,0.000000
66,0,0,0,0,optimize,sustained_grasp,0.076357,0.006496,0.180000,0.220000,0.220000,0,0,0,0,0.015297,0.000000
67,0,0,0,0,optimize,uniform_motion,0.066415,0.007225,0.180000,0.220000,0.220000,0,0,0,0,0.055583,0.000000
68,0,0,0,0,optimize,uniform_motion,0.048702,0.012248,0.180000,0.220000,0.220000,0,0,0,0,0.103147,0.000000
69,0,0,0,0,optimize,low_speed,0.029825,0.013844,0.100000,0.120000,0.120000,0,0,0,0,0.131773,0.000000
70,0,0,0,0,optimize,low_speed,0.017813,0.014464,0.100000,0.120000,0.120000,0,0,0,0,0.145193,0.000000
71,0,0,0,0,optimize,static_hold,0.010645,0.014732,0.100000,0.120000,0.120000,0,0,0,0,0.143957,0.000000
72,0,0,0,0,optimize,low_speed,0.039008,0.015017,0.100000,0.120000,0.120000,0,0,0,0,0.110500,0.000000
73,0,0,0,0,optimize,uniform_motion,0.075256,0.015419,0.180000,0.220000,0.220000,0,0,0,0,0.040227,0.000000
74,0,0,0,0,optimize,free_motion,0.114616,0.016391,0.180000,0.220000,0.220000,0,0,0,0,0.076091,0.000000
75,0,0,0,0,optimize,high_speed,0.156169,0.019595,0.300000,0.420000,0.340000,0,0,0,1,0.229288,0.000000
76,0,0,0,0,optimize,sustained_grasp,0.044677,0.019696,0.180000,0.220000,0.220000,0,0,0,1,0.264392,0.000000
77,0,0,0,0,optimize,sustained_grasp,0.112998,0.019557,0.180000,0.220000,0.220000,0,0,0,0,0.158351,0.000000
78,0,0,0,0,optimize,sustained_grasp,0.104532,0.019396,0.180000,0.220000,0.220000,0,0,0,0,0.068513,0.000000
79,0,0,0,0,optimize,sustained_grasp,0.083805,0.019148,0.180000,0.220000,0.220000,0,0,0,0,0.058999,0.000000
80,0,0,0,0,optimize,uniform_motion,0.061427,0.018683,0.180000,0.220000,0.220000,0,0,0,0,0.096315,0.000000
81,0,0,0,0,optimize,uniform_motion,0.048268,0.017324,0.180000,0.220000,0.220000,0,0,0,0,0.133033,0.000000
82,0,0,0,0,optimize,low_speed,0.021557,0.009097,0.100000,0.120000,0.120000,0,0,0,0,0.147996,0.000000
83,0,0,0,0,optimize,low_speed,0.014482,0.008423,0.100000,0.120000,0.120000,0,0,0,0,0.141963,0.000000
84,0,0,0,0,optimize,low_speed,0.039854,0.008105,0.100000,0.120000,0.120000,0,0,0,0,0.105080,0.000000
85,0,0,0,0,optimize,uniform_motion,0.082480,0.007600,0.180000,0.220000,0.220000,0,0,0,0,0.031037,0.000000
86,0,0,0,0,optimize,sustained_grasp,0.126029,0.007050,0.180000,0.220000,0.220000,0,0,0,0,0.099538,0.000000
87,0,0,0,0,optimize,sustained_grasp_high_speed,0.156220,0.004401,0.300000,0.420000,0.340000,0,0,0,1,0.254897,0.000000
88,0,0,0,0,optimize,sustained_grasp,0.016293,0.003572,0.180000,0.220000,0.220000,0,0,0,1,0.245229,0.000000
89,0,0,0,0,optimize,sustained_grasp,0.118029,0.002696,0.180000,0.220000,0.220000,0,0,0,0,0.132143,0.000000
90,0,0,0,0,optimize,sustained_grasp,0.097279,0.002396,0.180000,0.220000,0.220000,0,0,0,0,0.058318,0.000000
91,0,0,0,0,optimize,uniform_motion,0.074049,0.002427,0.180000,0.220000,0.220000,0,0,0,0,0.060597,0.000000
92,0,0,0,0,optimize,uniform_motion,0.055875,0.006414,0.180000,0.220000,0.220000,0,0,0,0,0.105960,0.000000
93,0,0,0,0,optimize,low_speed,0.032514,0.010292,0.100000,0.120000,0.120000,0,0,0,0,0.135748,0.000000
94,0,0,0,0,optimize,low_speed,0.023274,0.011227,0.100000,0.120000,0.120000,0,0,0,0,0.155820,0.000000
95,0,0,0,0,optimize,static_hold,0.007815,0.011614,0.100000,0.120000,0.120000,0,0,0,0,0.156852,0.000000
96,0,0,0,0,optimize,low_speed,0.025788,0.012002,0.100000,0.120000,0.120000,0,0,0,0,0.135858,0.000000
97,0,0,0,0,optimize,uniform_motion,0.080705,0.012499,0.180000,0.220000,0.220000,0,0,0,0,0.065316,0.000000
98,0,0,0,0,optimize,free_motion,0.137050,0.013431,0.180000,0.220000,0.220000,0,0,0,0,0.084434,0.000000
99,0,1,0,0,optimize,sustained_grasp_high_speed,0.181610,0.014466,0.300000,0.420000,0.340000,0,0,0,1,0.255799,0.000000
100,0,0,0,0,optimize,low_speed,0.023661,0.014390,0.100000,0.120000,0.120000,0,0,0,0,0.248156,0.000000
101,0,0,0,0,optimize,sustained_grasp,0.102166,0.014060,0.180000,0.220000,0.220000,0,0,0,0,0.148357,0.000000
102,0,0,0,0,optimize,sustained_grasp,0.090333,0.013756,0.180000,0.220000,0.220000,0,0,0,0,0.059627,0.000000
103,0,0,0,0,optimize,sustained_grasp,0.071100,0.013324,0.180000,0.220000,0.220000,0,0,0,0,0.025761,0.000000
104,0,0,0,0,optimize,uniform_motion,0.049048,0.012445,0.180000,0.220000,0.220000,0,0,0,0,0.063296,0.000000
105,0,0,0,0,optimize,low_speed,0.041016,0.011322,0.100000,0.120000,0.120000,0,0,0,0,0.101374,0.000000
106,0,0,0,0,optimize,low_speed,0.024716,0.010045,0.100000,0.120000,0.120000,0,0,0,0,0.123956,0.000000
107,0,0,0,0,optimize,static_hold,0.009274,0.009662,0.100000,0.120000,0.120000,0,0,0,0,0.129872,0.000000
108,0,0,0,0,optimize,low_speed,0.018632,0.009339,0.100000,0.120000,0.120000,0,0,0,0,0.116794,0.000000
109,0,0,0,0,optimize,uniform_motion,0.053823,0.008971,0.180000,0.220000,0.220000,0,0,0,0,0.066052,0.000000
110,0,0,0,0,optimize,free_motion,0.101723,0.008002,0.180000,0.220000,0.220000,0,0,0,0,0.039194,0.000000
111,0,0,0,0,optimize,free_motion,0.129914,0.001346,0.180000,0.220000,0.220000,0,0,0,0,0.166620,0.000000
112,0,0,0,0,optimize,sustained_grasp,0.115678,0.000598,0.180000,0.220000,0.220000,0,0,0,1,0.281500,0.000000
113,0,0,0,0,optimize,uniform_motion,0.071392,0.001008,0.180000,0.220000,0.220000,0,0,0,0,0.211141,0.000000
114,0,0,0,0,optimize,sustained_grasp,0.108169,0.001493,0.180000,0.220000,0.220000,0,0,0,0,0.104124,0.000000
115,0,0,0,0,optimize,sustained_grasp,0.093002,0.001968,0.180000,0.220000,0.220000,0,0,0,0,0.015944,0.000000
116,0,0,0,0,optimize,uniform_motion,0.067596,0.002374,0.180000,0.220000,0.220000,0,0,0,0,0.055418,0.000000
117,0,0,0,0,optimize,uniform_motion,0.050590,0.002802,0.180000,0.220000,0.220000,0,0,0,0,0.103973,0.000000
118,0,0,0,0,optimize,low_speed,0.030028,0.003057,0.100000,0.120000,0.120000,0,0,0,0,0.132775,0.000000
119,0,0,0,0,optimize,low_speed,0.015662,0.003205,0.100000,0.120000,0.120000,0,0,0,0,0.147676,0.000000
120,0,0,0,0,optimize,static_hold,0.006073,0.003311,0.100000,0.120000,0.120000,0,0,0,0,0.152439,0.000000
121,0,0,0,0,optimize,low_speed,0.013917,0.003463,0.100000,0.120000,0.120000,0,0,0,0,0.139147,0.000000
122,0,0,0,0,optimize,uniform_motion,0.058525,0.003745,0.180000,0.220000,0.220000,0,0,0,0,0.081787,0.000000
123,0,0,0,0,optimize,free_motion,0.104075,0.004510,0.180000,0.220000,0.220000,0,0,0,0,0.027874,0.000000
124,0,0,0,0,optimize,sustained_grasp_high_speed,0.137262,0.010561,0.300000,0.420000,0.340000,0,0,0,0,0.160528,0.000000
125,0,0,0,0,optimize,sustained_grasp,0.119369,0.011146,0.180000,0.220000,0.220000,0,0,0,1,0.279004,0.000000
126,0,0,0,0,optimize,sustained_grasp,0.070589,0.011326,0.180000,0.220000,0.220000,0,0,0,0,0.211390,0.000000
127,0,0,0,0,optimize,sustained_grasp,0.112090,0.011365,0.180000,0.220000,0.220000,0,0,0,0,0.100536,0.000000
128,0,0,0,0,optimize,sustained_grasp,0.095935,0.011315,0.180000,0.220000,0.220000,0,0,0,0,0.016886,0.000000
129,0,0,0,0,optimize,free_motion,0.093254,0.011085,0.180000,0.220000,0.220000,0,0,0,0,0.084985,0.000000
130,0,0,0,0,optimize,uniform_motion,0.047096,0.010400,0.180000,0.220000,0.220000,0,0,0,0,0.129987,0.000000
131,0,0,0,0,optimize,low_speed,0.025518,0.008845,0.100000,0.120000,0.120000,0,0,0,0,0.152570,0.000000
132,0,0,0,0,optimize,low_speed,0.012139,0.007998,0.100000,0.120000,0.120000,0,0,0,0,0.154331,0.000000
133,0,0,0,0,optimize,low_speed,0.025585,0.007497,0.100000,0.120000,0.120000,0,0,0,0,0.132734,0.000000
134,0,0,0,0,optimize,uniform_motion,0.075313,0.006720,0.180000,0.220000,0.220000,0,0,0,0,0.062656,0.000000
135,0,0,0,0,optimize,sustained_grasp,0.122328,0.006019,0.180000,0.220000,0.220000,0,0,0,0,0.076137,0.000000
136,0,0,0,0,optimize,sustained_grasp_high_speed,0.154904,0.001596,0.300000,0.420000,0.340000,0,0,0,1,0.224784,0.000000
137,0,0,0,0,optimize,sustained_grasp,0.019796,0.002270,0.180000,0.220000,0.220000,0,0,0,1,0.243968,0.000000
138,0,0,0,0,optimize,sustained_grasp,0.119426,0.003430,0.180000,0.220000,0.220000,0,0,0,0,0.126790,0.000000
139,0,0,0,0,optimize,sustained_grasp,0.100496,0.003990,0.180000,0.220000,0.220000,0,0,0,0,0.041644,0.000000
140,0,0,0,0,optimize,uniform_motion,0.079901,0.005102,0.180000,0.220000,0.220000,0,0,0,0,0.070662,0.000000
141,0,0,0,0,optimize,uniform_motion,0.052744,0.008929,0.180000,0.220000,0.220000,0,0,0,0,0.117506,0.000000
142,0,0,0,0,optimize,low_speed,0.028742,0.009982,0.100000,0.120000,0.120000,0,0,0,0,0.143417,0.000000
143,0,0,0,0,optimize,low_speed,0.020287,0.010392,0.100000,0.120000,0.120000,0,0,0,0,0.145081,0.000000
144,0,0,0,0,optimize,low_speed,0.028031,0.010596,0.100000,0.120000,0.120000,0,0,0,0,0.126442,0.000000
145,0,0,0,0,optimize,uniform_motion,0.061032,0.010753,0.180000,0.220000,0.220000,0,0,0,0,0.070852,0.000000
146,0,0,0,0,optimize,free_motion,0.109700,0.010742,0.180000,0.220000,0.220000,0,0,0,0,0.041693,0.000000
147,0,0,0,0,optimize,free_motion,0.136788,0.010134,0.180000,0.220000,0.220000,0,0,0,0,0.171229,0.000000
148,0,0,0,0,optimize,sustained_grasp,0.098184,0.009263,0.180000,0.220000,0.220000,0,0,0,1,0.267465,0.000000
149,0,0,0,0,optimize,uniform_motion,0.085780,0.007500,0.180000,0.220000,0.220000,0,0,0,0,0.181165,0.000000
150,0,0,0,0,optimize,sustained_grasp,0.090548,0.006519,0.180000,0.220000,0.220000,0,0,0,0,0.093561,0.000000
151,0,0,0,0,optimize,sustained_grasp,0.078350,0.005284,0.180000,0.220000,0.220000,0,0,0,0,0.028654,0.000000
152,0,0,0,0,optimize,uniform_motion,0.082701,0.004241,0.180000,0.220000,0.220000,0,0,0,0,0.073976,0.000000
153,0,0,0,0,optimize,uniform_motion,0.056576,0.001936,0.180000,0.220000,0.220000,0,0,0,0,0.128515,0.000000
154,0,0,0,0,optimize,low_speed,0.020818,0.000836,0.100000,0.120000,0.120000,0,0,0,0,0.148221,0.000000
155,0,0,0,0,optimize,static_hold,0.004234,0.000876,0.100000,0.120000,0.120000,0,0,0,0,0.151234,0.000000
156,0,0,0,0,optimize,static_hold,0.009785,0.000999,0.100000,0.120000,0.120000,0,0,0,0,0.143598,0.000000
157,0,0,0,0,optimize,uniform_motion,0.049697,0.001239,0.180000,0.220000,0.220000,0,0,0,0,0.099060,0.000000
158,0,0,0,0,optimize,free_motion,0.106403,0.001801,0.180000,0.220000,0.220000,0,0,0,0,0.039768,0.000000
159,0,0,0,0,optimize,sustained_grasp_high_speed,0.139635,0.017121,0.300000,0.420000,0.340000,0,0,0,0,0.161146,0.000000
160,0,0,0,0,optimize,sustained_grasp,0.116458,0.017750,0.180000,0.220000,0.220000,0,0,0,1,0.277358,0.000000
161,0,0,0,0,optimize,sustained_grasp,0.081798,0.017944,0.180000,0.220000,0.220000,0,0,0,0,0.202547,0.000000
162,0,0,0,0,optimize,sustained_grasp,0.103689,0.017977,0.180000,0.220000,0.220000,0,0,0,0,0.106839,0.000000
163,0,0,0,0,optimize,sustained_grasp,0.086875,0.017895,0.180000,0.220000,0.220000,0,0,0,0,0.030661,0.000000
164,0,0,0,0,optimize,uniform_motion,0.066972,0.017597,0.180000,0.220000,0.220000,0,0,0,0,0.036019,0.000000
165,0,0,0,0,optimize,uniform_motion,0.052095,0.016657,0.180000,0.220000,0.220000,0,0,0,0,0.079961,0.000000
166,0,0,0,0,optimize,low_speed,0.037605,0.007186,0.100000,0.120000,0.120000,0,0,0,0,0.113622,0.000000
167,0,0,0,0,optimize,low_speed,0.023991,0.005589,0.100000,0.120000,0.120000,0,0,0,0,0.134099,0.000000
168,0,0,0,0,optimize,low_speed,0.012098,0.004820,0.100000,0.120000,0.120000,0,0,0,0,0.142568,0.000000
169,0,0,0,0,optimize,low_speed,0.013429,0.004085,0.100000,0.120000,0.120000,0,0,0,0,0.137356,0.000000
170,0,0,0,0,optimize,low_speed,0.031860,0.003461,0.100000,0.120000,0.120000,0,0,0,0,0.108469,0.000000
171,0,0,0,0,optimize,uniform_motion,0.082813,0.002648,0.180000,0.220000,0.220000,0,0,0,0,0.050656,0.000000
172,0,0,0,0,optimize,sustained_grasp,0.129409,0.002057,0.180000,0.220000,0.220000,0,0,0,0,0.121635,0.000000
173,0,0,0,0,optimize,sustained_grasp_high_speed,0.139761,0.004368,0.300000,0.420000,0.340000,0,0,0,1,0.254940,0.000000
174,0,0,0,0,optimize,sustained_grasp,0.020156,0.005447,0.180000,0.220000,0.220000,0,0,0,0,0.235898,0.000000
175,0,0,0,0,optimize,sustained_grasp,0.111433,0.006537,0.180000,0.220000,0.220000,0,0,0,0,0.127583,0.000000
176,0,0,0,0,optimize,sustained_grasp,0.083493,0.006982,0.180000,0.220000,0.220000,0,0,0,0,0.049701,0.000000
177,0,0,0,0,optimize,uniform_motion,0.082947,0.007607,0.180000,0.220000,0.220000,0,0,0,0,0.046782,0.000000
178,0,0,0,0,optimize,uniform_motion,0.057395,0.008333,0.180000,0.220000,0.220000,0,0,0,0,0.099154,0.000000
179,0,0,0,0,optimize,low_speed,0.037550,0.008736,0.100000,0.120000,0.120000,0,0,0,0,0.132503,0.000000
180,0,0,0,0,optimize,low_speed,0.023266,0.008884,0.100000,0.120000,0.120000,0,0,0,0,0.149080,0.000000
181,0,0,0,0,optimize,low_speed,0.017795,0.008915,0.100000,0.120000,0.120000,0,0,0,0,0.148842,0.000000
182,0,0,0,0,optimize,low_speed,0.033645,0.008870,0.100000,0.120000,0.120000,0,0,0,0,0.129071,0.000000
183,0,0,0,0,optimize,uniform_motion,0.048093,0.008716,0.180000,0.220000,0.220000,0,0,0,0,0.098592,0.000000
184,0,0,0,0,optimize,uniform_motion,0.080695,0.008290,0.180000,0.220000,0.220000,0,0,0,0,0.060744,0.000000
185,0,0,0,0,optimize,sustained_grasp,0.116602,0.007540,0.180000,0.220000,0.220000,0,0,0,0,0.121391,0.000000
186,0,0,0,0,optimize,sustained_grasp_high_speed,0.142558,0.005087,0.300000,0.420000,0.340000,0,0,0,1,0.253456,0.000000
187,0,0,0,0,optimize,sustained_grasp,0.005339,0.004195,0.180000,0.220000,0.220000,0,0,0,0,0.245409,0.000000
188,0,0,0,0,optimize,sustained_grasp,0.097739,0.003334,0.180000,0.220000,0.220000,0,0,0,0,0.144546,0.000000
189,0,0,0,0,optimize,sustained_grasp,0.095678,0.003054,0.180000,0.220000,0.220000,0,0,0,0,0.048724,0.000000
190,0,0,0,0,optimize,uniform_motion,0.071464,0.002792,0.180000,0.220000,0.220000,0,0,0,0,0.029302,0.000000
191,0,0,0,0,optimize,uniform_motion,0.058231,0.002596,0.180000,0.220000,0.220000,0,0,0,0,0.088088,0.000000
192,0,0,0,0,optimize,low_speed,0.034437,0.002494,0.100000,0.120000,0.120000,0,0,0,0,0.124877,0.000000
