frame,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,raw_velocity_score,raw_accel_score,final_velocity_score,final_accel_score,se3_smoothed,delta_translation_m,delta_rotation_rad,trust_weight,anchor_residual_enabled,anchor_residual_count,anchor_residual_m
41,0,0,0,0,0.052391,0.020156,0.002180,0.000944,1,0.108726,0.000000,0.700000,0,0,0.000000
42,0,0,0,0,0.033067,0.014905,0.002649,0.000821,1,0.141401,0.000000,0.700000,0,0,0.000000
43,0,0,0,0,0.019023,0.014785,0.003142,0.000479,1,0.161271,0.000000,0.700000,0,0,0.000000
44,0,0,0,0,0.008263,0.025354,0.003478,0.000569,1,0.168061,0.000000,0.800000,0,0,0.000000
45,0,0,0,0,0.021888,0.031682,0.003909,0.000910,1,0.150373,0.000000,0.700000,0,0,0.000000
46,0,0,0,0,0.049998,0.038770,0.004649,0.004008,1,0.103300,0.000000,0.700000,0,0,0.000000
47,0,0,0,0,0.088328,0.036235,0.008122,0.007076,1,0.025675,0.000000,0.700000,0,0,0.000000
48,0,0,0,0,0.124520,0.023292,0.014570,0.002397,1,0.098466,0.000000,0.700000,0,0,0.000000
49,0,0,0,0,0.147527,0.065645,0.016816,0.000532,1,0.235193,0.000000,0.780000,0,0,0.000000
50,0,0,0,1,0.081911,0.186556,0.016857,0.001171,1,0.308416,0.000000,0.880000,0,0,0.000000
51,0,0,0,0,0.107401,0.009003,0.016341,0.000686,1,0.196214,0.000000,0.700000,0,0,0.000000
52,0,0,0,0,0.103531,0.021099,0.015999,0.000974,1,0.087911,0.000000,0.880000,0,0,0.000000
53,0,0,0,0,0.087738,0.019961,0.015520,0.000948,1,0.014506,0.000000,0.880000,0,0,0.000000
54,0,0,0,0,0.069660,0.020596,0.015048,0.002895,1,0.074909,0.000000,0.700000,0,0,0.000000
55,0,0,0,0,0.049961,0.015744,0.014080,0.012078,1,0.124255,0.000000,0.700000,0,0,0.000000
56,0,0,0,0,0.041220,0.022206,0.017331,0.002838,1,0.149875,0.000000,0.700000,0,0,0.000000
57,0,0,0,0,0.020413,0.013360,0.015309,0.000424,1,0.156669,0.000000,0.700000,0,0,0.000000
58,0,0,0,0,0.017344,0.025281,0.015037,0.001646,1,0.150873,0.000000,0.700000,0,0,0.000000
59,0,0,0,0,0.025663,0.038258,0.015738,0.011098,1,0.118564,0.000000,0.700000,0,0,0.000000
60,0,0,0,0,0.063075,0.051482,0.011977,0.001970,1,0.061575,0.000000,0.700000,0,0,0.000000
61,0,0,0,0,0.111349,0.038369,0.011748,0.011290,1,0.051090,0.000000,0.700000,0,0,0.000000
62,0,0,0,0,0.148817,0.037211,0.005617,0.001647,1,0.194809,0.000000,0.860000,0,0,0.000000
63,0,0,0,1,0.111641,0.205230,0.005972,0.001230,1,0.303304,0.000000,0.880000,0,0,0.000000
64,0,0,0,0,0.094448,0.035129,0.006037,0.000717,1,0.207834,0.000000,0.880000,0,0,0.000000
65,0,0,0,0,0.119684,0.045487,0.006193,0.000708,1,0.087821,0.000000,0.880000,0,0,0.000000
66,0,0,0,0,0.076357,0.015045,0.006496,0.001158,1,0.015297,0.000000,0.880000,0,0,0.000000
67,0,0,0,0,0.066415,0.018092,0.007225,0.006157,1,0.055583,0.000000,0.700000,0,0,0.000000
68,0,0,0,0,0.048702,0.019335,0.012248,0.001791,1,0.103147,0.000000,0.700000,0,0,0.000000
69,0,0,0,0,0.029825,0.015641,0.013843,0.000736,1,0.131773,0.000000,0.700000,0,0,0.000000
70,0,0,0,0,0.017813,0.015450,0.014464,0.000344,1,0.145193,0.000000,0.700000,0,0,0.000000
71,0,0,0,0,0.010645,0.033235,0.014732,0.000365,1,0.143957,0.000000,0.800000,0,0,0.000000
72,0,0,0,0,0.039008,0.039002,0.015017,0.000501,1,0.110500,0.000000,0.700000,0,0,0.000000
73,0,0,0,0,0.075256,0.039597,0.015419,0.001211,1,0.040227,0.000000,0.700000,0,0,0.000000
74,0,0,0,0,0.114616,0.041974,0.016391,0.004214,1,0.076091,0.000000,0.700000,0,0,0.000000
75,0,0,0,1,0.156169,0.119709,0.019596,0.001615,1,0.229288,0.000000,0.780000,0,0,0.000000
76,0,0,0,1,0.044677,0.143784,0.019695,0.001047,1,0.264392,0.000000,0.880000,0,0,0.000000
77,0,0,0,0,0.112998,0.010262,0.019558,0.000557,1,0.158351,0.000000,0.880000,0,0,0.000000
78,0,0,0,0,0.104532,0.021186,0.019395,0.000613,1,0.068513,0.000000,0.880000,0,0,0.000000
79,0,0,0,0,0.083805,0.031240,0.019148,0.000944,1,0.058999,0.000000,0.880000,0,0,0.000000
80,0,0,0,0,0.061427,0.017306,0.018683,0.001868,1,0.096315,0.000000,0.700000,0,0,0.000000
81,0,0,0,0,0.048268,0.029928,0.017324,0.008830,1,0.133033,0.000000,0.700000,0,0,0.000000
82,0,0,0,0,0.021557,0.022295,0.009098,0.001010,1,0.147996,0.000000,0.700000,0,0,0.000000
83,0,0,0,0,0.014482,0.031813,0.008423,0.000521,1,0.141963,0.000000,0.700000,0,0,0.000000
84,0,0,0,0,0.039854,0.043718,0.008105,0.000722,1,0.105080,0.000000,0.700000,0,0,0.000000
85,0,0,0,0,0.082480,0.052821,0.007600,0.000679,1,0.031037,0.000000,0.700000,0,0,0.000000
86,0,0,0,0,0.126029,0.035211,0.007050,0.003814,1,0.099538,0.000000,0.880000,0,0,0.000000
87,0,0,0,1,0.156220,0.165997,0.004401,0.001188,1,0.254897,0.000000,0.860000,0,0,0.000000
88,0,0,0,1,0.016293,0.107056,0.003572,0.001459,1,0.245229,0.000000,0.880000,0,0,0.000000
89,0,0,0,0,0.118029,0.020994,0.002697,0.000698,1,0.132143,0.000000,0.880000,0,0,0.000000
90,0,0,0,0,0.097279,0.030568,0.002395,0.001138,1,0.058318,0.000000,0.880000,0,0,0.000000
91,0,0,0,0,0.074049,0.018509,0.002428,0.004581,1,0.060597,0.000000,0.700000,0,0,0.000000
92,0,0,0,0,0.055875,0.023961,0.006414,0.003988,1,0.105960,0.000000,0.700000,0,0,0.000000
93,0,0,0,0,0.032514,0.011854,0.010292,0.001058,1,0.135748,0.000000,0.700000,0,0,0.000000
94,0,0,0,0,0.023274,0.021305,0.011228,0.000455,1,0.155820,0.000000,0.700000,0,0,0.000000
95,0,0,0,0,0.007815,0.023088,0.011614,0.000445,1,0.156852,0.000000,0.800000,0,0,0.000000
96,0,0,0,0,0.025788,0.059256,0.012002,0.000550,1,0.135858,0.000000,0.700000,0,0,0.000000
97,0,0,0,0,0.080705,0.058575,0.012500,0.000970,1,0.065316,0.000000,0.700000,0,0,0.000000
98,0,0,0,0,0.137050,0.045401,0.013431,0.001066,1,0.084434,0.000000,0.700000,0,0,0.000000
99,0,0,0,1,0.181610,0.184785,0.014465,0.000332,1,0.255799,0.000000,0.860000,0,0,0.000000
100,0,0,0,0,0.023661,0.093059,0.014389,0.000476,1,0.248156,0.000000,0.700000,0,0,0.000000
101,0,0,0,0,0.102166,0.015791,0.014060,0.000384,1,0.148357,0.000000,0.880000,0,0,0.000000
102,0,0,0,0,0.090333,0.022384,0.013756,0.000503,1,0.059627,0.000000,0.880000,0,0,0.000000
103,0,0,0,0,0.071100,0.023737,0.013324,0.000945,1,0.025761,0.000000,0.880000,0,0,0.000000
104,0,0,0,0,0.049048,0.009798,0.012445,0.001175,1,0.063296,0.000000,0.700000,0,0,0.000000
105,0,0,0,0,0.041016,0.016650,0.011322,0.001325,1,0.101374,0.000000,0.700000,0,0,0.000000
106,0,0,0,0,0.024716,0.017119,0.010045,0.000432,1,0.123956,0.000000,0.700000,0,0,0.000000
107,0,0,0,0,0.009274,0.020237,0.009662,0.000372,1,0.129872,0.000000,0.800000,0,0,0.000000
108,0,0,0,0,0.018632,0.038456,0.009339,0.000419,1,0.116794,0.000000,0.700000,0,0,0.000000
109,0,0,0,0,0.053823,0.048627,0.008971,0.001016,1,0.066052,0.000000,0.700000,0,0,0.000000
110,0,0,0,0,0.101723,0.028273,0.008002,0.006840,1,0.039194,0.000000,0.700000,0,0,0.000000
111,0,0,0,0,0.129914,0.016218,0.001346,0.001085,1,0.166620,0.000000,0.700000,0,0,0.000000
112,0,0,0,1,0.115678,0.186224,0.000599,0.001028,1,0.281500,0.000000,0.880000,0,0,0.000000
113,0,0,0,0,0.071392,0.039997,0.001008,0.000580,1,0.211141,0.000000,0.700000,0,0,0.000000
114,0,0,0,0,0.108169,0.015890,0.001493,0.000535,1,0.104124,0.000000,0.880000,0,0,0.000000
115,0,0,0,0,0.093002,0.025735,0.001968,0.000459,1,0.015944,0.000000,0.880000,0,0,0.000000
116,0,0,0,0,0.067596,0.017476,0.002374,0.000541,1,0.055418,0.000000,0.700000,0,0,0.000000
117,0,0,0,0,0.050590,0.020580,0.002802,0.000472,1,0.103973,0.000000,0.700000,0,0,0.000000
118,0,0,0,0,0.030028,0.014415,0.003056,0.000379,1,0.132775,0.000000,0.700000,0,0,0.000000
119,0,0,0,0,0.015662,0.011560,0.003206,0.000235,1,0.147676,0.000000,0.700000,0,0,0.000000
120,0,0,0,0,0.006073,0.018553,0.003311,0.000257,1,0.152439,0.000000,0.800000,0,0,0.000000
121,0,0,0,0,0.013917,0.045014,0.003464,0.000357,1,0.139147,0.000000,0.700000,0,0,0.000000
122,0,0,0,0,0.058525,0.045773,0.003745,0.000807,1,0.081787,0.000000,0.700000,0,0,0.000000
123,0,0,0,0,0.104075,0.033384,0.004510,0.006103,1,0.027874,0.000000,0.700000,0,0,0.000000
124,0,0,0,0,0.137262,0.017923,0.010562,0.000614,1,0.160528,0.000000,0.860000,0,0,0.000000
125,0,0,0,1,0.119369,0.186502,0.011146,0.000279,1,0.279004,0.000000,0.880000,0,0,0.000000
126,0,0,0,0,0.070589,0.044015,0.011326,0.000137,1,0.211390,0.000000,0.880000,0,0,0.000000
127,0,0,0,0,0.112090,0.021557,0.011365,0.000116,1,0.100536,0.000000,0.880000,0,0,0.000000
128,0,0,0,0,0.095935,0.016036,0.011316,0.000240,1,0.016886,0.000000,0.880000,0,0,0.000000
129,0,0,0,0,0.093254,0.047400,0.011086,0.000691,1,0.084985,0.000000,0.700000,0,0,0.000000
130,0,0,0,0,0.047096,0.023069,0.010400,0.001573,1,0.129987,0.000000,0.700000,0,0,0.000000
131,0,0,0,0,0.025518,0.021312,0.008845,0.000875,1,0.152570,0.000000,0.700000,0,0,0.000000
132,0,0,0,0,0.012139,0.023988,0.007997,0.000532,1,0.154331,0.000000,0.700000,0,0,0.000000
133,0,0,0,0,0.025585,0.051946,0.007498,0.000833,1,0.132734,0.000000,0.700000,0,0,0.000000
134,0,0,0,0,0.075313,0.047100,0.006719,0.000760,1,0.062656,0.000000,0.700000,0,0,0.000000
135,0,0,0,0,0.122328,0.033209,0.006020,0.006222,1,0.076137,0.000000,0.880000,0,0,0.000000
136,0,0,0,1,0.154904,0.135166,0.001596,0.001204,1,0.224784,0.000000,0.860000,0,0,0.000000
137,0,0,0,1,0.019796,0.139203,0.002270,0.001414,1,0.243968,0.000000,0.880000,0,0,0.000000
138,0,0,0,0,0.119426,0.019126,0.003430,0.000608,1,0.126790,0.000000,0.880000,0,0,0.000000
139,0,0,0,0,0.100496,0.021150,0.003991,0.001167,1,0.041644,0.000000,0.880000,0,0,0.000000
140,0,0,0,0,0.079901,0.028808,0.005102,0.003973,1,0.070662,0.000000,0.700000,0,0,0.000000
141,0,0,0,0,0.052744,0.024915,0.008928,0.001057,1,0.117506,0.000000,0.700000,0,0,0.000000
142,0,0,0,0,0.028742,0.025273,0.009983,0.000411,1,0.143417,0.000000,0.700000,0,0,0.000000
143,0,0,0,0,0.020287,0.021087,0.010392,0.000208,1,0.145081,0.000000,0.700000,0,0,0.000000
144,0,0,0,0,0.028031,0.037891,0.010596,0.000164,1,0.126442,0.000000,0.700000,0,0,0.000000
145,0,0,0,0,0.061032,0.049475,0.010753,0.000035,1,0.070852,0.000000,0.700000,0,0,0.000000
146,0,0,0,0,0.109700,0.037062,0.010742,0.000658,1,0.041693,0.000000,0.700000,0,0,0.000000
147,0,0,0,0,0.136788,0.042174,0.010134,0.000918,1,0.171229,0.000000,0.700000,0,0,0.000000
148,0,0,0,1,0.098184,0.183239,0.009263,0.001804,1,0.267465,0.000000,0.880000,0,0,0.000000
149,0,0,0,0,0.085780,0.013751,0.007500,0.001020,1,0.181165,0.000000,0.700000,0,0,0.000000
150,0,0,0,0,0.090548,0.012778,0.006519,0.001275,1,0.093561,0.000000,0.880000,0,0,0.000000
151,0,0,0,0,0.078350,0.006810,0.005285,0.001088,1,0.028654,0.000000,0.880000,0,0,0.000000
152,0,0,0,0,0.082701,0.026888,0.004241,0.002436,1,0.073976,0.000000,0.700000,0,0,0.000000
153,0,0,0,0,0.056576,0.036651,0.001937,0.001642,1,0.128515,0.000000,0.700000,0,0,0.000000
154,0,0,0,0,0.020818,0.016917,0.000836,0.000465,1,0.148221,0.000000,0.700000,0,0,0.000000
155,0,0,0,0,0.004234,0.012037,0.000876,0.000247,1,0.151234,0.000000,0.800000,0,0,0.000000
156,0,0,0,0,0.009785,0.040945,0.000999,0.000317,1,0.143598,0.000000,0.800000,0,0,0.000000
157,0,0,0,0,0.049697,0.059016,0.001238,0.000614,1,0.099060,0.000000,0.700000,0,0,0.000000
158,0,0,0,0,0.106403,0.033720,0.001801,0.015589,1,0.039768,0.000000,0.700000,0,0,0.000000
159,0,0,0,0,0.139635,0.023206,0.017121,0.000793,1,0.161146,0.000000,0.860000,0,0,0.000000
160,0,0,0,1,0.116458,0.192059,0.017749,0.000319,1,0.277358,0.000000,0.880000,0,0,0.000000
161,0,0,0,0,0.081798,0.021912,0.017945,0.000137,1,0.202547,0.000000,0.880000,0,0,0.000000
162,0,0,0,0,0.103689,0.016872,0.017976,0.000130,1,0.106839,0.000000,0.880000,0,0,0.000000
163,0,0,0,0,0.086875,0.020143,0.017895,0.000311,1,0.030661,0.000000,0.880000,0,0,0.000000
164,0,0,0,0,0.066972,0.016514,0.017597,0.000953,1,0.036019,0.000000,0.700000,0,0,0.000000
165,0,0,0,0,0.052095,0.015175,0.016656,0.009716,1,0.079961,0.000000,0.700000,0,0,0.000000
166,0,0,0,0,0.037605,0.014029,0.007186,0.001647,1,0.113622,0.000000,0.700000,0,0,0.000000
167,0,0,0,0,0.023991,0.012464,0.005589,0.000800,1,0.134099,0.000000,0.700000,0,0,0.000000
168,0,0,0,0,0.012098,0.016590,0.004821,0.000781,1,0.142568,0.000000,0.700000,0,0,0.000000
169,0,0,0,0,0.013429,0.025348,0.004084,0.000677,1,0.137356,0.000000,0.700000,0,0,0.000000
170,0,0,0,0,0.031860,0.051468,0.003461,0.000936,1,0.108469,0.000000,0.700000,0,0,0.000000
171,0,0,0,0,0.082813,0.048020,0.002649,0.000766,1,0.050656,0.000000,0.700000,0,0,0.000000
172,0,0,0,0,0.129409,0.015041,0.002057,0.005426,1,0.121635,0.000000,0.880000,0,0,0.000000
173,0,0,0,1,0.139761,0.159713,0.004368,0.001173,1,0.254940,0.000000,0.860000,0,0,0.000000
174,0,0,0,0,0.020156,0.091357,0.005447,0.001167,1,0.235898,0.000000,0.880000,0,0,0.000000
175,0,0,0,0,0.111433,0.031007,0.006537,0.000487,1,0.127583,0.000000,0.880000,0,0,0.000000
176,0,0,0,0,0.083493,0.002992,0.006982,0.000690,1,0.049701,0.000000,0.880000,0,0,0.000000
177,0,0,0,0,0.082947,0.025913,0.007608,0.000889,1,0.046782,0.000000,0.700000,0,0,0.000000
178,0,0,0,0,0.057395,0.022777,0.008333,0.000682,1,0.099154,0.000000,0.700000,0,0,0.000000
179,0,0,0,0,0.037550,0.018068,0.008735,0.000387,1,0.132503,0.000000,0.700000,0,0,0.000000
180,0,0,0,0,0.023266,0.017621,0.008884,0.000254,1,0.149080,0.000000,0.700000,0,0,0.000000
181,0,0,0,0,0.017795,0.022370,0.008915,0.000248,1,0.148842,0.000000,0.700000,0,0,0.000000
182,0,0,0,0,0.033645,0.016521,0.008870,0.000359,1,0.129071,0.000000,0.700000,0,0,0.000000
183,0,0,0,0,0.048093,0.036946,0.008716,0.000616,1,0.098592,0.000000,0.700000,0,0,0.000000
184,0,0,0,0,0.080695,0.038073,0.008291,0.000875,1,0.060744,0.000000,0.700000,0,0,0.000000
185,0,0,0,0,0.116602,0.026147,0.007540,0.002792,1,0.121391,0.000000,0.880000,0,0,0.000000
186,0,0,0,1,0.142558,0.146306,0.005087,0.001067,1,0.253456,0.000000,0.860000,0,0,0.000000
187,0,0,0,0,0.005339,0.093587,0.004195,0.001087,1,0.245409,0.000000,0.880000,0,0,0.000000
188,0,0,0,0,0.097739,0.010606,0.003334,0.000353,1,0.144546,0.000000,0.880000,0,0,0.000000
189,0,0,0,0,0.095678,0.028152,0.003054,0.000342,1,0.048724,0.000000,0.880000,0,0,0.000000
190,0,0,0,0,0.071464,0.013658,0.002792,0.000274,1,0.029302,0.000000,0.700000,0,0,0.000000
191,0,0,0,0,0.058231,0.023882,0.002595,0.000122,1,0.088088,0.000000,0.700000,0,0,0.000000
192,0,0,0,0,0.034437,0.000000,0.002495,0.000000,1,0.124877,0.000000,0.700000,0,0,0.000000
