frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
55,2.250000,-0.142657,0.370543,3.641226,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,582.655,459.220,,582.655,459.220,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.108950,3.578041,582.655,459.220,574.000,415.000,0.090446,0.090446,3.740049,3.649723,3.478506,3.649723,0.162009,sequence_se3_optimizer
56,2.291667,-0.129396,0.359500,3.639621,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.001,444.529,,590.001,444.529,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.068091,3.565777,590.001,444.529,579.000,400.000,0.091486,0.091486,3.737461,3.646099,3.477912,3.646099,0.171684,sequence_se3_optimizer
57,2.333333,-0.116658,0.351230,3.637697,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,595.282,438.518,,595.282,438.518,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.041986,3.554059,595.282,438.518,588.000,396.000,0.072253,0.072253,3.714578,3.642475,3.484740,3.642475,0.160520,sequence_se3_optimizer
58,2.375000,-0.104272,0.342981,3.635540,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,602.024,437.688,,602.024,437.688,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.046884,3.539736,602.024,437.688,592.000,394.000,0.055643,0.055643,3.694355,3.638851,3.514798,3.638851,0.154619,sequence_se3_optimizer
59,2.416667,-0.092227,0.333140,3.633144,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.735,446.864,,606.735,446.864,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.082655,3.522427,606.735,446.864,605.000,401.000,0.040156,0.040156,3.675230,3.635227,3.548436,3.635227,0.152803,sequence_se3_optimizer
60,2.458333,-0.080632,0.334383,3.630410,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,614.211,471.285,,614.211,471.285,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.149066,3.515331,614.211,471.285,613.000,427.000,-0.003459,-0.003459,3.627920,3.631603,3.574957,3.631603,0.112589,sequence_se3_optimizer
61,2.500000,-0.069748,0.337392,3.627168,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,618.083,516.286,,618.083,516.286,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.233198,3.529446,618.083,516.286,612.000,475.000,0.055012,0.055012,3.682569,3.627979,3.592776,3.627979,0.153123,sequence_se3_optimizer
62,2.541667,-0.070087,0.340930,3.622819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,619.454,576.719,,619.454,576.719,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.296408,3.565840,619.454,576.719,616.000,531.000,1.748307,0.000000,3.623880,3.624355,3.636464,3.624355,0.058041,sequence_se3_optimizer
63,2.583333,-0.071960,0.344025,3.618067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,620.935,622.173,,620.935,622.173,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.319635,3.588305,620.935,622.173,610.000,585.000,0.093592,0.093592,3.713895,3.620731,3.642479,3.620731,0.125590,sequence_se3_optimizer
64,2.625000,-0.074655,0.346223,3.613133,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,613.193,584.890,,613.193,584.890,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.318141,3.595595,613.193,584.890,609.000,540.000,1.732655,0.000000,3.616791,3.617107,3.660237,3.617107,0.021196,sequence_se3_optimizer
65,2.666667,-0.077827,0.347899,3.608084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,614.500,536.500,,614.500,536.500,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.288897,3.568808,614.500,536.500,604.000,498.000,0.108294,0.108294,3.721610,3.613483,3.655672,3.613483,0.152802,sequence_se3_optimizer
66,2.708333,-0.081563,0.349162,3.602922,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,610.860,505.848,,610.860,505.848,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.231314,3.524351,610.860,505.848,596.000,464.000,-0.085508,-0.085508,3.524351,3.609859,3.642262,3.609859,0.000000,sequence_se3_optimizer
67,2.750000,-0.086397,0.350079,3.597631,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,603.875,480.160,,603.875,480.160,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.166336,3.495199,603.875,480.160,589.000,441.000,-0.005724,-0.005724,3.596574,3.602304,3.633022,3.602304,0.101376,sequence_se3_optimizer
68,2.791667,-0.097384,0.350793,3.592265,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,599.698,461.189,,599.698,461.189,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.110082,3.479692,599.698,461.189,593.000,418.000,0.036603,0.036603,3.631346,3.594749,3.624808,3.594749,0.151654,sequence_se3_optimizer
69,2.833333,-0.110161,0.351475,3.586980,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.625,449.974,,596.625,449.974,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.072233,3.477928,596.625,449.974,588.000,409.000,0.045365,0.045365,3.632553,3.587194,3.589336,3.587194,0.154625,sequence_se3_optimizer
70,2.875000,-0.123658,0.352212,3.581834,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.364,445.020,,592.364,445.020,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053759,3.486533,592.364,445.020,585.000,403.000,0.056698,0.056698,3.636347,3.579640,3.581397,3.579640,0.149814,sequence_se3_optimizer
71,2.916667,-0.137477,0.353007,3.576791,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.351,446.269,,589.351,446.269,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.067951,3.492919,589.351,446.269,583.000,402.000,0.032098,0.032098,3.604241,3.572085,3.573865,3.572085,0.111322,sequence_se3_optimizer
72,2.958333,-0.151636,0.353872,3.571862,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,582.337,460.624,,582.337,460.624,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.116445,3.500810,582.337,460.624,583.000,417.000,0.032413,0.032413,3.596981,3.564530,3.564336,3.564530,0.096172,sequence_se3_optimizer
73,3.000000,-0.166265,0.354819,3.567084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.040,491.129,,576.040,491.129,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.194940,3.519375,576.040,491.129,584.000,449.000,-0.030550,-0.030550,3.526370,3.556975,3.568528,3.556975,0.006995,sequence_se3_optimizer
74,3.041667,-0.182031,0.355838,3.562718,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.917,538.055,,567.917,538.055,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.272274,3.555856,567.917,538.055,576.000,494.000,0.062560,0.062560,3.611751,3.549420,3.532080,3.549420,0.055895,sequence_se3_optimizer
75,3.083333,-0.201473,0.356608,3.560396,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.457,602.595,,559.457,602.595,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.318453,3.603198,559.457,602.595,556.000,555.000,0.089049,0.089049,3.630429,3.541866,3.512799,3.541866,0.027232,sequence_se3_optimizer
76,3.125000,-0.221150,0.357017,3.559631,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,548.267,617.725,,548.267,617.725,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.327132,3.616008,548.267,617.725,556.000,567.000,0.079477,0.079477,3.613259,3.534311,3.507336,3.534311,-0.002749,sequence_se3_optimizer
77,3.166667,-0.240705,0.357153,3.559869,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.419,573.049,,535.419,573.049,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.310595,3.619903,535.419,573.049,531.000,527.000,0.068826,0.068826,3.595155,3.526756,3.510607,3.526756,-0.024748,sequence_se3_optimizer
78,3.208333,-0.260086,0.357157,3.560619,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,525.723,531.022,,525.723,531.022,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.275279,3.598507,525.723,531.022,521.000,486.000,0.065381,0.065381,3.584347,3.519201,3.548217,3.519201,-0.014160,sequence_se3_optimizer
79,3.250000,-0.279190,0.357077,3.561910,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,519.381,497.002,,519.381,497.002,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.207503,3.581648,519.381,497.002,509.000,453.000,0.070002,0.070002,3.581648,3.511646,3.583688,3.511646,0.000000,sequence_se3_optimizer
80,3.291667,-0.297758,0.356985,3.563978,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.327,472.308,,513.327,472.308,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.151812,3.581093,513.327,472.308,505.000,427.000,0.065615,0.065615,3.589785,3.524219,3.601957,3.524219,0.008691,sequence_se3_optimizer
81,3.333333,-0.314796,0.356977,3.567114,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,505.081,454.618,,505.081,454.618,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.095124,3.589117,505.081,454.618,501.000,407.000,0.162779,0.162779,3.699490,3.536792,3.643341,3.536792,0.110373,sequence_se3_optimizer
82,3.375000,-0.323034,0.357111,3.570971,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.947,447.231,,503.947,447.231,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.072121,3.597507,503.947,447.231,499.000,398.000,0.079798,0.079798,3.629124,3.549365,3.661039,3.549365,0.031617,sequence_se3_optimizer
83,3.416667,-0.330330,0.357362,3.575173,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,502.438,449.081,,502.438,449.081,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.082185,3.606063,502.438,449.081,500.000,397.000,0.047972,0.047972,3.609908,3.561938,3.677200,3.561938,0.003845,sequence_se3_optimizer
84,3.458333,-0.337143,0.357699,3.579550,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,499.349,463.893,,499.349,463.893,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.130208,3.621037,499.349,463.893,497.000,416.000,-0.020210,-0.020210,3.554277,3.574511,3.683679,3.574511,-0.066760,sequence_se3_optimizer
85,3.500000,-0.343251,0.358130,3.584052,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.456,496.093,,492.456,496.093,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.201958,3.642444,492.456,496.093,501.000,447.000,-0.003442,-0.003442,3.583460,3.587084,3.651619,3.587084,-0.058983,sequence_se3_optimizer
86,3.541667,-0.348682,0.358605,3.588522,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,496.503,546.665,,496.503,546.665,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.267344,3.675064,496.503,546.665,492.000,502.000,0.028685,0.028685,3.628100,3.599657,3.603505,3.599657,-0.046964,sequence_se3_optimizer
87,3.583333,-0.350322,0.359002,3.592587,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,493.254,609.215,,493.254,609.215,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.296462,3.686438,493.254,609.215,497.000,561.000,0.037820,0.037820,3.649816,3.612230,3.561204,3.612230,-0.036622,sequence_se3_optimizer
88,3.625000,-0.350917,0.359280,3.596098,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,493.822,604.176,,493.822,604.176,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.303466,3.689379,493.822,604.176,499.000,561.000,0.069121,0.069121,3.693745,3.624803,3.559986,3.624803,0.004367,sequence_se3_optimizer
89,3.666667,-0.350354,0.359422,3.598731,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,493.930,555.947,,493.930,555.947,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.289295,3.683689,493.930,555.947,493.000,505.000,0.001846,0.001846,3.639126,3.637376,3.578284,3.637376,-0.044563,sequence_se3_optimizer
90,3.708333,-0.349294,0.359507,3.600878,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.840,516.461,,494.840,516.461,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.253998,3.661640,494.840,516.461,493.000,474.000,0.011691,0.011691,3.661640,3.649949,3.603913,3.649949,0.000000,sequence_se3_optimizer
91,3.750000,-0.347342,0.359580,3.602319,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.092,487.136,,497.092,487.136,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.197660,3.637493,497.092,487.136,488.000,441.000,0.090715,0.090715,3.733868,3.643216,3.637150,3.643216,0.096376,sequence_se3_optimizer
92,3.791667,-0.340941,0.359782,3.602676,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.702,464.992,,497.702,464.992,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.138146,3.617464,497.702,464.992,488.000,415.000,0.109206,0.109206,3.745567,3.636483,3.676778,3.636483,0.128103,sequence_se3_optimizer
93,3.833333,-0.330675,0.360206,3.602076,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,499.072,452.431,,499.072,452.431,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.088362,3.605041,499.072,452.431,488.000,402.000,0.097614,0.097614,3.727148,3.629750,3.708534,3.629750,0.122107,sequence_se3_optimizer
94,3.875000,-0.319523,0.360825,3.600933,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,502.272,444.268,,502.272,444.268,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.066610,3.601308,502.272,444.268,494.000,394.000,0.047460,0.047460,3.670225,3.623017,3.719872,3.623017,0.068916,sequence_se3_optimizer
95,3.916667,-0.308018,0.361563,3.599529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.570,444.514,,503.570,444.514,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.075411,3.592922,503.570,444.514,498.000,395.000,0.056476,0.056476,3.672434,3.616285,3.707729,3.616285,0.079512,sequence_se3_optimizer
96,3.958333,-0.296161,0.362421,3.597881,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.172,453.557,,508.172,453.557,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.121068,3.594339,508.172,453.557,506.000,407.000,-0.037697,-0.037697,3.571493,3.609552,3.681478,3.609552,-0.022846,sequence_se3_optimizer
97,4.000000,-0.283851,0.363415,3.595954,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.000,486.500,,509.000,486.500,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.195531,3.596504,509.000,486.500,510.000,445.000,-0.047030,-0.047030,3.555174,3.602819,3.649932,3.602819,-0.041331,sequence_se3_optimizer
98,4.041667,-0.270675,0.364564,3.593617,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.841,541.737,,518.841,541.737,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.261406,3.611172,518.841,541.737,516.000,504.000,0.027800,0.027800,3.623025,3.596086,3.610363,3.596086,0.011853,sequence_se3_optimizer
99,4.083333,-0.256505,0.365619,3.590906,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.908,614.311,,535.908,614.311,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.300663,3.627808,535.908,614.311,527.000,566.000,0.031334,0.031334,3.619800,3.589353,3.558179,3.589353,-0.008009,sequence_se3_optimizer
100,4.125000,-0.242364,0.366384,3.588355,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.560,611.858,,544.560,611.858,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.311513,3.633972,544.560,611.858,537.000,565.000,0.054087,0.054087,3.635940,3.582620,3.529088,3.582620,0.001969,sequence_se3_optimizer
101,4.166667,-0.228496,0.366893,3.586099,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,552.230,571.178,,552.230,571.178,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.301263,3.638488,552.230,571.178,537.000,525.000,0.079231,0.079231,3.654565,3.575888,3.525145,3.575888,0.016076,sequence_se3_optimizer
102,4.208333,-0.214894,0.367257,3.584079,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.017,534.601,,555.017,534.601,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.269416,3.606374,555.017,534.601,538.000,491.000,0.015823,0.015823,3.584689,3.569155,3.513384,3.569155,-0.021685,sequence_se3_optimizer
103,4.250000,-0.201684,0.367512,3.582355,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,561.283,506.441,,561.283,506.441,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.212002,3.578824,561.283,506.441,542.000,453.000,0.016402,0.016402,3.578824,3.562422,3.512279,3.562422,0.000000,sequence_se3_optimizer
104,4.291667,-0.189307,0.367727,3.581077,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.695,486.443,,564.695,486.443,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.155794,3.562798,564.695,486.443,548.000,430.000,0.095557,0.095557,3.660323,3.564788,3.507217,3.564788,0.097525,sequence_se3_optimizer
105,4.333333,-0.178019,0.367980,3.580236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.602,470.216,,569.602,470.216,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.105362,3.555878,569.602,470.216,551.000,416.000,0.067152,0.067152,3.634267,3.567154,3.509444,3.567154,0.078390,sequence_se3_optimizer
106,4.375000,-0.167990,0.368329,3.579800,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.518,460.789,,573.518,460.789,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.070598,3.545976,573.518,460.789,561.000,405.000,0.102092,0.102092,3.671565,3.569520,3.515647,3.569520,0.125589,sequence_se3_optimizer
107,4.416667,-0.158340,0.368752,3.579555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.370,458.333,,576.370,458.333,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.062987,3.538234,576.370,458.333,564.000,404.000,0.109775,0.109775,3.681617,3.571886,3.521092,3.571886,0.143382,sequence_se3_optimizer
108,4.458333,-0.149015,0.369259,3.579472,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.543,463.863,,581.543,463.863,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.090063,3.522838,581.543,463.863,579.000,413.000,0.057231,0.057231,3.631467,3.574252,3.539940,3.574252,0.108629,sequence_se3_optimizer
109,4.500000,-0.140064,0.369859,3.579552,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.105,485.174,,587.105,485.174,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.151488,3.518413,587.105,485.174,580.000,438.000,0.027953,0.027953,3.604498,3.576618,3.561474,3.576618,0.086085,sequence_se3_optimizer
110,4.541667,-0.132097,0.370537,3.579875,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,593.026,526.415,,593.026,526.415,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.228070,3.526213,593.026,526.415,580.000,476.000,-0.010974,-0.010974,3.567748,3.578984,3.573871,3.578984,0.041534,sequence_se3_optimizer
111,4.583333,-0.130963,0.371008,3.580426,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,599.609,579.179,,599.609,579.179,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.281268,3.561336,599.609,579.179,587.000,528.000,0.186523,0.186523,3.767465,3.581350,3.588910,3.581350,0.206129,sequence_se3_optimizer
112,4.625000,-0.130861,0.371145,3.580999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,602.478,626.350,,602.478,626.350,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.305574,3.583769,602.478,626.350,590.000,586.000,0.271235,0.271235,3.854537,3.583716,3.581968,3.583716,0.270768,sequence_se3_optimizer
113,4.666667,-0.131678,0.370828,3.581497,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,595.327,597.840,,595.327,597.840,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.304793,3.589733,595.327,597.840,591.000,544.000,1.718423,0.000000,3.585758,3.586082,3.582516,3.586082,-0.003975,sequence_se3_optimizer
114,4.708333,-0.132979,0.370209,3.581890,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.297,553.520,,592.297,553.520,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.280514,3.575964,592.297,553.520,592.000,508.000,0.126232,0.126232,3.714505,3.588448,3.592544,3.588448,0.138541,sequence_se3_optimizer
115,4.750000,-0.134732,0.369347,3.582131,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.918,515.617,,587.918,515.617,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.234896,3.545532,587.918,515.617,586.000,473.000,-0.045283,-0.045283,3.545532,3.590815,3.584110,3.590815,0.000000,sequence_se3_optimizer
116,4.791667,-0.136889,0.368357,3.582195,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.592,488.236,,584.592,488.236,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.170473,3.533486,584.592,488.236,584.000,442.000,0.026156,0.026156,3.615330,3.589215,3.577230,3.589215,0.081844,sequence_se3_optimizer
117,4.833333,-0.139522,0.367417,3.582009,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.695,467.961,,580.695,467.961,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.113080,3.531963,580.695,467.961,583.000,422.000,0.058756,0.058756,3.646290,3.587616,3.573030,3.587616,0.114327,sequence_se3_optimizer
118,4.875000,-0.142475,0.366743,3.581598,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,578.361,455.950,,578.361,455.950,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.073705,3.532654,578.361,455.950,576.000,410.000,0.060103,0.060103,3.645985,3.586017,3.556556,3.586017,0.113331,sequence_se3_optimizer
119,4.916667,-0.145611,0.366371,3.581050,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.277,449.699,,577.277,449.699,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.054494,3.535997,577.277,449.699,576.000,403.000,0.053394,0.053394,3.637646,3.584418,3.559743,3.584418,0.101649,sequence_se3_optimizer
