frame,time_s,rms_z,flux_z,hf_ratio,motion_probability,source
39,1.6041666666666667,0.6160137869740192,-0.5407855378701277,0.14714309159961939,0.589407833713705,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
40,1.6458333333333333,0.2793483995121168,-0.10894535658591098,0.14109549323773354,0.548329579559574,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
41,1.6875,-0.07554563294630999,-0.44396778838989603,0.13724263017099164,0.46093018332704727,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
42,1.7291666666666667,-0.3434979671126858,-0.5247234106313218,0.13500577948248363,0.4053149388577585,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
43,1.7708333333333333,-0.5307853179859312,0.056947752041831,0.12964578364511445,0.4009558349885648,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
44,1.8125,-0.6766396922556259,0.33916135294116306,0.15546411312659528,0.3886088883282077,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
45,1.8541666666666667,-0.7155541862822185,0.40391644647055497,0.1722681795213479,0.38478888618542406,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
46,1.8958333333333333,-0.7616057544027263,1.4857886134803557,0.16756810228538183,0.4335997786698377,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
47,1.9375,1.0734302211112599,12.707687546353466,0.32411288440513975,0.974243313876441,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
48,1.9791666666666667,1.094610023329449,-2.5736358313141787,0.24423215581913238,0.5714074764880362,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
49,2.0208333333333335,0.1806253597525787,-0.5937461158897251,0.21249170400114847,0.5025658862531811,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
50,2.0625,-0.2185477250663412,-1.005116620358798,0.22878972596402164,0.40333390566371563,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
51,2.1041666666666665,-0.3954330630732263,0.4321425708318276,0.2120206772730077,0.4468598427893318,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
52,2.1458333333333335,-0.5913844190347558,-0.03586241161150051,0.20548941924614259,0.3848128123242371,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
53,2.1875,1.036822969362133,12.15508255834888,0.18841325748434692,0.9701955540784414,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
54,2.2291666666666665,1.0914930315988696,-1.4657704666292786,0.15541667440717902,0.6292253658688439,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
55,2.2708333333333335,0.48887850749675216,0.47060167503156053,0.14183448242944152,0.618894269340552,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
56,2.3125,0.19138329532152407,-0.07430451262986432,0.14859220004844817,0.5331841426105436,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
57,2.3541666666666665,-0.06695268791927922,-0.02638523567694731,0.14689460669133886,0.48549710721455613,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
58,2.3958333333333335,-0.3597752897334058,-0.2414784431840313,0.13774998719797046,0.4173284751386971,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
59,2.4375,-0.5307599190429175,-0.12324324247502749,0.14998313707890362,0.3914774035678538,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
60,2.4791666666666665,-0.6083864506246532,0.8638116234594665,0.14205944495118283,0.4293501838924149,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
61,2.5208333333333335,-0.6756248805210018,0.026215371990638156,0.185148140479625,0.37256699532735027,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
62,2.5625,-0.7773833089154017,1.3742551753998078,0.18723015505684934,0.4245743616770802,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
63,2.6041666666666665,-0.7944946516122605,-0.5176713698825814,0.2091457140005134,0.32440664796972857,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
64,2.6458333333333335,-0.7926284502911715,1.273505026779916,0.20864840460474107,0.41627616553342267,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
65,2.6875,1.047520917135966,6.013177789409708,0.21664679511725868,0.8947273542719265,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
66,2.7291666666666665,1.2478545549331408,12.496207114209485,0.1905348629998109,0.9763969233623074,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
67,2.7708333333333335,0.9123066145611186,-1.5743857779120505,0.14342161951509702,0.5903069144832497,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
68,2.8125,0.5538500818217879,-0.6077758404933232,0.15784385856379848,0.5740250216732228,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
69,2.8541666666666665,0.1784230071613939,0.09196964768530855,0.13110932046003662,0.5397666487604883,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
70,2.8958333333333335,-0.14539982397956613,-0.2208590500684409,0.13942002429139294,0.4595881296278181,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
71,2.9375,-0.43461004696985234,-0.24584241492688205,0.14349491751398943,0.402975792818066,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
72,2.9791666666666665,-0.6343013395588651,-0.03561111813696398,0.1423231403736224,0.37693232208774274,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
73,3.0208333333333335,-0.7583210286667446,-0.06483952058835785,0.16164178790377567,0.3530281247316823,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
74,3.0625,0.8889434872768681,12.042446812333159,0.264343881863279,0.9658654416859607,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
75,3.1041666666666665,0.9290782886381367,-0.31911782688487345,0.19492447579177605,0.6580182161972501,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
76,3.1458333333333335,0.28203625927610515,-1.0511946305603266,0.17247538759822714,0.49718139573524006,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
77,3.1875,0.046432388982437345,-0.8034544355721096,0.17038755566282276,0.46492204195756354,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
78,3.2291666666666665,-0.3231117767352937,0.0007488491230715433,0.17946378005179714,0.43736514259799786,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
79,3.2708333333333335,-0.5828180955586274,0.12362975622394451,0.18085560475356446,0.3947474613362914,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
80,3.3125,-0.8062706947509206,-0.20102444738744285,0.18293301110493201,0.3377993513873168,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
81,3.3541666666666665,-0.9244906247381104,0.44662931439002557,0.1863815857544119,0.3491348505695743,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
82,3.3958333333333335,-0.8301810485311136,1.4822715112461742,0.17810030074145802,0.4203244870436371,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
83,3.4375,-0.7458158509593371,1.2320294150657567,0.18531972068613847,0.42294635288887267,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
84,3.4791666666666665,0.6908029683191587,1.178132657174224,0.21297384968176614,0.6895498173457384,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
85,3.5208333333333335,0.9890311977969167,12.789660192905885,0.31998375934183343,0.9730163452215485,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
86,3.5625,0.6563099161668303,-2.3705405954349072,0.23700305172125782,0.4976007193192983,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
87,3.6041666666666665,0.2912317977028916,-0.42023742870689457,0.22045558249128822,0.5336263076479643,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
88,3.6458333333333335,-0.06906734592947285,0.32197055104168365,0.18202939370394716,0.5042401462027801,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
89,3.6875,0.9609940932232403,3.349120260603768,0.22207311249257072,0.8155345869038055,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
90,3.7291666666666665,1.1120915543511094,10.507878094870659,0.19446478601025444,0.9600426315090378,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
91,3.7708333333333335,0.7917168808804699,-0.8264512513009962,0.13972036205810331,0.6072386954153727,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
92,3.8125,0.4168939599825267,-0.6879917977843839,0.14242636503114356,0.5433456943327506,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
93,3.8541666666666665,0.09067702814728301,0.01753192262725123,0.13899460682328393,0.5186376370327592,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
94,3.8958333333333335,-0.15640378137922623,-0.07906574514340095,0.1295295001968099,0.4652089591942356,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
95,3.9375,-0.46095137854800383,0.07900373101866458,0.12291392107171394,0.4152845782340855,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
96,3.9791666666666665,-0.6920076558807243,0.03741837949347393,0.1448789899946137,0.3701591947711111,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
97,4.020833333333333,-0.7425111186469141,0.7454013366833043,0.16146302177597632,0.397673011782445,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
98,4.0625,0.889102032369527,4.43969608129007,0.18216482595423028,0.8416068467232237,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
99,4.104166666666667,1.083646172253131,12.14936793953729,0.18667605820851016,0.9711985434782502,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
100,4.145833333333333,0.8079081269260371,-1.8318773137349884,0.15234224038926392,0.5565458961372589,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
101,4.1875,0.3781584199226444,-0.8836388431224512,0.14988223681566523,0.525119589710687,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
102,4.229166666666667,0.022527773887467042,-0.0838068817615076,0.14257947951975278,0.49978353742469656,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
103,4.270833333333333,-0.24951267915262834,-0.289387783440879,0.15008854755874135,0.43578529012822975,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
104,4.3125,-0.5472624003841702,-0.08344068152160365,0.13965669048653076,0.3904974669620955,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
105,4.354166666666667,-0.6712917967045362,0.5843007414896705,0.13904293021051145,0.40249945856336933,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
106,4.395833333333333,-0.8149939629400901,-0.3135836420009534,0.15670493665142593,0.33077461221489884,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
107,4.4375,-0.8327055652077301,0.6825555218449246,0.16165781745469457,0.377693873819471,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
108,4.479166666666667,-0.772599407905667,0.4439022641507238,0.18771378440877817,0.37637363848500277,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
109,4.520833333333333,1.1148979698940051,11.519241116645972,0.22739556389908158,0.9678247486965229,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
110,4.5625,1.2012687960423296,8.70115383533802,0.19153765082860835,0.9453829255384698,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
111,4.604166666666667,0.6585861594125865,-1.838748633921678,0.16829738328278132,0.5272660504206427,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
112,4.645833333333333,0.33593278487981015,-0.585650383501278,0.15834620712835895,0.5332469915884142,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
113,4.6875,0.000774749094405882,-0.12836270502283498,0.15780395961890253,0.4930915669674659,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
114,4.729166666666667,-0.3484906191533377,-1.0501795345796814,0.15279683051390017,0.3768682818756958,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
115,4.770833333333333,-0.535058222691379,0.67799563701677,0.140666651356165,0.43335239174486867,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
116,4.8125,-0.6732595200223858,0.33771081289676436,0.1600268997209631,0.3891596296878495,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
117,4.854166666666667,1.0957718250950796,8.949812765766374,0.2941082667939149,0.9439410992391712,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
118,4.895833333333333,1.1612104001173695,9.868156497661886,0.2600683945646391,0.9559229696698852,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
119,4.9375,0.5423646802599008,-2.0383921787373547,0.228533980609475,0.4936498842690046,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
120,4.979166666666667,0.12723973791756862,-0.5332527118548726,0.2262096594008777,0.49548297263236785,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
121,5.020833333333333,-0.12671233441781002,-0.0007488491230715433,0.1943754781492739,0.4752701030814389,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
122,5.0625,-0.2648201599523335,0.10333304322297641,0.18181082518483827,0.45417236481625944,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
123,5.104166666666667,-0.36236143712822183,-0.04934321458802704,0.16090246060077085,0.4271478551637235,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
124,5.145833333333333,0.9348971202198747,5.906561819894205,0.15017912211457554,0.8837738512490594,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
125,5.1875,1.099314158574943,11.123643146545943,0.17508674885048078,0.9645885538508914,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
126,5.229166666666667,0.8017024078183311,-1.2130977639021618,0.13785901254713184,0.5886642920976863,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
127,5.270833333333333,0.48721796067006473,-0.6527641377848777,0.14479974803696533,0.5588316950269431,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
128,5.3125,0.18631870990407226,0.10374833768886725,0.13197155537795796,0.5419395317460205,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
129,5.354166666666667,-0.06348685962969042,0.22923058791774173,0.11958072947322869,0.5002277446919361,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
130,5.395833333333333,-0.26829387071195526,-0.9608325428391352,0.1227903547133946,0.39636065221468486,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
131,5.4375,-0.28815455513150967,-0.3142600424699608,0.12184760551249177,0.42704989922541264,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
132,5.479166666666667,-0.2119607483892301,0.6678926388069512,0.11714914733495695,0.49540187882743447,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
133,5.520833333333333,-0.18811284097182232,-0.5103172764211305,0.11209289505212093,0.4356100829717784,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
134,5.5625,0.9254076678746015,0.14066354267828865,0.11206154114118357,0.6797806537976433,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
135,5.604166666666667,1.1302115948063893,12.46118911096133,0.1837985315827941,0.973992702721972,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
136,5.645833333333333,0.8514072035793064,-1.3389517659319847,0.1607106243254925,0.5913449773209533,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
137,5.6875,0.4104825607364623,-0.6665383987848569,0.15178931209805685,0.5432759358015915,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
138,5.729166666666667,0.13046908480121913,-0.2090156347589785,0.14474675287112287,0.5139419965577642,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
139,5.770833333333333,-0.12431725414410258,-0.6837849600996139,0.14379292280553044,0.43846351404118183,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
140,5.8125,-0.3593746494616004,-0.40108177893087965,0.14358262538009173,0.4088913864196597,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
141,5.854166666666667,-0.5198500428615689,0.26138428395297114,0.12401921904307012,0.41387271744136234,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
142,5.895833333333333,-0.5793673101222517,-0.6524495405109751,0.15110773415260884,0.3553864042289232,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
143,5.9375,0.9724346127957407,6.856460181855604,0.16061951604711536,0.9061000807414191,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
144,5.979166666666667,1.195429994362494,11.9014047030452,0.18899188388357233,0.9720976251156918,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
145,6.020833333333333,0.9075982042610792,-1.0785027597360377,0.14078885683329753,0.6155390091861437,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
146,6.0625,0.4554873449795104,-1.51766421448634,0.1515695699828844,0.5053482964813919,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
147,6.104166666666667,0.15030180555633726,-0.4639698874100774,0.14230756336360673,0.5037904356618079,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
148,6.145833333333333,-0.1208301648489936,0.35019620163462756,0.12854642995295046,0.49569901503125896,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
149,6.1875,-0.3482713900455899,-0.7459361768297528,0.14282150462523974,0.3927523009322731,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
150,6.229166666666667,1.2635629485755906,10.274344491753476,0.29598558842685285,0.9625267635327618,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
151,6.270833333333333,1.3121638483314684,5.380565063895975,0.2683273971206007,0.9008952943010679,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
152,6.3125,0.6733566384321886,-1.7284172190551281,0.21268012189042598,0.5361782616794923,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
153,6.354166666666667,0.3949458348336623,-0.6782099417302215,0.21142909419055667,0.5396295921925754,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
154,6.395833333333333,-0.09552472203974965,-0.22227938636782882,0.19971025367953923,0.4691864111547236,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
155,6.4375,-0.3609679532151952,-0.120290771861384,0.19312286006971338,0.4235983585124436,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
156,6.479166666666667,-0.5621506669650764,-0.2962074321733124,0.18301275471834602,0.37668489651533027,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
157,6.520833333333333,1.0821863473494613,10.156387799387634,0.22049971305682,0.9559975765310619,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
158,6.5625,1.205056388710686,8.740635759189042,0.19642803908624706,0.945980857043036,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
159,6.604166666666667,0.8509664624000647,-1.4694735011856364,0.13982702288810714,0.584304606980413,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
160,6.645833333333333,0.5748139484618362,0.002219690981255741,0.1372944505085436,0.610364162019057,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
161,6.6875,0.2940529384980521,-0.23918779809430044,0.13631564800873158,0.5440703349668843,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
162,6.729166666666667,-0.000774749094405882,-0.5261553794914798,0.13297795273670981,0.4709431547654838,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
163,6.770833333333333,-0.23143631358650918,0.16117595342188865,0.11655159685084303,0.46379805677409136,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
164,6.8125,-0.47667452814223166,-0.11839714251358431,0.12393457213526604,0.40182816785567343,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
165,6.854166666666667,-0.6418346575295386,-0.280342267017871,0.14342574122590745,0.36301398720749617,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
166,6.895833333333333,-0.6273071859955185,1.4521400503332311,0.1411242193036621,0.4576445532758048,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
167,6.9375,-0.6703068494877055,-0.2215089208091455,0.1626189420238117,0.360874333493472,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
