frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,263,,,,389,,,0,0,0
2,267,,,,392,,,0,0,0
3,267,,,,391,,,0,0,0
4,271,,,,393,,,0,0,0
5,261,,,,387,,,0,0,0
6,251,,,,383,,,0,0,0
7,261,,,,388,,,0,0,0
8,256,,,,382,,,0,0,0
9,259,,,,381,,,0,0,0
10,263,,,,377,,,0,0,0
11,264,,,,378,,,0,0,0
12,254,,,,378,,,0,0,0
13,259,,,,381,,,0,0,0
14,255,,,,378,,,0,0,0
15,258,,,,383,,,0,0,0
16,265,,,,391,,,0,0,0
17,260,,,,393,,,0,0,0
18,269,,,,400,,,0,0,0
19,272,,,,409,,,0,0,0
20,275,,,,413,,,0,0,0
21,284,,,,420,,,0,0,0
22,290,,,,423,,,0,0,0
23,289,,,,431,,,0,0,0
24,278,,,,433,,,0,0,0
25,293,,,,437,,,0,0,0
26,280,,,,427,,,0,0,0
27,286,,,,428,,,0,0,0
28,275,,,,415,,,0,0,0
29,279,,,,403,,,0,0,0
30,277,,,,399,,,0,0,0
31,266,,,,393,,,0,0,0
32,262,,,,385,,,0,0,0
33,264,,,,382,,,0,0,0
34,261,,,,380,,,0,0,0
35,257,,,,375,,,0,0,0
36,257,,,,372,,,0,0,0
37,257,,,,370,,,0,0,0
38,255,,,,368,,,0,0,0
39,258,,,,363,,,0,0,0
40,254,,,,370,,,0,0,0
41,258,,,,379,,,0,0,0
42,265,,,,393,,,0,0,0
43,280,,,,412,,,0,0,0
44,294,,,,444,,,0,0,0
45,308,,,,484,,,0,0,0
46,329,,,,532,,,0,0,0
47,360,,,,576,,,0,0,0
48,384,,,,616,,,0,0,0
49,360,,,,579,,,0,0,0
50,332,,,,527,,,0,0,0
51,319,,,,490,,,0,0,0
52,293,,,,456,,,0,0,0
53,298,,,,441,,,0,0,0
54,283,,,,436,,,0,0,0
55,282,,,,421,,,0,0,0
