frame,time,contact_active,human_part,human_side,object_part,object_local_id,contact_u,contact_v,contact_depth_offset_m,contact_conf,anchor_score,source
231,9.583333,0,none,right,none,left,668.246,414.934,-0.509201,0.036712,0.677419,hand_floor_from_anchor_floor_candidates
232,9.625000,0,none,right,none,left,666.583,390.623,-0.745801,0.079836,0.442861,hand_floor_from_anchor_floor_candidates
233,9.666667,0,none,right,none,left,675.734,364.473,-0.974503,0.144243,0.188311,hand_floor_from_anchor_floor_candidates
234,9.708333,0,none,right,none,left,701.000,327.809,-0.852909,0.124035,0.000000,hand_floor_from_anchor_floor_candidates
235,9.750000,0,none,right,none,left,726.875,295.691,0.082566,0.080417,0.000000,hand_floor_from_anchor_floor_candidates
236,9.791667,0,none,right,none,left,748.522,272.524,0.031754,0.042360,0.000000,hand_floor_from_anchor_floor_candidates
237,9.833333,0,none,right,none,left,768.338,255.718,-0.005205,0.019529,0.000000,hand_floor_from_anchor_floor_candidates
238,9.875000,0,none,right,none,left,785.725,248.308,-0.029124,0.008838,0.000000,hand_floor_from_anchor_floor_candidates
239,9.916667,0,none,right,none,left,789.762,243.533,-0.014538,0.005468,0.000000,hand_floor_from_anchor_floor_candidates
240,9.958333,0,none,right,none,left,780.017,234.072,0.010691,0.005184,0.000000,hand_floor_from_anchor_floor_candidates
