frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
213,0,0,0,0,optimize,uniform_motion,0.050194,0.055879,0.180000,0.220000,0.220000,0,0,0,0,0.035182,0.000000
214,0,0,0,0,optimize,uniform_motion,0.051279,0.059165,0.180000,0.220000,0.220000,0,0,0,0,0.039929,0.000000
215,0,0,0,0,optimize,uniform_motion,0.064302,0.060835,0.180000,0.220000,0.220000,0,0,0,0,0.035380,0.000000
216,0,0,0,0,optimize,free_motion,0.075918,0.061847,0.180000,0.220000,0.220000,0,0,0,0,0.019021,0.000000
217,0,0,0,0,optimize,high_speed,0.126484,0.062543,0.300000,0.420000,0.340000,0,0,0,0,0.058205,0.000000
218,0,0,0,0,optimize,free_motion,0.105900,0.061984,0.180000,0.220000,0.220000,0,0,0,0,0.076010,0.000000
219,0,0,0,0,optimize,high_speed,0.123784,0.018856,0.300000,0.420000,0.340000,0,0,0,0,0.175027,0.000000
220,0,0,0,0,optimize,sustained_grasp,0.111446,0.016912,0.180000,0.220000,0.220000,0,0,0,1,0.269828,0.000000
221,0,0,0,0,optimize,uniform_motion,0.056091,0.012257,0.180000,0.220000,0.220000,0,0,0,0,0.205245,0.000000
222,0,0,0,0,optimize,free_motion,0.071923,0.010934,0.180000,0.220000,0.220000,0,0,0,0,0.124799,0.000000
223,0,0,0,0,optimize,uniform_motion,0.060083,0.007142,0.180000,0.220000,0.220000,0,0,0,0,0.061965,0.000000
224,0,0,0,0,optimize,uniform_motion,0.040798,0.012492,0.180000,0.220000,0.220000,0,0,0,0,0.029309,0.000000
225,0,0,0,0,optimize,low_speed,0.019293,0.013861,0.100000,0.120000,0.120000,0,0,0,0,0.035051,0.000000
226,0,0,0,0,optimize,low_speed,0.014315,0.014754,0.100000,0.120000,0.120000,0,0,0,0,0.061563,0.000000
227,0,0,0,0,optimize,uniform_motion,0.061505,0.015790,0.180000,0.220000,0.220000,0,0,0,0,0.029308,0.000000
228,0,0,0,0,optimize,uniform_motion,0.035096,0.017511,0.180000,0.220000,0.220000,0,1,0,1,0.067832,0.000000
229,0,0,0,0,optimize,sustained_grasp_high_speed,0.140486,0.127933,0.300000,0.420000,0.340000,1,0,0,1,0.098898,0.000000
230,0,1,0,0,optimize,high_speed,0.234571,0.132477,0.300000,0.420000,0.340000,1,0,1,0,0.067663,0.000000
231,0,1,0,0,optimize,high_speed,0.328869,0.135072,0.300000,0.420000,0.340000,1,1,1,1,0.255697,0.000000
232,0,0,0,0,optimize,uniform_motion,0.035923,0.044425,0.180000,0.220000,0.220000,0,0,0,0,0.262281,0.000000
233,0,0,0,0,optimize,uniform_motion,0.042505,0.047506,0.180000,0.220000,0.220000,0,0,0,0,0.279102,0.000000
234,0,0,0,0,optimize,uniform_motion,0.066954,0.048285,0.180000,0.220000,0.220000,0,0,0,1,0.293478,0.000000
235,0,1,0,0,optimize,high_speed,0.473620,0.050969,0.300000,0.420000,0.340000,0,0,1,1,0.151663,0.000000
236,0,0,0,0,optimize,uniform_motion,0.057468,0.050019,0.180000,0.220000,0.220000,0,0,0,0,0.130192,0.000000
237,0,0,0,0,optimize,uniform_motion,0.049104,0.041730,0.180000,0.220000,0.220000,0,0,0,0,0.124203,0.000000
238,0,0,0,0,optimize,uniform_motion,0.049647,0.040804,0.180000,0.220000,0.220000,0,0,0,0,0.135341,0.000000
239,0,0,0,0,optimize,low_speed,0.031850,0.040308,0.100000,0.120000,0.120000,0,0,0,0,0.085469,0.000000
240,0,0,0,0,optimize,low_speed,0.025464,0.040090,0.100000,0.120000,0.120000,0,0,0,0,0.041581,0.000000
