frame,time,correspondence_id,u,v,track_confidence,visible_fraction,occlusion_state,source
152,6.291667,center,771.658,280.368,1.000000,1.000000,visible,cotracker_sam2_mask_points
153,6.333333,center,789.775,254.265,1.000000,1.000000,visible,cotracker_sam2_mask_points
154,6.375000,center,806.753,234.759,1.000000,1.000000,visible,cotracker_sam2_mask_points
155,6.416667,center,819.995,221.471,1.000000,1.000000,visible,cotracker_sam2_mask_points
156,6.458333,center,832.500,213.350,1.000000,1.000000,visible,cotracker_sam2_mask_points
157,6.500000,center,844.343,208.688,1.000000,1.000000,visible,cotracker_sam2_mask_points
158,6.541667,center,851.046,205.753,1.000000,1.000000,visible,cotracker_sam2_mask_points
159,6.583333,center,842.556,193.333,1.000000,1.000000,visible,cotracker_sam2_mask_points
160,6.625000,center,832.673,184.355,1.000000,1.000000,visible,cotracker_sam2_mask_points
161,6.666667,center,823.518,180.135,1.000000,1.000000,visible,cotracker_sam2_mask_points
162,6.708333,center,814.789,178.976,1.000000,1.000000,visible,cotracker_sam2_mask_points
163,6.750000,center,805.663,182.355,1.000000,1.000000,visible,cotracker_sam2_mask_points
164,6.791667,center,797.317,189.471,1.000000,1.000000,visible,cotracker_sam2_mask_points
165,6.833333,center,788.387,199.484,1.000000,1.000000,visible,cotracker_sam2_mask_points
166,6.875000,center,779.646,214.044,1.000000,1.000000,visible,cotracker_sam2_mask_points
167,6.916667,center,772.660,232.152,1.000000,1.000000,visible,cotracker_sam2_mask_points
168,6.958333,center,763.759,254.232,1.000000,1.000000,visible,cotracker_sam2_mask_points
169,7.000000,center,755.926,280.901,1.000000,1.000000,visible,cotracker_sam2_mask_points
170,7.041667,center,747.041,312.063,1.000000,1.000000,visible,cotracker_sam2_mask_points
171,7.083333,center,740.165,347.324,1.000000,1.000000,visible,cotracker_sam2_mask_points
172,7.125000,center,734.185,387.406,1.000000,1.000000,visible,cotracker_sam2_mask_points
173,7.166667,center,725.552,432.074,1.000000,1.000000,visible,cotracker_sam2_mask_points
174,7.208333,center,717.876,486.500,1.000000,1.000000,visible,cotracker_sam2_mask_points
175,7.250000,center,710.993,545.080,1.000000,1.000000,visible,cotracker_sam2_mask_points
176,7.291667,center,701.959,610.743,1.000000,1.000000,visible,cotracker_sam2_mask_points
177,7.333333,center,697.161,663.561,1.000000,1.000000,visible,cotracker_sam2_mask_points
178,7.375000,center,698.683,609.680,1.000000,1.000000,visible,cotracker_sam2_mask_points
179,7.416667,center,701.035,562.114,1.000000,1.000000,visible,cotracker_sam2_mask_points
180,7.458333,center,700.323,518.607,1.000000,1.000000,visible,cotracker_sam2_mask_points
181,7.500000,center,701.839,481.347,1.000000,1.000000,visible,cotracker_sam2_mask_points
182,7.541667,center,704.060,449.840,1.000000,1.000000,visible,cotracker_sam2_mask_points
183,7.583333,center,705.133,424.480,1.000000,1.000000,visible,cotracker_sam2_mask_points
184,7.625000,center,706.468,406.676,1.000000,1.000000,visible,cotracker_sam2_mask_points
185,7.666667,center,707.737,397.054,1.000000,1.000000,visible,cotracker_sam2_mask_points
186,7.708333,center,708.561,396.632,1.000000,1.000000,visible,cotracker_sam2_mask_points
187,7.750000,center,709.453,407.530,1.000000,1.000000,visible,cotracker_sam2_mask_points
188,7.791667,center,709.872,427.939,1.000000,1.000000,visible,cotracker_sam2_mask_points
189,7.833333,center,710.245,461.245,1.000000,1.000000,visible,cotracker_sam2_mask_points
190,7.875000,center,709.707,509.329,1.000000,1.000000,visible,cotracker_sam2_mask_points
191,7.916667,center,710.321,571.576,1.000000,1.000000,visible,cotracker_sam2_mask_points
192,7.958333,center,706.604,637.464,1.000000,1.000000,visible,cotracker_sam2_mask_points
193,8.000000,center,705.334,621.808,1.000000,1.000000,visible,cotracker_sam2_mask_points
194,8.041667,center,707.304,563.973,1.000000,1.000000,visible,cotracker_sam2_mask_points
195,8.083333,center,704.134,508.278,1.000000,1.000000,visible,cotracker_sam2_mask_points
196,8.125000,center,703.463,463.506,1.000000,1.000000,visible,cotracker_sam2_mask_points
197,8.166667,center,702.780,425.783,1.000000,1.000000,visible,cotracker_sam2_mask_points
198,8.208333,center,703.073,395.202,1.000000,1.000000,visible,cotracker_sam2_mask_points
199,8.250000,center,702.656,372.404,1.000000,1.000000,visible,cotracker_sam2_mask_points
200,8.291667,center,717.450,340.231,1.000000,1.000000,visible,cotracker_sam2_mask_points
201,8.333333,center,736.425,304.008,1.000000,1.000000,visible,cotracker_sam2_mask_points
202,8.375000,center,753.390,272.443,1.000000,1.000000,visible,cotracker_sam2_mask_points
203,8.416667,center,766.209,249.864,1.000000,1.000000,visible,cotracker_sam2_mask_points
204,8.458333,center,777.238,235.745,1.000000,1.000000,visible,cotracker_sam2_mask_points
205,8.500000,center,785.980,228.011,1.000000,1.000000,visible,cotracker_sam2_mask_points
206,8.541667,center,794.942,226.225,1.000000,1.000000,visible,cotracker_sam2_mask_points
207,8.583333,center,802.592,229.210,1.000000,1.000000,visible,cotracker_sam2_mask_points
208,8.625000,center,804.692,233.923,1.000000,1.000000,visible,cotracker_sam2_mask_points
209,8.666667,center,795.513,228.531,1.000000,1.000000,visible,cotracker_sam2_mask_points
210,8.708333,center,785.258,227.773,1.000000,1.000000,visible,cotracker_sam2_mask_points
211,8.750000,center,776.284,232.900,1.000000,1.000000,visible,cotracker_sam2_mask_points
212,8.791667,center,767.529,244.396,1.000000,1.000000,visible,cotracker_sam2_mask_points
213,8.833333,center,757.915,261.139,1.000000,1.000000,visible,cotracker_sam2_mask_points
214,8.875000,center,748.960,284.710,1.000000,1.000000,visible,cotracker_sam2_mask_points
215,8.916667,center,740.359,314.747,1.000000,1.000000,visible,cotracker_sam2_mask_points
216,8.958333,center,732.559,351.547,1.000000,1.000000,visible,cotracker_sam2_mask_points
217,9.000000,center,724.471,394.550,1.000000,1.000000,visible,cotracker_sam2_mask_points
218,9.041667,center,715.515,445.740,1.000000,1.000000,visible,cotracker_sam2_mask_points
219,9.083333,center,706.457,506.412,1.000000,1.000000,visible,cotracker_sam2_mask_points
220,9.125000,center,698.222,561.024,1.000000,1.000000,visible,cotracker_sam2_mask_points
221,9.166667,center,695.434,533.367,1.000000,1.000000,visible,cotracker_sam2_mask_points
222,9.208333,center,696.726,499.066,1.000000,1.000000,visible,cotracker_sam2_mask_points
223,9.250000,center,697.727,470.204,1.000000,1.000000,visible,cotracker_sam2_mask_points
224,9.291667,center,697.839,449.808,1.000000,1.000000,visible,cotracker_sam2_mask_points
225,9.333333,center,695.102,440.559,1.000000,1.000000,visible,cotracker_sam2_mask_points
226,9.375000,center,691.212,441.632,1.000000,1.000000,visible,cotracker_sam2_mask_points
227,9.416667,center,686.884,451.257,1.000000,1.000000,visible,cotracker_sam2_mask_points
228,9.458333,center,683.247,468.711,1.000000,1.000000,visible,cotracker_sam2_mask_points
229,9.500000,center,681.597,492.231,1.000000,1.000000,visible,cotracker_sam2_mask_points
230,9.541667,center,679.732,447.376,1.000000,1.000000,visible,cotracker_sam2_mask_points
231,9.583333,center,678.112,414.647,1.000000,1.000000,visible,cotracker_sam2_mask_points
232,9.625000,center,676.323,390.950,1.000000,1.000000,visible,cotracker_sam2_mask_points
233,9.666667,center,685.286,364.298,1.000000,1.000000,visible,cotracker_sam2_mask_points
234,9.708333,center,710.906,328.167,1.000000,1.000000,visible,cotracker_sam2_mask_points
235,9.750000,center,736.747,295.585,1.000000,1.000000,visible,cotracker_sam2_mask_points
236,9.791667,center,758.423,272.794,1.000000,1.000000,visible,cotracker_sam2_mask_points
237,9.833333,center,777.652,255.834,1.000000,1.000000,visible,cotracker_sam2_mask_points
238,9.875000,center,795.254,248.583,1.000000,1.000000,visible,cotracker_sam2_mask_points
239,9.916667,center,799.397,243.876,1.000000,1.000000,visible,cotracker_sam2_mask_points
240,9.958333,center,789.420,234.705,1.000000,1.000000,visible,cotracker_sam2_mask_points
