frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
101,4.166667,0.205143,-0.131511,2.803205,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.475,291.101,747.475,291.101,299.145,299.145,747.475,291.101,299.145,2.803205,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
102,4.208333,0.197428,-0.135460,2.803226,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.432,289.033,743.432,289.033,297.133,297.133,743.432,289.033,297.133,2.803226,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
103,4.250000,0.188324,-0.131088,2.813942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.287,291.585,738.287,291.585,300.097,300.097,738.287,291.585,300.097,2.813942,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
104,4.291667,0.179505,-0.113078,2.813942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.684,300.984,733.684,300.984,309.698,309.698,733.684,300.984,309.698,2.813942,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
105,4.333333,0.170076,-0.082245,2.813942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,728.763,317.076,728.763,317.076,326.344,326.344,728.763,317.076,326.344,2.813942,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
106,4.375000,0.162758,-0.035144,2.827152,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.547,341.744,724.547,341.744,351.392,351.392,724.547,341.744,351.392,2.827152,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
107,4.416667,0.152570,0.030698,2.839537,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.909,375.877,718.909,375.877,386.158,386.158,718.909,375.877,386.158,2.839537,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
108,4.458333,0.147448,0.115481,2.896786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.753,418.546,714.753,418.546,430.054,430.054,714.753,418.546,430.054,2.896786,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
109,4.500000,0.135776,0.219093,2.900813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,708.740,470.921,708.740,470.921,483.638,483.638,708.740,470.921,483.638,2.900813,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
110,4.541667,0.129699,0.301033,2.900813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.663,512.405,705.663,512.405,521.563,521.563,705.663,512.405,521.563,2.900813,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
111,4.583333,0.129130,0.213750,2.900813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.375,468.216,705.375,468.216,477.896,477.896,705.375,468.216,477.896,2.900813,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
112,4.625000,0.128128,0.130361,2.896786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.958,426.090,704.958,426.090,436.008,436.008,704.958,426.090,436.008,2.896786,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
113,4.666667,0.119974,0.063179,2.805735,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.798,393.070,702.798,393.070,403.340,403.340,702.798,393.070,403.340,2.805735,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
114,4.708333,0.114379,0.009693,2.668342,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.952,365.335,702.952,365.335,375.186,375.186,702.952,365.335,375.186,2.668342,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
115,4.750000,0.111432,-0.025528,2.668342,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,701.330,345.950,701.330,345.950,355.833,355.833,701.330,345.950,355.833,2.668342,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
116,4.791667,0.107528,-0.048995,2.502838,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,703.095,331.251,703.095,331.251,339.757,339.757,703.095,331.251,339.757,2.502838,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
117,4.833333,0.128296,-0.068215,2.502838,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.281,319.973,715.281,319.973,329.822,329.822,715.281,319.973,329.822,2.502838,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
118,4.875000,0.134702,-0.101085,2.502838,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,719.040,300.686,719.040,300.686,310.128,310.128,719.040,300.686,310.128,2.502838,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
119,4.916667,0.156915,-0.151511,2.666544,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,726.421,276.555,726.421,276.555,285.917,285.917,726.421,276.555,285.917,2.666544,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
120,4.958333,0.181617,-0.186526,2.735886,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.491,259.874,737.491,259.874,268.395,268.395,737.491,259.874,268.395,2.735886,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
121,5.000000,0.202171,-0.205660,2.735886,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.524,249.603,748.524,249.603,257.800,257.800,748.524,249.603,257.800,2.735886,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
122,5.041667,0.216943,-0.211490,2.713741,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.404,245.547,757.404,245.547,253.732,253.732,757.404,245.547,253.732,2.713741,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
123,5.083333,0.233321,-0.211704,2.716415,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,766.143,245.544,766.143,245.544,253.647,253.647,766.143,245.544,253.647,2.716415,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
124,5.125000,0.247336,-0.203113,2.716415,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,773.720,250.189,773.720,250.189,258.267,258.267,773.720,250.189,258.267,2.716415,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
125,5.166667,0.234836,-0.202286,2.716415,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,766.962,250.636,766.962,250.636,258.447,258.447,766.962,250.636,258.447,2.716415,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
126,5.208333,0.204798,-0.216525,2.731770,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.100,243.596,750.100,243.596,251.546,251.546,750.100,243.596,251.546,2.731770,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
127,5.250000,0.172181,-0.219121,2.731770,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.565,242.200,732.565,242.200,250.182,250.182,732.565,242.200,250.182,2.731770,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
128,5.291667,0.143004,-0.217581,2.783669,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.446,245.209,715.446,245.209,253.266,253.266,715.446,245.209,253.266,2.783669,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
129,5.333333,0.110617,-0.205892,2.807295,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.868,252.290,697.868,252.290,260.860,260.860,697.868,252.290,260.860,2.807295,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
130,5.375000,0.079257,-0.187178,2.862432,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.664,263.966,680.664,263.966,272.595,272.595,680.664,263.966,272.595,2.862432,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
131,5.416667,0.047838,-0.156478,2.886524,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,664.339,280.387,664.339,280.387,288.468,288.468,664.339,280.387,288.468,2.886524,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
132,5.458333,0.014086,-0.117540,2.958189,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,646.993,301.647,646.993,301.647,309.962,309.962,646.993,301.647,309.962,2.958189,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
133,5.500000,-0.013118,-0.069846,2.970284,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,633.514,325.466,633.514,325.466,333.182,333.182,633.514,325.466,333.182,2.970284,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
134,5.541667,-0.047481,-0.008614,2.970284,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,616.524,355.741,616.524,355.741,364.087,364.087,616.524,355.741,364.087,2.970284,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
135,5.583333,-0.056542,-0.014429,2.970284,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,612.044,352.866,612.044,352.866,361.229,361.229,612.044,352.866,361.229,2.970284,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
136,5.625000,-0.035083,-0.085373,2.958189,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,622.583,317.616,622.583,317.616,325.681,325.681,622.583,317.616,325.681,2.958189,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
137,5.666667,-0.017817,-0.142617,2.912843,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,631.017,288.095,631.017,288.095,296.091,296.091,631.017,288.095,296.091,2.912843,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
138,5.708333,-0.000325,-0.186796,2.893586,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,639.835,265.194,639.835,265.194,273.439,273.439,639.835,265.194,273.439,2.893586,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
139,5.750000,0.012417,-0.225847,2.887212,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,646.316,245.121,646.316,245.121,252.955,252.955,646.316,245.121,252.955,2.887212,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
140,5.791667,0.026614,-0.255927,2.887042,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.538,229.813,653.538,229.813,237.442,237.442,653.538,229.813,237.442,2.887042,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
141,5.833333,0.040905,-0.272483,2.887042,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,660.808,221.391,660.808,221.391,228.864,228.864,660.808,221.391,228.864,2.887042,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
142,5.875000,0.056714,-0.278810,2.887212,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,668.848,218.181,668.848,218.181,225.782,225.782,668.848,218.181,225.782,2.887212,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
143,5.916667,0.073458,-0.273065,2.887212,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.365,221.103,677.365,221.103,228.996,228.996,677.365,221.103,228.996,2.887212,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
144,5.958333,0.090365,-0.256445,2.887212,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.965,229.557,685.965,229.557,237.799,237.799,685.965,229.557,237.799,2.887212,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
145,6.000000,0.105250,-0.226090,2.879311,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.683,244.682,693.683,244.682,253.154,253.154,693.683,244.682,253.154,2.879311,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
146,6.041667,0.121327,-0.180576,2.846080,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.606,266.821,702.606,266.821,275.991,275.991,702.606,266.821,275.991,2.846080,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
147,6.083333,0.135649,-0.121381,2.846080,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.996,297.366,709.996,297.366,307.941,307.941,709.996,297.366,307.941,2.846080,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
148,6.125000,0.142192,-0.041177,2.664322,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.378,337.303,718.378,337.303,347.862,347.862,718.378,337.303,347.862,2.664322,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
149,6.166667,0.143200,-0.033142,2.450070,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.836,340.134,725.836,340.134,348.895,348.895,725.836,340.134,348.895,2.450070,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
150,6.208333,0.153976,-0.035136,2.450070,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.295,338.939,732.295,338.939,347.732,347.732,732.295,338.939,347.732,2.450070,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
151,6.250000,0.177097,-0.081258,2.423214,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.331,310.753,747.331,310.753,320.361,320.361,747.331,310.753,320.361,2.423214,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
152,6.291667,0.219645,-0.132850,2.450070,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,771.658,280.368,771.658,280.368,290.107,290.107,771.658,280.368,290.107,2.450070,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
153,6.333333,0.249869,-0.176397,2.450070,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.775,254.265,789.775,254.265,263.937,263.937,789.775,254.265,263.937,2.450070,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
154,6.375000,0.295411,-0.221871,2.601705,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,806.753,234.759,806.753,234.759,243.732,243.732,806.753,234.759,243.732,2.601705,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
155,6.416667,0.320989,-0.247042,2.618997,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,819.995,221.471,819.995,221.471,229.924,229.924,819.995,221.471,229.924,2.618997,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
156,6.458333,0.343290,-0.261524,2.618997,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,832.500,213.350,832.500,213.350,221.623,221.623,832.500,213.350,221.623,2.618997,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
157,6.500000,0.362004,-0.268057,2.601705,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,844.343,208.688,844.343,208.688,216.848,216.848,844.343,208.688,216.848,2.601705,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
158,6.541667,0.373878,-0.273256,2.601705,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,851.046,205.753,851.046,205.753,214.405,214.405,851.046,205.753,214.405,2.601705,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
159,6.583333,0.358473,-0.294958,2.599059,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,842.556,193.333,842.556,193.333,201.831,201.831,842.556,193.333,201.831,2.599059,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
160,6.625000,0.340982,-0.310847,2.599059,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,832.673,184.355,832.673,184.355,192.708,192.708,832.673,184.355,192.708,2.599059,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
161,6.666667,0.323983,-0.317534,2.592677,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,823.518,180.135,823.518,180.135,188.503,188.503,823.518,180.135,188.503,2.592677,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
162,6.708333,0.308573,-0.319580,2.592677,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,814.789,178.976,814.789,178.976,187.236,187.236,814.789,178.976,187.236,2.592677,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
163,6.750000,0.293182,-0.314387,2.599059,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,805.663,182.355,805.663,182.355,190.503,190.503,805.663,182.355,190.503,2.599059,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
164,6.791667,0.279797,-0.303295,2.611994,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.317,189.471,797.317,189.471,197.801,197.801,797.317,189.471,197.801,2.611994,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
165,6.833333,0.264612,-0.286241,2.618901,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.387,199.484,788.387,199.484,207.922,207.922,788.387,199.484,207.922,2.618901,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
166,6.875000,0.258363,-0.270037,2.717104,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,779.646,214.044,779.646,214.044,222.741,222.741,779.646,214.044,222.741,2.717104,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
167,6.916667,0.252167,-0.243020,2.791596,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.660,232.152,772.660,232.152,240.851,240.851,772.660,232.152,240.851,2.791596,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
168,6.958333,0.238510,-0.203838,2.830320,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,763.759,254.232,763.759,254.232,262.307,262.307,763.759,254.232,262.307,2.830320,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
169,7.000000,0.225727,-0.154019,2.859620,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.926,280.901,755.926,280.901,290.778,290.778,755.926,280.901,290.778,2.859620,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
170,7.041667,0.209043,-0.093617,2.868070,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.041,312.063,747.041,312.063,321.731,321.731,747.041,312.063,321.731,2.868070,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
171,7.083333,0.198854,-0.025165,2.915563,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.165,347.324,740.165,347.324,357.242,357.242,740.165,347.324,357.242,2.915563,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
172,7.125000,0.187549,0.054573,2.924404,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,734.185,387.406,734.185,387.406,396.500,396.500,734.185,387.406,396.500,2.924404,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
173,7.166667,0.170358,0.143520,2.924404,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.552,432.074,725.552,432.074,441.514,441.514,725.552,432.074,441.514,2.924404,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
174,7.208333,0.155073,0.251897,2.924404,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,717.876,486.500,717.876,486.500,498.453,498.453,717.876,486.500,498.453,2.924404,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
175,7.250000,0.141367,0.368546,2.924404,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.993,545.080,710.993,545.080,561.865,561.865,710.993,545.080,561.865,2.924404,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
176,7.291667,0.123192,0.498547,2.919995,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,701.959,610.743,701.959,610.743,623.998,623.998,701.959,610.743,623.998,2.919995,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
177,7.333333,0.113652,0.603564,2.919995,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.161,663.561,697.161,663.561,679.785,679.785,697.161,663.561,679.785,2.919995,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
178,7.375000,0.116546,0.495869,2.916678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,698.683,609.680,698.683,609.680,621.398,621.398,698.683,609.680,621.398,2.916678,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
179,7.416667,0.121217,0.401402,2.916678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,701.035,562.114,701.035,562.114,574.260,574.260,701.035,562.114,574.260,2.916678,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
180,7.458333,0.119803,0.314997,2.916678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.323,518.607,700.323,518.607,527.993,527.993,700.323,518.607,527.993,2.916678,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
181,7.500000,0.122813,0.240998,2.916678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,701.839,481.347,701.839,481.347,490.863,490.863,701.839,481.347,490.863,2.916678,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
182,7.541667,0.127224,0.178424,2.916678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.060,449.840,704.060,449.840,459.482,459.482,704.060,449.840,459.482,2.916678,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
183,7.583333,0.122694,0.121464,2.766478,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.133,424.480,705.133,424.480,434.086,434.086,705.133,424.480,434.086,2.766478,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
184,7.625000,0.114263,0.080239,2.524630,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.468,406.676,706.468,406.676,415.849,415.849,706.468,406.676,415.849,2.524630,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
185,7.666667,0.116089,0.063504,2.516932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.737,397.054,707.737,397.054,406.805,406.805,707.737,397.054,406.805,2.516932,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
186,7.708333,0.116275,0.062126,2.490663,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,708.561,396.632,708.561,396.632,406.790,406.790,708.561,396.632,406.790,2.490663,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
187,7.750000,0.117788,0.080608,2.490663,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.453,407.530,709.453,407.530,418.155,418.155,709.453,407.530,418.155,2.490663,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
188,7.791667,0.118499,0.115220,2.490663,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.872,427.939,709.872,427.939,438.848,438.848,709.872,427.939,438.848,2.490663,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
189,7.833333,0.116679,0.168171,2.439399,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.245,461.245,710.245,461.245,473.589,473.589,710.245,461.245,473.589,2.439399,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
190,7.875000,0.115786,0.248040,2.439399,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.707,509.329,709.707,509.329,522.185,522.185,709.707,509.329,522.185,2.439399,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
191,7.916667,0.122367,0.368168,2.555552,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.321,571.576,710.321,571.576,585.683,585.683,710.321,571.576,585.683,2.555552,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
192,7.958333,0.128055,0.533463,2.823594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.604,637.464,706.604,637.464,655.222,655.222,706.604,637.464,655.222,2.823594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
193,8.000000,0.127390,0.510481,2.863529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.334,621.808,705.334,621.808,637.547,637.547,705.334,621.808,637.547,2.863529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
194,8.041667,0.131231,0.397713,2.863529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.304,563.973,707.304,563.973,579.821,579.821,707.304,563.973,579.821,2.863529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
195,8.083333,0.125050,0.289117,2.863529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.134,508.278,704.134,508.278,519.584,519.584,704.134,508.278,519.584,2.863529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
196,8.125000,0.123742,0.201819,2.863529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,703.463,463.506,703.463,463.506,474.590,474.590,703.463,463.506,474.590,2.863529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
197,8.166667,0.122410,0.128266,2.863529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.780,425.783,702.780,425.783,437.336,437.336,702.780,425.783,437.336,2.863529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
198,8.208333,0.122185,0.068193,2.844974,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,703.073,395.202,703.073,395.202,406.937,406.937,703.073,395.202,406.937,2.844974,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
199,8.250000,0.120005,0.023757,2.812825,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.656,372.404,702.656,372.404,383.303,383.303,702.656,372.404,383.303,2.812825,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
200,8.291667,0.146317,-0.037347,2.774464,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,717.450,340.231,717.450,340.231,351.179,351.179,717.450,340.231,351.179,2.774464,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
201,8.333333,0.180150,-0.104610,2.743787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.425,304.008,736.425,304.008,313.837,313.837,736.425,304.008,313.837,2.743787,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
