frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
65,2.666667,662.767,390.565,663.220,386.240,ref,656.781,389.861,human_nearest_mesh_topk,663.000,393.648,398.064,3.083,7.407,bottom_percentile_95,2.917374,2.941584,0.024211,1.000000,0.000000,0.004485,0.969806,0.969806,0.000000,34.761000,0.215900,5.000000,8.000000,right_hand,0.004458,437.397,377.792,3.318734,grid_02_00,2.930259,2.917374,0.969806,4.416529,1.000000,0.000000
66,2.708333,654.450,394.448,654.395,389.779,ref,648.637,393.876,human_nearest_mesh_topk,654.826,397.177,401.944,2.729,7.398,bottom_percentile_95,2.920235,2.935815,0.015580,1.000000,0.000000,0.004898,0.906553,0.906553,0.000000,38.644000,0.314300,5.000000,8.000000,right_hand,0.004882,432.224,395.585,3.291884,grid_02_00,2.922576,2.920235,0.906553,4.767550,1.000000,0.000000
67,2.750000,647.845,368.873,647.852,370.386,ref,642.169,368.173,human_nearest_mesh_topk,648.406,377.682,375.795,8.809,7.296,bottom_percentile_95,2.927304,2.940832,0.013528,1.000000,0.000000,0.005922,1.000000,1.000000,0.029477,13.069000,0.259700,5.000000,8.000000,right_hand,0.005922,436.368,405.021,3.271115,left,2.933088,2.927304,1.000000,1.886533,0.000000,0.000000
68,2.791667,642.105,347.732,642.209,348.101,ref,636.229,347.262,human_nearest_mesh_topk,642.719,355.216,355.017,7.484,7.115,bottom_percentile_95,2.926971,2.934713,0.007742,1.000000,0.252674,0.007967,0.926396,0.926396,1.000000,0.000000,0.264650,5.000000,8.000000,right_hand,0.007967,447.664,404.982,3.252440,left,2.926698,2.926971,0.926396,0.198655,0.000000,0.000000
69,2.833333,636.299,331.731,635.980,331.763,ref,631.267,332.825,human_nearest_mesh_topk,636.959,338.769,338.747,7.038,7.006,bottom_percentile_95,2.938016,2.954965,0.016949,1.000000,0.554244,0.013221,0.810132,0.810132,1.000000,0.000000,0.004650,5.000000,8.000000,right_hand,0.013221,467.006,398.452,3.226897,left,2.947054,2.938016,0.810132,0.022107,0.000000,0.000000
70,2.875000,628.281,321.159,628.397,321.161,ref,623.620,322.376,human_nearest_mesh_topk,629.630,328.154,328.033,6.995,6.993,bottom_percentile_95,2.947513,2.962451,0.014938,1.000000,0.617963,0.024641,0.737768,0.737768,1.000000,0.000000,0.146300,5.000000,8.000000,right_hand,0.024641,488.257,390.895,3.191753,left,2.955283,2.947513,0.737768,0.121219,0.000000,0.000000
71,2.916667,619.628,315.929,619.689,316.001,ref,614.905,317.136,human_nearest_mesh_topk,620.943,323.796,322.949,7.867,7.796,bottom_percentile_95,2.965569,2.995849,0.030280,1.000000,0.023849,0.044687,0.493656,0.493656,0.611613,5.230000,0.000000,5.000000,8.000000,right_hand,0.044687,507.318,385.649,3.143910,left,2.980341,2.965569,0.493656,0.846726,0.000000,0.000000
72,2.958333,610.560,315.879,610.273,316.130,ref,605.471,318.944,human_nearest_mesh_topk,611.489,322.789,323.191,6.910,6.658,bottom_percentile_95,2.990136,3.030324,0.040189,1.000000,0.293337,0.076099,0.034864,0.100000,0.607900,5.280000,0.295750,5.000000,8.000000,right_hand,0.076099,523.643,384.246,3.090771,left,3.010236,2.990136,0.034864,0.401664,0.000000,0.000000
73,3.000000,600.582,320.212,600.303,320.466,ref,596.341,324.444,human_nearest_mesh_topk,601.177,324.056,327.264,3.844,3.590,bottom_percentile_95,2.999674,3.014578,0.014905,1.000000,0.000000,0.125101,0.077206,0.100000,1.000000,0.000000,0.032000,5.000000,8.000000,right_hand,0.120135,536.849,385.204,3.025725,grid_04_01,3.007477,2.999674,0.077206,3.208324,0.000000,0.000000
74,3.041667,592.543,327.647,593.121,325.998,ref,594.165,325.753,human_nearest_mesh_topk,601.813,328.069,326.460,0.422,2.070,bottom_percentile_95,2.970018,3.015734,0.045716,1.000000,0.000000,0.140299,0.000000,0.100000,0.000000,14.210455,8.239150,5.000000,8.000000,right_hand,0.119032,543.820,389.265,2.952517,grid_02_02,1.965872,2.970018,0.000000,1.608495,0.328022,0.000000
75,3.083333,591.603,325.482,592.370,322.946,ref,594.109,322.285,human_nearest_mesh_topk,601.097,325.050,324.491,-0.432,2.104,bottom_percentile_95,2.956673,3.027365,0.070692,1.000000,0.000000,0.117902,0.000000,0.100000,0.023695,13.146865,8.189050,5.000000,8.000000,right_hand,0.105605,546.078,396.099,2.885632,grid_01_01,1.732881,2.956673,0.000000,0.559350,0.608951,0.000000
76,3.125000,599.935,307.930,601.013,308.666,ref,597.772,312.361,human_nearest_mesh_topk,600.315,312.417,315.263,4.487,3.750,bottom_percentile_95,2.974888,3.004884,0.029996,1.000000,0.000000,0.072073,0.212873,0.212873,0.951953,0.647000,0.134600,5.000000,8.000000,right_hand,0.069776,542.174,405.817,2.828950,grid_05_02,2.989792,2.974888,0.212873,2.845826,0.000000,0.000000
77,3.166667,616.085,290.129,614.924,290.801,ref,611.704,294.470,human_nearest_mesh_topk,616.466,297.776,297.327,7.647,6.975,bottom_percentile_95,2.958864,2.969651,0.010787,1.000000,0.411490,0.029929,0.562650,0.562650,1.000000,0.000000,0.134600,5.000000,8.000000,right_hand,0.028894,536.188,415.454,2.768310,grid_05_02,2.945754,2.958864,0.562650,0.449102,0.000000,0.000000
78,3.208333,629.780,280.791,629.974,281.475,ref,625.258,285.210,human_nearest_mesh_topk,630.204,289.757,288.375,8.966,8.282,bottom_percentile_95,2.946789,2.958653,0.011865,1.000000,0.000000,0.015499,0.456488,0.456488,0.306547,9.338000,0.000000,5.000000,8.000000,right_hand,0.014921,529.207,424.230,2.744813,grid_05_02,2.936908,2.946789,0.456488,1.381979,0.075203,0.000000
79,3.250000,643.347,278.626,643.420,279.579,ref,638.518,283.088,human_nearest_mesh_topk,643.470,287.234,286.301,8.608,7.655,bottom_percentile_95,2.929669,2.952296,0.022627,1.000000,0.000000,0.009551,0.000000,0.100000,0.145771,11.503000,0.000000,5.000000,8.000000,right_hand,0.009184,526.427,434.265,2.732246,grid_05_02,2.915662,2.929669,0.000000,0.933226,0.027327,0.000000
80,3.291667,656.847,283.027,656.671,283.750,ref,652.395,287.817,human_nearest_mesh_topk,657.364,291.597,291.098,8.570,7.848,bottom_percentile_95,2.913296,2.920531,0.007235,1.000000,0.192963,0.007737,0.000000,0.100000,0.472595,7.102000,0.286100,5.000000,8.000000,right_hand,0.007450,529.985,441.426,2.737427,grid_05_02,2.899899,2.913296,0.000000,0.499595,0.056119,0.000000
81,3.333333,669.488,294.532,669.674,294.453,ref,665.463,298.905,human_nearest_mesh_topk,671.184,302.592,302.317,8.060,8.139,bottom_percentile_95,2.868916,2.872696,0.003780,1.000000,0.000000,0.009231,1.000000,1.000000,1.000000,0.000000,0.286100,5.000000,8.000000,right_hand,0.009032,542.509,442.377,2.749158,grid_05_02,2.832606,2.868916,1.000000,0.275307,0.092493,0.000000
82,3.375000,682.533,313.909,682.307,316.269,ref,678.171,318.803,human_nearest_mesh_topk,683.935,324.816,322.408,10.907,8.546,bottom_percentile_95,2.671682,2.603580,-0.068102,1.000000,0.000000,0.017833,0.000000,0.100000,1.000000,0.000000,0.428150,5.000000,8.000000,right_hand,0.017320,565.616,436.505,2.761687,grid_04_01,2.510308,2.671682,0.000000,2.407881,0.021720,0.000000
83,3.416667,695.073,340.688,694.443,337.051,ref,690.813,345.975,human_nearest_mesh_topk,696.260,345.789,349.958,5.101,8.739,bottom_percentile_95,2.697521,2.921972,0.224450,1.000000,0.000000,0.043510,0.000000,0.100000,0.000000,26.779000,1.118100,5.000000,8.000000,right_hand,0.043011,591.164,425.130,2.785438,grid_04_01,2.718663,2.697521,0.000000,4.168567,0.359311,0.000000
84,3.458333,708.836,371.973,710.193,350.944,ref,702.061,370.800,human_nearest_mesh_topk,709.961,359.667,380.846,-12.306,8.723,bottom_percentile_95,2.723926,1.757441,-0.966485,1.000000,0.000000,0.116944,0.000000,0.100000,0.000000,58.064000,0.721450,5.000000,8.000000,right_hand,0.116944,616.433,398.834,2.852239,left,1.818208,2.723926,0.000000,21.179100,1.000000,0.000000
85,3.500000,732.904,346.863,732.987,339.825,ref,725.997,347.597,human_nearest_mesh_topk,733.231,348.153,354.829,1.290,8.328,bottom_percentile_95,2.658095,2.594358,-0.063737,1.000000,0.000000,0.093439,0.000000,0.100000,0.000000,32.954000,0.186000,5.000000,8.000000,right_hand,0.093439,628.799,366.574,2.955940,left,2.604234,2.658095,0.000000,6.676110,1.000000,0.000000
86,3.541667,760.523,307.504,759.933,311.804,ref,754.571,306.628,human_nearest_mesh_topk,760.479,319.574,315.656,12.070,7.771,bottom_percentile_95,2.762425,2.856215,0.093789,1.000000,0.000000,0.042660,0.000000,0.100000,1.000000,0.000000,0.186000,5.000000,8.000000,right_hand,0.042660,626.026,330.188,3.066745,left,2.847786,2.762425,0.000000,3.918405,0.000000,0.000000
87,3.583333,783.969,277.714,784.385,277.660,ref,778.037,276.656,human_nearest_mesh_topk,784.534,285.045,284.880,7.331,7.385,bottom_percentile_95,2.781993,2.808212,0.026219,1.000000,0.000000,0.017595,0.000000,0.100000,1.000000,0.000000,0.281400,5.000000,8.000000,right_hand,0.017595,613.462,293.954,3.162187,left,2.798003,2.781993,0.000000,0.165419,0.279305,0.000000
88,3.625000,802.396,256.259,801.649,256.486,ref,796.489,255.202,human_nearest_mesh_topk,802.964,263.765,263.414,7.506,7.278,bottom_percentile_95,2.761938,2.751174,-0.010764,1.000000,0.094652,0.007005,0.035702,0.100000,0.953735,0.623000,0.272750,5.000000,8.000000,right_hand,0.007002,594.416,265.960,3.253791,grid_02_00,2.745530,2.761938,0.035702,0.351019,0.417640,0.000000
89,3.666667,817.236,242.533,810.415,242.314,ref,812.126,241.218,human_nearest_mesh_topk,817.737,249.575,249.980,7.042,7.262,bottom_percentile_95,2.716022,2.687083,-0.028939,1.000000,0.308980,0.002957,0.837336,0.837336,0.000000,15.463000,0.072050,5.000000,8.000000,right_hand,0.002957,575.063,245.211,3.333976,left,2.678454,2.716022,0.837336,0.404852,0.613920,0.000000
90,3.708333,810.104,233.279,809.283,233.072,ref,804.835,232.164,human_nearest_mesh_topk,811.017,240.449,240.706,7.170,7.377,bottom_percentile_95,2.692127,2.678908,-0.013219,1.000000,0.725236,0.002351,0.747132,0.747132,0.381328,8.331000,0.052100,5.000000,8.000000,right_hand,0.002347,558.666,233.725,3.355725,grid_02_00,2.672576,2.692127,0.747132,0.257031,0.070113,0.000000
91,3.750000,801.773,227.796,802.501,228.139,ref,796.488,226.853,human_nearest_mesh_topk,802.461,235.562,235.151,7.766,7.423,bottom_percentile_95,2.686064,2.686696,0.000633,1.000000,0.568067,0.001902,0.738588,0.738588,0.592825,5.483000,0.071950,5.000000,8.000000,right_hand,0.001902,542.093,229.892,3.376740,left,2.681103,2.686064,0.738588,0.410290,0.000000,0.000000
92,3.791667,794.064,227.436,794.057,227.381,ref,788.674,226.564,human_nearest_mesh_topk,794.646,234.823,234.811,7.387,7.442,bottom_percentile_95,2.688585,2.697239,0.008654,1.000000,0.953800,0.001586,0.881288,0.881288,0.566091,5.843000,0.072050,5.000000,8.000000,right_hand,0.001586,527.173,232.307,3.392811,left,2.690647,2.688585,0.881288,0.011450,0.000000,0.000000
93,3.833333,787.432,230.990,787.677,231.350,ref,782.245,230.377,human_nearest_mesh_topk,788.218,238.885,238.579,7.895,7.535,bottom_percentile_95,2.674197,2.674354,0.000157,1.000000,0.711585,0.001356,0.448160,0.448160,0.830016,2.289000,0.000000,5.000000,8.000000,right_hand,0.001353,514.459,242.080,3.395108,grid_02_00,2.662425,2.674197,0.448160,0.305671,0.000000,0.000000
94,3.875000,782.412,239.936,782.093,239.726,ref,777.133,239.417,human_nearest_mesh_topk,783.267,247.384,247.577,7.448,7.658,bottom_percentile_95,2.688240,2.709613,0.021373,1.000000,0.671808,0.001111,1.000000,1.000000,1.000000,0.000000,0.024500,5.000000,8.000000,right_hand,0.001111,501.971,257.182,3.387128,grid_02_00,2.699730,2.688240,1.000000,0.192905,0.000000,0.000000
95,3.916667,776.685,252.993,776.838,253.174,ref,771.519,252.696,human_nearest_mesh_topk,777.539,260.938,260.733,7.945,7.764,bottom_percentile_95,2.707258,2.734855,0.027598,1.000000,0.250585,0.000927,0.673930,0.673930,1.000000,0.000000,0.123250,5.000000,8.000000,right_hand,0.000927,489.532,278.079,3.374243,left,2.722817,2.707258,0.673930,0.204405,0.000000,0.000000
96,3.958333,771.658,270.970,771.628,271.432,ref,766.157,270.554,human_nearest_mesh_topk,772.420,279.123,278.787,8.153,7.691,bottom_percentile_95,2.703253,2.706538,0.003285,1.000000,0.163318,0.000833,0.673930,0.673930,1.000000,0.000000,0.200350,5.000000,8.000000,right_hand,0.000833,480.189,299.951,3.349439,left,2.699977,2.703253,0.673930,0.335952,0.000000,0.000000
97,4.000000,766.953,292.565,766.988,293.316,ref,761.561,291.779,human_nearest_mesh_topk,767.648,300.838,300.182,8.273,7.523,bottom_percentile_95,2.733684,2.764976,0.031293,1.000000,0.108254,0.000785,0.949817,0.949817,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.000785,473.352,323.677,3.320990,left,2.758581,2.733684,0.949817,0.656498,0.000000,0.000000
98,4.041667,762.542,318.927,762.526,309.202,ref,756.854,317.944,human_nearest_mesh_topk,763.132,316.449,326.078,-2.478,7.247,bottom_percentile_95,2.744702,2.764333,0.019631,1.000000,0.000000,0.000823,0.949817,0.949817,0.000000,26.362000,0.000000,5.000000,8.000000,right_hand,0.000820,470.248,345.471,3.279301,grid_02_00,2.753717,2.744702,0.949817,9.629183,0.958593,0.000000
99,4.083333,757.994,311.087,757.996,310.281,ref,752.525,310.114,human_nearest_mesh_topk,758.548,317.285,317.863,6.198,7.005,bottom_percentile_95,2.765427,2.792302,0.026875,1.000000,0.143408,0.000828,1.000000,1.000000,0.000000,18.522000,0.227250,5.000000,8.000000,right_hand,0.000828,469.915,363.903,3.237304,left,2.782385,2.765427,1.000000,0.577336,0.283720,0.000000
100,4.125000,753.062,299.108,752.850,300.129,ref,747.517,298.504,human_nearest_mesh_topk,753.798,306.964,306.111,7.856,6.834,bottom_percentile_95,2.785872,2.813555,0.027683,1.000000,0.010687,0.000880,1.000000,1.000000,0.514108,6.543000,0.000000,5.000000,8.000000,right_hand,0.000880,473.863,378.079,3.191312,left,2.802600,2.785872,1.000000,0.852805,0.000000,0.000000
101,4.166667,747.475,291.101,747.890,292.092,ref,742.150,290.546,human_nearest_mesh_topk,748.421,298.953,297.919,7.852,6.861,bottom_percentile_95,2.803683,2.825931,0.022248,1.000000,0.000000,0.001026,0.784212,0.784212,0.405389,8.007000,0.184700,5.000000,8.000000,right_hand,0.001026,481.185,389.084,3.139247,left,2.818255,2.803683,0.784212,1.033790,0.000000,0.000000
102,4.208333,743.432,289.033,743.064,289.734,ref,738.511,290.145,human_nearest_mesh_topk,744.272,296.675,295.924,7.642,6.942,bottom_percentile_95,2.804797,2.814816,0.010018,1.000000,0.132970,0.001262,1.000000,1.000000,0.251816,10.075000,0.111600,5.000000,8.000000,right_hand,0.001262,489.915,396.899,3.083117,left,2.805709,2.804797,1.000000,0.750948,0.000000,0.000000
103,4.250000,738.287,291.585,738.502,292.498,ref,733.427,292.796,human_nearest_mesh_topk,738.923,299.677,298.818,8.092,7.179,bottom_percentile_95,2.822960,2.851163,0.028204,1.000000,0.009426,0.001609,0.682986,0.682986,0.441331,7.523000,0.000000,5.000000,8.000000,right_hand,0.001609,496.017,400.821,3.022646,left,2.837820,2.822960,0.682986,0.858931,0.000000,0.000000
104,4.291667,733.684,300.984,733.523,300.632,ref,728.587,302.087,human_nearest_mesh_topk,734.143,308.109,308.391,7.125,7.477,bottom_percentile_95,2.818895,2.826540,0.007646,1.000000,0.438736,0.002036,0.983249,0.983249,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002036,499.269,405.194,2.963936,left,2.815569,2.818895,0.983249,0.281748,0.059263,0.000000
105,4.333333,728.763,317.076,729.033,317.161,ref,723.569,318.065,human_nearest_mesh_topk,729.138,324.976,325.014,7.900,7.815,bottom_percentile_95,2.820188,2.834562,0.014374,1.000000,0.127975,0.002541,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002541,498.626,410.711,2.901805,left,2.821246,2.820188,1.000000,0.037924,0.163045,0.000000
106,4.375000,724.547,341.744,724.116,341.900,ref,718.494,341.185,human_nearest_mesh_topk,725.012,350.262,350.003,8.518,8.362,bottom_percentile_95,2.842848,2.874993,0.032144,1.000000,0.000000,0.002967,0.662759,0.662759,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002967,494.668,418.838,2.833942,left,2.861388,2.842848,0.662759,0.259069,0.226207,0.000000
107,4.416667,718.909,375.877,719.444,375.697,ref,712.887,375.105,human_nearest_mesh_topk,719.122,384.837,384.641,8.960,9.140,bottom_percentile_95,2.800684,2.766186,-0.034498,1.000000,0.000000,0.003712,0.000000,0.100000,1.000000,0.000000,0.504900,5.000000,8.000000,right_hand,0.003712,490.007,424.535,2.807651,left,2.766186,2.800684,0.000000,0.196290,0.230740,0.000000
108,4.458333,714.753,418.546,714.056,423.968,ref,708.474,417.759,human_nearest_mesh_topk,714.890,433.369,428.372,14.823,9.401,bottom_percentile_95,2.865157,2.925374,0.060217,1.000000,0.000000,0.003997,0.359555,0.359555,1.000000,0.000000,1.567650,5.000000,8.000000,right_hand,0.003997,484.092,434.364,2.773304,left,2.917907,2.865157,0.359555,4.996307,0.000000,0.000000
109,4.500000,708.740,470.921,709.163,461.342,ref,702.840,469.222,human_nearest_mesh_topk,709.201,470.596,481.789,-0.325,9.254,bottom_percentile_95,2.885564,2.907961,0.022397,1.000000,0.000000,0.004157,0.599682,0.599682,0.000000,44.831000,2.379450,5.000000,8.000000,right_hand,0.004105,480.524,443.557,2.758005,grid_02_00,2.902261,2.885564,0.599682,11.192521,1.000000,0.000000
110,4.541667,705.663,512.405,705.901,478.326,ref,699.722,510.143,human_nearest_mesh_topk,706.530,487.182,520.295,-25.223,8.857,bottom_percentile_95,2.904257,2.926091,0.021834,1.000000,0.000000,0.004041,0.334326,0.334326,0.000000,86.315000,0.862250,5.000000,8.000000,right_hand,0.003936,482.744,451.015,2.744288,grid_02_00,2.919551,2.904257,0.334326,33.112683,1.000000,0.000000
111,4.583333,705.375,468.216,705.250,460.909,ref,699.275,466.275,human_nearest_mesh_topk,706.306,469.285,476.416,1.069,8.376,bottom_percentile_95,2.899420,2.905832,0.006412,1.000000,0.000000,0.006252,0.704014,0.704014,0.000000,42.126000,0.288850,5.000000,8.000000,right_hand,0.006195,492.462,453.580,2.739945,grid_02_00,2.895463,2.899420,0.704014,7.130307,1.000000,0.000000
112,4.625000,704.958,426.090,704.538,430.577,ref,698.659,424.798,human_nearest_mesh_topk,705.760,438.816,434.578,12.726,8.239,bottom_percentile_95,2.907988,2.926012,0.018024,1.000000,0.000000,0.010199,0.656543,0.656543,1.000000,0.000000,0.026150,5.000000,8.000000,right_hand,0.010199,512.925,450.773,2.745755,left,2.914998,2.907988,0.656543,4.237495,0.000000,0.000000
113,4.666667,702.798,393.070,703.379,392.480,ref,696.180,392.271,human_nearest_mesh_topk,703.839,400.941,401.822,7.871,8.462,bottom_percentile_95,2.898658,2.920939,0.022281,1.000000,0.000000,0.018627,1.000000,1.000000,0.977944,0.297000,0.321200,5.000000,8.000000,right_hand,0.018627,540.251,442.265,2.761782,left,2.891024,2.898658,1.000000,0.880964,0.041546,0.000000
114,4.708333,702.952,365.335,702.693,365.912,ref,696.803,368.694,human_nearest_mesh_topk,703.833,374.448,373.766,9.113,8.537,bottom_percentile_95,2.885416,2.940784,0.055368,1.000000,0.004378,0.030315,0.772134,0.772134,0.989381,0.143000,0.031250,5.000000,8.000000,right_hand,0.030315,568.460,430.937,2.796350,left,2.874582,2.885416,0.772134,0.682338,0.011758,0.000000
115,4.750000,701.330,345.950,701.569,347.398,ref,695.178,349.343,human_nearest_mesh_topk,701.924,355.827,354.412,9.877,8.430,bottom_percentile_95,2.863212,2.879245,0.016033,1.000000,0.000000,0.064941,0.571161,0.571161,0.868929,1.765000,0.000000,5.000000,8.000000,right_hand,0.064941,603.526,412.797,2.822433,left,2.845045,2.863212,0.571161,1.414862,0.000000,0.000000
116,4.791667,703.095,331.251,706.539,327.578,ref,697.746,333.920,human_nearest_mesh_topk,703.360,335.931,338.512,4.680,8.353,bottom_percentile_95,2.854694,1.591521,-1.263173,1.000000,0.000000,0.128522,0.000000,0.100000,1.000000,0.000000,1.170250,5.000000,8.000000,right_hand,0.127763,634.349,389.039,2.894068,grid_04_01,1.700450,2.854694,0.000000,2.580776,0.110173,0.000000
118,4.875000,719.040,300.686,715.901,302.510,ref,720.645,303.648,human_nearest_mesh_topk,718.661,310.635,309.184,9.949,8.125,bottom_percentile_95,2.849387,2.874319,0.024932,1.000000,0.000000,0.212950,0.000000,0.100000,1.000000,0.000000,0.529750,5.000000,8.000000,right_hand,0.202220,656.748,326.083,3.081384,grid_05_02,2.192477,2.849387,0.000000,1.450469,0.000000,0.000000
119,4.916667,726.421,276.555,727.791,276.731,ref,721.037,277.528,human_nearest_mesh_topk,726.542,284.480,284.524,7.925,7.749,bottom_percentile_95,2.875727,2.902255,0.026528,1.000000,0.000000,0.181773,0.000000,0.100000,1.000000,0.000000,0.700750,5.000000,8.000000,right_hand,0.181773,651.746,297.626,3.154604,left,2.897278,2.875727,0.000000,0.043826,0.035152,0.000000
120,4.958333,737.491,259.874,737.353,259.802,ref,732.404,259.031,human_nearest_mesh_topk,738.047,267.158,267.142,7.284,7.356,bottom_percentile_95,2.860326,2.863792,0.003466,1.000000,0.557330,0.103612,0.000000,0.100000,1.000000,0.000000,0.007050,5.000000,8.000000,right_hand,0.103612,638.440,272.151,3.223914,left,2.847725,2.860326,0.000000,0.015905,0.006400,0.000000
121,5.000000,748.524,249.603,748.170,249.771,ref,743.295,248.469,human_nearest_mesh_topk,748.737,256.861,256.548,7.258,7.090,bottom_percentile_95,2.816828,2.791799,-0.025028,1.000000,0.611957,0.053138,0.493371,0.493371,0.956483,0.586000,0.016950,5.000000,8.000000,right_hand,0.053138,621.608,249.349,3.284559,left,2.781238,2.816828,0.493371,0.313086,0.000000,0.000000
122,5.041667,757.404,245.547,758.243,245.312,ref,752.099,244.640,human_nearest_mesh_topk,757.813,252.206,252.509,6.659,6.894,bottom_percentile_95,2.790397,2.781517,-0.008880,1.000000,0.730213,0.026819,0.684695,0.684695,0.655278,4.642000,0.016950,5.000000,8.000000,right_hand,0.026667,603.559,233.437,3.320903,grid_02_00,2.768771,2.790397,0.684695,0.303136,0.000000,0.000000
123,5.083333,766.143,245.544,764.868,246.393,ref,760.621,244.661,human_nearest_mesh_topk,766.416,253.270,252.437,7.726,6.877,bottom_percentile_95,2.765969,2.760289,-0.005680,1.000000,0.043155,0.013458,1.000000,1.000000,0.284443,9.635642,0.003800,5.000000,8.000000,right_hand,0.013344,585.254,224.692,3.369842,grid_02_00,2.745982,2.765969,1.000000,0.833307,0.000000,0.000000
124,5.125000,773.720,250.189,768.946,249.560,ref,767.951,249.320,human_nearest_mesh_topk,774.392,256.410,257.086,6.221,6.849,bottom_percentile_95,2.732703,2.717416,-0.015287,1.000000,0.248044,0.006924,0.053221,0.100000,0.000000,16.963491,0.003800,5.000000,8.000000,right_hand,0.006862,566.596,222.933,3.415253,grid_02_00,2.705485,2.732703,0.053221,0.676129,0.351736,0.000000
125,5.166667,766.962,250.636,764.199,248.892,ref,761.221,249.754,human_nearest_mesh_topk,767.868,255.693,257.292,5.057,6.802,bottom_percentile_95,2.724387,2.724728,0.000340,1.000000,0.000000,0.005403,0.047572,0.100000,0.195766,10.829766,0.224700,5.000000,8.000000,right_hand,0.005348,549.577,225.196,3.418347,grid_02_00,2.717584,2.724387,0.047572,1.598686,0.264916,0.000000
126,5.208333,750.100,243.596,751.394,245.153,ref,744.524,242.829,human_nearest_mesh_topk,750.641,251.904,250.365,8.308,6.751,bottom_percentile_95,2.726565,2.735028,0.008462,1.000000,0.000000,0.005571,0.212753,0.212753,0.855339,1.948000,0.111800,5.000000,8.000000,right_hand,0.005559,533.119,233.395,3.419314,grid_02_00,2.728347,2.726565,0.212753,1.538998,0.000000,0.000000
127,5.250000,732.565,242.200,732.733,242.839,ref,726.922,241.444,human_nearest_mesh_topk,733.067,249.670,249.015,7.470,6.831,bottom_percentile_95,2.737602,2.756997,0.019395,1.000000,0.264624,0.005781,0.493371,0.493371,0.406725,7.989000,0.065850,5.000000,8.000000,right_hand,0.005769,517.026,245.176,3.418880,grid_02_00,2.746632,2.737602,0.493371,0.654576,0.000000,0.000000
128,5.291667,715.446,245.209,715.300,245.614,ref,710.006,244.688,human_nearest_mesh_topk,715.762,252.642,252.090,7.433,7.028,bottom_percentile_95,2.783629,2.831177,0.047547,1.000000,0.404940,0.005667,0.567502,0.567502,0.596983,5.427000,0.000000,5.000000,8.000000,right_hand,0.005667,500.229,262.557,3.413919,left,2.821288,2.783629,0.567502,0.552476,0.000000,0.000000
129,5.333333,697.868,252.290,697.896,252.202,ref,692.880,251.939,human_nearest_mesh_topk,698.099,259.379,259.613,7.089,7.177,bottom_percentile_95,2.787965,2.802439,0.014474,1.000000,0.255496,0.005634,0.567502,0.567502,1.000000,0.000000,0.381450,5.000000,8.000000,right_hand,0.005634,484.029,282.581,3.393915,left,2.791513,2.787965,0.567502,0.233502,0.000000,0.000000
130,5.375000,680.664,263.966,680.870,263.971,ref,675.470,263.473,human_nearest_mesh_topk,681.303,271.176,271.332,7.210,7.205,bottom_percentile_95,2.830111,2.870599,0.040487,1.000000,0.149070,0.005503,1.000000,1.000000,1.000000,0.000000,0.424250,5.000000,8.000000,right_hand,0.005503,467.970,306.435,3.367513,left,2.864595,2.830111,1.000000,0.155379,0.000000,0.000000
131,5.416667,664.339,280.387,663.757,280.590,ref,658.855,279.693,human_nearest_mesh_topk,664.737,287.748,287.328,7.361,7.157,bottom_percentile_95,2.861138,2.898336,0.037198,1.000000,0.166189,0.005785,1.000000,1.000000,1.000000,0.000000,0.128850,5.000000,8.000000,right_hand,0.005785,455.334,330.383,3.337115,left,2.886524,2.861138,1.000000,0.419555,0.000000,0.000000
132,5.458333,646.993,301.647,648.044,301.364,ref,641.626,300.906,human_nearest_mesh_topk,647.605,308.404,308.717,6.757,7.040,bottom_percentile_95,2.922202,2.980299,0.058096,1.000000,0.228268,0.006760,0.000000,0.100000,1.000000,0.000000,0.023650,5.000000,8.000000,right_hand,0.006760,445.582,356.629,3.296454,left,2.972164,2.922202,0.000000,0.312824,0.000000,0.000000
133,5.500000,633.514,325.466,631.124,328.209,ref,627.620,324.767,human_nearest_mesh_topk,634.119,335.249,332.058,9.783,7.040,bottom_percentile_95,2.946074,2.975765,0.029691,1.000000,0.000000,0.008162,0.021417,0.100000,0.417048,7.850000,0.478100,5.000000,8.000000,right_hand,0.008162,438.975,378.681,3.251843,left,2.965605,2.946074,0.021417,3.191260,0.000000,0.000000
