frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
1,0.0,0.15292290004749945,-0.1977148748629568,2.9136481672411048,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
2,0.041667,0.1511671969356709,-0.20159101059576365,2.912290349293511,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
3,0.083333,0.14917417391824211,-0.19957399250392396,2.91114733142747,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
4,0.125,0.14693416070344184,-0.1865712213652526,2.9106358741936025,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
5,0.166667,0.1447735398012406,-0.15935545128405712,2.9113272355267874,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
6,0.208333,0.1398498100144317,-0.11849505715433138,2.913780457877608,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
7,0.25,0.13584368361545412,-0.06335712943368474,2.918995179521913,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
8,0.291667,0.1336571756423725,0.00820848282445875,2.927913581769068,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
9,0.333333,0.12998463806784916,0.10481535520523673,2.9400983374172918,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
10,0.375,0.12413270070437138,0.22420980749127237,2.952141205760318,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
11,0.416667,0.12450490086498338,0.35623642131666633,2.9616192657098916,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
12,0.458333,0.11959732053611104,0.2715035730072182,2.9667012147028187,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
13,0.5,0.11901899580763535,0.19438957531753953,2.966399691330023,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
14,0.541667,0.11935593372666603,0.1296073168257856,2.959275126830797,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
15,0.583333,0.1174254282594187,0.08153135233962054,2.9434882819283894,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
16,0.625,0.12141221753855361,0.04502300656860583,2.918703718992629,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
17,0.666667,0.15045307432375188,-0.0018279969216287958,2.8883971835359588,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
18,0.708333,0.1893525838232228,-0.06657525450193212,2.856642742253091,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
19,0.75,0.2235894453340121,-0.12230812631771125,2.831064574768259,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
20,0.791667,0.2508104615482024,-0.16284037928776524,2.8104812766050706,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
21,0.833333,0.2731876555342598,-0.1913544653702497,2.790484133316535,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
22,0.875,0.29270562799413263,-0.2071141584603013,2.768216920916577,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
23,0.916667,0.3087238586594866,-0.21270690354566343,2.7461657158166215,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
24,0.958333,0.32038746042701066,-0.21172075295659393,2.7302510680148124,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
