frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,24743,,,,32875,,,0,0,0
2,24728,,,,32851,,,0,0,0
3,24586,,,,32837,,,0,0,0
4,24466,,,,32871,,,0,0,0
5,24378,,,,33096,,,0,0,0
6,24102,,,,33336,,,0,0,0
7,23583,,,,33024,,,0,0,0
8,22939,,,,32495,,,0,0,0
9,22457,,,,32186,,,0,0,0
10,22531,,,,32179,,,0,0,0
11,23066,,,,32339,,,0,0,0
12,23617,,,,32860,,,0,0,0
13,23968,,,,33186,,,0,0,0
14,24224,,,,33060,,,0,0,0
15,24307,,,,32686,,,0,0,0
16,24387,,,,32512,,,0,0,0
17,24363,,,,31783,,,0,0,0
18,24443,,,,31770,,,0,0,0
19,24531,,,,31999,,,0,0,0
20,24489,,,,31971,,,0,0,0
21,24532,,,,31894,,,0,0,0
22,24650,,,,31988,,,0,0,0
23,24685,,,,32032,,,0,0,0
24,24859,,,,32352,,,0,0,0
25,24887,,,,32507,,,0,0,0
26,24981,,,,32553,,,0,0,0
27,25115,,,,32548,,,0,0,0
28,25326,,,,32657,,,0,0,0
29,25706,,,,32728,,,0,0,0
30,26075,,,,33154,,,0,0,0
31,26295,,,,33335,,,0,0,0
32,26219,,,,33340,,,0,0,0
33,25967,,,,33378,,,0,0,0
34,25603,,,,33452,,,0,0,0
35,24939,,,,32778,,,0,0,0
36,24126,,,,32159,,,0,0,0
37,23260,,,,31338,,,0,0,0
38,22256,,,,30394,,,0,0,0
39,21380,,,,29624,,,0,0,0
40,21143,,,,29638,,,0,0,0
41,20942,,,,29975,,,0,0,0
42,20612,,,,29963,,,0,0,0
43,20536,,,,30145,,,0,0,0
44,20928,,,,30892,,,0,0,0
45,20999,,,,31028,,,0,0,0
46,21009,,,,31217,,,0,0,0
47,21179,,,,31415,,,0,0,0
48,21298,,,,31609,,,0,0,0
49,21393,,,,31712,,,0,0,0
50,21405,,,,31800,,,0,0,0
51,21515,,,,31819,,,0,0,0
52,21549,,,,31771,,,0,0,0
53,21535,,,,31650,,,0,0,0
54,21635,,,,31709,,,0,0,0
55,21818,,,,31792,,,0,0,0
56,21901,,,,31774,,,0,0,0
57,21943,,,,31635,,,0,0,0
58,21910,,,,31644,,,0,0,0
59,22037,,,,31717,,,0,0,0
60,22168,,,,31807,,,0,0,0
61,22234,,,,32160,,,0,0,0
62,22183,,,,32417,,,0,0,0
63,22280,,,,32490,,,0,0,0
64,22289,,,,32742,,,0,0,0
65,22219,,,,32739,,,0,0,0
66,22286,,,,32895,,,0,0,0
67,22272,,,,32883,,,0,0,0
68,22318,,,,32911,,,0,0,0
69,22075,,,,32558,,,0,0,0
70,21992,,,,32480,,,0,0,0
71,21899,,,,32309,,,0,0,0
72,21733,,,,32156,,,0,0,0
73,21721,,,,32134,,,0,0,0
74,21700,,,,32104,,,0,0,0
75,21668,,,,31988,,,0,0,0
76,21921,,,,32277,,,0,0,0
77,21938,,,,32297,,,0,0,0
78,22324,,,,32685,,,0,0,0
79,22623,,,,32843,,,0,0,0
80,23071,,,,33368,,,0,0,0
81,23331,,,,33427,,,0,0,0
82,23696,,,,33820,,,0,0,0
83,24043,,,,34178,,,0,0,0
