frame,measurement_depth_m,candidate_depth_m,depth_delta_m,contact_event_active,support_event_active,flight_active,contact_depth_gap_m,contact_surface_gap_m,audio_score,audio_anchor_type
82,2.396071,3.569534,1.173463,0,0,1,0.051825,0.023555,0.000000,
83,2.412232,3.588871,1.176639,0,0,1,0.030780,0.017245,0.000000,
84,2.418711,3.608134,1.189423,0,0,1,-0.033113,0.005901,0.000000,
85,2.386651,3.627230,1.240579,0,0,1,-0.018655,0.015110,0.000000,
86,2.338537,3.646379,1.307842,1,0,0,0.000000,0.078242,0.000000,
87,2.296236,3.648618,1.352382,1,1,0,0.000000,0.205155,0.000000,
88,2.295018,3.620258,1.325240,1,0,0,0.000000,0.186493,0.832265,audio_floor_soft
89,2.313316,3.681843,1.368527,1,0,0,0.000000,0.082111,0.000000,
90,2.338945,3.649949,1.311004,1,0,0,0.000000,0.015565,0.000000,
91,2.372182,3.641645,1.269463,0,0,1,0.094867,-0.000596,0.000000,
92,2.411810,3.633347,1.221537,0,0,1,0.125089,0.004608,0.000000,
93,2.443566,3.625023,1.181457,0,0,1,0.117596,0.022619,0.000000,
94,2.454904,3.616766,1.161862,0,0,1,0.062918,0.023401,0.000000,
95,2.442761,3.608486,1.165725,0,0,1,0.072040,0.013813,0.000000,
96,2.416510,3.600262,1.183752,0,0,1,-0.031775,-0.011047,0.000000,
97,2.384964,3.591835,1.206871,0,0,1,-0.051699,-0.006032,0.000000,
98,2.345395,3.583431,1.238036,0,0,1,0.000059,0.064357,0.000000,
99,2.293211,3.575255,1.282044,0,1,0,-0.021220,0.204627,0.000000,
100,2.264120,3.567221,1.303101,0,0,1,-0.012663,0.190706,0.000000,
101,2.260177,3.559257,1.299080,1,0,0,0.000000,0.111598,0.566947,audio_floor_soft
102,2.248416,3.590551,1.342135,1,0,0,0.000000,0.046491,0.000000,
103,2.247311,3.562422,1.315111,1,0,0,0.000000,0.036211,0.000000,
104,2.242249,3.597110,1.354861,0,0,1,0.129869,0.047337,0.000000,
105,2.244476,3.635690,1.391214,0,0,1,0.146964,0.072897,0.000000,
106,2.250679,3.680766,1.430087,0,0,1,0.236881,0.110667,0.000000,
107,2.256124,3.733440,1.477316,0,0,1,0.304981,0.151909,0.000000,
108,2.274972,3.792087,1.517115,0,0,1,0.326481,0.203331,0.000000,
109,2.296506,3.851079,1.554573,0,0,1,0.360619,0.256745,0.000000,
110,2.308903,3.899759,1.590856,0,0,1,0.362572,0.310441,0.000000,
111,2.323942,3.921248,1.597306,0,0,1,0.546436,0.351432,0.000000,
112,2.317000,3.886464,1.569464,0,1,0,0.573930,0.381823,0.000000,
113,2.317548,3.753519,1.435971,0,0,1,0.163786,0.224873,0.606620,audio_floor_soft
114,2.327576,3.449732,1.122156,1,0,0,0.000000,0.096310,0.000000,
115,2.319142,3.590815,1.271673,1,0,0,0.000000,0.033415,0.000000,
116,2.312262,3.564082,1.251820,0,0,1,0.056752,0.025325,0.000000,
117,2.308062,3.537353,1.229291,0,0,1,0.064146,0.028645,0.000000,
118,2.291588,3.510615,1.219027,0,0,1,0.038064,0.038468,0.000000,
119,2.294775,3.483906,1.189131,0,0,1,0.001303,0.047250,0.000000,
120,2.285068,3.457256,1.172188,0,0,1,-0.021029,0.048246,0.000000,
121,2.288944,3.430617,1.141673,0,0,1,-0.045752,0.040759,0.000000,
122,2.294797,3.403863,1.109066,0,0,1,-0.104647,0.053161,0.000000,
123,2.314615,3.376994,1.062379,0,0,1,-0.199531,0.091847,0.000000,
124,2.313018,3.350192,1.037174,1,0,0,0.000000,0.182540,0.000000,
125,2.304136,3.488830,1.184694,1,1,0,0.000000,0.215031,0.000000,
126,2.297411,3.530564,1.233153,1,0,0,0.000000,0.149089,0.714152,audio_floor_soft
127,2.318355,3.574019,1.255664,1,0,0,0.000000,0.064226,0.000000,
128,2.322782,3.570026,1.247244,1,0,0,0.000000,0.037897,0.000000,
129,2.328568,3.575636,1.247068,0,0,1,0.049331,0.019626,0.000000,
130,2.309933,3.581259,1.271326,0,0,1,0.130054,0.026459,0.000000,
131,2.306726,3.586871,1.280145,0,0,1,0.138032,0.021759,0.000000,
132,2.323457,3.592485,1.269028,0,0,1,0.134282,0.009658,0.000000,
133,2.338447,3.598092,1.259645,0,0,1,0.039829,-0.013969,0.000000,
134,2.329485,3.603562,1.274077,0,0,1,0.033351,-0.003444,0.000000,
135,2.317607,3.609087,1.291480,1,0,0,0.000000,0.063337,0.000000,
136,2.296870,3.533624,1.236754,1,0,0,0.000000,0.191138,0.000000,
137,2.291454,3.542480,1.251026,1,1,0,0.000000,0.202253,0.815531,audio_floor_soft
138,2.299423,3.502886,1.203463,1,0,0,0.000000,0.115831,0.000000,
139,2.303070,3.570683,1.267613,1,0,0,0.000000,0.030669,0.000000,
140,2.318069,3.608268,1.290199,0,0,1,0.078550,0.008746,0.000000,
141,2.331191,3.649812,1.318621,0,0,1,0.170949,0.036259,0.000000,
142,2.317530,3.697905,1.380375,0,0,1,0.221927,0.074000,0.000000,
143,2.305007,3.753731,1.448724,0,0,1,0.278395,0.122655,0.000000,
144,2.307286,3.815626,1.508340,0,0,1,0.313264,0.178014,0.000000,
145,2.307688,3.877940,1.570252,0,0,1,0.329006,0.247356,0.000000,
146,2.316067,3.929920,1.613853,0,0,1,0.399804,0.309368,0.000000,
147,2.300001,3.954374,1.654373,0,0,1,0.376998,0.381855,0.000000,
148,2.276738,3.921968,1.645230,0,1,0,0.482837,0.414062,0.000000,
149,2.287755,3.790107,1.502352,0,0,1,0.211944,0.250225,0.740864,audio_floor_soft
150,2.312441,3.484074,1.171633,1,0,0,0.000000,0.083711,0.000000,
151,2.322670,3.522557,1.199887,1,0,0,0.000000,0.041984,0.000000,
152,2.330052,3.506615,1.176563,0,0,1,0.059097,0.016368,0.000000,
153,2.325011,3.490702,1.165691,0,0,1,0.078532,0.012470,0.000000,
154,2.324534,3.474701,1.150167,0,0,1,0.052099,0.025580,0.000000,
155,2.332358,3.458723,1.126365,0,0,1,0.039168,0.028284,0.000000,
156,2.347900,3.442811,1.094911,0,0,1,-0.007125,0.015305,0.000000,
157,2.343821,3.426807,1.082986,0,0,1,-0.090484,0.016005,0.000000,
158,2.338329,3.410594,1.072265,0,0,1,-0.136485,0.055002,0.000000,
159,2.317815,3.394475,1.076660,1,0,0,0.000000,0.146822,0.000000,
160,2.290677,3.476816,1.186139,1,1,0,0.000000,0.212181,0.000000,
161,2.282965,3.507117,1.224152,1,0,0,0.000000,0.133374,0.724553,audio_floor_soft
162,2.292304,3.536591,1.244287,1,0,0,0.000000,0.056930,0.000000,
163,2.300401,3.538805,1.238404,1,0,0,0.000000,0.021993,0.000000,
164,2.343414,3.544074,1.200660,0,0,1,0.042965,0.026918,0.000000,
165,2.383494,3.549338,1.165844,0,0,1,0.110107,0.036323,0.000000,
166,2.422968,3.554679,1.131711,0,0,1,0.141382,0.047462,0.000000,
167,2.452111,3.560044,1.107933,0,0,1,0.137314,0.050681,0.000000,
168,2.447490,3.565450,1.117960,0,0,1,0.080013,0.045009,0.000000,
169,2.446463,3.570840,1.124377,0,0,1,0.002383,0.024379,0.000000,
170,2.425616,3.576227,1.150611,0,0,1,-0.046065,-0.001349,0.000000,
171,2.379728,3.581445,1.201717,0,0,1,-0.097600,0.002832,0.000000,
172,2.328170,3.586718,1.258548,1,0,0,0.000000,0.073656,0.000000,
173,2.296319,3.602810,1.306491,1,1,0,0.000000,0.186331,0.000000,
174,2.270665,3.535317,1.264652,1,0,0,0.000000,0.158132,0.858065,audio_floor_soft
175,2.288503,3.517789,1.229286,1,0,0,0.000000,0.068197,0.000000,
176,2.295850,3.560818,1.264968,1,0,0,0.000000,0.017204,0.000000,
177,2.310514,3.550405,1.239891,0,0,1,0.004177,0.000494,0.000000,
178,2.315962,3.539999,1.224037,0,0,1,0.046194,0.007955,0.000000,
179,2.329837,3.529581,1.199744,0,0,1,0.063005,0.022395,0.000000,
180,2.316904,3.519162,1.202258,0,0,1,0.056769,0.028255,0.000000,
181,2.320585,3.508743,1.188158,0,0,1,0.027775,0.030987,0.000000,
182,2.312764,3.498331,1.185567,0,0,1,0.043179,0.025668,0.000000,
183,2.323094,3.487939,1.164845,0,0,1,0.009089,0.006142,0.000000,
184,2.335775,3.477435,1.141660,0,0,1,-0.013907,0.004056,0.000000,
185,2.335835,3.466958,1.131123,1,0,0,0.000000,0.062211,0.000000,
186,2.315217,3.332864,1.017647,1,1,0,0.000000,0.205035,0.000000,
187,2.306358,3.328770,1.022412,1,0,0,0.000000,0.207971,0.743766,audio_floor_soft
188,2.308732,3.570452,1.261720,1,0,0,0.000000,0.083088,0.000000,
189,2.312316,3.564932,1.252616,1,0,0,0.000000,0.025574,0.000000,
190,2.292585,3.564950,1.272365,0,0,1,0.017175,0.021004,0.000000,
191,2.257336,3.564975,1.307639,0,0,1,0.166131,0.022301,0.000000,
192,2.235814,3.565020,1.329206,0,0,1,0.152881,0.016731,0.000000,
