frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
69,2.833333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,173.037334,173.037334,0.016949,0.000000,floor,gvhmr_floor,-492.898982,0.750000,left,626.783,332.019,467.006,398.452
70,2.875000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,148.133897,148.133897,0.014938,0.000000,floor,gvhmr_floor,-500.600436,0.750000,left,619.050,321.347,488.257,390.895
71,2.916667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,124.322891,124.322891,0.030280,0.000000,floor,gvhmr_floor,-507.516653,0.750000,left,610.398,316.146,507.318,385.649
72,2.958333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,103.028980,103.028980,0.040189,0.000000,floor,gvhmr_floor,-512.285405,0.750000,left,601.134,316.348,523.643,384.246
73,3.000000,0.000008,0.000008,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,84.765552,84.765552,0.014905,0.000000,floor,gvhmr_floor,-514.401632,0.750000,left,591.157,320.121,536.849,385.204
74,3.041667,0.328022,0.000008,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,85.134512,85.134512,0.045716,0.328022,floor,gvhmr_floor,-516.124190,0.750000,right,601.813,326.938,543.820,389.265
75,3.083333,0.608951,0.000002,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,89.921823,89.921823,0.070692,0.608951,floor,gvhmr_floor,-517.920681,0.750000,right,601.097,324.973,546.078,396.099
76,3.125000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,106.498497,106.498497,0.029996,0.000000,floor,gvhmr_floor,-521.946625,0.750000,bottom,600.315,316.590,542.174,405.817
77,3.166667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,141.764303,141.764303,0.010787,0.000000,floor,gvhmr_floor,-530.145586,0.750000,bottom,616.466,298.610,536.188,415.454
78,3.208333,0.075203,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,168.199015,168.199015,0.011865,0.075203,floor,gvhmr_floor,-538.570458,0.750000,bottom,630.204,289.729,529.207,424.230
79,3.250000,0.027327,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,187.611248,187.611248,0.022627,0.027327,floor,gvhmr_floor,-545.090069,0.750000,bottom,643.470,287.640,526.427,434.265
80,3.291667,0.056119,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,195.981072,195.981072,0.007235,0.056119,floor,gvhmr_floor,-548.214696,0.750000,bottom,657.364,292.486,529.985,441.426
81,3.333333,0.092493,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,188.280577,188.280577,0.003780,0.092493,floor,gvhmr_floor,-547.036235,0.750000,left,658.674,294.204,542.509,442.377
82,3.375000,0.021720,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,162.234677,162.234677,-0.068102,0.021720,floor,gvhmr_floor,-540.184013,0.750000,left,671.692,313.753,565.616,436.505
83,3.416667,0.359311,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,125.851654,125.851654,0.224450,0.359311,floor,gvhmr_floor,-527.122457,0.750000,left,684.527,340.738,591.164,425.130
84,3.458333,1.000000,0.000006,0.268201,0,0,0,0,0,proposal,hand,right_hand,right,hand,85.842532,85.842532,-0.966485,1.000000,floor,gvhmr_floor,-508.712968,0.750000,left,697.941,371.902,616.433,398.834
85,3.500000,1.000000,0.000001,0.016810,0,0,0,0,0,none,hand,right_hand,right,hand,94.817858,94.817858,-0.063737,1.000000,floor,gvhmr_floor,-503.631426,0.750000,left,721.562,346.940,628.799,366.574
86,3.541667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,126.180171,126.180171,0.093789,0.000000,floor,gvhmr_floor,-511.826246,0.750000,left,750.130,307.393,626.026,330.188
87,3.583333,0.279305,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,161.605413,161.605413,0.026219,0.279305,floor,gvhmr_floor,-526.795420,0.750000,left,774.218,277.403,613.462,293.954
88,3.625000,0.417640,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,198.460082,198.460082,-0.010764,0.417640,floor,gvhmr_floor,-543.713642,0.750000,left,792.624,255.952,594.416,265.960
89,3.666667,0.613920,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,232.944421,232.944421,-0.028939,0.613920,floor,gvhmr_floor,-559.586598,0.750000,left,807.984,241.885,575.063,245.211
90,3.708333,0.070113,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,242.177323,242.177323,-0.013219,0.070113,floor,gvhmr_floor,-573.479867,0.750000,left,800.841,232.612,558.666,233.725
91,3.750000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,250.591690,250.591690,0.000633,0.000000,floor,gvhmr_floor,-584.871655,0.750000,left,792.672,227.352,542.093,229.892
92,3.791667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,257.857370,257.857370,0.008654,0.000000,floor,gvhmr_floor,-592.947906,0.750000,left,784.976,227.032,527.173,232.307
93,3.833333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,264.218463,264.218463,0.000157,0.000000,floor,gvhmr_floor,-597.470883,0.750000,left,778.436,230.775,514.459,242.080
94,3.875000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,272.100056,272.100056,0.021373,0.000000,floor,gvhmr_floor,-597.937566,0.750000,left,773.517,239.824,501.971,257.182
95,3.916667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,279.325781,279.325781,0.027598,0.000000,floor,gvhmr_floor,-594.317444,0.750000,left,767.749,253.211,489.532,278.079
96,3.958333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,283.597901,283.597901,0.003285,0.000000,floor,gvhmr_floor,-586.367159,0.750000,left,762.313,271.077,480.189,299.951
97,4.000000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,285.984668,285.984668,0.031293,0.000000,floor,gvhmr_floor,-574.383459,0.750000,left,757.622,292.408,473.352,323.677
98,4.041667,0.958593,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,284.240365,284.240365,0.019631,0.958593,floor,gvhmr_floor,-558.226070,0.750000,left,753.215,318.600,470.248,345.471
99,4.083333,0.283720,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,283.881040,283.881040,0.026875,0.283720,floor,gvhmr_floor,-549.380397,0.750000,left,748.785,310.800,469.915,363.903
100,4.125000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,281.431837,281.431837,0.027683,0.000000,floor,gvhmr_floor,-546.714026,0.750000,left,743.939,298.942,473.863,378.079
101,4.166667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,275.281027,275.281027,0.022248,0.000000,floor,gvhmr_floor,-547.305166,0.750000,left,738.389,290.973,481.185,389.084
102,4.208333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,267.009660,267.009660,0.010018,0.000000,floor,gvhmr_floor,-548.317465,0.750000,left,734.186,289.075,489.915,396.899
103,4.250000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,257.297424,257.297424,0.028204,0.000000,floor,gvhmr_floor,-548.157873,0.750000,left,728.968,291.569,496.017,400.821
104,4.291667,0.059263,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,247.875727,247.875727,0.007646,0.059263,floor,gvhmr_floor,-545.174259,0.750000,left,724.174,300.982,499.269,405.194
105,4.333333,0.163045,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,239.013522,239.013522,0.014374,0.163045,floor,gvhmr_floor,-538.098830,0.750000,left,718.505,317.005,498.626,410.711
106,4.375000,0.226207,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,232.804530,232.804530,0.032144,0.226207,floor,gvhmr_floor,-525.649329,0.750000,left,714.472,342.130,494.668,418.838
107,4.416667,0.230740,0.000000,0.304870,0,0,0,0,0,proposal,hand,right_hand,right,hand,223.846738,223.846738,-0.034498,0.230740,floor,gvhmr_floor,-506.543278,0.750000,left,708.535,376.031,490.007,424.535
108,4.458333,0.000000,0.000000,0.727423,0,0,0,0,0,strong,hand,right_hand,right,hand,220.892219,220.892219,0.060217,0.000000,floor,gvhmr_floor,-480.049743,0.750000,left,704.438,418.843,484.092,434.364
109,4.500000,1.000000,0.000000,1.000000,0,0,0,0,0,strong,hand,right_hand,right,hand,219.819204,219.819204,0.022397,1.000000,floor,gvhmr_floor,-445.479168,0.750000,left,698.584,471.311,480.524,443.557
110,4.541667,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,221.500523,221.500523,0.021834,1.000000,floor,gvhmr_floor,-409.727966,0.750000,left,695.662,512.074,,
111,4.583333,1.000000,0.000000,1.000000,0,0,0,0,0,strong,hand,right_hand,right,hand,203.360663,203.360663,0.006412,1.000000,floor,gvhmr_floor,-397.865824,0.750000,left,695.326,467.785,492.462,453.580
112,4.625000,0.000000,0.000000,0.787389,0,0,0,0,0,strong,hand,right_hand,right,hand,183.419750,183.419750,0.018024,0.000000,floor,gvhmr_floor,-402.113725,0.750000,left,694.686,426.158,512.925,450.773
113,4.666667,0.041546,0.000000,0.470882,0,0,0,0,0,soft,hand,right_hand,right,hand,159.325939,159.325939,0.022281,0.041546,floor,gvhmr_floor,-414.914056,0.750000,left,691.841,393.222,540.251,442.265
114,4.708333,0.011758,0.000000,0.199790,0,0,0,0,0,none,hand,right_hand,right,hand,139.844769,139.844769,0.055368,0.011758,floor,gvhmr_floor,-432.291087,0.750000,left,692.166,365.720,568.460,430.937
115,4.750000,0.000000,0.000000,0.012781,0,0,0,0,0,none,hand,right_hand,right,hand,109.371200,109.371200,0.016033,0.000000,floor,gvhmr_floor,-450.261209,0.750000,left,690.407,346.362,603.526,412.797
116,4.791667,0.110173,0.000016,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,82.303127,82.303127,-1.263173,0.110173,floor,gvhmr_floor,-467.610294,0.750000,left,692.941,331.239,634.349,389.039
118,4.875000,0.000015,0.000015,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,82.557200,82.557200,0.024932,0.000000,floor,gvhmr_floor,-488.553054,0.750000,bottom,718.661,310.128,656.748,326.083
119,4.916667,0.035152,0.000047,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,77.942452,77.942452,0.026528,0.035152,floor,gvhmr_floor,-510.610986,0.750000,left,716.397,275.913,651.746,297.626
120,4.958333,0.006400,0.000007,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,85.489993,85.489993,0.003466,0.006400,floor,gvhmr_floor,-531.266138,0.750000,left,728.227,259.427,638.440,272.151
121,5.000000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,103.178196,103.178196,-0.025028,0.000000,floor,gvhmr_floor,-548.902945,0.750000,left,739.003,249.067,621.608,249.349
122,5.041667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,126.513523,126.513523,-0.008880,0.000000,floor,gvhmr_floor,-562.460410,0.750000,left,748.054,245.201,603.559,233.437
123,5.083333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,153.588032,153.588032,-0.005680,0.000000,floor,gvhmr_floor,-571.972235,0.750000,left,756.688,245.297,585.254,224.692
124,5.125000,0.351736,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,180.550604,180.550604,-0.015287,0.351736,floor,gvhmr_floor,-577.235812,0.750000,left,764.024,249.990,566.596,222.933
125,5.166667,0.264916,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,192.670171,192.670171,0.000340,0.264916,floor,gvhmr_floor,-580.858517,0.750000,left,757.294,250.432,549.577,225.196
126,5.208333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,191.863439,191.863439,0.008462,0.000000,floor,gvhmr_floor,-585.472510,0.750000,left,740.569,243.460,533.119,233.395
