frame,time,correspondence_id,u,v,track_confidence,visible_fraction,occlusion_state,source
103,4.250000,center,738.748,291.227,1.000000,1.000000,visible,cotracker_sam2_mask_points
104,4.291667,center,733.986,299.865,1.000000,1.000000,visible,cotracker_sam2_mask_points
105,4.333333,center,729.518,315.495,1.000000,1.000000,visible,cotracker_sam2_mask_points
106,4.375000,center,724.478,339.374,1.000000,1.000000,visible,cotracker_sam2_mask_points
107,4.416667,center,719.311,372.772,1.000000,1.000000,visible,cotracker_sam2_mask_points
108,4.458333,center,713.789,415.809,1.000000,1.000000,visible,cotracker_sam2_mask_points
109,4.500000,center,708.247,467.958,1.000000,1.000000,visible,cotracker_sam2_mask_points
110,4.541667,center,705.364,509.490,1.000000,1.000000,visible,cotracker_sam2_mask_points
111,4.583333,center,704.464,464.957,1.000000,1.000000,visible,cotracker_sam2_mask_points
112,4.625000,center,703.993,424.359,1.000000,1.000000,visible,cotracker_sam2_mask_points
113,4.666667,center,703.044,391.221,1.000000,1.000000,visible,cotracker_sam2_mask_points
114,4.708333,center,702.417,364.819,1.000000,1.000000,visible,cotracker_sam2_mask_points
115,4.750000,center,700.878,345.476,1.000000,1.000000,visible,cotracker_sam2_mask_points
116,4.791667,center,701.520,330.257,1.000000,1.000000,visible,cotracker_sam2_mask_points
117,4.833333,center,715.281,319.973,1.000000,1.000000,visible,cotracker_sam2_mask_points
118,4.875000,center,720.293,298.131,1.000000,1.000000,visible,cotracker_sam2_mask_points
119,4.916667,center,726.245,275.367,1.000000,1.000000,visible,cotracker_sam2_mask_points
120,4.958333,center,737.847,258.649,1.000000,1.000000,visible,cotracker_sam2_mask_points
121,5.000000,center,747.721,249.015,1.000000,1.000000,visible,cotracker_sam2_mask_points
122,5.041667,center,757.528,244.567,1.000000,1.000000,visible,cotracker_sam2_mask_points
123,5.083333,center,765.663,244.716,1.000000,1.000000,visible,cotracker_sam2_mask_points
124,5.125000,center,773.679,249.829,1.000000,1.000000,visible,cotracker_sam2_mask_points
125,5.166667,center,767.218,251.333,1.000000,1.000000,visible,cotracker_sam2_mask_points
126,5.208333,center,749.454,242.975,1.000000,1.000000,visible,cotracker_sam2_mask_points
127,5.250000,center,732.479,241.393,1.000000,1.000000,visible,cotracker_sam2_mask_points
128,5.291667,center,714.709,243.781,1.000000,1.000000,visible,cotracker_sam2_mask_points
129,5.333333,center,697.667,251.903,1.000000,1.000000,visible,cotracker_sam2_mask_points
130,5.375000,center,680.734,263.090,1.000000,1.000000,visible,cotracker_sam2_mask_points
131,5.416667,center,664.267,279.411,1.000000,1.000000,visible,cotracker_sam2_mask_points
132,5.458333,center,647.401,299.748,1.000000,1.000000,visible,cotracker_sam2_mask_points
133,5.500000,center,631.512,324.198,1.000000,1.000000,visible,cotracker_sam2_mask_points
134,5.541667,center,615.672,354.664,1.000000,1.000000,visible,cotracker_sam2_mask_points
135,5.583333,center,611.348,350.929,1.000000,1.000000,visible,cotracker_sam2_mask_points
136,5.625000,center,621.470,316.219,1.000000,1.000000,visible,cotracker_sam2_mask_points
137,5.666667,center,629.767,287.125,1.000000,1.000000,visible,cotracker_sam2_mask_points
138,5.708333,center,644.915,270.023,1.000000,1.000000,visible,cotracker_sam2_mask_points
139,5.750000,center,658.245,279.413,1.000000,1.000000,visible,cotracker_sam2_mask_points
140,5.791667,center,666.533,300.277,1.000000,1.000000,visible,cotracker_sam2_mask_points
141,5.833333,center,680.875,358.040,1.000000,1.000000,visible,cotracker_sam2_mask_points
142,5.875000,center,691.276,400.716,1.000000,1.000000,visible,cotracker_sam2_mask_points
143,5.916667,center,676.920,220.336,1.000000,1.000000,visible,cotracker_sam2_mask_points
144,5.958333,center,700.387,404.510,1.000000,1.000000,visible,cotracker_sam2_mask_points
145,6.000000,center,706.719,395.086,1.000000,1.000000,visible,cotracker_sam2_mask_points
146,6.041667,center,708.724,343.926,1.000000,1.000000,visible,cotracker_sam2_mask_points
147,6.083333,center,714.197,337.999,1.000000,1.000000,visible,cotracker_sam2_mask_points
148,6.125000,center,719.466,342.137,1.000000,1.000000,visible,cotracker_sam2_mask_points
149,6.166667,center,725.379,338.708,1.000000,1.000000,visible,cotracker_sam2_mask_points
150,6.208333,center,731.194,336.974,1.000000,1.000000,visible,cotracker_sam2_mask_points
151,6.250000,center,747.099,307.761,1.000000,1.000000,visible,cotracker_sam2_mask_points
152,6.291667,center,770.012,278.694,1.000000,1.000000,visible,cotracker_sam2_mask_points
153,6.333333,center,790.086,251.908,1.000000,1.000000,visible,cotracker_sam2_mask_points
154,6.375000,center,807.070,233.715,1.000000,1.000000,visible,cotracker_sam2_mask_points
155,6.416667,center,820.367,220.529,1.000000,1.000000,visible,cotracker_sam2_mask_points
156,6.458333,center,831.956,212.140,1.000000,1.000000,visible,cotracker_sam2_mask_points
157,6.500000,center,843.668,208.286,1.000000,1.000000,visible,cotracker_sam2_mask_points
158,6.541667,center,851.097,206.941,1.000000,1.000000,visible,cotracker_sam2_mask_points
159,6.583333,center,842.052,196.270,1.000000,1.000000,visible,cotracker_sam2_mask_points
160,6.625000,center,831.104,184.082,1.000000,1.000000,visible,cotracker_sam2_mask_points
161,6.666667,center,822.502,180.007,1.000000,1.000000,visible,cotracker_sam2_mask_points
162,6.708333,center,814.574,179.326,1.000000,1.000000,visible,cotracker_sam2_mask_points
163,6.750000,center,805.712,182.175,1.000000,1.000000,visible,cotracker_sam2_mask_points
164,6.791667,center,797.864,189.332,1.000000,1.000000,visible,cotracker_sam2_mask_points
165,6.833333,center,789.111,199.235,1.000000,1.000000,visible,cotracker_sam2_mask_points
166,6.875000,center,780.409,214.015,1.000000,1.000000,visible,cotracker_sam2_mask_points
167,6.916667,center,771.726,231.566,1.000000,1.000000,visible,cotracker_sam2_mask_points
168,6.958333,center,763.050,253.565,1.000000,1.000000,visible,cotracker_sam2_mask_points
169,7.000000,center,755.223,278.942,1.000000,1.000000,visible,cotracker_sam2_mask_points
170,7.041667,center,747.391,309.507,1.000000,1.000000,visible,cotracker_sam2_mask_points
171,7.083333,center,739.798,344.430,1.000000,1.000000,visible,cotracker_sam2_mask_points
172,7.125000,center,732.236,385.202,1.000000,1.000000,visible,cotracker_sam2_mask_points
173,7.166667,center,725.294,430.437,1.000000,1.000000,visible,cotracker_sam2_mask_points
174,7.208333,center,717.321,484.690,1.000000,1.000000,visible,cotracker_sam2_mask_points
175,7.250000,center,710.383,540.828,1.000000,1.000000,visible,cotracker_sam2_mask_points
176,7.291667,center,701.417,608.677,1.000000,1.000000,visible,cotracker_sam2_mask_points
177,7.333333,center,696.800,660.417,1.000000,1.000000,visible,cotracker_sam2_mask_points
178,7.375000,center,698.074,607.651,1.000000,1.000000,visible,cotracker_sam2_mask_points
179,7.416667,center,699.011,561.070,1.000000,1.000000,visible,cotracker_sam2_mask_points
180,7.458333,center,699.184,516.366,1.000000,1.000000,visible,cotracker_sam2_mask_points
181,7.500000,center,701.081,479.107,1.000000,1.000000,visible,cotracker_sam2_mask_points
182,7.541667,center,702.775,447.704,1.000000,1.000000,visible,cotracker_sam2_mask_points
183,7.583333,center,704.538,423.121,1.000000,1.000000,visible,cotracker_sam2_mask_points
184,7.625000,center,705.815,405.176,1.000000,1.000000,visible,cotracker_sam2_mask_points
185,7.666667,center,707.342,396.294,1.000000,1.000000,visible,cotracker_sam2_mask_points
186,7.708333,center,707.731,396.160,1.000000,1.000000,visible,cotracker_sam2_mask_points
187,7.750000,center,709.059,405.869,1.000000,1.000000,visible,cotracker_sam2_mask_points
188,7.791667,center,709.298,426.138,1.000000,1.000000,visible,cotracker_sam2_mask_points
189,7.833333,center,709.489,458.901,1.000000,1.000000,visible,cotracker_sam2_mask_points
190,7.875000,center,708.492,506.015,1.000000,1.000000,visible,cotracker_sam2_mask_points
191,7.916667,center,707.912,566.575,1.000000,1.000000,visible,cotracker_sam2_mask_points
192,7.958333,center,705.798,633.629,1.000000,1.000000,visible,cotracker_sam2_mask_points
193,8.000000,center,704.633,616.694,1.000000,1.000000,visible,cotracker_sam2_mask_points
194,8.041667,center,704.941,558.888,1.000000,1.000000,visible,cotracker_sam2_mask_points
195,8.083333,center,703.290,505.449,1.000000,1.000000,visible,cotracker_sam2_mask_points
196,8.125000,center,702.635,460.629,1.000000,1.000000,visible,cotracker_sam2_mask_points
197,8.166667,center,702.451,423.104,1.000000,1.000000,visible,cotracker_sam2_mask_points
198,8.208333,center,702.250,393.234,1.000000,1.000000,visible,cotracker_sam2_mask_points
199,8.250000,center,701.915,371.219,1.000000,1.000000,visible,cotracker_sam2_mask_points
200,8.291667,center,718.121,338.659,1.000000,1.000000,visible,cotracker_sam2_mask_points
201,8.333333,center,735.973,301.014,1.000000,1.000000,visible,cotracker_sam2_mask_points
202,8.375000,center,752.583,270.514,1.000000,1.000000,visible,cotracker_sam2_mask_points
203,8.416667,center,765.995,248.302,1.000000,1.000000,visible,cotracker_sam2_mask_points
204,8.458333,center,777.352,235.125,1.000000,1.000000,visible,cotracker_sam2_mask_points
205,8.500000,center,786.273,227.054,1.000000,1.000000,visible,cotracker_sam2_mask_points
206,8.541667,center,795.189,225.368,1.000000,1.000000,visible,cotracker_sam2_mask_points
207,8.583333,center,802.062,228.221,1.000000,1.000000,visible,cotracker_sam2_mask_points
208,8.625000,center,804.543,234.997,1.000000,1.000000,visible,cotracker_sam2_mask_points
209,8.666667,center,795.114,227.607,1.000000,1.000000,visible,cotracker_sam2_mask_points
210,8.708333,center,785.734,226.867,1.000000,1.000000,visible,cotracker_sam2_mask_points
211,8.750000,center,776.682,232.346,1.000000,1.000000,visible,cotracker_sam2_mask_points
212,8.791667,center,767.589,243.122,1.000000,1.000000,visible,cotracker_sam2_mask_points
213,8.833333,center,758.098,259.878,1.000000,1.000000,visible,cotracker_sam2_mask_points
214,8.875000,center,749.473,282.518,1.000000,1.000000,visible,cotracker_sam2_mask_points
215,8.916667,center,740.293,312.448,1.000000,1.000000,visible,cotracker_sam2_mask_points
216,8.958333,center,731.521,349.028,1.000000,1.000000,visible,cotracker_sam2_mask_points
217,9.000000,center,723.665,392.481,1.000000,1.000000,visible,cotracker_sam2_mask_points
218,9.041667,center,714.874,444.235,1.000000,1.000000,visible,cotracker_sam2_mask_points
219,9.083333,center,706.760,501.828,1.000000,1.000000,visible,cotracker_sam2_mask_points
220,9.125000,center,697.611,559.224,1.000000,1.000000,visible,cotracker_sam2_mask_points
221,9.166667,center,695.216,531.163,1.000000,1.000000,visible,cotracker_sam2_mask_points
222,9.208333,center,695.810,497.216,1.000000,1.000000,visible,cotracker_sam2_mask_points
223,9.250000,center,696.613,468.548,1.000000,1.000000,visible,cotracker_sam2_mask_points
224,9.291667,center,697.204,448.124,1.000000,1.000000,visible,cotracker_sam2_mask_points
225,9.333333,center,693.366,465.806,1.000000,1.000000,visible,cotracker_sam2_mask_points
226,9.375000,center,691.205,562.099,1.000000,1.000000,visible,cotracker_sam2_mask_points
227,9.416667,center,685.136,449.239,1.000000,1.000000,visible,cotracker_sam2_mask_points
228,9.458333,center,682.970,540.993,1.000000,1.000000,visible,cotracker_sam2_mask_points
229,9.500000,center,680.724,492.333,1.000000,1.000000,visible,cotracker_sam2_mask_points
