frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
67,2.750000,647.730,366.986,647.347,368.728,ref,642.169,368.173,human_nearest_mesh_topk,648.406,377.696,375.795,10.710,8.967,bottom_percentile_95,2.928715,2.940832,0.012117,1.000000,0.000000,0.005922,1.000000,1.000000,0.371526,12.099000,0.470550,5.000000,8.000000,right_hand,0.005922,436.368,405.021,3.271115,left,2.933088,2.928715,1.000000,1.900669,0.000000,0.732298
68,2.791667,641.510,345.610,641.759,346.084,ref,636.229,347.262,human_nearest_mesh_topk,642.719,354.910,355.017,9.300,8.826,bottom_percentile_95,2.927337,2.934713,0.007376,1.000000,0.210924,0.007967,0.897802,0.897802,1.000000,0.000000,1.068300,5.000000,8.000000,right_hand,0.007967,447.664,404.982,3.252440,left,2.926209,2.927337,0.897802,0.107283,0.000000,0.536283
69,2.833333,635.722,330.408,635.565,330.325,ref,631.267,332.825,human_nearest_mesh_topk,636.959,338.686,338.747,8.278,8.361,bottom_percentile_95,2.939642,2.954965,0.015323,1.000000,0.588681,0.013221,0.853098,0.853098,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.013221,467.006,398.452,3.226897,left,2.949711,2.939642,0.853098,0.060667,0.000000,0.715045
70,2.875000,628.564,320.312,628.553,320.295,ref,623.620,322.376,human_nearest_mesh_topk,629.630,328.277,328.033,7.965,7.982,bottom_percentile_95,2.948245,2.962451,0.014206,1.000000,0.522991,0.024641,0.977186,0.977186,1.000000,0.000000,0.537400,5.000000,8.000000,right_hand,0.024641,488.257,390.895,3.191753,left,2.955283,2.948245,0.977186,0.243719,0.000000,0.536283
71,2.916667,620.060,315.217,620.080,315.229,ref,614.905,317.136,human_nearest_mesh_topk,620.943,323.263,322.949,8.046,8.034,bottom_percentile_95,2.965898,2.995849,0.029951,1.000000,0.765267,0.044687,0.574411,0.574411,0.735344,5.095000,0.000000,5.000000,8.000000,right_hand,0.044687,507.318,385.649,3.143910,left,2.980341,2.965898,0.574411,0.313983,0.000000,0.357522
72,2.958333,610.368,314.932,609.886,315.998,ref,605.471,318.944,human_nearest_mesh_topk,611.489,323.253,323.191,8.321,7.254,bottom_percentile_95,2.988924,3.030324,0.041401,1.000000,0.668368,0.076099,0.122881,0.122881,0.720540,5.380000,0.537400,5.000000,8.000000,right_hand,0.076099,523.643,384.246,3.090771,left,3.007763,2.988924,0.122881,0.062305,0.000000,0.482933
73,3.000000,599.411,320.264,599.682,319.205,ref,596.341,324.444,human_nearest_mesh_topk,601.177,324.748,327.264,4.484,5.543,bottom_percentile_95,2.999128,3.014578,0.015450,1.000000,0.000000,0.125101,0.127588,0.127588,0.971223,0.554000,0.720700,5.000000,8.000000,right_hand,0.120135,536.849,385.204,3.025725,grid_04_01,3.007477,2.999128,0.127588,2.516671,0.000000,0.724399
74,3.041667,592.737,324.486,592.894,322.661,ref,594.165,325.753,human_nearest_mesh_topk,601.813,327.461,326.460,2.975,4.801,bottom_percentile_95,3.009067,3.015734,0.006667,1.000000,0.000000,0.140299,0.000000,0.100000,0.389443,11.754078,5.758150,5.000000,8.000000,right_hand,0.119032,543.820,389.265,2.952517,grid_02_02,3.017199,3.009067,0.000000,1.001152,0.165232,0.965865
75,3.083333,590.440,321.193,592.691,318.926,ref,594.109,322.285,human_nearest_mesh_topk,601.097,323.968,324.491,2.775,5.041,bottom_percentile_95,2.976750,3.027365,0.050615,1.000000,0.000000,0.117902,0.000000,0.100000,0.407913,11.398498,4.497650,5.000000,8.000000,right_hand,0.105605,546.078,396.099,2.885632,grid_01_01,2.528178,2.976750,0.000000,0.523440,0.324913,0.724399
76,3.125000,599.965,306.331,600.900,306.459,ref,597.772,312.361,human_nearest_mesh_topk,600.315,312.637,315.263,6.306,6.178,bottom_percentile_95,2.983277,3.004884,0.021607,1.000000,0.000000,0.072073,0.438125,0.438125,1.000000,0.000000,1.136000,5.000000,8.000000,right_hand,0.069776,542.174,405.817,2.828950,grid_05_02,2.988618,2.983277,0.438125,2.625836,0.000000,0.482933
77,3.166667,615.506,289.119,614.612,290.075,ref,611.704,294.470,human_nearest_mesh_topk,616.466,298.070,297.327,8.951,7.995,bottom_percentile_95,2.965144,2.969651,0.004507,1.000000,0.352410,0.029929,0.848305,0.848305,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.028894,536.188,415.454,2.768310,grid_05_02,2.950308,2.965144,0.848305,0.742574,0.000000,0.596109
78,3.208333,629.538,280.579,629.501,281.143,ref,625.258,285.210,human_nearest_mesh_topk,630.204,289.956,288.375,9.377,8.813,bottom_percentile_95,2.949615,2.958653,0.009039,1.000000,0.000000,0.015499,0.719102,0.719102,0.556396,8.540000,0.773850,5.000000,8.000000,right_hand,0.014921,529.207,424.230,2.744813,grid_05_02,2.936908,2.949615,0.719102,1.581014,0.016810,0.447081
79,3.250000,642.672,277.666,642.813,279.345,ref,638.518,283.088,human_nearest_mesh_topk,643.470,287.746,286.301,10.080,8.401,bottom_percentile_95,2.930941,2.952296,0.021356,1.000000,0.000000,0.009551,0.809388,0.809388,0.405082,11.453000,0.000000,5.000000,8.000000,right_hand,0.009184,526.427,434.265,2.732246,grid_05_02,2.915662,2.930941,0.809388,1.444717,0.013601,0.298054
80,3.291667,655.950,282.406,655.873,283.226,ref,652.395,287.817,human_nearest_mesh_topk,657.364,291.813,291.098,9.407,8.587,bottom_percentile_95,2.913868,2.920531,0.006663,1.000000,0.302223,0.007737,0.145470,0.145470,0.651298,6.713000,0.056650,5.000000,8.000000,right_hand,0.007450,529.985,441.426,2.737427,grid_05_02,2.899899,2.913868,0.145470,0.715583,0.028544,0.000000
81,3.333333,668.766,293.747,668.776,293.674,ref,665.463,298.905,human_nearest_mesh_topk,671.184,302.764,302.317,9.017,9.090,bottom_percentile_95,2.869174,2.872696,0.003522,1.000000,0.000000,0.009231,1.000000,1.000000,1.000000,0.000000,0.122100,5.000000,8.000000,right_hand,0.009032,542.509,442.377,2.749158,grid_05_02,2.832606,2.869174,1.000000,0.447702,0.028428,0.000000
82,3.375000,681.408,312.725,681.428,314.828,ref,678.171,318.803,human_nearest_mesh_topk,683.935,324.557,322.408,11.832,9.729,bottom_percentile_95,2.671798,2.603580,-0.068218,1.000000,0.000000,0.017833,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.017320,565.616,436.505,2.761687,grid_04_01,2.510308,2.671798,0.000000,2.149317,0.007113,0.332142
83,3.416667,694.048,338.317,693.006,335.072,ref,690.813,345.975,human_nearest_mesh_topk,696.260,345.363,349.958,7.046,10.291,bottom_percentile_95,2.697573,2.921972,0.224398,1.000000,0.000000,0.043510,0.000000,0.100000,0.000000,25.592000,1.775100,5.000000,8.000000,right_hand,0.043011,591.164,425.130,2.785438,grid_04_01,2.718663,2.697573,0.000000,4.595324,0.204695,0.498212
84,3.458333,706.620,370.184,708.276,348.826,ref,702.061,370.800,human_nearest_mesh_topk,709.961,359.390,380.846,-10.794,10.564,bottom_percentile_95,2.723581,1.757441,-0.966140,1.000000,0.000000,0.116944,0.000000,0.100000,0.000000,57.459000,0.796450,5.000000,8.000000,right_hand,0.116944,616.433,398.834,2.852239,left,1.798875,2.723581,0.000000,21.456167,1.000000,0.729762
85,3.500000,731.215,344.963,731.555,337.969,ref,725.997,347.597,human_nearest_mesh_topk,733.231,348.320,354.829,3.357,10.350,bottom_percentile_95,2.720876,2.594358,-0.126518,1.000000,0.000000,0.093439,0.000000,0.100000,0.000000,32.238000,0.000000,5.000000,8.000000,right_hand,0.093439,628.799,366.574,2.955940,left,2.363957,2.720876,0.000000,6.509252,0.797865,0.973016
86,3.541667,760.604,305.547,759.524,309.743,ref,754.571,306.628,human_nearest_mesh_topk,760.479,319.643,315.656,14.096,9.899,bottom_percentile_95,2.788493,2.856215,0.067722,1.000000,0.000000,0.042660,0.000000,0.100000,1.000000,0.000000,0.243000,5.000000,8.000000,right_hand,0.042660,626.026,330.188,3.066745,left,2.843816,2.788493,0.000000,3.986929,0.000000,0.729762
87,3.583333,783.586,275.539,784.046,275.574,ref,778.037,276.656,human_nearest_mesh_topk,784.534,284.737,284.880,9.198,9.163,bottom_percentile_95,2.793490,2.808212,0.014722,1.000000,0.000000,0.017595,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.017595,613.462,293.954,3.162187,left,2.797578,2.793490,0.000000,0.143040,0.223162,0.486508
88,3.625000,801.563,254.805,801.225,255.165,ref,796.489,255.202,human_nearest_mesh_topk,802.964,263.500,263.414,8.695,8.335,bottom_percentile_95,2.766743,2.751174,-0.015569,1.000000,0.281032,0.007005,0.008337,0.100000,0.987585,0.239000,0.000000,5.000000,8.000000,right_hand,0.007002,594.416,265.960,3.253791,grid_02_00,2.744860,2.766743,0.008337,0.086540,0.276566,0.480021
89,3.666667,817.827,242.800,810.584,242.671,ref,812.126,241.218,human_nearest_mesh_topk,817.737,250.281,249.980,7.481,7.610,bottom_percentile_95,2.718184,2.687083,-0.031101,1.000000,0.087151,0.002957,0.826383,0.826383,0.142764,16.503000,1.428300,5.000000,8.000000,right_hand,0.002957,575.063,245.211,3.333976,left,2.678454,2.718184,0.826383,0.300419,0.422956,0.720032
90,3.708333,810.566,234.782,809.631,233.947,ref,804.835,232.164,human_nearest_mesh_topk,811.017,241.303,240.706,6.521,7.356,bottom_percentile_95,2.693100,2.678908,-0.014192,1.000000,0.000000,0.002351,0.729599,0.729599,0.519931,9.242000,2.260950,5.000000,8.000000,right_hand,0.002347,558.666,233.725,3.355725,grid_02_00,2.672576,2.693100,0.729599,0.596393,0.027095,0.960043
91,3.750000,801.324,227.519,802.203,228.453,ref,796.488,226.853,human_nearest_mesh_topk,802.461,235.983,235.151,8.464,7.530,bottom_percentile_95,2.686142,2.686696,0.000555,1.000000,0.202075,0.001902,0.751447,0.751447,0.622729,7.263000,0.524000,5.000000,8.000000,right_hand,0.001902,542.093,229.892,3.376740,left,2.680448,2.686142,0.751447,0.831514,0.000000,0.720032
92,3.791667,793.510,226.089,793.681,226.862,ref,788.674,226.564,human_nearest_mesh_topk,794.646,234.815,234.811,8.726,7.953,bottom_percentile_95,2.690015,2.697239,0.007223,1.000000,0.696706,0.001586,0.915052,0.915052,0.548448,8.693000,0.565850,5.000000,8.000000,right_hand,0.001586,527.173,232.307,3.392811,left,2.693185,2.690015,0.915052,0.003283,0.000000,0.498212
93,3.833333,787.538,230.394,787.423,230.875,ref,782.245,230.377,human_nearest_mesh_topk,788.218,239.091,238.579,8.697,8.215,bottom_percentile_95,2.674841,2.674354,-0.000487,1.000000,0.614352,0.001356,0.408548,0.408548,0.772069,4.388000,0.000000,5.000000,8.000000,right_hand,0.001353,514.459,242.080,3.395108,grid_02_00,2.662425,2.674841,0.408548,0.511226,0.000000,0.664283
94,3.875000,781.832,239.421,781.795,239.184,ref,777.133,239.417,human_nearest_mesh_topk,783.267,247.542,247.577,8.121,8.358,bottom_percentile_95,2.688530,2.709613,0.021083,1.000000,0.795325,0.001111,1.000000,1.000000,1.000000,0.000000,0.028900,5.000000,8.000000,right_hand,0.001111,501.971,257.182,3.387128,grid_02_00,2.699730,2.688530,1.000000,0.035583,0.000000,0.498212
95,3.916667,776.158,252.265,776.161,252.124,ref,771.519,252.696,human_nearest_mesh_topk,777.539,260.524,260.733,8.259,8.400,bottom_percentile_95,2.707388,2.734855,0.027467,1.000000,0.302830,0.000927,0.734907,0.734907,1.000000,0.000000,0.265850,5.000000,8.000000,right_hand,0.000927,489.532,278.079,3.374243,left,2.722817,2.707388,0.734907,0.209300,0.000000,0.332142
96,3.958333,770.716,269.353,770.696,270.595,ref,766.157,270.554,human_nearest_mesh_topk,772.420,278.903,278.787,9.550,8.308,bottom_percentile_95,2.704717,2.706538,0.001822,1.000000,0.107419,0.000833,0.734907,0.734907,1.000000,0.000000,1.248950,5.000000,8.000000,right_hand,0.000833,480.189,299.951,3.349439,left,2.702531,2.704717,0.734907,0.115379,0.000000,0.339425
97,4.000000,765.676,292.758,765.820,292.655,ref,761.561,291.779,human_nearest_mesh_topk,767.648,300.896,300.182,8.138,8.240,bottom_percentile_95,2.735848,2.764976,0.029128,1.000000,0.098759,0.000785,0.943766,0.943766,1.000000,0.000000,0.778400,5.000000,8.000000,right_hand,0.000785,473.352,323.677,3.320990,left,2.761319,2.735848,0.943766,0.713640,0.000000,0.509138
98,4.041667,761.440,317.876,761.310,308.698,ref,756.854,317.944,human_nearest_mesh_topk,763.132,316.788,326.078,-1.088,8.090,bottom_percentile_95,2.745676,2.764333,0.018657,1.000000,0.000000,0.000823,0.943766,0.943766,0.000000,25.118000,0.000000,5.000000,8.000000,right_hand,0.000820,470.248,345.471,3.279301,grid_02_00,2.753717,2.745676,0.943766,9.290564,0.661639,0.728399
99,4.083333,756.726,310.067,756.655,308.920,ref,752.525,310.114,human_nearest_mesh_topk,758.548,316.831,317.863,6.764,7.911,bottom_percentile_95,2.765866,2.792302,0.026436,1.000000,0.042665,0.000828,1.000000,1.000000,0.100897,17.309000,0.000000,5.000000,8.000000,right_hand,0.000828,469.915,363.903,3.237304,left,2.782385,2.765866,1.000000,1.031736,0.159108,0.971199
100,4.125000,751.773,297.514,751.973,298.949,ref,747.517,298.504,human_nearest_mesh_topk,753.798,306.709,306.111,9.195,7.760,bottom_percentile_95,2.788213,2.813555,0.025342,1.000000,0.138834,0.000880,1.000000,1.000000,0.752953,4.756000,1.006100,5.000000,8.000000,right_hand,0.000880,473.863,378.079,3.191312,left,2.806497,2.788213,1.000000,0.597995,0.000000,0.728399
101,4.166667,747.654,290.541,747.492,291.199,ref,742.150,290.546,human_nearest_mesh_topk,748.421,298.763,297.919,8.222,7.563,bottom_percentile_95,2.804736,2.825931,0.021195,1.000000,0.126631,0.001026,0.862371,0.862371,0.637793,6.973000,0.417450,5.000000,8.000000,right_hand,0.001026,481.185,389.084,3.139247,left,2.818255,2.804736,0.862371,0.843543,0.000000,0.509138
102,4.208333,743.104,288.438,743.209,289.379,ref,738.511,290.145,human_nearest_mesh_topk,744.272,296.826,295.924,8.388,7.447,bottom_percentile_95,2.805271,2.814816,0.009544,1.000000,0.175232,0.001262,1.000000,1.000000,0.528554,9.076000,0.309350,5.000000,8.000000,right_hand,0.001262,489.915,396.899,3.083117,left,2.805709,2.805271,1.000000,0.902060,0.000000,0.678851
103,4.250000,738.748,291.227,738.637,291.932,ref,733.427,292.796,human_nearest_mesh_topk,738.923,299.712,298.818,8.485,7.780,bottom_percentile_95,2.823173,2.851163,0.027990,1.000000,0.095215,0.001609,0.702562,0.702562,0.673426,6.287000,0.934800,5.000000,8.000000,right_hand,0.001609,496.017,400.821,3.022646,left,2.837820,2.823173,0.702562,0.894002,0.000000,0.614396
104,4.291667,733.986,299.865,734.120,299.675,ref,728.587,302.087,human_nearest_mesh_topk,734.143,308.150,308.391,8.285,8.475,bottom_percentile_95,2.818991,2.826540,0.007550,1.000000,0.547334,0.002036,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002036,499.269,405.194,2.963936,left,2.815569,2.818991,1.000000,0.240729,0.021908,0.460797
105,4.333333,729.518,315.495,729.406,315.494,ref,723.569,318.065,human_nearest_mesh_topk,729.138,325.010,325.014,9.515,9.516,bottom_percentile_95,2.820231,2.834562,0.014331,1.000000,0.165250,0.002541,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002541,498.626,410.711,2.901805,left,2.821246,2.820231,1.000000,0.004000,0.099343,0.307198
106,4.375000,724.478,339.374,724.536,339.473,ref,718.494,341.185,human_nearest_mesh_topk,725.012,350.219,350.003,10.845,10.747,bottom_percentile_95,2.842369,2.874993,0.032624,1.000000,0.000000,0.002967,0.695790,0.695790,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.002967,494.668,418.838,2.833942,left,2.860482,2.842369,0.695790,0.216764,0.160828,0.000000
107,4.416667,719.311,372.772,719.263,372.827,ref,712.887,375.105,human_nearest_mesh_topk,719.122,384.661,384.641,11.889,11.834,bottom_percentile_95,2.800468,2.766186,-0.034282,1.000000,0.000000,0.003712,0.000000,0.100000,1.000000,0.000000,1.063550,5.000000,8.000000,right_hand,0.003712,490.007,424.535,2.807651,left,2.766186,2.800468,0.000000,0.020710,0.176096,0.483912
108,4.458333,713.789,415.809,713.588,421.015,ref,708.474,417.759,human_nearest_mesh_topk,714.890,433.403,428.372,17.594,12.388,bottom_percentile_95,2.864576,2.925374,0.060798,1.000000,0.000000,0.003997,0.370032,0.370032,1.000000,0.000000,1.104700,5.000000,8.000000,right_hand,0.003997,484.092,434.364,2.773304,left,2.917027,2.864576,0.370032,5.030479,0.000000,0.725869
109,4.500000,708.247,467.958,708.535,458.494,ref,702.840,469.222,human_nearest_mesh_topk,709.201,470.763,481.789,2.805,12.268,bottom_percentile_95,2.884651,2.907961,0.023310,1.000000,0.000000,0.004157,0.632698,0.632698,0.000000,43.599000,2.372300,5.000000,8.000000,right_hand,0.004105,480.524,443.557,2.758005,grid_02_00,2.901076,2.884651,0.632698,11.026179,1.000000,0.967825
110,4.541667,705.364,509.490,705.439,475.136,ref,699.722,510.143,human_nearest_mesh_topk,706.530,486.838,520.295,-22.652,11.702,bottom_percentile_95,2.903439,2.926091,0.022652,1.000000,0.000000,0.004041,0.340647,0.340647,0.000000,85.131000,0.653600,5.000000,8.000000,right_hand,0.003936,482.744,451.015,2.744288,grid_02_00,2.918812,2.903439,0.340647,33.457150,1.000000,0.725869
111,4.583333,704.464,464.957,704.409,458.130,ref,699.275,466.275,human_nearest_mesh_topk,706.306,469.240,476.416,4.283,11.111,bottom_percentile_95,2.900498,2.905832,0.005334,1.000000,0.000000,0.006252,0.681838,0.681838,0.000000,40.598000,0.653600,5.000000,8.000000,right_hand,0.006195,492.462,453.580,2.739945,grid_02_00,2.898091,2.900498,0.681838,7.175445,0.691246,0.483912
112,4.625000,703.993,424.359,703.847,428.283,ref,698.659,424.798,human_nearest_mesh_topk,705.760,438.691,434.578,14.332,10.408,bottom_percentile_95,2.910095,2.926012,0.015917,1.000000,0.000000,0.010199,0.354902,0.354902,1.000000,0.000000,0.381800,5.000000,8.000000,right_hand,0.010199,512.925,450.773,2.745755,left,2.917946,2.910095,0.354902,4.112883,0.000000,0.520022
113,4.666667,703.044,391.221,703.163,391.131,ref,696.180,392.271,human_nearest_mesh_topk,703.839,401.001,401.822,9.780,9.870,bottom_percentile_95,2.899606,2.920939,0.021333,1.000000,0.000000,0.018627,1.000000,1.000000,1.000000,0.000000,0.381800,5.000000,8.000000,right_hand,0.018627,540.251,442.265,2.761782,left,2.891024,2.899606,1.000000,0.821467,0.020595,0.693362
114,4.708333,702.417,364.819,702.266,365.098,ref,696.803,368.694,human_nearest_mesh_topk,703.833,374.373,373.766,9.554,9.275,bottom_percentile_95,2.885843,2.940784,0.054942,1.000000,0.028494,0.030315,0.798211,0.798211,0.967431,0.627000,0.953900,5.000000,8.000000,right_hand,0.030315,568.460,430.937,2.796350,left,2.874582,2.885843,0.798211,0.606712,0.000000,0.520022
115,4.750000,700.878,345.476,700.517,345.155,ref,695.178,349.343,human_nearest_mesh_topk,701.924,354.165,354.412,8.689,9.010,bottom_percentile_95,2.863404,2.879245,0.015841,1.000000,0.119519,0.064941,0.582581,0.582581,0.887489,2.166000,0.964650,5.000000,8.000000,right_hand,0.064941,603.526,412.797,2.822433,left,2.845045,2.863404,0.582581,0.247338,0.000000,0.346681
116,4.791667,701.520,330.257,704.552,331.740,ref,697.746,333.920,human_nearest_mesh_topk,703.360,340.948,338.512,10.691,9.208,bottom_percentile_95,2.868508,1.591521,-1.276987,1.000000,0.000000,0.128522,0.000000,0.100000,0.920837,1.524000,0.901800,5.000000,8.000000,right_hand,0.127763,634.349,389.039,2.894068,grid_04_01,1.702774,2.868508,0.000000,2.436471,0.000000,0.504640
117,4.833333,715.281,319.973,712.521,317.648,ref,706.808,325.095,human_nearest_sphere_proxy,715.281,327.254,329.874,7.281,9.606,sphere_proxy_bottom,2.855603,1.719013,-1.136590,1.000000,0.000000,0.199886,0.000000,0.100000,1.000000,0.000000,0.953900,5.000000,8.000000,right_hand,0.199886,651.693,358.409,2.994225,sphere:surface,1.741716,2.855603,0.000000,2.620148,0.000000,0.716942
118,4.875000,720.293,298.131,720.720,298.445,ref,720.645,303.648,human_nearest_mesh_topk,718.661,308.073,309.184,9.942,9.628,bottom_percentile_95,2.864998,2.874319,0.009321,1.000000,0.000000,0.212950,0.568294,0.568294,1.000000,0.000000,2.117050,5.000000,8.000000,right_hand,0.202220,656.748,326.083,3.081384,grid_05_02,2.872684,2.864998,0.568294,1.111183,0.000000,0.955923
119,4.916667,726.245,275.367,727.281,275.875,ref,721.037,277.528,human_nearest_mesh_topk,726.542,285.145,284.524,9.778,9.270,bottom_percentile_95,2.881468,2.902255,0.020786,1.000000,0.165924,0.181773,0.000000,0.100000,1.000000,0.000000,0.663750,5.000000,8.000000,right_hand,0.181773,651.746,297.626,3.154604,left,2.894944,2.881468,0.000000,0.621814,0.000000,0.716942
120,4.958333,737.847,258.649,737.072,258.888,ref,732.404,259.031,human_nearest_mesh_topk,738.047,267.443,267.142,8.794,8.555,bottom_percentile_95,2.859914,2.863792,0.003878,1.000000,0.545608,0.103612,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.103612,638.440,272.151,3.223914,left,2.842279,2.859914,0.000000,0.301400,0.000000,0.504640
121,5.000000,747.721,249.015,748.001,248.954,ref,743.295,248.469,human_nearest_mesh_topk,748.737,257.011,256.548,7.996,8.057,bottom_percentile_95,2.819164,2.791799,-0.027365,1.000000,0.467537,0.053138,0.490166,0.490166,0.957717,0.814000,0.408950,5.000000,8.000000,right_hand,0.053138,621.608,249.349,3.284559,left,2.785823,2.819164,0.490166,0.462829,0.000000,0.672853
122,5.041667,757.528,244.567,757.811,244.557,ref,752.099,244.640,human_nearest_mesh_topk,757.813,252.293,252.509,7.726,7.736,bottom_percentile_95,2.791448,2.781517,-0.009932,1.000000,0.831626,0.026819,0.770938,0.770938,0.726669,5.262000,0.220800,5.000000,8.000000,right_hand,0.026667,603.559,233.437,3.320903,grid_02_00,2.768771,2.791448,0.770938,0.215852,0.000000,0.504640
123,5.083333,765.663,244.716,764.812,245.662,ref,760.621,244.661,human_nearest_mesh_topk,766.416,253.174,252.437,8.458,7.512,bottom_percentile_95,2.769022,2.760289,-0.008733,1.000000,0.342208,0.013458,0.770938,0.770938,0.522057,9.201067,0.188150,5.000000,8.000000,right_hand,0.013344,585.254,224.692,3.369842,grid_02_00,2.750673,2.769022,0.770938,0.736910,0.000000,0.504753
124,5.125000,773.679,249.829,769.038,249.102,ref,767.951,249.320,human_nearest_mesh_topk,774.392,256.477,257.086,6.648,7.375,bottom_percentile_95,2.734077,2.717416,-0.016661,1.000000,0.437826,0.006924,0.000000,0.100000,0.120012,16.941003,0.276050,5.000000,8.000000,right_hand,0.006862,566.596,222.933,3.415253,grid_02_00,2.705485,2.734077,0.000000,0.609331,0.242513,0.723441
125,5.166667,767.218,251.333,764.238,248.505,ref,761.221,249.754,human_nearest_mesh_topk,767.868,255.831,257.292,4.498,7.326,bottom_percentile_95,2.725412,2.724728,-0.000685,1.000000,0.000000,0.005403,0.000000,0.100000,0.386101,11.818412,1.662850,5.000000,8.000000,right_hand,0.005348,549.577,225.196,3.418347,grid_02_00,2.718323,2.725412,0.000000,1.461274,0.207040,0.964589
126,5.208333,749.454,242.975,751.180,244.668,ref,744.524,242.829,human_nearest_mesh_topk,750.641,252.001,250.365,9.026,7.332,bottom_percentile_95,2.726686,2.735028,0.008341,1.000000,0.000000,0.005571,0.112363,0.112363,0.909565,1.741000,0.231950,5.000000,8.000000,right_hand,0.005559,533.119,233.395,3.419314,grid_02_00,2.727729,2.726686,0.112363,1.635626,0.000000,0.723441
127,5.250000,732.479,241.393,732.213,241.899,ref,726.922,241.444,human_nearest_mesh_topk,733.067,249.522,249.015,8.129,7.624,bottom_percentile_95,2.737657,2.756997,0.019340,1.000000,0.603325,0.005781,0.423623,0.423623,0.561798,8.436000,0.000000,5.000000,8.000000,right_hand,0.005769,517.026,245.176,3.418880,grid_02_00,2.746632,2.737657,0.423623,0.507398,0.000000,0.482294
128,5.291667,714.709,243.781,714.893,244.703,ref,710.006,244.688,human_nearest_mesh_topk,715.762,252.516,252.090,8.735,7.813,bottom_percentile_95,2.786277,2.831177,0.044900,1.000000,0.461027,0.005667,0.500142,0.500142,0.607717,7.552000,0.599100,5.000000,8.000000,right_hand,0.005667,500.229,262.557,3.413919,left,2.826056,2.786277,0.500142,0.426602,0.000000,0.504753
129,5.333333,697.667,251.903,697.583,251.361,ref,692.880,251.939,human_nearest_mesh_topk,698.099,259.382,259.613,7.479,8.020,bottom_percentile_95,2.789156,2.802439,0.013283,1.000000,0.702292,0.005634,0.500142,0.500142,1.000000,0.000000,0.207550,5.000000,8.000000,right_hand,0.005634,484.029,282.581,3.393915,left,2.791513,2.789156,0.500142,0.231031,0.000000,0.673004
130,5.375000,680.734,263.090,680.839,263.363,ref,675.470,263.473,human_nearest_mesh_topk,681.303,271.440,271.332,8.350,8.077,bottom_percentile_95,2.830071,2.870599,0.040528,1.000000,0.506158,0.005503,1.000000,1.000000,1.000000,0.000000,0.324250,5.000000,8.000000,right_hand,0.005503,467.970,306.435,3.367513,left,2.863546,2.830071,1.000000,0.108538,0.000000,0.504753
131,5.416667,664.267,279.411,664.075,279.307,ref,658.855,279.693,human_nearest_mesh_topk,664.737,287.410,287.328,7.999,8.104,bottom_percentile_95,2.861120,2.898336,0.037216,1.000000,0.319184,0.005785,1.000000,1.000000,1.000000,0.000000,0.253500,5.000000,8.000000,right_hand,0.005785,455.334,330.383,3.337115,left,2.886524,2.861120,1.000000,0.082100,0.000000,0.336502
132,5.458333,647.401,299.748,647.598,299.913,ref,641.626,300.906,human_nearest_mesh_topk,647.605,307.969,308.717,8.221,8.056,bottom_percentile_95,2.922194,2.980299,0.058105,1.000000,0.069801,0.006760,0.000000,0.100000,1.000000,0.000000,0.798350,5.000000,8.000000,right_hand,0.006760,445.582,356.629,3.296454,left,2.972164,2.922194,0.000000,0.747688,0.000000,0.330234
133,5.500000,631.512,324.198,630.079,326.528,ref,627.620,324.767,human_nearest_mesh_topk,634.119,334.664,332.058,10.466,8.136,bottom_percentile_95,2.945328,2.975765,0.030436,1.000000,0.000000,0.008162,0.000000,0.100000,0.585537,7.979000,0.381500,5.000000,8.000000,right_hand,0.008162,438.975,378.681,3.251843,left,2.964256,2.945328,0.000000,2.606007,0.000000,0.495350
134,5.541667,615.672,354.664,617.886,349.126,ref,611.113,354.698,human_nearest_mesh_topk,617.396,357.324,362.835,2.660,8.198,bottom_percentile_95,2.992001,3.033767,0.041766,1.000000,0.000000,0.011929,0.000000,0.100000,0.000000,40.947369,0.000000,5.000000,8.000000,right_hand,0.011929,435.618,398.867,3.208865,left,3.030187,2.992001,0.000000,5.510436,1.000000,0.730495
