frame,time,site_id,body_part,side,x_m,y_m,z_m,coordinate_frame,confidence,source
51,2.083333,right_hand,hand,right,0.014974320,-0.181677377,3.231723022,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,left_foot,foot,left,-1.180030107,0.955811739,3.198925972,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,right_foot,foot,right,-0.363206744,1.011261821,3.086953640,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
52,2.125000,left_hand,hand,left,-0.785209632,0.041105872,3.262849951,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
52,2.125000,right_hand,hand,right,-0.018030608,-0.235311109,3.305821562,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
52,2.125000,left_foot,foot,left,-1.178472161,0.955827713,3.198431492,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
52,2.125000,right_foot,foot,right,-0.360454977,1.008347869,3.090553045,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
53,2.166667,left_hand,hand,left,-0.802322209,0.043003672,3.238558435,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
53,2.166667,right_hand,hand,right,-0.052512884,-0.276517272,3.347214508,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
53,2.166667,left_foot,foot,left,-1.175200582,0.955202103,3.181756735,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
53,2.166667,right_foot,foot,right,-0.356375158,1.007619262,3.077007294,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
54,2.208333,left_hand,hand,left,-0.823038888,0.047649831,3.224017191,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
54,2.208333,right_hand,hand,right,-0.093540156,-0.304335463,3.388884306,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
54,2.208333,left_foot,foot,left,-1.173610449,0.954035997,3.178095818,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
54,2.208333,right_foot,foot,right,-0.353991598,1.007035732,3.075507879,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
55,2.250000,left_hand,hand,left,-0.842156005,0.051430404,3.226806450,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
55,2.250000,right_hand,hand,right,-0.130715692,-0.326868963,3.427074337,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
55,2.250000,left_foot,foot,left,-1.174216986,0.953894436,3.189883471,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
55,2.250000,right_foot,foot,right,-0.353725791,1.006383061,3.090395689,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
56,2.291667,left_hand,hand,left,-0.859973979,0.056622124,3.215755939,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
56,2.291667,right_hand,hand,right,-0.171028709,-0.331635928,3.448917818,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
56,2.291667,left_foot,foot,left,-1.174097180,0.954935610,3.187323332,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
56,2.291667,right_foot,foot,right,-0.352734417,1.007660627,3.089794636,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
57,2.333333,left_hand,hand,left,-0.875069249,0.063315654,3.189912081,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
57,2.333333,right_hand,hand,right,-0.204737604,-0.324894446,3.443837404,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
57,2.333333,left_foot,foot,left,-1.174345016,0.957591176,3.167483807,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
57,2.333333,right_foot,foot,right,-0.352272183,1.010666490,3.072421789,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
58,2.375000,left_hand,hand,left,-0.888293183,0.069598335,3.175562668,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
58,2.375000,right_hand,hand,right,-0.237302911,-0.306473589,3.440149927,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
58,2.375000,left_foot,foot,left,-1.173598647,0.960304379,3.158489227,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
58,2.375000,right_foot,foot,right,-0.351276696,1.012912750,3.065596342,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
59,2.416667,left_hand,hand,left,-0.900318122,0.074396229,3.170905781,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
59,2.416667,right_hand,hand,right,-0.270063198,-0.278310347,3.438535833,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
59,2.416667,left_foot,foot,left,-1.176240921,0.961619139,3.155897617,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
59,2.416667,right_foot,foot,right,-0.353973418,1.014252424,3.064833879,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
60,2.458333,left_hand,hand,left,-0.912994969,0.079047674,3.168855143,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
60,2.458333,right_hand,hand,right,-0.306087756,-0.236422127,3.430001736,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
60,2.458333,left_foot,foot,left,-1.180675507,0.963659763,3.156455755,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
60,2.458333,right_foot,foot,right,-0.358730376,1.015613675,3.067542076,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
61,2.500000,left_hand,hand,left,-0.920738888,0.082188535,3.166943645,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
61,2.500000,right_hand,hand,right,-0.339102679,-0.186183214,3.411689281,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
61,2.500000,left_foot,foot,left,-1.183214664,0.965733051,3.156062603,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
61,2.500000,right_foot,foot,right,-0.361926258,1.017335176,3.069326401,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
62,2.541667,left_hand,hand,left,-0.929689813,0.082972437,3.170201492,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
62,2.541667,right_hand,hand,right,-0.373208827,-0.132713580,3.389117813,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
62,2.541667,left_foot,foot,left,-1.186555743,0.966402948,3.159096003,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
62,2.541667,right_foot,foot,right,-0.365914911,1.017488956,3.075474977,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
63,2.583333,left_hand,hand,left,-0.937420702,0.081820601,3.180395603,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
63,2.583333,right_hand,hand,right,-0.409179211,-0.075289977,3.368738508,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
63,2.583333,left_foot,foot,left,-1.191158056,0.966769814,3.169586897,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
63,2.583333,right_foot,foot,right,-0.371334851,1.016385555,3.090313673,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
64,2.625000,left_hand,hand,left,-0.940171945,0.080146027,3.190665531,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
64,2.625000,right_hand,hand,right,-0.438913971,-0.019608766,3.342336702,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
64,2.625000,left_foot,foot,left,-1.193246603,0.966794968,3.177359581,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
64,2.625000,right_foot,foot,right,-0.375032306,1.016500354,3.103845358,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
65,2.666667,left_hand,hand,left,-0.940500355,0.078654587,3.204672623,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
65,2.666667,right_hand,hand,right,-0.457839650,0.040206635,3.318734121,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
65,2.666667,left_foot,foot,left,-1.195235252,0.967675209,3.185960054,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
65,2.666667,right_foot,foot,right,-0.379024327,1.015711546,3.120235205,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
66,2.708333,left_hand,hand,left,-0.937403059,0.076479757,3.217287683,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
66,2.708333,right_hand,hand,right,-0.465731102,0.079763794,3.291883755,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
66,2.708333,left_foot,foot,left,-1.194489479,0.969059110,3.190609694,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
66,2.708333,right_foot,foot,right,-0.380280524,1.015736341,3.131838560,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
67,2.750000,left_hand,hand,left,-0.927483320,0.076405680,3.231406593,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
67,2.750000,right_hand,hand,right,-0.453563249,0.100277621,3.271114826,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
67,2.750000,left_foot,foot,left,-1.192030668,0.970522165,3.195585251,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
67,2.750000,right_foot,foot,right,-0.379770428,1.016656637,3.141757488,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
68,2.791667,left_hand,hand,left,-0.913007987,0.071239197,3.246330643,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
68,2.791667,right_hand,hand,right,-0.425955540,0.099619567,3.252439737,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
68,2.791667,left_foot,foot,left,-1.189437628,0.970756054,3.198198795,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
68,2.791667,right_foot,foot,right,-0.378609270,1.016843200,3.147557735,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
69,2.833333,left_hand,hand,left,-0.891261852,0.064097136,3.256541586,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
69,2.833333,right_hand,hand,right,-0.380110955,0.084488630,3.226896906,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
69,2.833333,left_foot,foot,left,-1.185517311,0.969404936,3.194177151,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
69,2.833333,right_foot,foot,right,-0.375605315,1.016847849,3.146149635,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
70,2.875000,left_hand,hand,left,-0.861611712,0.054967535,3.263119459,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
70,2.875000,right_hand,hand,right,-0.329786336,0.067143959,3.191752529,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
70,2.875000,left_foot,foot,left,-1.179595947,0.966719091,3.189332008,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
70,2.875000,right_foot,foot,right,-0.370158076,1.016433120,3.142453671,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
71,2.916667,left_hand,hand,left,-0.828118026,0.043522561,3.271260452,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
71,2.916667,right_hand,hand,right,-0.284038448,0.054908508,3.143910170,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
71,2.916667,left_foot,foot,left,-1.175035715,0.962524891,3.185041189,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
71,2.916667,right_foot,foot,right,-0.366252542,1.016109943,3.138500690,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
72,2.958333,left_hand,hand,left,-0.788493514,0.033360940,3.284995508,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
72,2.958333,right_hand,hand,right,-0.244879657,0.051028007,3.090771246,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
72,2.958333,left_foot,foot,left,-1.172416329,0.958020687,3.192399263,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
72,2.958333,right_foot,foot,right,-0.364158750,1.016027331,3.144998789,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
73,3.000000,left_hand,hand,left,-0.745350993,0.022025520,3.290639400,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
73,3.000000,right_hand,hand,right,-0.212519896,0.051927137,3.025725365,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
73,3.000000,left_foot,foot,left,-1.170609713,0.955713987,3.194564342,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
73,3.000000,right_foot,foot,right,-0.362206340,1.015043616,3.145612240,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
74,3.041667,left_hand,hand,left,-0.701998687,0.015192854,3.290739202,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
74,3.041667,right_hand,hand,right,-0.193362331,0.058835870,2.952516985,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
74,3.041667,left_foot,foot,left,-1.171584606,0.953324258,3.192870140,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
74,3.041667,right_foot,foot,right,-0.362764418,1.014832973,3.142620087,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
75,3.083333,left_hand,hand,left,-0.660549319,0.012794906,3.298781919,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
75,3.083333,right_hand,hand,right,-0.184544837,0.070929825,2.885632420,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
75,3.083333,left_foot,foot,left,-1.171093941,0.954555869,3.200132132,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
75,3.083333,right_foot,foot,right,-0.362217575,1.016310692,3.148965120,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
76,3.125000,left_hand,hand,left,-0.615405881,0.007380587,3.310612631,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
76,3.125000,right_hand,hand,right,-0.188440824,0.088257486,2.828949785,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
76,3.125000,left_foot,foot,left,-1.167696238,0.956905246,3.208311796,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
76,3.125000,right_foot,foot,right,-0.358238906,1.015069842,3.156811953,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
77,3.166667,left_hand,hand,left,-0.572927964,0.007610220,3.300189447,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
77,3.166667,right_hand,hand,right,-0.195685261,0.104530537,2.768310404,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
77,3.166667,left_foot,foot,left,-1.160956025,0.959986091,3.198457241,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
77,3.166667,right_foot,foot,right,-0.350831836,1.015520334,3.145746469,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
78,3.208333,left_hand,hand,left,-0.549915731,0.003870612,3.316160631,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
78,3.208333,right_hand,hand,right,-0.207070744,0.120045900,2.744812584,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
78,3.208333,left_foot,foot,left,-1.160281658,0.961446881,3.212969542,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
78,3.208333,right_foot,foot,right,-0.349930584,1.015806675,3.159888029,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
79,3.250000,left_hand,hand,left,-0.530333424,-0.000085109,3.326638651,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
79,3.250000,right_hand,hand,right,-0.211294627,0.138166064,2.732245874,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
79,3.250000,left_foot,foot,left,-1.158819318,0.962281942,3.222652435,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
79,3.250000,right_foot,foot,right,-0.348578036,1.015928864,3.167652130,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
80,3.291667,left_hand,hand,left,-0.519213992,-0.003616333,3.337625122,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
80,3.291667,right_hand,hand,right,-0.205064547,0.151775020,2.737426853,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
80,3.291667,left_foot,foot,left,-1.159806728,0.962939858,3.232339859,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
80,3.291667,right_foot,foot,right,-0.349119186,1.015623569,3.176346540,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
81,3.333333,left_hand,hand,left,-0.513329053,-0.008591568,3.341136837,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
81,3.333333,right_hand,hand,right,-0.182498753,0.154205787,2.749157810,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
81,3.333333,left_foot,foot,left,-1.161197901,0.961898923,3.235324144,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
81,3.333333,right_foot,foot,right,-0.350300163,1.014829159,3.178193808,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
82,3.375000,left_hand,hand,left,-0.511223751,-0.018035579,3.320823145,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
82,3.375000,right_hand,hand,right,-0.139877963,0.143865722,2.761687183,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
82,3.375000,left_foot,foot,left,-1.160921931,0.959670305,3.218095541,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
82,3.375000,right_foot,foot,right,-0.349645406,1.014406204,3.160321712,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
83,3.416667,left_hand,hand,left,-0.513986552,-0.030621076,3.289082336,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
83,3.416667,right_hand,hand,right,-0.092624855,0.123529232,2.785437918,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
83,3.416667,left_foot,foot,left,-1.160772562,0.956003070,3.195763826,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
83,3.416667,right_foot,foot,right,-0.349529684,1.013294935,3.136055470,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
84,3.458333,left_hand,hand,left,-0.540064704,-0.040031183,3.270911312,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
84,3.458333,right_hand,hand,right,-0.045770895,0.075421739,2.852238655,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
84,3.458333,left_foot,foot,left,-1.165874958,0.953101873,3.181743860,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
84,3.458333,right_foot,foot,right,-0.354297429,1.011001468,3.121591806,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
85,3.500000,left_hand,hand,left,-0.572689927,-0.047065461,3.257739067,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
85,3.500000,right_hand,hand,right,-0.022544265,0.013232493,2.955939960,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
85,3.500000,left_foot,foot,left,-1.166794538,0.952577949,3.172421217,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
85,3.500000,right_foot,foot,right,-0.355673552,1.014961958,3.110000610,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
86,3.541667,left_hand,hand,left,-0.604309464,-0.054130006,3.258678770,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
86,3.541667,right_hand,hand,right,-0.029180658,-0.062253165,3.066744614,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
86,3.541667,left_foot,foot,left,-1.168128967,0.951647401,3.173816681,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
86,3.541667,right_foot,foot,right,-0.357140929,1.015092134,3.109164476,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
87,3.583333,left_hand,hand,left,-0.637486768,-0.063988018,3.256517553,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
87,3.583333,right_hand,hand,right,-0.057140613,-0.142209721,3.162187290,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
87,3.583333,left_foot,foot,left,-1.167773247,0.950374484,3.171645641,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
87,3.583333,right_foot,foot,right,-0.357102931,1.013274908,3.105737686,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
88,3.625000,left_hand,hand,left,-0.675659692,-0.060577220,3.275554085,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
88,3.625000,right_hand,hand,right,-0.100993419,-0.208351666,3.253790760,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
88,3.625000,left_foot,foot,left,-1.172811389,0.949825168,3.191177368,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
88,3.625000,right_foot,foot,right,-0.361791044,1.012040973,3.125359535,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
89,3.666667,left_hand,hand,left,-0.710163295,-0.050920796,3.294854021,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
89,3.666667,right_hand,hand,right,-0.147416997,-0.260589015,3.333976078,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
89,3.666667,left_foot,foot,left,-1.173704028,0.952297568,3.213279247,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
89,3.666667,right_foot,foot,right,-0.362152874,1.009930015,3.149127245,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
90,3.708333,left_hand,hand,left,-0.736415386,-0.039697182,3.273258495,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
90,3.708333,right_hand,hand,right,-0.185845602,-0.288535917,3.355724716,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
90,3.708333,left_foot,foot,left,-1.173591852,0.952282667,3.197920322,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
90,3.708333,right_foot,foot,right,-0.361745954,1.009865284,3.132938623,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
91,3.750000,left_hand,hand,left,-0.764143503,-0.024008584,3.261638784,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
91,3.750000,right_hand,hand,right,-0.225115627,-0.299154341,3.376740265,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
91,3.750000,left_foot,foot,left,-1.175899267,0.953570902,3.193397522,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
91,3.750000,right_foot,foot,right,-0.363669395,1.011095047,3.128176212,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
92,3.791667,left_hand,hand,left,-0.788471532,-0.010743546,3.254480553,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
92,3.791667,right_hand,hand,right,-0.260656995,-0.294999695,3.392811251,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
92,3.791667,left_foot,foot,left,-1.177092671,0.955460429,3.192653179,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
92,3.791667,right_foot,foot,right,-0.364723414,1.013187885,3.127148628,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
93,3.833333,left_hand,hand,left,-0.812078691,0.003450471,3.245947981,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
93,3.833333,right_hand,hand,right,-0.290223467,-0.272606921,3.395107746,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
93,3.833333,left_foot,foot,left,-1.178592682,0.957049608,3.188669920,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
93,3.833333,right_foot,foot,right,-0.366072267,1.013675332,3.123564243,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
94,3.875000,left_hand,hand,left,-0.831542635,0.017249930,3.238128805,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
94,3.875000,right_hand,hand,right,-0.318343854,-0.237134057,3.387128448,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
94,3.875000,left_foot,foot,left,-1.179399490,0.959791660,3.185990095,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
94,3.875000,right_foot,foot,right,-0.367025226,1.016066909,3.121151209,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
95,3.916667,left_hand,hand,left,-0.850780737,0.028203219,3.234421301,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
95,3.916667,right_hand,hand,right,-0.345711941,-0.188220477,3.374242640,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
95,3.916667,left_foot,foot,left,-1.180668116,0.961781621,3.186278820,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
95,3.916667,right_foot,foot,right,-0.368733168,1.018302917,3.121767759,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
96,3.958333,left_hand,hand,left,-0.866277385,0.036276293,3.233476162,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
96,3.958333,right_hand,hand,right,-0.364480501,-0.136952949,3.349439096,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
96,3.958333,left_foot,foot,left,-1.181594014,0.962756276,3.186549187,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
96,3.958333,right_foot,foot,right,-0.370171785,1.019152880,3.122102499,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
97,4.000000,left_hand,hand,left,-0.878933847,0.041132659,3.237289858,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
97,4.000000,right_hand,hand,right,-0.376845157,-0.082137501,3.320990324,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
97,4.000000,left_foot,foot,left,-1.183643341,0.962486148,3.189563513,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
97,4.000000,right_foot,foot,right,-0.373022705,1.019168615,3.126410484,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
98,4.041667,left_hand,hand,left,-0.881186199,0.043831563,3.238931036,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
98,4.041667,right_hand,hand,right,-0.379046124,-0.032441431,3.279300594,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
98,4.041667,left_foot,foot,left,-1.183220744,0.962757587,3.188207150,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
98,4.041667,right_foot,foot,right,-0.373740256,1.019897103,3.127045631,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
99,4.083333,left_hand,hand,left,-0.879987907,0.043766284,3.247313929,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
99,4.083333,right_hand,hand,right,-0.374925244,0.008603644,3.237303638,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
99,4.083333,left_foot,foot,left,-1.184915781,0.962934971,3.190821409,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
99,4.083333,right_foot,foot,right,-0.376875281,1.021476507,3.131943703,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
100,4.125000,left_hand,hand,left,-0.870341122,0.040091062,3.258690453,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
100,4.125000,right_hand,hand,right,-0.361020303,0.039285737,3.191311884,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
100,4.125000,left_foot,foot,left,-1.184273720,0.962112129,3.193614721,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
100,4.125000,right_foot,foot,right,-0.377907932,1.022866964,3.136559248,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
101,4.166667,left_hand,hand,left,-0.854011619,0.034147900,3.271261501,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
101,4.166667,right_hand,hand,right,-0.339478517,0.062168491,3.139247179,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
101,4.166667,left_foot,foot,left,-1.183556318,0.962233067,3.195087910,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
101,4.166667,right_foot,foot,right,-0.378656685,1.024268389,3.139621496,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
102,4.208333,left_hand,hand,left,-0.827805102,0.024365979,3.287847424,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
