frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
53,2.208333,1,-0.837560,0.020544,3.166523,-0.799649,0.025817,3.224454,-0.827535,0.101064,3.242205,-0.818041,0.065292,3.238714,-0.806672,0.061787,3.239519,-0.800731,0.064318,3.229577,-0.788517,0.054514,3.223480,1,-0.100542,-0.246281,3.288114,-0.044056,-0.239199,3.262796,-0.014485,-0.244684,3.311664,-0.008797,-0.246560,3.312322,-0.051442,-0.245454,3.302135,-0.060955,-0.230783,3.302449,-0.060900,-0.210733,3.291934
54,2.250000,1,-0.854197,0.024149,3.150449,-0.807836,0.027907,3.203656,-0.824921,0.105100,3.218048,-0.821186,0.071720,3.219122,-0.810979,0.067700,3.219072,-0.807326,0.070328,3.210085,-0.798027,0.057412,3.201613,1,-0.134083,-0.270970,3.325979,-0.076559,-0.271946,3.307925,-0.050950,-0.280819,3.353997,-0.053552,-0.284953,3.360526,-0.083994,-0.280538,3.349779,-0.092279,-0.265693,3.350349,-0.092269,-0.246001,3.338565
55,2.291667,1,-0.870188,0.027596,3.152097,-0.816078,0.032882,3.183850,-0.822781,0.109489,3.193812,-0.823338,0.081250,3.199556,-0.815248,0.076067,3.198577,-0.813664,0.078353,3.190335,-0.807044,0.063395,3.180478,1,-0.166746,-0.290000,3.363384,-0.113392,-0.290776,3.351502,-0.092460,-0.310163,3.392781,-0.098541,-0.314269,3.408173,-0.121610,-0.307111,3.399933,-0.129658,-0.291435,3.401916,-0.129681,-0.272302,3.390211
56,2.333333,1,-0.884874,0.032776,3.139949,-0.826234,0.040449,3.165814,-0.824172,0.114923,3.170791,-0.825419,0.094184,3.179620,-0.820739,0.086933,3.178234,-0.820090,0.087533,3.170546,-0.814486,0.071402,3.161493,1,-0.201640,-0.292987,3.383472,-0.153228,-0.294805,3.389770,-0.135921,-0.330346,3.423344,-0.141953,-0.332851,3.451654,-0.161555,-0.324726,3.447521,-0.170760,-0.307662,3.451200,-0.171145,-0.288882,3.440193
57,2.375000,1,-0.897412,0.039282,3.113371,-0.838120,0.049394,3.149884,-0.831467,0.122284,3.151140,-0.830181,0.108845,3.161294,-0.829060,0.099809,3.159804,-0.828484,0.098071,3.152685,-0.822641,0.081166,3.145341,1,-0.230727,-0.285074,3.377108,-0.193486,-0.286826,3.415333,-0.177908,-0.338925,3.439080,-0.182756,-0.339036,3.481521,-0.200261,-0.331814,3.481503,-0.211554,-0.313415,3.485841,-0.212594,-0.294231,3.475230
58,2.416667,1,-0.908542,0.045280,3.098531,-0.850000,0.057351,3.136696,-0.844766,0.130093,3.138573,-0.840751,0.120107,3.148618,-0.841014,0.111828,3.146668,-0.840866,0.108879,3.140051,-0.835102,0.092310,3.132938,1,-0.259306,-0.266815,3.371907,-0.231583,-0.269612,3.425391,-0.217563,-0.335399,3.439585,-0.221721,-0.332475,3.492914,-0.236944,-0.326294,3.495859,-0.250235,-0.306884,3.499816,-0.251512,-0.286498,3.489598
59,2.458333,1,-0.919871,0.049497,3.093879,-0.860634,0.063077,3.126637,-0.860908,0.135933,3.133770,-0.856287,0.125815,3.142642,-0.855503,0.120936,3.139799,-0.856679,0.118379,3.133356,-0.851642,0.103907,3.124532,1,-0.288043,-0.240438,3.368134,-0.267056,-0.243578,3.423127,-0.256571,-0.320047,3.429823,-0.260554,-0.313589,3.489172,-0.273279,-0.306681,3.494110,-0.287783,-0.286385,3.497287,-0.288544,-0.264605,3.487632
60,2.500000,1,-0.932137,0.053536,3.091926,-0.870107,0.067005,3.119855,-0.875575,0.138757,3.133417,-0.872069,0.128262,3.140755,-0.869888,0.127137,3.136978,-0.872657,0.125542,3.130383,-0.868101,0.114017,3.119527,1,-0.320151,-0.201923,3.357022,-0.301072,-0.208304,3.412556,-0.295780,-0.293287,3.414299,-0.299397,-0.282447,3.476655,-0.309969,-0.272173,3.483865,-0.324903,-0.250883,3.485867,-0.324998,-0.228127,3.475960
61,2.541667,1,-0.940677,0.056075,3.090420,-0.879126,0.069571,3.117299,-0.887423,0.139348,3.135242,-0.885019,0.129501,3.141295,-0.882374,0.130768,3.136990,-0.886164,0.129957,3.130250,-0.881650,0.120572,3.118273,1,-0.349282,-0.156704,3.335917,-0.334753,-0.164823,3.396095,-0.334781,-0.256714,3.394699,-0.337044,-0.238597,3.461000,-0.346141,-0.222976,3.471075,-0.360922,-0.200586,3.470924,-0.361239,-0.177390,3.458716
62,2.583333,1,-0.951173,0.055713,3.094500,-0.888157,0.070761,3.120564,-0.898431,0.139336,3.140402,-0.895540,0.129845,3.145295,-0.892938,0.132155,3.141163,-0.896829,0.132036,3.134597,-0.892521,0.123139,3.122280,1,-0.379396,-0.110158,3.310588,-0.368065,-0.115914,3.375553,-0.373537,-0.211594,3.371872,-0.372860,-0.182167,3.445945,-0.380702,-0.161799,3.457676,-0.394400,-0.138424,3.454148,-0.396305,-0.115121,3.437606
63,2.625000,1,-0.961246,0.053609,3.105751,-0.896996,0.070846,3.130282,-0.910477,0.140265,3.150538,-0.904330,0.129824,3.153884,-0.901745,0.132405,3.150552,-0.904793,0.133000,3.144575,-0.901077,0.123043,3.132177,1,-0.411684,-0.061754,3.287964,-0.398439,-0.065387,3.352517,-0.411399,-0.155162,3.349118,-0.406809,-0.116905,3.429781,-0.412264,-0.095412,3.440012,-0.422750,-0.071607,3.432796,-0.426461,-0.048432,3.412093
64,2.666667,1,-0.966867,0.051695,3.117091,-0.904946,0.070349,3.145473,-0.923259,0.142639,3.165083,-0.911044,0.130355,3.166551,-0.908440,0.132733,3.164294,-0.909772,0.133865,3.159288,-0.906526,0.121810,3.146909,1,-0.437625,-0.016071,3.260484,-0.421300,-0.017465,3.328159,-0.444615,-0.085219,3.330770,-0.437744,-0.051147,3.405191,-0.438340,-0.032866,3.411073,-0.442551,-0.009841,3.401435,-0.446419,0.012945,3.379998
65,2.708333,1,-0.970305,0.050172,3.132314,-0.911271,0.069249,3.164510,-0.935226,0.145210,3.182254,-0.915875,0.130876,3.182218,-0.913162,0.132659,3.180928,-0.912248,0.134038,3.177094,-0.908470,0.119731,3.165190,1,-0.454867,0.031369,3.237327,-0.433598,0.023580,3.303572,-0.466358,-0.011898,3.316246,-0.461531,0.005512,3.368342,-0.455339,0.018310,3.369059,-0.451563,0.038896,3.358959,-0.453798,0.060999,3.341180
66,2.750000,1,-0.969977,0.048620,3.145886,-0.915374,0.066360,3.185970,-0.945096,0.145247,3.201184,-0.920212,0.128364,3.200512,-0.916800,0.129117,3.199751,-0.913679,0.130794,3.196841,-0.907745,0.115346,3.186567,1,-0.463058,0.063577,3.211604,-0.435503,0.053768,3.279732,-0.471060,0.046215,3.300594,-0.472223,0.046206,3.326943,-0.460333,0.053937,3.323994,-0.450309,0.070474,3.314596,-0.450205,0.090946,3.301635
67,2.791667,1,-0.963729,0.048949,3.161637,-0.917024,0.060160,3.208312,-0.952929,0.139667,3.221386,-0.925629,0.119783,3.220869,-0.920339,0.119140,3.220085,-0.915196,0.121520,3.217319,-0.905801,0.107057,3.210328,1,-0.454278,0.080641,3.191567,-0.428404,0.070555,3.256546,-0.458756,0.081146,3.281666,-0.466982,0.070237,3.294741,-0.453502,0.074053,3.291212,-0.441551,0.084763,3.282302,-0.438612,0.100804,3.270842
68,2.833333,1,-0.953056,0.045235,3.178101,-0.916519,0.050461,3.229396,-0.960652,0.126232,3.240536,-0.933489,0.105098,3.240947,-0.925170,0.103305,3.239905,-0.917546,0.106631,3.236534,-0.904627,0.095405,3.234191,1,-0.434106,0.081599,3.172924,-0.412386,0.074543,3.231813,-0.433601,0.099243,3.260684,-0.447748,0.082576,3.276238,-0.436940,0.082596,3.274863,-0.427034,0.085625,3.265616,-0.420705,0.093328,3.251320
69,2.875000,1,-0.934950,0.039837,3.189922,-0.913688,0.038644,3.247305,-0.969126,0.105395,3.255276,-0.943815,0.086863,3.257916,-0.932251,0.084995,3.256807,-0.921225,0.089161,3.252850,-0.905805,0.082594,3.255414,1,-0.399241,0.071245,3.148331,-0.385018,0.070092,3.201273,-0.399784,0.107210,3.236647,-0.416374,0.087748,3.259215,-0.410341,0.084436,3.260224,-0.403955,0.080895,3.250325,-0.394783,0.079512,3.231679
70,2.916667,1,-0.909970,0.032709,3.199078,-0.906490,0.027200,3.261608,-0.973395,0.082654,3.264453,-0.951987,0.069564,3.271314,-0.938386,0.068860,3.270343,-0.923947,0.073453,3.266446,-0.907133,0.071185,3.272613,1,-0.360203,0.058488,3.116162,-0.344755,0.063371,3.160433,-0.359175,0.105346,3.205232,-0.371425,0.086938,3.226304,-0.371567,0.082653,3.227420,-0.368350,0.078913,3.217285,-0.358845,0.073492,3.195961
71,2.958333,1,-0.880975,0.023727,3.210026,-0.892085,0.019231,3.272895,-0.965401,0.066086,3.269150,-0.950196,0.058972,3.282180,-0.936536,0.060071,3.281365,-0.920253,0.064340,3.278088,-0.902621,0.064038,3.285358,1,-0.325755,0.049384,3.073602,-0.297550,0.059253,3.107248,-0.312289,0.094474,3.161764,-0.312705,0.082794,3.171834,-0.323715,0.079201,3.171383,-0.323819,0.082156,3.161798,-0.317436,0.079453,3.140506
72,3.000000,1,-0.846922,0.015021,3.228558,-0.869839,0.016333,3.280721,-0.942236,0.058597,3.269121,-0.934745,0.057376,3.288962,-0.922261,0.060374,3.288347,-0.906228,0.063570,3.286208,-0.888069,0.062508,3.292735,1,-0.297549,0.046735,3.028149,-0.255390,0.059855,3.043161,-0.262901,0.081409,3.103397,-0.247280,0.081188,3.101509,-0.276917,0.076491,3.101231,-0.281372,0.087000,3.093134,-0.279999,0.090033,3.073925
73,3.041667,1,-0.809387,0.005458,3.240040,-0.841438,0.016807,3.282566,-0.906663,0.054744,3.261914,-0.907165,0.059179,3.286841,-0.895730,0.064137,3.286527,-0.881402,0.066095,3.286581,-0.863268,0.063173,3.292876,1,-0.274337,0.047824,2.972099,-0.226735,0.064879,2.972486,-0.219582,0.075085,3.031853,-0.188703,0.085612,3.022368,-0.240572,0.076990,3.026098,-0.249782,0.090431,3.020140,-0.252855,0.098485,3.003902
74,3.083333,1,-0.770840,-0.000494,3.246578,-0.807523,0.017588,3.276258,-0.861265,0.046612,3.247671,-0.868040,0.054497,3.273513,-0.857250,0.061269,3.273229,-0.845412,0.062382,3.276571,-0.828181,0.058636,3.283817,1,-0.262325,0.053512,2.908588,-0.212444,0.073087,2.901820,-0.190175,0.080404,2.955200,-0.149076,0.095481,2.941413,-0.218160,0.082614,2.951850,-0.231253,0.093990,2.947858,-0.237436,0.105183,2.934101
75,3.125000,1,-0.732993,-0.002140,3.260516,-0.768724,0.017234,3.264955,-0.810356,0.032931,3.233186,-0.819232,0.039828,3.255233,-0.809688,0.047357,3.254107,-0.800566,0.047947,3.260563,-0.784884,0.045283,3.267604,1,-0.259651,0.064207,2.853573,-0.209282,0.083930,2.837979,-0.176228,0.096010,2.884140,-0.131322,0.110102,2.866845,-0.208824,0.094150,2.884508,-0.224325,0.101166,2.881626,-0.232884,0.113350,2.868859
76,3.166667,1,-0.690315,-0.004493,3.276218,-0.731527,0.015780,3.258953,-0.766552,0.021194,3.227972,-0.774171,0.024614,3.244448,-0.767079,0.031578,3.242079,-0.759895,0.031639,3.250339,-0.745508,0.030666,3.255525,1,-0.267323,0.079961,2.808387,-0.213367,0.097475,2.785268,-0.173745,0.116823,2.826117,-0.130055,0.129403,2.804987,-0.209102,0.110455,2.829026,-0.225779,0.113364,2.826508,-0.236385,0.124527,2.813498
77,3.208333,1,-0.649667,-0.003050,3.269647,-0.704341,0.013378,3.267541,-0.741467,0.018197,3.235221,-0.749089,0.021708,3.248954,-0.744695,0.028150,3.246964,-0.737839,0.027897,3.256241,-0.723399,0.027052,3.261709,1,-0.276229,0.094607,2.756984,-0.220814,0.113223,2.745930,-0.177381,0.138391,2.784000,-0.137478,0.151899,2.759369,-0.213663,0.129209,2.788159,-0.230808,0.129388,2.785935,-0.243060,0.138399,2.772523
78,3.250000,1,-0.627748,-0.005073,3.287920,-0.687439,0.010332,3.287737,-0.731037,0.021536,3.248945,-0.742221,0.030715,3.264252,-0.739465,0.037965,3.265210,-0.731777,0.038146,3.275619,-0.715845,0.035722,3.285448,1,-0.287846,0.107382,2.739430,-0.227165,0.129746,2.721578,-0.182326,0.158201,2.758012,-0.146222,0.174667,2.731850,-0.216860,0.147999,2.763374,-0.234096,0.146931,2.761886,-0.247543,0.153663,2.748613
79,3.291667,1,-0.608775,-0.006535,3.299424,-0.675447,0.007241,3.307102,-0.723421,0.024057,3.262454,-0.739163,0.038680,3.280174,-0.737360,0.047587,3.284269,-0.729071,0.048772,3.295212,-0.711571,0.045259,3.309502,1,-0.291834,0.123088,2.732126,-0.227532,0.144695,2.711903,-0.183056,0.173908,2.746481,-0.149567,0.194084,2.721182,-0.213948,0.163818,2.754113,-0.231163,0.162573,2.753776,-0.245533,0.167562,2.741121
80,3.333333,1,-0.597934,-0.008456,3.310884,-0.665683,0.004571,3.315620,-0.713703,0.021996,3.274416,-0.732372,0.035455,3.290839,-0.732697,0.045659,3.294925,-0.725129,0.047548,3.304054,-0.707351,0.045208,3.317798,1,-0.285285,0.135278,2.739971,-0.217811,0.154757,2.713837,-0.173274,0.182499,2.746369,-0.142192,0.206054,2.722975,-0.201545,0.172805,2.757170,-0.219044,0.171734,2.758059,-0.234260,0.175862,2.746074
81,3.375000,1,-0.591919,-0.011663,3.313759,-0.658962,0.002790,3.309922,-0.704227,0.016217,3.283673,-0.724359,0.022632,3.294094,-0.728548,0.033446,3.294248,-0.722784,0.035171,3.298545,-0.705956,0.035833,3.305627,1,-0.262927,0.139076,2.753200,-0.195959,0.156295,2.724485,-0.149511,0.181342,2.755670,-0.121547,0.206965,2.734512,-0.178512,0.171888,2.769392,-0.196883,0.170742,2.771109,-0.212788,0.174841,2.759351
82,3.416667,1,-0.589743,-0.019199,3.293096,-0.656915,0.002118,3.293316,-0.700468,0.009462,3.286471,-0.721177,0.011794,3.290311,-0.728477,0.022975,3.285470,-0.723846,0.023817,3.283671,-0.707596,0.027049,3.281031,1,-0.220864,0.131620,2.763975,-0.163224,0.146130,2.744998,-0.114617,0.168633,2.776100,-0.089081,0.194517,2.758239,-0.147025,0.159689,2.791422,-0.166648,0.158294,2.793027,-0.182695,0.162803,2.780741
83,3.458333,1,-0.592202,-0.028525,3.260563,-0.661055,0.001373,3.274991,-0.707833,0.003729,3.281742,-0.727131,0.012971,3.284862,-0.734128,0.024665,3.277955,-0.728517,0.024593,3.271739,-0.710822,0.028166,3.260843,1,-0.174081,0.115136,2.782529,-0.125180,0.122005,2.780386,-0.076676,0.142613,2.812499,-0.050520,0.167144,2.798566,-0.112364,0.134918,2.827670,-0.133013,0.133901,2.828199,-0.148369,0.139187,2.815043
84,3.500000,1,-0.617038,-0.037331,3.239239,-0.671752,-0.001954,3.262978,-0.726827,-0.000879,3.272638,-0.741023,0.021720,3.283274,-0.745049,0.033854,3.277945,-0.737146,0.033652,3.270208,-0.716388,0.036155,3.255391,1,-0.126816,0.074160,2.840234,-0.090652,0.083351,2.834893,-0.044565,0.101823,2.868734,-0.014444,0.123740,2.857176,-0.081385,0.095996,2.882225,-0.102281,0.096697,2.881493,-0.116306,0.103679,2.868089
85,3.541667,1,-0.646917,-0.043204,3.220178,-0.686062,-0.009253,3.258781,-0.751697,-0.004314,3.264476,-0.755887,0.025577,3.286478,-0.756836,0.036831,3.283838,-0.747176,0.037427,3.276063,-0.724013,0.039131,3.261116,1,-0.098979,0.021493,2.927593,-0.068121,0.031736,2.907240,-0.024783,0.047038,2.943198,0.009704,0.065081,2.932010,-0.060952,0.043552,2.954204,-0.081105,0.047080,2.952688,-0.093628,0.056870,2.939859
86,3.583333,1,-0.674739,-0.049162,3.214515,-0.699236,-0.018212,3.260663,-0.774984,-0.004092,3.263541,-0.764612,0.021774,3.294053,-0.763379,0.029441,3.293242,-0.753204,0.031085,3.284803,-0.730058,0.032117,3.270612,1,-0.096856,-0.043635,3.024467,-0.062619,-0.028928,2.990061,-0.020623,-0.017439,3.027507,0.013344,-0.004506,3.017873,-0.056077,-0.018210,3.036452,-0.074704,-0.011613,3.034682,-0.085879,0.001205,3.022470
87,3.625000,1,-0.703320,-0.057911,3.205878,-0.710930,-0.024282,3.266498,-0.793151,0.002554,3.271397,-0.768585,0.017500,3.302967,-0.765484,0.019430,3.302924,-0.755549,0.021737,3.292756,-0.734500,0.021443,3.279017,1,-0.114274,-0.113757,3.110805,-0.074911,-0.091614,3.074640,-0.032252,-0.084734,3.111344,-0.007656,-0.077137,3.108253,-0.067927,-0.082713,3.120749,-0.084738,-0.073385,3.119338,-0.094835,-0.058410,3.107347
88,3.666667,1,-0.737046,-0.055816,3.219479,-0.725452,-0.025084,3.272306,-0.807787,0.014543,3.281595,-0.775746,0.017815,3.306439,-0.770682,0.014349,3.306466,-0.761220,0.016828,3.294602,-0.742735,0.014942,3.282441,1,-0.147744,-0.172623,3.196766,-0.101605,-0.147289,3.156253,-0.057310,-0.148316,3.189513,-0.048509,-0.144437,3.198469,-0.093540,-0.143531,3.204390,-0.108665,-0.131712,3.204286,-0.117855,-0.115521,3.192369
89,3.708333,1,-0.767159,-0.048608,3.234179,-0.744896,-0.021515,3.273165,-0.822899,0.027904,3.286307,-0.789958,0.022670,3.301421,-0.783285,0.016024,3.301070,-0.774402,0.018303,3.288348,-0.757767,0.015288,3.279059,1,-0.185266,-0.219441,3.274074,-0.136594,-0.189157,3.232413,-0.091822,-0.204140,3.260773,-0.097586,-0.201181,3.284524,-0.127727,-0.196462,3.286858,-0.141360,-0.181886,3.289093,-0.149380,-0.164578,3.277198
90,3.750000,1,-0.789815,-0.040049,3.209355,-0.767696,-0.015267,3.267421,-0.841696,0.039406,3.283213,-0.810056,0.030205,3.290791,-0.802394,0.022558,3.289930,-0.794039,0.024580,3.277175,-0.778330,0.021127,3.270484,1,-0.216534,-0.244884,3.293542,-0.174336,-0.216250,3.297032,-0.131750,-0.249412,3.320264,-0.145608,-0.245329,3.358099,-0.165874,-0.239352,3.360387,-0.178098,-0.221662,3.365264,-0.184328,-0.202799,3.353087
91,3.791667,1,-0.813727,-0.027259,3.194808,-0.791482,-0.007862,3.257888,-0.862501,0.048345,3.275559,-0.832731,0.037913,3.278468,-0.823989,0.030580,3.277377,-0.815877,0.032677,3.264879,-0.800462,0.029349,3.260235,1,-0.249704,-0.254435,3.312634,-0.211807,-0.231758,3.342547,-0.174353,-0.281587,3.360385,-0.190433,-0.276370,3.409287,-0.205461,-0.271043,3.412744,-0.216596,-0.250803,3.419214,-0.220801,-0.230364,3.406561
92,3.833333,1,-0.834963,-0.016039,3.185590,-0.813264,-0.000478,3.247889,-0.878078,0.057015,3.267260,-0.851646,0.045081,3.266796,-0.841479,0.038709,3.265692,-0.833440,0.040935,3.253265,-0.817944,0.037562,3.250764,1,-0.279783,-0.250817,3.326508,-0.247418,-0.237170,3.366896,-0.217255,-0.299325,3.378164,-0.232358,-0.293914,3.434885,-0.244302,-0.290068,3.438986,-0.255216,-0.268934,3.445318,-0.258249,-0.247377,3.432739
93,3.875000,1,-0.855565,-0.004634,3.175386,-0.830735,0.007015,3.238568,-0.883541,0.068519,3.258964,-0.862183,0.053961,3.256255,-0.851399,0.048699,3.254895,-0.843583,0.050338,3.242676,-0.827831,0.045712,3.241961,1,-0.304939,-0.231159,3.325974,-0.279676,-0.230124,3.373471,-0.257352,-0.301947,3.376452,-0.269510,-0.296297,3.439094,-0.278949,-0.293459,3.443517,-0.290657,-0.272950,3.448615,-0.294005,-0.250407,3.437125
94,3.916667,1,-0.872983,0.006015,3.166772,-0.844710,0.015008,3.230578,-0.883229,0.082510,3.249984,-0.867086,0.065494,3.246810,-0.857338,0.061220,3.245036,-0.849917,0.061497,3.233804,-0.834028,0.054258,3.233749,1,-0.328631,-0.199657,3.314992,-0.307486,-0.208283,3.366934,-0.291977,-0.288639,3.361415,-0.299802,-0.281267,3.429102,-0.307139,-0.278120,3.434334,-0.320197,-0.258577,3.438085,-0.324665,-0.234894,3.428006
95,3.958333,1,-0.890551,0.014182,3.162608,-0.857458,0.022636,3.225264,-0.885631,0.095199,3.241632,-0.872618,0.076816,3.239389,-0.864779,0.073474,3.237645,-0.857655,0.072474,3.228167,-0.841839,0.062364,3.227919,1,-0.352714,-0.157144,3.298749,-0.330499,-0.172858,3.350881,-0.319894,-0.259456,3.340116,-0.323149,-0.247954,3.411731,-0.329406,-0.243324,3.418255,-0.343814,-0.224543,3.420660,-0.349088,-0.200392,3.411024
96,4.000000,1,-0.905329,0.019622,3.161831,-0.869916,0.028676,3.223630,-0.895570,0.103297,3.236088,-0.882366,0.084199,3.234841,-0.875826,0.081722,3.233754,-0.868570,0.080402,3.226257,-0.852767,0.068693,3.225875,1,-0.369698,-0.113007,3.271251,-0.348507,-0.128335,3.327034,-0.341764,-0.215538,3.317209,-0.340644,-0.197289,3.391080,-0.347234,-0.190914,3.398066,-0.362282,-0.173357,3.398444,-0.367471,-0.151032,3.387492
97,4.041667,1,-0.918158,0.022400,3.166255,-0.882086,0.032323,3.225832,-0.914329,0.104996,3.233921,-0.896823,0.085415,3.232899,-0.890085,0.083579,3.232740,-0.881866,0.083197,3.227091,-0.865857,0.072078,3.227341,1,-0.383475,-0.066908,3.240752,-0.360191,-0.080481,3.295566,-0.359849,-0.157411,3.294275,-0.353497,-0.132507,3.366998,-0.361046,-0.124795,3.371854,-0.374544,-0.109492,3.369241,-0.378265,-0.092383,3.355507
98,4.083333,1,-0.922835,0.023626,3.169703,-0.893897,0.031702,3.231771,-0.940679,0.097822,3.235402,-0.915324,0.078541,3.233926,-0.906998,0.077312,3.234718,-0.896691,0.078863,3.230750,-0.880427,0.070312,3.232548,1,-0.389948,-0.025212,3.198413,-0.362877,-0.035076,3.256102,-0.373724,-0.088221,3.271036,-0.361482,-0.062495,3.335225,-0.369075,-0.053913,3.335056,-0.377907,-0.041255,3.329296,-0.378562,-0.031473,3.312646
99,4.125000,1,-0.924327,0.023054,3.179931,-0.904390,0.024513,3.241458,-0.968143,0.080263,3.242274,-0.936450,0.062755,3.240388,-0.926007,0.062566,3.242009,-0.912768,0.066379,3.239327,-0.896253,0.061433,3.243301,1,-0.392541,0.008970,3.157281,-0.355399,0.003494,3.209046,-0.377305,-0.020883,3.244551,-0.361552,-0.001117,3.291736,-0.368584,0.007591,3.285676,-0.371968,0.018651,3.277781,-0.369572,0.022718,3.259360
100,4.166667,1,-0.918315,0.019769,3.193722,-0.911431,0.013161,3.254298,-0.987039,0.057612,3.253623,-0.957277,0.043614,3.253703,-0.945476,0.045128,3.255798,-0.929357,0.050693,3.253710,-0.912240,0.049167,3.259989,1,-0.388144,0.034487,3.114141,-0.340976,0.033937,3.156059,-0.365654,0.028985,3.209460,-0.349912,0.043154,3.236854,-0.359674,0.049962,3.226644,-0.360898,0.061084,3.218209,-0.357841,0.063632,3.199591
101,4.208333,1,-0.905580,0.015089,3.208709,-0.912835,0.004662,3.268122,-0.991652,0.040290,3.263303,-0.973300,0.031304,3.270872,-0.961921,0.035079,3.273385,-0.943904,0.041207,3.271626,-0.925244,0.041598,3.279588,1,-0.378149,0.053777,3.067496,-0.325107,0.057617,3.098381,-0.341713,0.058954,3.161116,-0.325439,0.073729,3.172539,-0.345751,0.074813,3.161612,-0.349251,0.086535,3.154129,-0.348036,0.090736,3.136780
102,4.250000,1,-0.884472,0.006953,3.229358,-0.906762,0.002546,3.279836,-0.981717,0.033062,3.266302,-0.979557,0.029552,3.286694,-0.970269,0.035674,3.290504,-0.951717,0.041102,3.289574,-0.930142,0.041358,3.297943,1,-0.365222,0.066450,3.019253,-0.311561,0.076210,3.036287,-0.312926,0.078043,3.098833,-0.291427,0.097951,3.099690,-0.329904,0.089585,3.092944,-0.337949,0.100866,3.087238,-0.339715,0.107437,3.071838
103,4.291667,1,-0.857101,-0.003517,3.246357,-0.890892,0.003851,3.287063,-0.958288,0.030308,3.263153,-0.970702,0.031513,3.296611,-0.964006,0.039194,3.302701,-0.946071,0.043398,3.303171,-0.920869,0.042692,3.310657,1,-0.356400,0.072325,2.968147,-0.302038,0.090493,2.971885,-0.287397,0.094148,3.027756,-0.256771,0.118559,3.022036,-0.314721,0.100614,3.024349,-0.326989,0.109845,3.020058,-0.332270,0.117934,3.005845
104,4.333333,1,-0.824301,-0.014357,3.268937,-0.863367,0.004104,3.288466,-0.922030,0.022910,3.256604,-0.942138,0.027399,3.296264,-0.937188,0.035304,3.304177,-0.920852,0.038725,3.306302,-0.893344,0.038366,3.312135,1,-0.352185,0.078641,2.920233,-0.297568,0.101495,2.909586,-0.271725,0.110179,2.956533,-0.232302,0.135585,2.947160,-0.303899,0.111664,2.959976,-0.318699,0.117777,2.955943,-0.327640,0.125909,2.941431
105,4.375000,1,-0.785153,-0.022993,3.281507,-0.827193,0.001579,3.285524,-0.877358,0.008604,3.250007,-0.897878,0.015095,3.284922,-0.893581,0.022464,3.292993,-0.879869,0.025862,3.297082,-0.853024,0.027726,3.301842,1,-0.353193,0.086207,2.869188,-0.298480,0.111407,2.853134,-0.266807,0.126612,2.892467,-0.222697,0.150568,2.881086,-0.299693,0.124026,2.901868,-0.315546,0.126887,2.897454,-0.327635,0.133914,2.881975
106,4.416667,1,-0.740892,-0.021531,3.276282,-0.791676,-0.002439,3.284717,-0.835874,-0.004615,3.248205,-0.855011,0.003635,3.271144,-0.851503,0.011096,3.278381,-0.840698,0.015071,3.284767,-0.816785,0.019253,3.291217,1,-0.358022,0.098191,2.812489,-0.303821,0.122277,2.805020,-0.268282,0.143401,2.840026,-0.224885,0.165827,2.826209,-0.300811,0.137488,2.851645,-0.317221,0.137661,2.847286,-0.331616,0.143327,2.831464
107,4.458333,1,-0.708050,-0.022147,3.291090,-0.764554,-0.005122,3.290456,-0.807278,-0.006786,3.251566,-0.828249,0.003323,3.264778,-0.826019,0.012502,3.271508,-0.816940,0.017526,3.280098,-0.795885,0.022276,3.291282,1,-0.365349,0.106260,2.792032,-0.311339,0.134749,2.766973,-0.271798,0.160361,2.800475,-0.233115,0.182427,2.782868,-0.304202,0.151948,2.811435,-0.321175,0.150250,2.808056,-0.336960,0.154833,2.792979
108,4.500000,1,-0.681640,-0.017087,3.289080,-0.744987,-0.004293,3.298509,-0.789181,0.002473,3.253898,-0.814218,0.013645,3.265115,-0.812018,0.025718,3.271625,-0.802989,0.031978,3.281795,-0.783428,0.035732,3.297782,1,-0.373220,0.120495,2.762979,-0.317834,0.148294,2.739206,-0.274997,0.176736,2.771429,-0.241938,0.199924,2.750063,-0.306785,0.167178,2.781894,-0.324159,0.164442,2.780281,-0.340389,0.168267,2.766675
