frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
67,2.750000,485.579,314.387,485.579,314.387,485.579,314.387,cotracker_sam2_mask_points,center,485.579,363.234,363.234,48.847,48.847,cotracker_bottom,,,stage2_contact_policy,2.898499,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.987503,2.898499,2.898499,2.898499,1.000000,0.000000,,0.000000,44.660
68,2.791667,485.746,308.511,485.746,308.511,485.746,308.511,cotracker_sam2_mask_points,center,485.746,357.947,357.947,49.436,49.436,cotracker_bottom,,,stage2_contact_policy,2.970350,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.898499,2.970350,2.970350,2.970350,1.000000,0.000000,,0.000000,44.635
69,2.833333,487.498,308.372,487.498,308.372,487.498,308.372,cotracker_sam2_mask_points,center,487.498,357.543,357.543,49.171,49.171,cotracker_bottom,,,stage2_contact_policy,2.970350,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.970350,2.970350,2.970350,2.970350,1.000000,0.000000,,0.000000,44.806
70,2.875000,492.620,314.213,492.620,314.213,492.620,314.213,cotracker_sam2_mask_points,center,492.620,362.448,362.448,48.235,48.235,cotracker_bottom,,,stage2_contact_policy,2.970350,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.140326,2.970350,2.970350,2.970350,1.000000,0.000000,,0.000000,45.336
71,2.916667,502.236,325.187,502.236,325.187,502.236,325.187,cotracker_sam2_mask_points,center,502.236,371.365,371.365,46.178,46.178,cotracker_bottom,,,stage2_contact_policy,2.898499,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.002170,2.898499,2.898499,2.898499,1.000000,0.000000,,0.000000,44.371
72,2.958333,514.721,341.374,514.721,341.374,514.721,341.374,cotracker_sam2_mask_points,center,514.721,384.874,384.874,43.500,43.500,cotracker_bottom,,,stage2_contact_policy,2.583451,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.583451,2.583451,2.583451,2.583451,1.000000,0.000000,,0.000000,43.709
73,3.000000,533.793,361.965,533.793,361.965,533.793,361.965,cotracker_sam2_mask_points,center,533.793,403.093,403.093,41.128,41.128,cotracker_bottom,,,stage2_contact_policy,2.563321,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.535560,2.563321,2.563321,2.563321,1.000000,0.000000,,0.000000,41.997
74,3.041667,555.031,392.376,555.031,392.376,555.031,392.376,cotracker_sam2_mask_points,center,555.031,427.071,427.071,34.695,34.695,cotracker_bottom,,,stage2_contact_policy,2.535560,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.391676,2.535560,2.535560,2.535560,1.000000,0.000000,,0.000000,33.201
75,3.083333,606.165,432.277,606.165,432.277,606.165,432.277,cotracker_sam2_mask_points,center,606.165,470.860,470.860,38.583,38.583,cotracker_bottom,,,stage2_contact_policy,2.391676,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.563321,2.391676,2.391676,2.391676,1.000000,0.000000,,0.000000,26.726
76,3.125000,645.241,474.924,645.241,474.924,645.241,474.924,cotracker_sam2_mask_points,center,645.241,516.819,516.819,41.895,41.895,cotracker_bottom,,,stage2_contact_policy,2.378557,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.378557,2.378557,2.378557,2.378557,1.000000,0.000000,,0.000000,43.288
77,3.166667,687.465,536.901,687.465,536.901,687.465,536.901,cotracker_sam2_mask_points,center,687.465,579.377,579.377,42.476,42.476,cotracker_bottom,,,stage2_contact_policy,2.333604,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.331779,2.333604,2.333604,2.333604,1.000000,0.000000,,0.000000,43.793
78,3.208333,731.812,555.578,731.812,555.578,731.812,555.578,cotracker_sam2_mask_points,center,731.812,598.860,598.860,43.282,43.282,cotracker_bottom,,,stage2_contact_policy,2.331779,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.283463,2.331779,2.331779,2.331779,1.000000,0.000000,,0.000000,45.514
79,3.250000,767.201,520.591,767.201,520.591,767.201,520.591,cotracker_sam2_mask_points,center,767.201,553.022,553.022,32.431,32.431,cotracker_bottom,,,stage2_contact_policy,2.283463,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.333604,2.283463,2.283463,2.283463,1.000000,0.000000,,0.000000,41.597
80,3.291667,795.682,480.093,795.682,480.093,795.682,480.093,cotracker_sam2_mask_points,center,795.682,505.125,505.125,25.032,25.032,cotracker_bottom,,,stage2_contact_policy,2.272975,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.262218,2.272975,2.272975,2.272975,1.000000,0.000000,,0.000000,28.417
81,3.333333,834.963,448.131,834.963,448.131,834.963,448.131,cotracker_sam2_mask_points,center,834.963,471.692,471.692,23.561,23.561,cotracker_bottom,,,stage2_contact_policy,2.272975,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.204091,2.272975,2.272975,2.272975,1.000000,0.000000,,0.000000,29.305
82,3.375000,858.611,414.601,858.611,414.601,858.611,414.601,cotracker_sam2_mask_points,center,858.611,445.913,445.913,31.312,31.312,cotracker_bottom,,,stage2_contact_policy,2.272975,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.243291,2.272975,2.272975,2.272975,1.000000,0.000000,,0.000000,40.113
83,3.416667,879.911,380.580,879.911,380.580,879.911,380.580,cotracker_sam2_mask_points,center,879.911,418.496,418.496,37.916,37.916,cotracker_bottom,,,stage2_contact_policy,2.272975,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.272975,2.272975,2.272975,2.272975,1.000000,0.000000,,0.000000,38.551
84,3.458333,899.264,353.660,899.264,353.660,899.264,353.660,cotracker_sam2_mask_points,center,899.264,395.557,395.557,41.897,41.897,cotracker_bottom,,,stage2_contact_policy,2.277452,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.277452,2.277452,2.277452,2.277452,1.000000,0.000000,,0.000000,38.249
85,3.500000,913.152,329.519,913.152,329.519,913.152,329.519,cotracker_sam2_mask_points,center,913.152,374.858,374.858,45.339,45.339,cotracker_bottom,,,stage2_contact_policy,2.384151,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.384151,2.384151,2.384151,2.384151,1.000000,0.000000,,0.000000,38.958
86,3.541667,924.056,313.543,924.056,313.543,924.056,313.543,cotracker_sam2_mask_points,center,924.056,360.329,360.329,46.786,46.786,cotracker_bottom,,,stage2_contact_policy,2.410897,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.410897,2.410897,2.410897,2.410897,1.000000,0.000000,,0.000000,40.684
87,3.583333,928.188,302.319,928.188,302.319,928.188,302.319,cotracker_sam2_mask_points,center,928.188,349.168,349.168,46.849,46.849,cotracker_bottom,,,stage2_contact_policy,2.588177,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.638448,2.588177,2.588177,2.588177,1.000000,0.000000,,0.000000,42.532
88,3.625000,927.191,298.752,927.191,298.752,927.191,298.752,cotracker_sam2_mask_points,center,927.191,346.192,346.192,47.440,47.440,cotracker_bottom,,,stage2_contact_policy,2.588177,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.588177,2.588177,2.588177,2.588177,1.000000,0.000000,,0.000000,44.589
89,3.666667,918.560,305.166,918.560,305.166,918.560,305.166,cotracker_sam2_mask_points,center,918.560,350.619,350.619,45.453,45.453,cotracker_bottom,,,stage2_contact_policy,2.588177,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.692629,2.588177,2.588177,2.588177,1.000000,0.000000,,0.000000,45.588
90,3.708333,909.055,316.671,909.055,316.671,909.055,316.671,cotracker_sam2_mask_points,center,909.055,362.110,362.110,45.439,45.439,cotracker_bottom,,,stage2_contact_policy,2.588177,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.622888,2.588177,2.588177,2.588177,1.000000,0.000000,,0.000000,47.311
91,3.750000,896.612,338.917,896.612,338.917,896.612,338.917,cotracker_sam2_mask_points,center,896.612,379.776,379.776,40.859,40.859,cotracker_bottom,,,stage2_contact_policy,2.575924,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.575924,2.575924,2.575924,2.575924,1.000000,0.000000,,0.000000,46.940
92,3.791667,881.020,374.727,881.020,374.727,881.020,374.727,cotracker_sam2_mask_points,center,881.020,413.208,413.208,38.481,38.481,cotracker_bottom,,,stage2_contact_policy,2.350049,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.350049,2.350049,2.350049,2.350049,1.000000,0.000000,,0.000000,47.183
93,3.833333,852.067,422.297,852.067,422.297,852.067,422.297,cotracker_sam2_mask_points,center,852.067,438.240,438.240,15.943,15.943,cotracker_bottom,,,stage2_contact_policy,2.324316,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.222298,2.324316,2.324316,2.324316,1.000000,0.000000,,0.000000,47.271
94,3.875000,805.117,477.841,805.117,477.841,805.117,477.841,cotracker_sam2_mask_points,center,805.117,451.435,451.435,-26.406,-26.406,cotracker_bottom,,,stage2_contact_policy,2.291739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.324316,2.291739,2.291739,2.291739,1.000000,0.000000,,0.000000,27.338
95,3.916667,744.743,541.422,744.743,541.422,744.743,541.422,cotracker_sam2_mask_points,center,744.743,547.531,547.531,6.109,6.109,cotracker_bottom,,,stage2_contact_policy,2.291739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.229079,2.291739,2.291739,2.291739,1.000000,0.000000,,0.000000,43.439
96,3.958333,690.530,575.424,690.530,575.424,690.530,575.424,cotracker_sam2_mask_points,center,690.530,566.495,566.495,-8.929,-8.929,cotracker_bottom,,,stage2_contact_policy,2.291739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.291739,2.291739,2.291739,2.291739,1.000000,0.000000,,0.000000,45.866
97,4.000000,656.849,532.207,656.849,532.207,656.849,532.207,cotracker_sam2_mask_points,center,656.849,577.000,577.000,44.793,44.793,cotracker_bottom,,,stage2_contact_policy,2.291739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.281159,2.291739,2.291739,2.291739,1.000000,0.000000,,0.000000,45.946
98,4.041667,621.930,492.693,621.930,492.693,621.930,492.693,cotracker_sam2_mask_points,center,621.930,538.082,538.082,45.389,45.389,cotracker_bottom,,,stage2_contact_policy,2.281159,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.321978,2.281159,2.281159,2.281159,1.000000,0.000000,,0.000000,46.239
99,4.083333,588.808,454.556,588.808,454.556,588.808,454.556,cotracker_sam2_mask_points,center,588.808,499.519,499.519,44.963,44.963,cotracker_bottom,,,stage2_contact_policy,2.291739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.326330,2.291739,2.291739,2.291739,1.000000,0.000000,,0.000000,47.305
100,4.125000,550.987,416.102,550.987,416.102,550.987,416.102,cotracker_sam2_mask_points,center,550.987,461.808,461.808,45.706,45.706,cotracker_bottom,,,stage2_contact_policy,2.321978,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.279710,2.321978,2.321978,2.321978,1.000000,0.000000,,0.000000,46.552
101,4.166667,527.783,394.904,527.783,394.904,527.783,394.904,cotracker_sam2_mask_points,center,527.783,437.835,437.835,42.931,42.931,cotracker_bottom,,,stage2_contact_policy,2.326330,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.262797,2.326330,2.326330,2.326330,1.000000,0.000000,,0.000000,46.356
102,4.208333,507.210,375.785,507.210,375.785,507.210,375.785,cotracker_sam2_mask_points,center,507.210,415.711,415.711,39.926,39.926,cotracker_bottom,,,stage2_contact_policy,2.382698,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.382698,2.382698,2.382698,2.382698,1.000000,0.000000,,0.000000,45.280
103,4.250000,494.307,357.003,494.307,357.003,494.307,357.003,cotracker_sam2_mask_points,center,494.307,396.129,396.129,39.126,39.126,cotracker_bottom,,,stage2_contact_policy,2.548195,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.548195,2.548195,2.548195,2.548195,1.000000,0.000000,,0.000000,45.241
104,4.291667,485.534,340.433,485.534,340.433,485.534,340.433,cotracker_sam2_mask_points,center,485.534,377.547,377.547,37.114,37.114,cotracker_bottom,,,stage2_contact_policy,2.597169,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.597169,2.597169,2.597169,2.597169,1.000000,0.000000,,0.000000,44.144
105,4.333333,481.883,328.029,481.883,328.029,481.883,328.029,cotracker_sam2_mask_points,center,481.883,362.795,362.795,34.766,34.766,cotracker_bottom,,,stage2_contact_policy,2.597169,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.618895,2.597169,2.597169,2.597169,1.000000,0.000000,,0.000000,43.457
106,4.375000,483.248,319.025,483.248,319.025,483.248,319.025,cotracker_sam2_mask_points,center,483.248,351.690,351.690,32.665,32.665,cotracker_bottom,,,stage2_contact_policy,2.597169,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.659215,2.597169,2.597169,2.597169,1.000000,0.000000,,0.000000,43.322
107,4.416667,487.188,312.915,487.188,312.915,487.188,312.915,cotracker_sam2_mask_points,center,487.188,343.195,343.195,30.280,30.280,cotracker_bottom,,,stage2_contact_policy,2.597169,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.750299,2.597169,2.597169,2.597169,1.000000,0.000000,,0.000000,43.288
108,4.458333,498.102,307.898,498.102,307.898,498.102,307.898,cotracker_sam2_mask_points,center,498.102,337.766,337.766,29.868,29.868,cotracker_bottom,,,stage2_contact_policy,2.487346,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.487346,2.487346,2.487346,2.487346,1.000000,0.000000,,0.000000,42.404
109,4.500000,512.381,307.739,512.381,307.739,512.381,307.739,cotracker_sam2_mask_points,center,512.381,335.732,335.732,27.993,27.993,cotracker_bottom,,,stage2_contact_policy,2.487346,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.386757,2.487346,2.487346,2.487346,1.000000,0.000000,,0.000000,41.221
110,4.541667,528.433,307.803,528.433,307.803,528.433,307.803,cotracker_sam2_mask_points,center,528.433,333.650,333.650,25.847,25.847,cotracker_bottom,,,stage2_contact_policy,2.487346,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.367266,2.487346,2.487346,2.487346,1.000000,0.000000,,0.000000,35.967
111,4.583333,546.369,310.597,546.369,310.597,546.369,310.597,cotracker_sam2_mask_points,center,546.369,333.882,333.882,23.285,23.285,cotracker_bottom,,,stage2_contact_policy,2.487346,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.356547,2.487346,2.487346,2.487346,1.000000,0.000000,,0.000000,25.743
112,4.625000,568.048,307.705,568.048,307.705,568.048,307.705,cotracker_sam2_mask_points,center,568.048,336.940,336.940,29.235,29.235,cotracker_bottom,,,stage2_contact_policy,2.386757,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,8.088400,2.386757,2.386757,2.386757,1.000000,0.000000,,0.000000,8.019
113,4.666667,589.427,309.631,589.427,309.631,589.427,309.631,cotracker_sam2_mask_points,center,589.427,341.407,341.407,31.776,31.776,cotracker_bottom,,,stage2_contact_policy,2.367266,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.790162,2.367266,2.367266,2.367266,1.000000,0.000000,,0.000000,7.959
114,4.708333,611.209,309.550,611.209,309.550,611.209,309.550,cotracker_sam2_mask_points,center,611.209,338.189,338.189,28.639,28.639,cotracker_bottom,,,stage2_contact_policy,2.356547,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.983928,2.356547,2.356547,2.356547,1.000000,0.000000,,0.000000,0.000
115,4.750000,644.162,314.387,644.162,314.387,644.162,314.387,cotracker_sam2_mask_points,center,644.162,334.401,334.401,20.014,20.014,cotracker_bottom,,,stage2_contact_policy,2.332227,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.177694,2.332227,2.332227,2.332227,1.000000,0.000000,,0.000000,9.458
116,4.791667,699.548,312.288,699.548,312.288,699.548,312.288,cotracker_sam2_mask_points,center,699.548,336.617,336.617,24.329,24.329,cotracker_bottom,,,stage2_contact_policy,2.293464,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.200357,2.293464,2.293464,2.293464,1.000000,0.000000,,0.000000,27.593
117,4.833333,739.401,312.540,739.401,312.540,739.401,312.540,cotracker_sam2_mask_points,center,739.401,340.270,340.270,27.730,27.730,cotracker_bottom,,,stage2_contact_policy,2.291475,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.274327,2.291475,2.291475,2.291475,1.000000,0.000000,,0.000000,36.165
118,4.875000,750.733,310.314,750.733,310.314,750.733,310.314,cotracker_sam2_mask_points,center,750.733,338.065,338.065,27.751,27.751,cotracker_bottom,,,stage2_contact_policy,2.291475,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.332227,2.291475,2.291475,2.291475,1.000000,0.000000,,0.000000,40.480
119,4.916667,762.206,308.111,762.206,308.111,762.206,308.111,cotracker_sam2_mask_points,center,762.206,333.494,333.494,25.383,25.383,cotracker_bottom,,,stage2_contact_policy,2.293464,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.293464,2.293464,2.293464,2.293464,1.000000,0.000000,,0.000000,42.655
120,4.958333,772.873,304.492,772.873,304.492,772.873,304.492,cotracker_sam2_mask_points,center,772.873,330.761,330.761,26.269,26.269,cotracker_bottom,,,stage2_contact_policy,2.332227,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.291475,2.332227,2.332227,2.332227,1.000000,0.000000,,0.000000,43.237
121,5.000000,780.601,300.639,780.601,300.639,780.601,300.639,cotracker_sam2_mask_points,center,780.601,326.632,326.632,25.993,25.993,cotracker_bottom,,,stage2_contact_policy,2.411865,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.411865,2.411865,2.411865,2.411865,1.000000,0.000000,,0.000000,42.982
122,5.041667,787.277,297.983,787.277,297.983,787.277,297.983,cotracker_sam2_mask_points,center,787.277,323.966,323.966,25.983,25.983,cotracker_bottom,,,stage2_contact_policy,2.445345,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.485519,2.445345,2.445345,2.445345,1.000000,0.000000,,0.000000,43.160
123,5.083333,790.533,295.587,790.533,295.587,790.533,295.587,cotracker_sam2_mask_points,center,790.533,321.407,321.407,25.820,25.820,cotracker_bottom,,,stage2_contact_policy,2.445345,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.450722,2.445345,2.445345,2.445345,1.000000,0.000000,,0.000000,37.611
124,5.125000,791.675,294.880,791.675,294.880,791.675,294.880,cotracker_sam2_mask_points,center,791.675,319.876,319.876,24.996,24.996,cotracker_bottom,,,stage2_contact_policy,2.445345,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.446033,2.445345,2.445345,2.445345,1.000000,0.000000,,0.000000,37.078
125,5.166667,790.245,294.999,790.245,294.999,790.245,294.999,cotracker_sam2_mask_points,center,790.245,319.129,319.129,24.130,24.130,cotracker_bottom,,,stage2_contact_policy,2.445345,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.445345,2.445345,2.445345,2.445345,1.000000,0.000000,,0.000000,37.956
126,5.208333,788.914,296.672,788.914,296.672,788.914,296.672,cotracker_sam2_mask_points,center,788.914,321.221,321.221,24.549,24.549,cotracker_bottom,,,stage2_contact_policy,2.426139,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.426139,2.426139,2.426139,2.426139,1.000000,0.000000,,0.000000,37.981
127,5.250000,788.754,298.728,788.754,298.728,788.754,298.728,cotracker_sam2_mask_points,center,788.754,322.822,322.822,24.094,24.094,cotracker_bottom,,,stage2_contact_policy,2.353956,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.353956,2.353956,2.353956,2.353956,1.000000,0.000000,,0.000000,38.232
128,5.291667,787.147,301.651,787.147,301.651,787.147,301.651,cotracker_sam2_mask_points,center,787.147,324.886,324.886,23.235,23.235,cotracker_bottom,,,stage2_contact_policy,2.353956,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.353220,2.353956,2.353956,2.353956,1.000000,0.000000,,0.000000,38.015
129,5.333333,793.514,308.104,793.514,308.104,793.514,308.104,cotracker_sam2_mask_points,center,793.514,348.000,348.000,39.896,39.896,cotracker_bottom,,,stage2_contact_policy,2.353956,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.312989,2.353956,2.353956,2.353956,1.000000,0.000000,,0.000000,36.971
130,5.375000,791.494,311.780,791.494,311.780,791.494,311.780,cotracker_sam2_mask_points,center,791.494,348.117,348.117,36.337,36.337,cotracker_bottom,,,stage2_contact_policy,2.353956,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.345069,2.353956,2.353956,2.353956,1.000000,0.000000,,0.000000,37.683
131,5.416667,788.609,315.269,788.609,315.269,788.609,315.269,cotracker_sam2_mask_points,center,788.609,348.750,348.750,33.481,33.481,cotracker_bottom,,,stage2_contact_policy,2.364161,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.364161,2.364161,2.364161,2.364161,1.000000,0.000000,,0.000000,37.560
132,5.458333,785.188,317.835,785.188,317.835,785.188,317.835,cotracker_sam2_mask_points,center,785.188,349.155,349.155,31.320,31.320,cotracker_bottom,,,stage2_contact_policy,2.364161,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.428743,2.364161,2.364161,2.364161,1.000000,0.000000,,0.000000,36.240
133,5.500000,781.125,319.134,781.125,319.134,781.125,319.134,cotracker_sam2_mask_points,center,781.125,349.340,349.340,30.206,30.206,cotracker_bottom,,,stage2_contact_policy,2.364161,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.392904,2.364161,2.364161,2.364161,1.000000,0.000000,,0.000000,34.724
134,5.541667,775.488,320.132,775.488,320.132,775.488,320.132,cotracker_sam2_mask_points,center,775.488,349.149,349.149,29.017,29.017,cotracker_bottom,,,stage2_contact_policy,2.364161,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.407436,2.364161,2.364161,2.364161,1.000000,0.000000,,0.000000,33.359
135,5.583333,768.539,319.408,768.539,319.408,768.539,319.408,cotracker_sam2_mask_points,center,768.539,349.005,349.005,29.597,29.597,cotracker_bottom,,,stage2_contact_policy,2.321540,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.301647,2.321540,2.321540,2.321540,1.000000,0.000000,,0.000000,32.440
136,5.625000,759.982,318.024,759.982,318.024,759.982,318.024,cotracker_sam2_mask_points,center,759.982,348.767,348.767,30.743,30.743,cotracker_bottom,,,stage2_contact_policy,2.321540,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.247335,2.321540,2.321540,2.321540,1.000000,0.000000,,0.000000,31.499
137,5.666667,748.256,314.753,748.256,314.753,748.256,314.753,cotracker_sam2_mask_points,center,748.256,347.910,347.910,33.157,33.157,cotracker_bottom,,,stage2_contact_policy,2.321540,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.321540,2.321540,2.321540,2.321540,1.000000,0.000000,,0.000000,30.680
