frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
13,0.500000,-0.327224,0.360289,4.209476,1.000000,0.000000,0.000000,0.000000,0.129987,shared_fullimg_cam,525.838,485.698,45.350,4.209476,0.687257,L0_backproject
14,0.541667,-0.323470,0.283718,4.179236,1.000000,0.000000,0.000000,0.000000,0.130180,shared_fullimg_cam,526.331,459.700,45.746,4.179236,0.639749,L0_backproject
15,0.583333,-0.313507,0.220425,4.104393,1.000000,0.000000,0.000000,0.000000,0.126480,shared_fullimg_cam,527.823,438.871,45.256,4.104393,0.611979,L0_backproject
16,0.625000,-0.318325,0.179036,4.149893,1.000000,0.000000,0.000000,0.000000,0.131332,shared_fullimg_cam,527.348,423.359,46.477,4.149893,0.576151,L0_backproject
17,0.666667,-0.309765,0.157503,4.109027,1.000000,0.000000,0.000000,0.000000,0.131177,shared_fullimg_cam,529.287,416.293,46.884,4.109027,0.641099,L0_backproject
18,0.708333,-0.303993,0.160041,4.083847,1.000000,0.000000,0.000000,0.000000,0.127128,shared_fullimg_cam,530.680,417.553,45.717,4.083847,0.677499,L0_backproject
19,0.750000,-0.293331,0.203419,4.047232,1.000000,0.000000,0.000000,0.000000,0.128339,shared_fullimg_cam,533.560,433.814,46.570,4.047232,0.700248,L0_backproject
20,0.791667,-0.283792,0.328836,3.933361,1.000000,0.000000,0.000000,0.000000,0.120590,shared_fullimg_cam,534.040,482.778,45.025,3.933361,0.739936,L0_backproject
21,0.833333,-0.281475,0.485900,3.943476,1.000000,0.000000,0.000000,0.000000,0.120906,shared_fullimg_cam,535.175,540.956,45.027,3.943476,0.753212,L0_backproject
22,0.875000,-0.269762,0.652960,3.925081,1.000000,0.000000,0.000000,0.000000,0.118963,shared_fullimg_cam,539.066,604.311,44.511,3.925081,0.934561,L0_backproject
23,0.916667,-0.269466,0.637663,3.887916,1.000000,0.000000,0.000000,0.000000,0.114813,shared_fullimg_cam,538.213,600.868,43.369,3.887916,0.931456,L0_backproject
24,0.958333,-0.279874,0.488622,3.870279,1.000000,0.000000,0.000000,0.000000,0.119753,shared_fullimg_cam,533.800,545.411,45.441,3.870279,0.822055,L0_backproject
25,1.000000,-0.289523,0.379888,3.828452,1.000000,0.000000,0.000000,0.000000,0.125468,shared_fullimg_cam,528.938,505.726,48.130,3.828452,0.858058,L0_backproject
26,1.041667,-0.297955,0.297820,3.804795,1.000000,0.000000,0.000000,0.000000,0.120149,shared_fullimg_cam,524.993,474.955,46.376,3.804795,0.851925,L0_backproject
27,1.083333,-0.308942,0.239945,3.807373,1.000000,0.000000,0.000000,0.000000,0.119512,shared_fullimg_cam,520.833,452.553,46.099,3.807373,0.803107,L0_backproject
28,1.125000,-0.311292,0.198480,3.803248,1.000000,0.000000,0.000000,0.000000,0.120988,shared_fullimg_cam,519.796,436.642,46.719,3.803248,0.792818,L0_backproject
29,1.166667,-0.312720,0.179041,3.846060,1.000000,0.000000,0.000000,0.000000,0.122848,shared_fullimg_cam,520.589,428.366,46.909,3.846060,0.812175,L0_backproject
30,1.208333,-0.313499,0.169238,3.845881,1.000000,0.000000,0.000000,0.000000,0.125830,shared_fullimg_cam,520.286,424.626,48.050,3.845881,0.780659,L0_backproject
31,1.250000,-0.313365,0.177378,3.870753,1.000000,0.000000,0.000000,0.000000,0.126188,shared_fullimg_cam,521.106,427.299,47.877,3.870753,0.800538,L0_backproject
32,1.291667,-0.302119,0.220673,3.783781,1.000000,0.000000,0.000000,0.000000,0.127318,shared_fullimg_cam,522.738,445.650,49.416,3.783781,0.797506,L0_backproject
33,1.333333,-0.280046,0.296339,3.806399,1.000000,0.000000,0.000000,0.000000,0.130588,shared_fullimg_cam,531.951,474.335,50.384,3.806399,0.752393,L0_backproject
34,1.375000,-0.291994,0.448857,3.824205,1.000000,0.000000,0.000000,0.000000,0.122020,shared_fullimg_cam,527.866,532.374,46.859,3.824205,0.889641,L0_backproject
35,1.416667,-0.282330,0.617493,3.847051,1.000000,0.000000,0.000000,0.000000,0.120705,shared_fullimg_cam,532.221,595.727,46.079,3.847051,0.906278,L0_backproject
36,1.458333,-0.280785,0.683182,3.863486,1.000000,0.000000,0.000000,0.000000,0.119666,shared_fullimg_cam,533.267,619.694,45.488,3.863486,0.912167,L0_backproject
37,1.500000,-0.293261,0.552508,3.802716,1.000000,0.000000,0.000000,0.000000,0.115995,shared_fullimg_cam,526.743,573.378,44.797,3.802716,0.833611,L0_backproject
38,1.541667,-0.305077,0.444952,3.811101,1.000000,0.000000,0.000000,0.000000,0.125447,shared_fullimg_cam,522.439,531.462,48.341,3.811101,0.860061,L0_backproject
39,1.583333,-0.300340,0.345085,3.731582,1.000000,0.000000,0.000000,0.000000,0.120332,shared_fullimg_cam,521.798,495.812,47.358,3.731582,0.842833,L0_backproject
40,1.625000,-0.316952,0.280720,3.802669,1.000000,0.000000,0.000000,0.000000,0.120701,shared_fullimg_cam,517.592,468.415,46.615,3.802669,0.812404,L0_backproject
41,1.666667,-0.337579,0.231844,3.874325,1.000000,0.000000,0.000000,0.000000,0.124695,shared_fullimg_cam,512.037,447.883,47.267,3.874325,0.789221,L0_backproject
42,1.708333,-0.348021,0.200199,3.941771,1.000000,0.000000,0.000000,0.000000,0.126766,shared_fullimg_cam,510.336,434.589,47.230,3.941771,0.754077,L0_backproject
43,1.750000,-0.360058,0.183631,4.006085,1.000000,0.000000,0.000000,0.000000,0.129858,shared_fullimg_cam,508.005,427.318,47.605,4.006085,0.747122,L0_backproject
44,1.791667,-0.355624,0.176066,4.006313,1.000000,0.000000,0.000000,0.000000,0.129731,shared_fullimg_cam,509.638,424.541,47.556,4.006313,0.772034,L0_backproject
45,1.833333,-0.336036,0.191909,3.963629,1.000000,0.000000,0.000000,0.000000,0.129499,shared_fullimg_cam,515.492,431.106,47.982,3.963629,0.769545,L0_backproject
46,1.875000,-0.307224,0.233628,3.793171,1.000000,0.000000,0.000000,0.000000,0.126624,shared_fullimg_cam,521.052,450.454,49.025,3.793171,0.826539,L0_backproject
47,1.916667,-0.286761,0.320682,3.756639,1.000000,0.000000,0.000000,0.000000,0.123782,shared_fullimg_cam,527.895,485.366,48.391,3.756639,0.851600,L0_backproject
48,1.958333,-0.268120,0.453886,3.815825,1.000000,0.000000,0.000000,0.000000,0.129614,shared_fullimg_cam,536.808,534.688,49.885,3.815825,0.893035,L0_backproject
49,2.000000,-0.236343,0.603826,3.809918,1.000000,0.000000,0.000000,0.000000,0.125004,shared_fullimg_cam,548.897,592.756,48.185,3.809918,0.843506,L0_backproject
50,2.041667,-0.225645,0.706863,3.919141,1.000000,0.000000,0.000000,0.000000,0.119292,shared_fullimg_cam,555.445,624.880,44.702,3.919141,0.886475,L0_backproject
51,2.083333,-0.208476,0.589991,3.904713,1.000000,0.000000,0.000000,0.000000,0.122935,shared_fullimg_cam,561.590,581.902,46.237,3.904713,0.852734,L0_backproject
52,2.125000,-0.202469,0.482088,3.928794,1.000000,0.000000,0.000000,0.000000,0.128056,shared_fullimg_cam,564.316,540.207,47.868,3.928794,0.813143,L0_backproject
53,2.166667,-0.182591,0.389597,3.929101,1.000000,0.000000,0.000000,0.000000,0.120080,shared_fullimg_cam,571.752,505.622,44.883,3.929101,0.855747,L0_backproject
54,2.208333,-0.163015,0.318894,3.940611,1.000000,0.000000,0.000000,0.000000,0.125701,shared_fullimg_cam,579.247,478.847,46.847,3.940611,0.858937,L0_backproject
55,2.250000,-0.154098,0.266625,3.946450,1.000000,0.000000,0.000000,0.000000,0.126151,shared_fullimg_cam,582.655,459.220,46.945,3.946450,0.835100,L0_backproject
56,2.291667,-0.134387,0.227196,3.947306,1.000000,0.000000,0.000000,0.000000,0.126918,shared_fullimg_cam,590.001,444.529,47.220,3.947306,0.820437,L0_backproject
57,2.333333,-0.120177,0.211013,3.946795,1.000000,0.000000,0.000000,0.000000,0.124663,shared_fullimg_cam,595.282,438.518,46.387,3.946795,0.725903,L0_backproject
58,2.375000,-0.101922,0.208504,3.941528,1.000000,0.000000,0.000000,0.000000,0.127940,shared_fullimg_cam,602.024,437.688,47.670,3.941528,0.770462,L0_backproject
59,2.416667,-0.089163,0.232830,3.936441,1.000000,0.000000,0.000000,0.000000,0.126072,shared_fullimg_cam,606.735,446.864,47.035,3.936441,0.869903,L0_backproject
60,2.458333,-0.068996,0.297732,3.929110,1.000000,0.000000,0.000000,0.000000,0.125105,shared_fullimg_cam,614.211,471.285,46.761,3.929110,0.864738,L0_backproject
61,2.500000,-0.058743,0.418885,3.936223,1.000000,0.000000,0.000000,0.000000,0.124331,shared_fullimg_cam,618.083,516.286,46.388,3.936223,0.935550,L0_backproject
62,2.541667,-0.055061,0.580779,3.935674,1.000000,0.000000,0.000000,0.000000,0.123545,shared_fullimg_cam,619.454,576.719,46.101,3.935674,0.774430,L0_backproject
63,2.583333,-0.051090,0.702572,3.935571,1.000000,0.000000,0.000000,0.000000,0.124083,shared_fullimg_cam,620.935,622.173,46.303,3.935571,0.886092,L0_backproject
64,2.625000,-0.071786,0.602233,3.932775,1.000000,0.000000,0.000000,0.000000,0.126075,shared_fullimg_cam,613.193,584.890,47.080,3.932775,0.792524,L0_backproject
65,2.666667,-0.069193,0.476816,3.937748,1.000000,0.000000,0.000000,0.000000,0.123980,shared_fullimg_cam,614.194,537.831,46.239,3.937748,0.848839,L0_backproject
66,2.708333,-0.077666,0.388724,3.914229,1.000000,0.000000,0.000000,0.000000,0.125990,shared_fullimg_cam,610.860,505.848,47.271,3.914229,0.863447,L0_backproject
67,2.750000,-0.096092,0.319623,3.906454,1.000000,0.000000,0.000000,0.000000,0.126211,shared_fullimg_cam,603.875,480.160,47.448,3.906454,0.823818,L0_backproject
68,2.791667,-0.107035,0.268741,3.900361,1.000000,0.000000,0.000000,0.000000,0.123504,shared_fullimg_cam,599.698,461.189,46.503,3.900361,0.822728,L0_backproject
69,2.833333,-0.114977,0.238500,3.892933,1.000000,0.000000,0.000000,0.000000,0.122789,shared_fullimg_cam,596.625,449.974,46.322,3.892933,0.799367,L0_backproject
70,2.875000,-0.126078,0.225022,3.886942,1.000000,0.000000,0.000000,0.000000,0.124458,shared_fullimg_cam,592.364,445.020,47.024,3.886942,0.785179,L0_backproject
71,2.916667,-0.133621,0.227593,3.874445,1.000000,0.000000,0.000000,0.000000,0.124955,shared_fullimg_cam,589.351,446.269,47.364,3.874445,0.686836,L0_backproject
72,2.958333,-0.151474,0.264327,3.857849,1.000000,0.000000,0.000000,0.000000,0.125738,shared_fullimg_cam,582.337,460.624,47.866,3.857849,0.725596,L0_backproject
73,3.000000,-0.166981,0.342339,3.834092,1.000000,0.000000,0.000000,0.000000,0.123042,shared_fullimg_cam,576.040,491.129,47.130,3.834092,0.764605,L0_backproject
74,3.041667,-0.188795,0.466350,3.846473,1.000000,0.000000,0.000000,0.000000,0.125011,shared_fullimg_cam,567.917,538.055,47.730,3.846473,0.908207,L0_backproject
75,3.083333,-0.210854,0.635092,3.844678,1.000000,0.000000,0.000000,0.000000,0.119987,shared_fullimg_cam,559.457,602.595,45.833,3.844678,0.905750,L0_backproject
76,3.125000,-0.242610,0.681616,3.884080,1.000000,0.000000,0.000000,0.000000,0.123975,shared_fullimg_cam,548.267,617.725,46.876,3.884080,0.931846,L0_backproject
77,3.166667,-0.273177,0.556508,3.836161,1.000000,0.000000,0.000000,0.000000,0.117911,shared_fullimg_cam,535.419,573.049,45.140,3.836161,0.840900,L0_backproject
78,3.208333,-0.300518,0.449743,3.862041,1.000000,0.000000,0.000000,0.000000,0.125736,shared_fullimg_cam,525.723,531.022,47.813,3.862041,0.880689,L0_backproject
79,3.250000,-0.317794,0.360958,3.869319,1.000000,0.000000,0.000000,0.000000,0.121167,shared_fullimg_cam,519.381,497.002,45.989,3.869319,0.886631,L0_backproject
80,3.291667,-0.333730,0.295884,3.869151,1.000000,0.000000,0.000000,0.000000,0.122840,shared_fullimg_cam,513.327,472.308,46.626,3.869151,0.834918,L0_backproject
81,3.333333,-0.359164,0.251880,3.909531,1.000000,0.000000,0.000000,0.000000,0.124745,shared_fullimg_cam,505.081,454.618,46.860,3.909531,0.821982,L0_backproject
82,3.375000,-0.362705,0.232550,3.915172,1.000000,0.000000,0.000000,0.000000,0.126903,shared_fullimg_cam,503.947,447.231,47.602,3.915172,0.782182,L0_backproject
83,3.416667,-0.366988,0.237650,3.917946,1.000000,0.000000,0.000000,0.000000,0.126128,shared_fullimg_cam,502.438,449.081,47.278,3.917946,0.789302,L0_backproject
84,3.458333,-0.370722,0.273837,3.870885,1.000000,0.000000,0.000000,0.000000,0.123100,shared_fullimg_cam,499.349,463.893,46.704,3.870885,0.731473,L0_backproject
85,3.500000,-0.384674,0.354820,3.828924,1.000000,0.000000,0.000000,0.000000,0.124639,shared_fullimg_cam,492.456,496.093,47.806,3.828924,0.813613,L0_backproject
86,3.541667,-0.375944,0.489039,3.847561,1.000000,0.000000,0.000000,0.000000,0.122877,shared_fullimg_cam,496.503,546.665,46.902,3.847561,0.838254,L0_backproject
87,3.583333,-0.379740,0.644903,3.800363,1.000000,0.000000,0.000000,0.000000,0.117897,shared_fullimg_cam,493.254,609.215,45.560,3.800363,0.904175,L0_backproject
88,3.625000,-0.377814,0.631100,3.795775,1.000000,0.000000,0.000000,0.000000,0.116222,shared_fullimg_cam,493.822,604.176,44.967,3.795775,0.898075,L0_backproject
89,3.666667,-0.370366,0.496831,3.723702,1.000000,0.000000,0.000000,0.000000,0.122707,shared_fullimg_cam,493.930,555.947,48.395,3.723702,0.878595,L0_backproject
90,3.708333,-0.368932,0.397654,3.732535,1.000000,0.000000,0.000000,0.000000,0.121603,shared_fullimg_cam,494.840,516.461,47.846,3.732535,0.845164,L0_backproject
91,3.750000,-0.371886,0.330843,3.821711,1.000000,0.000000,0.000000,0.000000,0.124251,shared_fullimg_cam,497.092,487.136,47.747,3.821711,0.737434,L0_backproject
92,3.791667,-0.373505,0.275584,3.854811,1.000000,0.000000,0.000000,0.000000,0.127424,shared_fullimg_cam,497.702,464.992,48.546,3.854811,0.692444,L0_backproject
93,3.833333,-0.374740,0.245782,3.905152,1.000000,0.000000,0.000000,0.000000,0.124477,shared_fullimg_cam,499.072,452.431,46.812,3.905152,0.765908,L0_backproject
94,3.875000,-0.366509,0.224246,3.908117,1.000000,0.000000,0.000000,0.000000,0.126161,shared_fullimg_cam,502.272,444.268,47.409,3.908117,0.728856,L0_backproject
95,3.916667,-0.363429,0.225133,3.912143,1.000000,0.000000,0.000000,0.000000,0.125633,shared_fullimg_cam,503.570,444.514,47.162,3.912143,0.751934,L0_backproject
96,3.958333,-0.342504,0.243072,3.815606,1.000000,0.000000,0.000000,0.000000,0.131847,shared_fullimg_cam,508.172,453.557,50.747,3.815606,0.728041,L0_backproject
97,4.000000,-0.335355,0.326005,3.763849,1.000000,0.000000,0.000000,0.000000,0.126224,shared_fullimg_cam,509.149,487.203,49.251,3.763849,0.731194,L0_backproject
98,4.041667,-0.309101,0.483012,3.818433,1.000000,0.000000,0.000000,0.000000,0.119409,shared_fullimg_cam,521.117,545.771,45.926,3.818433,0.839655,L0_backproject
99,4.083333,-0.270956,0.661982,3.822841,1.000000,0.000000,0.000000,0.000000,0.119368,shared_fullimg_cam,535.908,614.311,45.857,3.822841,0.899763,L0_backproject
100,4.125000,-0.250619,0.661363,3.856460,1.000000,0.000000,0.000000,0.000000,0.119385,shared_fullimg_cam,544.560,611.858,45.464,3.856460,0.925008,L0_backproject
101,4.166667,-0.230907,0.555572,3.863640,1.000000,0.000000,0.000000,0.000000,0.120037,shared_fullimg_cam,552.230,571.178,45.627,3.863640,0.859306,L0_backproject
102,4.208333,-0.224404,0.461047,3.877963,1.000000,0.000000,0.000000,0.000000,0.135895,shared_fullimg_cam,555.017,534.601,51.464,3.877963,0.830025,L0_backproject
103,4.250000,-0.208591,0.388053,3.891641,1.000000,0.000000,0.000000,0.000000,0.126697,shared_fullimg_cam,561.283,506.441,47.812,3.891641,0.926496,L0_backproject
104,4.291667,-0.200098,0.335979,3.902320,1.000000,0.000000,0.000000,0.000000,0.124047,shared_fullimg_cam,564.695,486.443,46.684,3.902320,0.890249,L0_backproject
105,4.333333,-0.187234,0.293135,3.905966,1.000000,0.000000,0.000000,0.000000,0.125400,shared_fullimg_cam,569.602,470.216,47.149,3.905966,0.814984,L0_backproject
106,4.375000,-0.176872,0.268144,3.907144,1.000000,0.000000,0.000000,0.000000,0.125238,shared_fullimg_cam,573.518,460.789,47.074,3.907144,0.824720,L0_backproject
107,4.416667,-0.169293,0.261624,3.907358,1.000000,0.000000,0.000000,0.000000,0.125503,shared_fullimg_cam,576.370,458.333,47.171,3.907358,0.772383,L0_backproject
108,4.458333,-0.155391,0.276091,3.903872,1.000000,0.000000,0.000000,0.000000,0.125641,shared_fullimg_cam,581.543,463.863,47.265,3.903872,0.751216,L0_backproject
109,4.500000,-0.140561,0.332632,3.902608,1.000000,0.000000,0.000000,0.000000,0.123594,shared_fullimg_cam,587.105,485.174,46.510,3.902608,0.826163,L0_backproject
110,4.541667,-0.124810,0.442164,3.902076,1.000000,0.000000,0.000000,0.000000,0.127902,shared_fullimg_cam,593.026,526.415,48.138,3.902076,0.903148,L0_backproject
111,4.583333,-0.107540,0.583561,3.910140,1.000000,0.000000,0.000000,0.000000,0.122794,shared_fullimg_cam,599.609,579.179,46.120,3.910140,0.741980,L0_backproject
112,4.625000,-0.099924,0.709312,3.911015,1.000000,0.000000,0.000000,0.000000,0.125397,shared_fullimg_cam,602.478,626.350,47.087,3.911015,0.888772,L0_backproject
113,4.666667,-0.118966,0.633376,3.910942,1.000000,0.000000,0.000000,0.000000,0.124031,shared_fullimg_cam,595.327,597.840,46.575,3.910942,0.760286,L0_backproject
114,4.708333,-0.126981,0.515134,3.909306,1.000000,0.000000,0.000000,0.000000,0.119187,shared_fullimg_cam,592.297,553.520,44.775,3.909306,0.829392,L0_backproject
115,4.750000,-0.138328,0.413314,3.900572,1.000000,0.000000,0.000000,0.000000,0.126796,shared_fullimg_cam,587.918,515.617,47.740,3.900572,0.824869,L0_backproject
116,4.791667,-0.147210,0.340701,3.901831,1.000000,0.000000,0.000000,0.000000,0.124743,shared_fullimg_cam,584.592,488.236,46.952,3.901831,0.802017,L0_backproject
117,4.833333,-0.157665,0.287019,3.904344,1.000000,0.000000,0.000000,0.000000,0.124452,shared_fullimg_cam,580.695,467.961,46.812,3.904344,0.795770,L0_backproject
118,4.875000,-0.163896,0.255128,3.904975,1.000000,0.000000,0.000000,0.000000,0.122711,shared_fullimg_cam,578.361,455.950,46.150,3.904975,0.819543,L0_backproject
119,4.916667,-0.166752,0.238469,3.904359,1.000000,0.000000,0.000000,0.000000,0.123370,shared_fullimg_cam,577.277,449.699,46.405,3.904359,0.774117,L0_backproject
120,4.958333,-0.163687,0.232885,3.902911,1.000000,0.000000,0.000000,0.000000,0.123369,shared_fullimg_cam,578.407,447.631,46.422,3.902911,0.798133,L0_backproject
121,5.000000,-0.159880,0.247333,3.898793,1.000000,0.000000,0.000000,0.000000,0.124529,shared_fullimg_cam,579.776,453.166,46.908,3.898793,0.718565,L0_backproject
122,5.041667,-0.156333,0.310706,3.894144,1.000000,0.000000,0.000000,0.000000,0.129952,shared_fullimg_cam,581.042,477.177,49.009,3.894144,0.759716,L0_backproject
123,5.083333,-0.156621,0.423821,3.891347,1.000000,0.000000,0.000000,0.000000,0.124565,shared_fullimg_cam,580.891,519.951,47.011,3.891347,0.915067,L0_backproject
124,5.125000,-0.161733,0.573860,3.895204,1.000000,0.000000,0.000000,0.000000,0.120139,shared_fullimg_cam,579.022,576.362,45.296,3.895204,0.837876,L0_backproject
125,5.166667,-0.167152,0.704287,3.896388,1.000000,0.000000,0.000000,0.000000,0.127055,shared_fullimg_cam,576.998,625.456,47.889,3.896388,0.868574,L0_backproject
126,5.208333,-0.193932,0.632641,3.898033,1.000000,0.000000,0.000000,0.000000,0.117644,shared_fullimg_cam,566.935,598.351,44.323,3.898033,0.893192,L0_backproject
127,5.250000,-0.216598,0.511964,3.892141,1.000000,0.000000,0.000000,0.000000,0.125404,shared_fullimg_cam,558.272,553.177,47.318,3.892141,0.822173,L0_backproject
128,5.291667,-0.249845,0.412526,3.886660,1.000000,0.000000,0.000000,0.000000,0.136181,shared_fullimg_cam,545.594,515.876,51.457,3.886660,0.903933,L0_backproject
129,5.333333,-0.267452,0.310426,3.880240,1.000000,0.000000,0.000000,0.000000,0.128090,shared_fullimg_cam,538.774,477.491,48.480,3.880240,0.805350,L0_backproject
130,5.375000,-0.283038,0.257905,3.882014,1.000000,0.000000,0.000000,0.000000,0.125278,shared_fullimg_cam,532.924,457.568,47.394,3.882014,0.780345,L0_backproject
131,5.416667,-0.295955,0.239302,3.873939,1.000000,0.000000,0.000000,0.000000,0.124880,shared_fullimg_cam,527.804,450.719,47.342,3.873939,0.774238,L0_backproject
132,5.458333,-0.308302,0.238260,3.863723,1.000000,0.000000,0.000000,0.000000,0.124146,shared_fullimg_cam,522.814,450.563,47.188,3.863723,0.771245,L0_backproject
133,5.500000,-0.316315,0.261338,3.828908,1.000000,0.000000,0.000000,0.000000,0.123677,shared_fullimg_cam,518.675,460.238,47.437,3.828908,0.768925,L0_backproject
134,5.541667,-0.317428,0.337947,3.783893,1.000000,0.000000,0.000000,0.000000,0.125245,shared_fullimg_cam,516.800,491.164,48.610,3.783893,0.854938,L0_backproject
135,5.583333,-0.330872,0.469625,3.804573,1.000000,0.000000,0.000000,0.000000,0.134797,shared_fullimg_cam,512.280,541.280,52.033,3.804573,0.889118,L0_backproject
136,5.625000,-0.335527,0.629935,3.777011,1.000000,0.000000,0.000000,0.000000,0.121956,shared_fullimg_cam,509.538,604.936,47.420,3.777011,0.881556,L0_backproject
137,5.666667,-0.335951,0.646955,3.755185,1.000000,0.000000,0.000000,0.000000,0.116089,shared_fullimg_cam,508.614,613.016,45.401,3.755185,0.884592,L0_backproject
138,5.708333,-0.327549,0.522048,3.758245,1.000000,0.000000,0.000000,0.000000,0.112857,shared_fullimg_cam,512.004,564.000,44.101,3.758245,0.817339,L0_backproject
139,5.750000,-0.319427,0.419088,3.779652,1.000000,0.000000,0.000000,0.000000,0.129619,shared_fullimg_cam,515.885,522.839,50.364,3.779652,0.893470,L0_backproject
140,5.791667,-0.313978,0.336364,3.791959,1.000000,0.000000,0.000000,0.000000,0.124949,shared_fullimg_cam,518.398,490.272,48.392,3.791959,0.890169,L0_backproject
141,5.833333,-0.306554,0.286714,3.852560,1.000000,0.000000,0.000000,0.000000,0.123606,shared_fullimg_cam,523.141,469.296,47.119,3.852560,0.855402,L0_backproject
142,5.875000,-0.296639,0.259709,3.870371,1.000000,0.000000,0.000000,0.000000,0.125395,shared_fullimg_cam,527.441,458.546,47.581,3.870371,0.793910,L0_backproject
143,5.916667,-0.276510,0.257962,3.884189,1.000000,0.000000,0.000000,0.000000,0.125153,shared_fullimg_cam,535.452,457.535,47.320,3.884189,0.749038,L0_backproject
144,5.958333,-0.254417,0.278719,3.889801,1.000000,0.000000,0.000000,0.000000,0.126915,shared_fullimg_cam,543.944,465.231,47.917,3.889801,0.747636,L0_backproject
145,6.000000,-0.228582,0.340275,3.886098,1.000000,0.000000,0.000000,0.000000,0.124714,shared_fullimg_cam,553.616,488.594,47.131,3.886098,0.746211,L0_backproject
146,6.041667,-0.194334,0.456391,3.891149,1.000000,0.000000,0.000000,0.000000,0.121331,shared_fullimg_cam,566.654,532.252,45.793,3.891149,0.838639,L0_backproject
147,6.083333,-0.181819,0.607526,3.896225,1.000000,0.000000,0.000000,0.000000,0.118807,shared_fullimg_cam,571.467,588.995,44.782,3.896225,0.809662,L0_backproject
148,6.125000,-0.157147,0.713808,3.898161,1.000000,0.000000,0.000000,0.000000,0.119766,shared_fullimg_cam,580.796,628.922,45.121,3.898161,0.871365,L0_backproject
149,6.166667,-0.164627,0.620298,3.898427,1.000000,0.000000,0.000000,0.000000,0.120727,shared_fullimg_cam,577.982,593.677,45.480,3.898427,0.834669,L0_backproject
150,6.208333,-0.157521,0.520053,3.889828,1.000000,0.000000,0.000000,0.000000,0.119780,shared_fullimg_cam,580.528,556.346,45.223,3.889828,0.749028,L0_backproject
151,6.250000,-0.155347,0.433620,3.884422,1.000000,0.000000,0.000000,0.000000,0.121785,shared_fullimg_cam,581.267,523.941,46.044,3.884422,0.891454,L0_backproject
152,6.291667,-0.153581,0.342115,3.882095,1.000000,0.000000,0.000000,0.000000,0.122080,shared_fullimg_cam,581.900,489.423,46.183,3.882095,0.785329,L0_backproject
153,6.333333,-0.146692,0.280149,3.883078,1.000000,0.000000,0.000000,0.000000,0.122666,shared_fullimg_cam,584.520,465.954,46.393,3.883078,0.784448,L0_backproject
154,6.375000,-0.139000,0.258578,3.884300,1.000000,0.000000,0.000000,0.000000,0.122503,shared_fullimg_cam,587.446,457.765,46.317,3.884300,0.736712,L0_backproject
155,6.416667,-0.136492,0.254961,3.886252,1.000000,0.000000,0.000000,0.000000,0.124158,shared_fullimg_cam,588.420,456.349,46.919,3.886252,0.725763,L0_backproject
156,6.458333,-0.131286,0.264215,3.886456,1.000000,0.000000,0.000000,0.000000,0.124681,shared_fullimg_cam,590.390,459.841,47.114,3.886456,0.738325,L0_backproject
157,6.500000,-0.125623,0.318360,3.884421,1.000000,0.000000,0.000000,0.000000,0.130387,shared_fullimg_cam,592.505,480.364,49.296,3.884421,0.766913,L0_backproject
