frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
13,0.500000,-0.314610,0.346402,4.047216,1.000000,0.000000,0.000000,0.000000,0.124977,shared_fullimg_cam,525.838,485.698,45.350,4.209476,0.687257,L1_L3contact
14,0.541667,-0.307325,0.269557,3.970646,1.000000,0.000000,0.000000,0.000000,0.123683,shared_fullimg_cam,526.331,459.700,45.746,4.179236,0.639749,L1_L3contact
15,0.583333,-0.296458,0.208438,3.881181,1.000000,0.000000,0.000000,0.000000,0.119601,shared_fullimg_cam,527.823,438.871,45.256,4.104393,0.611979,L1_L3contact
16,0.625000,-0.290938,0.163633,3.792859,1.000000,0.000000,0.000000,0.000000,0.120033,shared_fullimg_cam,527.348,423.359,46.477,4.149893,0.576151,L1_L3contact
17,0.666667,-0.280676,0.142712,3.723153,1.000000,0.000000,0.000000,0.000000,0.118859,shared_fullimg_cam,529.287,416.293,46.884,4.109027,0.641099,L1_L3contact
18,0.708333,-0.275189,0.144877,3.696888,1.000000,0.000000,0.000000,0.000000,0.115082,shared_fullimg_cam,530.680,417.553,45.717,4.083847,0.677499,L1_L3contact
19,0.750000,-0.269206,0.186689,3.714362,1.000000,0.000000,0.000000,0.000000,0.117784,shared_fullimg_cam,533.560,433.814,46.570,4.047232,0.700248,L1_L3contact
20,0.791667,-0.273011,0.316344,3.783937,1.000000,0.000000,0.000000,0.000000,0.116009,shared_fullimg_cam,534.040,482.778,45.025,3.933361,0.739936,L1_L3contact
21,0.833333,-0.276056,0.476547,3.867563,1.000000,0.000000,0.000000,0.000000,0.118578,shared_fullimg_cam,535.175,540.956,45.027,3.943476,0.753212,L1_L3contact
22,0.875000,-0.270501,0.654748,3.935829,1.000000,0.000000,0.000000,0.000000,0.119289,shared_fullimg_cam,539.066,604.311,44.511,3.925081,0.934561,L1_L3contact
23,0.916667,-0.274258,0.649003,3.957057,1.000000,0.000000,0.000000,0.000000,0.116855,shared_fullimg_cam,538.213,600.868,43.369,3.887916,0.931456,L1_L3contact
24,0.958333,-0.280531,0.489770,3.879370,1.000000,0.000000,0.000000,0.000000,0.120034,shared_fullimg_cam,533.800,545.411,45.441,3.870279,0.822055,L1_L3contact
25,1.000000,-0.285029,0.373991,3.769023,1.000000,0.000000,0.000000,0.000000,0.123521,shared_fullimg_cam,528.938,505.726,48.130,3.828452,0.858058,L1_L3contact
26,1.041667,-0.287140,0.287010,3.666686,1.000000,0.000000,0.000000,0.000000,0.115788,shared_fullimg_cam,524.993,474.955,46.376,3.804795,0.851925,L1_L3contact
27,1.083333,-0.293754,0.228148,3.620195,1.000000,0.000000,0.000000,0.000000,0.113637,shared_fullimg_cam,520.833,452.553,46.099,3.807373,0.803107,L1_L3contact
28,1.125000,-0.294987,0.188083,3.604033,1.000000,0.000000,0.000000,0.000000,0.114651,shared_fullimg_cam,519.796,436.642,46.719,3.803248,0.792818,L1_L3contact
29,1.166667,-0.292401,0.167407,3.596163,1.000000,0.000000,0.000000,0.000000,0.114866,shared_fullimg_cam,520.589,428.366,46.909,3.846060,0.812175,L1_L3contact
30,1.208333,-0.292483,0.157893,3.588063,1.000000,0.000000,0.000000,0.000000,0.117395,shared_fullimg_cam,520.286,424.626,48.050,3.845881,0.780659,L1_L3contact
31,1.250000,-0.289927,0.164111,3.581242,1.000000,0.000000,0.000000,0.000000,0.116750,shared_fullimg_cam,521.106,427.299,47.877,3.870753,0.800538,L1_L3contact
32,1.291667,-0.286247,0.209080,3.584999,1.000000,0.000000,0.000000,0.000000,0.120629,shared_fullimg_cam,522.738,445.650,49.416,3.783781,0.797506,L1_L3contact
33,1.333333,-0.266475,0.281978,3.621933,1.000000,0.000000,0.000000,0.000000,0.124259,shared_fullimg_cam,531.951,474.335,50.384,3.806399,0.752393,L1_L3contact
34,1.375000,-0.284286,0.437009,3.723263,1.000000,0.000000,0.000000,0.000000,0.118799,shared_fullimg_cam,527.866,532.374,46.859,3.824205,0.889641,L1_L3contact
35,1.416667,-0.281255,0.615142,3.832402,1.000000,0.000000,0.000000,0.000000,0.120246,shared_fullimg_cam,532.221,595.727,46.079,3.847051,0.906278,L1_L3contact
36,1.458333,-0.283704,0.690286,3.903659,1.000000,0.000000,0.000000,0.000000,0.120910,shared_fullimg_cam,533.267,619.694,45.488,3.863486,0.912167,L1_L3contact
37,1.500000,-0.296879,0.559326,3.849639,1.000000,0.000000,0.000000,0.000000,0.117426,shared_fullimg_cam,526.743,573.378,44.797,3.802716,0.833611,L1_L3contact
38,1.541667,-0.300640,0.438481,3.755673,1.000000,0.000000,0.000000,0.000000,0.123623,shared_fullimg_cam,522.439,531.462,48.341,3.811101,0.860061,L1_L3contact
39,1.583333,-0.294930,0.338870,3.664370,1.000000,0.000000,0.000000,0.000000,0.118165,shared_fullimg_cam,521.798,495.812,47.358,3.731582,0.842833,L1_L3contact
40,1.625000,-0.301905,0.267392,3.622136,1.000000,0.000000,0.000000,0.000000,0.114970,shared_fullimg_cam,517.592,468.415,46.615,3.802669,0.812404,L1_L3contact
41,1.666667,-0.314435,0.215949,3.608706,1.000000,0.000000,0.000000,0.000000,0.116146,shared_fullimg_cam,512.037,447.883,47.267,3.874325,0.789221,L1_L3contact
42,1.708333,-0.318218,0.183054,3.604209,1.000000,0.000000,0.000000,0.000000,0.115911,shared_fullimg_cam,510.336,434.589,47.230,3.941771,0.754077,L1_L3contact
43,1.750000,-0.323942,0.165212,3.604249,1.000000,0.000000,0.000000,0.000000,0.116832,shared_fullimg_cam,508.005,427.318,47.605,4.006085,0.747122,L1_L3contact
44,1.791667,-0.319812,0.158336,3.602869,1.000000,0.000000,0.000000,0.000000,0.116667,shared_fullimg_cam,509.638,424.541,47.556,4.006313,0.772034,L1_L3contact
45,1.833333,-0.305027,0.174200,3.597873,1.000000,0.000000,0.000000,0.000000,0.117549,shared_fullimg_cam,515.492,431.106,47.982,3.963629,0.769545,L1_L3contact
46,1.875000,-0.291649,0.221784,3.600877,1.000000,0.000000,0.000000,0.000000,0.120205,shared_fullimg_cam,521.052,450.454,49.025,3.793171,0.826539,L1_L3contact
47,1.916667,-0.277282,0.310082,3.632473,1.000000,0.000000,0.000000,0.000000,0.119691,shared_fullimg_cam,527.895,485.366,48.391,3.756639,0.851600,L1_L3contact
48,1.958333,-0.261365,0.442451,3.719692,1.000000,0.000000,0.000000,0.000000,0.126349,shared_fullimg_cam,536.808,534.688,49.885,3.815825,0.893035,L1_L3contact
49,2.000000,-0.237114,0.605795,3.822341,1.000000,0.000000,0.000000,0.000000,0.125411,shared_fullimg_cam,548.897,592.756,48.185,3.809918,0.843506,L1_L3contact
50,2.041667,-0.225103,0.705164,3.909724,1.000000,0.000000,0.000000,0.000000,0.119006,shared_fullimg_cam,555.445,624.880,44.702,3.919141,0.886475,L1_L3contact
51,2.083333,-0.210659,0.596171,3.945611,1.000000,0.000000,0.000000,0.000000,0.124222,shared_fullimg_cam,561.590,581.902,46.237,3.904713,0.852734,L1_L3contact
52,2.125000,-0.199125,0.474126,3.863907,1.000000,0.000000,0.000000,0.000000,0.125941,shared_fullimg_cam,564.316,540.207,47.868,3.928794,0.813143,L1_L3contact
53,2.166667,-0.173907,0.371068,3.742239,1.000000,0.000000,0.000000,0.000000,0.114369,shared_fullimg_cam,571.752,505.622,44.883,3.929101,0.855747,L1_L3contact
54,2.208333,-0.149927,0.293292,3.624236,1.000000,0.000000,0.000000,0.000000,0.115609,shared_fullimg_cam,579.247,478.847,46.847,3.940611,0.858937,L1_L3contact
55,2.250000,-0.139142,0.240748,3.563436,1.000000,0.000000,0.000000,0.000000,0.113908,shared_fullimg_cam,582.655,459.220,46.945,3.946450,0.835100,L1_L3contact
56,2.291667,-0.120223,0.203251,3.531285,1.000000,0.000000,0.000000,0.000000,0.113541,shared_fullimg_cam,590.001,444.529,47.220,3.947306,0.820437,L1_L3contact
57,2.333333,-0.106990,0.187859,3.513721,1.000000,0.000000,0.000000,0.000000,0.110984,shared_fullimg_cam,595.282,438.518,46.387,3.946795,0.725903,L1_L3contact
58,2.375000,-0.090681,0.185506,3.506790,1.000000,0.000000,0.000000,0.000000,0.113828,shared_fullimg_cam,602.024,437.688,47.670,3.941528,0.770462,L1_L3contact
59,2.416667,-0.079605,0.207871,3.514457,1.000000,0.000000,0.000000,0.000000,0.112557,shared_fullimg_cam,606.735,446.864,47.035,3.936441,0.869903,L1_L3contact
60,2.458333,-0.062339,0.269008,3.550041,1.000000,0.000000,0.000000,0.000000,0.113035,shared_fullimg_cam,614.211,471.285,46.761,3.929110,0.864738,L1_L3contact
61,2.500000,-0.054625,0.389518,3.660268,1.000000,0.000000,0.000000,0.000000,0.115615,shared_fullimg_cam,618.083,516.286,46.388,3.936223,0.935550,L1_L3contact
62,2.541667,-0.052948,0.558495,3.784662,1.000000,0.000000,0.000000,0.000000,0.118804,shared_fullimg_cam,619.454,576.719,46.101,3.935674,0.774430,L1_L3contact
63,2.583333,-0.050437,0.693585,3.885228,1.000000,0.000000,0.000000,0.000000,0.122496,shared_fullimg_cam,620.935,622.173,46.303,3.935571,0.886092,L1_L3contact
64,2.625000,-0.071493,0.599768,3.916678,1.000000,0.000000,0.000000,0.000000,0.125559,shared_fullimg_cam,613.193,584.890,47.080,3.932775,0.792524,L1_L3contact
65,2.666667,-0.065953,0.454488,3.753354,1.000000,0.000000,0.000000,0.000000,0.118174,shared_fullimg_cam,614.194,537.831,46.239,3.937748,0.848839,L1_L3contact
66,2.708333,-0.070976,0.355241,3.577073,1.000000,0.000000,0.000000,0.000000,0.115138,shared_fullimg_cam,610.860,505.848,47.271,3.914229,0.863447,L1_L3contact
67,2.750000,-0.085955,0.285908,3.494383,1.000000,0.000000,0.000000,0.000000,0.112897,shared_fullimg_cam,603.875,480.160,47.448,3.906454,0.823818,L1_L3contact
68,2.791667,-0.095000,0.238522,3.461783,1.000000,0.000000,0.000000,0.000000,0.109616,shared_fullimg_cam,599.698,461.189,46.503,3.900361,0.822728,L1_L3contact
69,2.833333,-0.101989,0.211560,3.453190,1.000000,0.000000,0.000000,0.000000,0.108919,shared_fullimg_cam,596.625,449.974,46.322,3.892933,0.799367,L1_L3contact
70,2.875000,-0.112106,0.200086,3.456208,1.000000,0.000000,0.000000,0.000000,0.110666,shared_fullimg_cam,592.364,445.020,47.024,3.886942,0.785179,L1_L3contact
71,2.916667,-0.119610,0.203728,3.468181,1.000000,0.000000,0.000000,0.000000,0.111852,shared_fullimg_cam,589.351,446.269,47.364,3.874445,0.686836,L1_L3contact
72,2.958333,-0.137244,0.239495,3.495430,1.000000,0.000000,0.000000,0.000000,0.113926,shared_fullimg_cam,582.337,460.624,47.866,3.857849,0.725596,L1_L3contact
73,3.000000,-0.154687,0.317135,3.551819,1.000000,0.000000,0.000000,0.000000,0.113984,shared_fullimg_cam,576.040,491.129,47.130,3.834092,0.764605,L1_L3contact
74,3.041667,-0.180307,0.445383,3.673534,1.000000,0.000000,0.000000,0.000000,0.119391,shared_fullimg_cam,567.917,538.055,47.730,3.846473,0.908207,L1_L3contact
75,3.083333,-0.208524,0.628074,3.802193,1.000000,0.000000,0.000000,0.000000,0.118661,shared_fullimg_cam,559.457,602.595,45.833,3.844678,0.905750,L1_L3contact
76,3.125000,-0.243168,0.683184,3.893015,1.000000,0.000000,0.000000,0.000000,0.124260,shared_fullimg_cam,548.267,617.725,46.876,3.884080,0.931846,L1_L3contact
77,3.166667,-0.275283,0.560799,3.865737,1.000000,0.000000,0.000000,0.000000,0.118820,shared_fullimg_cam,535.419,573.049,45.140,3.836161,0.840900,L1_L3contact
78,3.208333,-0.294625,0.440923,3.786309,1.000000,0.000000,0.000000,0.000000,0.123270,shared_fullimg_cam,525.723,531.022,47.813,3.862041,0.880689,L1_L3contact
79,3.250000,-0.303036,0.344195,3.689630,1.000000,0.000000,0.000000,0.000000,0.115540,shared_fullimg_cam,519.381,497.002,45.989,3.869319,0.886631,L1_L3contact
80,3.291667,-0.311177,0.275889,3.607680,1.000000,0.000000,0.000000,0.000000,0.114538,shared_fullimg_cam,513.327,472.308,46.626,3.869151,0.834918,L1_L3contact
81,3.333333,-0.329428,0.231026,3.585847,1.000000,0.000000,0.000000,0.000000,0.114417,shared_fullimg_cam,505.081,454.618,46.860,3.909531,0.821982,L1_L3contact
82,3.375000,-0.332577,0.213233,3.589951,1.000000,0.000000,0.000000,0.000000,0.116361,shared_fullimg_cam,503.947,447.231,47.602,3.915172,0.782182,L1_L3contact
83,3.416667,-0.337320,0.218438,3.601211,1.000000,0.000000,0.000000,0.000000,0.115932,shared_fullimg_cam,502.438,449.081,47.278,3.917946,0.789302,L1_L3contact
84,3.458333,-0.346796,0.256164,3.621064,1.000000,0.000000,0.000000,0.000000,0.115156,shared_fullimg_cam,499.349,463.893,46.704,3.870885,0.731473,L1_L3contact
85,3.500000,-0.368105,0.339536,3.663995,1.000000,0.000000,0.000000,0.000000,0.119270,shared_fullimg_cam,492.456,496.093,47.806,3.828924,0.813613,L1_L3contact
86,3.541667,-0.366015,0.476122,3.745937,1.000000,0.000000,0.000000,0.000000,0.119632,shared_fullimg_cam,496.503,546.665,46.902,3.847561,0.838254,L1_L3contact
87,3.583333,-0.382237,0.649143,3.825350,1.000000,0.000000,0.000000,0.000000,0.118672,shared_fullimg_cam,493.254,609.215,45.560,3.800363,0.904175,L1_L3contact
88,3.625000,-0.384499,0.642268,3.862943,1.000000,0.000000,0.000000,0.000000,0.118279,shared_fullimg_cam,493.822,604.176,44.967,3.795775,0.898075,L1_L3contact
89,3.666667,-0.376518,0.505084,3.785559,1.000000,0.000000,0.000000,0.000000,0.124746,shared_fullimg_cam,493.930,555.947,48.395,3.723702,0.878595,L1_L3contact
90,3.708333,-0.364803,0.393203,3.690761,1.000000,0.000000,0.000000,0.000000,0.120242,shared_fullimg_cam,494.840,516.461,47.846,3.732535,0.845164,L1_L3contact
91,3.750000,-0.354070,0.314993,3.638628,1.000000,0.000000,0.000000,0.000000,0.118298,shared_fullimg_cam,497.092,487.136,47.747,3.821711,0.737434,L1_L3contact
92,3.791667,-0.350250,0.258426,3.614803,1.000000,0.000000,0.000000,0.000000,0.119490,shared_fullimg_cam,497.702,464.992,48.546,3.854811,0.692444,L1_L3contact
93,3.833333,-0.345781,0.226789,3.603372,1.000000,0.000000,0.000000,0.000000,0.114858,shared_fullimg_cam,499.072,452.431,46.812,3.905152,0.765908,L1_L3contact
94,3.875000,-0.337254,0.206347,3.596167,1.000000,0.000000,0.000000,0.000000,0.116090,shared_fullimg_cam,502.272,444.268,47.409,3.908117,0.728856,L1_L3contact
95,3.916667,-0.333448,0.206560,3.589413,1.000000,0.000000,0.000000,0.000000,0.115269,shared_fullimg_cam,503.570,444.514,47.162,3.912143,0.751934,L1_L3contact
96,3.958333,-0.322488,0.228867,3.592617,1.000000,0.000000,0.000000,0.000000,0.124141,shared_fullimg_cam,508.172,453.557,50.747,3.815606,0.728041,L1_L3contact
97,4.000000,-0.323024,0.314019,3.625459,1.000000,0.000000,0.000000,0.000000,0.121583,shared_fullimg_cam,509.149,487.203,49.251,3.763849,0.731194,L1_L3contact
98,4.041667,-0.300984,0.470329,3.718168,1.000000,0.000000,0.000000,0.000000,0.116274,shared_fullimg_cam,521.117,545.771,45.926,3.818433,0.839655,L1_L3contact
99,4.083333,-0.270565,0.661028,3.817332,1.000000,0.000000,0.000000,0.000000,0.119196,shared_fullimg_cam,535.908,614.311,45.857,3.822841,0.899763,L1_L3contact
100,4.125000,-0.252037,0.665105,3.878284,1.000000,0.000000,0.000000,0.000000,0.120061,shared_fullimg_cam,544.560,611.858,45.464,3.856460,0.925008,L1_L3contact
101,4.166667,-0.228060,0.548721,3.815993,1.000000,0.000000,0.000000,0.000000,0.118556,shared_fullimg_cam,552.230,571.178,45.627,3.863640,0.859306,L1_L3contact
102,4.208333,-0.214734,0.441179,3.710849,1.000000,0.000000,0.000000,0.000000,0.130038,shared_fullimg_cam,555.017,534.601,51.464,3.877963,0.830025,L1_L3contact
103,4.250000,-0.193280,0.359568,3.605984,1.000000,0.000000,0.000000,0.000000,0.117397,shared_fullimg_cam,561.283,506.441,47.812,3.891641,0.926496,L1_L3contact
104,4.291667,-0.182065,0.305701,3.550648,1.000000,0.000000,0.000000,0.000000,0.112868,shared_fullimg_cam,564.695,486.443,46.684,3.902320,0.890249,L1_L3contact
105,4.333333,-0.168723,0.264155,3.519804,1.000000,0.000000,0.000000,0.000000,0.113002,shared_fullimg_cam,569.602,470.216,47.149,3.905966,0.814984,L1_L3contact
106,4.375000,-0.158518,0.240319,3.501704,1.000000,0.000000,0.000000,0.000000,0.112242,shared_fullimg_cam,573.518,460.789,47.074,3.907144,0.824720,L1_L3contact
107,4.416667,-0.151377,0.233936,3.493838,1.000000,0.000000,0.000000,0.000000,0.112221,shared_fullimg_cam,576.370,458.333,47.171,3.907358,0.772383,L1_L3contact
108,4.458333,-0.139439,0.247747,3.503103,1.000000,0.000000,0.000000,0.000000,0.112743,shared_fullimg_cam,581.543,463.863,47.265,3.903872,0.751216,L1_L3contact
109,4.500000,-0.127718,0.302240,3.546036,1.000000,0.000000,0.000000,0.000000,0.112301,shared_fullimg_cam,587.105,485.174,46.510,3.902608,0.826163,L1_L3contact
110,4.541667,-0.116884,0.414085,3.654277,1.000000,0.000000,0.000000,0.000000,0.119780,shared_fullimg_cam,593.026,526.415,48.138,3.902076,0.903148,L1_L3contact
111,4.583333,-0.103813,0.563336,3.774624,1.000000,0.000000,0.000000,0.000000,0.118538,shared_fullimg_cam,599.609,579.179,46.120,3.910140,0.741980,L1_L3contact
112,4.625000,-0.098903,0.702064,3.871053,1.000000,0.000000,0.000000,0.000000,0.124115,shared_fullimg_cam,602.478,626.350,47.087,3.911015,0.888772,L1_L3contact
113,4.666667,-0.118650,0.631694,3.900558,1.000000,0.000000,0.000000,0.000000,0.123701,shared_fullimg_cam,595.327,597.840,46.575,3.910942,0.760286,L1_L3contact
114,4.708333,-0.122000,0.494928,3.755958,1.000000,0.000000,0.000000,0.000000,0.114512,shared_fullimg_cam,592.297,553.520,44.775,3.909306,0.829392,L1_L3contact
115,4.750000,-0.127636,0.381367,3.599074,1.000000,0.000000,0.000000,0.000000,0.116995,shared_fullimg_cam,587.918,515.617,47.740,3.900572,0.824869,L1_L3contact
116,4.791667,-0.133220,0.308324,3.531038,1.000000,0.000000,0.000000,0.000000,0.112889,shared_fullimg_cam,584.592,488.236,46.952,3.901831,0.802017,L1_L3contact
117,4.833333,-0.141578,0.257734,3.505980,1.000000,0.000000,0.000000,0.000000,0.111754,shared_fullimg_cam,580.695,467.961,46.812,3.904344,0.795770,L1_L3contact
118,4.875000,-0.146905,0.228679,3.500144,1.000000,0.000000,0.000000,0.000000,0.109990,shared_fullimg_cam,578.361,455.950,46.150,3.904975,0.819543,L1_L3contact
119,4.916667,-0.149530,0.213840,3.501115,1.000000,0.000000,0.000000,0.000000,0.110628,shared_fullimg_cam,577.277,449.699,46.405,3.904359,0.774117,L1_L3contact
120,4.958333,-0.147035,0.209193,3.505854,1.000000,0.000000,0.000000,0.000000,0.110819,shared_fullimg_cam,578.407,447.631,46.422,3.902911,0.798133,L1_L3contact
121,5.000000,-0.144329,0.223276,3.519569,1.000000,0.000000,0.000000,0.000000,0.112417,shared_fullimg_cam,579.776,453.166,46.908,3.898793,0.718565,L1_L3contact
122,5.041667,-0.142780,0.283770,3.556552,1.000000,0.000000,0.000000,0.000000,0.118686,shared_fullimg_cam,581.042,477.177,49.009,3.894144,0.759716,L1_L3contact
123,5.083333,-0.147152,0.398199,3.656099,1.000000,0.000000,0.000000,0.000000,0.117034,shared_fullimg_cam,580.891,519.951,47.011,3.891347,0.915067,L1_L3contact
124,5.125000,-0.156414,0.554987,3.767099,1.000000,0.000000,0.000000,0.000000,0.116188,shared_fullimg_cam,579.022,576.362,45.296,3.895204,0.837876,L1_L3contact
125,5.166667,-0.165351,0.696701,3.854417,1.000000,0.000000,0.000000,0.000000,0.125687,shared_fullimg_cam,576.998,625.456,47.889,3.896388,0.868574,L1_L3contact
126,5.208333,-0.192919,0.629335,3.877658,1.000000,0.000000,0.000000,0.000000,0.117029,shared_fullimg_cam,566.935,598.351,44.323,3.898033,0.893192,L1_L3contact
127,5.250000,-0.208609,0.493080,3.748581,1.000000,0.000000,0.000000,0.000000,0.120778,shared_fullimg_cam,558.272,553.177,47.318,3.892141,0.822173,L1_L3contact
128,5.291667,-0.231973,0.383017,3.608640,1.000000,0.000000,0.000000,0.000000,0.126440,shared_fullimg_cam,545.594,515.876,51.457,3.886660,0.903933,L1_L3contact
129,5.333333,-0.245104,0.284488,3.556016,1.000000,0.000000,0.000000,0.000000,0.117387,shared_fullimg_cam,538.774,477.491,48.480,3.880240,0.805350,L1_L3contact
130,5.375000,-0.258470,0.235519,3.545058,1.000000,0.000000,0.000000,0.000000,0.114404,shared_fullimg_cam,532.924,457.568,47.394,3.882014,0.780345,L1_L3contact
131,5.416667,-0.271439,0.219479,3.553037,1.000000,0.000000,0.000000,0.000000,0.114536,shared_fullimg_cam,527.804,450.719,47.342,3.873939,0.774238,L1_L3contact
132,5.458333,-0.284629,0.219965,3.567043,1.000000,0.000000,0.000000,0.000000,0.114613,shared_fullimg_cam,522.814,450.563,47.188,3.863723,0.771245,L1_L3contact
133,5.500000,-0.295865,0.244442,3.581365,1.000000,0.000000,0.000000,0.000000,0.115681,shared_fullimg_cam,518.675,460.238,47.437,3.828908,0.768925,L1_L3contact
134,5.541667,-0.303519,0.323139,3.618094,1.000000,0.000000,0.000000,0.000000,0.119757,shared_fullimg_cam,516.800,491.164,48.610,3.783893,0.854938,L1_L3contact
135,5.583333,-0.321914,0.456910,3.701566,1.000000,0.000000,0.000000,0.000000,0.131147,shared_fullimg_cam,512.280,541.280,52.033,3.804573,0.889118,L1_L3contact
136,5.625000,-0.336237,0.631269,3.785010,1.000000,0.000000,0.000000,0.000000,0.122215,shared_fullimg_cam,509.538,604.936,47.420,3.777011,0.881556,L1_L3contact
137,5.666667,-0.342272,0.659129,3.825847,1.000000,0.000000,0.000000,0.000000,0.118274,shared_fullimg_cam,508.614,613.016,45.401,3.755185,0.884592,L1_L3contact
138,5.708333,-0.325914,0.519441,3.739480,1.000000,0.000000,0.000000,0.000000,0.112294,shared_fullimg_cam,512.004,564.000,44.101,3.758245,0.817339,L1_L3contact
139,5.750000,-0.307238,0.403096,3.635426,1.000000,0.000000,0.000000,0.000000,0.124672,shared_fullimg_cam,515.885,522.839,50.364,3.779652,0.893470,L1_L3contact
140,5.791667,-0.296491,0.317630,3.580764,1.000000,0.000000,0.000000,0.000000,0.117990,shared_fullimg_cam,518.398,490.272,48.392,3.791959,0.890169,L1_L3contact
141,5.833333,-0.283554,0.265203,3.563518,1.000000,0.000000,0.000000,0.000000,0.114333,shared_fullimg_cam,523.141,469.296,47.119,3.852560,0.855402,L1_L3contact
142,5.875000,-0.272940,0.238960,3.561159,1.000000,0.000000,0.000000,0.000000,0.115377,shared_fullimg_cam,527.441,458.546,47.581,3.870371,0.793910,L1_L3contact
143,5.916667,-0.253212,0.236226,3.556910,1.000000,0.000000,0.000000,0.000000,0.114607,shared_fullimg_cam,535.452,457.535,47.320,3.884189,0.749038,L1_L3contact
144,5.958333,-0.232545,0.254757,3.555394,1.000000,0.000000,0.000000,0.000000,0.116004,shared_fullimg_cam,543.944,465.231,47.917,3.889801,0.747636,L1_L3contact
145,6.000000,-0.210589,0.313489,3.580194,1.000000,0.000000,0.000000,0.000000,0.114897,shared_fullimg_cam,553.616,488.594,47.131,3.886098,0.746211,L1_L3contact
146,6.041667,-0.183419,0.430757,3.672591,1.000000,0.000000,0.000000,0.000000,0.114516,shared_fullimg_cam,566.654,532.252,45.793,3.891149,0.838639,L1_L3contact
147,6.083333,-0.176370,0.589321,3.779469,1.000000,0.000000,0.000000,0.000000,0.115247,shared_fullimg_cam,571.467,588.995,44.782,3.896225,0.809662,L1_L3contact
148,6.125000,-0.155780,0.707600,3.864263,1.000000,0.000000,0.000000,0.000000,0.118725,shared_fullimg_cam,580.796,628.922,45.121,3.898161,0.871365,L1_L3contact
149,6.166667,-0.164024,0.618024,3.884133,1.000000,0.000000,0.000000,0.000000,0.120284,shared_fullimg_cam,577.982,593.677,45.480,3.898427,0.834669,L1_L3contact
150,6.208333,-0.151173,0.499095,3.733069,1.000000,0.000000,0.000000,0.000000,0.114953,shared_fullimg_cam,580.528,556.346,45.223,3.889828,0.749028,L1_L3contact
151,6.250000,-0.142764,0.398497,3.569789,1.000000,0.000000,0.000000,0.000000,0.111921,shared_fullimg_cam,581.267,523.941,46.044,3.884422,0.891454,L1_L3contact
152,6.291667,-0.138194,0.307840,3.493164,1.000000,0.000000,0.000000,0.000000,0.109849,shared_fullimg_cam,581.900,489.423,46.183,3.882095,0.785329,L1_L3contact
153,6.333333,-0.130716,0.249638,3.460175,1.000000,0.000000,0.000000,0.000000,0.109306,shared_fullimg_cam,584.520,465.954,46.393,3.883078,0.784448,L1_L3contact
154,6.375000,-0.123503,0.229749,3.451244,1.000000,0.000000,0.000000,0.000000,0.108846,shared_fullimg_cam,587.446,457.765,46.317,3.884300,0.736712,L1_L3contact
155,6.416667,-0.121450,0.226862,3.457962,1.000000,0.000000,0.000000,0.000000,0.110475,shared_fullimg_cam,588.420,456.349,46.919,3.886252,0.725763,L1_L3contact
