case_name,stage,check_type,pass_gate,repair_action,rerun_stage,allow_continue,residual_reweight,reason
pingpong,stage2,artifact:contact_candidates,pass,keep_outputs,0,1,0,contact_candidates exists
pingpong,stage2,artifact:anchor_state,pass,keep_outputs,0,1,0,anchor_state exists
pingpong,stage2,vlm_gate,pass,no_effective_vlm_gate,0,1,0,no effective VLM rejection/unclear gate
pingpong,stage2,llm_csv:contact_anchor_contract,pass,keep_outputs,0,1,0,contact_candidates=239 anchor_state=239
