factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,0,0.00013524653003287311,1.8291623885932848e-08
point_reprojection:measurement_ir,1,0.00029350940720860306,8.6147772119945575e-08
point_reprojection:measurement_ir,2,-0.00010327890381631733,1.0666531973500126e-08
point_reprojection:measurement_ir,3,-5.6163110139095805e-05,3.1542949404962062e-09
point_reprojection:measurement_ir,4,3.3173444080603076e-05,1.1004773921688993e-09
point_reprojection:measurement_ir,5,0.00013571215811225557,1.8417789859485856e-08
point_reprojection:measurement_ir,6,7.5468152044777528e-05,5.6954419730536586e-09
point_reprojection:measurement_ir,7,-0.00034364725654540963,1.1809343693118659e-07
point_reprojection:measurement_ir,8,-6.0085492555117527e-05,3.6102664155910839e-09
point_reprojection:measurement_ir,9,0.00025302539062295183,6.4021848299897356e-08
point_reprojection:measurement_ir,10,7.2300539659408966e-05,5.2273680350417688e-09
point_reprojection:measurement_ir,11,-0.00019078178424933868,3.6397689201361208e-08
point_reprojection:measurement_ir,12,-7.7467955748034001e-05,6.0012841677793546e-09
point_reprojection:measurement_ir,13,2.0423379362455306e-05,4.1711442458276527e-10
point_reprojection:measurement_ir,14,6.624904440286628e-05,4.3889358842929476e-09
point_reprojection:measurement_ir,15,0.00029631800789502448,8.7804361802875792e-08
point_reprojection:measurement_ir,16,-1.0552245998951549e-05,1.1134989562238897e-10
point_reprojection:measurement_ir,17,-0.00028671665561432749,8.2206440606664872e-08
point_reprojection:measurement_ir,18,0.00017086110804029886,2.9193518240758681e-08
point_reprojection:measurement_ir,19,-6.5828010065160925e-06,4.333326909138928e-11
point_reprojection:measurement_ir,20,-0.00033084867363868397,1.0946084484847642e-07
point_reprojection:measurement_ir,21,0.00010378236031556298,1.0770778312669341e-08
point_reprojection:measurement_ir,22,0.00018697318471367909,3.4958971801975555e-08
point_reprojection:measurement_ir,23,-7.693113130926576e-05,5.9183989645234902e-09
point_reprojection:measurement_ir,24,-6.1759204231748296e-05,3.814199307338797e-09
point_reprojection:measurement_ir,25,5.7591672867829405e-05,3.3168007837150775e-09
point_reprojection:measurement_ir,26,-6.7492258426682381e-05,4.5552049475340787e-09
point_reprojection:measurement_ir,27,-0.00025022692628908774,6.2613514640084552e-08
point_reprojection:measurement_ir,28,0.00021093662667226454,4.4494260471874304e-08
point_reprojection:measurement_ir,29,9.2547442250179295e-06,8.5650290670502713e-11
point_reprojection:measurement_ir,30,-0.00030920105427867384,9.5605291967043406e-08
point_reprojection:measurement_ir,31,0.00032096950335471777,1.0302142208377418e-07
point_reprojection:measurement_ir,32,0.00016874084667506395,2.8473473336617439e-08
point_reprojection:measurement_ir,33,-5.866100187859047e-05,3.4411131413999948e-09
point_reprojection:measurement_ir,34,-3.8019378462195166e-05,1.4454731386516297e-09
point_reprojection:measurement_ir,35,-3.626394017146595e-05,1.3150733567596618e-09
point_reprojection:measurement_ir,36,0.0010734738950077371,1.1523462032630822e-06
point_reprojection:measurement_ir,37,-2.3549853995064041e-05,5.5459562318883374e-10
point_reprojection:measurement_ir,38,-0.0018954144472218104,3.5925959267371609e-06
point_reprojection:measurement_ir,39,0.0008941786402033358,7.995554405958867e-07
point_reprojection:measurement_ir,40,-3.8640091429442694e-05,1.4930566656756907e-09
point_reprojection:measurement_ir,41,0.001579940510328015,2.4962120161755487e-06
point_reprojection:measurement_ir,42,0.001124191063854596,1.2638055480505281e-06
point_reprojection:measurement_ir,43,0.00038318736242217712,1.4683255472006493e-07
point_reprojection:measurement_ir,44,0.00012633749608994548,1.596116291827699e-08
point_reprojection:measurement_ir,45,-0.008789256505087906,7.7251029912230078e-05
point_reprojection:measurement_ir,46,0.000321978915303589,1.0367042190007573e-07
point_reprojection:measurement_ir,47,0.0067264048757920136,4.5244522553078576e-05
