factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,0,0.0012282127997650604,1.5085066815067284e-06
point_reprojection:measurement_ir,1,-0.05353880472498531,0.0028664036113801093
point_reprojection:measurement_ir,2,0.00059210296690253021,3.505859234147788e-07
point_reprojection:measurement_ir,3,0.032724046148655359,0.0010708631963393257
point_reprojection:measurement_ir,4,-0.0068918555490427025,4.749767290887069e-05
point_reprojection:measurement_ir,5,0.016725192321496253,0.00027973205819103721
point_reprojection:measurement_ir,6,0.0072595072406102194,5.27004453764722e-05
point_reprojection:measurement_ir,7,-0.0079486899716698645,6.3181672265725066e-05
point_reprojection:measurement_ir,8,0.0017471269650059184,3.0524526318507915e-06
point_reprojection:measurement_ir,9,0.011037809493313944,0.00012183323841069143
point_reprojection:measurement_ir,10,-0.0087767051681566961,7.7030553608748456e-05
point_reprojection:measurement_ir,11,-0.0010938919378645552,1.1965995717250718e-06
point_reprojection:measurement_ir,12,0.015602553438156974,0.00024343967379054403
point_reprojection:measurement_ir,13,-0.010511991706550816,0.00011050196963859314
point_reprojection:measurement_ir,14,-0.02472561931508608,0.00061135625051455785
point_reprojection:measurement_ir,15,-0.0043920617784351636,1.9290206665591053e-05
point_reprojection:measurement_ir,16,-0.0055531947626832334,3.0837972072292495e-05
point_reprojection:measurement_ir,17,0.083785833084357358,0.0070200658256397925
point_reprojection:measurement_ir,18,0.051657720654498009,0.0026685201032181504
point_reprojection:measurement_ir,19,0.18453745021063242,0.034054070530241641
point_reprojection:measurement_ir,20,-0.056923837605768315,0.0032403232877678831
point_reprojection:measurement_ir,21,-0.5678223480103497,0.32242221889998668
point_reprojection:measurement_ir,22,0.037812359908798499,0.001429774561872512
point_reprojection:measurement_ir,23,0.2146357412683301,0.046068501429805543
point_reprojection:measurement_ir,24,-0.0082644829901255441,6.8301679094074453e-05
point_reprojection:measurement_ir,25,0.027763854082922989,0.00077083159353783957
point_reprojection:measurement_ir,26,-0.017963497256073425,0.00032268723366895744
point_reprojection:measurement_ir,27,0.024881123563125128,0.00061907030976350043
point_reprojection:measurement_ir,28,-0.068146430024921753,0.0046439359251415572
point_reprojection:measurement_ir,29,0.066902776032179645,0.0044759814408119915
point_reprojection:measurement_ir,30,0.11468715873725159,0.013153144379223543
point_reprojection:measurement_ir,31,-0.033725512169530701,0.0011374101710971635
point_reprojection:measurement_ir,32,0.047741291230772732,0.0022792308883814575
