frame,state_000,state_001,state_002
1,-0.1729116541112945,-0.87185674474294472,4.6679105939833407
2,-0.16872663024460927,-0.86694637327184521,4.6599310688344202
3,-0.16377036151610153,-0.85479196097636845,4.6420836194871136
4,-0.17304465663365892,-0.96770105090467917,4.6210848258634902
5,-0.17440945254235549,-0.95245541914188847,4.6027989379509187
6,-0.17424779745813221,-0.92522510854303397,4.5866397848848361
7,-0.17563674848423239,-0.88725565363405334,4.5746705203171016
8,-0.17596282591548978,-0.83762069149911,4.5697047563805553
9,-0.17622050120343521,-0.78602970694184615,4.575104307710804
10,-0.17215933647459805,-0.73566280530205341,4.5949502994831395
11,-0.20373902262123661,-0.75440223166805243,4.632460596530235
12,-0.23330298764011093,-0.80774745168763884,4.6096286349791971
13,-0.26040527670632635,-0.855115741933271,4.6184309991104726
14,-0.27532024505987596,-0.88942259480415198,4.6363414213992602
15,-0.26757868455584222,-0.91501639964872827,4.6333625336033277
16,-0.28261729865753177,-1.1003956287119061,4.6290121964573556
17,-0.27521101576104745,-1.1274953483587284,4.628873775563429
18,-0.26982214467211502,-1.1893811654162998,4.6279689528365582
19,-0.26409519104124524,-1.2191605863812565,4.6271859805028726
20,-0.2582166607245357,-1.2392248176105805,4.6255639406317473
21,-0.25217604087075424,-1.249705417562716,4.6228549569513797
22,-0.24597820768241352,-1.2505706142410624,4.6190149737159061
23,-0.23963105529884129,-1.2418906782522119,4.6142262448833824
24,-0.23317066554612284,-1.2238212168449987,4.6089369192913772
25,-0.22663113389800282,-1.1966006290057523,4.6038946510700223
26,-0.22004100878376015,-1.1604171569118933,4.6001550558864892
27,-0.20865230273029406,-1.1050000809387437,4.5992887551695647
28,-0.2037539463644229,-1.0744395584764881,4.6016784060320184
29,-0.1995004504900377,-1.0249405433866108,4.6089681096032136
30,-0.19601634227426298,-0.93471392298292078,4.6207996594770808
31,-0.19241803917975495,-0.83019262358662527,4.6336062012642367
32,-0.18764642033425336,-0.72027219381629481,4.6415335393032553
33,-0.16175309442468219,-0.64753061639063558,4.6357912522456939
34,-0.18125764175738687,-0.70216638567587841,4.6048076774525715
35,-0.20795461228484566,-0.75758139571043503,4.5766262876252499
36,-0.21338167345226736,-0.88213779556659755,4.559573758373844
37,-0.22589942887847064,-0.97706733988641681,4.5515196554437765
38,-0.23566863014930259,-1.0368138806466873,4.5492632893454346
39,-0.23918395545708712,-1.0685407251601513,4.5499184842840128
40,-0.24061613281396513,-1.0877426894136184,4.5510325298318079
41,-0.24621659395455228,-1.0989453260364421,4.5509935975779836
42,-0.2458355072495895,-1.1022381405878332,4.5489233070684216
43,-0.24667430668936635,-1.0989535222115303,4.5444075246230664
44,-0.2474714967757411,-1.08905265589195,4.5376159479641656
45,-0.24721638626535392,-1.0701917085970145,4.5292874850348381
46,-0.25060062237833863,-1.0423270118321897,4.5206250415641351
47,-0.25488341508272133,-0.99810257180642559,4.5135636510505579
48,-0.25771083023360014,-0.91267145456415133,4.5109621656229351
49,-0.20771972375800474,-0.68006308965633611,4.5179379742484445
50,-0.21874865260823881,-0.67859696719307849,4.5310698000030785
51,-0.22037418050104257,-0.6735312280838911,4.5418137558953466
52,-0.25696860439034819,-0.88841686351643334,4.5461196629420586
53,-0.25086797179066356,-0.94934720215799062,4.5510242424810956
54,-0.24343133919875554,-0.99807137647717747,4.5544919720633867
55,-0.23868160021532173,-1.0267639816906746,4.5572061748050183
56,-0.23303025500572927,-1.0385476207164415,4.5594749590007169
57,-0.22683928145278412,-1.0428421555684046,4.5612692742398124
58,-0.22091068322611235,-1.038943137614599,4.5626138319864378
59,-0.21533597127027426,-1.0270498070731084,4.5634651501450003
60,-0.20799357940155552,-1.002483501220691,4.563901509822629
61,-0.20538553118766942,-0.95517081432191209,4.5641523630544327
62,-0.20054098262871467,-0.89710310242290925,4.5641742386222326
63,-0.19665722351842346,-0.82479187997538894,4.5643459106317845
64,-0.19172827705990403,-0.74691203358590674,4.5650445781888527
65,-0.17889396682015446,-0.66337378937574898,4.5670206546654581
66,-0.19879144756901615,-0.68830315607947445,4.5694823639068307
67,-0.22218732692492227,-0.72481836158080504,4.5713081658079631
68,-0.22952720594698001,-0.83695310763676256,4.5721532179912385
69,-0.24403343831430835,-0.93197981719316003,4.5732005736909445
70,-0.24288519255227645,-1.0234238657712773,4.5741405817133556
71,-0.23501466117852471,-1.0712213968886097,4.5756086617536145
72,-0.22632948035425671,-1.1023087864796255,4.5769904943988724
73,-0.22938956136661975,-1.1478497835103414,4.5776128260848532
74,-0.22692863898929388,-1.1850442156479923,4.5780821306432999
75,-0.22424930820942907,-1.2157820440794371,4.5784010664767454
76,-0.22138635528650785,-1.2401221437980361,4.5786379289872681
77,-0.21833847231985687,-1.2580753027216922,4.5788594826216791
78,-0.21510733994142123,-1.2696475337052562,4.5791026178736676
79,-0.21168927728828829,-1.2748409159312935,4.5793557104950695
80,-0.20808770552579406,-1.2736317493293747,4.5795591291263138
81,-0.20429601559577015,-1.2660028593246588,4.5796316469555585
82,-0.20031137662908458,-1.2519289510662155,4.5795022460375341
83,-0.19612973698333999,-1.231406467388745,4.5791359626305193
84,-0.19175824205845468,-1.2044828103498362,4.5785665089108107
85,-0.18720654638572329,-1.1709642493386117,4.5779381911001842
86,-0.1837675229475777,-1.1032727421637194,4.5781658031509993
87,-0.1761731982771555,-1.0773738575042846,4.5779685361890259
88,-0.16932624427766008,-1.0438842844082563,4.5788405362150302
89,-0.16755222787953367,-0.98949734102773357,4.5815898887905817
90,-0.16488112922923467,-0.91417608731844646,4.5865494606246333
91,-0.16327021923309415,-0.83254065622767459,4.5931480871230068
92,-0.15899487567371881,-0.74869167193309927,4.6000735236957686
93,-0.15012666306021435,-0.67632495491829647,4.6047450598997983
94,-0.14911554679287739,-0.63995026168585234,4.6033507661093518
95,-0.16551966805865048,-0.66781503913046802,4.5912597770113157
96,-0.18292736967521162,-0.70840671863381133,4.5708386615502725
97,-0.18389679567020398,-0.7797183955948539,4.5603464191600445
98,-0.2064140150106582,-0.85292482980906748,4.5571221107285753
99,-0.21640759846339766,-0.92886903933711706,4.5585875784180638
100,-0.21986021510126344,-1.00045047181803,4.5626814523924848
101,-0.22032635864896355,-1.0474638519103716,4.5681368926417525
102,-0.22111138437438696,-1.0738435668221522,4.5737467462013779
103,-0.22243331974855127,-1.0921322482296487,4.5785900707021661
104,-0.21980721980430637,-1.1039790539713965,4.582328471128406
105,-0.2210540179223259,-1.1087429387647736,4.5848571617088894
106,-0.22033149316992859,-1.1086108016331204,4.5861710476274355
107,-0.21839600047547109,-1.1035457587593733,4.5863419102058396
108,-0.21971414269454095,-1.0914080172615837,4.5854960205269357
109,-0.21931999791612899,-1.0743464879423108,4.5837300147974105
110,-0.21871615710788955,-1.0484894567870693,4.5813308460943905
111,-0.21911621127601399,-1.0026798508673855,4.5788896018243204
112,-0.21958065093347223,-0.92742110197177807,4.5771954683542946
113,-0.21953370712568285,-0.84073351729045065,4.5767873959039456
114,-0.19382140110804855,-0.62377250734951173,4.5810259246263474
115,-0.20592597375863406,-0.63226267988886165,4.5858288076143952
116,-0.2131411999171875,-0.65079262322013864,4.5928942025631407
117,-0.22459310482398726,-0.76492040402963657,4.596428678935002
118,-0.22365261921913912,-0.83512751008890718,4.5986955594573917
119,-0.22032102148831628,-0.90247222544742889,4.5992077292344495
120,-0.21613601456614584,-0.95571694836333321,4.598147260577325
121,-0.21064013969085491,-0.99676367021837498,4.5952350746676638
122,-0.20501996005072251,-1.0220366854872172,4.5902404223535429
123,-0.19989120248149198,-1.0309371616755796,4.5829519216706549
124,-0.19460573998088557,-1.0300081207692593,4.5732841572178318
125,-0.189128221853442,-1.0216025171724432,4.5617313556292372
126,-0.18339315353811536,-0.99882221397398807,4.54971980109136
127,-0.1787519259401929,-0.9599082791659117,4.5395457732243161
128,-0.17354429220792125,-0.90765630020548405,4.5345692355066713
129,-0.16969704032462624,-0.84613589227773822,4.5393322613517224
