frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
16,0.500000,-1.098378,1.073943,7.902005,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.824,839.455,36.741,653.796,839.392,33.453,872.845,879.464,0.068948,0,0,0
17,0.533333,-1.097640,1.073672,7.898935,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.904,839.497,36.741,653.883,839.433,33.466,872.899,879.464,0.067750,0,0,0
18,0.566667,-1.096846,1.073428,7.895865,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.002,839.544,36.741,653.985,839.481,33.479,872.960,879.464,0.065108,0,0,0
19,0.600000,-1.096494,1.073262,7.892795,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.970,839.612,36.770,653.965,839.551,33.492,873.044,879.464,0.060881,0,0,0
20,0.633333,-1.095618,1.072882,7.889725,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.114,839.630,36.770,654.090,839.562,33.505,873.067,879.464,0.072393,0,0,0
21,0.666667,-1.095239,1.072072,7.886654,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.090,839.506,36.770,654.077,839.452,33.519,872.971,879.464,0.055471,0,0,0
22,0.700000,-1.095284,1.071676,7.883584,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.996,839.419,36.544,653.945,839.458,33.532,872.990,879.464,0.064069,0,0,0
23,0.733333,-1.094828,1.071573,7.880514,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.012,839.519,36.543,653.953,839.546,33.545,873.091,879.464,0.064480,0,0,0
24,0.766667,-1.094439,1.070449,7.877444,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.968,839.407,36.770,653.943,839.348,33.558,872.906,879.464,0.063794,0,0,0
25,0.800000,-1.093995,1.070154,7.874374,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.952,839.429,36.770,653.948,839.383,33.571,872.953,879.464,0.046632,0,0,0
26,0.833333,-1.093703,1.069621,7.871304,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.933,839.409,36.938,653.910,839.350,33.584,872.934,879.464,0.063105,0,0,0
27,0.866667,-1.093573,1.069116,7.868233,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.857,839.384,36.938,653.827,839.325,33.597,872.922,879.464,0.065743,0,0,0
28,0.900000,-1.093284,1.068896,7.865163,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.816,839.443,36.938,653.789,839.381,33.610,872.991,879.464,0.068019,0,0,0
29,0.933333,-1.092370,1.068206,7.862093,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.949,839.360,36.938,653.925,839.304,33.623,872.928,879.464,0.060603,0,0,0
30,0.966667,-1.092114,1.067982,7.859023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.898,839.418,36.938,653.877,839.359,33.636,872.995,879.464,0.062861,0,0,0
31,1.000000,-1.091613,1.067726,7.855953,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.920,839.466,36.770,653.898,839.404,33.649,873.053,879.464,0.066157,0,0,0
32,1.033333,-1.090525,1.067239,7.852883,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.097,839.425,37.010,654.083,839.384,33.663,873.047,879.464,0.043094,0,0,0
33,1.066667,-1.093505,1.066181,7.849812,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.089,839.240,36.846,653.128,839.204,33.676,872.880,879.464,0.052703,0,0,0
34,1.100000,-1.091749,1.067078,7.846742,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.490,839.634,36.846,653.501,839.573,33.689,873.262,879.464,0.061628,0,0,0
35,1.133333,-1.091112,1.066998,7.843672,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.550,839.735,36.846,653.559,839.668,33.702,873.370,879.464,0.067749,0,0,0
36,1.166667,-1.090762,1.066043,7.840602,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.527,839.571,37.014,653.538,839.517,33.715,873.232,879.464,0.055139,0,0,0
37,1.200000,-1.090519,1.065497,7.837532,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.535,839.466,36.600,653.486,839.481,33.729,873.209,879.464,0.051078,0,0,0
38,1.233333,-1.090440,1.065376,7.834462,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.422,839.547,36.627,653.388,839.564,33.742,873.306,879.464,0.037949,0,0,0
39,1.266667,-1.089417,1.064333,7.831391,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.553,839.445,36.786,653.556,839.388,33.755,873.143,879.464,0.056854,0,0,0
40,1.300000,-1.088786,1.086189,7.828321,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.601,839.444,36.936,653.613,845.656,33.768,879.424,879.464,6.212072,1,1,0
41,1.333333,-0.991592,0.968887,7.127996,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.599,839.405,36.488,653.549,839.435,37.086,876.521,879.464,0.058463,0,0,0
42,1.366667,-0.990532,0.967747,7.122934,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.674,839.353,36.708,653.658,839.295,37.112,876.407,879.464,0.060373,0,0,0
43,1.400000,-0.989567,0.966909,7.117872,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.826,839.249,36.730,653.739,839.248,37.139,876.387,879.464,0.086726,0,0,0
44,1.433333,-0.988921,0.965826,7.112810,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.807,839.118,36.730,653.721,839.126,37.165,876.291,879.464,0.085892,0,0,0
45,1.466667,-0.988305,0.965485,7.107749,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.760,839.197,36.730,653.694,839.233,37.192,876.425,879.464,0.075116,0,0,0
46,1.500000,-0.987524,0.964834,7.102687,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.783,839.209,36.730,653.718,839.244,37.218,876.463,879.464,0.073777,0,0,0
47,1.533333,-0.986720,0.964364,7.097625,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.819,839.281,36.730,653.749,839.312,37.245,876.557,879.464,0.076170,0,0,0
48,1.566667,-0.985769,0.963441,7.092563,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.919,839.236,36.706,653.826,839.239,37.271,876.510,879.464,0.092789,0,0,0
49,1.600000,-0.985439,0.962975,7.087501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.792,839.312,36.612,653.710,839.308,37.298,876.606,879.464,0.082197,0,0,0
50,1.633333,-0.985331,0.971144,7.082440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.587,839.092,36.736,653.525,842.063,37.325,879.387,879.464,2.971351,0,1,0
51,1.666667,-0.984601,0.959497,7.077378,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.481,838.618,36.616,653.533,838.653,37.351,876.005,879.464,0.062658,0,0,0
52,1.700000,-0.890264,0.795464,7.072316,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.704,787.710,39.538,682.698,787.774,37.378,825.152,879.464,0.063938,0,0,0
53,1.733333,-0.890732,0.795510,7.067254,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.303,787.945,39.386,682.353,787.965,37.405,825.370,879.464,0.054325,0,0,0
54,1.766667,-0.831169,0.548167,7.062192,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.809,711.024,39.901,700.734,710.990,37.432,748.421,879.464,0.082747,0,0,0
55,1.800000,-0.796510,0.292799,7.057131,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,711.371,631.171,40.503,711.367,631.398,37.458,668.856,879.464,0.227135,0,0,0
56,1.833333,-0.778813,0.118534,7.052069,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.724,576.812,40.479,716.716,577.027,37.485,614.513,879.464,0.215440,0,0,0
57,1.866667,-0.752345,-0.050817,7.047007,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.903,523.836,41.269,724.816,524.114,37.512,561.627,879.464,0.291798,0,0,0
58,1.900000,-0.728018,-0.212912,7.041945,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.455,473.137,40.327,732.257,473.395,37.539,510.935,879.464,0.325702,0,0,0
59,1.933333,-0.722888,-0.217115,7.036883,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.883,471.808,40.116,733.699,472.032,37.566,509.598,879.464,0.289851,0,0,0
60,1.966667,-0.713375,-0.355847,7.031822,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.776,428.165,40.442,736.516,428.521,37.593,466.115,879.464,0.441014,0,0,0
61,2.000000,-0.702963,-0.473429,7.026760,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.852,391.241,41.441,739.619,391.579,37.620,429.199,879.464,0.410032,0,0,0
62,2.033333,-0.704340,-0.580462,7.021698,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.156,357.469,40.316,739.028,357.893,37.647,395.540,879.464,0.442395,0,0,0
63,2.066667,-0.698703,-0.662420,7.016636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.762,331.639,40.055,740.639,332.030,37.675,369.705,879.464,0.409984,0,0,0
64,2.100000,-0.698618,-0.663481,7.011574,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.644,331.136,40.055,740.507,331.546,37.702,369.248,879.464,0.432617,0,0,0
65,2.133333,-0.703367,-0.691805,7.006513,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.766,322.555,40.541,738.856,322.491,37.729,360.220,879.464,0.110237,0,0,0
66,2.166667,-0.694778,-0.759583,7.001451,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.410,300.780,40.449,741.398,301.008,37.756,338.764,879.464,0.228448,0,0,0
67,2.200000,-0.689741,-0.794304,6.996389,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.876,289.768,40.717,742.826,289.903,37.784,327.686,879.464,0.143645,0,0,0
68,2.233333,-0.687946,-0.791973,6.991327,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.253,290.267,41.214,743.234,290.456,37.811,328.267,879.464,0.190192,0,0,0
69,2.266667,-0.685620,-0.800806,6.986265,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.808,287.364,40.804,743.811,287.490,37.838,325.328,879.464,0.126064,0,0,0
70,2.300000,-0.682073,-0.793143,6.981204,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.791,289.624,40.854,744.773,289.725,37.866,327.591,879.464,0.102724,0,0,0
71,2.333333,-0.682784,-0.781544,6.976142,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.361,293.179,40.664,744.392,293.206,37.893,331.099,879.464,0.041371,0,0,0
72,2.366667,-0.675693,-0.749677,6.971080,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.498,302.977,40.376,746.476,303.097,37.921,341.018,879.464,0.122023,0,0,0
73,2.400000,-0.669980,-0.697316,6.966018,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.150,319.512,42.116,748.128,319.484,37.948,357.432,879.464,0.035880,0,0,0
74,2.433333,-0.668247,-0.693318,6.960956,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.607,320.629,40.922,748.522,320.588,37.976,358.564,879.464,0.093861,0,0,0
75,2.466667,-0.664115,-0.638764,6.955895,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.805,337.679,41.030,749.677,337.706,38.004,375.709,879.464,0.130795,0,0,0
76,2.500000,-0.661348,-0.565913,6.950833,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.508,360.670,41.037,750.401,360.647,38.031,398.678,879.464,0.109448,0,0,0
77,2.533333,-0.661002,-0.471444,6.945771,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.450,390.604,41.219,750.358,390.478,38.059,428.537,879.464,0.156244,0,0,0
78,2.566667,-0.653160,-0.375157,6.940709,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.857,421.011,40.566,752.694,420.929,38.087,459.016,879.464,0.182345,0,0,0
79,2.600000,-0.652139,-0.370063,6.935647,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.021,422.541,40.531,752.867,422.460,38.115,460.575,879.464,0.173905,0,0,0
80,2.633333,-0.654053,-0.257090,6.930586,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.208,458.373,40.487,752.107,458.283,38.142,496.425,879.464,0.134961,0,0,0
81,2.666667,-0.660827,-0.138416,6.925524,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.915,496.014,41.704,749.801,495.972,38.170,534.142,879.464,0.121692,0,0,0
82,2.700000,-0.660218,0.003923,6.920462,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.826,541.187,41.141,749.841,541.249,38.198,579.447,879.464,0.063489,0,0,0
83,2.733333,-0.659342,0.010477,6.915400,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.961,543.330,41.546,749.966,543.337,38.226,581.564,879.464,0.008931,0,0,0
84,2.766667,-0.658331,0.164818,6.910338,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.221,592.473,40.515,750.134,592.542,38.254,630.796,879.464,0.110414,0,0,0
85,2.800000,-0.657122,0.334646,6.905277,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.415,646.871,41.859,750.366,646.758,38.282,685.040,879.464,0.122931,0,0,0
86,2.833333,-0.658390,0.515926,6.900215,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.690,705.028,40.695,749.808,704.710,38.310,743.021,879.464,0.338694,0,0,0
87,2.866667,-0.659118,0.940082,6.895153,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.134,732.573,41.110,749.421,840.343,38.338,878.682,879.464,107.770764,0,1,0
88,2.900000,-0.658605,0.501228,6.890091,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.427,700.441,41.880,749.430,700.253,38.367,738.620,879.464,0.187877,0,0,0
89,2.933333,-0.657536,0.495055,6.885030,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.669,698.530,42.227,749.617,698.396,38.395,736.790,879.464,0.143862,0,0,0
90,2.966667,-0.664328,0.426654,6.879968,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.153,676.864,45.440,747.288,676.611,38.423,715.034,879.464,0.286585,0,0,0
91,3.000000,-0.674131,0.349297,6.874906,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.886,652.106,39.832,743.990,651.924,38.451,690.375,879.464,0.209509,0,0,0
92,3.033333,-0.674006,0.292084,6.869844,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.780,633.705,42.619,743.871,633.661,38.480,672.140,879.464,0.101087,0,0,0
93,3.066667,-0.678783,0.258378,6.864782,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.111,622.901,42.917,742.179,622.913,38.508,661.421,879.464,0.068761,0,0,0
94,3.100000,-0.679122,0.255885,6.859720,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.809,622.113,42.654,741.909,622.174,38.536,660.710,879.464,0.117110,0,0,0
95,3.133333,-0.680841,0.246484,6.854659,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.106,619.174,41.074,741.196,619.213,38.565,657.778,879.464,0.097815,0,0,0
96,3.166667,-0.677344,0.250621,6.849597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.166,620.595,42.194,742.158,620.603,38.593,659.196,879.464,0.010655,0,0,0
97,3.200000,-0.679377,0.269206,6.844535,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.345,626.537,42.780,741.343,626.644,38.622,665.266,879.464,0.106634,0,0,0
98,3.233333,-0.678156,0.271764,6.839473,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.616,627.493,41.758,741.574,627.532,38.650,666.182,879.464,0.056867,0,0,0
99,3.266667,-0.674758,0.288257,6.834411,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.617,632.745,42.256,742.508,632.913,38.679,671.592,879.464,0.199865,0,0,0
100,3.300000,-0.675589,0.329338,6.829350,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.128,646.028,40.475,742.079,646.233,38.708,684.941,879.464,0.210655,0,0,0
101,3.333333,-0.671039,0.412850,6.824288,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.449,672.964,42.429,743.386,673.270,38.736,712.006,879.464,0.312036,0,0,0
102,3.366667,-0.670593,0.501535,6.819226,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.445,701.887,43.127,743.369,702.018,38.765,740.783,879.464,0.151074,0,0,0
103,3.400000,-0.673169,0.583659,6.814164,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.455,728.398,43.062,742.376,728.688,38.794,767.482,879.464,0.300190,0,0,0
104,3.433333,-0.673626,0.926948,6.809103,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.280,729.242,43.034,742.066,839.890,38.823,878.713,879.464,110.647982,0,1,0
105,3.466667,-0.676860,0.502579,6.804041,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.928,702.666,42.900,740.857,702.717,38.852,741.569,879.464,0.087721,0,0,0
106,3.500000,-0.685094,0.421302,6.798979,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.009,676.460,44.169,738.026,676.504,38.881,715.385,879.464,0.047204,0,0,0
107,3.533333,-0.692613,0.343767,6.793917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.443,651.343,42.012,735.422,651.466,38.910,690.375,879.464,0.124226,0,0,0
108,3.566667,-0.701467,0.294113,6.788855,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.526,635.496,41.901,732.382,635.436,38.939,674.375,879.464,0.155971,0,0,0
109,3.600000,-0.702931,0.287099,6.783794,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.823,633.213,42.451,731.737,633.230,38.968,672.198,879.464,0.088071,0,0,0
110,3.633333,-0.703707,0.254803,6.778732,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.323,622.854,44.028,731.314,622.804,38.997,661.801,879.464,0.050537,0,0,0
111,3.666667,-0.699214,0.231289,6.773670,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.957,615.410,42.379,732.604,615.219,39.026,654.245,879.464,0.401078,0,0,0
112,3.700000,-0.707507,0.217673,6.768608,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,730.039,610.972,41.550,729.735,610.844,39.055,649.899,879.464,0.329837,0,0,0
113,3.733333,-0.708969,0.216860,6.763546,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.350,610.753,41.189,729.087,610.632,39.084,649.716,879.464,0.289948,0,0,0
114,3.766667,-0.713349,0.223749,6.758484,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.646,612.999,42.193,727.486,612.930,39.114,652.044,879.464,0.173958,0,0,0
115,3.800000,-0.714952,0.245378,6.753423,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.010,620.145,40.889,726.789,620.040,39.143,659.183,879.464,0.244658,0,0,0
116,3.833333,-0.721269,0.260149,6.748361,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.708,624.816,40.783,724.552,624.922,39.172,664.094,879.464,0.188683,0,0,0
117,3.866667,-0.724010,0.269910,6.743299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.738,628.195,40.918,723.480,628.175,39.202,667.376,879.464,0.258971,0,0,0
118,3.900000,-0.725709,0.309165,6.738237,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.984,640.907,41.630,722.747,641.074,39.231,680.305,879.464,0.290422,0,0,0
119,3.933333,-0.727037,0.325365,6.733176,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.371,646.447,42.202,722.134,646.450,39.261,685.711,879.464,0.237138,0,0,0
120,3.966667,-0.736971,0.388692,6.728114,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.847,667.274,40.187,718.702,667.265,39.290,706.555,879.464,0.144940,0,0,0
121,4.000000,-0.745284,0.470954,6.723052,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.966,694.234,41.869,715.797,694.315,39.320,733.635,879.464,0.187595,0,0,0
122,4.033333,-0.752112,0.562687,6.717990,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,713.618,724.342,42.076,713.374,724.511,39.349,763.861,879.464,0.297276,0,0,0
123,4.066667,-0.772410,0.673848,6.712928,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.600,760.939,41.394,706.527,761.129,39.379,800.508,879.464,0.203897,0,0,0
124,4.100000,-0.771492,0.911587,6.707867,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.793,759.274,42.362,706.637,839.371,39.409,878.780,879.464,80.097382,0,1,0
125,4.133333,-0.774605,0.661557,6.702805,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.451,757.179,41.240,705.422,757.424,39.439,796.862,879.464,0.246414,0,0,0
126,4.166667,-0.742288,0.533606,6.697743,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.100,715.052,42.230,715.859,715.505,39.468,754.973,879.464,0.512703,0,0,0
127,4.200000,-0.740259,0.464888,6.692681,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.550,692.902,41.907,716.343,693.019,39.498,732.517,879.464,0.237848,0,0,0
128,4.233333,-0.743052,0.462666,6.687619,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.326,692.329,41.800,715.238,692.403,39.528,731.931,879.464,0.114608,0,0,0
129,4.266667,-0.742580,0.385992,6.682557,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.176,667.306,40.608,715.208,667.242,39.558,706.800,879.464,0.071416,0,0,0
130,4.300000,-0.739660,0.303098,6.677496,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.926,639.876,40.082,715.986,639.992,39.588,679.580,879.464,0.130832,0,0,0
131,4.333333,-0.730696,0.237248,6.672434,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.751,617.959,40.373,718.760,618.328,39.618,657.946,879.464,0.368742,0,0,0
132,4.366667,-0.720360,0.180669,6.667372,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.952,599.175,41.644,721.992,599.693,39.648,639.341,879.464,0.519857,0,0,0
133,4.400000,-0.713966,0.154213,6.662310,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.888,590.364,40.712,723.925,590.991,39.678,630.669,879.464,0.627908,0,0,0
134,4.433333,-0.707899,0.155327,6.657249,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.767,590.790,41.320,725.754,591.398,39.708,631.107,879.464,0.608539,0,0,0
135,4.466667,-0.695579,0.153823,6.652187,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.747,590.347,41.193,729.655,590.939,39.739,630.678,879.464,0.599451,0,0,0
136,4.500000,-0.683329,0.165106,6.647125,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.629,594.130,42.103,733.540,594.717,39.769,634.486,879.464,0.594008,0,0,0
137,4.533333,-0.672544,0.196320,6.642063,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.060,604.624,42.405,736.944,605.111,39.799,644.911,879.464,0.501013,0,0,0
