frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
52,2.125000,496.523,134.603,496.572,134.552,496.572,134.552,center,center,500.000,160.242,160.000,25.639,25.690,bottom_percentile_95,484.396,133.488,articraft_surface_contact_region_keyframe_affine,3.591600,3.526734,-0.064866,0.814355,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.398000,5.000000,8.000000,left_hand,0.785221,523.658,130.482,3.808813,contact_region:left:rigid_keyframe_surface_region,3.537316,3.780796,3.553373,3.591600,0.000000,0.242124,0.248879,0.000000
53,2.166667,494.282,132.205,494.231,132.204,494.231,132.204,center,center,495.000,157.991,158.000,25.786,25.788,bottom_percentile_95,481.146,123.702,articraft_surface_contact_region_keyframe_affine,3.597832,3.584303,-0.013530,0.810781,0.058942,1.000000,0.000000,0.100000,1.000000,0.000000,0.076000,5.000000,8.000000,left_hand,0.762163,522.858,128.659,3.809038,contact_region:left:rigid_keyframe_surface_region,3.619407,3.921073,3.602931,3.597832,0.000000,0.008619,0.443753,0.000000
54,2.208333,492.279,129.975,492.361,130.001,492.361,130.001,center,center,491.000,155.922,155.850,25.947,25.920,bottom_percentile_95,479.805,124.192,articraft_surface_contact_region_keyframe_affine,3.596673,3.569664,-0.027009,0.822636,0.066089,1.000000,0.000000,0.100000,1.000000,0.000000,0.004000,5.000000,8.000000,left_hand,0.740810,521.992,127.441,3.809065,contact_region:left:rigid_keyframe_surface_region,3.584558,4.036304,3.595725,3.596673,0.000000,0.071562,0.585227,0.000000
55,2.250000,490.971,128.017,490.937,127.984,490.937,127.984,center,center,491.000,153.837,154.000,25.820,25.853,bottom_percentile_95,476.911,122.409,articraft_surface_contact_region_keyframe_affine,3.602650,3.775161,0.172510,0.806820,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.188000,5.000000,8.000000,left_hand,0.730394,521.562,126.349,3.808669,contact_region:left:rigid_keyframe_surface_region,4.741276,4.044541,4.510453,3.602650,0.000000,0.162857,0.267733,0.000000
56,2.291667,489.854,126.129,489.845,126.189,489.845,126.189,center,center,492.000,151.943,152.000,25.814,25.754,bottom_percentile_95,475.204,121.306,articraft_surface_contact_region_keyframe_affine,3.605340,3.855842,0.250502,0.791696,0.094247,1.000000,0.000000,0.100000,1.000000,0.000000,0.076000,5.000000,8.000000,left_hand,0.714786,520.903,125.273,3.808877,contact_region:left:rigid_keyframe_surface_region,4.710901,4.050920,4.118081,3.605340,0.000000,0.057324,0.000000,0.000000
57,2.333333,488.816,124.489,488.802,124.356,488.802,124.356,center,center,493.000,149.990,150.000,25.501,25.634,bottom_percentile_95,476.522,118.343,articraft_surface_contact_region_keyframe_affine,3.780144,3.743173,-0.036971,0.830431,0.000055,1.000000,0.000000,0.100000,1.000000,0.000000,0.316000,5.000000,8.000000,left_hand,0.714325,520.346,124.280,3.810304,contact_region:left:rigid_keyframe_surface_region,4.470473,4.044780,3.923166,3.780144,0.000000,0.010000,0.000000,0.000000
58,2.375000,487.854,122.576,487.877,122.738,487.877,122.738,center,center,492.000,148.290,148.000,25.714,25.552,bottom_percentile_95,476.307,115.750,articraft_surface_contact_region_keyframe_affine,3.709504,3.625098,-0.084406,0.815785,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.152000,5.000000,8.000000,left_hand,0.724852,519.540,123.299,3.812463,contact_region:left:rigid_keyframe_surface_region,3.647857,4.045669,3.651708,3.709504,0.000000,0.290248,0.263487,0.000000
59,2.416667,487.123,121.424,487.146,121.395,487.146,121.395,center,center,490.000,146.994,147.000,25.570,25.599,bottom_percentile_95,474.618,115.505,articraft_surface_contact_region_keyframe_affine,3.648889,3.559777,-0.089111,0.823137,0.107312,1.000000,0.955808,0.823137,1.000000,0.000000,0.026000,5.000000,8.000000,left_hand,0.729779,519.033,122.261,3.813534,contact_region:left:rigid_keyframe_surface_region,3.581970,3.884219,3.599294,3.648889,0.955808,0.005981,0.000000,0.000000
60,2.458333,486.507,120.173,486.401,120.001,486.401,120.001,center,center,492.000,145.543,146.000,25.370,25.542,bottom_percentile_95,471.917,112.885,articraft_surface_contact_region_keyframe_affine,3.617642,3.563839,-0.053803,0.793416,0.000000,1.000000,0.802150,0.793416,1.000000,0.000000,0.316000,5.000000,8.000000,left_hand,0.774549,518.427,121.055,3.814161,contact_region:left:rigid_keyframe_surface_region,3.576429,3.723253,3.592077,3.617642,0.802150,0.456914,0.000000,0.000000
61,2.500000,485.618,118.300,485.752,118.497,485.752,118.497,center,center,490.000,143.802,143.850,25.502,25.305,bottom_percentile_95,472.353,113.477,articraft_surface_contact_region_keyframe_affine,3.612086,3.577120,-0.034967,0.822717,0.030361,1.000000,0.808494,0.808494,1.000000,0.000000,0.126000,5.000000,8.000000,left_hand,0.738522,518.071,119.867,3.814751,contact_region:left:rigid_keyframe_surface_region,3.590774,3.590732,3.607540,3.612086,0.808494,0.047581,0.293191,0.000000
62,2.541667,485.310,117.291,485.226,117.237,485.226,117.237,center,center,490.000,142.191,142.000,24.900,24.954,bottom_percentile_95,472.321,111.266,articraft_surface_contact_region_keyframe_affine,3.626465,3.602587,-0.023878,0.765733,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.753656,517.807,118.655,3.814888,contact_region:left:rigid_keyframe_surface_region,3.611126,3.581331,3.638230,3.626465,0.000000,0.191429,0.078309,0.000000
63,2.583333,484.874,116.331,484.926,116.331,484.926,116.331,center,center,491.000,140.864,140.850,24.533,24.533,bottom_percentile_95,469.884,111.396,articraft_surface_contact_region_keyframe_affine,3.611852,3.585391,-0.026461,0.724397,0.002212,1.000000,1.000000,0.724397,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.757305,517.509,117.366,3.815080,contact_region:left:rigid_keyframe_surface_region,3.584143,3.579355,3.599895,3.611852,1.000000,0.013952,0.000000,0.000000
64,2.625000,484.579,115.230,484.492,115.260,484.492,115.260,center,center,489.000,139.341,139.000,24.111,24.081,bottom_percentile_95,470.866,110.917,articraft_surface_contact_region_keyframe_affine,3.584752,3.556518,-0.028233,0.773666,0.000000,1.000000,0.005347,0.100000,1.000000,0.000000,0.437000,5.000000,8.000000,left_hand,0.790813,517.229,116.280,3.815577,contact_region:left:rigid_keyframe_surface_region,3.542824,3.577384,3.562579,3.584752,0.005347,0.340886,0.454676,0.000000
65,2.666667,484.008,113.793,484.179,113.701,484.179,113.701,center,center,488.500,137.491,138.000,23.698,23.790,bottom_percentile_95,469.037,106.629,articraft_surface_contact_region_keyframe_affine,3.592026,3.584497,-0.007530,0.742024,0.000000,1.000000,0.709277,0.709277,0.000000,0.357000,0.437000,5.000000,8.000000,left_hand,0.809888,517.386,115.094,3.814733,contact_region:left:rigid_keyframe_surface_region,3.582046,3.566430,3.597978,3.592026,0.709277,0.508762,0.959361,0.000000
66,2.708333,484.090,111.473,484.070,111.440,484.070,111.440,center,center,489.000,134.904,134.850,23.431,23.464,bottom_percentile_95,469.257,106.132,articraft_surface_contact_region_keyframe_affine,3.589610,3.572518,-0.017092,0.778445,0.035413,1.000000,0.808783,0.778445,0.000000,0.275000,0.000000,5.000000,8.000000,left_hand,0.793823,517.235,114.117,3.812452,contact_region:left:rigid_keyframe_surface_region,3.568145,3.553777,3.587633,3.589610,0.808783,0.054152,0.209173,0.000000
67,2.750000,484.365,108.798,484.210,108.895,484.210,108.895,center,center,490.000,132.199,132.000,23.401,23.304,bottom_percentile_95,467.383,102.610,articraft_surface_contact_region_keyframe_affine,3.584322,3.557592,-0.026731,0.784167,0.000000,1.000000,0.449357,0.449357,1.000000,0.000000,0.175000,5.000000,8.000000,left_hand,0.786620,517.594,113.346,3.811294,contact_region:left:rigid_keyframe_surface_region,3.562628,3.541176,3.579996,3.584322,0.449357,0.198590,0.155522,0.000000
68,2.791667,484.224,106.677,484.387,106.661,484.387,106.661,center,center,493.000,129.918,130.000,23.241,23.257,bottom_percentile_95,469.804,102.109,articraft_surface_contact_region_keyframe_affine,3.557098,3.501573,-0.055524,0.825404,0.014355,1.000000,0.743302,0.743302,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.787777,517.514,112.725,3.810359,contact_region:left:rigid_keyframe_surface_region,3.514100,3.537883,3.534823,3.557098,0.743302,0.081971,0.370632,0.000000
69,2.833333,484.548,104.891,484.542,104.913,484.542,104.913,center,center,494.000,128.177,128.000,23.286,23.264,bottom_percentile_95,470.507,98.450,articraft_surface_contact_region_keyframe_affine,3.550027,3.516021,-0.034006,0.808461,0.000000,1.000000,1.000000,0.808461,0.000000,0.324000,0.093000,5.000000,8.000000,left_hand,0.812398,517.310,112.124,3.809092,contact_region:left:rigid_keyframe_surface_region,3.522555,3.532102,3.544242,3.550027,1.000000,0.177152,0.151704,0.000000
70,2.875000,484.561,103.409,484.498,103.363,484.498,103.363,center,center,495.000,126.497,126.850,23.088,23.134,bottom_percentile_95,470.322,99.576,articraft_surface_contact_region_keyframe_affine,3.526634,3.488410,-0.038224,0.828290,0.000000,1.000000,0.000000,0.100000,0.000000,0.337000,0.332000,5.000000,8.000000,left_hand,0.810965,517.376,111.695,3.808325,contact_region:left:rigid_keyframe_surface_region,3.495935,3.525686,3.507494,3.526634,0.000000,0.352981,0.160884,0.000000
71,2.916667,484.210,101.946,484.265,101.996,484.265,101.996,center,center,494.000,124.743,124.850,22.797,22.747,bottom_percentile_95,469.200,97.763,articraft_surface_contact_region_keyframe_affine,3.521974,3.490705,-0.031268,0.821490,0.000000,1.000000,0.130948,0.130948,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.806933,517.572,111.383,3.807541,contact_region:left:rigid_keyframe_surface_region,3.519774,3.518274,3.518161,3.521974,0.130948,0.107486,0.000000,0.000000
72,2.958333,483.966,100.749,483.918,100.687,483.918,100.687,center,center,494.000,122.932,123.000,22.183,22.245,bottom_percentile_95,468.089,97.020,articraft_surface_contact_region_keyframe_affine,3.531482,3.513309,-0.018173,0.823257,0.084840,1.000000,0.906450,0.823257,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.804730,517.616,111.128,3.806575,contact_region:left:rigid_keyframe_surface_region,3.541576,3.522856,3.539262,3.531482,0.906450,0.067924,0.000000,0.000000
73,3.000000,483.605,99.484,483.691,99.518,483.691,99.518,center,center,494.000,121.267,121.000,21.783,21.748,bottom_percentile_95,467.110,94.767,articraft_surface_contact_region_keyframe_affine,3.536122,3.500708,-0.035414,0.829471,0.000000,1.000000,0.930538,0.829471,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.794802,517.704,110.939,3.807043,contact_region:left:rigid_keyframe_surface_region,3.523235,3.528964,3.539917,3.536122,0.930538,0.266552,0.055714,0.000000
74,3.041667,483.476,98.540,483.346,98.586,483.346,98.586,center,center,494.000,119.910,120.000,21.370,21.324,bottom_percentile_95,468.689,94.190,articraft_surface_contact_region_keyframe_affine,3.535794,3.492320,-0.043474,0.819723,0.018215,1.000000,0.928058,0.819723,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.776762,517.938,110.831,3.805815,contact_region:left:rigid_keyframe_surface_region,3.510744,3.537095,3.535525,3.535794,0.928058,0.089505,0.000000,0.000000
75,3.083333,482.832,97.904,483.069,97.825,483.069,97.825,center,center,494.000,118.958,119.000,21.054,21.133,bottom_percentile_95,468.006,94.652,articraft_surface_contact_region_keyframe_affine,3.551716,3.530511,-0.021205,0.828753,0.234998,1.000000,0.177038,0.177038,0.490513,0.097000,0.000000,5.000000,8.000000,left_hand,0.771536,517.693,110.700,3.805058,contact_region:left:rigid_keyframe_surface_region,3.546176,3.538794,3.564744,3.551716,0.177038,0.041657,0.000000,0.000000
76,3.125000,482.929,97.025,482.705,97.043,482.705,97.043,center,center,494.000,118.063,118.000,21.038,21.020,bottom_percentile_95,464.629,93.862,articraft_surface_contact_region_keyframe_affine,3.562977,3.533685,-0.029292,0.819503,0.122697,1.000000,0.000000,0.100000,0.574552,0.081000,0.063000,5.000000,8.000000,left_hand,0.763069,517.790,110.599,3.804804,contact_region:left:rigid_keyframe_surface_region,3.565308,3.537390,3.572189,3.562977,0.000000,0.063133,0.000000,0.000000
77,3.166667,482.423,96.273,482.483,96.299,482.483,96.299,center,center,494.000,117.165,117.000,20.892,20.866,bottom_percentile_95,466.611,91.865,articraft_surface_contact_region_keyframe_affine,3.563349,3.522489,-0.040860,0.815579,0.000000,1.000000,0.228973,0.228973,0.000000,0.425000,0.248000,5.000000,8.000000,left_hand,0.749557,517.630,110.468,3.804857,contact_region:left:rigid_keyframe_surface_region,3.552852,3.537266,3.563654,3.563349,0.228973,0.165438,0.202574,0.000000
78,3.208333,482.354,95.812,482.492,95.797,482.492,95.797,center,center,495.000,116.569,116.850,20.757,20.773,bottom_percentile_95,469.012,93.122,articraft_surface_contact_region_keyframe_affine,3.555241,3.505523,-0.049718,0.813028,0.000000,1.000000,0.781988,0.781988,0.000000,0.494000,0.311000,5.000000,8.000000,left_hand,0.761626,517.445,110.425,3.804446,contact_region:left:rigid_keyframe_surface_region,3.531667,3.537543,3.548607,3.555241,0.781988,0.280676,0.272361,0.000000
79,3.250000,482.848,95.502,482.732,95.511,482.732,95.511,center,center,494.000,116.162,116.000,20.660,20.651,bottom_percentile_95,466.483,92.625,articraft_surface_contact_region_keyframe_affine,3.551117,3.503156,-0.047961,0.824382,0.000000,1.000000,0.813761,0.813761,0.000000,0.288882,0.229000,5.000000,8.000000,left_hand,0.756496,517.260,110.397,3.804715,contact_region:left:rigid_keyframe_surface_region,3.531753,3.535118,3.547743,3.551117,0.813761,0.162057,0.000000,0.000000
80,3.291667,482.906,95.325,482.969,95.352,482.969,95.352,center,center,495.000,115.970,116.000,20.645,20.618,bottom_percentile_95,467.730,93.207,articraft_surface_contact_region_keyframe_affine,3.542475,3.489495,-0.052980,0.816799,0.252081,1.000000,0.911751,0.816799,0.000000,0.460000,0.052000,5.000000,8.000000,left_hand,0.765427,517.243,110.376,3.804415,contact_region:left:rigid_keyframe_surface_region,3.522362,3.536677,3.535405,3.542475,0.911751,0.030257,0.079936,0.000000
81,3.333333,483.158,95.382,483.120,95.409,483.120,95.409,center,center,494.000,116.091,116.000,20.709,20.682,bottom_percentile_95,467.339,90.882,articraft_surface_contact_region_keyframe_affine,3.535185,3.477447,-0.057738,0.810703,0.000000,1.000000,0.684436,0.684436,0.000000,0.403000,0.420000,5.000000,8.000000,left_hand,0.770640,517.158,110.330,3.803991,contact_region:left:rigid_keyframe_surface_region,3.512684,3.529692,3.529220,3.535185,0.684436,0.090990,0.305083,0.000000
82,3.375000,483.432,95.785,483.496,95.744,483.496,95.744,center,center,495.000,116.824,116.850,21.039,21.079,bottom_percentile_95,468.268,93.433,articraft_surface_contact_region_keyframe_affine,3.537965,3.494324,-0.043641,0.827585,0.144711,1.000000,0.911751,0.827585,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.775013,517.121,110.229,3.803552,contact_region:left:rigid_keyframe_surface_region,3.529202,3.528291,3.540241,3.537965,0.911751,0.026248,0.580023,0.000000
83,3.416667,484.005,96.563,483.894,96.652,483.894,96.652,center,center,496.000,118.312,118.000,21.749,21.659,bottom_percentile_95,468.594,93.205,articraft_surface_contact_region_keyframe_affine,3.560887,3.545097,-0.015791,0.798926,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.787238,517.102,110.092,3.803487,contact_region:left:rigid_keyframe_surface_region,3.576218,3.522499,3.579642,3.560887,0.000000,0.311552,0.755145,0.000000
84,3.458333,484.409,98.162,484.580,98.095,484.580,98.095,center,center,497.000,120.409,120.850,22.247,22.314,bottom_percentile_95,469.650,94.615,articraft_surface_contact_region_keyframe_affine,3.536503,3.481151,-0.055352,0.809739,0.000000,1.000000,0.396633,0.396633,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.819018,516.951,109.748,3.804566,contact_region:left:rigid_keyframe_surface_region,3.503961,3.518984,3.516553,3.536503,0.396633,0.440629,0.498791,0.000000
85,3.500000,485.476,99.986,485.301,99.994,485.301,99.994,center,center,495.000,123.143,123.000,23.157,23.149,bottom_percentile_95,470.337,93.012,articraft_surface_contact_region_keyframe_affine,3.534982,3.489225,-0.045757,0.807235,0.000000,1.000000,1.000000,0.807235,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.843398,516.806,108.705,3.806937,contact_region:left:rigid_keyframe_surface_region,3.521859,3.517190,3.533737,3.534982,1.000000,0.143105,0.366893,0.000000
86,3.541667,486.044,102.218,486.109,102.226,486.109,102.226,center,center,495.000,126.305,126.000,24.087,24.078,bottom_percentile_95,472.518,96.307,articraft_surface_contact_region_keyframe_affine,3.515471,3.476570,-0.038901,0.810559,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.830375,516.420,106.473,3.810626,contact_region:left:rigid_keyframe_surface_region,3.491206,3.535302,3.499507,3.515471,0.000000,0.304600,0.606964,0.000000
87,3.583333,486.996,104.942,487.088,104.975,487.088,104.975,center,center,495.000,129.777,130.000,24.835,24.802,bottom_percentile_95,471.831,99.085,articraft_surface_contact_region_keyframe_affine,3.511635,3.480639,-0.030996,0.821243,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.814674,516.755,104.354,3.815602,contact_region:left:rigid_keyframe_surface_region,3.497756,3.550446,3.508497,3.511635,0.000000,0.222762,0.494928,0.000000
88,3.625000,488.452,108.145,488.324,108.142,488.324,108.142,center,center,493.000,133.606,133.850,25.461,25.464,bottom_percentile_95,476.664,103.565,articraft_surface_contact_region_keyframe_affine,3.513673,3.501438,-0.012235,0.818433,0.000000,1.000000,0.034596,0.100000,1.000000,0.000000,0.647000,5.000000,8.000000,left_hand,0.760031,517.946,105.195,3.818848,contact_region:left:rigid_keyframe_surface_region,3.500125,3.561077,3.515340,3.513673,0.034596,0.244295,0.000000,0.000000
89,3.666667,489.462,111.424,489.489,111.360,489.489,111.360,center,center,492.000,137.015,137.000,25.591,25.656,bottom_percentile_95,476.285,105.925,articraft_surface_contact_region_keyframe_affine,3.585762,3.624767,0.039005,0.798871,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.461000,5.000000,8.000000,left_hand,0.754207,519.544,107.981,3.820110,contact_region:left:rigid_keyframe_surface_region,3.655988,3.561613,3.644743,3.585762,0.000000,0.015371,0.000000,0.000000
90,3.708333,490.573,114.410,490.578,114.422,490.578,114.422,center,center,495.000,139.883,140.000,25.473,25.461,bottom_percentile_95,479.070,105.617,articraft_surface_contact_region_keyframe_affine,3.636075,3.645880,0.009805,0.769106,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.017000,5.000000,8.000000,left_hand,0.744921,520.800,111.298,3.820674,contact_region:left:rigid_keyframe_surface_region,3.682223,3.564425,3.677240,3.636075,0.000000,0.116695,0.241909,0.000000
91,3.750000,492.014,117.483,492.006,117.434,492.006,117.434,center,center,494.000,142.683,142.000,25.200,25.248,bottom_percentile_95,480.775,113.951,articraft_surface_contact_region_keyframe_affine,3.614029,3.578842,-0.035187,0.780667,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,1.056000,5.000000,8.000000,left_hand,0.746545,522.028,115.115,3.822012,contact_region:left:rigid_keyframe_surface_region,3.578377,3.569225,3.595991,3.614029,0.000000,0.682562,0.996490,0.000000
92,3.791667,493.955,120.885,493.950,121.072,493.950,121.072,center,center,495.000,146.302,146.000,25.417,25.229,bottom_percentile_95,479.251,112.050,articraft_surface_contact_region_keyframe_affine,3.587574,3.540826,-0.046748,0.801513,0.000000,1.000000,1.000000,0.801513,1.000000,0.000000,0.458000,5.000000,8.000000,left_hand,0.744363,523.788,118.701,3.820761,contact_region:left:rigid_keyframe_surface_region,3.525609,3.580802,3.565929,3.587574,1.000000,0.301629,1.000000,0.000000
93,3.833333,496.664,125.427,496.769,125.182,496.769,125.182,center,center,501.000,150.507,151.000,25.080,25.326,bottom_percentile_95,484.357,116.823,articraft_surface_contact_region_keyframe_affine,3.563632,3.518033,-0.045599,0.809706,0.000000,1.000000,0.206375,0.206375,1.000000,0.000000,0.309000,5.000000,8.000000,left_hand,0.771729,525.543,122.955,3.820584,contact_region:left:rigid_keyframe_surface_region,3.510895,3.575716,3.544043,3.563632,0.206375,0.492571,1.000000,0.000000
94,3.875000,500.462,129.736,500.304,129.922,500.304,129.922,center,center,501.000,155.262,155.000,25.526,25.340,bottom_percentile_95,489.438,123.151,articraft_surface_contact_region_keyframe_affine,3.562330,3.533413,-0.028917,0.802347,0.000000,1.000000,0.839364,0.802347,1.000000,0.000000,0.149000,5.000000,8.000000,left_hand,0.809116,527.334,127.474,3.819870,contact_region:left:rigid_keyframe_surface_region,3.531354,3.558700,3.561266,3.562330,0.839364,0.262048,1.000000,0.000000
95,3.916667,504.440,135.299,504.630,135.118,504.630,135.118,center,center,505.000,160.250,161.000,24.951,25.132,bottom_percentile_95,489.290,135.103,articraft_surface_contact_region_keyframe_affine,3.587222,3.569246,-0.017976,0.812923,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.586000,5.000000,8.000000,left_hand,0.833255,530.240,133.091,3.815039,contact_region:left:rigid_keyframe_surface_region,3.581170,3.556658,3.607588,3.587222,0.000000,0.750095,1.000000,0.000000
96,3.958333,509.536,141.438,509.349,141.817,509.349,141.817,center,center,507.000,166.609,166.000,25.171,24.792,bottom_percentile_95,496.251,138.485,articraft_surface_contact_region_keyframe_affine,3.605461,3.625763,0.020302,0.806643,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.865851,533.099,138.684,3.811761,contact_region:left:rigid_keyframe_surface_region,3.620385,3.555361,3.620385,3.605461,0.000000,0.608838,1.000000,0.000000
97,4.000000,514.473,149.585,514.610,149.096,514.610,149.096,center,center,511.000,173.540,174.000,23.955,24.444,bottom_percentile_95,502.217,139.843,articraft_surface_contact_region_keyframe_affine,3.585096,3.571482,-0.013615,0.812102,0.000000,1.000000,1.000000,0.812102,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.916589,536.384,144.826,3.807507,contact_region:left:rigid_keyframe_surface_region,3.563112,3.558964,3.568434,3.585096,1.000000,0.460162,0.714296,0.000000
98,4.041667,520.151,156.750,520.063,157.047,520.063,157.047,center,center,518.000,181.368,181.000,24.618,24.321,bottom_percentile_95,507.525,154.535,articraft_surface_contact_region_keyframe_affine,3.575733,3.563602,-0.012130,0.824644,0.000000,1.000000,1.000000,0.824644,1.000000,0.000000,0.099000,5.000000,8.000000,left_hand,0.936014,540.645,154.016,3.802649,contact_region:left:rigid_keyframe_surface_region,3.564079,3.563777,3.568071,3.575733,1.000000,0.368238,1.000000,0.000000
99,4.083333,525.872,165.651,525.952,165.628,525.952,165.628,center,center,526.000,189.988,190.000,24.337,24.359,bottom_percentile_95,512.869,160.157,articraft_surface_contact_region_keyframe_affine,3.551670,3.519941,-0.031730,0.813114,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.040000,5.000000,8.000000,left_hand,0.981910,545.603,163.412,3.799054,contact_region:left:rigid_keyframe_surface_region,3.516529,3.567051,3.531983,3.551670,0.000000,0.012248,1.000000,0.000000
100,4.125000,531.969,175.541,531.698,175.609,531.698,175.609,center,center,526.000,199.829,199.850,24.288,24.220,bottom_percentile_95,518.372,175.092,articraft_surface_contact_region_keyframe_affine,3.551406,3.535582,-0.015824,0.825501,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.059000,5.000000,8.000000,left_hand,0.979513,550.820,174.884,3.795064,contact_region:left:rigid_keyframe_surface_region,3.536118,3.576177,3.551189,3.551406,0.000000,0.020695,0.870511,0.000000
101,4.166667,537.839,185.937,538.397,185.665,538.397,185.665,center,center,533.000,209.615,210.000,23.678,23.950,bottom_percentile_95,525.227,177.644,articraft_surface_contact_region_keyframe_affine,3.578221,3.589221,0.011000,0.846298,0.000000,1.000000,0.625570,0.625570,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.940098,555.574,185.471,3.793569,contact_region:left:rigid_keyframe_surface_region,3.565044,3.596812,3.600160,3.578221,0.625570,0.384829,0.985213,0.000000
102,4.208333,546.035,195.563,545.417,195.753,545.417,195.753,center,center,542.000,219.276,219.000,23.713,23.523,bottom_percentile_95,533.321,193.072,articraft_surface_contact_region_keyframe_affine,3.611792,3.633694,0.021902,0.823925,0.000000,1.000000,0.232627,0.232627,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.896564,560.872,196.573,3.794033,contact_region:left:rigid_keyframe_surface_region,3.604092,3.597464,3.639260,3.611792,0.232627,0.276276,0.776067,0.000000
103,4.250000,552.602,206.311,553.068,206.455,553.068,206.455,center,center,550.500,229.609,229.000,23.298,23.154,bottom_percentile_95,539.408,202.947,articraft_surface_contact_region_keyframe_affine,3.666979,3.707090,0.040111,0.829473,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.459000,5.000000,8.000000,left_hand,0.865393,565.494,208.232,3.791567,contact_region:left:rigid_keyframe_surface_region,3.684265,3.604117,3.712132,3.666979,0.000000,0.608714,0.509118,0.000000
104,4.291667,560.792,217.852,560.571,217.452,560.571,217.452,center,center,566.000,240.417,241.000,22.565,22.965,bottom_percentile_95,545.610,215.860,articraft_surface_contact_region_keyframe_affine,3.707871,3.753318,0.045447,0.820983,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.814419,570.849,219.996,3.791590,contact_region:left:rigid_keyframe_surface_region,3.707554,3.623448,3.741328,3.707871,0.000000,0.582790,0.000000,0.000000
105,4.333333,568.415,228.177,568.429,228.632,568.429,228.632,center,center,570.000,251.616,251.000,23.439,22.983,bottom_percentile_95,556.342,231.720,articraft_surface_contact_region_keyframe_affine,3.655572,3.619324,-0.036248,0.839182,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.238000,5.000000,8.000000,left_hand,0.741105,574.612,230.024,3.795675,contact_region:left:rigid_keyframe_surface_region,3.568647,3.641856,3.612782,3.655572,0.000000,0.615648,0.098685,0.000000
106,4.375000,575.857,239.939,575.963,239.601,575.963,239.601,center,center,577.000,262.629,263.000,22.690,23.028,bottom_percentile_95,563.710,235.231,articraft_surface_contact_region_keyframe_affine,3.633778,3.616369,-0.017409,0.812052,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.144000,5.000000,8.000000,left_hand,0.622675,577.316,241.158,3.799423,contact_region:left:rigid_keyframe_surface_region,3.563101,3.666689,3.615946,3.633778,0.000000,0.370810,0.308048,0.000000
107,4.416667,583.344,250.479,583.203,250.632,583.203,250.632,center,center,582.000,273.662,274.000,23.183,23.030,bottom_percentile_95,570.492,248.250,articraft_surface_contact_region_keyframe_affine,3.680318,3.718397,0.038079,0.835712,0.000000,1.000000,0.246708,0.246708,1.000000,0.000000,0.604000,5.000000,8.000000,left_hand,0.699302,579.744,252.028,3.805419,contact_region:left:rigid_keyframe_surface_region,3.671435,3.661446,3.718397,3.680318,0.246708,0.338438,0.928252,0.000000
