frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,14077,34277,2075,0.147404,775,775,1.000000,1,1,0
2,14056,31523,819,0.058267,214,214,1.000000,1,1,0
3,13794,30469,1247,0.090402,338,338,1.000000,1,1,0
4,13770,32606,898,0.065214,405,405,1.000000,1,1,0
5,13788,35027,1124,0.081520,385,385,1.000000,1,1,0
6,13460,32770,1111,0.082541,344,344,1.000000,1,1,0
7,13334,33041,1055,0.079121,401,401,1.000000,1,1,0
8,13361,31821,835,0.062495,381,381,1.000000,1,1,0
9,13168,32482,725,0.055058,302,302,1.000000,1,1,0
10,12932,32954,581,0.044927,271,271,1.000000,1,1,0
11,13298,31309,193,0.014513,8,8,1.000000,1,1,0
12,13408,30798,179,0.013350,22,22,1.000000,1,1,0
13,13560,32460,273,0.020133,14,14,1.000000,1,1,0
14,13740,31636,113,0.008224,7,7,1.000000,1,1,0
15,13761,29037,425,0.030884,68,68,1.000000,1,1,0
16,13753,29108,393,0.028576,67,67,1.000000,1,1,0
17,13773,30900,652,0.047339,197,197,1.000000,1,1,0
18,13830,28297,513,0.037093,186,186,1.000000,1,1,0
19,13930,30053,825,0.059225,429,429,1.000000,1,1,0
20,13882,28495,831,0.059862,312,312,1.000000,1,1,0
21,13754,33665,1230,0.089429,404,404,1.000000,1,1,0
22,13899,30486,1215,0.087416,556,556,1.000000,1,1,0
23,13974,30487,1065,0.076213,499,499,1.000000,1,1,0
24,14099,29233,706,0.050074,290,290,1.000000,1,1,0
25,14013,34018,1216,0.086777,540,540,1.000000,1,1,0
26,14109,32509,967,0.068538,475,475,1.000000,1,1,0
27,14267,30266,1355,0.094974,583,583,1.000000,1,1,0
28,14525,30473,1421,0.097831,601,601,1.000000,1,1,0
29,14722,29937,1617,0.109836,659,659,1.000000,1,1,0
30,14993,29656,1471,0.098112,573,573,1.000000,1,1,0
31,15176,30606,1079,0.071099,412,412,1.000000,1,1,0
32,15311,31669,539,0.035203,103,103,1.000000,1,1,0
33,15373,31723,791,0.051454,95,95,1.000000,1,1,0
34,15260,31457,652,0.042726,43,43,1.000000,1,1,0
35,15227,31834,666,0.043738,25,25,1.000000,1,1,0
36,14842,32239,1222,0.082334,346,346,1.000000,1,1,0
37,14404,33072,934,0.064843,329,329,1.000000,1,1,0
38,13533,33259,602,0.044484,75,75,1.000000,1,1,0
39,13054,36783,967,0.074077,88,88,1.000000,1,1,0
40,12845,37538,1271,0.098949,216,216,1.000000,1,1,0
41,12508,35435,1113,0.088983,71,71,1.000000,1,1,0
42,12321,36213,1001,0.081243,73,73,1.000000,1,1,0
43,12472,39043,1776,0.142399,195,195,1.000000,1,1,0
44,12707,35422,1522,0.119777,182,182,1.000000,1,1,0
45,12799,38527,2256,0.176264,446,446,1.000000,1,1,0
46,12845,38148,1714,0.133437,231,231,1.000000,1,1,0
47,12893,36996,1911,0.148220,302,302,1.000000,1,1,0
48,12841,36370,1897,0.147730,240,240,1.000000,1,1,0
49,12991,38880,1854,0.142714,266,266,1.000000,1,1,0
50,12937,36792,1771,0.136894,267,267,1.000000,1,1,0
51,13006,38541,1639,0.126019,225,225,1.000000,1,1,0
52,13041,35951,1623,0.124454,251,251,1.000000,1,1,0
53,12945,37244,1335,0.103129,226,226,1.000000,1,1,0
54,12984,37808,1200,0.092421,184,184,1.000000,1,1,0
55,13236,37666,1171,0.088471,216,216,1.000000,1,1,0
56,13035,37404,852,0.065362,73,73,1.000000,1,1,0
57,13171,37939,1101,0.083593,165,165,1.000000,1,1,0
58,13193,36824,1011,0.076632,97,97,1.000000,1,1,0
59,13243,38059,1037,0.078306,117,117,1.000000,1,1,0
60,13228,36783,998,0.075446,99,99,1.000000,1,1,0
61,13289,37916,1547,0.116412,111,111,1.000000,1,1,0
62,13462,31888,1710,0.127024,212,212,1.000000,1,1,0
63,13431,38772,1966,0.146378,265,265,1.000000,1,1,0
64,13423,39690,2117,0.157714,333,333,1.000000,1,1,0
65,13439,41092,2649,0.197113,522,522,1.000000,1,1,0
66,13557,40970,2508,0.184997,492,492,1.000000,1,1,0
67,13471,40390,2694,0.199985,798,798,1.000000,1,1,0
68,13578,38317,2872,0.211519,894,894,1.000000,1,1,0
69,13589,43187,2754,0.202664,987,987,1.000000,1,1,0
70,13491,38156,2487,0.184345,869,869,1.000000,1,1,0
71,13261,37087,1945,0.146671,703,703,1.000000,1,1,0
72,13292,31897,2005,0.150843,700,700,1.000000,1,1,0
73,13273,36964,1981,0.149250,631,631,1.000000,1,1,0
74,13119,34844,1859,0.141703,555,555,1.000000,1,1,0
75,13063,37172,2325,0.177984,576,576,1.000000,1,1,0
76,13157,38973,2063,0.156799,547,547,1.000000,1,1,0
77,13274,42509,2528,0.190447,486,486,1.000000,1,1,0
78,13578,40261,2961,0.218073,694,694,1.000000,1,1,0
79,13820,40586,3169,0.229305,643,643,1.000000,1,1,0
80,14275,38710,3200,0.224168,664,664,1.000000,1,1,0
81,14380,38291,3089,0.214812,661,661,1.000000,1,1,0
82,14710,41765,3109,0.211353,633,633,1.000000,1,1,0
83,14799,41088,2633,0.177917,429,429,1.000000,1,1,0
84,14821,38308,2464,0.166251,462,462,1.000000,1,1,0
85,14854,33472,2600,0.175037,437,437,1.000000,1,1,0
86,14935,41993,2184,0.146234,409,409,1.000000,1,1,0
87,14856,41605,2049,0.137924,381,381,1.000000,1,1,0
88,14978,35843,2126,0.141942,391,391,1.000000,1,1,0
89,15211,42157,2133,0.140227,394,394,1.000000,1,1,0
90,15513,35757,2048,0.132018,319,319,1.000000,1,1,0
91,15678,41274,2013,0.128396,309,309,1.000000,1,1,0
92,15429,37643,1832,0.118737,237,237,1.000000,1,1,0
93,15175,36809,1897,0.125008,199,199,1.000000,1,1,0
94,14967,35954,1776,0.118661,194,194,1.000000,1,1,0
95,14547,37408,1707,0.117344,212,212,1.000000,1,1,0
96,14349,36266,1510,0.105234,304,304,1.000000,1,1,0
97,14244,35990,1058,0.074277,178,178,1.000000,1,1,0
98,14400,36723,1502,0.104306,254,254,1.000000,1,1,0
99,14363,35635,1137,0.079162,221,221,1.000000,1,1,0
100,14650,36396,945,0.064505,186,186,1.000000,1,1,0
101,14923,35132,958,0.064196,178,178,1.000000,1,1,0
102,15062,31763,854,0.056699,83,83,1.000000,1,1,0
103,15382,34337,771,0.050124,139,139,1.000000,1,1,0
104,15745,34808,799,0.050746,56,56,1.000000,1,1,0
105,16076,35014,1110,0.069047,195,195,1.000000,1,1,0
106,16456,34679,758,0.046062,137,137,1.000000,1,1,0
107,16584,37066,784,0.047274,212,212,1.000000,1,1,0
108,16595,36380,686,0.041338,169,169,1.000000,1,1,0
109,16599,34625,473,0.028496,435,435,1.000000,1,1,0
110,16760,30308,252,0.015036,151,151,1.000000,1,1,0
111,16619,34545,154,0.009267,83,83,1.000000,1,1,0
112,16551,30307,127,0.007673,66,66,1.000000,1,1,0
113,16626,34292,436,0.026224,142,142,1.000000,1,1,0
114,16662,27556,275,0.016505,229,229,1.000000,1,1,0
115,16603,27875,678,0.040836,216,216,1.000000,1,1,0
116,16473,28331,318,0.019304,18,18,1.000000,1,1,0
117,16266,34151,977,0.060064,122,122,1.000000,1,1,0
118,16151,32645,763,0.047242,43,43,1.000000,1,1,0
119,16013,33241,989,0.061762,63,63,1.000000,1,1,0
120,16221,31622,443,0.027310,20,20,1.000000,1,1,0
121,16084,31424,218,0.013554,5,5,1.000000,1,1,0
122,15957,36942,243,0.015228,0,0,,1,1,0
123,16068,32544,0,0.000000,0,0,,1,1,0
124,15915,32580,6,0.000377,0,0,,1,1,0
125,15446,36463,0,0.000000,0,0,,1,1,0
126,14473,30906,13,0.000898,19,19,1.000000,1,1,0
127,13784,32975,30,0.002176,8,8,1.000000,1,1,0
128,14094,33546,18,0.001277,3,3,1.000000,1,1,0
129,14913,35981,57,0.003822,0,0,,1,1,0
130,15175,35271,89,0.005865,14,14,1.000000,1,1,0
131,14807,39755,109,0.007361,13,13,1.000000,1,1,0
132,14148,35557,137,0.009683,22,22,1.000000,1,1,0
133,13829,38441,92,0.006653,30,30,1.000000,1,1,0
134,13095,38122,112,0.008553,67,67,1.000000,1,1,0
135,12539,34740,104,0.008294,62,62,1.000000,1,1,0
136,11848,40057,197,0.016627,159,159,1.000000,1,1,0
