frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
96,742.166,620.595,742.166,620.595,0.000000,0.000000,0.000000
97,740.500,626.500,740.500,626.500,0.000000,0.000000,0.000000
98,740.854,626.938,740.854,626.938,0.000000,0.000000,0.000000
99,741.964,629.445,741.964,629.445,0.000000,0.000000,0.000000
100,742.128,646.028,742.128,646.028,0.000000,0.000000,0.000000
101,743.449,672.964,743.449,672.964,0.000000,0.000000,0.000000
102,743.445,701.887,743.445,701.887,0.000000,0.000000,0.000000
103,742.455,728.398,742.455,728.398,0.000000,0.000000,0.000000
104,742.280,729.242,742.280,729.242,0.000000,0.000000,0.000000
105,740.928,702.666,740.928,702.666,0.000000,0.000000,0.000000
106,738.009,676.460,738.009,676.460,0.000000,0.000000,0.000000
107,735.443,651.343,735.443,651.343,0.000000,0.000000,0.000000
108,732.526,635.496,732.526,635.496,0.000000,0.000000,0.000000
109,731.823,633.213,731.823,633.213,0.000000,0.000000,0.000000
110,741.261,618.901,741.261,618.901,0.000000,0.000000,0.000000
111,732.957,615.410,732.957,615.410,0.000000,0.000000,0.000000
112,730.039,610.972,730.039,610.972,0.000000,0.000000,0.000000
113,729.350,610.753,729.350,610.753,0.000000,0.000000,0.000000
114,727.646,612.999,727.646,612.999,0.000000,0.000000,0.000000
115,727.010,620.145,727.010,620.145,0.000000,0.000000,0.000000
116,724.708,624.816,724.708,624.816,0.000000,0.000000,0.000000
117,723.738,628.195,723.738,628.195,0.000000,0.000000,0.000000
118,722.984,640.907,722.984,640.907,0.000000,0.000000,0.000000
119,722.371,646.447,722.371,646.447,0.000000,0.000000,0.000000
120,718.847,667.274,718.847,667.274,0.000000,0.000000,0.000000
121,715.966,694.234,715.966,694.234,0.000000,0.000000,0.000000
122,713.618,724.342,713.618,724.342,0.000000,0.000000,0.000000
123,706.600,760.939,706.600,760.939,0.000000,0.000000,0.000000
124,706.793,759.274,706.793,759.274,0.000000,0.000000,0.000000
125,705.451,757.179,705.451,757.179,0.000000,0.000000,0.000000
