frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
88,2.900000,left,boundary_033,761.000,731.000,41.627230,41.627230,0.762810,0.266775,proposal,1,1
89,2.933333,left,boundary_032,755.000,732.000,51.101554,51.101554,0.572107,0.181409,none,1,1
90,2.966667,left,boundary_029,755.000,710.000,90.669921,90.669921,0.381405,0.114423,none,0,0
91,3.000000,left,boundary_029,736.000,678.000,142.773957,142.773957,0.016357,0.000000,none,0,0
92,3.033333,left,boundary_029,745.000,667.000,176.249255,176.249255,0.365643,0.000000,none,0,0
93,3.066667,left,boundary_031,745.000,663.000,196.118255,196.118255,0.212353,0.000000,none,0,0
94,3.100000,left,boundary_031,745.000,663.000,202.273342,202.273342,0.000000,0.000000,none,0,0
95,3.133333,left,boundary_033,747.000,659.000,211.370070,211.370070,0.000000,0.000000,none,0,0
96,3.166667,left,boundary_029,738.000,659.000,210.981658,210.981658,0.000000,0.000000,none,0,0
97,3.200000,left,boundary_029,732.000,665.000,204.823483,204.823483,0.000000,0.000000,none,0,0
98,3.233333,left,boundary_030,738.000,667.000,206.095029,206.095029,0.000000,0.000000,none,0,0
99,3.266667,left,boundary_026,726.000,671.000,199.208600,199.208600,0.590888,0.000000,none,0,0
100,3.300000,left,boundary_026,730.000,691.000,179.309179,179.309179,0.495404,0.000000,none,0,0
101,3.333333,right,boundary_025,722.000,719.000,131.136018,131.136018,0.000000,0.000000,none,0,0
102,3.366667,right,boundary_022,716.000,743.000,78.820687,78.820687,0.290704,0.000038,none,0,0
103,3.400000,right,boundary_029,722.000,776.000,27.261030,27.261030,1.000000,0.263073,proposal,1,1
104,3.433333,right,boundary_026,726.000,777.000,26.081996,26.081996,1.000000,0.325066,proposal,1,1
105,3.466667,right,boundary_028,728.000,744.000,70.297954,70.297954,0.589165,0.177018,none,0,0
106,3.500000,right,boundary_026,731.000,718.000,116.504892,116.504892,0.441874,0.132562,none,0,0
107,3.533333,right,boundary_028,724.000,695.000,160.948711,160.948711,0.406979,0.088375,none,0,0
108,3.566667,left,boundary_026,714.000,670.000,192.729213,192.729213,0.280707,0.000000,none,0,0
109,3.600000,left,boundary_026,715.000,671.000,191.979554,191.979554,0.000000,0.000000,none,0,0
110,3.633333,left,boundary_025,717.000,660.000,205.499806,205.499806,0.118693,0.000000,none,0,0
111,3.666667,left,boundary_029,715.000,651.000,215.240502,215.240502,0.000000,0.000000,none,0,0
112,3.700000,left,boundary_025,709.000,647.000,217.879183,217.879183,0.000000,0.000000,none,0,0
113,3.733333,left,boundary_026,712.000,647.000,217.704268,217.704268,0.000000,0.000000,none,0,0
114,3.766667,left,boundary_028,710.000,649.000,214.126757,214.126757,0.000000,0.000000,none,0,0
115,3.800000,left,boundary_030,715.000,655.000,208.415092,208.415092,0.000000,0.000000,none,0,0
116,3.833333,left,boundary_034,721.000,667.000,198.314991,198.314991,0.000000,0.000000,none,0,0
117,3.866667,left,boundary_033,722.000,667.000,199.615704,199.615704,0.000000,0.000000,none,0,0
118,3.900000,left,boundary_028,701.000,685.000,177.568883,177.568883,0.000000,0.000000,none,0,0
119,3.933333,left,boundary_029,703.000,686.000,177.698399,177.698399,0.324575,0.000000,none,0,0
120,3.966667,left,boundary_027,700.000,702.000,162.358011,162.358011,0.343617,0.000000,none,0,0
121,4.000000,left,boundary_028,696.000,731.000,133.049351,133.049351,0.053221,0.000000,none,0,0
122,4.033333,left,boundary_026,686.000,765.000,96.080912,96.080912,0.242850,0.072855,none,0,0
123,4.066667,left,boundary_029,696.000,805.000,58.444402,58.444402,1.000000,0.112108,none,0,0
124,4.100000,right,boundary_023,677.000,799.000,55.938788,55.938788,1.000000,0.150107,none,0,0
125,4.133333,right,boundary_025,685.000,803.000,48.292947,48.292947,1.000000,0.124324,none,1,1
126,4.166667,right,boundary_028,693.000,765.000,85.585415,85.585415,0.242850,0.072862,none,0,0
127,4.200000,right,boundary_026,689.000,728.000,126.185340,126.185340,0.610533,0.000000,none,0,0
128,4.233333,left,boundary_027,697.000,729.000,131.717587,131.717587,0.000000,0.000000,none,0,0
129,4.266667,left,boundary_030,716.000,704.000,158.218549,158.218549,0.217427,0.000000,none,0,0
130,4.300000,left,boundary_030,717.000,681.000,181.537261,181.537261,0.239256,0.000000,none,0,0
131,4.333333,left,boundary_030,715.000,663.000,201.369627,201.369627,0.137048,0.000000,none,0,0
132,4.366667,left,boundary_031,722.000,657.000,210.383227,210.383227,0.853121,0.000000,none,0,0
133,4.400000,left,boundary_032,727.000,649.000,219.265853,219.265853,0.264997,0.000000,none,0,0
134,4.433333,left,boundary_032,728.000,650.000,216.056746,216.056746,0.000000,0.000000,none,0,0
135,4.466667,left,boundary_034,729.000,650.000,211.776268,211.776268,0.000000,0.000000,none,0,0
136,4.500000,left,boundary_029,726.000,653.000,203.442305,203.442305,0.277384,0.000000,none,0,0
137,4.533333,left,boundary_027,726.000,657.000,195.329059,195.329059,0.000000,0.000000,none,0,0
138,4.566667,left,boundary_028,729.000,670.000,180.936072,180.936072,0.000000,0.000000,none,0,0
139,4.600000,left,boundary_027,725.000,669.000,180.096058,180.096058,0.130818,0.000000,none,0,0
140,4.633333,left,boundary_027,723.000,685.000,163.279161,163.279161,0.568135,0.000000,none,0,0
141,4.666667,left,boundary_025,728.000,704.000,143.497114,143.497114,0.000000,0.000000,none,0,0
142,4.700000,left,boundary_026,733.000,738.000,106.624882,106.624882,0.217047,0.000000,none,0,0
143,4.733333,left,boundary_029,736.000,739.000,102.325378,102.325378,0.344147,0.000000,none,0,0
144,4.766667,left,boundary_030,744.000,770.000,64.615595,64.615595,0.224056,0.068092,none,0,0
145,4.800000,left,boundary_030,746.000,804.000,21.892467,21.892467,1.000000,0.363335,proposal,1,1
146,4.833333,left,boundary_030,754.000,811.000,8.071083,8.071083,1.000000,0.631831,soft,1,1
147,4.866667,left,boundary_034,756.000,787.000,27.114874,27.114874,0.336084,0.277679,proposal,1,1
148,4.900000,left,boundary_031,753.000,754.000,59.649715,59.649715,0.390551,0.069485,none,0,0
149,4.933333,left,boundary_030,748.000,755.000,61.302723,61.302723,0.129560,0.001666,none,0,0
150,4.966667,left,boundary_031,752.000,721.000,101.502342,101.502342,0.000000,0.000000,none,0,0
151,5.000000,left,boundary_030,753.000,693.000,140.114403,140.114403,0.098312,0.000000,none,0,0
152,5.033333,left,boundary_028,750.000,673.000,170.422960,170.422960,0.296179,0.000000,none,0,0
153,5.066667,left,boundary_027,741.000,655.000,195.560631,195.560631,0.289325,0.000000,none,0,0
154,5.100000,left,boundary_030,750.000,655.000,202.296557,202.296557,0.155318,0.046595,none,0,0
155,5.133333,left,boundary_027,741.000,646.000,214.443737,214.443737,0.232977,0.069893,none,0,0
156,5.166667,left,boundary_027,738.000,640.000,223.378784,223.378784,0.310636,0.093191,none,0,0
157,5.200000,left,boundary_026,738.000,639.000,225.708578,225.708578,0.232977,0.069893,none,0,0
158,5.233333,left,boundary_026,738.000,639.000,226.187786,226.187786,0.155318,0.046595,none,0,0
159,5.266667,left,boundary_026,738.000,644.000,221.389087,221.389087,0.327152,0.000000,none,0,0
