frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
36,1.166667,653.527,839.571,1.000000,617.004,838.547,1.000000,688.868,840.116,1.000000,653.881,807.493,1.000000,653.041,869.397,1.000000
37,1.200000,653.535,839.466,1.000000,617.365,837.995,1.000000,688.804,839.921,1.000000,653.987,807.369,1.000000,653.017,869.199,1.000000
38,1.233333,653.422,839.547,1.000000,617.589,837.896,1.000000,688.714,840.045,1.000000,653.931,807.454,1.000000,652.924,869.237,1.000000
39,1.266667,653.553,839.445,1.000000,618.906,837.508,1.000000,688.722,839.996,1.000000,654.065,807.254,1.000000,652.879,869.088,1.000000
40,1.300000,653.601,839.444,1.000000,619.210,837.256,0.000000,688.683,840.063,1.000000,654.075,807.272,1.000000,652.887,869.104,1.000000
41,1.333333,653.599,839.405,1.000000,619.327,837.133,0.000000,688.680,839.991,1.000000,654.018,807.314,1.000000,652.920,869.062,1.000000
42,1.366667,653.674,839.353,1.000000,619.572,837.247,0.000000,688.745,839.880,1.000000,654.032,807.290,1.000000,653.059,869.034,1.000000
43,1.400000,653.826,839.249,1.000000,619.582,837.508,0.000000,688.832,839.677,1.000000,654.087,807.245,1.000000,653.320,868.956,1.000000
44,1.433333,653.807,839.118,1.000000,619.299,837.506,0.000000,688.788,839.562,1.000000,654.069,807.263,1.000000,653.462,868.935,1.000000
45,1.466667,653.760,839.197,1.000000,619.286,837.565,0.000000,688.661,839.569,1.000000,653.931,807.434,1.000000,653.536,869.047,1.000000
46,1.500000,653.783,839.209,1.000000,619.377,837.614,0.000000,688.687,839.451,1.000000,654.128,807.342,1.000000,653.572,868.971,1.000000
47,1.533333,653.819,839.281,1.000000,619.364,837.585,0.000000,688.645,839.358,1.000000,653.943,807.377,1.000000,653.551,868.913,1.000000
48,1.566667,653.919,839.236,1.000000,619.584,837.481,0.000000,688.800,839.462,1.000000,654.156,807.414,1.000000,653.776,868.853,1.000000
49,1.600000,653.792,839.312,1.000000,619.347,837.412,0.000000,688.727,839.387,1.000000,654.124,807.475,1.000000,653.801,868.740,1.000000
50,1.633333,653.587,839.092,1.000000,619.367,837.029,0.000000,688.605,839.264,1.000000,654.274,807.347,1.000000,653.956,868.726,1.000000
51,1.666667,653.481,838.618,1.000000,618.922,837.037,0.000000,688.172,839.057,1.000000,653.919,807.620,1.000000,653.812,868.663,1.000000
52,1.700000,682.704,787.710,1.000000,646.747,790.404,0.000000,713.667,793.875,0.000000,681.547,756.166,0.000000,679.229,831.368,1.000000
53,1.733333,682.303,787.945,1.000000,646.569,789.493,0.000000,715.030,792.020,0.000000,681.478,756.834,0.000000,679.102,827.908,1.000000
54,1.766667,700.809,711.024,1.000000,663.103,714.872,0.000000,729.836,720.063,1.000000,700.119,679.468,0.000000,696.828,755.812,1.000000
55,1.800000,711.371,631.171,1.000000,673.738,632.567,0.000000,741.587,639.550,0.000000,711.443,599.728,0.000000,708.071,678.308,1.000000
56,1.833333,716.724,576.812,1.000000,680.661,582.523,0.000000,747.165,581.132,1.000000,715.336,548.739,0.000000,716.093,619.487,1.000000
57,1.866667,724.903,523.836,1.000000,689.143,530.768,0.000000,754.760,529.123,0.000000,723.415,493.901,0.000000,723.892,567.924,1.000000
58,1.900000,732.455,473.137,1.000000,696.574,479.555,0.000000,762.321,478.640,0.000000,730.928,441.902,0.000000,730.641,518.021,1.000000
59,1.933333,733.883,471.808,1.000000,696.831,478.806,0.000000,762.778,479.846,0.000000,732.151,441.060,0.000000,731.136,517.926,1.000000
60,1.966667,736.776,428.165,1.000000,698.708,436.244,0.000000,766.542,435.887,0.000000,733.654,397.753,0.000000,733.262,477.392,1.000000
61,2.000000,739.852,391.241,1.000000,701.750,400.849,0.000000,768.907,401.034,0.000000,736.578,363.781,0.000000,736.465,442.517,1.000000
62,2.033333,739.156,357.469,1.000000,700.123,368.513,0.000000,769.261,366.487,0.000000,734.742,330.126,0.000000,737.880,408.154,1.000000
63,2.066667,740.762,331.639,1.000000,702.016,343.775,0.000000,770.180,339.112,1.000000,736.868,307.232,0.000000,740.482,381.913,1.000000
64,2.100000,740.644,331.136,1.000000,701.547,344.009,0.000000,770.101,339.068,1.000000,737.241,307.580,0.000000,741.037,381.493,1.000000
65,2.133333,738.766,322.555,1.000000,700.000,322.555,1.000000,778.000,322.555,1.000000,738.766,284.000,1.000000,738.766,360.000,1.000000
66,2.166667,741.410,300.780,1.000000,702.592,304.368,1.000000,777.685,306.336,0.000000,738.820,267.292,0.000000,740.890,345.177,1.000000
67,2.200000,742.876,289.768,1.000000,704.253,293.206,1.000000,778.324,295.719,0.000000,739.383,257.615,0.000000,742.020,335.170,1.000000
68,2.233333,743.253,290.267,1.000000,705.162,292.670,1.000000,778.488,295.432,0.000000,739.664,257.395,0.000000,742.416,334.558,1.000000
69,2.266667,743.808,287.364,1.000000,706.468,290.799,1.000000,779.040,292.905,0.000000,740.524,254.927,0.000000,743.284,330.774,1.000000
70,2.300000,744.791,289.624,1.000000,708.119,293.126,1.000000,779.900,293.403,0.000000,740.901,255.718,0.000000,744.356,331.125,1.000000
71,2.333333,744.361,293.179,1.000000,707.464,296.475,1.000000,779.691,296.014,0.000000,740.300,258.781,0.000000,742.632,334.620,0.000000
72,2.366667,746.498,302.977,1.000000,709.677,306.066,1.000000,781.886,303.515,0.000000,741.917,267.091,0.000000,744.755,342.550,0.000000
73,2.400000,748.150,319.512,1.000000,711.164,321.196,1.000000,783.126,317.857,0.000000,743.201,281.805,0.000000,746.372,358.111,0.000000
74,2.433333,748.607,320.629,1.000000,711.736,322.834,1.000000,783.638,319.414,0.000000,743.126,282.736,0.000000,746.845,359.538,0.000000
75,2.466667,749.805,337.679,1.000000,713.111,340.150,0.000000,784.926,335.372,0.000000,744.352,299.758,0.000000,747.862,375.198,0.000000
76,2.500000,750.508,360.670,0.000000,713.537,363.114,1.000000,785.044,357.810,0.000000,745.138,322.376,0.000000,747.820,397.087,0.000000
77,2.533333,750.450,390.604,1.000000,713.284,391.877,1.000000,784.887,384.961,0.000000,744.662,349.909,0.000000,747.987,425.772,0.000000
78,2.566667,752.857,421.011,1.000000,714.828,422.325,1.000000,787.014,412.852,0.000000,747.080,381.516,1.000000,749.268,456.012,0.000000
79,2.600000,753.021,422.541,0.000000,716.290,423.599,0.000000,786.923,415.279,0.000000,746.588,383.271,0.000000,749.554,457.485,0.000000
80,2.633333,752.208,458.373,1.000000,714.524,460.030,1.000000,786.288,450.293,0.000000,745.332,419.637,1.000000,748.894,493.337,0.000000
81,2.666667,749.915,496.014,1.000000,712.453,497.471,0.000000,784.941,487.643,0.000000,743.682,456.984,1.000000,746.153,530.909,0.000000
82,2.700000,749.826,541.187,0.000000,712.425,541.600,0.000000,785.448,532.988,0.000000,744.781,503.291,1.000000,745.884,576.652,0.000000
83,2.733333,749.961,543.330,0.000000,713.798,543.302,0.000000,784.935,535.094,0.000000,743.900,506.749,1.000000,744.977,576.855,0.000000
84,2.766667,750.221,592.473,1.000000,715.299,594.751,0.000000,784.591,583.853,0.000000,745.039,556.621,1.000000,745.176,624.744,0.000000
85,2.800000,750.415,646.871,1.000000,717.516,646.034,0.000000,784.321,639.711,0.000000,747.625,612.492,1.000000,742.540,670.248,0.000000
86,2.833333,749.690,705.028,1.000000,716.938,703.295,0.000000,783.530,693.818,0.000000,747.814,667.533,1.000000,742.511,724.768,0.000000
87,2.866667,749.134,732.573,0.000000,717.121,730.242,0.000000,783.209,723.476,0.000000,748.485,696.674,1.000000,741.558,754.253,0.000000
88,2.900000,749.427,700.441,0.000000,717.689,702.752,0.000000,782.913,693.342,0.000000,747.331,667.943,0.000000,743.914,725.835,0.000000
89,2.933333,749.669,698.530,0.000000,719.360,700.254,0.000000,782.166,692.073,0.000000,747.816,666.646,0.000000,744.386,722.383,0.000000
90,2.966667,747.153,676.864,0.000000,717.217,679.502,0.000000,777.308,672.465,0.000000,744.659,646.200,0.000000,740.705,701.953,0.000000
91,3.000000,743.886,652.106,0.000000,715.655,652.725,0.000000,775.560,647.154,0.000000,740.732,624.154,0.000000,739.286,670.463,0.000000
92,3.033333,743.780,633.705,0.000000,715.452,634.445,0.000000,775.226,628.252,0.000000,740.261,605.906,0.000000,739.038,655.052,0.000000
93,3.066667,742.111,622.901,0.000000,714.430,622.649,0.000000,774.116,617.160,0.000000,739.152,596.029,0.000000,737.818,643.047,0.000000
94,3.100000,741.809,622.113,0.000000,714.704,624.355,0.000000,773.708,615.638,0.000000,739.513,596.308,0.000000,737.332,643.787,0.000000
95,3.133333,741.106,619.174,0.000000,714.458,622.511,0.000000,772.984,614.827,0.000000,739.812,596.354,0.000000,735.398,640.775,0.000000
96,3.166667,742.166,620.595,0.000000,714.483,621.806,0.000000,772.427,615.485,0.000000,738.825,595.844,0.000000,738.358,642.234,0.000000
97,3.200000,741.345,626.537,1.000000,701.000,626.537,1.000000,780.000,626.537,1.000000,741.345,586.000,1.000000,741.345,667.000,1.000000
98,3.233333,741.616,627.493,1.000000,701.190,627.301,1.000000,780.517,627.152,1.000000,741.862,586.305,1.000000,741.268,667.570,1.000000
99,3.266667,742.617,632.745,1.000000,703.042,631.646,1.000000,780.886,627.243,1.000000,754.448,585.175,1.000000,741.520,669.424,0.000000
100,3.300000,742.128,646.028,1.000000,704.348,638.981,0.000000,779.764,628.543,1.000000,765.342,584.748,1.000000,741.192,674.672,0.000000
101,3.333333,743.449,672.964,0.000000,707.497,653.560,0.000000,779.604,629.975,1.000000,777.288,584.443,1.000000,742.608,682.748,0.000000
102,3.366667,743.445,701.887,0.000000,708.557,671.344,0.000000,779.734,630.475,1.000000,782.978,580.920,1.000000,742.665,684.382,0.000000
103,3.400000,742.455,728.398,1.000000,708.580,689.953,0.000000,779.549,629.322,1.000000,783.195,576.936,1.000000,742.202,678.658,0.000000
104,3.433333,742.280,729.242,0.000000,708.680,691.321,0.000000,779.294,628.920,1.000000,782.232,576.699,1.000000,741.523,678.246,0.000000
105,3.466667,740.928,702.666,0.000000,707.703,673.542,0.000000,778.679,628.867,0.000000,778.692,575.914,1.000000,740.505,680.290,0.000000
106,3.500000,738.009,676.460,0.000000,704.616,655.196,0.000000,777.483,629.125,0.000000,773.719,575.690,1.000000,737.812,680.673,0.000000
107,3.533333,735.443,651.343,0.000000,699.468,637.091,0.000000,777.337,627.494,1.000000,766.874,576.926,1.000000,735.740,673.236,0.000000
108,3.566667,732.526,635.496,0.000000,695.941,628.265,0.000000,776.699,626.315,1.000000,759.356,577.791,1.000000,734.420,667.695,0.000000
109,3.600000,731.823,633.213,0.000000,695.395,627.379,0.000000,776.644,626.097,1.000000,755.755,578.352,1.000000,734.168,666.564,0.000000
110,3.633333,731.323,622.854,1.000000,694.314,621.565,0.000000,775.846,624.890,1.000000,748.868,574.676,1.000000,733.654,663.125,1.000000
111,3.666667,732.957,615.410,1.000000,696.135,616.641,0.000000,776.357,622.844,1.000000,742.990,569.008,0.000000,734.097,659.611,1.000000
112,3.700000,730.039,610.972,1.000000,694.654,613.193,0.000000,775.440,622.950,1.000000,735.082,566.966,0.000000,734.211,658.982,1.000000
113,3.733333,729.350,610.753,1.000000,694.761,613.142,0.000000,775.273,623.044,1.000000,733.828,567.475,0.000000,734.345,658.828,1.000000
114,3.766667,727.646,612.999,0.000000,694.348,615.328,0.000000,774.461,623.907,1.000000,729.381,570.848,0.000000,734.046,660.081,0.000000
115,3.800000,727.010,620.145,0.000000,695.079,621.626,0.000000,774.484,624.966,1.000000,728.040,578.507,0.000000,734.345,662.877,0.000000
116,3.833333,724.708,624.816,0.000000,693.711,626.365,0.000000,774.235,625.469,1.000000,728.173,583.372,0.000000,732.895,664.117,0.000000
117,3.866667,723.738,628.195,0.000000,693.682,629.214,0.000000,774.487,625.719,1.000000,728.657,584.467,0.000000,732.717,664.576,0.000000
118,3.900000,722.984,640.907,0.000000,693.981,637.952,0.000000,775.184,627.165,1.000000,734.035,588.723,1.000000,733.941,667.720,0.000000
119,3.933333,722.371,646.447,0.000000,694.553,642.655,0.000000,775.563,627.656,1.000000,735.321,589.641,1.000000,734.280,668.560,0.000000
120,3.966667,718.847,667.274,0.000000,694.901,656.846,0.000000,776.447,628.528,0.000000,739.111,592.477,1.000000,733.892,671.812,0.000000
121,4.000000,715.966,694.234,0.000000,694.122,677.763,0.000000,777.645,629.477,1.000000,742.498,596.779,1.000000,736.668,672.840,0.000000
122,4.033333,713.618,724.342,0.000000,694.879,701.693,0.000000,779.438,630.693,1.000000,746.927,599.393,1.000000,740.237,672.270,0.000000
123,4.066667,706.600,760.939,0.000000,687.184,728.331,0.000000,780.335,630.195,1.000000,750.861,598.357,1.000000,741.034,671.180,0.000000
124,4.100000,706.793,759.274,0.000000,688.289,722.048,0.000000,780.456,629.932,1.000000,750.962,598.348,1.000000,741.145,670.788,0.000000
125,4.133333,705.451,757.179,0.000000,688.071,720.399,0.000000,780.186,629.670,1.000000,750.679,596.504,1.000000,740.674,671.391,0.000000
126,4.166667,716.100,715.052,0.000000,698.766,684.952,0.000000,780.039,628.956,1.000000,750.636,591.959,1.000000,740.566,670.341,0.000000
127,4.200000,716.550,692.902,0.000000,696.768,666.864,0.000000,779.016,628.194,1.000000,747.154,589.542,0.000000,738.215,669.511,0.000000
128,4.233333,715.326,692.329,0.000000,695.513,668.988,0.000000,778.765,628.479,1.000000,746.008,590.816,0.000000,738.093,670.310,0.000000
129,4.266667,715.176,667.306,1.000000,677.000,667.306,1.000000,753.000,667.306,1.000000,715.176,631.000,1.000000,715.176,705.000,1.000000
130,4.300000,715.926,639.876,1.000000,676.713,651.832,1.000000,752.961,665.122,1.000000,717.212,617.255,0.000000,716.180,685.455,1.000000
131,4.333333,718.751,617.959,1.000000,678.811,640.133,0.000000,753.234,663.748,1.000000,720.445,606.086,0.000000,719.104,669.469,1.000000
132,4.366667,721.952,599.175,1.000000,682.907,627.934,0.000000,753.286,664.016,1.000000,723.581,597.331,0.000000,722.459,650.743,1.000000
133,4.400000,723.888,590.364,1.000000,685.847,623.640,0.000000,753.522,663.556,1.000000,725.314,594.411,0.000000,725.531,641.888,1.000000
134,4.433333,725.767,590.790,1.000000,686.804,623.112,0.000000,753.785,663.639,1.000000,726.380,594.772,0.000000,723.974,638.747,1.000000
135,4.466667,729.747,590.347,1.000000,690.784,621.609,0.000000,754.163,663.815,1.000000,729.282,593.769,0.000000,726.332,636.320,1.000000
136,4.500000,733.629,594.130,0.000000,694.316,623.014,0.000000,754.403,664.014,1.000000,731.591,595.343,0.000000,728.337,639.675,1.000000
137,4.533333,737.060,604.624,1.000000,696.263,626.235,0.000000,754.670,663.695,0.000000,732.759,599.356,0.000000,729.204,646.241,0.000000
138,4.566667,743.387,625.487,1.000000,698.169,634.082,0.000000,754.892,663.372,0.000000,734.038,609.810,0.000000,732.744,661.618,0.000000
139,4.600000,742.841,625.163,1.000000,700.550,635.215,0.000000,755.520,663.279,0.000000,733.566,611.853,0.000000,732.450,662.279,0.000000
140,4.633333,744.982,642.215,1.000000,704.214,652.299,0.000000,755.744,664.373,0.000000,732.138,622.013,0.000000,733.546,677.976,0.000000
141,4.666667,747.264,667.901,1.000000,708.517,676.995,0.000000,756.720,665.806,0.000000,729.488,633.736,0.000000,739.236,700.286,0.000000
142,4.700000,749.004,698.536,1.000000,707.850,705.338,0.000000,756.487,667.277,0.000000,729.960,646.382,1.000000,741.548,730.475,0.000000
143,4.733333,749.511,699.356,1.000000,708.259,707.475,0.000000,756.616,666.807,0.000000,731.369,650.556,1.000000,742.942,733.326,0.000000
144,4.766667,751.924,729.204,1.000000,709.990,734.466,0.000000,756.095,667.226,1.000000,733.544,673.033,1.000000,745.965,761.465,0.000000
145,4.800000,753.686,761.492,1.000000,710.727,765.968,0.000000,755.707,667.216,1.000000,735.548,705.094,1.000000,749.434,792.964,0.000000
146,4.833333,755.143,780.037,1.000000,712.481,785.245,0.000000,755.563,667.376,1.000000,736.751,727.550,0.000000,749.859,809.402,0.000000
147,4.866667,753.875,750.301,1.000000,711.399,757.603,0.000000,755.403,666.873,1.000000,734.698,694.870,1.000000,749.336,781.670,0.000000
148,4.900000,753.510,712.851,1.000000,712.585,722.439,0.000000,757.110,666.976,0.000000,734.179,666.057,1.000000,749.320,744.477,0.000000
149,4.933333,753.461,712.037,1.000000,712.282,720.364,0.000000,758.050,667.814,0.000000,735.164,663.563,1.000000,749.118,742.868,0.000000
150,4.966667,752.091,678.255,1.000000,711.017,690.460,0.000000,757.485,666.769,0.000000,731.620,643.472,1.000000,747.828,711.917,0.000000
151,5.000000,752.724,651.585,1.000000,711.166,665.287,0.000000,756.686,664.972,0.000000,734.308,625.250,0.000000,748.465,689.225,0.000000
152,5.033333,755.175,629.991,1.000000,711.171,643.775,0.000000,757.721,665.124,0.000000,740.070,607.263,0.000000,748.376,668.974,0.000000
153,5.066667,757.770,611.264,1.000000,713.418,629.107,0.000000,756.725,664.910,0.000000,743.627,593.262,0.000000,751.578,654.815,1.000000
154,5.100000,757.240,610.539,1.000000,712.967,628.480,0.000000,756.273,664.841,0.000000,743.459,591.909,0.000000,750.737,654.199,1.000000
155,5.133333,756.568,598.808,1.000000,713.023,620.762,0.000000,756.270,664.503,1.000000,744.583,583.012,0.000000,751.390,646.787,1.000000
156,5.166667,755.352,591.199,1.000000,712.118,615.265,0.000000,755.922,664.924,1.000000,744.967,578.109,0.000000,749.747,642.918,1.000000
157,5.200000,754.315,589.790,1.000000,711.924,614.527,0.000000,756.146,665.144,1.000000,745.223,577.669,0.000000,748.877,643.350,1.000000
158,5.233333,753.606,589.922,1.000000,711.940,615.007,0.000000,755.928,664.809,1.000000,745.457,577.879,0.000000,748.726,643.965,1.000000
159,5.266667,751.829,595.874,1.000000,711.690,621.549,0.000000,756.197,664.522,1.000000,744.160,583.892,0.000000,748.533,648.499,1.000000
160,5.300000,749.534,607.548,1.000000,709.537,633.006,0.000000,756.795,664.318,1.000000,742.098,594.305,0.000000,748.172,656.592,1.000000
161,5.333333,750.674,633.529,1.000000,711.000,633.529,1.000000,790.000,633.529,1.000000,750.674,594.000,1.000000,750.674,670.000,1.000000
162,5.366667,751.018,654.664,1.000000,714.001,645.114,0.000000,788.626,635.653,1.000000,752.062,605.351,1.000000,749.293,670.989,0.000000
163,5.400000,748.146,679.530,1.000000,714.844,658.223,0.000000,788.287,636.153,1.000000,751.526,617.432,1.000000,749.144,670.879,0.000000
164,5.433333,749.181,682.052,1.000000,716.666,653.209,0.000000,788.227,634.685,1.000000,752.327,618.327,1.000000,749.537,669.219,0.000000
165,5.466667,748.423,715.327,1.000000,716.938,664.890,0.000000,788.147,634.445,1.000000,751.096,640.841,1.000000,750.466,669.816,0.000000
166,5.500000,745.924,751.210,1.000000,718.839,665.587,0.000000,788.708,634.260,1.000000,747.963,668.369,1.000000,751.093,670.091,1.000000
167,5.533333,754.774,729.139,1.000000,721.527,661.601,0.000000,788.843,633.886,1.000000,753.973,643.854,1.000000,751.206,669.872,1.000000
168,5.566667,760.438,699.424,1.000000,724.069,652.905,0.000000,789.453,633.392,1.000000,757.634,625.496,0.000000,751.708,669.041,0.000000
169,5.600000,759.869,697.172,1.000000,724.687,655.856,0.000000,790.363,633.882,1.000000,758.071,627.573,0.000000,752.689,669.591,0.000000
170,5.633333,769.046,672.944,1.000000,728.696,647.081,0.000000,792.163,633.865,0.000000,763.344,612.362,0.000000,752.755,669.522,0.000000
171,5.666667,778.949,651.506,1.000000,732.727,641.143,0.000000,792.629,634.289,0.000000,769.636,604.387,0.000000,754.665,670.840,0.000000
172,5.700000,784.414,634.461,1.000000,736.414,636.622,0.000000,794.290,634.126,0.000000,775.309,594.962,0.000000,755.500,672.176,0.000000
173,5.733333,785.408,632.492,1.000000,738.204,637.136,0.000000,795.334,634.283,0.000000,776.833,592.951,0.000000,755.599,672.111,0.000000
174,5.766667,792.965,627.293,0.000000,745.207,635.083,0.000000,797.797,634.517,0.000000,785.292,588.032,0.000000,756.158,671.780,0.000000
175,5.800000,797.064,623.894,1.000000,749.848,630.962,0.000000,799.029,633.784,0.000000,790.148,583.205,0.000000,756.391,671.293,1.000000
176,5.833333,802.222,628.819,1.000000,757.382,631.920,0.000000,798.686,634.887,0.000000,797.433,584.789,0.000000,755.461,670.488,0.000000
177,5.866667,802.294,630.595,1.000000,759.645,632.284,0.000000,797.302,634.259,0.000000,800.553,585.358,0.000000,755.776,669.167,0.000000
178,5.900000,804.180,582.952,1.000000,759.701,590.898,0.000000,795.387,630.806,0.000000,797.396,547.017,0.000000,755.542,668.130,0.000000
179,5.933333,802.523,580.622,1.000000,759.136,587.500,0.000000,793.582,631.370,0.000000,796.917,544.034,0.000000,753.535,668.501,0.000000
180,5.966667,801.308,534.414,1.000000,757.824,547.884,0.000000,792.206,631.605,1.000000,792.627,508.933,0.000000,753.278,668.443,0.000000
181,6.000000,797.713,492.265,1.000000,755.407,503.331,0.000000,791.776,632.216,1.000000,789.461,471.264,0.000000,752.469,669.540,1.000000
182,6.033333,800.545,460.251,0.000000,758.892,469.117,0.000000,791.760,632.526,1.000000,791.077,453.437,0.000000,752.737,670.280,1.000000
183,6.066667,801.964,433.316,0.000000,761.587,447.168,0.000000,791.656,632.598,1.000000,794.827,427.013,0.000000,752.640,670.599,1.000000
184,6.100000,801.104,431.168,0.000000,760.696,445.806,0.000000,791.534,632.606,1.000000,792.824,428.529,0.000000,752.806,670.659,1.000000
185,6.133333,801.718,407.630,0.000000,763.869,420.069,0.000000,791.430,632.759,1.000000,794.425,408.088,0.000000,752.491,670.804,1.000000
186,6.166667,801.909,391.285,0.000000,763.684,403.888,0.000000,791.334,632.811,1.000000,795.227,389.612,0.000000,752.276,670.611,1.000000
187,6.200000,803.110,382.486,0.000000,765.613,394.978,0.000000,791.238,632.854,1.000000,797.329,385.047,0.000000,751.788,670.727,1.000000
188,6.233333,802.856,382.435,0.000000,765.288,395.335,0.000000,791.250,632.870,1.000000,796.600,388.466,0.000000,751.679,670.848,1.000000
189,6.266667,802.779,377.221,0.000000,766.849,391.741,0.000000,791.198,633.115,1.000000,797.573,385.409,0.000000,751.321,671.227,1.000000
190,6.300000,801.911,375.271,0.000000,766.039,389.045,0.000000,790.890,632.992,1.000000,796.020,385.207,0.000000,751.014,671.135,1.000000
191,6.333333,797.452,383.394,0.000000,760.975,395.921,0.000000,790.888,632.833,1.000000,791.836,393.978,0.000000,750.923,670.965,1.000000
192,6.366667,798.039,398.964,0.000000,761.053,410.880,0.000000,790.726,632.737,1.000000,790.473,409.600,0.000000,750.638,670.935,1.000000
