frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
57,2.333333,725.562,523.824,1.000000,690.714,529.293,0.000000,754.598,529.543,0.000000,724.622,494.091,0.000000,723.635,571.443,1.000000
58,2.375000,733.116,473.196,1.000000,698.144,478.344,0.000000,762.252,478.848,0.000000,732.179,442.127,0.000000,729.895,519.660,1.000000
59,2.416667,734.579,471.799,1.000000,698.540,477.455,0.000000,762.662,480.199,0.000000,733.367,441.421,0.000000,730.247,519.617,1.000000
60,2.458333,737.332,428.256,1.000000,700.171,434.901,0.000000,766.380,436.343,0.000000,735.124,398.086,0.000000,732.002,480.476,1.000000
61,2.500000,740.384,391.265,1.000000,703.603,399.417,0.000000,768.732,401.635,0.000000,738.092,364.028,0.000000,734.996,445.796,1.000000
62,2.541667,739.652,357.547,1.000000,702.055,367.248,0.000000,769.353,366.967,0.000000,736.372,330.440,0.000000,736.795,410.658,1.000000
63,2.583333,741.029,331.625,1.000000,703.977,342.406,0.000000,770.159,339.677,1.000000,738.490,307.584,0.000000,739.376,384.925,1.000000
64,2.625000,740.943,331.167,1.000000,703.759,342.506,0.000000,769.994,339.682,1.000000,738.809,307.951,0.000000,739.968,384.575,1.000000
65,2.666667,738.722,322.575,1.000000,700.000,322.575,1.000000,778.000,322.575,1.000000,738.722,284.000,1.000000,738.722,360.000,1.000000
66,2.708333,741.371,300.777,1.000000,702.594,304.386,1.000000,777.686,306.347,0.000000,738.776,267.286,0.000000,740.848,345.173,1.000000
67,2.750000,742.839,289.767,1.000000,704.254,293.225,1.000000,778.324,295.726,0.000000,739.336,257.612,0.000000,741.979,335.161,1.000000
68,2.791667,743.217,290.269,1.000000,705.163,292.688,1.000000,778.487,295.441,0.000000,739.616,257.393,0.000000,742.376,334.550,1.000000
69,2.833333,743.769,287.372,1.000000,706.466,290.820,1.000000,779.037,292.914,0.000000,740.475,254.929,0.000000,743.243,330.766,1.000000
70,2.875000,744.750,289.637,1.000000,708.119,293.143,1.000000,779.896,293.412,0.000000,740.852,255.719,0.000000,744.315,331.116,1.000000
71,2.916667,744.323,293.192,1.000000,707.465,296.496,1.000000,779.689,296.025,0.000000,740.254,258.785,0.000000,742.593,334.608,0.000000
72,2.958333,746.457,302.995,1.000000,709.678,306.090,1.000000,781.883,303.529,0.000000,741.866,267.098,0.000000,744.714,342.540,0.000000
73,3.000000,748.112,319.525,1.000000,711.167,321.219,1.000000,783.123,317.873,0.000000,743.151,281.813,0.000000,746.327,358.097,0.000000
74,3.041667,748.562,320.642,1.000000,711.737,322.858,1.000000,783.633,319.431,0.000000,743.075,282.744,0.000000,746.799,359.528,0.000000
75,3.083333,749.764,337.693,1.000000,713.113,340.169,0.000000,784.925,335.393,0.000000,744.304,299.766,0.000000,747.817,375.191,0.000000
76,3.125000,750.466,360.677,0.000000,713.539,363.134,1.000000,785.042,357.829,0.000000,745.091,322.386,0.000000,747.774,397.077,0.000000
77,3.166667,750.410,390.609,1.000000,713.285,391.899,1.000000,784.886,384.978,0.000000,744.616,349.916,0.000000,747.944,425.761,0.000000
78,3.208333,752.823,421.020,1.000000,714.829,422.348,1.000000,787.014,412.871,0.000000,747.036,381.525,1.000000,749.225,456.012,0.000000
79,3.250000,752.984,422.552,0.000000,716.294,423.623,0.000000,786.922,415.300,0.000000,746.544,383.285,0.000000,749.509,457.483,0.000000
80,3.291667,752.174,458.381,1.000000,714.529,460.053,1.000000,786.289,450.316,0.000000,745.290,419.645,1.000000,748.856,493.331,0.000000
81,3.333333,749.882,496.021,1.000000,712.459,497.489,0.000000,784.945,487.667,0.000000,743.640,456.990,1.000000,746.111,530.899,0.000000
82,3.375000,749.794,541.189,0.000000,712.431,541.617,0.000000,785.451,533.014,0.000000,744.738,503.300,1.000000,745.842,576.635,0.000000
83,3.416667,749.927,543.333,0.000000,713.804,543.322,0.000000,784.937,535.120,0.000000,743.854,506.760,1.000000,744.934,576.835,0.000000
84,3.458333,750.190,592.475,1.000000,715.307,594.766,0.000000,784.589,583.887,0.000000,744.990,556.625,1.000000,745.141,624.716,0.000000
85,3.500000,750.385,646.872,1.000000,717.522,646.038,0.000000,784.317,639.746,0.000000,747.567,612.484,1.000000,742.505,670.214,0.000000
86,3.541667,749.657,705.038,1.000000,716.943,703.297,0.000000,783.528,693.840,0.000000,747.756,667.534,1.000000,742.489,724.725,0.000000
87,3.583333,749.097,732.581,0.000000,717.130,730.237,0.000000,783.202,723.503,0.000000,748.431,696.679,1.000000,741.540,754.179,0.000000
88,3.625000,749.387,700.439,0.000000,717.694,702.742,0.000000,782.904,693.349,0.000000,747.278,667.943,0.000000,743.870,725.764,0.000000
89,3.666667,749.631,698.535,0.000000,719.372,700.238,0.000000,782.156,692.076,0.000000,747.767,666.641,0.000000,744.332,722.289,0.000000
90,3.708333,747.119,676.855,0.000000,717.234,679.491,0.000000,777.301,672.493,0.000000,744.595,646.180,0.000000,740.715,701.846,0.000000
91,3.750000,743.865,652.123,0.000000,715.680,652.725,0.000000,775.561,647.183,0.000000,740.693,624.161,0.000000,739.277,670.432,0.000000
92,3.791667,743.757,633.725,0.000000,715.461,634.472,0.000000,775.218,628.276,0.000000,740.216,605.914,0.000000,739.019,655.068,0.000000
93,3.833333,742.085,622.907,0.000000,714.443,622.633,0.000000,774.113,617.178,0.000000,739.099,596.028,0.000000,737.795,642.882,0.000000
94,3.875000,741.774,622.118,0.000000,714.710,624.341,0.000000,773.697,615.672,0.000000,739.464,596.306,0.000000,737.306,643.700,0.000000
95,3.916667,741.072,619.187,0.000000,714.466,622.538,0.000000,772.981,614.860,0.000000,739.760,596.353,0.000000,735.364,640.753,0.000000
96,3.958333,742.141,620.596,0.000000,714.496,621.815,0.000000,772.425,615.485,0.000000,738.766,595.829,0.000000,738.353,642.140,0.000000
97,4.000000,741.277,626.420,1.000000,701.000,626.420,1.000000,780.000,626.420,1.000000,741.277,586.000,1.000000,741.277,667.000,1.000000
98,4.041667,741.546,627.367,1.000000,701.185,627.181,1.000000,780.527,627.028,1.000000,741.797,586.306,1.000000,741.215,667.568,1.000000
99,4.083333,742.556,632.720,1.000000,703.030,631.543,1.000000,780.896,627.127,1.000000,754.395,585.160,1.000000,741.447,669.344,0.000000
100,4.125000,742.068,646.080,1.000000,704.334,638.866,0.000000,779.758,628.409,1.000000,765.301,584.708,1.000000,741.101,674.367,0.000000
101,4.166667,743.434,673.028,0.000000,707.526,653.391,0.000000,779.588,629.797,1.000000,777.265,584.384,1.000000,742.497,681.998,0.000000
102,4.208333,743.441,702.074,0.000000,708.590,671.232,0.000000,779.713,630.216,1.000000,782.954,580.879,1.000000,742.556,683.076,0.000000
103,4.250000,742.449,728.541,1.000000,708.634,689.804,0.000000,779.548,629.076,1.000000,783.194,576.912,1.000000,742.002,677.725,0.000000
104,4.291667,742.255,729.365,0.000000,708.727,691.207,0.000000,779.299,628.659,0.000000,782.245,576.626,1.000000,741.335,677.298,0.000000
105,4.333333,740.883,702.737,0.000000,707.716,673.493,0.000000,778.660,628.633,0.000000,778.647,575.857,1.000000,740.371,679.338,0.000000
106,4.375000,737.982,676.527,0.000000,704.647,655.083,0.000000,777.483,628.911,0.000000,773.699,575.646,1.000000,737.753,679.972,0.000000
107,4.416667,735.363,651.333,0.000000,699.459,637.028,0.000000,777.336,627.335,1.000000,766.880,576.838,1.000000,735.705,672.986,0.000000
108,4.458333,732.393,635.445,0.000000,695.903,628.181,0.000000,776.697,626.199,1.000000,759.333,577.743,1.000000,734.411,667.722,0.000000
109,4.500000,731.716,633.145,0.000000,695.364,627.287,0.000000,776.639,625.980,1.000000,755.724,578.307,1.000000,734.169,666.607,0.000000
110,4.541667,731.233,622.801,1.000000,694.308,621.468,0.000000,775.856,624.773,1.000000,748.835,574.652,1.000000,733.665,663.232,1.000000
111,4.583333,732.877,615.274,1.000000,696.142,616.510,0.000000,776.348,622.721,1.000000,742.937,568.980,0.000000,734.089,659.765,1.000000
112,4.625000,729.942,610.920,1.000000,694.643,613.090,0.000000,775.437,622.836,1.000000,735.010,566.967,0.000000,734.209,659.172,1.000000
113,4.666667,729.259,610.695,1.000000,694.747,613.030,0.000000,775.266,622.925,1.000000,733.758,567.477,0.000000,734.346,659.023,1.000000
114,4.708333,727.561,612.968,0.000000,694.318,615.224,0.000000,774.457,623.800,1.000000,729.306,570.859,0.000000,734.032,660.292,0.000000
115,4.750000,726.906,620.107,0.000000,695.042,621.493,0.000000,774.475,624.856,1.000000,727.981,578.497,0.000000,734.354,663.006,0.000000
116,4.791667,724.597,624.766,0.000000,693.693,626.220,0.000000,774.225,625.349,1.000000,728.125,583.347,0.000000,732.906,664.193,0.000000
117,4.833333,723.637,628.163,0.000000,693.658,629.067,0.000000,774.480,625.604,1.000000,728.620,584.438,0.000000,732.710,664.644,0.000000
118,4.875000,722.844,640.993,0.000000,693.948,637.814,0.000000,775.177,627.032,1.000000,733.983,588.677,1.000000,733.926,667.724,0.000000
119,4.916667,722.248,646.524,0.000000,694.510,642.492,0.000000,775.553,627.529,1.000000,735.297,589.590,1.000000,734.266,668.543,0.000000
120,4.958333,718.657,667.399,0.000000,694.849,656.662,0.000000,776.452,628.359,0.000000,739.042,592.400,1.000000,733.836,671.668,0.000000
121,5.000000,715.867,694.322,0.000000,694.076,677.441,0.000000,777.656,629.293,1.000000,742.479,596.691,1.000000,736.677,672.599,0.000000
122,5.041667,713.505,724.499,0.000000,694.993,700.876,0.000000,779.458,630.462,1.000000,746.934,599.267,1.000000,740.185,671.993,0.000000
123,5.083333,706.525,761.050,0.000000,687.396,727.541,0.000000,780.315,629.928,1.000000,750.836,598.304,1.000000,740.950,670.963,0.000000
124,5.125000,706.755,759.222,0.000000,688.658,720.607,0.000000,780.448,629.716,1.000000,750.862,598.215,1.000000,741.059,670.691,0.000000
125,5.166667,705.455,757.539,0.000000,688.745,718.437,0.000000,780.236,629.424,1.000000,750.768,596.429,1.000000,740.700,671.173,0.000000
126,5.208333,715.977,715.093,0.000000,699.202,683.220,0.000000,780.030,628.713,1.000000,750.643,591.852,1.000000,740.507,670.158,0.000000
127,5.250000,716.438,693.081,0.000000,696.902,665.934,0.000000,779.001,627.999,1.000000,747.141,589.578,0.000000,738.220,669.343,0.000000
128,5.291667,715.202,692.530,0.000000,695.536,668.411,0.000000,778.754,628.273,1.000000,745.983,590.802,0.000000,738.112,670.061,0.000000
129,5.333333,715.116,667.238,1.000000,676.000,667.238,1.000000,753.000,667.238,1.000000,715.116,631.000,1.000000,715.116,705.000,1.000000
130,5.375000,715.836,639.735,1.000000,675.697,652.779,1.000000,752.966,665.068,1.000000,717.131,617.223,0.000000,716.083,685.431,1.000000
131,5.416667,718.628,617.831,1.000000,677.880,642.649,0.000000,753.257,663.721,1.000000,720.336,606.276,0.000000,719.084,669.606,1.000000
132,5.458333,721.749,599.116,1.000000,681.772,632.723,0.000000,753.305,663.998,1.000000,723.497,598.133,0.000000,722.473,651.370,1.000000
133,5.500000,723.764,590.206,1.000000,684.797,628.234,0.000000,753.570,663.553,1.000000,725.424,594.944,0.000000,725.570,642.416,1.000000
134,5.541667,725.578,590.599,1.000000,685.809,627.412,0.000000,753.801,663.650,1.000000,726.343,595.159,0.000000,724.220,639.335,1.000000
135,5.583333,729.579,590.205,1.000000,689.636,625.585,0.000000,754.193,663.799,1.000000,729.252,594.083,0.000000,726.561,636.815,1.000000
136,5.625000,733.532,593.945,0.000000,693.017,626.061,0.000000,754.425,663.970,1.000000,731.524,595.497,0.000000,728.525,639.884,1.000000
137,5.666667,736.987,604.502,1.000000,694.974,628.862,0.000000,754.672,663.650,0.000000,732.607,599.463,0.000000,729.333,646.436,0.000000
138,5.708333,743.290,625.426,1.000000,696.648,635.136,0.000000,754.894,663.319,0.000000,733.787,609.656,0.000000,732.774,661.331,0.000000
139,5.750000,742.875,625.067,1.000000,699.018,636.099,0.000000,755.527,663.225,0.000000,733.358,611.773,0.000000,732.479,661.853,0.000000
140,5.791667,744.993,642.126,1.000000,702.423,652.972,0.000000,755.737,664.316,0.000000,732.006,621.967,0.000000,733.460,677.754,0.000000
141,5.833333,747.153,667.838,1.000000,707.072,676.859,0.000000,756.736,665.693,0.000000,729.548,633.754,0.000000,739.143,700.185,0.000000
142,5.875000,748.944,698.444,1.000000,706.516,704.867,0.000000,756.450,667.164,0.000000,730.028,646.512,1.000000,741.475,730.497,0.000000
143,5.916667,749.441,699.283,1.000000,706.905,707.384,0.000000,756.588,666.728,0.000000,731.525,650.794,1.000000,742.875,733.362,0.000000
144,5.958333,751.903,729.093,1.000000,708.631,733.793,0.000000,756.103,667.177,1.000000,733.638,673.356,1.000000,745.960,761.409,0.000000
145,6.000000,753.688,761.385,1.000000,709.300,764.941,0.000000,755.711,667.160,1.000000,735.623,705.636,1.000000,749.478,792.930,0.000000
146,6.041667,755.192,779.963,1.000000,711.267,784.522,0.000000,755.614,667.255,1.000000,736.840,728.775,0.000000,749.939,809.443,0.000000
147,6.083333,753.868,750.212,1.000000,710.095,756.809,0.000000,755.389,666.825,1.000000,734.586,695.112,1.000000,749.360,781.714,0.000000
148,6.125000,753.496,712.802,1.000000,711.339,722.061,0.000000,757.098,666.928,0.000000,734.107,666.149,1.000000,749.334,744.444,0.000000
149,6.166667,753.424,711.997,1.000000,711.040,719.891,0.000000,758.036,667.747,0.000000,735.181,663.773,1.000000,749.169,742.838,0.000000
150,6.208333,752.077,678.167,1.000000,709.682,690.772,0.000000,757.474,666.685,0.000000,731.708,643.599,1.000000,747.867,711.921,0.000000
151,6.250000,752.706,651.538,1.000000,709.818,666.806,0.000000,756.672,664.887,0.000000,734.288,625.390,0.000000,748.531,689.247,0.000000
152,6.291667,755.159,629.959,1.000000,709.239,645.987,0.000000,757.737,665.073,0.000000,739.946,607.454,0.000000,748.501,669.065,0.000000
153,6.333333,757.679,611.147,1.000000,710.813,631.820,0.000000,756.744,664.860,0.000000,743.350,593.322,0.000000,751.688,654.752,1.000000
154,6.375000,757.174,610.449,1.000000,710.257,631.170,0.000000,756.276,664.785,0.000000,743.195,591.908,0.000000,750.864,654.187,1.000000
155,6.416667,756.504,598.722,1.000000,710.435,624.415,0.000000,756.294,664.458,1.000000,744.239,583.263,0.000000,751.575,646.839,1.000000
156,6.458333,755.247,591.146,1.000000,709.562,620.044,0.000000,755.937,664.878,1.000000,744.631,578.488,0.000000,749.965,643.105,1.000000
157,6.500000,754.271,589.776,1.000000,709.596,619.570,0.000000,756.157,665.109,1.000000,744.922,578.113,0.000000,749.263,643.614,1.000000
158,6.541667,753.546,589.896,1.000000,709.686,619.763,0.000000,755.936,664.764,1.000000,745.144,578.317,0.000000,749.122,644.191,1.000000
159,6.583333,751.636,595.829,1.000000,709.382,625.471,0.000000,756.184,664.485,1.000000,743.714,584.307,0.000000,748.724,648.682,1.000000
160,6.625000,749.351,607.414,1.000000,707.452,635.380,0.000000,756.779,664.257,1.000000,741.814,594.388,0.000000,748.274,656.534,1.000000
161,6.666667,750.834,633.730,1.000000,711.000,633.730,1.000000,791.000,633.730,1.000000,750.834,594.000,1.000000,750.834,670.000,1.000000
162,6.708333,751.198,654.835,1.000000,714.016,645.346,0.000000,789.935,635.267,1.000000,752.220,605.258,1.000000,749.540,670.885,0.000000
163,6.750000,748.358,679.653,1.000000,714.945,658.653,0.000000,789.752,635.267,1.000000,751.764,617.241,1.000000,749.387,670.684,0.000000
164,6.791667,749.382,682.200,1.000000,716.827,654.034,0.000000,789.638,634.227,1.000000,752.577,618.254,1.000000,749.725,669.099,0.000000
165,6.833333,748.569,715.379,1.000000,716.900,666.749,0.000000,789.487,634.140,1.000000,751.246,640.641,1.000000,750.603,669.738,0.000000
166,6.875000,746.017,751.267,1.000000,718.859,669.777,0.000000,789.990,634.016,1.000000,748.107,668.486,1.000000,751.238,670.019,1.000000
167,6.916667,754.812,729.168,1.000000,721.657,662.903,0.000000,790.062,633.768,1.000000,754.172,643.455,1.000000,751.324,669.834,1.000000
168,6.958333,760.503,699.469,1.000000,724.331,653.958,0.000000,790.559,633.358,1.000000,757.882,625.130,0.000000,751.826,668.998,0.000000
169,7.000000,759.915,697.179,1.000000,724.896,656.677,0.000000,791.359,633.768,1.000000,758.266,627.242,0.000000,752.792,669.540,0.000000
170,7.041667,769.021,672.968,1.000000,728.811,647.588,0.000000,792.595,633.672,0.000000,763.452,612.218,0.000000,752.646,669.437,0.000000
171,7.083333,778.889,651.493,1.000000,732.815,641.346,0.000000,792.262,633.890,0.000000,769.709,604.229,0.000000,754.426,670.660,0.000000
172,7.125000,784.299,634.449,1.000000,736.462,636.638,0.000000,793.651,633.730,0.000000,775.337,594.856,0.000000,755.299,671.904,0.000000
173,7.166667,785.259,632.565,1.000000,738.244,637.144,0.000000,794.721,633.818,0.000000,776.854,592.826,0.000000,755.302,671.767,0.000000
174,7.208333,792.778,627.456,0.000000,745.222,635.047,0.000000,796.698,633.890,0.000000,785.320,587.990,0.000000,755.805,671.482,0.000000
175,7.250000,796.840,623.957,1.000000,749.811,630.906,0.000000,797.777,633.168,0.000000,790.126,583.127,0.000000,756.121,671.056,1.000000
176,7.291667,802.021,628.968,1.000000,757.319,632.017,0.000000,796.740,633.985,0.000000,797.533,584.780,0.000000,755.287,670.379,0.000000
177,7.333333,802.316,630.737,1.000000,759.623,632.425,0.000000,795.812,633.576,0.000000,800.699,585.432,0.000000,755.105,668.962,0.000000
178,7.375000,804.250,583.185,1.000000,759.847,591.094,0.000000,795.344,631.436,0.000000,797.578,547.131,0.000000,755.226,668.209,0.000000
179,7.416667,802.562,580.793,1.000000,759.308,587.660,0.000000,793.973,631.860,0.000000,797.135,544.064,0.000000,753.505,668.774,0.000000
180,7.458333,801.408,534.631,1.000000,758.030,548.035,0.000000,792.918,632.139,1.000000,792.814,509.089,0.000000,753.362,668.502,0.000000
181,7.500000,797.802,492.538,1.000000,755.627,503.553,0.000000,792.731,632.732,1.000000,789.653,471.627,0.000000,752.547,669.490,1.000000
182,7.541667,800.652,460.564,0.000000,759.054,469.478,0.000000,792.820,633.002,1.000000,791.247,453.640,0.000000,752.833,670.253,1.000000
183,7.583333,802.113,433.637,0.000000,761.793,447.538,0.000000,792.736,633.058,1.000000,794.888,427.664,0.000000,752.742,670.556,1.000000
184,7.625000,801.258,431.517,0.000000,760.959,446.109,0.000000,792.662,633.089,1.000000,792.904,429.407,0.000000,752.931,670.596,1.000000
185,7.666667,801.985,407.964,0.000000,764.247,420.449,0.000000,792.526,633.242,1.000000,794.666,408.595,0.000000,752.591,670.716,1.000000
186,7.708333,802.133,391.610,0.000000,764.064,404.060,0.000000,792.509,633.238,1.000000,795.289,390.187,0.000000,752.378,670.512,1.000000
187,7.750000,803.356,382.816,0.000000,765.945,395.076,0.000000,792.413,633.253,1.000000,797.301,386.748,0.000000,751.895,670.630,1.000000
188,7.791667,803.099,382.737,0.000000,765.628,395.356,0.000000,792.399,633.292,1.000000,796.602,389.866,0.000000,751.790,670.758,1.000000
189,7.833333,802.956,377.485,0.000000,767.108,391.839,0.000000,792.321,633.522,1.000000,797.608,386.519,0.000000,751.432,671.110,1.000000
190,7.875000,802.205,375.571,0.000000,766.346,389.229,0.000000,792.042,633.412,1.000000,796.022,386.651,0.000000,751.127,671.021,1.000000
191,7.916667,797.697,383.663,0.000000,761.274,396.013,0.000000,792.063,633.276,1.000000,791.689,395.096,0.000000,751.050,670.879,1.000000
192,7.958333,798.212,399.259,0.000000,761.253,410.926,0.000000,791.911,633.237,1.000000,790.442,410.207,0.000000,750.766,670.860,1.000000
