frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
11,0.458333,1,-1.553398,0.100740,6.981401,-1.555464,0.173798,6.966915,-1.566756,0.211702,6.903865,-1.561459,0.265615,6.922338,-1.559150,0.276078,6.923011,-1.545271,0.269042,6.937307,-1.530351,0.250615,6.958219,1,-1.495367,0.072256,6.329205,-1.469853,0.131425,6.300841,-1.417882,0.052983,6.227741,-1.441710,0.206053,6.233881,-1.448301,0.224288,6.245831,-1.452896,0.222807,6.269159,-1.449132,0.208769,6.308886
12,0.500000,1,-1.541487,0.103305,6.975551,-1.547279,0.175526,6.966661,-1.558981,0.214098,6.905485,-1.553290,0.266001,6.922531,-1.550719,0.276440,6.923641,-1.537243,0.269387,6.937840,-1.522931,0.251600,6.958604,1,-1.487564,0.071936,6.326467,-1.465071,0.131501,6.304388,-1.405825,0.063591,6.236378,-1.434871,0.206940,6.239649,-1.442522,0.224582,6.250390,-1.448670,0.222811,6.273408,-1.447284,0.208830,6.312783
13,0.541667,1,-1.524931,0.107453,6.971694,-1.534207,0.177344,6.965728,-1.548325,0.213878,6.906090,-1.539352,0.262275,6.917703,-1.535892,0.272705,6.919567,-1.522320,0.265560,6.933378,-1.508753,0.250344,6.954229,1,-1.482536,0.071589,6.325748,-1.463581,0.132892,6.311500,-1.395613,0.086140,6.249182,-1.431047,0.211329,6.252321,-1.440490,0.228001,6.261372,-1.448110,0.225306,6.283661,-1.449428,0.210358,6.321452
14,0.583333,1,-1.510741,0.111550,6.978697,-1.515930,0.177008,6.962707,-1.534028,0.205010,6.903698,-1.521040,0.249341,6.906222,-1.516942,0.259722,6.908341,-1.502437,0.252626,6.921949,-1.489115,0.242464,6.942891,1,-1.485843,0.071341,6.337280,-1.464796,0.134799,6.322162,-1.393167,0.110690,6.263099,-1.431250,0.217395,6.269629,-1.441750,0.233136,6.277740,-1.449357,0.229061,6.299232,-1.452035,0.212181,6.334420
15,0.625000,1,-1.483711,0.116751,6.984144,-1.491314,0.173591,6.957229,-1.512656,0.185741,6.897657,-1.498445,0.228300,6.890217,-1.494478,0.238269,6.891690,-1.478077,0.231706,6.905538,-1.464017,0.227837,6.926386,1,-1.486018,0.070500,6.347941,-1.467488,0.136807,6.335143,-1.400603,0.131541,6.274746,-1.435105,0.223854,6.288206,-1.444569,0.238846,6.296969,-1.449739,0.233036,6.317702,-1.451342,0.213501,6.349392
16,0.666667,1,-1.447554,0.121189,6.989330,-1.460360,0.170369,6.953557,-1.482424,0.167067,6.892262,-1.471345,0.212994,6.879407,-1.467650,0.222190,6.880469,-1.448879,0.216603,6.894298,-1.433031,0.216556,6.914816,1,-1.487141,0.070572,6.363813,-1.470378,0.138618,6.348420,-1.415121,0.147329,6.282880,-1.440667,0.229585,6.304716,-1.446629,0.243896,6.315477,-1.447336,0.236174,6.335327,-1.445829,0.213802,6.362845
17,0.708333,1,-1.407446,0.124388,6.994315,-1.425615,0.172896,6.958409,-1.447284,0.167706,6.894814,-1.440663,0.219958,6.886091,-1.435992,0.228605,6.888720,-1.415607,0.223394,6.901544,-1.397527,0.221257,6.920944,1,-1.488329,0.071539,6.377765,-1.472921,0.139729,6.360222,-1.431700,0.158103,6.288899,-1.445902,0.233427,6.317560,-1.447054,0.247051,6.330486,-1.442963,0.237612,6.349240,-1.437956,0.212826,6.372480
18,0.750000,1,-1.369063,0.126111,6.991065,-1.390847,0.181444,6.972788,-1.412964,0.191673,6.908165,-1.407548,0.246887,6.911796,-1.400415,0.255210,6.917558,-1.380425,0.248898,6.929140,-1.361104,0.239731,6.946238,1,-1.488518,0.069108,6.383309,-1.475724,0.139682,6.370137,-1.445938,0.164181,6.295292,-1.450682,0.234758,6.327648,-1.447846,0.247770,6.341967,-1.440349,0.237182,6.359617,-1.432910,0.210814,6.379392
19,0.791667,1,-1.346572,0.126863,6.993768,-1.359368,0.189579,6.990365,-1.380909,0.221695,6.927603,-1.373687,0.273757,6.944597,-1.364279,0.281076,6.952938,-1.346973,0.273043,6.964626,-1.328693,0.256655,6.979667,1,-1.494069,0.067909,6.393219,-1.480106,0.138538,6.379304,-1.455880,0.167027,6.304504,-1.456834,0.234139,6.337744,-1.452415,0.246663,6.352786,-1.443454,0.235529,6.369662,-1.434928,0.208514,6.387540
20,0.833333,1,-1.314263,0.128045,6.991216,-1.332687,0.192413,7.004612,-1.350213,0.241187,6.945361,-1.341835,0.286903,6.971376,-1.331759,0.292298,6.980989,-1.318488,0.283351,6.994526,-1.303146,0.262925,7.009723,1,-1.495505,0.066089,6.397985,-1.486726,0.136771,6.388623,-1.462276,0.168625,6.317001,-1.465490,0.232689,6.349368,-1.461885,0.244790,6.365034,-1.452902,0.233481,6.381699,-1.444162,0.206570,6.399372
21,0.875000,1,-1.287487,0.127024,6.997354,-1.310187,0.190757,7.012949,-1.322207,0.248178,6.956162,-1.314517,0.288196,6.986703,-1.304865,0.291584,6.996959,-1.295450,0.282757,7.012810,-1.283126,0.261242,7.030268,1,-1.501624,0.064140,6.407751,-1.494640,0.134884,6.397033,-1.467638,0.169652,6.329340,-1.475281,0.231065,6.360339,-1.473486,0.242804,6.376789,-1.465036,0.231483,6.393726,-1.456358,0.205015,6.412287
22,0.916667,1,-1.262306,0.125366,7.000003,-1.290588,0.187203,7.015348,-1.299223,0.247913,6.959055,-1.292831,0.284509,6.991773,-1.283348,0.286495,7.002445,-1.276533,0.278222,7.019818,-1.265917,0.256869,7.039929,1,-1.509478,0.061981,6.413977,-1.502145,0.133277,6.402488,-1.474390,0.169970,6.336921,-1.483967,0.229476,6.367281,-1.483319,0.240953,6.384507,-1.475169,0.229656,6.401784,-1.466424,0.203539,6.421306
23,0.958333,1,-1.245942,0.123564,6.994205,-1.273426,0.182845,7.012908,-1.282100,0.244423,6.955862,-1.276963,0.279729,6.990478,-1.266762,0.280956,7.001261,-1.261179,0.273223,7.019348,-1.250837,0.252129,7.041302,1,-1.514825,0.061547,6.412319,-1.508372,0.132172,6.404155,-1.483193,0.169823,6.338463,-1.490799,0.227981,6.369305,-1.489942,0.239250,6.386870,-1.481525,0.227964,6.404213,-1.472597,0.202022,6.424098
24,1.000000,1,-1.225386,0.119179,6.984344,-1.259352,0.177661,7.007222,-1.270801,0.239203,6.948661,-1.267328,0.274724,6.986105,-1.255648,0.275688,6.996586,-1.250370,0.268360,7.015170,-1.239406,0.247366,7.038185,1,-1.518378,0.060951,6.405848,-1.513493,0.131689,6.402891,-1.492836,0.169706,6.335958,-1.496497,0.226801,6.367970,-1.494564,0.237893,6.385173,-1.485472,0.226648,6.402283,-1.476353,0.200872,6.421976
25,1.041667,1,-1.210813,0.113638,6.977115,-1.249560,0.171825,6.999559,-1.265115,0.232852,6.938688,-1.264395,0.269533,6.979958,-1.250831,0.270642,6.989873,-1.245321,0.263579,7.009053,-1.233461,0.242719,7.032915,1,-1.521598,0.061130,6.404973,-1.517795,0.132032,6.399812,-1.501109,0.169995,6.331535,-1.502077,0.226646,6.364867,-1.499162,0.237669,6.381326,-1.489341,0.226556,6.398064,-1.479733,0.200945,6.417389
26,1.083333,1,-1.203316,0.107317,6.969455,-1.244733,0.166124,6.990823,-1.264280,0.226417,6.926948,-1.267399,0.264652,6.972540,-1.252036,0.266164,6.982068,-1.245920,0.259182,7.001870,-1.233365,0.238555,7.026655,1,-1.525361,0.062226,6.403414,-1.521195,0.133438,6.395328,-1.505960,0.171057,6.326139,-1.508097,0.228298,6.360557,-1.504994,0.239421,6.376546,-1.494667,0.228546,6.392965,-1.483843,0.202921,6.412047
27,1.125000,1,-1.199736,0.103427,6.954998,-1.244545,0.161469,6.982224,-1.266815,0.221180,6.915028,-1.274083,0.260748,6.964930,-1.257562,0.262673,6.974624,-1.250660,0.255566,6.994885,-1.237798,0.235093,7.020525,1,-1.526201,0.064720,6.394898,-1.523404,0.136023,6.389741,-1.506559,0.173304,6.320380,-1.513993,0.231880,6.355321,-1.511645,0.243206,6.371407,-1.501142,0.232630,6.387724,-1.488486,0.206767,6.406817
28,1.166667,1,-1.204264,0.099667,6.946521,-1.248411,0.158394,6.974990,-1.270954,0.217814,6.904515,-1.282387,0.257981,6.958307,-1.265775,0.260178,6.968717,-1.258328,0.252795,6.989146,-1.245522,0.232245,7.015371,1,-1.527139,0.068703,6.388146,-1.524046,0.139789,6.383353,-1.503446,0.176695,6.314392,-1.517820,0.236725,6.348985,-1.516928,0.248315,6.365300,-1.506565,0.238082,6.381879,-1.492256,0.212000,6.401357
29,1.208333,1,-1.207309,0.098321,6.947982,-1.256329,0.157160,6.969558,-1.275887,0.216391,6.896133,-1.292062,0.256301,6.952973,-1.276587,0.258741,6.964378,-1.269252,0.251024,6.984651,-1.256761,0.230226,7.011102,1,-1.524798,0.071967,6.388318,-1.522557,0.144712,6.376025,-1.497515,0.180621,6.307415,-1.517132,0.242077,6.340585,-1.518109,0.254107,6.356612,-1.508173,0.244281,6.373912,-1.493140,0.218228,6.394269
30,1.250000,1,-1.221102,0.100694,6.940599,-1.268442,0.157928,6.966664,-1.283197,0.216917,6.891804,-1.303557,0.255928,6.949531,-1.290115,0.258693,6.961721,-1.283517,0.250761,6.981540,-1.271388,0.229827,7.007653,1,-1.521267,0.079888,6.375399,-1.518365,0.150566,6.368493,-1.489163,0.184697,6.299941,-1.510761,0.247682,6.330842,-1.513778,0.260361,6.346114,-1.504482,0.250895,6.364448,-1.489721,0.225016,6.386044
31,1.291667,1,-1.238366,0.104682,6.939114,-1.283954,0.160631,6.968540,-1.295883,0.219516,6.895762,-1.316138,0.257226,6.950439,-1.304802,0.260203,6.962609,-1.299088,0.252356,6.981745,-1.287051,0.231591,7.006573,1,-1.516088,0.086790,6.366811,-1.511369,0.156544,6.363321,-1.478718,0.188905,6.295107,-1.500012,0.253245,6.323633,-1.504804,0.266505,6.338428,-1.496184,0.257105,6.357690,-1.482333,0.231306,6.380460
32,1.333333,1,-1.260294,0.109977,6.951171,-1.301256,0.165129,6.976271,-1.314547,0.223883,6.908677,-1.329158,0.260586,6.957204,-1.319379,0.263599,6.968457,-1.314061,0.256040,6.986806,-1.301545,0.235501,7.009320,1,-1.512001,0.092962,6.370506,-1.501970,0.161438,6.362376,-1.466674,0.192615,6.295268,-1.487448,0.257763,6.322050,-1.493198,0.271202,6.337039,-1.485060,0.261487,6.356753,-1.472515,0.235684,6.380321
33,1.375000,1,-1.283583,0.116417,6.967491,-1.318943,0.171451,6.986762,-1.336482,0.228163,6.923334,-1.343679,0.266146,6.965765,-1.334879,0.269613,6.975734,-1.328732,0.262343,6.993241,-1.314736,0.241773,7.012941,1,-1.501700,0.097308,6.375671,-1.490363,0.164348,6.364277,-1.452775,0.194147,6.298445,-1.474203,0.259985,6.324176,-1.480047,0.273266,6.339538,-1.472090,0.263141,6.359285,-1.461069,0.237534,6.383510
34,1.416667,1,-1.301473,0.120795,6.977751,-1.336367,0.179538,6.994376,-1.359315,0.228901,6.929868,-1.361066,0.273274,6.967391,-1.352890,0.278518,6.976351,-1.343974,0.271676,6.992826,-1.326885,0.251039,7.010192,1,-1.491691,0.099007,6.376473,-1.475836,0.164996,6.365751,-1.435501,0.191824,6.300404,-1.458887,0.259230,6.324831,-1.464565,0.272472,6.340026,-1.456597,0.262270,6.359800,-1.447039,0.237327,6.385118
35,1.458333,1,-1.329423,0.127213,6.995441,-1.353767,0.188437,6.995539,-1.382317,0.223689,6.923906,-1.381518,0.280399,6.956501,-1.373755,0.289066,6.965247,-1.360259,0.283004,6.980421,-1.338429,0.262765,6.996936,1,-1.475781,0.098631,6.380524,-1.457095,0.163548,6.364767,-1.413522,0.185845,6.299087,-1.439054,0.255906,6.321265,-1.444606,0.269487,6.335697,-1.436523,0.259534,6.355652,-1.428197,0.235508,6.382451
36,1.500000,1,-1.354058,0.131319,7.007489,-1.372125,0.195887,6.992088,-1.405040,0.214498,6.910982,-1.404588,0.285369,6.938318,-1.396989,0.298178,6.947686,-1.378612,0.293032,6.961361,-1.351627,0.273729,6.978572,1,-1.454080,0.095808,6.377883,-1.433672,0.160314,6.361419,-1.387542,0.178338,6.295195,-1.413597,0.251143,6.315140,-1.418576,0.265194,6.328869,-1.410305,0.255335,6.348811,-1.403001,0.231778,6.376606
37,1.541667,1,-1.377294,0.134100,7.017365,-1.392513,0.199334,6.989142,-1.427460,0.206039,6.902257,-1.429768,0.285970,6.924521,-1.422295,0.301964,6.934553,-1.400710,0.297486,6.946682,-1.369930,0.279314,6.964972,1,-1.426429,0.091462,6.374673,-1.406093,0.155124,6.356155,-1.359015,0.170222,6.290077,-1.382406,0.244684,6.308349,-1.386145,0.259039,6.321776,-1.378327,0.249083,6.341305,-1.372269,0.225434,6.369237
38,1.583333,1,-1.397827,0.132907,7.022860,-1.415116,0.197384,6.989421,-1.448536,0.200660,6.903723,-1.455997,0.280496,6.920541,-1.449698,0.297559,6.930442,-1.427737,0.293484,6.941584,-1.395907,0.276452,6.960750,1,-1.405893,0.086598,6.367237,-1.374657,0.147287,6.348974,-1.327534,0.160372,6.286302,-1.344429,0.234614,6.301254,-1.347100,0.249124,6.313975,-1.341791,0.239536,6.332750,-1.338545,0.216226,6.360276
39,1.625000,1,-1.422109,0.129541,7.026313,-1.438597,0.190494,6.992788,-1.463822,0.198801,6.913585,-1.481452,0.269687,6.924252,-1.478756,0.285418,6.933574,-1.459415,0.281533,6.945442,-1.430171,0.265499,6.966315,1,-1.371495,0.077391,6.355608,-1.340163,0.136858,6.340507,-1.291943,0.149036,6.288721,-1.299966,0.220796,6.295970,-1.302848,0.235392,6.306078,-1.302607,0.227017,6.323277,-1.305272,0.205352,6.349252
40,1.666667,1,-1.438449,0.123873,7.027342,-1.459793,0.180871,7.000058,-1.469372,0.202072,6.929779,-1.503951,0.257943,6.935041,-1.507244,0.270191,6.944366,-1.492824,0.265834,6.959097,-1.469310,0.249967,6.983114,1,-1.337324,0.066103,6.343253,-1.305378,0.125180,6.332179,-1.253425,0.137948,6.299330,-1.253597,0.205833,6.295115,-1.258261,0.220531,6.300263,-1.264359,0.213884,6.314610,-1.275811,0.194946,6.337061
41,1.708333,1,-1.450562,0.114407,7.026935,-1.473920,0.171206,7.012912,-1.466762,0.209950,6.952939,-1.520358,0.249293,6.954735,-1.529843,0.256943,6.964681,-1.520823,0.251061,6.983052,-1.503479,0.234006,7.010258,1,-1.302262,0.051485,6.325368,-1.274276,0.113931,6.325308,-1.216723,0.127544,6.312088,-1.212424,0.192236,6.297293,-1.219637,0.207217,6.296915,-1.231286,0.202229,6.308084,-1.251657,0.186105,6.326330
42,1.750000,1,-1.447535,0.106694,7.039999,-1.476445,0.162706,7.030960,-1.459251,0.216464,6.981495,-1.525973,0.242288,6.981370,-1.539389,0.245928,6.991807,-1.534131,0.238122,7.012677,-1.520668,0.219412,7.041521,1,-1.273768,0.038637,6.323347,-1.250778,0.104575,6.320383,-1.189056,0.117629,6.318322,-1.182951,0.181216,6.298237,-1.192043,0.196627,6.294150,-1.206957,0.192780,6.303298,-1.233035,0.178595,6.318945
43,1.791667,1,-1.426191,0.102007,7.054048,-1.464341,0.154104,7.051628,-1.445911,0.213284,7.009955,-1.514728,0.230111,7.009439,-1.528908,0.231526,7.020015,-1.525115,0.222899,7.041613,-1.513065,0.204269,7.070479,1,-1.254814,0.032054,6.320389,-1.237988,0.098505,6.316697,-1.176898,0.108346,6.312339,-1.169543,0.173586,6.293821,-1.178529,0.189353,6.289361,-1.193611,0.185880,6.298476,-1.220068,0.172185,6.314464
44,1.833333,1,-1.420663,0.098372,7.081720,-1.434671,0.143177,7.072120,-1.422477,0.194276,7.033035,-1.479702,0.205632,7.034557,-1.491444,0.206799,7.045233,-1.487485,0.199742,7.066391,-1.475988,0.185000,7.094196,1,-1.263171,0.030553,6.326247,-1.237698,0.097145,6.312966,-1.182932,0.100407,6.291538,-1.174138,0.170540,6.281308,-1.180572,0.186542,6.280639,-1.192397,0.182697,6.292202,-1.213348,0.167961,6.311912
45,1.875000,1,-1.375816,0.100616,7.095115,-1.386682,0.132280,7.089755,-1.385217,0.164697,7.047252,-1.419502,0.174619,7.052977,-1.426066,0.177228,7.064242,-1.420902,0.173844,7.084599,-1.410172,0.165979,7.110657,1,-1.270321,0.038649,6.321805,-1.251006,0.102082,6.309054,-1.205355,0.098228,6.262386,-1.196148,0.174313,6.263676,-1.198614,0.190380,6.269663,-1.205069,0.185929,6.285551,-1.216972,0.169414,6.310722
46,1.916667,1,-1.320455,0.102914,7.122403,-1.326942,0.130902,7.102035,-1.334343,0.147600,7.051170,-1.346209,0.162834,7.061806,-1.346700,0.167769,7.074319,-1.339698,0.167597,7.093926,-1.329506,0.164439,7.118167,1,-1.295627,0.052434,6.333787,-1.277885,0.113976,6.307427,-1.239039,0.108773,6.240525,-1.232094,0.187240,6.251491,-1.231262,0.202828,6.263746,-1.233006,0.197925,6.283789,-1.236782,0.179695,6.312631
47,1.958333,1,-1.251723,0.107998,7.124265,-1.265109,0.143980,7.108844,-1.275124,0.161226,7.049082,-1.276181,0.187136,7.064823,-1.271877,0.193467,7.078350,-1.263419,0.193425,7.097119,-1.252792,0.188389,7.119928,1,-1.333882,0.068959,6.325149,-1.315305,0.130520,6.312554,-1.278809,0.132708,6.237242,-1.276796,0.208106,6.255371,-1.274564,0.222292,6.271497,-1.273778,0.216652,6.293817,-1.272622,0.196455,6.322694
48,2.000000,1,-1.178394,0.117422,7.100433,-1.204808,0.161979,7.111948,-1.213689,0.192778,7.047053,-1.214363,0.228122,7.069044,-1.207493,0.233757,7.082783,-1.198964,0.231146,7.100617,-1.187262,0.219709,7.122552,1,-1.373260,0.086945,6.314757,-1.358603,0.147019,6.329182,-1.322595,0.161932,6.253955,-1.326450,0.231079,6.279363,-1.324347,0.243131,6.297136,-1.322490,0.235995,6.319677,-1.318641,0.213294,6.346203
49,2.041667,1,-1.132424,0.116491,7.108284,-1.144478,0.172461,7.110947,-1.152573,0.216346,7.043607,-1.157821,0.256721,7.073987,-1.150695,0.261056,7.088115,-1.142982,0.255464,7.105537,-1.129981,0.238138,7.127429,1,-1.411062,0.097066,6.349943,-1.404752,0.159529,6.360372,-1.370515,0.188243,6.288151,-1.379190,0.250115,6.322431,-1.377781,0.259786,6.340600,-1.375159,0.250628,6.362076,-1.369687,0.225615,6.385882
50,2.083333,1,-1.056710,0.115678,7.098629,-1.083499,0.172540,7.102725,-1.092970,0.222186,7.032200,-1.105867,0.265254,7.072680,-1.100031,0.269687,7.088212,-1.092564,0.262103,7.106211,-1.077542,0.241692,7.128905,1,-1.457029,0.105987,6.387637,-1.451977,0.166528,6.404423,-1.421241,0.208194,6.334964,-1.432227,0.262244,6.378932,-1.431146,0.269505,6.397061,-1.427836,0.258465,6.417056,-1.421848,0.232188,6.438770
51,2.125000,1,-0.979490,0.105850,7.092883,-1.024524,0.165692,7.083719,-1.037847,0.215348,7.008157,-1.060592,0.260093,7.058579,-1.056231,0.265862,7.076141,-1.047719,0.257520,7.095508,-1.029296,0.236661,7.119528,1,-1.496736,0.103471,6.444470,-1.497224,0.168486,6.453741,-1.470114,0.220250,6.385283,-1.481178,0.267296,6.437285,-1.479459,0.272298,6.455412,-1.475788,0.260197,6.474202,-1.470391,0.233890,6.494892
52,2.166667,1,-0.912165,0.097025,7.053807,-0.971837,0.154766,7.051474,-0.989138,0.201907,6.969747,-1.023356,0.246660,7.028098,-1.020236,0.253738,7.047808,-1.009880,0.245653,7.068857,-0.986948,0.226299,7.094404,1,-1.532480,0.101788,6.494486,-1.536121,0.166863,6.499394,-1.511227,0.224085,6.429751,-1.521997,0.267048,6.486261,-1.518851,0.270233,6.504692,-1.515181,0.258087,6.522959,-1.510803,0.232493,6.543971
53,2.208333,1,-0.877082,0.088868,7.009578,-0.928326,0.139355,7.006288,-0.945309,0.182681,6.918474,-0.992679,0.225647,6.981208,-0.991107,0.233442,7.002804,-0.979376,0.226268,7.025355,-0.952486,0.209662,7.052228,1,-1.560344,0.099602,6.530009,-1.565318,0.162685,6.537002,-1.540852,0.221642,6.465178,-1.551922,0.263237,6.523175,-1.547335,0.265102,6.542143,-1.543999,0.253494,6.560459,-1.540646,0.228680,6.582762
54,2.250000,1,-0.831825,0.073345,6.939588,-0.894829,0.117065,6.951878,-0.903991,0.154147,6.859290,-0.966437,0.194408,6.921092,-0.967134,0.202541,6.943506,-0.955661,0.196816,6.966883,-0.927284,0.183792,6.994501,1,-1.573271,0.093572,6.554688,-1.583995,0.156256,6.567044,-1.558456,0.215686,6.494143,-1.569524,0.256188,6.551829,-1.564167,0.257006,6.571099,-1.561553,0.246070,6.589515,-1.559578,0.221991,6.613133
55,2.291667,1,-0.804541,0.048320,6.890618,-0.871743,0.087049,6.894297,-0.866703,0.115256,6.799784,-0.945567,0.151774,6.854069,-0.949103,0.160140,6.875769,-0.939513,0.156461,6.898867,-0.912427,0.147519,6.926483,1,-1.579310,0.082003,6.580104,-1.593063,0.148586,6.590768,-1.565479,0.208402,6.518765,-1.574802,0.246568,6.574764,-1.569425,0.246473,6.593750,-1.567832,0.236276,6.611963,-1.567958,0.213364,6.636213
56,2.333333,1,-0.789826,0.019148,6.845835,-0.859550,0.052466,6.841100,-0.841709,0.075072,6.750385,-0.933300,0.104140,6.791240,-0.939018,0.112199,6.811671,-0.931773,0.110419,6.833327,-0.907400,0.104436,6.860019,1,-1.579356,0.071265,6.602457,-1.593762,0.141744,6.607962,-1.564032,0.201859,6.537897,-1.570056,0.237247,6.591738,-1.565031,0.236475,6.610078,-1.564349,0.226914,6.627915,-1.566819,0.205520,6.651931
