case_name,stage,check_type,pass_gate,repair_action,rerun_stage,allow_continue,residual_reweight,reason
volleyball,stage4,artifact:object_pose,pass,keep_outputs,0,1,0,object_pose exists
volleyball,stage4,artifact:motion_regime,pass,keep_outputs,0,1,0,motion_regime exists
volleyball,stage4,artifact:optimizer_decisions,pass,keep_outputs,0,1,0,optimizer_decisions exists
volleyball,stage4,artifact:physical_smooth_residuals,pass,keep_outputs,0,1,0,physical_smooth_residuals exists
volleyball,stage4,artifact:pose_jump_audit,pass,keep_outputs,0,1,0,pose_jump_audit exists
volleyball,stage4,pose_jump_audit,unclear,reweight_and_rerun_optimizer,1,1,1,13 spike rows require optimizer reweight/recheck
volleyball,stage4,vlm_gate,pass,no_effective_vlm_gate,0,1,0,no effective VLM rejection/unclear gate
volleyball,stage4,llm_csv:sequence_optimizer_contract,pass,keep_outputs,0,1,0,sequence optimizer decisions enabled
volleyball,stage4,llm_csv:pose_jump_audit,unclear,reweight_and_rerun_optimizer,1,1,1,13 spike rows request feedback reweight
