frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,1864,194908,1543,0.827790,130,130,1.000000,1,1,0
2,1841,198076,1360,0.738729,141,141,1.000000,1,1,0
3,1870,200504,1504,0.804278,95,95,1.000000,1,1,0
4,1840,198618,1452,0.789130,72,72,1.000000,1,1,0
5,1874,197943,1388,0.740662,74,74,1.000000,1,1,0
6,1869,195956,1187,0.635099,75,75,1.000000,1,1,0
7,1843,198727,1250,0.678242,85,85,1.000000,1,1,0
8,1879,192896,1296,0.689729,118,118,1.000000,1,1,0
9,1862,196159,1249,0.670784,115,115,1.000000,1,1,0
10,1857,193866,1365,0.735057,145,145,1.000000,1,1,0
11,1856,194628,1456,0.784483,143,143,1.000000,1,1,0
12,1891,193823,1515,0.801163,114,114,1.000000,1,1,0
13,1859,194322,1540,0.828402,106,106,1.000000,1,1,0
14,1843,193839,1606,0.871405,66,66,1.000000,1,1,0
15,1845,195035,1588,0.860705,107,107,1.000000,1,1,0
16,1777,191232,1464,0.823860,104,104,1.000000,1,1,0
17,1703,193331,1083,0.635937,124,124,1.000000,1,1,0
18,1639,182779,623,0.380110,141,141,1.000000,1,1,0
19,1563,182940,653,0.417786,21,21,1.000000,1,1,0
20,1434,179652,657,0.458159,174,174,1.000000,1,1,0
21,1328,176889,688,0.518072,314,314,1.000000,1,1,0
22,1238,176370,630,0.508885,99,99,1.000000,1,1,0
23,1180,180397,604,0.511864,1,1,1.000000,1,1,0
24,1102,176645,265,0.240472,0,0,,1,1,0
25,1141,176875,459,0.402279,0,0,,1,1,0
26,1222,180361,887,0.725859,0,0,,1,1,0
27,1335,182531,780,0.584270,10,10,1.000000,1,1,0
28,1409,188674,737,0.523066,0,0,,1,1,0
29,1509,191467,907,0.601060,0,0,,1,1,0
30,1640,194704,1293,0.788415,0,0,,1,1,0
31,1740,192187,1597,0.917816,0,0,,1,1,0
32,1752,198940,1656,0.945205,0,0,,1,1,0
33,1796,194402,1686,0.938753,0,0,,1,1,0
34,1783,191174,1591,0.892316,0,0,,1,1,0
35,1775,190540,1677,0.944789,0,0,,1,1,0
36,1719,189074,1337,0.777778,0,0,,1,1,0
37,1649,186049,859,0.520922,0,0,,1,1,0
38,1572,185503,480,0.305344,0,0,,1,1,0
39,1487,170663,609,0.409549,0,0,,1,1,0
40,1382,170743,587,0.424747,37,37,1.000000,1,1,0
41,1317,171040,345,0.261959,176,176,1.000000,1,1,0
42,1268,175249,379,0.298896,177,177,1.000000,1,1,0
43,1265,178877,584,0.461660,0,0,,1,1,0
44,1305,176738,430,0.329502,0,0,,1,1,0
45,1300,170801,551,0.423846,108,108,1.000000,1,1,0
46,1415,178963,246,0.173852,0,0,,1,1,0
47,1502,186051,1228,0.817577,27,27,1.000000,1,1,0
48,1558,186650,1204,0.772786,91,91,1.000000,1,1,0
49,1646,183826,1547,0.939854,193,193,1.000000,1,1,0
50,1645,193046,1483,0.901520,232,232,1.000000,1,1,0
51,1653,189271,1443,0.872958,161,161,1.000000,1,1,0
52,1670,188464,1474,0.882635,153,153,1.000000,1,1,0
53,1656,181420,1316,0.794686,102,102,1.000000,1,1,0
54,1551,175709,994,0.640877,199,199,1.000000,1,1,0
55,1539,178871,1117,0.725796,243,243,1.000000,1,1,0
56,1457,175836,1172,0.804393,745,745,1.000000,1,1,0
57,1396,182533,535,0.383238,30,30,1.000000,1,1,0
58,1335,180877,438,0.328090,68,68,1.000000,1,1,0
59,1335,187027,489,0.366292,0,0,,1,1,0
60,1339,181475,278,0.207618,0,0,,1,1,0
61,1374,187117,389,0.283115,0,0,,1,1,0
62,1395,181091,357,0.255914,0,0,,1,1,0
63,1483,180733,1176,0.792987,313,313,1.000000,1,1,0
64,1546,182865,1130,0.730918,208,208,1.000000,1,1,0
65,1584,186302,1313,0.828914,211,211,1.000000,1,1,0
66,1624,189374,1469,0.904557,122,122,1.000000,1,1,0
67,1638,188117,1619,0.988400,43,43,1.000000,1,1,0
68,1677,197165,1627,0.970185,29,29,1.000000,1,1,0
69,1660,189478,1654,0.996386,27,27,1.000000,1,1,0
70,1656,190339,1574,0.950483,35,35,1.000000,1,1,0
71,1644,193037,1537,0.934915,0,0,,1,1,0
72,1594,186395,931,0.584065,0,0,,1,1,0
73,1542,184533,584,0.378729,0,0,,1,1,0
74,1497,174045,1067,0.712759,43,43,1.000000,1,1,0
75,1421,171684,678,0.477129,26,26,1.000000,1,1,0
76,1404,170385,584,0.415954,360,360,1.000000,1,1,0
77,1359,171302,398,0.292862,139,139,1.000000,1,1,0
78,1294,185093,398,0.307573,277,277,1.000000,1,1,0
79,1305,174835,683,0.523372,0,0,,1,1,0
80,1294,179210,500,0.386399,246,246,1.000000,1,1,0
81,1313,176330,849,0.646611,562,562,1.000000,1,1,0
82,1403,185064,956,0.681397,167,167,1.000000,1,1,0
83,1436,175052,1122,0.781337,104,104,1.000000,1,1,0
84,1476,185826,1154,0.781843,163,163,1.000000,1,1,0
85,1547,176743,1273,0.822883,151,151,1.000000,1,1,0
86,1565,189409,1497,0.956550,168,168,1.000000,1,1,0
87,1568,186016,1519,0.968750,117,117,1.000000,1,1,0
88,1614,182639,1589,0.984511,220,220,1.000000,1,1,0
89,1554,183319,1529,0.983912,175,175,1.000000,1,1,0
90,1556,179867,1287,0.827121,187,187,1.000000,1,1,0
91,1506,182277,1193,0.792165,342,342,1.000000,1,1,0
92,1552,176844,923,0.594716,212,212,1.000000,1,1,0
93,1474,182887,898,0.609227,310,310,1.000000,1,1,0
94,1424,177895,830,0.582865,933,933,1.000000,1,1,0
95,1415,181538,655,0.462898,16,16,1.000000,1,1,0
96,1384,180180,589,0.425578,0,0,,1,1,0
97,1358,186627,872,0.642121,0,0,,1,1,0
98,1347,184532,1050,0.779510,0,0,,1,1,0
99,1375,186867,1155,0.840000,7,7,1.000000,1,1,0
100,1404,185196,474,0.337607,0,0,,1,1,0
101,1462,188820,713,0.487688,106,106,1.000000,1,1,0
102,1491,186630,836,0.560698,140,140,1.000000,1,1,0
103,1495,195500,1431,0.957191,166,166,1.000000,1,1,0
104,1534,190004,1498,0.976532,74,74,1.000000,1,1,0
105,1541,189394,1456,0.944841,83,83,1.000000,1,1,0
106,1546,187924,1480,0.957309,61,61,1.000000,1,1,0
107,1595,188619,1530,0.959248,26,26,1.000000,1,1,0
108,1610,188664,1444,0.896894,0,0,,1,1,0
109,1634,193526,1416,0.866585,0,0,,1,1,0
110,1639,181255,671,0.409396,0,0,,1,1,0
111,1619,185880,807,0.498456,0,0,,1,1,0
112,1576,177901,577,0.366117,0,0,,1,1,0
113,1562,175666,84,0.053777,0,0,,1,1,0
114,1568,174710,0,0.000000,0,0,,1,1,0
115,1538,177013,29,0.018856,0,0,,1,1,0
116,1578,179321,314,0.198986,0,0,,1,1,0
117,1604,183560,1161,0.723815,52,52,1.000000,1,1,0
118,1621,187384,1263,0.779149,33,33,1.000000,1,1,0
119,1638,188996,1460,0.891331,39,39,1.000000,1,1,0
120,1642,191701,1348,0.820950,30,30,1.000000,1,1,0
121,1673,191628,1422,0.849970,152,152,1.000000,1,1,0
122,1663,184871,1476,0.887553,203,203,1.000000,1,1,0
123,1685,192261,1593,0.945401,260,260,1.000000,1,1,0
124,1686,191884,1578,0.935943,318,318,1.000000,1,1,0
125,1685,192071,1563,0.927596,277,277,1.000000,1,1,0
126,1755,186734,1649,0.939601,292,292,1.000000,1,1,0
127,1820,185572,1691,0.929121,310,310,1.000000,1,1,0
128,1828,185695,1695,0.927243,306,306,1.000000,1,1,0
129,1832,185831,1751,0.955786,209,209,1.000000,1,1,0
130,1807,193146,1753,0.970116,224,224,1.000000,1,1,0
131,1814,193183,1681,0.926681,246,246,1.000000,1,1,0
132,1720,191767,1458,0.847674,249,249,1.000000,1,1,0
133,1770,183440,1421,0.802825,244,244,1.000000,1,1,0
134,1717,182531,1314,0.765288,209,209,1.000000,1,1,0
135,1726,187879,1293,0.749131,180,180,1.000000,1,1,0
136,1749,187694,1399,0.799886,143,143,1.000000,1,1,0
137,1705,189699,1269,0.744282,128,128,1.000000,1,1,0
138,1686,190717,1222,0.724792,137,137,1.000000,1,1,0
139,1648,191069,1179,0.715413,166,166,1.000000,1,1,0
140,1625,189725,1145,0.704615,198,198,1.000000,1,1,0
141,1595,181632,1151,0.721630,203,203,1.000000,1,1,0
142,1629,187419,1209,0.742173,248,248,1.000000,1,1,0
143,1616,181174,1261,0.780322,204,204,1.000000,1,1,0
144,1609,183830,1263,0.784960,222,222,1.000000,1,1,0
145,1558,184140,1344,0.862644,224,224,1.000000,1,1,0
146,1548,178942,1257,0.812016,121,121,1.000000,1,1,0
147,1488,182504,1213,0.815188,69,69,1.000000,1,1,0
148,1519,185992,1212,0.797893,119,119,1.000000,1,1,0
149,1572,187023,1212,0.770992,118,118,1.000000,1,1,0
150,1563,186260,1201,0.768394,71,71,1.000000,1,1,0
151,1574,187837,1173,0.745235,22,22,1.000000,1,1,0
152,1554,194104,1206,0.776062,17,17,1.000000,1,1,0
153,1550,184917,1163,0.750323,16,16,1.000000,1,1,0
154,1502,194961,1104,0.735020,15,15,1.000000,1,1,0
155,1463,194363,1044,0.713602,28,28,1.000000,1,1,0
156,1481,178804,1059,0.715057,39,39,1.000000,1,1,0
157,1475,186385,1103,0.747797,48,48,1.000000,1,1,0
158,1433,186797,1034,0.721563,56,56,1.000000,1,1,0
159,1421,175893,1089,0.766362,62,62,1.000000,1,1,0
160,1453,178482,1110,0.763937,57,57,1.000000,1,1,0
161,1333,182289,1199,0.899475,229,229,1.000000,1,1,0
162,1423,182849,1214,0.853127,261,261,1.000000,1,1,0
163,1392,182460,1354,0.972701,290,290,1.000000,1,1,0
164,1396,180566,1373,0.983524,271,271,1.000000,1,1,0
165,1419,182520,1355,0.954898,260,260,1.000000,1,1,0
166,1389,181303,1300,0.935925,226,226,1.000000,1,1,0
167,1427,188448,1315,0.921514,212,212,1.000000,1,1,0
168,1408,182012,1346,0.955966,248,248,1.000000,1,1,0
169,1416,188984,1310,0.925141,218,218,1.000000,1,1,0
170,1404,181526,1334,0.950142,207,207,1.000000,1,1,0
171,1383,179638,1301,0.940709,250,250,1.000000,1,1,0
172,1391,175533,1321,0.949676,219,219,1.000000,1,1,0
173,1389,189228,1351,0.972642,222,222,1.000000,1,1,0
174,1376,187727,1304,0.947674,242,242,1.000000,1,1,0
175,1362,183886,1334,0.979442,248,248,1.000000,1,1,0
176,1354,189328,1272,0.939439,201,201,1.000000,1,1,0
177,1371,184149,1371,1.000000,238,238,1.000000,1,1,0
178,1335,182091,1321,0.989513,238,238,1.000000,1,1,0
179,1346,186117,1346,1.000000,267,267,1.000000,1,1,0
180,1349,182030,1349,1.000000,287,287,1.000000,1,1,0
181,1324,183386,1306,0.986405,309,309,1.000000,1,1,0
182,1350,189184,1348,0.998519,297,297,1.000000,1,1,0
183,1336,183525,1329,0.994760,294,294,1.000000,1,1,0
184,1361,183910,1337,0.982366,313,313,1.000000,1,1,0
185,1352,189145,1253,0.926775,275,275,1.000000,1,1,0
186,1356,188990,1245,0.918142,310,310,1.000000,1,1,0
187,1348,183469,1168,0.866469,218,218,1.000000,1,1,0
188,1348,182609,1224,0.908012,276,276,1.000000,1,1,0
189,1358,180894,1160,0.854197,240,240,1.000000,1,1,0
190,1360,186541,1158,0.851471,234,234,1.000000,1,1,0
191,1347,180122,1175,0.872309,236,236,1.000000,1,1,0
192,1366,185632,1173,0.858712,247,247,1.000000,1,1,0
193,1382,186188,1268,0.917511,261,261,1.000000,1,1,0
194,1358,186325,1218,0.896907,254,254,1.000000,1,1,0
195,1360,186040,1245,0.915441,253,253,1.000000,1,1,0
196,1380,185627,1200,0.869565,229,229,1.000000,1,1,0
197,1357,187379,1286,0.947679,255,255,1.000000,1,1,0
198,1375,187429,1199,0.872000,218,218,1.000000,1,1,0
199,1366,187548,1287,0.942167,263,263,1.000000,1,1,0
200,1354,187494,1326,0.979321,316,316,1.000000,1,1,0
201,1360,187858,1344,0.988235,280,280,1.000000,1,1,0
202,1385,187677,1346,0.971841,272,272,1.000000,1,1,0
203,1368,180571,1268,0.926901,213,213,1.000000,1,1,0
204,1370,188435,1346,0.982482,252,252,1.000000,1,1,0
205,1340,187298,1315,0.981343,268,268,1.000000,1,1,0
206,1343,180219,1237,0.921072,206,206,1.000000,1,1,0
207,1400,181923,1316,0.940000,250,250,1.000000,1,1,0
208,1422,187859,1319,0.927567,261,261,1.000000,1,1,0
209,1394,180840,1358,0.974175,273,273,1.000000,1,1,0
210,1395,173288,1354,0.970609,313,313,1.000000,1,1,0
211,1389,181123,1356,0.976242,316,316,1.000000,1,1,0
212,1401,185512,1271,0.907209,244,244,1.000000,1,1,0
213,1449,187532,1337,0.922705,245,245,1.000000,1,1,0
214,1404,179977,1281,0.912393,276,276,1.000000,1,1,0
215,1428,179827,1306,0.914566,236,236,1.000000,1,1,0
216,1479,175716,1306,0.883029,275,275,1.000000,1,1,0
217,1455,176136,1394,0.958076,351,351,1.000000,1,1,0
218,1458,176209,1377,0.944444,307,307,1.000000,1,1,0
219,1451,170014,1389,0.957271,325,325,1.000000,1,1,0
220,1483,179509,1356,0.914363,305,305,1.000000,1,1,0
221,1520,179859,1467,0.965132,359,359,1.000000,1,1,0
222,1493,173856,1422,0.952445,297,297,1.000000,1,1,0
223,1495,172573,1438,0.961873,314,314,1.000000,1,1,0
224,1506,172942,1471,0.976760,335,335,1.000000,1,1,0
225,1517,180489,1451,0.956493,341,341,1.000000,1,1,0
226,1520,173760,1489,0.979605,347,347,1.000000,1,1,0
227,1574,175284,1524,0.968234,329,329,1.000000,1,1,0
228,1580,175598,1506,0.953165,353,353,1.000000,1,1,0
229,1537,190606,1457,0.947951,376,376,1.000000,1,1,0
230,1563,175111,1413,0.904031,227,227,1.000000,1,1,0
231,1565,183666,1467,0.937380,308,308,1.000000,1,1,0
232,1581,183645,1475,0.932954,273,273,1.000000,1,1,0
233,1538,182098,1477,0.960338,301,301,1.000000,1,1,0
234,1584,180202,1425,0.899621,210,210,1.000000,1,1,0
235,1583,186901,1466,0.926090,249,249,1.000000,1,1,0
236,1609,181330,1548,0.962088,340,340,1.000000,1,1,0
237,1620,181611,1588,0.980247,374,374,1.000000,1,1,0
238,1626,175527,1487,0.914514,286,286,1.000000,1,1,0
239,1621,174609,1516,0.935225,306,306,1.000000,1,1,0
240,1699,189132,1606,0.945262,552,552,1.000000,1,1,0
