frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
1,0.000000,3.195306223,0.000000000,0.000000000,0.000000000,0.000000000,0.010015006,,0.000000000,,,,,3.185291217,3.185291217,not_evaluated,not_evaluated,0,,,0,,non_invasive_loss_audit_from_generic_outputs
2,0.033333,3.196083472,0.000000000,0.000000000,0.000000000,0.000000000,0.046512686,,0.000000000,0.000001772,0.000001772,,,3.149569014,3.149569014,not_evaluated,not_evaluated,1,,,1,,non_invasive_loss_audit_from_generic_outputs
3,0.066667,3.151779010,0.000000000,0.000000000,0.000000000,0.000000000,0.032811700,,0.000000000,0.000000084,0.000000084,,,3.118967226,3.118967226,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
4,0.100000,3.151738704,0.000000000,0.000000000,0.000000000,0.000000000,0.043647984,,0.000000000,0.000000982,0.000000982,,,3.108089738,3.108089738,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
5,0.133333,3.103171601,0.000000000,0.000000000,0.000000000,0.000000000,0.036130406,,0.000000000,0.000000013,0.000000013,,,3.067041182,3.067041182,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
6,0.166667,3.073990339,0.000000000,0.000000000,0.000000000,0.000000000,0.052506056,,0.000000000,0.000000040,0.000000040,,,3.021484243,3.021484243,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
7,0.200000,3.051405496,0.000000000,0.000000000,0.000000000,0.000000000,0.055858486,,0.000000000,0.000000023,0.000000023,,,2.995546987,2.995546987,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
8,0.233333,3.045197005,0.000000000,0.000000000,0.000000000,0.000000000,0.058301966,,0.000000000,0.000000053,0.000000053,,,2.986894986,2.986894986,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
9,0.266667,3.021499963,0.000000000,0.000000000,0.000000000,0.000000000,0.029125518,,0.000000000,0.000000082,0.000000082,,,2.992374363,2.992374363,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
10,0.300000,2.997906545,0.000000000,0.000000000,0.000000000,0.000000000,0.020829706,,0.000000000,0.000000042,0.000000042,,,2.977076797,2.977076797,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
11,0.333333,2.968576438,0.000000000,0.000000000,0.000000000,0.000000000,0.017051659,,0.000000000,0.000000040,0.000000040,,,2.951524739,2.951524739,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
12,0.366667,2.937312797,0.000000000,0.000000000,0.000000000,0.000000000,0.010245084,,0.000000000,0.000000093,0.000000093,,,2.927067620,2.927067620,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
13,0.400000,2.949526657,0.000000000,0.000000000,0.000000000,0.000000000,0.011797435,,0.000000000,0.000000130,0.000000130,,,2.937729092,2.937729092,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
14,0.433333,2.944670140,0.000000000,0.000000000,0.000000000,0.000000000,0.008113686,,0.000000000,0.000000013,0.000000013,,,2.936556441,2.936556441,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
15,0.466667,2.951647182,0.000000000,0.000000000,0.000000000,0.000000000,0.020341320,,0.000000000,0.000000175,0.000000175,,,2.931305687,2.931305687,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
16,0.500000,2.910450373,0.000000000,0.000000000,0.000000000,0.000000000,0.014645840,,0.000000000,0.000000038,0.000000038,,,2.895804495,2.895804495,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
17,0.533333,2.906013521,0.000000000,0.000000000,0.000000000,0.000000000,0.014060031,,0.000000000,0.000000118,0.000000118,,,2.891953372,2.891953372,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
18,0.566667,2.921151887,0.000000000,0.000000000,0.000000000,0.000000000,0.017594961,,0.000000000,0.000000037,0.000000037,,,2.903556889,2.903556889,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
19,0.600000,3.042389342,0.000000000,0.000000000,0.000000000,0.000000000,0.106050528,,0.000000000,0.000000026,0.000000026,,,2.936338788,2.936338788,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
20,0.633333,2.973729794,0.000000000,0.000000000,0.000000000,0.000000000,0.016852453,,0.000000000,0.000000207,0.000000207,,,2.956877134,2.956877134,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
21,0.666667,3.033397870,0.000000000,0.000000000,0.000000000,0.000000000,0.077103961,,0.000000000,0.000000178,0.000000178,,,2.956293731,2.956293731,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
22,0.700000,2.961102594,0.000000000,0.000000000,0.000000000,0.000000000,0.001929581,,0.000000000,0.000000186,0.000000186,,,2.959172827,2.959172827,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
23,0.733333,3.001495151,0.000000000,0.000000000,0.000000000,0.000000000,0.003516253,,0.000000000,0.000000010,0.000000010,,,2.997978888,2.997978888,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
24,0.766667,3.078248554,0.000000000,0.000000000,0.000000000,0.000000000,0.023446653,,0.000000000,0.000000077,0.000000077,,,3.054801824,3.054801824,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
25,0.800000,3.181935076,0.000000000,0.000000000,0.000000000,0.000000000,0.104909267,,0.000000000,0.000000015,0.000000015,,,3.077025794,3.077025794,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
