frame,time,site_id,body_part,side,x_m,y_m,z_m,coordinate_frame,confidence,source
104,4.291667,right_hand,hand,right,-0.271070629,0.121113956,2.943198442,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
105,4.333333,left_hand,hand,left,-0.681524873,0.038316369,3.291626692,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
105,4.333333,right_hand,hand,right,-0.271804273,0.132434115,2.876004696,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
106,4.375000,left_hand,hand,left,-0.636143565,0.040506244,3.268382311,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
106,4.375000,right_hand,hand,right,-0.277699798,0.148773864,2.805786848,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
107,4.416667,left_hand,hand,left,-0.601251543,0.033823222,3.277596235,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
107,4.416667,right_hand,hand,right,-0.286526680,0.159747213,2.776836872,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
108,4.458333,left_hand,hand,left,-0.570322990,0.028953016,3.277346134,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
108,4.458333,right_hand,hand,right,-0.296970725,0.178200603,2.741632462,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
109,4.500000,left_hand,hand,left,-0.545018792,0.025082231,3.285075426,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
109,4.500000,right_hand,hand,right,-0.303253859,0.195513457,2.727034092,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
110,4.541667,left_hand,hand,left,-0.526534200,0.020604938,3.288666010,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
110,4.541667,right_hand,hand,right,-0.299414784,0.209541768,2.716548443,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
111,4.583333,left_hand,hand,left,-0.515993893,0.015719712,3.293402672,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
111,4.583333,right_hand,hand,right,-0.281157792,0.214868829,2.716343641,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
112,4.625000,left_hand,hand,left,-0.511708617,0.012641311,3.297920704,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
112,4.625000,right_hand,hand,right,-0.243037611,0.210992113,2.726033211,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
113,4.666667,left_hand,hand,left,-0.513331890,0.016826987,3.298248053,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
113,4.666667,right_hand,hand,right,-0.191801369,0.196717471,2.746639252,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
114,4.708333,left_hand,hand,left,-0.525172412,0.028138787,3.303514957,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
114,4.708333,right_hand,hand,right,-0.139869571,0.177891612,2.784740210,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
115,4.750000,left_hand,hand,left,-0.553380311,0.042099595,3.272042990,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
115,4.750000,right_hand,hand,right,-0.072764993,0.143884823,2.810190439,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
116,4.791667,left_hand,hand,left,-0.592163920,0.059419930,3.269233704,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
116,4.791667,right_hand,hand,right,-0.013187617,0.101069391,2.880629778,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
117,4.833333,left_hand,hand,left,-0.630587161,0.059553206,3.282576561,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
117,4.833333,right_hand,hand,right,0.024697065,0.041598931,2.973735809,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
118,4.875000,left_hand,hand,left,-0.679642141,0.058144033,3.283407688,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
118,4.875000,right_hand,hand,right,0.041435361,-0.025361598,3.053172588,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
119,4.916667,left_hand,hand,left,-0.732095003,0.059102952,3.267469406,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
119,4.916667,right_hand,hand,right,0.040332168,-0.088786602,3.119786263,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
120,4.958333,left_hand,hand,left,-0.783832312,0.058966994,3.255695581,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
120,4.958333,right_hand,hand,right,0.021530777,-0.151536703,3.187292576,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
121,5.000000,left_hand,hand,left,-0.821644247,0.058405429,3.240911007,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
121,5.000000,right_hand,hand,right,-0.005823255,-0.212457538,3.251964569,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
122,5.041667,left_hand,hand,left,-0.858262956,0.063451737,3.220619202,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
122,5.041667,right_hand,hand,right,-0.040730476,-0.255182147,3.300946236,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
123,5.083333,left_hand,hand,left,-0.894526124,0.074144751,3.217008591,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
123,5.083333,right_hand,hand,right,-0.082623810,-0.284885287,3.367073059,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
124,5.125000,left_hand,hand,left,-0.929654181,0.085261226,3.221088409,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
124,5.125000,right_hand,hand,right,-0.132491231,-0.304218948,3.426257610,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
125,5.166667,left_hand,hand,left,-0.957000256,0.098829359,3.191778183,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
125,5.166667,right_hand,hand,right,-0.179300487,-0.312027872,3.440457344,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
126,5.208333,left_hand,hand,left,-0.976523101,0.108898163,3.171125889,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
126,5.208333,right_hand,hand,right,-0.225040793,-0.303022891,3.449544907,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
127,5.250000,left_hand,hand,left,-0.992269516,0.117090315,3.163597345,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
127,5.250000,right_hand,hand,right,-0.268814743,-0.282879382,3.452939510,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
128,5.291667,left_hand,hand,left,-1.003064513,0.123670578,3.165652752,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
128,5.291667,right_hand,hand,right,-0.312114328,-0.246440381,3.449559212,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
129,5.333333,left_hand,hand,left,-1.012612581,0.127982199,3.164567709,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
129,5.333333,right_hand,hand,right,-0.352582514,-0.201419115,3.430637836,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
130,5.375000,left_hand,hand,left,-1.017912984,0.129120916,3.173640966,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
130,5.375000,right_hand,hand,right,-0.393654883,-0.146675438,3.404751539,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
131,5.416667,left_hand,hand,left,-1.019163013,0.127769053,3.190746307,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
131,5.416667,right_hand,hand,right,-0.423388898,-0.087604970,3.375636578,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
132,5.458333,left_hand,hand,left,-1.011701822,0.124009550,3.209720850,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
132,5.458333,right_hand,hand,right,-0.441761076,-0.023133010,3.335506439,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
133,5.500000,left_hand,hand,left,-0.994811952,0.118371189,3.231748104,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
133,5.500000,right_hand,hand,right,-0.452329338,0.034974411,3.291104317,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
134,5.541667,left_hand,hand,left,-0.970774889,0.111753345,3.259577751,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
134,5.541667,right_hand,hand,right,-0.450437844,0.090481743,3.247878551,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
135,5.583333,left_hand,hand,left,-0.938767493,0.101330698,3.283703327,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
135,5.583333,right_hand,hand,right,-0.435286462,0.130568862,3.193760157,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
136,5.625000,left_hand,hand,left,-0.894601047,0.085361838,3.302521944,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
136,5.625000,right_hand,hand,right,-0.402248442,0.150154501,3.138586521,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
137,5.666667,left_hand,hand,left,-0.844940484,0.070599824,3.312991619,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
137,5.666667,right_hand,hand,right,-0.365919203,0.155500576,3.079956532,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
138,5.708333,left_hand,hand,left,-0.796988070,0.056706488,3.308506489,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
138,5.708333,right_hand,hand,right,-0.335011303,0.146963581,3.011144638,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
139,5.750000,left_hand,hand,left,-0.752032399,0.047068596,3.305767536,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
139,5.750000,right_hand,hand,right,-0.303584367,0.131293520,2.947217464,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
140,5.791667,left_hand,hand,left,-0.713712692,0.048123479,3.303901672,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
140,5.791667,right_hand,hand,right,-0.278950244,0.112288624,2.891238213,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
141,5.833333,left_hand,hand,left,-0.677509189,0.067826420,3.290390015,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
141,5.833333,right_hand,hand,right,-0.258450925,0.095100775,2.834424734,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
142,5.875000,left_hand,hand,left,-0.650473416,0.084779114,3.267336607,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
142,5.875000,right_hand,hand,right,-0.244131029,0.085068986,2.793662548,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
143,5.916667,left_hand,hand,left,-0.623622596,0.108038872,3.235349178,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
143,5.916667,right_hand,hand,right,-0.224344581,0.079931051,2.753728390,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
144,5.958333,left_hand,hand,left,-0.624901175,0.125337660,3.223779440,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
144,5.958333,right_hand,hand,right,-0.207858324,0.085596770,2.748403549,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
145,6.000000,left_hand,hand,left,-0.629287004,0.146826029,3.223323107,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
145,6.000000,right_hand,hand,right,-0.186086416,0.096549809,2.744570255,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
146,6.041667,left_hand,hand,left,-0.624890983,0.158504069,3.255613565,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
146,6.041667,right_hand,hand,right,-0.160335988,0.110832930,2.767983437,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
147,6.083333,left_hand,hand,left,-0.614722550,0.149894655,3.278536320,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
147,6.083333,right_hand,hand,right,-0.125280321,0.119452596,2.785027027,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
148,6.125000,left_hand,hand,left,-0.598585963,0.131541371,3.274586916,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
148,6.125000,right_hand,hand,right,-0.078917265,0.122007504,2.788765430,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
149,6.166667,left_hand,hand,left,-0.602896094,0.115465641,3.298460245,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
149,6.166667,right_hand,hand,right,-0.026047021,0.108691901,2.844663620,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
150,6.208333,left_hand,hand,left,-0.626717448,0.103493631,3.314554453,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
150,6.208333,right_hand,hand,right,0.025052816,0.074726209,2.914883614,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
151,6.250000,left_hand,hand,left,-0.666153729,0.090766549,3.322477341,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
151,6.250000,right_hand,hand,right,0.061505347,0.019363955,2.997917414,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
152,6.291667,left_hand,hand,left,-0.713539362,0.081716001,3.317929745,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
152,6.291667,right_hand,hand,right,0.081868410,-0.050245970,3.074039459,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
153,6.333333,left_hand,hand,left,-0.755347848,0.072617710,3.301683426,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
153,6.333333,right_hand,hand,right,0.082594991,-0.121533126,3.135929585,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
154,6.375000,left_hand,hand,left,-0.791021764,0.064550817,3.294718027,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
154,6.375000,right_hand,hand,right,0.067953438,-0.194250852,3.193095684,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
155,6.416667,left_hand,hand,left,-0.818345606,0.060817361,3.282217741,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
155,6.416667,right_hand,hand,right,0.045340389,-0.258479565,3.242358685,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
156,6.458333,left_hand,hand,left,-0.846949220,0.062122047,3.257864475,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
156,6.458333,right_hand,hand,right,0.017939955,-0.308745980,3.276267767,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
157,6.500000,left_hand,hand,left,-0.876333594,0.070973903,3.235721827,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
157,6.500000,right_hand,hand,right,-0.012784421,-0.333302796,3.315216541,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
158,6.541667,left_hand,hand,left,-0.905244529,0.081697971,3.228976011,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
158,6.541667,right_hand,hand,right,-0.049491167,-0.348337859,3.365346432,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
159,6.583333,left_hand,hand,left,-0.932776809,0.095880806,3.224884272,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
159,6.583333,right_hand,hand,right,-0.101985157,-0.351382166,3.413285255,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
160,6.625000,left_hand,hand,left,-0.954468369,0.111965090,3.194035769,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
160,6.625000,right_hand,hand,right,-0.159765691,-0.346680433,3.407759190,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
161,6.666667,left_hand,hand,left,-0.972932160,0.125787765,3.176344872,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
161,6.666667,right_hand,hand,right,-0.213035166,-0.326474100,3.394818783,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
162,6.708333,left_hand,hand,left,-0.993635476,0.138377279,3.168206215,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
162,6.708333,right_hand,hand,right,-0.257646173,-0.289571792,3.376439571,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
163,6.750000,left_hand,hand,left,-1.015160918,0.149030685,3.163261175,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
163,6.750000,right_hand,hand,right,-0.301964670,-0.239742786,3.352327824,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
164,6.791667,left_hand,hand,left,-1.036922932,0.158225149,3.155799627,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
164,6.791667,right_hand,hand,right,-0.346576393,-0.175124615,3.326528072,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
165,6.833333,left_hand,hand,left,-1.055128694,0.168612212,3.152425766,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
165,6.833333,right_hand,hand,right,-0.385120809,-0.108565897,3.297609329,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
166,6.875000,left_hand,hand,left,-1.070116997,0.175263911,3.150914192,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
166,6.875000,right_hand,hand,right,-0.417083621,-0.034812927,3.261126041,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
167,6.916667,left_hand,hand,left,-1.082193136,0.179912478,3.155425549,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
167,6.916667,right_hand,hand,right,-0.448031813,0.030800402,3.221148014,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
168,6.958333,left_hand,hand,left,-1.094455242,0.179701298,3.170570135,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
168,6.958333,right_hand,hand,right,-0.472074687,0.092696160,3.184130192,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
169,7.000000,left_hand,hand,left,-1.096548557,0.177248865,3.188411713,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
169,7.000000,right_hand,hand,right,-0.482285231,0.132921457,3.135555744,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
170,7.041667,left_hand,hand,left,-1.088474512,0.171562552,3.216677427,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
170,7.041667,right_hand,hand,right,-0.488697231,0.158841446,3.096594810,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
171,7.083333,left_hand,hand,left,-1.060530782,0.164684951,3.249894142,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
171,7.083333,right_hand,hand,right,-0.492737353,0.175645232,3.064750671,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
172,7.125000,left_hand,hand,left,-1.015039921,0.152994365,3.279808998,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
172,7.125000,right_hand,hand,right,-0.488073647,0.187596396,3.037485123,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
173,7.166667,left_hand,hand,left,-0.957808256,0.136654198,3.301626682,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
173,7.166667,right_hand,hand,right,-0.474500418,0.192971811,3.018356323,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
174,7.208333,left_hand,hand,left,-0.905467987,0.119637519,3.301855326,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
174,7.208333,right_hand,hand,right,-0.454440475,0.192504883,3.001113415,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
175,7.250000,left_hand,hand,left,-0.855113983,0.101222098,3.296450853,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
175,7.250000,right_hand,hand,right,-0.429307520,0.188048556,2.987327576,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
176,7.291667,left_hand,hand,left,-0.811665177,0.087367684,3.289266348,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
176,7.291667,right_hand,hand,right,-0.402266800,0.180757359,2.977794170,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
177,7.333333,left_hand,hand,left,-0.770377636,0.072106481,3.277958155,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
177,7.333333,right_hand,hand,right,-0.374345779,0.170886755,2.964184284,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
178,7.375000,left_hand,hand,left,-0.732712746,0.057405084,3.271431446,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
178,7.375000,right_hand,hand,right,-0.347764432,0.160611615,2.957868338,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
179,7.416667,left_hand,hand,left,-0.696015000,0.046163708,3.260411739,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
179,7.416667,right_hand,hand,right,-0.319653034,0.151433453,2.947246552,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
180,7.458333,left_hand,hand,left,-0.666469634,0.042288184,3.248907566,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
180,7.458333,right_hand,hand,right,-0.295301944,0.141792297,2.939778805,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
181,7.500000,left_hand,hand,left,-0.641765833,0.045953333,3.230978489,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
181,7.500000,right_hand,hand,right,-0.273771882,0.134115413,2.921311617,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
182,7.541667,left_hand,hand,left,-0.625606298,0.059877902,3.212861061,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
182,7.541667,right_hand,hand,right,-0.256316185,0.131176561,2.899937153,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
183,7.583333,left_hand,hand,left,-0.613448977,0.074687988,3.194982052,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
183,7.583333,right_hand,hand,right,-0.242991567,0.131968111,2.872358799,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
184,7.625000,left_hand,hand,left,-0.601449132,0.088324547,3.174295425,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
184,7.625000,right_hand,hand,right,-0.238322705,0.137756392,2.838337421,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
185,7.666667,left_hand,hand,left,-0.582608581,0.094962806,3.148530245,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
185,7.666667,right_hand,hand,right,-0.242983162,0.150848001,2.796285152,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
186,7.708333,left_hand,hand,left,-0.574770689,0.095012575,3.140149117,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
186,7.708333,right_hand,hand,right,-0.258909762,0.165230468,2.769292831,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
187,7.750000,left_hand,hand,left,-0.560888231,0.086808443,3.146456480,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
187,7.750000,right_hand,hand,right,-0.277327657,0.178780645,2.741129398,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
188,7.791667,left_hand,hand,left,-0.550593972,0.082884699,3.154598475,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
188,7.791667,right_hand,hand,right,-0.307860106,0.198592529,2.711864948,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
189,7.833333,left_hand,hand,left,-0.544227064,0.078104258,3.165954113,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
189,7.833333,right_hand,hand,right,-0.340979040,0.216607794,2.691939354,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
190,7.875000,left_hand,hand,left,-0.539940238,0.077215344,3.174431801,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
190,7.875000,right_hand,hand,right,-0.369168341,0.235474065,2.677275181,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
191,7.916667,left_hand,hand,left,-0.536494970,0.076579541,3.181687355,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
191,7.916667,right_hand,hand,right,-0.394215286,0.251003087,2.664640903,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
192,7.958333,left_hand,hand,left,-0.533472300,0.077226579,3.187446356,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
192,7.958333,right_hand,hand,right,-0.406475782,0.264911711,2.659068346,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
193,8.000000,left_hand,hand,left,-0.526779890,0.079037547,3.186370850,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
193,8.000000,right_hand,hand,right,-0.400337100,0.273964524,2.651570559,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
194,8.041667,left_hand,hand,left,-0.521534264,0.077073246,3.186175108,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
194,8.041667,right_hand,hand,right,-0.380543411,0.279200375,2.649461746,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
195,8.083333,left_hand,hand,left,-0.520256281,0.072223336,3.187221527,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
195,8.083333,right_hand,hand,right,-0.340014935,0.278093636,2.650568724,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
196,8.125000,left_hand,hand,left,-0.522316813,0.067641467,3.198341846,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
196,8.125000,right_hand,hand,right,-0.276604354,0.269735128,2.673691273,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
197,8.166667,left_hand,hand,left,-0.528809905,0.068978369,3.205975294,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
197,8.166667,right_hand,hand,right,-0.199233025,0.244888693,2.708244324,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
198,8.208333,left_hand,hand,left,-0.564641356,0.061255425,3.231071234,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
198,8.208333,right_hand,hand,right,-0.126695424,0.204903811,2.770786762,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
199,8.250000,left_hand,hand,left,-0.595354795,0.063855410,3.219099998,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
199,8.250000,right_hand,hand,right,-0.051156700,0.151774958,2.828315258,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
200,8.291667,left_hand,hand,left,-0.632308602,0.062454790,3.217881680,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
200,8.291667,right_hand,hand,right,-0.002017587,0.086199343,2.899586916,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
201,8.333333,left_hand,hand,left,-0.687325418,0.057700008,3.227861643,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
201,8.333333,right_hand,hand,right,0.010949641,0.008549631,2.999607086,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
202,8.375000,left_hand,hand,left,-0.743756771,0.057697415,3.228572845,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
202,8.375000,right_hand,hand,right,0.006501794,-0.069428891,3.081596851,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
203,8.416667,left_hand,hand,left,-0.803083658,0.059496343,3.239720345,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
203,8.416667,right_hand,hand,right,-0.024357319,-0.141166359,3.184780598,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
204,8.458333,left_hand,hand,left,-0.856811047,0.063192487,3.260192156,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
204,8.458333,right_hand,hand,right,-0.073100120,-0.208164364,3.290004969,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
205,8.500000,left_hand,hand,left,-0.901273549,0.070943862,3.243250847,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
205,8.500000,right_hand,hand,right,-0.125197589,-0.264010787,3.349480152,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
206,8.541667,left_hand,hand,left,-0.938716710,0.082880050,3.210287809,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
206,8.541667,right_hand,hand,right,-0.180778831,-0.301179618,3.382987261,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
207,8.583333,left_hand,hand,left,-0.974432826,0.095576018,3.186221838,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
207,8.583333,right_hand,hand,right,-0.241020530,-0.320221812,3.411607742,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
208,8.625000,left_hand,hand,left,-1.001640677,0.106771946,3.167979479,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
208,8.625000,right_hand,hand,right,-0.294705272,-0.324723899,3.427548170,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
209,8.666667,left_hand,hand,left,-1.019015312,0.117885709,3.160515308,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
209,8.666667,right_hand,hand,right,-0.343887359,-0.306194752,3.436583757,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
