frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
150,6.208333,0.16205773802982823,-0.11304475656583494,2.801735788465405,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
151,6.25,0.1873146330216377,-0.0946504619539758,2.8942070990168567,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
152,6.291667,0.25058230113781876,-0.1518725605483683,2.812465005246684,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
153,6.333333,0.2790448382499321,-0.19654463095585084,2.734408122709128,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
154,6.375,0.30419100952406797,-0.22865429252480893,2.682440581466257,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
155,6.416667,0.3260190181134568,-0.2506772690350636,2.6584705955768495,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
156,6.458333,0.3475343015045278,-0.2642223332312401,2.647981310134337,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
157,6.5,0.3676805256680579,-0.2717854806485676,2.64223961043821,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
158,6.541667,0.3721151912446879,-0.2470068544422201,2.64863680553124,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
159,6.583333,0.3758706165365871,-0.2230329251916684,2.654966675153926,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
160,6.625,0.37894680154375565,-0.19986369289691253,2.661229219306268,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
161,6.666667,0.3813437462661935,-0.17749915755795248,2.667424437988265,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
162,6.708333,0.3830614507039007,-0.15593931917478823,2.673552331199917,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
163,6.75,0.3840999148568771,-0.1351841777474198,2.6796128989412256,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
164,6.791667,0.3844591387251229,-0.11523373327584717,2.6856061412121894,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
165,6.833333,0.38413912230863795,-0.09608798576007038,2.691532058012809,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
166,6.875,0.3831398656074223,-0.07774693520008938,2.6973906493430837,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
167,6.916667,0.3814613686214759,-0.06021058159590423,2.7031819152030145,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
168,6.958333,0.3791036313507989,-0.043478924947514846,2.708905855592601,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
169,7.0,0.37606665379539117,-0.027551965254921318,2.7145624705118427,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
170,7.041667,0.37235043595525275,-0.012429702518123614,2.72015175996074,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
171,7.083333,0.36795497783038356,0.0018878632628783198,2.725673723939293,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
172,7.125,0.3628802794207838,0.015400732088084457,2.7311283624475022,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
173,7.166667,0.3571263407264532,0.028108903957494685,2.736515675485366,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
174,7.208333,0.35069316174739196,0.040012378871109144,2.741835663052886,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
175,7.25,0.3435807424836001,0.051111156828927806,2.7470883251500613,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
176,7.291667,0.3357890829350775,0.06140523783095067,2.7522736617768926,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
177,7.333333,0.32731818310182414,0.07089462187717768,2.7573916729333794,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
178,7.375,0.31816804298384016,0.07957930896760887,2.7624423586195217,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
179,7.416667,0.3083386625811254,0.08745929910224429,2.7674257188353195,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
180,7.458333,0.29783004189368,0.09453459228108382,2.772341753580773,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
181,7.5,0.28664218092150384,0.10080518850412759,2.7771904628558826,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
182,7.541667,0.274775079664597,0.10627108777137556,2.781971846660647,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
183,7.583333,0.26222873812295955,0.11093229008282768,2.786685904995067,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
184,7.625,0.24900315629659134,0.114788795438484,2.791332637859143,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
185,7.666667,0.23509833418549236,0.1178406038383445,2.795912045252875,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
186,7.708333,0.22051427178966282,0.12008771528240916,2.800424127176262,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
187,7.75,0.20525096910910254,0.12153012977067804,2.8048688836293048,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
188,7.791667,0.18930842614381158,0.12216784730315108,2.809246314612003,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
189,7.833333,0.17268664289378982,0.1220008678798283,2.813556420124357,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
190,7.875,0.15538561935903739,0.12102919150070976,2.817799200166367,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
191,7.916667,0.13740535553955432,0.11925281816579536,2.8219746547380318,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
192,7.958333,0.11874585143534055,0.11667174787508516,2.8260827838393525,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
193,8.0,0.0994071070463961,0.11328598062857914,2.8301235874703288,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
194,8.041667,0.07938912237272087,0.10909551642627732,2.8340970656309614,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
195,8.083333,0.058691897414314936,0.10410035526817968,2.8380032183212487,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
196,8.125,0.03731543217117841,0.09830049715428622,2.841842045541192,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
197,8.166667,0.015259726643311072,0.09169594208459689,2.8456135472907906,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
198,8.208333,-0.007475219169286906,0.0842866900591118,2.8493177235700453,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
199,8.25,-0.01912803059110959,0.06939204031536528,2.8074822358388936,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
200,8.291667,-0.05498283164867496,0.06705409514075417,2.8565240997175207,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
201,8.333333,0.19763334702465837,-0.11461973585929537,3.0176426004322825,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
202,8.375,0.22698313281049812,-0.17513434373985545,2.945768093580515,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
203,8.416667,0.2465911242444079,-0.21494846568422696,2.8685019906868434,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
204,8.458333,0.2616730838272931,-0.2371907519988779,2.8024670466470023,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
205,8.5,0.27363581359267114,-0.2470503274629271,2.749938035496987,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
206,8.541667,0.28603107973718905,-0.2464017815471446,2.7087768994212467,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
207,8.583333,0.29633670782829313,-0.23810552367886434,2.6779805501042584,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
208,8.625,0.2962558574010393,-0.22953083742321415,2.651993735081852,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
209,8.666667,0.31235777984204344,-0.2076513034554698,2.691594309717817,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
210,8.708333,0.32637927595803945,-0.18683580030987285,2.7281328203205812,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
211,8.75,0.3383203457490273,-0.1670843279864232,2.7616092668901437,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
212,8.791667,0.34818098921500706,-0.14839688648512095,2.792023649426505,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
213,8.833333,0.3559612063559787,-0.13077347580596602,2.8193759679296653,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
214,8.875,0.3616609971719422,-0.11421409594895848,2.8436662223996243,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
215,8.916667,0.3652803616628976,-0.0987187469140983,2.8648944128363816,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
216,8.958333,0.36681929982884487,-0.08428742870138546,2.8830605392399375,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
217,9.0,0.36627781166978407,-0.07092014131081999,2.8981646016102927,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
218,9.041667,0.3636558971857151,-0.05861688474240184,2.910206599947446,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
219,9.083333,0.35895355637663806,-0.04737765899613107,2.919186534251398,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
220,9.125,0.3521707892425528,-0.03720246407200767,2.925104404522149,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
221,9.166667,0.3433075957834595,-0.028091299970031625,2.9279602107596987,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
222,9.208333,0.332363975999358,-0.02004416669020294,2.927753952964047,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
223,9.25,0.3193399298902485,-0.013061064232521596,2.9244856311351937,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
224,9.291667,0.3042354574561308,-0.007141992596987626,2.918155245273139,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
225,9.333333,0.28705055869700496,-0.002286951783600985,2.908762795377884,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
226,9.375,0.2677852336128711,0.0015040582076382425,2.8963082814494268,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
227,9.416667,0.24643948220372902,0.004231037376730175,2.8807917034877684,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
228,9.458333,0.22301330446957884,0.005893985723674701,2.862213061492909,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
229,9.5,0.1975067004104206,0.006492903248471904,2.840572355464848,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
230,9.541667,0.16991967002625416,0.006027789951121722,2.8158695854035853,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
231,9.583333,0.14025221331707963,0.0044986458316242095,2.7881047513091217,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
232,9.625,0.10764016549845473,0.003084209859178448,2.673422090215109,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
233,9.666667,0.07467602092370623,-0.0017517348738129157,2.723388891020591,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
234,9.708333,0.13404169850306275,-0.06005271860402523,2.7891086001321064,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
235,9.75,0.1839465434058299,-0.12212755804945491,2.802675184739533,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
236,9.791667,0.22538290777240397,-0.16618956177661218,2.7935219645593237,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
237,9.833333,0.26090318593026185,-0.19593804238068172,2.774561995251245,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
238,9.875,0.2902188681240154,-0.20895274015058357,2.7547925681520398,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
239,9.916667,0.29535404914041563,-0.21724783083588406,2.7342421647213095,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
240,9.958333,0.2784800150179507,-0.23202594976688537,2.7247860568708466,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor_with_rigid_impact_contact,generic-solve-f1ccddc6cb39
