frame,time,site_id,body_part,side,x_m,y_m,z_m,coordinate_frame,confidence,source
5,0.166667,left_foot,foot,left,-0.173037827,0.606904447,4.075749397,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
5,0.166667,right_foot,foot,right,0.380295366,0.681896448,3.493359804,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
6,0.208333,left_hand,hand,left,-0.168386620,-0.041043729,3.982240486,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
6,0.208333,right_hand,hand,right,0.585856795,-0.193177018,3.347834396,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
6,0.208333,left_foot,foot,left,-0.175348669,0.607890308,4.077102184,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
6,0.208333,right_foot,foot,right,0.377995759,0.682616532,3.494645119,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
7,0.250000,left_hand,hand,left,-0.145483419,-0.045104843,3.990118504,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
7,0.250000,right_hand,hand,right,0.598997879,-0.217695117,3.328615189,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
7,0.250000,left_foot,foot,left,-0.176715955,0.608359456,4.079944611,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
7,0.250000,right_foot,foot,right,0.377312660,0.683515608,3.498142719,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
8,0.291667,left_hand,hand,left,-0.122906983,-0.051230273,3.995234966,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
8,0.291667,right_hand,hand,right,0.611263919,-0.242288941,3.313939190,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
8,0.291667,left_foot,foot,left,-0.180712074,0.608315110,4.082592487,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
8,0.291667,right_foot,foot,right,0.373786926,0.683567107,3.501485825,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
9,0.333333,left_hand,hand,left,-0.095927548,-0.058011737,3.993063879,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
9,0.333333,right_hand,hand,right,0.625148404,-0.265047294,3.300016546,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
9,0.333333,left_foot,foot,left,-0.182732657,0.606668472,4.080461502,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
9,0.333333,right_foot,foot,right,0.371606350,0.682638288,3.499295950,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
10,0.375000,left_hand,hand,left,-0.064946768,-0.068713382,3.992305565,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
10,0.375000,right_hand,hand,right,0.641394758,-0.291682476,3.295196104,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
10,0.375000,left_foot,foot,left,-0.188822553,0.603231609,4.080747604,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
10,0.375000,right_foot,foot,right,0.366012216,0.681524932,3.498860359,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
11,0.416667,left_hand,hand,left,-0.032484631,-0.084868520,4.002638769,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
11,0.416667,right_hand,hand,right,0.657228160,-0.317209923,3.304840279,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
11,0.416667,left_foot,foot,left,-0.190227255,0.592150271,4.093993664,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
11,0.416667,right_foot,foot,right,0.365556479,0.677083373,3.510114431,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
12,0.458333,left_hand,hand,left,-0.003737812,-0.099165407,4.011432028,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
12,0.458333,right_hand,hand,right,0.668728447,-0.336906141,3.324927950,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
12,0.458333,left_foot,foot,left,-0.196688429,0.583405435,4.102981567,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
12,0.458333,right_foot,foot,right,0.366671950,0.673339784,3.517402887,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
13,0.500000,left_hand,hand,left,0.026882056,-0.116123310,4.015601921,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
13,0.500000,right_hand,hand,right,0.673556745,-0.356257498,3.343504333,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
13,0.500000,left_foot,foot,left,-0.205620572,0.580142319,4.106216431,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
13,0.500000,right_foot,foot,right,0.366169393,0.670302153,3.521085262,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
14,0.541667,left_hand,hand,left,0.053664303,-0.128988892,4.017102957,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
14,0.541667,right_hand,hand,right,0.669703913,-0.371420383,3.365013838,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
14,0.541667,left_foot,foot,left,-0.215401426,0.581972599,4.105915070,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
14,0.541667,right_foot,foot,right,0.365765393,0.667415321,3.524305820,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
15,0.583333,left_hand,hand,left,0.067716141,-0.129250413,4.011022234,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
15,0.583333,right_hand,hand,right,0.656471920,-0.369685102,3.384464216,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
15,0.583333,left_foot,foot,left,-0.224383995,0.587526798,4.101680756,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
15,0.583333,right_foot,foot,right,0.365387589,0.667315245,3.519476652,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
16,0.625000,left_hand,hand,left,0.072704245,-0.116978759,4.002230358,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
16,0.625000,right_hand,hand,right,0.635585523,-0.350258720,3.405328703,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
16,0.625000,left_foot,foot,left,-0.230460167,0.593098223,4.093996048,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
16,0.625000,right_foot,foot,right,0.366856784,0.668214917,3.513858795,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
17,0.666667,left_hand,hand,left,0.064511265,-0.088487750,3.982718229,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
17,0.666667,right_hand,hand,right,0.602247894,-0.301726317,3.423161507,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
17,0.666667,left_foot,foot,left,-0.236188456,0.595264435,4.077002525,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
17,0.666667,right_foot,foot,right,0.364381969,0.668138683,3.499881506,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
18,0.708333,left_hand,hand,left,0.049200492,-0.040358883,3.958261728,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
18,0.708333,right_hand,hand,right,0.559035420,-0.218019453,3.447599506,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
18,0.708333,left_foot,foot,left,-0.240725979,0.597118556,4.058687687,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
18,0.708333,right_foot,foot,right,0.361551642,0.667204618,3.482841969,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
19,0.750000,left_hand,hand,left,0.033887482,0.003698914,3.949386835,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
19,0.750000,right_hand,hand,right,0.500190032,-0.112336168,3.501748991,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
19,0.750000,left_foot,foot,left,-0.239473403,0.597269058,4.063817024,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
19,0.750000,right_foot,foot,right,0.361746967,0.665808976,3.486236811,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
20,0.791667,left_hand,hand,left,0.019758482,0.039566302,3.922383118,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
20,0.791667,right_hand,hand,right,0.417247409,-0.009529835,3.558394766,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
20,0.791667,left_foot,foot,left,-0.236551195,0.598702610,4.057399750,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
20,0.791667,right_foot,foot,right,0.362706661,0.670133054,3.478061914,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
21,0.833333,left_hand,hand,left,0.004082464,0.062740764,3.898236990,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
21,0.833333,right_hand,hand,right,0.316508222,0.074458954,3.606348562,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
21,0.833333,left_foot,foot,left,-0.238223955,0.596937656,4.045834064,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
21,0.833333,right_foot,foot,right,0.361887574,0.672034085,3.467828512,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
22,0.875000,left_hand,hand,left,-0.009347607,0.070810112,3.892159271,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
22,0.875000,right_hand,hand,right,0.227322865,0.111954029,3.651673889,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
22,0.875000,left_foot,foot,left,-0.235936239,0.596624851,4.041654110,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
22,0.875000,right_foot,foot,right,0.363223672,0.675907254,3.464284897,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
23,0.916667,left_hand,hand,left,-0.033622373,0.071186900,3.907809162,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
23,0.916667,right_hand,hand,right,0.166283622,0.119901204,3.687804365,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
23,0.916667,left_foot,foot,left,-0.235085428,0.597197950,4.044903755,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
23,0.916667,right_foot,foot,right,0.364779979,0.677583814,3.469110489,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
24,0.958333,left_hand,hand,left,-0.073437584,0.070162937,3.920564747,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
24,0.958333,right_hand,hand,right,0.133063918,0.116321856,3.709453058,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
24,0.958333,left_foot,foot,left,-0.235442221,0.598189354,4.048297405,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
24,0.958333,right_foot,foot,right,0.364763200,0.679304242,3.473304033,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
25,1.000000,left_hand,hand,left,-0.127854064,0.066678952,3.924985409,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
25,1.000000,right_hand,hand,right,0.128691190,0.106912000,3.720620346,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
25,1.000000,left_foot,foot,left,-0.234786153,0.599269152,4.047936916,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
25,1.000000,right_foot,foot,right,0.367286444,0.680573225,3.474592447,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
26,1.041667,left_hand,hand,left,-0.205866632,0.052634239,3.940127945,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
26,1.041667,right_hand,hand,right,0.136913902,0.093957049,3.736090374,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
26,1.041667,left_foot,foot,left,-0.236314803,0.600401878,4.054403305,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
26,1.041667,right_foot,foot,right,0.367012739,0.681833923,3.482093334,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
27,1.083333,left_hand,hand,left,-0.290610504,0.016481952,3.953394747,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
27,1.083333,right_hand,hand,right,0.166186070,0.076113635,3.750685358,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
27,1.083333,left_foot,foot,left,-0.234558627,0.599839032,4.063766956,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
27,1.083333,right_foot,foot,right,0.367883027,0.683414102,3.490306854,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
28,1.125000,left_hand,hand,left,-0.371877563,-0.038366821,3.954865694,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
28,1.125000,right_hand,hand,right,0.203417552,0.061271392,3.738925600,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
28,1.125000,left_foot,foot,left,-0.235368848,0.599969983,4.058563232,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
28,1.125000,right_foot,foot,right,0.368311256,0.684509873,3.486464024,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
29,1.166667,left_hand,hand,left,-0.440501130,-0.101219934,3.960559797,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
29,1.166667,right_hand,hand,right,0.243059170,0.050121535,3.726846790,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
29,1.166667,left_foot,foot,left,-0.236590356,0.599971712,4.059779167,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
29,1.166667,right_foot,foot,right,0.368593484,0.686143994,3.489404917,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
30,1.208333,left_hand,hand,left,-0.495630443,-0.162404656,3.966893864,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
30,1.208333,right_hand,hand,right,0.286745310,0.032890566,3.720820713,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
30,1.208333,left_foot,foot,left,-0.236083820,0.601432085,4.065974236,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
30,1.208333,right_foot,foot,right,0.370747954,0.686764956,3.497120857,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
31,1.250000,left_hand,hand,left,-0.534135777,-0.217024416,3.997980595,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
31,1.250000,right_hand,hand,right,0.320804709,0.013150753,3.733814383,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
31,1.250000,left_foot,foot,left,-0.236132786,0.601728678,4.091557503,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
31,1.250000,right_foot,foot,right,0.371012419,0.685006201,3.523270369,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
32,1.291667,left_hand,hand,left,-0.555594772,-0.261768454,4.013070583,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
32,1.291667,right_hand,hand,right,0.350063658,-0.001641132,3.716862631,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
32,1.291667,left_foot,foot,left,-0.235641658,0.604940236,4.091437340,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
32,1.291667,right_foot,foot,right,0.371120036,0.689047158,3.523552895,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
33,1.333333,left_hand,hand,left,-0.554630220,-0.285540229,4.046259737,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
33,1.333333,right_hand,hand,right,0.372179371,-0.015125039,3.705056906,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
33,1.333333,left_foot,foot,left,-0.235469595,0.608135164,4.099472046,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
33,1.333333,right_foot,foot,right,0.373419851,0.692499161,3.533859253,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
34,1.375000,left_hand,hand,left,-0.536514866,-0.294291502,4.077885437,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
34,1.375000,right_hand,hand,right,0.387801456,-0.026982801,3.683384991,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
34,1.375000,left_foot,foot,left,-0.235094011,0.610038042,4.095938206,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
34,1.375000,right_foot,foot,right,0.382758439,0.690966368,3.538110733,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
35,1.416667,left_hand,hand,left,-0.492225301,-0.278320163,4.110874271,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
35,1.416667,right_hand,hand,right,0.394201493,-0.030196559,3.649916458,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
35,1.416667,left_foot,foot,left,-0.236846969,0.612225413,4.087451935,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
35,1.416667,right_foot,foot,right,0.402148545,0.671980858,3.548442125,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
36,1.458333,left_hand,hand,left,-0.419035131,-0.232817611,4.141049957,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
36,1.458333,right_hand,hand,right,0.393842667,-0.026370734,3.616497660,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
36,1.458333,left_foot,foot,left,-0.238262877,0.613433480,4.071629524,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
36,1.458333,right_foot,foot,right,0.416064948,0.657254040,3.555488586,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
37,1.500000,left_hand,hand,left,-0.319527060,-0.191820562,4.176919079,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
37,1.500000,right_hand,hand,right,0.392280495,-0.018635394,3.596993065,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
37,1.500000,left_foot,foot,left,-0.238172084,0.613786221,4.070625782,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
37,1.500000,right_foot,foot,right,0.436866254,0.645903945,3.578458071,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
38,1.541667,left_hand,hand,left,-0.210327029,-0.121477759,4.188097382,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
38,1.541667,right_hand,hand,right,0.384579760,0.001610683,3.586539364,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
38,1.541667,left_foot,foot,left,-0.237352878,0.614354730,4.076375961,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
38,1.541667,right_foot,foot,right,0.460944027,0.645006180,3.609800816,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
39,1.583333,left_hand,hand,left,-0.093877447,-0.035320440,4.135716152,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
39,1.583333,right_hand,hand,right,0.373539639,0.030216703,3.553879452,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
39,1.583333,left_foot,foot,left,-0.230590284,0.613030016,4.058448315,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
39,1.583333,right_foot,foot,right,0.492409497,0.649233580,3.610486984,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
40,1.625000,left_hand,hand,left,-0.007103476,0.023199329,4.088703442,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
40,1.625000,right_hand,hand,right,0.370821583,0.059817179,3.536364841,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
40,1.625000,left_foot,foot,left,-0.221341401,0.614027560,4.052773952,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
40,1.625000,right_foot,foot,right,0.529903531,0.655631542,3.613739491,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
41,1.666667,left_hand,hand,left,0.058793515,0.069712734,4.047868252,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
41,1.666667,right_hand,hand,right,0.374061716,0.088577862,3.522725487,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
41,1.666667,left_foot,foot,left,-0.214117870,0.617083192,4.048798084,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
41,1.666667,right_foot,foot,right,0.553562224,0.660981178,3.612478018,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
42,1.708333,left_hand,hand,left,0.119635139,0.097742152,4.024376488,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
42,1.708333,right_hand,hand,right,0.390670300,0.107602809,3.521942854,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
42,1.708333,left_foot,foot,left,-0.212071478,0.619120419,4.059193134,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
42,1.708333,right_foot,foot,right,0.566680431,0.663328826,3.624653101,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
43,1.750000,left_hand,hand,left,0.161396030,0.112468295,4.019807911,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
43,1.750000,right_hand,hand,right,0.422618157,0.111459067,3.514933205,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
43,1.750000,left_foot,foot,left,-0.208267540,0.622367620,4.069153309,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
43,1.750000,right_foot,foot,right,0.575006306,0.666032434,3.634314537,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
44,1.791667,left_hand,hand,left,0.190386328,0.117544435,4.010857773,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
44,1.791667,right_hand,hand,right,0.469161636,0.099229276,3.494237089,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
44,1.791667,left_foot,foot,left,-0.208027989,0.625025690,4.070398331,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
44,1.791667,right_foot,foot,right,0.578499317,0.666693449,3.636220694,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
45,1.833333,left_hand,hand,left,0.194754812,0.112697156,4.001257610,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
45,1.833333,right_hand,hand,right,0.530245119,0.061805744,3.465413427,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
45,1.833333,left_foot,foot,left,-0.212297648,0.625042319,4.062861443,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
45,1.833333,right_foot,foot,right,0.577973783,0.664458573,3.630365133,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
46,1.875000,left_hand,hand,left,0.181382039,0.097828686,3.988472748,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
46,1.875000,right_hand,hand,right,0.599433219,-0.003559753,3.443091631,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
46,1.875000,left_foot,foot,left,-0.216147155,0.623804748,4.053410530,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
46,1.875000,right_foot,foot,right,0.579048872,0.657461822,3.621345043,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
47,1.916667,left_hand,hand,left,0.168361169,0.075370640,3.996559954,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
47,1.916667,right_hand,hand,right,0.666158676,-0.083618364,3.460442686,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
47,1.916667,left_foot,foot,left,-0.226938277,0.620025039,4.065091610,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
47,1.916667,right_foot,foot,right,0.577408314,0.651396871,3.633045912,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
48,1.958333,left_hand,hand,left,0.153344510,0.047699256,4.004603291,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
48,1.958333,right_hand,hand,right,0.718154693,-0.162544027,3.492677546,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
48,1.958333,left_foot,foot,left,-0.243251085,0.615574896,4.081748486,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
48,1.958333,right_foot,foot,right,0.574070096,0.643377304,3.647586107,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
49,2.000000,left_hand,hand,left,0.142222030,0.025279261,3.988443518,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
49,2.000000,right_hand,hand,right,0.758510339,-0.228572169,3.509160137,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
49,2.000000,left_foot,foot,left,-0.250091314,0.610982776,4.072295189,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
49,2.000000,right_foot,foot,right,0.577030659,0.639435232,3.636328459,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
50,2.041667,left_hand,hand,left,0.130335040,0.006216140,3.959967756,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
50,2.041667,right_hand,hand,right,0.782441807,-0.275201207,3.520092058,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
50,2.041667,left_foot,foot,left,-0.253328681,0.606419444,4.047813416,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
50,2.041667,right_foot,foot,right,0.577165663,0.635489225,3.610421419,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,left_hand,hand,left,0.116998166,-0.006283814,3.951099300,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,right_hand,hand,right,0.791505635,-0.295564568,3.554282045,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,left_foot,foot,left,-0.253368586,0.603650153,4.038949013,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
51,2.083333,right_foot,foot,right,0.581007004,0.631660402,3.603971243,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
52,2.125000,left_hand,hand,left,0.104479596,-0.015370899,3.956912756,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
