frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
100,4.125000,-0.140736,0.088702,2.321978,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,550.987,416.102,550.987,416.102,461.808,461.808,550.987,416.102,461.808,2.321978,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
101,4.166667,-0.177756,0.055289,2.326330,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.783,394.904,527.783,394.904,437.835,437.835,527.783,394.904,437.835,2.326330,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
102,4.208333,-0.215442,0.025610,2.382698,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,507.210,375.785,507.210,375.785,415.711,415.711,507.210,375.785,415.711,2.382698,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
103,4.250000,-0.252794,-0.005200,2.548195,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.307,357.003,494.307,357.003,396.129,396.129,494.307,357.003,396.129,2.548195,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
104,4.291667,-0.273167,-0.034603,2.597169,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.534,340.433,485.534,340.433,377.547,377.547,485.534,340.433,377.547,2.597169,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
105,4.333333,-0.279624,-0.056539,2.597169,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,481.883,328.029,481.883,328.029,362.795,362.795,481.883,328.029,362.795,2.597169,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
106,4.375000,-0.277210,-0.072463,2.597169,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,483.248,319.025,483.248,319.025,351.690,351.690,483.248,319.025,351.690,2.597169,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
107,4.416667,-0.270242,-0.083268,2.597169,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.188,312.915,487.188,312.915,343.195,343.195,487.188,312.915,343.195,2.597169,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
108,4.458333,-0.240330,-0.088244,2.487346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,498.102,307.898,498.102,307.898,337.766,337.766,498.102,307.898,337.766,2.487346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
109,4.500000,-0.216146,-0.088513,2.487346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.381,307.739,512.381,307.739,335.732,335.732,512.381,307.739,335.732,2.487346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
110,4.541667,-0.188959,-0.088405,2.487346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,528.433,307.803,528.433,307.803,333.650,333.650,528.433,307.803,333.650,2.487346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
111,4.583333,-0.158581,-0.083673,2.487346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.369,310.597,546.369,310.597,333.882,333.882,546.369,310.597,333.882,2.487346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
112,4.625000,-0.116935,-0.084989,2.386757,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.048,307.705,568.048,307.705,336.940,336.940,568.048,307.705,336.940,2.386757,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
113,4.666667,-0.081519,-0.081191,2.367266,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.427,309.631,589.427,309.631,341.407,341.407,589.427,309.631,341.407,2.367266,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
114,4.708333,-0.046199,-0.080953,2.356547,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,611.209,309.550,611.209,309.550,338.189,338.189,611.209,309.550,338.189,2.356547,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
115,4.750000,0.006609,-0.072436,2.332227,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,644.162,314.387,644.162,314.387,334.401,334.401,644.162,314.387,334.401,2.332227,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
116,4.791667,0.092994,-0.074510,2.293464,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.548,312.288,699.548,312.288,336.617,336.617,699.548,312.288,336.617,2.293464,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
117,4.833333,0.155096,-0.074052,2.291475,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.401,312.540,739.401,312.540,340.270,340.270,739.401,312.540,340.270,2.291475,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
118,4.875000,0.172778,-0.077525,2.291475,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.733,310.314,750.733,310.314,338.065,338.065,750.733,310.314,338.065,2.291475,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
119,4.916667,0.190844,-0.081033,2.293464,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,762.206,308.111,762.206,308.111,333.494,333.494,762.206,308.111,333.494,2.293464,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
120,4.958333,0.211010,-0.088150,2.332227,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.873,304.492,772.873,304.492,330.761,330.761,772.873,304.492,330.761,2.332227,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
121,5.000000,0.230907,-0.097488,2.411865,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,780.601,300.639,780.601,300.639,326.632,326.632,780.601,300.639,326.632,2.411865,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
122,5.041667,0.245228,-0.103263,2.445345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.277,297.983,787.277,297.983,323.966,323.966,787.277,297.983,323.966,2.445345,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
123,5.083333,0.250650,-0.107253,2.445345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.533,295.587,790.533,295.587,321.407,321.407,790.533,295.587,321.407,2.445345,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
124,5.125000,0.252551,-0.108430,2.445345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.675,294.880,791.675,294.880,319.876,319.876,791.675,294.880,319.876,2.445345,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
125,5.166667,0.250170,-0.108232,2.445345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.245,294.999,790.245,294.999,319.129,319.129,790.245,294.999,319.129,2.445345,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
126,5.208333,0.246006,-0.104618,2.426139,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.914,296.672,788.914,296.672,321.221,321.221,788.914,296.672,321.221,2.426139,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
127,5.250000,0.238431,-0.098210,2.353956,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.754,298.728,788.754,298.728,322.822,322.822,788.754,298.728,322.822,2.353956,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
128,5.291667,0.235855,-0.093525,2.353956,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.147,301.651,787.147,301.651,324.886,324.886,787.147,301.651,324.886,2.353956,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
129,5.333333,0.246060,-0.083182,2.353956,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,793.514,308.104,793.514,308.104,348.000,348.000,793.514,308.104,348.000,2.353956,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
130,5.375000,0.242822,-0.077290,2.353956,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.494,311.780,791.494,311.780,348.117,348.117,791.494,311.780,348.117,2.353956,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
131,5.416667,0.239231,-0.072008,2.364161,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.609,315.269,788.609,315.269,348.750,348.750,788.609,315.269,348.750,2.364161,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
132,5.458333,0.233724,-0.067877,2.364161,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.188,317.835,785.188,317.835,349.155,349.155,785.188,317.835,349.155,2.364161,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
133,5.500000,0.227183,-0.065786,2.364161,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,781.125,319.134,781.125,319.134,349.340,349.340,781.125,319.134,349.340,2.364161,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
134,5.541667,0.218109,-0.064180,2.364161,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,775.488,320.132,775.488,320.132,349.149,349.149,775.488,320.132,349.149,2.364161,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
135,5.583333,0.203192,-0.064167,2.321540,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.539,319.408,768.539,319.408,349.005,349.005,768.539,319.408,349.005,2.321540,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
136,5.625000,0.189665,-0.066355,2.321540,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.982,318.024,759.982,318.024,348.767,348.767,759.982,318.024,348.767,2.321540,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
137,5.666667,0.171129,-0.071526,2.321540,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.256,314.753,748.256,314.753,347.910,347.910,748.256,314.753,347.910,2.321540,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
138,5.708333,0.152102,-0.078741,2.313171,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.568,310.008,736.568,310.008,347.550,347.550,736.568,310.008,347.550,2.313171,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
139,5.750000,0.134145,-0.088723,2.321540,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.860,303.874,724.860,303.874,347.147,347.147,724.860,303.874,347.147,2.321540,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
140,5.791667,0.118617,-0.098437,2.324394,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.945,297.805,714.945,297.805,346.719,346.719,714.945,297.805,346.719,2.324394,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
141,5.833333,0.103778,-0.111618,2.341211,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.098,289.984,705.098,289.984,346.477,346.477,705.098,289.984,346.477,2.341211,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
142,5.875000,0.098650,-0.127842,2.402569,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.301,281.855,700.301,281.855,346.254,346.254,700.301,281.855,346.254,2.402569,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
143,5.916667,0.090833,-0.141685,2.409999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.352,273.660,695.352,273.660,346.070,346.070,695.352,273.660,346.070,2.409999,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
144,5.958333,0.087336,-0.153404,2.409999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.221,266.519,693.221,266.519,346.006,346.006,693.221,266.519,346.006,2.409999,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
145,6.000000,0.089389,-0.165765,2.469977,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.149,261.439,693.149,261.439,346.197,346.197,693.149,261.439,346.197,2.469977,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
146,6.041667,0.096458,-0.172253,2.654064,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.374,264.685,693.374,264.685,346.325,346.325,693.374,264.685,346.325,2.654064,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
147,6.083333,0.092137,-0.169655,2.654064,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.983,266.123,690.983,266.123,346.255,346.255,690.983,266.123,346.255,2.654064,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
148,6.125000,0.085458,-0.169115,2.655948,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,687.254,266.488,687.254,266.488,346.421,346.421,687.254,266.488,346.421,2.655948,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
149,6.166667,0.076967,-0.171765,2.672581,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.294,265.614,682.294,265.614,346.518,346.518,682.294,265.614,346.518,2.672581,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
150,6.208333,0.067400,-0.175260,2.672581,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.037,263.693,677.037,263.693,346.456,346.456,677.037,263.693,346.456,2.672581,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
151,6.250000,0.058246,-0.180745,2.667801,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.064,260.501,672.064,260.501,346.537,346.537,672.064,260.501,346.537,2.667801,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
152,6.291667,0.048910,-0.184659,2.661707,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,666.986,258.114,666.986,258.114,346.673,346.673,666.986,258.114,346.673,2.661707,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
153,6.333333,0.037461,-0.190067,2.661707,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,660.669,255.130,660.669,255.130,346.874,346.874,660.669,255.130,346.874,2.661707,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
154,6.375000,0.028258,-0.197614,2.667801,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.556,251.215,655.556,251.215,346.938,346.938,655.556,251.215,346.938,2.667801,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
155,6.416667,0.023913,-0.204728,2.674335,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.132,247.574,653.132,247.574,346.987,346.987,653.132,247.574,346.987,2.674335,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
156,6.458333,0.025237,-0.208760,2.674335,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.859,245.360,653.859,245.360,346.978,346.978,653.859,245.360,346.978,2.674335,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
157,6.500000,0.029503,-0.214344,2.713438,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.968,243.990,655.968,243.990,347.238,347.238,655.968,243.990,347.238,2.713438,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
158,6.541667,0.033004,-0.218846,2.747741,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.640,243.032,657.640,243.032,347.359,347.359,657.640,243.032,347.359,2.747741,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
159,6.583333,0.036985,-0.222868,2.782142,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.523,242.355,659.523,242.355,347.236,347.236,659.523,242.355,347.236,2.782142,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
160,6.625000,0.036788,-0.222788,2.784028,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.406,242.477,659.406,242.477,347.154,347.154,659.406,242.477,347.154,2.784028,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
161,6.666667,0.126352,-0.194069,2.798691,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.303,258.163,706.303,258.163,296.000,296.000,706.303,258.163,296.000,2.798691,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
162,6.708333,0.125039,-0.193083,2.808580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.383,259.037,705.383,259.037,296.386,296.386,705.383,259.037,296.386,2.808580,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
163,6.750000,0.120275,-0.189703,2.810182,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.856,260.861,702.856,260.861,296.754,296.754,702.856,260.861,296.754,2.810182,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
164,6.791667,0.116287,-0.186990,2.820519,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.549,262.637,700.549,262.637,297.168,297.168,700.549,262.637,297.168,2.820519,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
165,6.833333,0.112373,-0.187536,2.872661,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.449,264.125,697.449,264.125,297.355,297.355,697.449,264.125,297.355,2.872661,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
166,6.875000,0.105773,-0.186986,2.883207,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.877,264.756,693.877,264.756,297.162,297.162,693.877,264.756,297.162,2.883207,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
167,6.916667,0.097563,-0.186589,2.883207,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,689.695,264.958,689.695,264.958,296.872,296.872,689.695,264.958,296.872,2.883207,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
168,6.958333,0.089655,-0.188350,2.885947,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.624,264.152,685.624,264.152,296.032,296.032,685.624,264.152,296.032,2.885947,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
169,7.000000,0.081918,-0.191019,2.892314,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.595,263.008,681.595,263.008,294.833,294.833,681.595,263.008,294.833,2.892314,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
170,7.041667,0.074244,-0.195243,2.892314,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.698,260.863,677.698,260.863,293.658,293.658,677.698,260.863,293.658,2.892314,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
171,7.083333,0.070071,-0.198836,2.893549,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.564,259.082,675.564,259.082,292.822,292.822,675.564,259.082,292.822,2.893549,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
172,7.125000,0.066587,-0.202369,2.907484,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.634,257.781,673.634,257.781,292.320,292.320,673.634,257.781,292.320,2.907484,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
173,7.166667,0.062921,-0.204458,2.907484,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.782,256.726,671.782,256.726,291.765,291.765,671.782,256.726,291.765,2.907484,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
174,7.208333,0.062394,-0.206732,2.907484,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.516,255.577,671.516,255.577,291.371,291.371,671.516,255.577,291.371,2.907484,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
175,7.250000,0.063313,-0.209081,2.914976,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.898,254.662,671.898,254.662,290.684,290.684,671.898,254.662,290.684,2.914976,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
176,7.291667,0.067033,-0.213130,2.914976,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.772,252.622,673.772,252.622,289.232,289.232,673.772,252.622,289.232,2.914976,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
177,7.333333,0.074329,-0.215777,2.891732,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.749,250.415,677.749,250.415,287.871,287.871,677.749,250.415,287.871,2.891732,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
178,7.375000,0.086552,-0.220559,2.890572,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.974,247.941,683.974,247.941,286.764,286.764,683.974,247.941,286.764,2.890572,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
179,7.416667,0.101081,-0.225691,2.890572,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,691.356,245.334,691.356,245.334,285.632,285.632,691.356,245.334,285.632,2.890572,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
180,7.458333,0.116557,-0.227742,2.891732,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.195,244.338,699.195,244.338,285.168,285.168,699.195,244.338,285.168,2.891732,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
181,7.500000,0.132861,-0.228742,2.899993,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.283,244.161,707.283,244.161,284.732,284.732,707.283,244.161,284.732,2.899993,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
182,7.541667,0.148816,-0.228912,2.899993,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.363,244.075,715.363,244.075,284.224,284.224,715.363,244.075,284.224,2.899993,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
183,7.583333,0.164139,-0.229133,2.902541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.050,244.065,723.050,244.065,283.501,283.501,723.050,244.065,283.501,2.902541,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
184,7.625000,0.175112,-0.229062,2.902541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,728.602,244.101,728.602,244.101,283.179,283.179,728.602,244.101,283.179,2.902541,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
185,7.666667,0.185168,-0.228775,2.902541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.690,244.246,733.690,244.246,282.733,282.733,733.690,244.246,282.733,2.902541,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
186,7.708333,0.190920,-0.228584,2.902541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.600,244.343,736.600,244.343,282.459,282.459,736.600,244.343,282.459,2.902541,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
187,7.750000,0.194856,-0.228291,2.900649,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.656,244.416,738.656,244.416,282.315,282.315,738.656,244.416,282.315,2.900649,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
188,7.791667,0.196331,-0.228055,2.897460,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.512,244.408,739.512,244.408,282.275,282.275,739.512,244.408,282.275,2.897460,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
189,7.833333,0.195391,-0.227256,2.886929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.397,244.393,739.397,244.393,281.968,281.968,739.397,244.393,281.968,2.886929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
190,7.875000,0.192763,-0.227800,2.886929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.060,244.116,738.060,244.116,281.841,281.841,738.060,244.116,281.841,2.886929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
191,7.916667,0.188674,-0.228406,2.886929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.980,243.808,735.980,243.808,281.532,281.532,735.980,243.808,281.532,2.886929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
192,7.958333,0.184631,-0.230182,2.897460,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.582,243.330,733.582,243.330,281.334,281.334,733.582,243.330,281.334,2.897460,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
193,8.000000,0.175483,-0.232410,2.886245,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.291,241.743,729.291,241.743,278.000,278.000,729.291,241.743,278.000,2.886245,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
194,8.041667,0.167488,-0.233000,2.885347,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.249,241.406,725.249,241.406,278.252,278.252,725.249,241.406,278.252,2.885347,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
195,8.083333,0.158829,-0.234059,2.883529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,720.893,240.792,720.893,240.792,278.217,278.217,720.893,240.792,278.217,2.883529,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
196,8.125000,0.146955,-0.235121,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.763,240.383,714.763,240.383,278.304,278.304,714.763,240.383,278.304,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
197,8.166667,0.136483,-0.235221,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,709.435,240.332,709.435,240.332,278.331,278.331,709.435,240.332,278.331,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
198,8.208333,0.123069,-0.234864,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.611,240.514,702.611,240.514,278.671,278.671,702.611,240.514,278.671,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
199,8.250000,0.108895,-0.235005,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.400,240.442,695.400,240.442,278.907,278.907,695.400,240.442,278.907,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
200,8.291667,0.094874,-0.235060,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,688.267,240.414,688.267,240.414,279.173,279.173,688.267,240.414,279.173,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
