frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
62,2.541667,534.413,404.483,535.461,405.879,ref,504.260,368.699,human_nearest_sphere_proxy,534.413,451.771,451.277,47.288,45.892,sphere_proxy_bottom,2.283233,2.283424,0.000191,1.000000,0.000000,0.841257,0.000000,0.100000,1.000000,0.000000,1.119000,5.000000,8.000000,left_hand,0.841257,499.805,363.412,3.734209,sphere:surface,2.292415,2.283233,0.000000,0.494086,0.464986,0.000000
63,2.583333,508.610,373.388,508.091,372.203,ref,473.717,343.726,human_nearest_sphere_proxy,508.610,417.560,419.185,44.172,45.357,sphere_proxy_bottom,2.356103,2.869999,0.513896,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.122000,5.000000,8.000000,left_hand,1.000000,479.437,348.589,3.738646,sphere:surface,2.415725,2.356103,1.000000,1.625248,1.000000,0.000000
64,2.625000,492.095,349.166,494.423,352.384,ref,453.063,327.609,human_nearest_sphere_proxy,492.095,396.607,393.755,47.441,44.223,sphere_proxy_bottom,2.500412,8.272554,5.772142,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.086000,5.000000,8.000000,left_hand,1.000000,458.087,330.383,3.744630,sphere:surface,2.618483,2.500412,1.000000,2.852181,0.798925,0.000000
65,2.666667,491.775,342.262,489.457,338.631,ref,476.254,335.193,human_nearest_mesh_topk,491.775,382.343,379.439,40.081,43.712,bottom_percentile_95,2.661876,2.785525,0.123649,1.000000,0.000000,0.469520,1.000000,1.000000,1.000000,0.000000,8.619700,5.000000,8.000000,left_hand,0.469520,443.074,312.162,3.775591,left,2.793983,2.661876,1.000000,2.903600,0.025026,0.000000
66,2.708333,487.395,325.580,488.070,326.903,ref,463.814,333.374,human_nearest_mesh_topk,490.058,370.893,368.685,45.313,43.990,bottom_percentile_95,2.751390,2.801640,0.050250,1.000000,0.000000,0.437103,0.497671,0.497671,0.980018,0.103000,2.691800,5.000000,8.000000,left_hand,0.437103,432.503,295.318,3.803205,left,2.824629,2.751390,0.497671,2.207781,0.000000,0.000000
67,2.750000,485.579,314.387,485.644,314.324,ref,460.150,322.869,human_nearest_mesh_topk,489.893,359.373,360.214,44.986,45.048,bottom_percentile_95,2.884794,2.911537,0.026743,1.000000,0.392968,0.418508,0.000000,0.100000,0.627708,1.919000,0.000000,5.000000,8.000000,left_hand,0.418508,428.853,282.634,3.847935,left,2.993943,2.884794,0.000000,0.841074,0.272766,0.000000
68,2.791667,485.746,308.511,485.616,308.574,ref,460.225,317.394,human_nearest_mesh_topk,490.244,354.908,355.125,46.397,46.335,bottom_percentile_95,2.894039,2.851634,-0.042405,1.000000,0.600922,0.401228,0.000000,0.100000,0.000000,6.131629,0.435500,5.000000,8.000000,left_hand,0.401228,430.189,275.040,3.885119,left,2.901604,2.894039,0.000000,0.216121,0.293006,0.000000
69,2.833333,487.498,308.372,487.540,308.533,ref,456.411,315.246,human_nearest_mesh_topk,491.646,355.706,355.152,47.334,47.173,bottom_percentile_95,2.941846,2.914980,-0.026866,1.000000,0.424290,0.394905,0.000000,0.100000,0.000000,6.015000,0.602050,5.000000,8.000000,left_hand,0.394905,435.488,272.571,3.905932,left,2.980960,2.941846,0.000000,0.553557,0.330980,0.000000
70,2.875000,492.620,314.213,492.856,314.181,ref,493.520,329.360,human_nearest_mesh_topk,495.487,361.681,362.448,47.468,47.500,bottom_percentile_95,2.860521,3.126556,0.266035,1.000000,0.000000,0.221027,0.000000,0.100000,0.966243,0.174000,2.057000,5.000000,8.000000,left_hand,0.080946,447.523,274.065,3.944250,center,3.146780,2.860521,0.000000,0.767117,0.333617,0.000000
71,2.916667,502.236,325.187,501.778,325.251,ref,502.550,339.668,human_nearest_mesh_topk,503.237,370.879,371.365,45.692,45.628,bottom_percentile_95,2.922632,2.984764,0.062132,1.000000,0.000000,0.258825,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.094600,466.783,284.370,3.991859,center,2.973450,2.922632,0.000000,0.485598,0.329373,0.000000
72,2.958333,514.721,341.374,515.419,340.840,ref,514.174,355.098,human_nearest_mesh_topk,512.987,380.904,384.874,39.530,40.063,bottom_percentile_95,2.721284,2.565861,-0.155423,1.000000,0.000000,0.316397,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.116663,491.394,301.692,4.024085,center,2.556545,2.721284,1.000000,3.970236,0.408527,0.000000
73,3.000000,533.793,361.965,531.037,362.458,ref,533.793,361.965,human_nearest_mesh_topk,533.793,396.351,361.965,34.386,33.894,bottom_percentile_95,2.616993,2.531663,-0.085329,1.000000,0.000000,0.395567,1.000000,1.000000,1.000000,0.000000,43.288000,5.000000,8.000000,left_hand,0.395567,523.884,326.216,4.049269,center,2.531663,2.616993,1.000000,34.386033,0.872287,0.000000
74,3.041667,555.031,392.376,561.004,392.926,ref,561.469,359.805,human_nearest_sphere_proxy,555.031,424.636,425.577,32.260,31.710,sphere_proxy_bottom,2.492090,2.363246,-0.128844,1.000000,0.000000,0.882014,0.018412,0.100000,1.000000,0.000000,10.087000,5.000000,8.000000,left_hand,0.882014,562.443,354.879,4.044810,sphere:surface,2.389898,2.492090,0.018412,0.940943,0.998485,0.000000
75,3.083333,606.165,432.277,601.266,430.277,ref,605.631,405.556,human_nearest_sphere_proxy,606.165,464.034,459.003,31.757,33.757,sphere_proxy_bottom,2.468634,2.375730,-0.092904,1.000000,0.000000,0.567653,0.018412,0.100000,1.000000,0.000000,16.562000,5.000000,8.000000,left_hand,0.567653,605.178,382.911,4.019023,sphere:surface,2.449443,2.468634,0.018412,5.030981,0.519366,0.000000
76,3.125000,645.241,474.924,646.632,483.315,ref,642.147,431.747,human_nearest_sphere_proxy,645.241,522.693,518.212,47.769,39.378,sphere_proxy_bottom,2.408709,2.460747,0.052038,1.000000,0.000000,0.398446,1.000000,1.000000,1.000000,0.000000,1.691000,5.000000,8.000000,left_hand,0.398446,639.516,395.033,4.014520,sphere:surface,2.359680,2.408709,1.000000,4.480800,0.000000,0.000000
77,3.166667,687.465,536.901,688.327,526.018,ref,681.308,493.543,human_nearest_sphere_proxy,687.465,570.845,580.694,33.944,44.827,sphere_proxy_bottom,2.360763,3.708745,1.347982,1.000000,0.000000,0.102445,1.000000,1.000000,0.000000,56.808000,2.196000,5.000000,8.000000,left_hand,0.102445,668.496,403.311,3.995694,sphere:surface,2.321535,2.360763,1.000000,9.849390,1.000000,0.500000
78,3.208333,731.812,555.578,730.686,541.491,ref,772.759,575.450,human_nearest_sphere_proxy,731.812,584.903,601.092,29.325,43.412,sphere_proxy_bottom,2.310319,2.579638,0.269320,1.000000,0.000000,0.074882,0.360176,0.360176,0.000000,75.485000,3.917000,5.000000,8.000000,right_foot,0.074882,866.028,620.716,3.586664,sphere:surface,2.269046,2.310319,0.360176,16.189143,1.000000,0.750000
79,3.250000,767.201,520.591,765.859,517.111,ref,782.023,481.724,human_nearest_sphere_proxy,767.201,554.510,562.188,33.919,37.399,sphere_proxy_bottom,2.309034,2.182478,-0.126555,1.000000,0.000000,0.173785,1.000000,1.000000,0.000000,40.498000,0.000000,5.000000,8.000000,right_hand,0.173785,806.966,416.322,3.633383,sphere:surface,2.307983,2.309034,1.000000,7.677981,0.965514,1.000000
80,3.291667,795.682,480.093,799.466,483.764,ref,807.360,454.186,human_nearest_sphere_proxy,795.682,517.711,508.510,37.618,33.947,sphere_proxy_bottom,2.219998,2.153106,-0.066892,1.000000,0.000000,0.295433,0.000000,0.100000,1.000000,0.000000,11.696000,5.000000,8.000000,right_hand,0.295433,827.402,409.722,3.585501,sphere:surface,2.147151,2.219998,0.000000,9.201162,0.002931,0.750000
81,3.333333,834.963,448.131,831.559,447.173,ref,843.136,419.989,human_nearest_sphere_proxy,834.963,479.936,477.436,31.805,32.763,sphere_proxy_bottom,2.207144,2.192420,-0.014724,1.000000,0.000000,0.511916,0.000000,0.100000,1.000000,0.000000,9.246000,5.000000,8.000000,right_hand,0.511916,850.606,394.268,3.542848,sphere:surface,2.196627,2.207144,0.000000,2.499819,0.273143,0.500000
82,3.375000,858.611,414.601,859.715,414.043,ref,873.760,377.459,human_nearest_sphere_proxy,858.611,448.302,454.714,33.701,34.260,sphere_proxy_bottom,2.217475,2.219159,0.001684,1.000000,0.000000,0.826393,0.000000,0.100000,1.000000,0.000000,1.562000,5.000000,8.000000,right_hand,0.826393,876.641,370.396,3.505078,sphere:surface,2.225928,2.217475,0.000000,6.411857,0.260951,0.000000
83,3.416667,879.911,380.580,880.247,381.601,ref,899.293,347.256,human_nearest_sphere_proxy,879.911,419.567,419.131,38.987,37.966,sphere_proxy_bottom,2.238295,2.276696,0.038401,1.000000,0.000000,0.962856,0.132725,0.132725,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.962856,900.055,345.947,3.468327,sphere:surface,2.255330,2.238295,0.132725,0.435914,0.209891,0.000000
84,3.458333,899.264,353.660,898.750,352.828,ref,918.401,320.542,human_nearest_sphere_proxy,899.264,391.890,391.909,38.230,39.062,sphere_proxy_bottom,2.244361,2.230195,-0.014166,1.000000,0.049779,1.000000,0.033112,0.100000,1.000000,0.000000,0.709000,5.000000,8.000000,right_hand,1.000000,918.218,320.858,3.443821,sphere:surface,2.249323,2.244361,0.033112,0.018829,0.330854,0.000000
85,3.500000,913.152,329.519,913.775,330.273,ref,933.532,296.317,human_nearest_sphere_proxy,913.152,369.964,368.477,40.445,39.691,sphere_proxy_bottom,2.280425,2.330162,0.049736,1.000000,0.026307,1.000000,1.000000,1.000000,1.000000,0.000000,1.155000,5.000000,8.000000,right_hand,1.000000,932.982,297.212,3.454787,sphere:surface,2.309932,2.280425,1.000000,1.487438,0.408800,0.000000
86,3.541667,924.056,313.543,923.249,312.696,ref,944.336,278.274,human_nearest_sphere_proxy,924.056,354.796,354.227,41.253,42.100,sphere_proxy_bottom,2.327343,2.390663,0.063320,1.000000,0.361710,0.966917,0.348165,0.348165,0.000000,5.496000,0.000000,5.000000,8.000000,right_hand,0.966917,945.007,277.107,3.471923,sphere:surface,2.365730,2.327343,0.348165,0.569000,0.476060,0.000000
87,3.583333,928.188,302.319,928.059,303.592,ref,901.385,349.168,human_nearest_mesh_topk,901.385,348.400,349.168,46.081,44.808,bottom_percentile_95,2.474922,2.746112,0.271190,1.000000,0.205951,0.085571,0.000000,0.100000,0.000000,14.787717,1.261000,5.000000,8.000000,right_hand,0.085571,951.102,264.325,3.490875,bottom,2.595668,2.474922,0.000000,0.768324,0.588830,0.000000
88,3.625000,927.191,298.752,926.055,301.103,ref,901.113,346.192,human_nearest_mesh_topk,901.113,347.936,346.192,49.184,46.833,bottom_percentile_95,2.522578,3.451637,0.929059,1.000000,0.040677,0.079304,0.000000,0.100000,0.000000,17.125065,0.591000,5.000000,8.000000,right_hand,0.079304,952.040,258.533,3.526451,bottom,2.561570,2.522578,0.000000,1.743886,0.591769,0.000000
89,3.666667,918.560,305.166,919.402,305.486,ref,944.034,267.359,human_nearest_sphere_proxy,918.560,353.118,350.754,47.952,47.632,sphere_proxy_bottom,2.605170,2.604864,-0.000307,1.000000,0.000000,0.849175,0.000000,0.100000,0.000000,8.377000,1.352000,5.000000,8.000000,right_hand,0.849175,947.688,261.936,3.563477,sphere:surface,2.672745,2.605170,0.000000,2.363590,0.474964,0.000000
90,3.708333,909.055,316.671,908.896,316.608,ref,937.174,278.623,human_nearest_sphere_proxy,909.055,363.730,363.982,47.059,47.123,sphere_proxy_bottom,2.607362,2.614508,0.007146,1.000000,0.135738,0.902211,0.000000,0.100000,1.000000,0.000000,0.128000,5.000000,8.000000,right_hand,0.902211,939.620,275.312,3.598060,sphere:surface,2.609155,2.607362,0.000000,0.251762,0.638942,0.000000
91,3.750000,896.612,338.917,897.469,339.314,ref,923.345,300.333,human_nearest_sphere_proxy,896.612,386.834,385.857,47.917,47.520,sphere_proxy_bottom,2.577792,2.580094,0.002302,1.000000,0.000000,0.947277,0.000000,0.100000,1.000000,0.000000,0.243000,5.000000,8.000000,right_hand,0.947277,924.579,298.552,3.629461,sphere:surface,2.553598,2.577792,0.000000,0.976838,0.906973,0.000000
92,3.791667,881.020,374.727,880.542,374.897,ref,900.821,331.900,human_nearest_sphere_proxy,881.020,421.855,421.910,47.128,46.958,sphere_proxy_bottom,2.439344,2.411773,-0.027571,1.000000,0.000000,0.934836,1.000000,1.000000,1.000000,0.000000,0.243000,5.000000,8.000000,right_hand,0.934836,901.953,329.454,3.657978,sphere:surface,2.326069,2.439344,1.000000,0.055305,1.000000,0.000000
93,3.833333,852.067,422.297,851.278,421.967,ref,866.447,377.266,human_nearest_sphere_proxy,852.067,467.925,469.568,45.628,45.958,sphere_proxy_bottom,2.313611,2.246200,-0.067411,1.000000,0.000000,0.712270,0.000000,0.100000,1.000000,0.000000,0.331000,5.000000,8.000000,right_hand,0.712270,870.576,364.338,3.689563,sphere:surface,2.210738,2.313611,0.000000,1.642771,1.000000,0.000000
94,3.875000,805.117,477.841,803.830,483.985,ref,812.945,451.648,human_nearest_sphere_proxy,805.117,528.660,505.179,50.819,44.675,sphere_proxy_bottom,2.269734,2.334240,0.064506,1.000000,0.000000,0.206723,0.000000,0.100000,1.000000,0.000000,18.528000,5.000000,8.000000,right_hand,0.206723,830.999,391.233,3.719162,sphere:surface,2.233835,2.269734,0.000000,23.481052,0.592977,0.000000
95,3.916667,744.743,541.422,745.190,530.623,ref,780.419,566.205,human_nearest_sphere_proxy,744.743,574.247,584.861,32.825,43.623,sphere_proxy_bottom,2.242409,2.208224,-0.034184,1.000000,0.000000,0.085324,0.000000,0.100000,0.000000,48.729000,0.126350,5.000000,8.000000,right_foot,0.085324,861.276,622.373,3.567309,sphere:surface,2.220052,2.242409,0.000000,10.614326,1.000000,0.459737
96,3.958333,690.530,575.424,693.628,547.889,ref,644.691,577.005,human_nearest_sphere_proxy,690.530,590.881,621.290,15.457,42.991,sphere_proxy_bottom,2.263829,2.654583,0.390754,1.000000,0.000000,0.078674,1.000000,1.000000,0.000000,82.731000,2.300650,5.000000,8.000000,left_foot,0.078674,543.054,580.509,4.020899,sphere:surface,2.281355,2.263829,1.000000,30.409421,1.000000,0.689605
97,4.000000,656.849,532.207,654.723,527.685,ref,636.856,537.794,human_nearest_mesh_topk,656.849,571.142,570.281,38.935,43.457,bottom_percentile_95,2.263462,2.268185,0.004723,1.000000,0.000000,0.126084,0.704187,0.704187,0.000000,39.514000,5.491300,5.000000,8.000000,left_foot,0.126084,542.692,580.486,4.022261,left,2.263162,2.263462,0.704187,0.860786,1.000000,0.919473
98,4.041667,621.930,492.693,622.747,495.553,ref,624.045,523.121,human_nearest_mesh_topk,615.807,539.645,536.258,46.952,44.092,bottom_percentile_95,2.282846,2.320961,0.038115,1.000000,0.000000,0.123931,0.718144,0.718144,1.000000,0.000000,1.397650,5.000000,8.000000,left_foot,0.123931,543.322,579.575,4.031785,bottom,2.298706,2.282846,0.718144,3.386486,0.000000,0.689605
99,4.083333,588.808,454.556,586.596,452.905,ref,583.612,490.016,human_nearest_mesh_topk,582.219,497.981,499.519,43.425,45.076,bottom_percentile_95,2.292494,2.322447,0.029952,1.000000,0.000000,0.103847,0.690250,0.690250,1.000000,0.000000,0.317000,5.000000,8.000000,left_foot,0.103847,540.315,579.839,4.019340,bottom,2.300388,2.292494,0.690250,1.538498,0.191502,0.459737
100,4.125000,550.987,416.102,553.670,418.909,ref,518.550,382.711,human_nearest_sphere_proxy,550.987,464.687,462.654,48.585,45.778,sphere_proxy_bottom,2.268889,2.339307,0.070417,1.000000,0.000000,0.755733,0.191142,0.191142,1.000000,0.000000,1.311000,5.000000,8.000000,left_hand,0.755733,510.744,374.676,3.746046,sphere:surface,2.249576,2.268889,0.191142,2.032731,0.719791,0.000000
101,4.166667,527.783,394.904,526.324,393.752,ref,494.659,362.475,human_nearest_sphere_proxy,527.783,439.919,441.260,45.015,46.167,sphere_proxy_bottom,2.250127,2.291233,0.041106,1.000000,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,1.115000,5.000000,8.000000,left_hand,1.000000,496.072,363.858,3.722733,sphere:surface,2.234776,2.250127,0.000000,1.340843,0.512176,0.000000
102,4.208333,507.210,375.785,507.945,375.475,ref,472.686,346.487,human_nearest_sphere_proxy,507.210,421.246,421.065,45.461,45.772,sphere_proxy_bottom,2.315648,2.378855,0.063206,1.000000,0.158316,1.000000,1.000000,1.000000,1.000000,0.000000,0.039000,5.000000,8.000000,left_hand,1.000000,477.193,350.312,3.714183,sphere:surface,2.369257,2.315648,1.000000,0.181495,0.259238,0.000000
103,4.250000,494.307,357.003,493.802,356.996,ref,454.903,334.776,human_nearest_sphere_proxy,494.307,401.916,402.244,44.913,44.920,sphere_proxy_bottom,2.429703,2.496918,0.067215,1.000000,0.269481,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,1.000000,460.053,337.681,3.714031,sphere:surface,2.523021,2.429703,0.000000,0.328057,0.263600,0.000000
104,4.291667,485.534,340.433,486.096,340.666,ref,444.837,323.333,human_nearest_sphere_proxy,485.534,384.843,384.577,44.410,44.177,sphere_proxy_bottom,2.506498,2.554340,0.047842,1.000000,0.394122,1.000000,0.000000,0.100000,0.679118,1.654000,0.000000,5.000000,8.000000,left_hand,1.000000,448.524,324.882,3.741166,sphere:surface,2.569330,2.506498,0.000000,0.266000,0.284257,0.000000
105,4.333333,481.883,328.029,482.746,328.007,ref,441.277,312.547,human_nearest_sphere_proxy,481.883,371.779,371.486,43.750,43.772,sphere_proxy_bottom,2.554847,2.599694,0.044847,1.000000,0.483556,1.000000,0.000000,0.100000,0.000000,5.305000,0.000000,5.000000,8.000000,left_hand,1.000000,443.334,313.332,3.786116,sphere:surface,2.594405,2.554847,0.000000,0.292810,0.256229,0.000000
106,4.375000,483.248,319.025,483.130,319.136,ref,442.578,304.099,human_nearest_sphere_proxy,483.248,362.490,362.347,43.465,43.354,sphere_proxy_bottom,2.606595,2.622849,0.016254,1.000000,0.644549,1.000000,0.000000,0.100000,0.235627,3.940000,0.000000,5.000000,8.000000,left_hand,1.000000,443.181,304.320,3.821237,sphere:surface,2.648935,2.606595,0.000000,0.143476,0.205093,0.000000
107,4.416667,487.188,312.915,487.757,312.432,ref,446.760,297.443,human_nearest_sphere_proxy,487.188,355.822,356.203,42.907,43.390,sphere_proxy_bottom,2.483590,2.644706,0.161116,1.000000,0.593332,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,1.000000,451.017,299.072,3.863220,sphere:surface,2.736832,2.483590,0.000000,0.380857,0.250724,0.000000
108,4.458333,498.102,307.898,497.929,308.640,ref,457.422,295.931,human_nearest_sphere_proxy,498.102,351.657,350.302,43.759,43.017,sphere_proxy_bottom,2.486989,2.446500,-0.040489,1.000000,0.194963,1.000000,0.000000,0.100000,0.476385,2.699000,0.000000,5.000000,8.000000,left_hand,1.000000,464.420,297.990,3.905167,sphere:surface,2.489770,2.486989,0.000000,1.354562,0.185169,0.000000
109,4.500000,512.381,307.739,512.235,307.397,ref,472.399,297.709,human_nearest_sphere_proxy,512.381,348.501,348.960,40.762,41.104,sphere_proxy_bottom,2.429767,2.426184,-0.003583,1.000000,0.457037,1.000000,1.000000,1.000000,0.969153,0.159000,0.000000,5.000000,8.000000,left_hand,1.000000,484.496,300.744,3.948389,sphere:surface,2.382949,2.429767,1.000000,0.458600,0.041025,0.000000
110,4.541667,528.433,307.803,528.283,307.638,ref,492.493,306.409,human_nearest_sphere_proxy,528.433,341.077,343.770,33.274,33.438,sphere_proxy_bottom,2.396643,2.410624,0.013980,1.000000,0.000000,1.000000,1.000000,1.000000,0.981570,0.095000,0.000000,5.000000,8.000000,left_hand,1.000000,511.106,307.131,3.977308,sphere:surface,2.369542,2.396643,1.000000,2.693352,0.000000,0.000000
111,4.583333,546.369,310.597,546.875,308.280,ref,537.181,334.645,human_nearest_sphere_proxy,546.369,331.595,336.340,20.998,23.315,sphere_proxy_bottom,2.377597,2.365760,-0.011836,1.000000,0.000000,1.000000,1.000000,1.000000,0.476385,2.699000,0.000000,5.000000,8.000000,left_hand,1.000000,544.637,315.131,4.016455,sphere:surface,2.362013,2.377597,1.000000,4.745143,0.000000,0.000000
112,4.625000,568.048,307.705,567.641,309.133,ref,573.332,313.737,human_nearest_sphere_proxy,568.048,323.008,315.724,15.303,13.875,sphere_proxy_bottom,2.258168,2.156083,-0.102085,1.000000,0.000000,0.690765,0.000000,0.100000,0.642064,1.845000,1.439000,5.000000,8.000000,left_hand,0.690765,583.082,324.869,4.029545,sphere:surface,2.160455,2.258168,0.000000,7.284100,0.000000,0.000000
113,4.666667,589.427,309.631,588.564,309.521,ref,596.687,312.892,human_nearest_sphere_proxy,589.427,315.948,317.590,6.317,6.428,sphere_proxy_bottom,2.202207,2.152762,-0.049445,1.000000,0.033646,0.527504,0.000000,0.100000,1.000000,0.000000,1.499000,5.000000,8.000000,left_hand,0.527504,620.024,323.376,4.028873,sphere:surface,2.156420,2.202207,0.000000,1.641733,0.063203,0.094174
114,4.708333,611.209,309.550,611.167,310.265,ref,619.870,310.459,human_nearest_sphere_proxy,611.209,317.353,318.259,7.803,7.088,sphere_proxy_bottom,2.172260,2.143810,-0.028451,1.000000,0.250042,0.458541,0.000000,0.100000,0.796878,1.047000,0.749500,5.000000,8.000000,left_hand,0.458541,650.888,313.715,4.041194,sphere:surface,2.147759,2.172260,0.000000,0.905952,0.717109,0.141262
115,4.750000,644.162,314.387,648.382,311.698,ref,653.378,312.263,human_nearest_sphere_proxy,644.162,326.916,323.845,12.529,15.218,sphere_proxy_bottom,2.147184,2.117495,-0.029689,1.000000,0.000000,0.530809,0.000000,0.100000,0.209824,4.073000,0.000000,5.000000,8.000000,left_hand,0.530809,678.065,306.573,4.025358,sphere:surface,2.126667,2.147184,0.000000,3.070686,0.632827,0.188349
116,4.791667,699.548,312.288,697.407,312.807,ref,706.584,285.607,human_nearest_sphere_proxy,699.548,337.241,339.881,24.953,24.434,sphere_proxy_bottom,2.143246,2.221068,0.077822,1.000000,0.000000,1.000000,0.000000,0.100000,0.617037,1.974000,0.000000,5.000000,8.000000,left_hand,1.000000,702.659,300.490,4.003303,sphere:surface,2.140025,2.143246,0.000000,2.640014,0.559943,0.141262
117,4.833333,739.401,312.540,735.831,312.056,ref,708.210,294.237,human_nearest_sphere_proxy,739.401,346.082,348.705,33.542,34.026,sphere_proxy_bottom,2.221359,2.298991,0.077632,1.000000,0.000000,1.000000,1.000000,1.000000,0.568149,2.226000,0.000000,5.000000,8.000000,left_hand,1.000000,716.920,299.348,3.982893,sphere:surface,2.285269,2.221359,1.000000,2.623133,1.000000,0.094174
118,4.875000,750.733,310.314,753.271,310.544,ref,715.917,289.663,human_nearest_sphere_proxy,750.733,351.628,350.794,41.314,41.084,sphere_proxy_bottom,2.290526,2.425285,0.134759,1.000000,0.458231,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,1.000000,730.838,298.513,3.955765,sphere:surface,2.347116,2.290526,0.000000,0.833952,0.394293,0.000000
119,4.916667,762.206,308.111,762.308,307.908,ref,723.658,289.849,human_nearest_sphere_proxy,762.206,350.583,350.766,42.472,42.675,sphere_proxy_bottom,2.291938,2.442476,0.150537,1.000000,0.813818,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,1.000000,742.031,298.553,3.923027,sphere:surface,2.293094,2.291938,1.000000,0.182724,0.000000,0.000000
120,4.958333,772.873,304.492,772.528,304.471,ref,731.649,291.453,human_nearest_sphere_proxy,772.873,348.213,347.729,43.721,43.743,sphere_proxy_bottom,2.286949,2.426134,0.139185,1.000000,0.506871,1.000000,0.000000,0.100000,1.000000,0.000000,0.582000,5.000000,8.000000,left_hand,1.000000,749.796,297.193,3.905962,sphere:surface,2.282867,2.286949,0.000000,0.484419,0.000000,0.000000
121,5.000000,780.601,300.639,780.966,300.842,ref,738.547,291.756,human_nearest_sphere_proxy,780.601,343.819,343.621,43.180,42.977,sphere_proxy_bottom,2.351388,2.459291,0.107903,1.000000,0.692158,1.000000,0.060726,0.100000,1.000000,0.000000,0.327000,5.000000,8.000000,left_hand,1.000000,756.634,295.576,3.885966,sphere:surface,2.404111,2.351388,0.060726,0.198114,0.000000,0.000000
122,5.041667,787.277,297.983,787.060,297.770,ref,744.717,290.811,human_nearest_sphere_proxy,787.277,339.011,341.143,41.028,41.241,sphere_proxy_bottom,2.412746,2.548929,0.136184,1.000000,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.505000,5.000000,8.000000,left_hand,1.000000,761.259,293.599,3.866676,sphere:surface,2.462947,2.412746,0.000000,2.132190,0.013753,0.000000
123,5.083333,790.533,295.587,790.293,295.824,ref,753.229,290.788,human_nearest_sphere_proxy,790.533,335.265,333.198,39.678,39.441,sphere_proxy_bottom,2.428394,2.503109,0.074715,1.000000,0.000000,1.000000,0.000000,0.100000,0.621898,1.948945,0.370000,5.000000,8.000000,left_hand,1.000000,764.075,292.183,3.851791,sphere:surface,2.441197,2.428394,0.000000,2.067067,0.025590,0.000000
124,5.125000,791.675,294.880,790.852,294.801,ref,754.937,289.867,human_nearest_sphere_proxy,791.675,332.764,331.958,37.884,37.963,sphere_proxy_bottom,2.430032,2.524079,0.094047,1.000000,0.328331,1.000000,0.000000,0.100000,0.361426,3.291563,0.903000,5.000000,8.000000,left_hand,1.000000,765.807,291.350,3.840758,sphere:surface,2.431373,2.430032,0.000000,0.806190,0.000000,0.000000
125,5.166667,790.245,294.999,789.991,295.203,ref,752.833,288.594,human_nearest_sphere_proxy,790.245,332.542,332.955,37.543,37.339,sphere_proxy_bottom,2.427386,2.583704,0.156318,1.000000,0.736696,1.000000,0.000000,0.100000,0.585246,2.137870,0.025000,5.000000,8.000000,left_hand,1.000000,766.460,290.927,3.837253,sphere:surface,2.425221,2.427386,0.000000,0.413000,0.000000,0.000000
126,5.208333,788.914,296.672,789.190,296.520,ref,751.983,287.802,human_nearest_sphere_proxy,788.914,334.878,334.653,38.206,38.358,sphere_proxy_bottom,2.397951,2.553956,0.156005,1.000000,0.513351,1.000000,0.818314,0.818314,0.741782,1.331000,0.025000,5.000000,8.000000,left_hand,1.000000,766.173,291.210,3.831329,sphere:surface,2.373867,2.397951,0.818314,0.225314,0.000000,0.000000
127,5.250000,788.754,298.728,788.446,298.541,ref,751.695,289.330,human_nearest_sphere_proxy,788.754,340.035,336.960,41.307,41.494,sphere_proxy_bottom,2.346337,2.447850,0.101513,1.000000,0.000000,1.000000,0.036591,0.100000,0.710741,1.491000,0.276000,5.000000,8.000000,left_hand,1.000000,764.462,292.567,3.833515,sphere:surface,2.304107,2.346337,0.036591,3.075486,0.000000,0.000000
128,5.291667,787.147,301.651,789.445,302.420,ref,750.462,291.685,human_nearest_sphere_proxy,787.147,337.419,339.666,35.768,34.999,sphere_proxy_bottom,2.318220,2.406385,0.088165,1.000000,0.000000,1.000000,0.785802,0.785802,0.657196,1.767000,0.059000,5.000000,8.000000,left_hand,1.000000,761.728,294.746,3.846420,sphere:surface,2.295216,2.318220,0.785802,2.247129,0.000000,0.000000
