frame,observed_mask,rendered_mask,iou,coverage,render_false_coverage,observed_area_px,rendered_area_px
34,samples_known_object/10_football/results/segmentation/masks/00034_mask.png,final_result/evaluation/football/evaluation/render_masks/00034_mask.pgm,0.7783728115345006,1.0,0.22162718846549948,3779.0,4855.0
35,samples_known_object/10_football/results/segmentation/masks/00035_mask.png,final_result/evaluation/football/evaluation/render_masks/00035_mask.pgm,0.7775493421052632,1.0,0.22245065789473684,3782.0,4864.0
36,samples_known_object/10_football/results/segmentation/masks/00036_mask.png,final_result/evaluation/football/evaluation/render_masks/00036_mask.pgm,0.778622816032888,1.0,0.22137718396711203,3788.0,4865.0
37,samples_known_object/10_football/results/segmentation/masks/00037_mask.png,final_result/evaluation/football/evaluation/render_masks/00037_mask.pgm,0.7640172520024646,1.0,0.23598274799753544,3720.0,4869.0
38,samples_known_object/10_football/results/segmentation/masks/00038_mask.png,final_result/evaluation/football/evaluation/render_masks/00038_mask.pgm,0.7632065775950668,1.0,0.2367934224049332,3713.0,4865.0
39,samples_known_object/10_football/results/segmentation/masks/00039_mask.png,final_result/evaluation/football/evaluation/render_masks/00039_mask.pgm,0.7711115677008424,1.0,0.2288884322991576,3753.0,4867.0
40,samples_known_object/10_football/results/segmentation/masks/00040_mask.png,final_result/evaluation/football/evaluation/render_masks/00040_mask.pgm,0.7708462013588635,1.0,0.2291537986411365,3744.0,4857.0
41,samples_known_object/10_football/results/segmentation/masks/00041_mask.png,final_result/evaluation/football/evaluation/render_masks/00041_mask.pgm,0.7529847673939893,1.0,0.24701523260601072,3658.0,4858.0
42,samples_known_object/10_football/results/segmentation/masks/00042_mask.png,final_result/evaluation/football/evaluation/render_masks/00042_mask.pgm,0.7700061715696359,1.0,0.22999382843036412,3743.0,4861.0
43,samples_known_object/10_football/results/segmentation/masks/00043_mask.png,final_result/evaluation/football/evaluation/render_masks/00043_mask.pgm,0.7676663927691043,1.0,0.23233360723089563,3737.0,4868.0
44,samples_known_object/10_football/results/segmentation/masks/00044_mask.png,final_result/evaluation/football/evaluation/render_masks/00044_mask.pgm,0.7684405177727552,1.0,0.2315594822272447,3740.0,4867.0
45,samples_known_object/10_football/results/segmentation/masks/00045_mask.png,final_result/evaluation/football/evaluation/render_masks/00045_mask.pgm,0.7681248716368865,1.0,0.23187512836311358,3740.0,4869.0
46,samples_known_object/10_football/results/segmentation/masks/00046_mask.png,final_result/evaluation/football/evaluation/render_masks/00046_mask.pgm,0.7700842408054243,1.0,0.22991575919457571,3748.0,4867.0
47,samples_known_object/10_football/results/segmentation/masks/00047_mask.png,final_result/evaluation/football/evaluation/render_masks/00047_mask.pgm,0.7698787754263406,1.0,0.23012122457365933,3747.0,4867.0
48,samples_known_object/10_football/results/segmentation/masks/00048_mask.png,final_result/evaluation/football/evaluation/render_masks/00048_mask.pgm,0.7694518579347157,1.0,0.23054814206528434,3748.0,4871.0
49,samples_known_object/10_football/results/segmentation/masks/00049_mask.png,final_result/evaluation/football/evaluation/render_masks/00049_mask.pgm,0.7691991786447638,1.0,0.23080082135523614,3746.0,4870.0
50,samples_known_object/10_football/results/segmentation/masks/00050_mask.png,final_result/evaluation/football/evaluation/render_masks/00050_mask.pgm,0.7700677478957093,1.0,0.2299322521042907,3751.0,4871.0
51,samples_known_object/10_football/results/segmentation/masks/00051_mask.png,final_result/evaluation/football/evaluation/render_masks/00051_mask.pgm,0.7655158240854911,1.0,0.23448417591450885,3725.0,4866.0
52,samples_known_object/10_football/results/segmentation/masks/00052_mask.png,final_result/evaluation/football/evaluation/render_masks/00052_mask.pgm,0.8242635024549918,0.999008182494421,0.17506142506142505,4033.0,4884.0
53,samples_known_object/10_football/results/segmentation/masks/00053_mask.png,final_result/evaluation/football/evaluation/render_masks/00053_mask.pgm,0.8163640073454397,0.9995003747189608,0.1833027148397632,4003.0,4899.0
54,samples_known_object/10_football/results/segmentation/masks/00054_mask.png,final_result/evaluation/football/evaluation/render_masks/00054_mask.pgm,0.9308671922377199,0.9935275080906149,0.06345332519829164,4635.0,4917.0
55,samples_known_object/10_football/results/segmentation/masks/00055_mask.png,final_result/evaluation/football/evaluation/render_masks/00055_mask.pgm,0.7374040082412436,0.9063075506445673,0.20174371451743714,4344.0,4932.0
56,samples_known_object/10_football/results/segmentation/masks/00056_mask.png,final_result/evaluation/football/evaluation/render_masks/00056_mask.pgm,0.804162021553326,0.9092436974789916,0.12565656565656566,4760.0,4950.0
57,samples_known_object/10_football/results/segmentation/masks/00057_mask.png,final_result/evaluation/football/evaluation/render_masks/00057_mask.pgm,0.765379113018598,0.8722233543916853,0.1379657603222558,4907.0,4965.0
58,samples_known_object/10_football/results/segmentation/masks/00058_mask.png,final_result/evaluation/football/evaluation/render_masks/00058_mask.pgm,0.7357586512866016,0.8630308076602831,0.16696805304400242,4804.0,4977.0
59,samples_known_object/10_football/results/segmentation/masks/00059_mask.png,final_result/evaluation/football/evaluation/render_masks/00059_mask.pgm,0.6939236111111111,0.8398823282202144,0.20028011204481794,4759.0,4998.0
60,samples_known_object/10_football/results/segmentation/masks/00060_mask.png,final_result/evaluation/football/evaluation/render_masks/00060_mask.pgm,0.6887702376851533,0.835038630194195,0.2027511961722488,4789.0,5016.0
61,samples_known_object/10_football/results/segmentation/masks/00061_mask.png,final_result/evaluation/football/evaluation/render_masks/00061_mask.pgm,0.6508120649651972,0.796390184546745,0.21928429423459245,4931.0,5030.0
62,samples_known_object/10_football/results/segmentation/masks/00062_mask.png,final_result/evaluation/football/evaluation/render_masks/00062_mask.pgm,0.6449007068327163,0.8111769686706182,0.24118811881188118,4724.0,5050.0
63,samples_known_object/10_football/results/segmentation/masks/00063_mask.png,final_result/evaluation/football/evaluation/render_masks/00063_mask.pgm,0.6650428355451034,0.816793893129771,0.21836130306021717,4847.0,5065.0
64,samples_known_object/10_football/results/segmentation/masks/00064_mask.png,final_result/evaluation/football/evaluation/render_masks/00064_mask.pgm,0.6531088514752459,0.8111801242236025,0.22980145468842147,4830.0,5087.0
65,samples_known_object/10_football/results/segmentation/masks/00065_mask.png,final_result/evaluation/football/evaluation/render_masks/00065_mask.pgm,0.942247454972592,0.9977197346600332,0.055719050421816754,4824.0,5097.0
66,samples_known_object/10_football/results/segmentation/masks/00066_mask.png,final_result/evaluation/football/evaluation/render_masks/00066_mask.pgm,0.8454427805509336,0.9397862720920674,0.10613760750586396,4866.0,5116.0
67,samples_known_object/10_football/results/segmentation/masks/00067_mask.png,final_result/evaluation/football/evaluation/render_masks/00067_mask.pgm,0.8269196025293586,0.9196302993771348,0.10866601752677701,4977.0,5135.0
68,samples_known_object/10_football/results/segmentation/masks/00068_mask.png,final_result/evaluation/football/evaluation/render_masks/00068_mask.pgm,0.8428802298437781,0.9191306050518896,0.0896043444530644,5107.0,5156.0
69,samples_known_object/10_football/results/segmentation/masks/00069_mask.png,final_result/evaluation/football/evaluation/render_masks/00069_mask.pgm,0.888041658917612,0.9578736208625878,0.07586607315657054,4985.0,5167.0
70,samples_known_object/10_football/results/segmentation/masks/00070_mask.png,final_result/evaluation/football/evaluation/render_masks/00070_mask.pgm,0.9270992366412214,0.9888052106655811,0.0630665380906461,4913.0,5185.0
71,samples_known_object/10_football/results/segmentation/masks/00071_mask.png,final_result/evaluation/football/evaluation/render_masks/00071_mask.pgm,0.9182354059707168,0.9887387387387387,0.07205995388162952,4884.0,5204.0
72,samples_known_object/10_football/results/segmentation/masks/00072_mask.png,final_result/evaluation/football/evaluation/render_masks/00072_mask.pgm,0.9317315026697178,0.9975500204164965,0.06613149847094801,4898.0,5232.0
73,samples_known_object/10_football/results/segmentation/masks/00073_mask.png,final_result/evaluation/football/evaluation/render_masks/00073_mask.pgm,0.9406670351943984,0.9663070225250805,0.027433796913697846,5283.0,5249.0
74,samples_known_object/10_football/results/segmentation/masks/00074_mask.png,final_result/evaluation/football/evaluation/render_masks/00074_mask.pgm,0.9055074599373734,0.9671453865827268,0.06575446598251615,5083.0,5262.0
75,samples_known_object/10_football/results/segmentation/masks/00075_mask.png,final_result/evaluation/football/evaluation/render_masks/00075_mask.pgm,0.9283834586466165,0.9919662582847961,0.06458333333333334,4979.0,5280.0
76,samples_known_object/10_football/results/segmentation/masks/00076_mask.png,final_result/evaluation/football/evaluation/render_masks/00076_mask.pgm,0.9149289536814911,0.9767533490937746,0.06470477268439917,5076.0,5301.0
77,samples_known_object/10_football/results/segmentation/masks/00077_mask.png,final_result/evaluation/football/evaluation/render_masks/00077_mask.pgm,0.879014598540146,0.9686306052684496,0.09522915101427498,4973.0,5324.0
78,samples_known_object/10_football/results/segmentation/masks/00078_mask.png,final_result/evaluation/football/evaluation/render_masks/00078_mask.pgm,0.8622808602927887,0.9617012699052611,0.1070559610705596,4961.0,5343.0
79,samples_known_object/10_football/results/segmentation/masks/00079_mask.png,final_result/evaluation/football/evaluation/render_masks/00079_mask.pgm,0.8410714285714286,0.9495967741935484,0.11962616822429907,4960.0,5350.0
80,samples_known_object/10_football/results/segmentation/masks/00080_mask.png,final_result/evaluation/football/evaluation/render_masks/00080_mask.pgm,0.8786549707602339,0.9794255449174984,0.10482219326010055,4909.0,5371.0
81,samples_known_object/10_football/results/segmentation/masks/00081_mask.png,final_result/evaluation/football/evaluation/render_masks/00081_mask.pgm,0.924727205474385,0.9984025559105432,0.07390257455084275,5008.0,5399.0
82,samples_known_object/10_football/results/segmentation/masks/00082_mask.png,final_result/evaluation/football/evaluation/render_masks/00082_mask.pgm,0.9063188831741367,0.994156760024179,0.08882733148661126,4963.0,5415.0
83,samples_known_object/10_football/results/segmentation/masks/00083_mask.png,final_result/evaluation/football/evaluation/render_masks/00083_mask.pgm,0.9214141784209562,0.9952512861100119,0.07451701931922723,5054.0,5435.0
84,samples_known_object/10_football/results/segmentation/masks/00084_mask.png,final_result/evaluation/football/evaluation/render_masks/00084_mask.pgm,0.8719256695208599,0.9929460580912863,0.12263978001833181,4820.0,5455.0
85,samples_known_object/10_football/results/segmentation/masks/00085_mask.png,final_result/evaluation/football/evaluation/render_masks/00085_mask.pgm,0.8208682962422473,0.9968985378821444,0.17702999268471104,4514.0,5468.0
86,samples_known_object/10_football/results/segmentation/masks/00086_mask.png,final_result/evaluation/football/evaluation/render_masks/00086_mask.pgm,0.7698592038936207,0.9427415921668795,0.1923778264040846,4698.0,5484.0
87,samples_known_object/10_football/results/segmentation/masks/00087_mask.png,final_result/evaluation/football/evaluation/render_masks/00087_mask.pgm,0.6444780635400907,0.8953759925268566,0.30303581167060534,4282.0,5501.0
88,samples_known_object/10_football/results/segmentation/masks/00088_mask.png,final_result/evaluation/football/evaluation/render_masks/00088_mask.pgm,0.7844474761255116,0.9353395689304596,0.17057338622430582,4918.0,5546.0
89,samples_known_object/10_football/results/segmentation/masks/00089_mask.png,final_result/evaluation/football/evaluation/render_masks/00089_mask.pgm,0.8465938637545501,0.96047197640118,0.12284482758620689,5085.0,5568.0
90,samples_known_object/10_football/results/segmentation/masks/00090_mask.png,final_result/evaluation/football/evaluation/render_masks/00090_mask.pgm,0.7616502421914148,0.9208400646203554,0.18498659517426275,4952.0,5595.0
91,samples_known_object/10_football/results/segmentation/masks/00091_mask.png,final_result/evaluation/football/evaluation/render_masks/00091_mask.pgm,0.7163308589607635,0.9938695438940657,0.28048996982069946,4078.0,5633.0
92,samples_known_object/10_football/results/segmentation/masks/00092_mask.png,final_result/evaluation/football/evaluation/render_masks/00092_mask.pgm,0.7946583420048561,0.9784326286568439,0.1911738746690203,4683.0,5665.0
93,samples_known_object/10_football/results/segmentation/masks/00093_mask.png,final_result/evaluation/football/evaluation/render_masks/00093_mask.pgm,0.8393622492713869,0.9725864123957092,0.14029850746268657,5034.0,5695.0
94,samples_known_object/10_football/results/segmentation/masks/00094_mask.png,final_result/evaluation/football/evaluation/render_masks/00094_mask.pgm,0.8279441797140912,0.969896331738437,0.15021834061135372,5016.0,5725.0
95,samples_known_object/10_football/results/segmentation/masks/00095_mask.png,final_result/evaluation/football/evaluation/render_masks/00095_mask.pgm,0.8414570685169124,0.997327302631579,0.15664116828929067,4864.0,5752.0
96,samples_known_object/10_football/results/segmentation/masks/00096_mask.png,final_result/evaluation/football/evaluation/render_masks/00096_mask.pgm,0.8210688065562575,0.9872716074727982,0.17014667817083692,4871.0,5795.0
97,samples_known_object/10_football/results/segmentation/masks/00097_mask.png,final_result/evaluation/football/evaluation/render_masks/00097_mask.pgm,0.8709898781952308,0.9990161353797717,0.12826236263736263,5082.0,5824.0
98,samples_known_object/10_football/results/segmentation/masks/00098_mask.png,final_result/evaluation/football/evaluation/render_masks/00098_mask.pgm,0.8378793044664167,1.0,0.16212069553358335,4915.0,5866.0
99,samples_known_object/10_football/results/segmentation/masks/00099_mask.png,final_result/evaluation/football/evaluation/render_masks/00099_mask.pgm,0.76806640625,0.950453172205438,0.19989827060020346,4965.0,5898.0
100,samples_known_object/10_football/results/segmentation/masks/00100_mask.png,final_result/evaluation/football/evaluation/render_masks/00100_mask.pgm,0.7445625511038431,0.9625792811839323,0.2332435163354665,4730.0,5938.0
101,samples_known_object/10_football/results/segmentation/masks/00101_mask.png,final_result/evaluation/football/evaluation/render_masks/00101_mask.pgm,0.7324983943481054,0.9462767060775773,0.23571787569107053,4821.0,5969.0
102,samples_known_object/10_football/results/segmentation/masks/00102_mask.png,final_result/evaluation/football/evaluation/render_masks/00102_mask.pgm,0.8002889709423664,0.9573650854618783,0.17013484268353588,5207.0,6007.0
103,samples_known_object/10_football/results/segmentation/masks/00103_mask.png,final_result/evaluation/football/evaluation/render_masks/00103_mask.pgm,0.7677092916283349,0.9123542274052479,0.1711637146167853,5488.0,6041.0
104,samples_known_object/10_football/results/segmentation/masks/00104_mask.png,final_result/evaluation/football/evaluation/render_masks/00104_mask.pgm,0.7826693535885909,0.9313779745434422,0.16943576246093106,5421.0,6079.0
105,samples_known_object/10_football/results/segmentation/masks/00105_mask.png,final_result/evaluation/football/evaluation/render_masks/00105_mask.pgm,0.8360843275044942,0.9874541594286818,0.15493888338288736,5181.0,6054.0
106,samples_known_object/10_football/results/segmentation/masks/00106_mask.png,final_result/evaluation/football/evaluation/render_masks/00106_mask.pgm,0.7788617886178861,0.9801514221403724,0.2086568643647778,4887.0,6053.0
107,samples_known_object/10_football/results/segmentation/masks/00107_mask.png,final_result/evaluation/football/evaluation/render_masks/00107_mask.pgm,0.7801488833746898,0.9983065198983911,0.21881729335762795,4724.0,6037.0
108,samples_known_object/10_football/results/segmentation/masks/00108_mask.png,final_result/evaluation/football/evaluation/render_masks/00108_mask.pgm,0.8030177416680484,1.0,0.19698225833195157,4843.0,6031.0
109,samples_known_object/10_football/results/segmentation/masks/00109_mask.png,final_result/evaluation/football/evaluation/render_masks/00109_mask.pgm,0.8363030807660283,0.9994029850746269,0.16327890703098968,5025.0,6002.0
110,samples_known_object/10_football/results/segmentation/masks/00110_mask.png,final_result/evaluation/football/evaluation/render_masks/00110_mask.pgm,0.6938775510204082,0.8803222094361335,0.23385077616424638,5214.0,5991.0
111,samples_known_object/10_football/results/segmentation/masks/00111_mask.png,final_result/evaluation/football/evaluation/render_masks/00111_mask.pgm,0.7717149220489977,0.9413933630894624,0.18933823529411764,5153.0,5984.0
112,samples_known_object/10_football/results/segmentation/masks/00112_mask.png,final_result/evaluation/football/evaluation/render_masks/00112_mask.pgm,0.7880311385014597,0.9608463515918528,0.18582439678284182,5057.0,5968.0
113,samples_known_object/10_football/results/segmentation/masks/00113_mask.png,final_result/evaluation/football/evaluation/render_masks/00113_mask.pgm,0.7981020942408377,0.9680492161143084,0.18030583095278105,5039.0,5951.0
114,samples_known_object/10_football/results/segmentation/masks/00114_mask.png,final_result/evaluation/football/evaluation/render_masks/00114_mask.pgm,0.8058475689881734,0.970140399446312,0.17365672898770423,5057.0,5937.0
115,samples_known_object/10_football/results/segmentation/masks/00115_mask.png,final_result/evaluation/football/evaluation/render_masks/00115_mask.pgm,0.7633751651254954,0.9732631578947368,0.22027323326024625,4750.0,5929.0
116,samples_known_object/10_football/results/segmentation/masks/00116_mask.png,final_result/evaluation/football/evaluation/render_masks/00116_mask.pgm,0.7581535373808329,0.9852206042164747,0.23312468279478937,4601.0,5911.0
117,samples_known_object/10_football/results/segmentation/masks/00117_mask.png,final_result/evaluation/football/evaluation/render_masks/00117_mask.pgm,0.7662925113084269,0.9849267872523686,0.22461434141379896,4644.0,5899.0
118,samples_known_object/10_football/results/segmentation/masks/00118_mask.png,final_result/evaluation/football/evaluation/render_masks/00118_mask.pgm,0.723441475826972,0.9191755910284906,0.2274116847826087,4949.0,5888.0
119,samples_known_object/10_football/results/segmentation/masks/00119_mask.png,final_result/evaluation/football/evaluation/render_masks/00119_mask.pgm,0.7819524200164069,0.9541541541541542,0.18752130923968632,4995.0,5866.0
120,samples_known_object/10_football/results/segmentation/masks/00120_mask.png,final_result/evaluation/football/evaluation/render_masks/00120_mask.pgm,0.7524617996604415,0.9923869234214062,0.24316939890710382,4466.0,5856.0
121,samples_known_object/10_football/results/segmentation/masks/00121_mask.png,final_result/evaluation/football/evaluation/render_masks/00121_mask.pgm,0.7715058306574277,0.9838362068965517,0.21858952413557,4640.0,5842.0
122,samples_known_object/10_football/results/segmentation/masks/00122_mask.png,final_result/evaluation/football/evaluation/render_masks/00122_mask.pgm,0.7156765676567657,0.949638712502737,0.25608919382504286,4567.0,5830.0
123,samples_known_object/10_football/results/segmentation/masks/00123_mask.png,final_result/evaluation/football/evaluation/render_masks/00123_mask.pgm,0.760509764978484,0.9541112956810631,0.21061673252018553,4816.0,5821.0
124,samples_known_object/10_football/results/segmentation/masks/00124_mask.png,final_result/evaluation/football/evaluation/render_masks/00124_mask.pgm,0.7419302514193025,0.9268490374873354,0.21192281185389386,4935.0,5804.0
125,samples_known_object/10_football/results/segmentation/masks/00125_mask.png,final_result/evaluation/football/evaluation/render_masks/00125_mask.pgm,0.7107883140199118,0.9289675767918089,0.2483603727994477,4688.0,5794.0
126,samples_known_object/10_football/results/segmentation/masks/00126_mask.png,final_result/evaluation/football/evaluation/render_masks/00126_mask.pgm,0.582341419315956,0.816434305027461,0.3299237170596394,4734.0,5768.0
127,samples_known_object/10_football/results/segmentation/masks/00127_mask.png,final_result/evaluation/football/evaluation/render_masks/00127_mask.pgm,0.7482317278544964,0.962104807275877,0.22904737116085372,4618.0,5763.0
128,samples_known_object/10_football/results/segmentation/masks/00128_mask.png,final_result/evaluation/football/evaluation/render_masks/00128_mask.pgm,0.755091649694501,0.969281045751634,0.22639540949400105,4590.0,5751.0
129,samples_known_object/10_football/results/segmentation/masks/00129_mask.png,final_result/evaluation/football/evaluation/render_masks/00129_mask.pgm,0.7878154917319408,1.0,0.21218450826805918,4526.0,5745.0
130,samples_known_object/10_football/results/segmentation/masks/00130_mask.png,final_result/evaluation/football/evaluation/render_masks/00130_mask.pgm,0.5920211937042231,0.8468568880962996,0.3369982547993019,4486.0,5730.0
131,samples_known_object/10_football/results/segmentation/masks/00131_mask.png,final_result/evaluation/football/evaluation/render_masks/00131_mask.pgm,0.6903323262839879,0.9431323091034166,0.2796847635726795,4361.0,5710.0
132,samples_known_object/10_football/results/segmentation/masks/00132_mask.png,final_result/evaluation/football/evaluation/render_masks/00132_mask.pgm,0.5831823671497585,0.8073145245559039,0.3225184145913714,4785.0,5702.0
133,samples_known_object/10_football/results/segmentation/masks/00133_mask.png,final_result/evaluation/football/evaluation/render_masks/00133_mask.pgm,0.5438136826783115,0.759195285511075,0.3428320140721196,4921.0,5685.0
134,samples_known_object/10_football/results/segmentation/masks/00134_mask.png,final_result/evaluation/football/evaluation/render_masks/00134_mask.pgm,0.5502233751260989,0.752018908804412,0.3278169014084507,5077.0,5680.0
135,samples_known_object/10_football/results/segmentation/masks/00135_mask.png,final_result/evaluation/football/evaluation/render_masks/00135_mask.pgm,0.5622412773506801,0.7750152842877522,0.3280918727915194,4907.0,5660.0
136,samples_known_object/10_football/results/segmentation/masks/00136_mask.png,final_result/evaluation/football/evaluation/render_masks/00136_mask.pgm,0.5579814921920185,0.7529756097560976,0.3169911504424779,5125.0,5650.0
137,samples_known_object/10_football/results/segmentation/masks/00137_mask.png,final_result/evaluation/football/evaluation/render_masks/00137_mask.pgm,0.6206264323911382,0.8176328502415459,0.27965951409824436,4968.0,5639.0
138,samples_known_object/10_football/results/segmentation/masks/00138_mask.png,final_result/evaluation/football/evaluation/render_masks/00138_mask.pgm,0.7335423197492164,0.9082737487231869,0.20776906628652886,4895.0,5612.0
139,samples_known_object/10_football/results/segmentation/masks/00139_mask.png,final_result/evaluation/football/evaluation/render_masks/00139_mask.pgm,0.7392957513638618,0.9120946359371813,0.2039871840512638,4903.0,5618.0
140,samples_known_object/10_football/results/segmentation/masks/00140_mask.png,final_result/evaluation/football/evaluation/render_masks/00140_mask.pgm,0.7262588158110547,0.8983566646378576,0.2087205146533238,4929.0,5596.0
141,samples_known_object/10_football/results/segmentation/masks/00141_mask.png,final_result/evaluation/football/evaluation/render_masks/00141_mask.pgm,0.7690007037297678,0.9787281683833408,0.21792807300053677,4466.0,5589.0
142,samples_known_object/10_football/results/segmentation/masks/00142_mask.png,final_result/evaluation/football/evaluation/render_masks/00142_mask.pgm,0.8455790784557908,0.9910341951626356,0.1479024740050197,4796.0,5578.0
143,samples_known_object/10_football/results/segmentation/masks/00143_mask.png,final_result/evaluation/football/evaluation/render_masks/00143_mask.pgm,0.853874800496542,0.985468686041752,0.13523706896551724,4886.0,5568.0
