frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,1737,,,,2806,,,0,0,0
2,1760,,,,2768,,,0,0,0
3,1763,,,,2712,,,0,0,0
4,1735,,,,2693,,,0,0,0
5,1749,,,,2777,,,0,0,0
6,1773,,,,2800,,,0,0,0
7,1773,,,,2820,,,0,0,0
8,1753,,,,2737,,,0,0,0
9,1731,,,,2716,,,0,0,0
10,1772,,,,2796,,,0,0,0
11,1727,,,,2757,,,0,0,0
12,1746,,,,2776,,,0,0,0
13,1728,,,,2776,,,0,0,0
14,1754,,,,2814,,,0,0,0
15,1716,,,,2841,,,0,0,0
16,1736,,,,2866,,,0,0,0
17,1737,,,,2850,,,0,0,0
18,1711,,,,2839,,,0,0,0
19,1795,,,,2953,,,0,0,0
20,1785,,,,3083,,,0,0,0
21,1759,,,,2970,,,0,0,0
22,1785,,,,2914,,,0,0,0
23,1782,,,,2981,,,0,0,0
24,1748,,,,2929,,,0,0,0
25,1795,,,,2777,,,0,0,0
26,1767,,,,2596,,,0,0,0
27,1792,,,,2506,,,0,0,0
28,1810,,,,2567,,,0,0,0
29,1762,,,,2600,,,0,0,0
30,1795,,,,2617,,,0,0,0
31,1781,,,,2754,,,0,0,0
32,1775,,,,2803,,,0,0,0
33,1750,,,,2749,,,0,0,0
34,1785,,,,2650,,,0,0,0
35,1801,,,,2639,,,0,0,0
36,1762,,,,2531,,,0,0,0
37,1748,,,,2495,,,0,0,0
38,1717,,,,2465,,,0,0,0
39,1758,,,,2619,,,0,0,0
40,1752,,,,2932,,,0,0,0
41,1799,,,,3089,,,0,0,0
42,1747,,,,2975,,,0,0,0
43,1787,,,,2872,,,0,0,0
44,1766,,,,2603,,,0,0,0
45,1781,,,,2696,,,0,0,0
46,1766,,,,2857,,,0,0,0
47,1783,,,,2933,,,0,0,0
48,1812,,,,2970,,,0,0,0
49,1804,,,,2930,,,0,0,0
50,1738,,,,2864,,,0,0,0
51,1760,,,,2965,,,0,0,0
52,1777,,,,2979,,,0,0,0
53,1776,,,,2963,,,0,0,0
54,1769,,,,2983,,,0,0,0
55,1791,,,,2996,,,0,0,0
56,1765,,,,3017,,,0,0,0
57,1734,,,,2828,,,0,0,0
58,1813,,,,3020,,,0,0,0
59,1745,,,,3010,,,0,0,0
60,1784,,,,2909,,,0,0,0
61,1780,,,,2963,,,0,0,0
62,1747,,,,2920,,,0,0,0
63,1757,,,,2995,,,0,0,0
64,1759,,,,3010,,,0,0,0
65,1784,,,,2985,,,0,0,0
66,1782,,,,2958,,,0,0,0
67,1806,,,,2964,,,0,0,0
68,1784,,,,2937,,,0,0,0
69,1790,,,,2926,,,0,0,0
70,1824,,,,2907,,,0,0,0
71,1789,,,,2753,,,0,0,0
72,1742,,,,2627,,,0,0,0
73,1775,,,,2528,,,0,0,0
74,1773,,,,2510,,,0,0,0
75,1713,,,,2556,,,0,0,0
76,1759,,,,2954,,,0,0,0
77,1829,,,,3020,,,0,0,0
78,1757,,,,2868,,,0,0,0
79,1767,,,,2585,,,0,0,0
80,1767,,,,2837,,,0,0,0
81,1758,,,,3128,,,0,0,0
82,1748,,,,2987,,,0,0,0
83,1776,,,,2967,,,0,0,0
84,1765,,,,2892,,,0,0,0
85,1754,,,,2914,,,0,0,0
86,1790,,,,2921,,,0,0,0
87,1762,,,,2945,,,0,0,0
88,1803,,,,3009,,,0,0,0
89,1762,,,,2967,,,0,0,0
90,1791,,,,2881,,,0,0,0
91,1760,,,,2965,,,0,0,0
92,1799,,,,3078,,,0,0,0
93,1757,,,,3096,,,0,0,0
94,1779,,,,3157,,,0,0,0
95,1785,,,,2667,,,0,0,0
96,1815,,,,2981,,,0,0,0
97,1776,,,,3058,,,0,0,0
98,1783,,,,3017,,,0,0,0
99,1740,,,,2874,,,0,0,0
100,1796,,,,2930,,,0,0,0
101,1800,,,,3067,,,0,0,0
102,1772,,,,3055,,,0,0,0
103,1731,,,,3029,,,0,0,0
104,1756,,,,3045,,,0,0,0
105,1769,,,,2950,,,0,0,0
106,1751,,,,2916,,,0,0,0
107,1742,,,,2810,,,0,0,0
108,1792,,,,2761,,,0,0,0
109,1753,,,,2612,,,0,0,0
110,1772,,,,2547,,,0,0,0
111,1718,,,,2535,,,0,0,0
112,1755,,,,2686,,,0,0,0
113,1733,,,,2737,,,0,0,0
114,1733,,,,2735,,,0,0,0
115,1748,,,,2724,,,0,0,0
116,1771,,,,2701,,,0,0,0
117,1770,,,,2740,,,0,0,0
118,1768,,,,2724,,,0,0,0
119,1749,,,,2731,,,0,0,0
120,1737,,,,2709,,,0,0,0
121,1724,,,,2752,,,0,0,0
122,1767,,,,2856,,,0,0,0
123,1776,,,,2849,,,0,0,0
124,1775,,,,2870,,,0,0,0
125,1747,,,,2891,,,0,0,0
126,1736,,,,2848,,,0,0,0
127,1767,,,,2906,,,0,0,0
128,1736,,,,2889,,,0,0,0
129,1787,,,,2941,,,0,0,0
130,1772,,,,2865,,,0,0,0
131,1802,,,,2876,,,0,0,0
132,1741,,,,2815,,,0,0,0
133,1784,,,,2827,,,0,0,0
134,1743,,,,2763,,,0,0,0
135,1788,,,,2771,,,0,0,0
136,1720,,,,2707,,,0,0,0
137,1739,,,,2712,,,0,0,0
138,1803,,,,2801,,,0,0,0
139,1784,,,,2786,,,0,0,0
140,1776,,,,2773,,,0,0,0
141,1734,,,,2727,,,0,0,0
142,1715,,,,2730,,,0,0,0
143,1754,,,,2768,,,0,0,0
144,1729,,,,2758,,,0,0,0
145,1744,,,,2792,,,0,0,0
146,1788,,,,2922,,,0,0,0
147,1759,,,,2895,,,0,0,0
148,1751,,,,2870,,,0,0,0
149,1789,,,,2917,,,0,0,0
150,1771,,,,2891,,,0,0,0
151,1815,,,,2940,,,0,0,0
152,1739,,,,2811,,,0,0,0
153,1736,,,,2801,,,0,0,0
154,1770,,,,2857,,,0,0,0
155,1766,,,,2826,,,0,0,0
156,1771,,,,2823,,,0,0,0
157,1732,,,,2780,,,0,0,0
158,1774,,,,2813,,,0,0,0
159,1748,,,,2784,,,0,0,0
160,1763,,,,2821,,,0,0,0
161,1719,,,,2978,,,0,0,0
162,1716,,,,3023,,,0,0,0
163,1774,,,,3068,,,0,0,0
164,1776,,,,3058,,,0,0,0
165,1781,,,,3055,,,0,0,0
166,1771,,,,3046,,,0,0,0
167,1759,,,,3031,,,0,0,0
168,1776,,,,3038,,,0,0,0
169,1753,,,,3038,,,0,0,0
170,1750,,,,3043,,,0,0,0
171,1757,,,,3024,,,0,0,0
172,1750,,,,3029,,,0,0,0
173,1743,,,,3030,,,0,0,0
174,1783,,,,3053,,,0,0,0
175,1783,,,,3039,,,0,0,0
176,1768,,,,3044,,,0,0,0
177,1790,,,,3033,,,0,0,0
178,1740,,,,2949,,,0,0,0
