frame,observed_mask,rendered_mask,iou,coverage,render_false_coverage,observed_area_px,rendered_area_px
11,samples_known_object/01_basketball/results/segmentation/masks/00011_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00011_mask.pgm,0.8152277795476266,0.9966893865628043,0.18255869669381888,5135.0,6261.0
12,samples_known_object/01_basketball/results/segmentation/masks/00012_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00012_mask.pgm,0.888648314259202,0.992572119537053,0.10540245990969951,5789.0,6423.0
13,samples_known_object/01_basketball/results/segmentation/masks/00013_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00013_mask.pgm,0.8849984907938424,0.9729550356728057,0.09268141729846821,6027.0,6463.0
14,samples_known_object/01_basketball/results/segmentation/masks/00014_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00014_mask.pgm,0.909104589917231,0.9895167895167896,0.08205439902750342,6105.0,6581.0
15,samples_known_object/01_basketball/results/segmentation/masks/00015_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00015_mask.pgm,0.9360617760617761,0.9937694704049844,0.058412303868261614,6099.0,6437.0
16,samples_known_object/01_basketball/results/segmentation/masks/00016_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00016_mask.pgm,0.9024211298606016,0.9946627850557982,0.09318785019168387,6183.0,6782.0
17,samples_known_object/01_basketball/results/segmentation/masks/00017_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00017_mask.pgm,0.8741569809154829,0.9900861368438161,0.11812391430225826,6153.0,6908.0
18,samples_known_object/01_basketball/results/segmentation/masks/00018_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00018_mask.pgm,0.888989305618316,0.9882786336235767,0.10153752473740295,5972.0,6569.0
19,samples_known_object/01_basketball/results/segmentation/masks/00019_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00019_mask.pgm,0.8572051766758761,0.9895920765485983,0.13499633162142333,5957.0,6815.0
20,samples_known_object/01_basketball/results/segmentation/masks/00020_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00020_mask.pgm,0.8357001068865476,0.9673029338989042,0.14000628535512255,5658.0,6364.0
21,samples_known_object/01_basketball/results/segmentation/masks/00021_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00021_mask.pgm,0.8192261185006046,0.9550660792951542,0.1479327149819211,5675.0,6361.0
22,samples_known_object/01_basketball/results/segmentation/masks/00022_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00022_mask.pgm,0.8468281797896079,0.9908616187989556,0.14650602409638555,5362.0,6225.0
23,samples_known_object/01_basketball/results/segmentation/masks/00023_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00023_mask.pgm,0.8675684702738811,0.9861427486712224,0.12172442941673711,5268.0,5915.0
24,samples_known_object/01_basketball/results/segmentation/masks/00024_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00024_mask.pgm,0.9151943462897526,0.9961538461538462,0.08156028368794327,5980.0,6486.0
25,samples_known_object/01_basketball/results/segmentation/masks/00025_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00025_mask.pgm,0.8710382513661202,0.9939204988308652,0.12429611317126768,6415.0,7281.0
26,samples_known_object/01_basketball/results/segmentation/masks/00026_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00026_mask.pgm,0.8334300638421358,0.9785349233390119,0.15104936446940584,5870.0,6766.0
27,samples_known_object/01_basketball/results/segmentation/masks/00027_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00027_mask.pgm,0.8077089026319574,0.9526717557251908,0.1585256218160024,5895.0,6674.0
28,samples_known_object/01_basketball/results/segmentation/masks/00028_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00028_mask.pgm,0.8206605762473648,0.9573700606656829,0.14821298322392415,6099.0,6855.0
29,samples_known_object/01_basketball/results/segmentation/masks/00029_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00029_mask.pgm,0.8413361169102297,0.9584588552402092,0.12682363137368194,6307.0,6923.0
30,samples_known_object/01_basketball/results/segmentation/masks/00030_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00030_mask.pgm,0.8455392809587217,0.9613928841786525,0.12474155754651964,6605.0,7255.0
31,samples_known_object/01_basketball/results/segmentation/masks/00031_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00031_mask.pgm,0.8401496925955627,0.9569188613183133,0.1268231698847062,6569.0,7199.0
32,samples_known_object/01_basketball/results/segmentation/masks/00032_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00032_mask.pgm,0.7976561525994265,0.9481327800829875,0.1659496806153044,6748.0,7671.0
33,samples_known_object/01_basketball/results/segmentation/masks/00033_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00033_mask.pgm,0.8260598503740648,0.9934023091917829,0.16938314944834504,6669.0,7976.0
34,samples_known_object/01_basketball/results/segmentation/masks/00034_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00034_mask.pgm,0.8038944897113658,0.9435889123034528,0.15552009284781662,6169.0,6893.0
35,samples_known_object/01_basketball/results/segmentation/masks/00035_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00035_mask.pgm,0.7553403588721163,0.9380969225327201,0.20503597122302158,5654.0,6672.0
36,samples_known_object/01_basketball/results/segmentation/masks/00036_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00036_mask.pgm,0.8235897435897436,0.945182444930217,0.1350977073395907,5947.0,6499.0
37,samples_known_object/01_basketball/results/segmentation/masks/00037_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00037_mask.pgm,0.7869167158889545,0.9200621546961326,0.155333650340783,5792.0,6309.0
38,samples_known_object/01_basketball/results/segmentation/masks/00038_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00038_mask.pgm,0.80362062180244,0.9550982226379794,0.16482617586912066,6414.0,7335.0
39,samples_known_object/01_basketball/results/segmentation/masks/00039_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00039_mask.pgm,0.8662758235622557,0.981651376146789,0.11946651532349603,6322.0,7048.0
40,samples_known_object/01_basketball/results/segmentation/masks/00040_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00040_mask.pgm,0.8871854208851605,0.9850650393447888,0.10071836974050725,6227.0,6821.0
41,samples_known_object/01_basketball/results/segmentation/masks/00041_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00041_mask.pgm,0.8393178982392901,0.9687950072011522,0.13736107153035051,6249.0,7018.0
42,samples_known_object/01_basketball/results/segmentation/masks/00042_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00042_mask.pgm,0.8417434346212017,0.9576098858126075,0.12567837760639816,6393.0,7002.0
43,samples_known_object/01_basketball/results/segmentation/masks/00043_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00043_mask.pgm,0.8141288530228866,0.9321417752196304,0.13458022781605963,6602.0,7111.0
44,samples_known_object/01_basketball/results/segmentation/masks/00044_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00044_mask.pgm,0.8485745024206562,0.9498720457624568,0.11164296776010137,6643.0,7103.0
45,samples_known_object/01_basketball/results/segmentation/masks/00045_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00045_mask.pgm,0.8777566022325075,0.9830766885195914,0.1087767795438839,6559.0,7235.0
46,samples_known_object/01_basketball/results/segmentation/masks/00046_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00046_mask.pgm,0.8103537309579137,0.9691215068704647,0.1681685661277498,6477.0,7546.0
47,samples_known_object/01_basketball/results/segmentation/masks/00047_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00047_mask.pgm,0.828556263269639,0.971677559912854,0.15093826488985587,6426.0,7354.0
48,samples_known_object/01_basketball/results/segmentation/masks/00048_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00048_mask.pgm,0.7769793242561776,0.9821513944223108,0.2118925831202046,6275.0,7820.0
49,samples_known_object/01_basketball/results/segmentation/masks/00049_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00049_mask.pgm,0.8376734963648381,0.9594246782740348,0.1315609154447033,6605.0,7297.0
50,samples_known_object/01_basketball/results/segmentation/masks/00050_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00050_mask.pgm,0.9014832162373146,0.9781467050652211,0.07998725302740599,5903.0,6276.0
51,samples_known_object/01_basketball/results/segmentation/masks/00051_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00051_mask.pgm,0.9055819477434679,0.99640640313623,0.0914507000297885,6122.0,6714.0
52,samples_known_object/01_basketball/results/segmentation/masks/00052_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00052_mask.pgm,0.8449793672627235,0.9890516824987925,0.14704248819772286,6211.0,7202.0
53,samples_known_object/01_basketball/results/segmentation/masks/00053_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00053_mask.pgm,0.9032511386838386,0.9949826989619377,0.09261596718207636,5780.0,6338.0
54,samples_known_object/01_basketball/results/segmentation/masks/00054_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00054_mask.pgm,0.8679727427597955,0.9754307594128909,0.11262699564586356,6268.0,6890.0
55,samples_known_object/01_basketball/results/segmentation/masks/00055_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00055_mask.pgm,0.8817768946920238,0.9805871212121212,0.10255669507438972,6336.0,6923.0
56,samples_known_object/01_basketball/results/segmentation/masks/00056_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00056_mask.pgm,0.8854210600309292,0.9842162837943429,0.10182544209925841,6399.0,7012.0
57,samples_known_object/01_basketball/results/segmentation/masks/00057_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00057_mask.pgm,0.8827897495631916,0.9817033678756477,0.10244263508512214,6176.0,6755.0
58,samples_known_object/01_basketball/results/segmentation/masks/00058_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00058_mask.pgm,0.8738279095421952,0.9815675340768277,0.11159399971961306,6456.0,7133.0
59,samples_known_object/01_basketball/results/segmentation/masks/00059_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00059_mask.pgm,0.8656443444006753,0.9749643479638727,0.11467625899280576,6311.0,6950.0
60,samples_known_object/01_basketball/results/segmentation/masks/00060_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00060_mask.pgm,0.8380979337673365,0.9676470588235294,0.13774024461269657,6120.0,6868.0
61,samples_known_object/01_basketball/results/segmentation/masks/00061_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00061_mask.pgm,0.8645634629493764,0.9914184755174155,0.12891780011827322,5943.0,6764.0
62,samples_known_object/01_basketball/results/segmentation/masks/00062_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00062_mask.pgm,0.8994496504536665,0.9924503528639422,0.09435375168488842,6093.0,6677.0
63,samples_known_object/01_basketball/results/segmentation/masks/00063_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00063_mask.pgm,0.8801178203240059,0.9921965797775195,0.11374759009343022,6023.0,6743.0
64,samples_known_object/01_basketball/results/segmentation/masks/00064_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00064_mask.pgm,0.8216894033347113,0.952555910543131,0.1432471264367816,6260.0,6960.0
65,samples_known_object/01_basketball/results/segmentation/masks/00065_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00065_mask.pgm,0.8700088731144632,0.9922415247090571,0.12403216200119119,5929.0,6716.0
66,samples_known_object/01_basketball/results/segmentation/masks/00066_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00066_mask.pgm,0.8626815169885803,0.9896490376839722,0.12946365059041115,6183.0,7029.0
67,samples_known_object/01_basketball/results/segmentation/masks/00067_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00067_mask.pgm,0.8366260333473449,0.9905441274054413,0.15663841807909604,6028.0,7080.0
68,samples_known_object/01_basketball/results/segmentation/masks/00068_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00068_mask.pgm,0.8515625,0.9806731089636788,0.13390229546792232,6002.0,6796.0
69,samples_known_object/01_basketball/results/segmentation/masks/00069_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00069_mask.pgm,0.8302830997998284,0.9577766782121062,0.1381715642623924,6063.0,6738.0
70,samples_known_object/01_basketball/results/segmentation/masks/00070_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00070_mask.pgm,0.8511771300448431,0.9696679438058748,0.12553987906708897,6264.0,6946.0
71,samples_known_object/01_basketball/results/segmentation/masks/00071_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00071_mask.pgm,0.8640749931072512,0.9677319746796357,0.11029098651525905,6477.0,7045.0
72,samples_known_object/01_basketball/results/segmentation/masks/00072_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00072_mask.pgm,0.8676994790238552,0.9850583657587548,0.1207279799944429,6425.0,7198.0
73,samples_known_object/01_basketball/results/segmentation/masks/00073_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00073_mask.pgm,0.8769648470991712,0.9972375690607734,0.12089958458673543,6154.0,6981.0
74,samples_known_object/01_basketball/results/segmentation/masks/00074_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00074_mask.pgm,0.8916655032807483,0.9984367672346413,0.1070879351321124,6397.0,7153.0
75,samples_known_object/01_basketball/results/segmentation/masks/00075_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00075_mask.pgm,0.8563758389261745,0.9818741450068399,0.12986816184270344,5848.0,6599.0
76,samples_known_object/01_basketball/results/segmentation/masks/00076_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00076_mask.pgm,0.8496741286483424,0.9752805334200683,0.131624674196351,6149.0,6906.0
77,samples_known_object/01_basketball/results/segmentation/masks/00077_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00077_mask.pgm,0.883947608894304,0.9734988258973499,0.09425717852684144,5962.0,6408.0
78,samples_known_object/01_basketball/results/segmentation/masks/00078_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00078_mask.pgm,0.8970363155697788,0.99907019990702,0.10221417629856566,6453.0,7181.0
79,samples_known_object/01_basketball/results/segmentation/masks/00079_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00079_mask.pgm,0.8875424855918428,0.9796118088403197,0.0957542908762421,6131.0,6642.0
80,samples_known_object/01_basketball/results/segmentation/masks/00080_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00080_mask.pgm,0.8468597648408374,0.9752311756935271,0.13452520515826494,6056.0,6824.0
81,samples_known_object/01_basketball/results/segmentation/masks/00081_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00081_mask.pgm,0.8772257323377369,0.9881915237787124,0.11348135248875345,6182.0,6891.0
82,samples_known_object/01_basketball/results/segmentation/masks/00082_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00082_mask.pgm,0.853103448275862,0.97894903450459,0.13095405367430096,6318.0,7117.0
83,samples_known_object/01_basketball/results/segmentation/masks/00083_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00083_mask.pgm,0.8317655078391275,0.9514971927635683,0.13140660592255124,6412.0,7024.0
84,samples_known_object/01_basketball/results/segmentation/masks/00084_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00084_mask.pgm,0.8653384202345626,0.9647132955261499,0.10637676929811761,6348.0,6853.0
85,samples_known_object/01_basketball/results/segmentation/masks/00085_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00085_mask.pgm,0.8431210366694237,0.9875666074600356,0.14783335655566393,6193.0,7177.0
86,samples_known_object/01_basketball/results/segmentation/masks/00086_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00086_mask.pgm,0.8432448036951501,0.9982911825017088,0.1555362821624747,5852.0,6918.0
87,samples_known_object/01_basketball/results/segmentation/masks/00087_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00087_mask.pgm,0.8239416058394161,0.9450770261219023,0.13462128181539404,5972.0,6522.0
88,samples_known_object/01_basketball/results/segmentation/masks/00088_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00088_mask.pgm,0.8771712158808933,0.9831392317051972,0.10943158557707448,5753.0,6351.0
89,samples_known_object/01_basketball/results/segmentation/masks/00089_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00089_mask.pgm,0.8657700067249495,0.9898508380747347,0.12647577690324333,6503.0,7369.0
90,samples_known_object/01_basketball/results/segmentation/masks/00090_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00090_mask.pgm,0.8370410809335335,0.9784620293554562,0.14724694104560623,6268.0,7192.0
91,samples_known_object/01_basketball/results/segmentation/masks/00091_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00091_mask.pgm,0.8143817204301075,0.955979804354686,0.1538891216310571,6338.0,7161.0
92,samples_known_object/01_basketball/results/segmentation/masks/00092_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00092_mask.pgm,0.7986714358712315,0.9359281437125748,0.15513513513513513,6680.0,7400.0
93,samples_known_object/01_basketball/results/segmentation/masks/00093_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00093_mask.pgm,0.8002693602693602,0.9165509794848065,0.1368390470656595,6483.0,6884.0
94,samples_known_object/01_basketball/results/segmentation/masks/00094_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00094_mask.pgm,0.7836846929422548,0.9126258005489478,0.1527463193657984,6558.0,7064.0
95,samples_known_object/01_basketball/results/segmentation/masks/00095_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00095_mask.pgm,0.8145248380129589,0.934344998451533,0.13602520045819014,6458.0,6984.0
96,samples_known_object/01_basketball/results/segmentation/masks/00096_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00096_mask.pgm,0.812,0.9776707530647986,0.1726565394590589,6852.0,8097.0
97,samples_known_object/01_basketball/results/segmentation/masks/00097_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00097_mask.pgm,0.8332024090075936,0.9993718592964824,0.16636101650510873,6368.0,7634.0
98,samples_known_object/01_basketball/results/segmentation/masks/00098_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00098_mask.pgm,0.8211216314639476,0.9601430761369443,0.14990197556929574,5871.0,6631.0
99,samples_known_object/01_basketball/results/segmentation/masks/00099_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00099_mask.pgm,0.8602102769139641,0.9748279912737037,0.12024837195214297,5959.0,6603.0
100,samples_known_object/01_basketball/results/segmentation/masks/00100_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00100_mask.pgm,0.8448631145128054,0.9490740740740741,0.11501695960530373,6048.0,6486.0
101,samples_known_object/01_basketball/results/segmentation/masks/00101_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00101_mask.pgm,0.7821810005621136,0.9063670411985019,0.14905977679253937,6141.0,6541.0
102,samples_known_object/01_basketball/results/segmentation/masks/00102_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00102_mask.pgm,0.7504734848484849,0.9812722488778827,0.23862135222769304,6461.0,8327.0
103,samples_known_object/01_basketball/results/segmentation/masks/00103_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00103_mask.pgm,0.6787048567870486,0.8657664813343924,0.24147529575504523,6295.0,7185.0
104,samples_known_object/01_basketball/results/segmentation/masks/00104_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00104_mask.pgm,0.660709726831759,0.839987017202207,0.2441588785046729,6162.0,6848.0
105,samples_known_object/01_basketball/results/segmentation/masks/00105_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00105_mask.pgm,0.6746746746746747,0.8423683799406343,0.2278390376628956,6401.0,6983.0
106,samples_known_object/01_basketball/results/segmentation/masks/00106_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00106_mask.pgm,0.6988470796908653,0.8557244802978592,0.20781272440040213,6446.0,6963.0
107,samples_known_object/01_basketball/results/segmentation/masks/00107_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00107_mask.pgm,0.7195780807820942,0.8770774537472562,0.19971387696709586,6378.0,6990.0
108,samples_known_object/01_basketball/results/segmentation/masks/00108_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00108_mask.pgm,0.7367797947908445,0.9057244501940491,0.20202308021085624,6184.0,7019.0
109,samples_known_object/01_basketball/results/segmentation/masks/00109_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00109_mask.pgm,0.7203287080695137,0.8954948919778931,0.21356081776731872,5971.0,6799.0
110,samples_known_object/01_basketball/results/segmentation/masks/00110_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00110_mask.pgm,0.6665020982473463,0.8681672025723473,0.2584454820104367,6220.0,7282.0
111,samples_known_object/01_basketball/results/segmentation/masks/00111_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00111_mask.pgm,0.748457847840987,0.8984696396248149,0.18238993710691823,6077.0,6678.0
112,samples_known_object/01_basketball/results/segmentation/masks/00112_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00112_mask.pgm,0.8407241088969969,0.9741463414634146,0.14008899095737046,6150.0,6967.0
113,samples_known_object/01_basketball/results/segmentation/masks/00113_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00113_mask.pgm,0.7744093950566707,0.9180832119151692,0.16810913891741236,6177.0,6817.0
114,samples_known_object/01_basketball/results/segmentation/masks/00114_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00114_mask.pgm,0.8370915784629545,0.9624338624338624,0.1346336822074215,5670.0,6306.0
115,samples_known_object/01_basketball/results/segmentation/masks/00115_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00115_mask.pgm,0.7936507936507936,0.9850950830906288,0.19670298966191674,5837.0,7158.0
116,samples_known_object/01_basketball/results/segmentation/masks/00116_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00116_mask.pgm,0.7904149783428811,0.9609308646169527,0.18334055146528078,5887.0,6927.0
117,samples_known_object/01_basketball/results/segmentation/masks/00117_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00117_mask.pgm,0.8155571128241065,0.9583333333333334,0.15446091252542865,6072.0,6882.0
118,samples_known_object/01_basketball/results/segmentation/masks/00118_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00118_mask.pgm,0.8195253659229785,0.9427824096779467,0.13758037984148347,6117.0,6687.0
119,samples_known_object/01_basketball/results/segmentation/masks/00119_mask.png,samples_known_object/01_basketball/results/clean_ablation_no_audio/evaluation/render_masks/00119_mask.pgm,0.8061439192032543,0.9402814136125655,0.15035481963335304,6112.0,6764.0
