frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
45,1.833333,0.788229,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,127.455660,127.455660,1.166995,,unknown_plane,generic_floor_candidates,-616.158922,0.000000,right,579.383,20.737,547.458,114.322
46,1.875000,0.480576,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,115.255626,115.255626,0.619639,,unknown_plane,generic_floor_candidates,-622.189069,0.000000,right,576.880,36.479,547.320,127.742
47,1.916667,0.102518,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,98.874049,98.874049,0.525717,,unknown_plane,generic_floor_candidates,-619.951471,0.000000,right,575.840,58.369,545.288,138.616
48,1.958333,0.000071,0.000071,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,76.156128,76.156128,0.233945,,unknown_plane,generic_floor_candidates,-610.509553,0.000000,right,575.602,85.286,542.669,145.285
49,2.000000,0.891712,0.016758,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,47.562520,47.562520,-0.389830,,unknown_plane,generic_floor_candidates,-593.655810,0.000000,bottom,538.630,120.926,539.451,146.633
50,2.041667,1.000000,0.182026,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,26.768237,26.768237,-0.726126,,unknown_plane,generic_floor_candidates,-577.454191,0.000000,right,574.594,133.289,535.635,145.022
51,2.083333,0.493989,0.154146,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,28.710053,28.710053,-0.652214,,unknown_plane,generic_floor_candidates,-571.478257,0.000000,bottom,536.568,117.019,534.806,142.174
52,2.125000,0.144485,0.144485,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,29.431464,29.431464,-0.077813,,unknown_plane,generic_floor_candidates,-573.803603,0.000000,bottom,536.952,95.006,537.009,139.868
53,2.166667,0.161210,0.161210,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,28.199869,28.199869,-0.014996,,unknown_plane,generic_floor_candidates,-580.658845,0.000000,bottom,539.853,76.139,540.900,140.028
54,2.208333,0.191894,0.191894,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,26.121408,26.121408,0.143201,,unknown_plane,generic_floor_candidates,-589.750515,0.000000,bottom,542.187,59.750,545.653,142.856
55,2.250000,0.189018,0.189018,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,26.308045,26.308045,0.153399,,unknown_plane,generic_floor_candidates,-599.168684,0.000000,bottom,544.588,47.461,549.209,146.315
56,2.291667,0.208842,0.208842,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,25.049610,25.049610,0.046160,,unknown_plane,generic_floor_candidates,-607.284802,0.000000,bottom,546.343,39.935,552.424,150.362
57,2.333333,0.033010,0.032971,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,42.704412,42.704412,0.047173,,unknown_plane,generic_floor_candidates,-613.684884,0.000000,right,579.002,45.554,555.763,152.370
58,2.375000,0.026519,0.026519,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,44.325730,44.325730,0.022339,,unknown_plane,generic_floor_candidates,-617.850842,0.000000,right,580.408,48.535,558.502,153.236
59,2.416667,0.027600,0.027600,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,44.032871,44.032871,0.074871,,unknown_plane,generic_floor_candidates,-619.366013,0.000000,right,581.982,55.380,560.484,153.088
60,2.458333,0.052275,0.031800,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,42.977883,42.977883,-0.004219,,unknown_plane,generic_floor_candidates,-617.031832,0.000000,right,582.618,66.855,561.290,153.208
61,2.500000,0.042719,0.042719,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,40.691806,40.691806,-0.015419,,unknown_plane,generic_floor_candidates,-610.717006,0.000000,right,583.311,82.558,561.925,154.272
62,2.541667,0.065097,0.065097,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,37.186795,37.186795,-0.041335,,unknown_plane,generic_floor_candidates,-600.746327,0.000000,right,584.119,101.083,560.400,156.898
63,2.583333,0.153193,0.153193,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,28.779952,28.779952,-0.143953,,unknown_plane,generic_floor_candidates,-586.707252,0.000000,right,585.751,124.667,559.335,158.758
64,2.625000,0.436005,0.315640,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.969570,18.969570,-0.314078,,unknown_plane,generic_floor_candidates,-570.035700,0.000000,right,587.539,147.152,556.095,159.364
65,2.666667,1.000000,0.155439,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,28.615623,28.615623,-0.393356,,unknown_plane,generic_floor_candidates,-562.825113,0.000000,left,564.551,126.845,550.192,155.692
66,2.708333,0.884581,0.106796,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,32.589402,32.589402,-0.176124,,unknown_plane,generic_floor_candidates,-558.657002,0.000000,left,562.562,123.655,543.368,146.854
67,2.750000,0.332352,0.016553,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,47.646275,47.646275,-0.059602,,unknown_plane,generic_floor_candidates,-562.294325,0.000000,left,558.834,103.405,535.454,133.419
68,2.791667,0.000608,0.000608,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,66.413508,66.413508,-0.318518,,unknown_plane,generic_floor_candidates,-572.448451,0.000000,left,552.391,78.131,530.505,114.853
69,2.833333,0.000002,0.000002,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,89.716838,89.716838,-0.342527,,unknown_plane,generic_floor_candidates,-587.844139,0.000000,left,547.618,50.781,526.811,95.205
70,2.875000,0.638846,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,117.242163,117.242163,-0.021798,,unknown_plane,generic_floor_candidates,-606.977020,0.000000,left,547.119,22.951,525.337,79.218
71,2.916667,1.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,117.108558,117.108558,0.521192,,unknown_plane,generic_floor_candidates,-619.508437,0.000000,grid_10_07,549.065,25.797,528.971,69.374
87,3.583333,0.985640,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,128.574458,128.574458,0.682082,,unknown_plane,generic_floor_candidates,-629.921429,0.000000,grid_10_05,578.939,21.225,567.172,157.601
88,3.625000,0.577882,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,127.505862,127.505862,0.697866,,unknown_plane,generic_floor_candidates,-636.430224,0.000000,left,558.216,22.988,567.802,159.517
89,3.666667,0.060786,0.000004,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,87.301532,87.301532,0.599447,,unknown_plane,generic_floor_candidates,-627.968180,0.000000,bottom,584.276,69.856,568.289,162.229
90,3.708333,0.001203,0.001203,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,63.001608,63.001608,0.468955,,unknown_plane,generic_floor_candidates,-614.398949,0.000000,bottom,583.988,95.620,567.922,164.776
91,3.750000,0.050256,0.050256,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,39.376804,39.376804,0.142258,,unknown_plane,generic_floor_candidates,-597.200688,0.000000,bottom,583.733,121.307,567.256,167.887
92,3.791667,0.271059,0.271059,0.000000,0,0,0,0,0,proposal,hand,left_hand,left,hand,21.412901,21.412901,-0.167276,,unknown_plane,generic_floor_candidates,-575.659404,0.000000,bottom,582.701,153.525,566.096,170.024
93,3.833333,0.786740,0.481421,0.110526,0,0,0,0,0,soft,hand,left_hand,left,hand,9.289686,9.289686,-0.111741,,unknown_plane,generic_floor_candidates,-554.329406,0.110526,left,560.153,145.153,563.484,169.471
94,3.875000,0.945232,0.533085,0.168500,1,1,0,1,0,soft,hand,left_hand,left,hand,4.499034,4.499034,-0.076132,,unknown_plane,generic_floor_candidates,-536.581408,0.168500,left,560.415,152.399,561.128,166.014
95,3.916667,0.469229,0.347150,0.000000,0,0,0,0,0,proposal,hand,left_hand,left,hand,17.268003,17.268003,0.001720,,unknown_plane,generic_floor_candidates,-532.706309,0.000000,left,557.595,141.578,555.627,157.599
96,3.958333,0.293510,0.293510,0.005680,0,0,0,0,0,proposal,hand,left_hand,left,hand,20.172956,20.172956,-0.012000,,unknown_plane,generic_floor_candidates,-529.356839,0.005680,bottom,575.850,155.279,549.175,142.989
97,4.000000,0.092459,0.092459,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,33.992372,33.992372,-0.016912,,unknown_plane,generic_floor_candidates,-533.439111,0.000000,bottom,576.137,133.730,597.877,142.313
98,4.041667,0.000554,0.000554,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,66.868175,66.868175,0.016318,,unknown_plane,generic_floor_candidates,-547.741101,0.000000,left,543.603,79.986,536.694,107.609
99,4.083333,0.003864,0.003864,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,56.682996,56.682996,0.053987,,unknown_plane,generic_floor_candidates,-560.173494,0.000000,bottom,568.568,87.414,533.385,89.965
100,4.125000,0.001240,0.001240,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,62.844194,62.844194,0.089304,,unknown_plane,generic_floor_candidates,-575.602469,0.000000,bottom,568.586,64.861,531.648,77.974
101,4.166667,0.150660,0.000689,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,65.800876,65.800876,0.153839,,unknown_plane,generic_floor_candidates,-592.085651,0.000000,bottom,569.309,44.968,532.831,72.094
102,4.208333,0.106522,0.000466,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,67.703746,67.703746,0.160686,,unknown_plane,generic_floor_candidates,-608.498279,0.000000,bottom,569.483,27.887,535.783,71.590
103,4.250000,0.065354,0.000422,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,68.175236,68.175236,0.769603,,unknown_plane,generic_floor_candidates,-623.375319,0.000000,bottom,571.492,16.084,540.198,75.932
104,4.291667,0.226265,0.000363,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,68.881592,68.881592,0.378912,,unknown_plane,generic_floor_candidates,-635.708946,0.000000,grid_11_06,574.270,9.693,544.605,84.646
109,4.500000,0.513837,0.016631,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,47.614356,47.614356,0.660448,,unknown_plane,generic_floor_candidates,-640.447286,0.000000,left,545.682,17.776,554.092,137.747
110,4.541667,0.398285,0.065956,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,37.072422,37.072422,0.089193,,unknown_plane,generic_floor_candidates,-639.079323,0.000000,left,544.958,33.407,553.786,149.547
111,4.583333,0.176349,0.176349,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,27.149039,27.149039,0.038258,,unknown_plane,generic_floor_candidates,-632.043449,0.000000,left,544.485,53.155,553.671,161.107
112,4.625000,0.412413,0.412413,0.000000,0,0,0,0,0,proposal,hand,left_hand,left,hand,13.658481,13.658481,0.101112,,unknown_plane,generic_floor_candidates,-619.827138,0.000000,left,544.707,77.507,605.578,175.655
113,4.666667,0.520383,0.520383,0.000000,0,0,0,0,0,soft,hand,left_hand,left,hand,5.989100,5.989100,-0.089802,,unknown_plane,generic_floor_candidates,-603.355120,0.000000,left,546.867,104.885,604.126,181.711
114,4.708333,0.429470,0.358785,0.000000,0,0,0,0,0,proposal,hand,left_hand,left,hand,16.637988,16.637988,-0.224623,,unknown_plane,generic_floor_candidates,-582.610207,0.000000,top,554.498,94.098,602.236,183.656
115,4.750000,1.000000,0.529512,0.100315,1,1,0,1,0,soft,hand,left_hand,left,hand,4.959857,4.959857,-0.503675,,unknown_plane,generic_floor_candidates,-559.691168,0.100315,top,553.824,124.445,598.950,180.527
116,4.791667,1.000000,0.404584,0.050139,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.105841,14.105841,-0.541805,,unknown_plane,generic_floor_candidates,-546.085941,0.050139,top,553.827,114.863,597.546,173.943
117,4.833333,0.391686,0.391686,0.000000,0,0,0,0,0,proposal,hand,left_hand,left,hand,14.831321,14.831321,-0.668829,,unknown_plane,generic_floor_candidates,-542.797782,0.000000,left,543.873,129.898,599.505,165.325
118,4.875000,0.061352,0.061352,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,37.699532,37.699532,-0.525314,,unknown_plane,generic_floor_candidates,-547.292570,0.000000,bottom,585.483,118.028,603.782,156.226
119,4.916667,0.004294,0.004294,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,56.075985,56.075985,0.014534,,unknown_plane,generic_floor_candidates,-556.257123,0.000000,bottom,584.674,98.827,608.550,150.918
120,4.958333,0.000149,0.000149,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,72.949755,72.949755,-0.009194,,unknown_plane,generic_floor_candidates,-567.324809,0.000000,bottom,584.534,83.029,548.479,143.229
121,5.000000,0.000006,0.000006,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,86.109875,86.109875,0.031847,,unknown_plane,generic_floor_candidates,-578.837789,0.000000,bottom,583.207,70.726,552.833,141.679
122,5.041667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,95.522003,95.522003,0.068391,,unknown_plane,generic_floor_candidates,-589.468176,0.000000,bottom,582.720,62.165,556.887,142.426
123,5.083333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,100.828722,100.828722,0.109461,,unknown_plane,generic_floor_candidates,-598.194646,0.000000,bottom,582.391,57.927,560.067,142.496
124,5.125000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,118.828402,118.828402,0.048804,,unknown_plane,generic_floor_candidates,-608.835576,0.000000,left,551.596,41.799,562.215,142.882
125,5.166667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,117.915339,117.915339,0.013927,,unknown_plane,generic_floor_candidates,-615.005326,0.000000,left,552.259,45.408,564.239,143.920
126,5.208333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,114.549236,114.549236,0.020185,,unknown_plane,generic_floor_candidates,-617.475251,0.000000,left,554.308,51.039,565.936,145.414
127,5.250000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,107.812209,107.812209,0.044593,,unknown_plane,generic_floor_candidates,-615.465299,0.000000,left,555.750,60.691,566.233,146.979
128,5.291667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,97.212702,97.212702,-0.056684,,unknown_plane,generic_floor_candidates,-609.006333,0.000000,right,607.498,82.068,565.167,150.040
129,5.333333,0.000016,0.000016,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,82.188462,82.188462,-0.128896,,unknown_plane,generic_floor_candidates,-598.580456,0.000000,right,610.107,101.786,563.738,151.493
130,5.375000,0.381106,0.003873,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,56.669393,56.669393,-0.247032,,unknown_plane,generic_floor_candidates,-584.329542,0.000000,right,612.207,124.927,600.070,168.091
131,5.416667,1.000000,0.153508,0.000000,1,1,0,1,0,none,hand,right_hand,right,hand,28.756837,28.756837,-0.131975,,unknown_plane,generic_floor_candidates,-568.231803,0.000000,right,611.291,145.299,592.129,160.148
132,5.458333,1.000000,0.245776,0.000000,1,1,0,1,0,none,hand,right_hand,right,hand,22.846482,22.846482,-0.319259,,unknown_plane,generic_floor_candidates,-559.456085,0.000000,right,604.852,137.023,586.310,148.244
133,5.500000,0.286701,0.114373,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,31.900663,31.900663,-0.407367,,unknown_plane,generic_floor_candidates,-561.091183,0.000000,right,591.378,111.081,584.027,132.165
134,5.541667,0.030957,0.030957,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,43.179952,43.179952,-0.390794,,unknown_plane,generic_floor_candidates,-570.790251,0.000000,right,571.941,82.667,583.737,115.329
135,5.583333,0.103323,0.103323,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,32.916481,32.916481,-0.023786,,unknown_plane,generic_floor_candidates,-584.597799,0.000000,right,545.042,59.182,519.670,85.476
136,5.625000,1.000000,0.035920,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,42.049311,42.049311,-0.020212,,unknown_plane,generic_floor_candidates,-600.216583,0.000000,right,520.205,37.512,518.479,75.243
137,5.666667,1.000000,0.001090,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,63.507233,63.507233,3.324426,,unknown_plane,generic_floor_candidates,-616.328331,0.000000,right,496.152,20.250,522.356,70.131
177,7.333333,1.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,239.150192,239.150192,0.654991,,unknown_plane,generic_floor_candidates,-610.905255,0.000000,grid_04_08,296.841,61.603,506.737,176.658
178,7.375000,1.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,209.400653,209.400653,0.557061,,unknown_plane,generic_floor_candidates,-607.490702,0.000000,grid_05_08,331.037,65.924,507.267,164.710
179,7.416667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,183.195961,183.195961,0.523685,,unknown_plane,generic_floor_candidates,-604.408114,0.000000,grid_05_08,362.055,69.274,509.004,153.979
180,7.458333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,155.845635,155.845635,0.498139,,unknown_plane,generic_floor_candidates,-600.536703,0.000000,grid_05_08,393.239,75.159,511.125,146.085
181,7.500000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,128.066241,128.066241,0.120138,,unknown_plane,generic_floor_candidates,-595.252715,0.000000,grid_05_08,424.840,82.840,511.221,141.854
182,7.541667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,98.619714,98.619714,-0.057315,,unknown_plane,generic_floor_candidates,-586.908124,0.000000,grid_05_08,456.145,95.073,511.661,142.096
183,7.583333,0.001295,0.001295,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,62.620535,62.620535,-0.252589,,unknown_plane,generic_floor_candidates,-577.413210,0.000000,grid_05_09,494.264,106.364,513.317,145.380
184,7.625000,0.415114,0.074692,0.004952,0,0,0,0,0,none,hand,left_hand,left,hand,35.968851,35.968851,-0.259482,,unknown_plane,generic_floor_candidates,-560.687070,0.004952,bottom,521.294,152.513,516.429,149.926
185,7.666667,0.499319,0.251120,0.086269,0,0,0,0,0,proposal,hand,left_hand,left,hand,22.539399,22.539399,-0.089348,,unknown_plane,generic_floor_candidates,-545.027472,0.086269,bottom,538.050,165.684,552.986,163.808
186,7.708333,0.402788,0.402788,0.129709,0,0,0,0,0,proposal,hand,left_hand,left,hand,14.207659,14.207659,-0.024807,,unknown_plane,generic_floor_candidates,-531.954954,0.129709,bottom,545.486,172.720,556.694,171.364
187,7.750000,0.440262,0.440262,0.191053,0,0,0,0,0,proposal,hand,left_hand,left,hand,12.008783,12.008783,-0.025593,,unknown_plane,generic_floor_candidates,-519.823391,0.191053,bottom,551.624,182.656,560.202,183.041
188,7.791667,0.332132,0.332132,0.268666,0,0,0,0,0,proposal,hand,left_hand,left,hand,18.078784,18.078784,0.024868,,unknown_plane,generic_floor_candidates,-507.559997,0.268666,bottom,555.559,195.227,563.131,196.315
189,7.833333,0.099232,0.099232,0.373031,0,0,0,0,0,none,hand,left_hand,left,hand,33.311724,33.311724,0.041692,,unknown_plane,generic_floor_candidates,-493.904421,0.373031,bottom,557.674,212.131,563.325,214.722
190,7.875000,0.004927,0.004927,0.487904,0,0,0,0,0,none,hand,left_hand,left,hand,55.276573,55.276573,-0.019462,,unknown_plane,generic_floor_candidates,-478.763718,0.487904,bottom,558.262,230.737,562.901,234.641
191,7.916667,0.000015,0.000015,0.614785,0,0,0,0,0,none,hand,left_hand,left,hand,82.534648,82.534648,0.021311,,unknown_plane,generic_floor_candidates,-461.999926,0.614785,bottom,559.188,251.288,563.871,257.777
192,7.958333,0.000000,0.000000,0.739012,0,0,0,0,0,none,hand,left_hand,left,hand,111.353746,111.353746,0.000641,,unknown_plane,generic_floor_candidates,-444.228971,0.739012,bottom,562.335,271.409,566.234,277.276
193,8.000000,0.000000,0.000000,0.843673,0,0,0,0,0,none,hand,left_hand,left,hand,112.361685,112.361685,-0.007335,,unknown_plane,generic_floor_candidates,-426.703703,0.843673,left,535.185,265.100,570.532,297.996
194,8.041667,0.000000,0.000000,0.925039,0,0,0,0,0,none,hand,left_hand,left,hand,120.880095,120.880095,-0.000238,,unknown_plane,generic_floor_candidates,-410.482315,0.925039,top,556.644,267.383,575.456,315.129
195,8.083333,0.000000,0.000000,0.996318,0,0,0,0,0,none,hand,left_hand,left,hand,138.898375,138.898375,-0.036919,,unknown_plane,generic_floor_candidates,-395.663844,0.996318,top,565.238,281.113,582.400,329.702
196,8.125000,0.000000,0.000000,1.000000,0,0,0,0,0,none,hand,left_hand,left,hand,166.573805,166.573805,-0.023184,,unknown_plane,generic_floor_candidates,-382.075214,1.000000,left,559.275,308.128,589.802,341.147
197,8.166667,0.000000,0.000000,1.000000,0,0,0,0,0,none,hand,left_hand,left,hand,174.106548,174.106548,-0.058804,,unknown_plane,generic_floor_candidates,-370.730773,1.000000,left,565.902,316.299,595.445,348.392
