frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
95,3.916667,-0.122750,-0.403109,2.846722,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.674,152.039,576.674,152.039,171.891,171.891,576.674,152.039,171.891,2.846722,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
96,3.958333,-0.131514,-0.432113,2.846722,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,572.153,137.076,572.153,137.076,155.279,155.279,572.153,137.076,155.279,2.846722,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
97,4.000000,-0.135063,-0.473947,2.846722,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,570.322,115.494,570.322,115.494,133.730,133.730,570.322,115.494,133.730,2.846722,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
98,4.041667,-0.150768,-0.522270,2.884150,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,563.229,94.061,563.229,94.061,110.164,110.164,563.229,94.061,110.164,2.884150,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
99,4.083333,-0.155487,-0.571394,2.887276,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,560.912,69.362,560.912,69.362,87.414,87.414,560.912,69.362,87.414,2.887276,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
100,4.125000,-0.168739,-0.655050,3.072590,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.348,46.906,559.348,46.906,64.861,64.861,559.348,46.906,64.861,3.072590,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
101,4.166667,-0.182978,-0.754409,3.324748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.175,26.763,559.175,26.763,44.968,44.968,559.175,26.763,44.968,3.324748,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
102,4.208333,-0.195400,-0.836668,3.545498,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.062,13.438,559.062,13.438,27.887,27.887,559.062,13.438,27.887,3.545498,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
103,4.250000,-0.213364,-0.934882,3.897457,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.602,7.726,559.602,7.726,16.084,16.084,559.602,7.726,16.084,3.897457,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
104,4.291667,-0.229425,-1.027549,4.209100,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.951,1.476,559.951,1.476,9.507,9.507,559.951,1.476,9.507,4.209100,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
105,4.333333,-0.199603,-1.071941,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,570.988,-10.620,570.988,-10.620,3.814,3.814,570.988,-10.620,3.814,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
106,4.375000,-0.197920,-1.074734,4.247950,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.575,-11.558,571.575,-11.558,4.213,4.213,571.575,-11.558,4.213,4.247950,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
107,4.416667,-0.195045,-1.071979,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,572.564,-10.633,572.564,-10.633,6.633,6.633,572.564,-10.633,6.633,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
108,4.458333,-0.191392,-1.060563,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.827,-6.686,573.827,-6.686,12.180,12.180,573.827,-6.686,12.180,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
109,4.500000,-0.187821,-1.026385,4.209100,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.467,1.882,574.467,1.882,22.927,22.927,574.467,1.882,22.927,4.209100,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
110,4.541667,-0.180720,-0.945084,4.006381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.754,13.564,573.754,13.564,38.827,38.827,573.754,13.564,38.827,4.006381,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
111,4.583333,-0.176465,-0.870699,3.924733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.968,34.191,573.968,34.191,59.497,59.497,573.968,34.191,59.497,3.924733,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
112,4.625000,-0.174564,-0.797081,3.882962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.977,58.530,573.977,58.530,83.793,83.793,573.977,58.530,83.793,3.882962,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
113,4.666667,-0.165290,-0.693499,3.706260,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.504,85.201,574.504,85.201,110.023,110.023,574.504,85.201,110.023,3.706260,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
114,4.708333,-0.147191,-0.549366,3.314917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.790,116.615,574.790,116.615,140.805,140.805,574.790,116.615,140.805,3.314917,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
115,4.750000,-0.141321,-0.451901,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.221,146.461,573.221,146.461,169.124,169.124,573.221,146.461,169.124,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
116,4.791667,-0.145325,-0.470071,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.329,137.875,571.329,137.875,161.141,161.141,571.329,137.875,161.141,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
117,4.833333,-0.146952,-0.516542,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,570.560,115.916,570.560,115.916,140.661,140.661,570.560,115.916,140.661,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
118,4.875000,-0.150819,-0.562572,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.733,94.165,568.733,94.165,118.028,118.028,568.733,94.165,118.028,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
119,4.916667,-0.173593,-0.683365,3.531501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.810,75.817,567.810,75.817,98.827,98.827,567.810,75.817,98.827,3.531501,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
120,4.958333,-0.176599,-0.732392,3.597087,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.899,60.982,567.899,60.982,83.029,83.029,567.899,60.982,83.029,3.597087,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
121,5.000000,-0.181090,-0.760141,3.597556,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.075,49.693,566.075,49.693,70.726,70.726,566.075,49.693,70.726,3.597556,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
122,5.041667,-0.184579,-0.789098,3.651109,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,565.756,42.597,565.756,42.597,62.165,62.165,565.756,42.597,62.165,3.651109,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
123,5.083333,-0.185769,-0.799370,3.660600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,565.471,39.299,565.471,39.299,57.927,57.927,565.471,39.299,57.927,3.660600,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
124,5.125000,-0.187686,-0.803937,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,565.237,39.760,565.237,39.760,58.071,58.071,565.237,39.760,58.071,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
125,5.166667,-0.187664,-0.790948,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,565.246,44.934,565.246,44.934,62.483,62.483,565.246,44.934,62.483,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
126,5.208333,-0.184847,-0.771040,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.368,52.864,566.368,52.864,69.968,69.968,566.368,52.864,69.968,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
127,5.250000,-0.182484,-0.736240,3.660600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.789,64.626,566.789,64.626,80.945,80.945,566.789,64.626,80.945,3.660600,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
128,5.291667,-0.177257,-0.683929,3.603758,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.764,81.285,567.764,81.285,98.056,98.056,567.764,81.285,98.056,3.603758,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
129,5.333333,-0.152907,-0.597304,3.363384,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.234,99.190,573.234,99.190,117.576,117.576,573.234,99.190,117.576,3.363384,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
130,5.375000,-0.131717,-0.476516,2.962788,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.710,123.799,574.710,123.799,144.061,144.061,574.710,123.799,144.061,2.962788,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
131,5.416667,-0.130258,-0.427827,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.108,143.581,574.108,143.581,158.781,158.781,574.108,143.581,158.781,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
132,5.458333,-0.142898,-0.445804,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.714,134.487,567.714,134.487,149.374,149.374,567.714,134.487,149.374,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
133,5.500000,-0.167698,-0.498179,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.169,107.993,555.169,107.993,125.760,125.760,555.169,107.993,125.760,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
134,5.541667,-0.205374,-0.556930,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.110,78.273,536.110,78.273,94.147,94.147,536.110,78.273,94.147,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
135,5.583333,-0.266977,-0.653436,3.114194,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,514.098,51.850,514.098,51.850,66.373,66.373,514.098,51.850,66.373,3.114194,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
136,5.625000,-0.320646,-0.717388,3.187350,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.259,29.456,492.259,29.456,44.697,44.697,492.259,29.456,44.697,3.187350,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
137,5.666667,-0.425573,-0.878160,3.741024,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,472.934,15.263,472.934,15.263,25.725,25.725,472.934,15.263,25.725,3.741024,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
138,5.708333,-0.730483,-1.390321,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,455.199,8.270,455.199,8.270,12.153,12.153,455.199,8.270,12.153,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
139,5.750000,-0.526502,-1.242300,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,506.803,45.717,506.803,45.717,73.639,73.639,506.803,45.717,73.639,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
140,5.791667,-0.494607,-1.190218,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,514.872,58.893,514.872,58.893,87.846,87.846,514.872,58.893,87.846,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
141,5.833333,-0.432258,-1.056956,5.395530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.344,72.308,522.344,72.308,101.075,101.075,522.344,72.308,101.075,5.395530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
142,5.875000,-0.423415,-1.002516,5.395530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,524.751,87.126,524.751,87.126,114.727,114.727,524.751,87.126,114.727,5.395530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
143,5.916667,-0.378050,-0.872555,4.985950,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,528.646,102.990,528.646,102.990,130.079,130.079,528.646,102.990,130.079,4.985950,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
144,5.958333,-0.341304,-0.752846,4.576370,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,530.472,118.404,530.472,118.404,146.573,146.573,530.472,118.404,146.573,4.576370,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
145,6.000000,0.053282,-0.603365,4.281568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,658.276,153.042,658.276,153.042,171.898,171.898,658.276,153.042,171.898,4.281568,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
146,6.041667,0.049628,-0.590798,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.159,155.732,657.159,155.732,177.041,177.041,657.159,155.732,177.041,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
147,6.083333,0.073553,-0.596197,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,665.431,153.865,665.431,153.865,177.690,177.690,665.431,153.865,177.690,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
148,6.125000,0.084183,-0.596209,4.232651,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,669.209,153.133,669.209,153.133,178.530,178.530,669.209,153.133,178.530,4.232651,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
149,6.166667,0.092072,-0.598147,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.834,153.191,671.834,153.191,178.921,178.921,671.834,153.191,178.921,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
150,6.208333,0.095188,-0.602015,4.281568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.650,153.505,672.650,153.505,178.795,178.795,672.650,153.505,178.795,4.281568,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
151,6.250000,0.096375,-0.605648,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.661,154.748,672.661,154.748,179.591,179.591,672.661,154.748,179.591,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
152,6.291667,0.097623,-0.607064,4.365447,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.842,155.774,672.842,155.774,180.017,180.017,672.842,155.774,180.017,4.365447,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
153,6.333333,0.103976,-0.609053,4.365447,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,674.979,155.105,674.979,155.105,178.886,178.886,674.979,155.105,178.886,4.365447,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
154,6.375000,0.108620,-0.605848,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,676.811,154.680,676.811,154.680,178.988,178.988,676.811,154.680,178.988,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
155,6.416667,0.112205,-0.606087,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,678.026,154.599,678.026,154.599,179.308,179.308,678.026,154.599,179.308,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
156,6.458333,0.116610,-0.621621,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,678.592,154.275,678.592,154.275,179.139,179.139,678.592,154.275,179.139,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
157,6.500000,0.117807,-0.620488,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,678.988,154.650,678.988,154.650,179.361,179.361,678.988,154.650,179.361,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
158,6.541667,0.115133,-0.621519,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,678.103,154.309,678.103,154.309,178.996,178.996,678.103,154.309,178.996,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
159,6.583333,0.114549,-0.622896,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.910,153.853,677.910,153.853,178.653,178.653,677.910,153.853,178.653,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
160,6.625000,0.117784,-0.660734,4.692067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,676.866,153.192,676.866,153.192,178.486,178.486,676.866,153.192,178.486,4.692067,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
161,6.666667,0.117554,-0.701717,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,674.901,151.665,674.901,151.665,177.325,177.325,674.901,151.665,177.325,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
162,6.708333,0.112370,-0.703425,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.362,151.158,673.362,151.158,177.075,177.075,673.362,151.158,177.075,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
163,6.750000,0.109218,-0.705621,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.426,150.506,672.426,150.506,176.771,176.771,672.426,150.506,176.771,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
164,6.791667,0.103627,-0.705106,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,670.766,150.659,670.766,150.659,177.040,177.040,670.766,150.659,177.040,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
165,6.833333,0.092524,-0.684891,4.803135,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,668.290,150.588,668.290,150.588,176.993,176.993,668.290,150.588,176.993,4.803135,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
166,6.875000,0.085982,-0.665734,4.651992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,667.144,149.832,667.144,149.832,176.318,176.318,667.144,149.832,176.318,4.651992,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
167,6.916667,0.078931,-0.650745,4.545092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,665.504,149.732,665.504,149.732,176.367,176.367,665.504,149.732,176.367,4.545092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
168,6.958333,0.069156,-0.613201,4.280996,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,663.724,149.640,663.724,149.640,176.191,176.191,663.724,149.640,176.191,4.280996,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
169,7.000000,0.048592,-0.626636,4.254587,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,656.773,143.697,656.773,143.697,173.570,173.570,656.773,143.697,173.570,4.254587,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
170,7.041667,0.037623,-0.614318,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.260,143.485,653.260,143.485,172.991,172.991,653.260,143.485,172.991,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
171,7.083333,0.020250,-0.617470,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,647.137,142.374,647.137,142.374,171.734,171.734,647.137,142.374,171.734,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
172,7.125000,-0.030024,-0.617252,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,629.418,142.451,629.418,142.451,171.649,171.649,629.418,142.451,171.649,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
173,7.166667,-0.221193,-0.623312,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,562.041,140.315,562.041,140.315,170.511,170.511,562.041,140.315,170.511,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
174,7.208333,-0.342698,-0.631532,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,519.217,137.418,519.217,137.418,166.899,166.899,519.217,137.418,166.899,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
175,7.250000,-0.095534,-0.626840,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,605.984,136.807,605.984,136.807,164.459,164.459,605.984,136.807,164.459,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
176,7.291667,-0.417640,-0.691866,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.295,113.654,491.295,113.654,160.279,160.279,491.295,113.654,160.279,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
177,7.333333,-0.946410,-0.796750,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,303.021,76.309,303.021,76.309,145.937,145.937,303.021,76.309,145.937,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
178,7.375000,-0.868184,-0.804619,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,330.874,73.507,330.874,73.507,136.241,136.241,330.874,73.507,136.241,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
179,7.416667,-0.782066,-0.797226,4.111627,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,360.659,75.244,360.659,75.244,103.410,103.410,360.659,75.244,103.410,4.111627,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
180,7.458333,-0.692638,-0.780357,4.095105,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,391.603,80.145,391.603,80.145,106.276,106.276,391.603,80.145,106.276,4.095105,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
181,7.500000,-0.571137,-0.716240,3.863631,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,422.905,87.750,422.905,87.750,113.941,113.941,422.905,87.750,113.941,3.863631,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
182,7.541667,-0.455197,-0.635827,3.598014,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,454.202,100.474,454.202,100.474,125.483,125.483,454.202,100.474,125.483,3.598014,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
183,7.583333,-0.323853,-0.524905,3.112056,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.171,112.293,487.171,112.293,138.456,138.456,487.171,112.293,138.456,3.112056,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
184,7.625000,-0.235547,-0.444190,2.825267,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,517.560,129.105,517.560,129.105,152.513,152.513,517.560,129.105,152.513,2.825267,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
185,7.666667,-0.192307,-0.413747,2.784281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,538.565,141.764,538.565,141.764,165.684,165.684,538.565,141.764,165.684,2.784281,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
186,7.708333,-0.178570,-0.401564,2.784281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.811,148.190,545.811,148.190,172.720,172.720,545.811,148.190,172.720,2.784281,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
187,7.750000,-0.166390,-0.382278,2.773652,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,551.899,157.590,551.899,157.590,182.656,182.656,551.899,157.590,182.656,2.773652,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
188,7.791667,-0.159548,-0.358387,2.773652,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.522,170.240,555.522,170.240,195.227,195.227,555.522,170.240,195.227,2.773652,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
189,7.833333,-0.158802,-0.333852,2.825267,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.453,186.460,557.453,186.460,212.131,212.131,557.453,186.460,212.131,2.825267,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
190,7.875000,-0.159721,-0.296763,2.825320,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,556.977,205.742,556.977,205.742,230.737,230.737,556.977,205.742,230.737,2.825320,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
191,7.916667,-0.161574,-0.258474,2.841909,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,556.504,226.429,556.504,226.429,251.288,251.288,556.504,226.429,251.288,2.841909,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
192,7.958333,-0.159190,-0.218913,2.850268,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.977,247.205,557.977,247.205,271.409,271.409,557.977,247.205,271.409,2.850268,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
193,8.000000,-0.152321,-0.183112,2.863092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,561.868,266.074,561.868,266.074,289.585,289.585,561.868,266.074,289.585,2.863092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
194,8.041667,-0.140459,-0.153569,2.923569,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.443,282.857,569.443,282.857,304.817,304.817,569.443,282.857,304.817,2.923569,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
