frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
136,1,0,0,1,optimize,sustained_grasp,0.111005,0.393207,0.180000,0.220000,0.220000,1,1,0,1,0.549716,0.000000
137,1,1,0,1,optimize,high_speed,0.586014,0.554708,0.300000,0.420000,0.340000,1,0,1,1,0.600566,0.000000
138,1,1,0,1,optimize,high_speed,2.148425,0.555698,0.300000,0.420000,0.340000,1,0,1,1,1.286023,0.000000
139,1,1,0,1,optimize,high_speed,0.252029,0.554404,0.300000,0.420000,0.340000,1,1,0,0,0.746485,0.000000
140,0,0,0,1,optimize,uniform_motion,0.061072,0.060239,0.180000,0.220000,0.220000,0,1,0,1,0.683031,0.000000
141,0,1,0,0,optimize,high_speed,0.435203,0.183502,0.300000,0.420000,0.340000,1,0,1,1,0.482404,0.000000
142,1,0,0,0,optimize,uniform_motion,0.055154,0.186404,0.180000,0.220000,0.220000,1,0,0,1,0.552563,0.000000
143,0,1,0,0,optimize,high_speed,0.432092,0.238288,0.300000,0.420000,0.340000,1,0,1,0,0.409425,0.000000
144,0,1,0,0,optimize,high_speed,0.428295,0.239968,0.300000,0.420000,0.340000,1,0,1,0,0.352245,0.000000
145,0,1,0,0,optimize,high_speed,0.514734,0.237699,0.300000,0.420000,0.340000,1,1,1,1,0.105694,0.000000
146,0,0,0,0,optimize,uniform_motion,0.036405,0.013938,0.180000,0.220000,0.220000,0,0,0,0,0.134622,0.000000
147,0,0,0,0,optimize,low_speed,0.024527,0.011770,0.100000,0.120000,0.120000,0,0,0,0,0.129729,0.000000
148,0,0,0,0,optimize,low_speed,0.018341,0.010983,0.100000,0.120000,0.120000,0,0,0,0,0.141686,0.000000
149,0,0,0,0,optimize,low_speed,0.017011,0.010469,0.100000,0.120000,0.120000,0,0,0,0,0.125303,0.000000
150,0,0,0,0,optimize,uniform_motion,0.034332,0.009786,0.180000,0.220000,0.220000,0,0,0,0,0.090808,0.000000
151,0,0,0,0,optimize,uniform_motion,0.052060,0.008895,0.180000,0.220000,0.220000,0,0,0,0,0.041942,0.000000
152,0,0,0,0,optimize,uniform_motion,0.032015,0.012311,0.180000,0.220000,0.220000,0,0,0,0,0.024595,0.000000
153,0,0,0,0,optimize,static_hold,0.006657,0.012837,0.100000,0.120000,0.120000,0,0,0,0,0.033452,0.000000
154,0,0,0,0,optimize,uniform_motion,0.032453,0.013404,0.180000,0.220000,0.220000,0,0,0,0,0.077332,0.000000
155,0,0,0,0,optimize,static_hold,0.003593,0.013657,0.100000,0.120000,0.120000,0,0,0,0,0.090674,0.000000
156,0,0,0,0,optimize,free_motion,0.105312,0.014045,0.180000,0.220000,0.220000,0,0,0,0,0.010684,0.000000
157,0,0,0,0,optimize,static_hold,0.001648,0.014163,0.100000,0.120000,0.120000,0,0,0,0,0.017268,0.000000
158,0,0,0,0,optimize,static_hold,0.002866,0.014207,0.100000,0.120000,0.120000,0,0,0,0,0.028261,0.000000
159,0,0,0,0,optimize,static_hold,0.001496,0.014207,0.100000,0.120000,0.120000,0,0,0,0,0.041684,0.000000
160,0,1,0,0,optimize,high_speed,0.257330,0.014136,0.300000,0.420000,0.340000,0,0,0,0,0.202161,0.000000
161,0,1,0,0,optimize,high_speed,0.257791,0.013381,0.300000,0.420000,0.340000,0,0,0,0,0.446559,0.000000
162,0,0,0,0,optimize,static_hold,0.005458,0.002921,0.100000,0.120000,0.120000,0,0,0,0,0.444774,0.000000
163,0,0,0,0,optimize,static_hold,0.003842,0.002633,0.100000,0.120000,0.120000,0,0,0,0,0.443901,0.000000
164,0,0,0,0,optimize,static_hold,0.005615,0.002609,0.100000,0.120000,0.120000,0,0,0,0,0.442897,0.000000
165,0,0,0,0,optimize,free_motion,0.145286,0.002704,0.180000,0.220000,0.220000,0,0,0,0,0.297778,0.000000
166,0,0,0,0,optimize,free_motion,0.152493,0.003248,0.180000,0.220000,0.220000,0,0,0,0,0.146726,0.000000
167,0,0,0,0,optimize,free_motion,0.108176,0.031955,0.180000,0.220000,0.220000,0,0,0,0,0.070651,0.000000
168,0,1,0,0,optimize,high_speed,0.266930,0.045648,0.300000,0.420000,0.340000,0,0,0,0,0.158597,0.000000
169,0,0,0,0,optimize,uniform_motion,0.036067,0.047827,0.180000,0.220000,0.220000,0,0,0,0,0.144242,0.000000
170,0,0,0,0,optimize,free_motion,0.089251,0.049143,0.180000,0.220000,0.220000,0,0,0,0,0.194380,0.000000
171,0,0,0,0,optimize,low_speed,0.017657,0.049295,0.100000,0.120000,0.120000,0,0,0,0,0.157461,0.000000
172,0,0,0,0,optimize,uniform_motion,0.050274,0.049404,0.180000,0.220000,0.220000,0,0,0,0,0.114849,0.000000
173,0,1,0,0,optimize,free_motion,0.191265,0.049499,0.180000,0.220000,0.220000,0,0,0,0,0.161258,0.000000
174,0,0,0,0,optimize,free_motion,0.121783,0.049562,0.180000,0.220000,0.220000,0,0,0,0,0.237016,0.000000
175,0,1,0,0,optimize,high_speed,0.250798,0.049718,0.300000,0.420000,0.340000,0,0,0,1,0.057315,0.000000
176,0,1,0,0,optimize,high_speed,0.328604,0.050165,0.300000,0.420000,0.340000,0,0,1,0,0.255249,0.000000
177,0,1,0,0,optimize,high_speed,0.539072,0.051396,0.300000,0.420000,0.340000,0,0,1,1,0.770831,0.000000
178,0,0,0,0,optimize,free_motion,0.078621,0.048050,0.180000,0.220000,0.220000,0,0,0,0,0.697043,0.000000
179,0,0,0,0,optimize,free_motion,0.087402,0.050351,0.180000,0.220000,0.220000,0,0,0,0,0.618078,0.000000
180,0,0,0,0,optimize,free_motion,0.092493,0.052194,0.180000,0.220000,0.220000,0,0,0,0,0.539573,0.000000
181,0,1,0,0,optimize,high_speed,0.269172,0.087174,0.300000,0.420000,0.340000,0,1,0,0,0.380020,0.000000
182,1,1,0,0,optimize,high_speed,0.300767,0.321485,0.300000,0.420000,0.340000,1,0,1,0,0.266418,0.000000
183,1,1,0,0,optimize,high_speed,0.515471,0.324497,0.300000,0.420000,0.340000,1,0,1,0,0.149059,0.000000
184,1,1,0,0,optimize,high_speed,0.310742,0.321442,0.300000,0.420000,0.340000,1,1,1,0,0.080408,0.000000
185,0,0,0,0,optimize,free_motion,0.066905,0.035253,0.180000,0.220000,0.220000,0,0,0,0,0.102852,0.000000
186,0,0,0,0,optimize,low_speed,0.018361,0.034362,0.100000,0.120000,0.120000,0,0,0,0,0.096401,0.000000
187,0,0,0,0,optimize,low_speed,0.025165,0.034031,0.100000,0.120000,0.120000,0,0,0,0,0.106055,0.000000
188,0,0,0,0,optimize,low_speed,0.024851,0.033865,0.100000,0.120000,0.120000,0,0,0,0,0.106806,0.000000
189,0,0,0,0,optimize,uniform_motion,0.057154,0.033727,0.180000,0.220000,0.220000,0,0,0,0,0.058135,0.000000
190,0,0,0,0,optimize,uniform_motion,0.037100,0.033635,0.180000,0.220000,0.220000,0,0,0,0,0.059496,0.000000
191,0,0,0,0,optimize,uniform_motion,0.041769,0.034866,0.180000,0.220000,0.220000,0,0,0,0,0.053346,0.000000
192,0,0,0,0,optimize,uniform_motion,0.040505,0.035629,0.180000,0.220000,0.220000,0,0,0,0,0.059130,0.000000
193,0,0,0,0,optimize,uniform_motion,0.038644,0.035746,0.180000,0.220000,0.220000,0,0,0,0,0.062016,0.000000
194,0,0,0,0,optimize,free_motion,0.068344,0.035256,0.180000,0.220000,0.220000,0,0,0,0,0.018141,0.000000
195,0,0,0,0,optimize,uniform_motion,0.037088,0.033979,0.180000,0.220000,0.220000,0,0,0,0,0.015968,0.000000
196,0,0,0,0,optimize,free_motion,0.089205,0.017699,0.180000,0.220000,0.220000,0,0,0,0,0.062682,0.000000
197,0,0,0,0,optimize,low_speed,0.025097,0.016739,0.100000,0.120000,0.120000,0,0,0,0,0.069347,0.000000
198,0,0,0,0,optimize,low_speed,0.025518,0.015894,0.100000,0.120000,0.120000,0,0,0,0,0.080032,0.000000
199,0,0,0,0,optimize,short_impact,0.005866,0.014491,0.300000,0.420000,0.340000,0,0,0,0,0.072248,0.000000
200,0,0,0,0,optimize,low_speed,0.019511,0.010842,0.100000,0.120000,0.120000,0,0,0,0,0.077116,0.000000
201,0,0,0,0,optimize,static_hold,0.010606,0.009204,0.100000,0.120000,0.120000,0,0,0,0,0.063783,0.000000
202,0,0,0,0,optimize,static_hold,0.008332,0.008823,0.100000,0.120000,0.120000,0,0,0,0,0.052669,0.000000
203,0,0,0,0,optimize,uniform_motion,0.041843,0.008487,0.180000,0.220000,0.220000,0,0,0,0,0.025096,0.000000
204,0,0,0,0,optimize,low_speed,0.014213,0.008222,0.100000,0.120000,0.120000,0,0,0,0,0.021306,0.000000
205,0,0,0,0,optimize,low_speed,0.018617,0.008034,0.100000,0.120000,0.120000,0,0,0,0,0.036884,0.000000
206,0,0,0,0,optimize,low_speed,0.013577,0.007970,0.100000,0.120000,0.120000,0,0,0,0,0.052610,0.000000
207,0,0,0,0,optimize,low_speed,0.013049,0.007938,0.100000,0.120000,0.120000,0,0,0,0,0.064496,0.000000
208,0,0,0,0,optimize,static_hold,0.011065,0.007907,0.100000,0.120000,0.120000,0,0,0,0,0.070402,0.000000
