frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
95,3.916667,576.674,152.039,576.306,150.234,ref,563.743,150.473,human_nearest_mesh_topk,617.693,166.421,150.508,14.382,16.187,bottom_percentile_95,2.905167,2.906887,0.001720,1.000000,0.000000,0.826701,0.682615,0.682615,0.271992,14.966817,17.245250,5.000000,8.000000,left_hand,0.667956,555.627,157.599,4.498921,grid_08_01,2.874671,2.905167,0.682615,15.913207,0.469229,0.000000
96,3.958333,572.153,137.076,573.240,137.211,ref,559.303,133.972,human_nearest_mesh_topk,575.850,152.754,152.631,15.678,15.543,bottom_percentile_95,2.848017,2.836016,-0.012000,1.000000,0.000000,0.772985,0.343818,0.343818,1.000000,0.000000,0.072500,5.000000,8.000000,left_hand,0.634893,549.175,142.989,4.488435,grid_08_01,2.801258,2.848017,0.343818,0.122779,0.062295,0.000000
97,4.000000,570.322,115.494,568.780,116.367,ref,592.487,132.823,human_nearest_mesh_topk,576.137,131.683,131.208,16.189,15.316,bottom_percentile_95,2.811151,2.794239,-0.016912,1.000000,0.000000,0.837178,0.250275,0.250275,1.000000,0.000000,0.086200,5.000000,8.000000,right_hand,0.557482,597.877,142.313,4.671711,grid_09_10,2.780988,2.811151,0.250275,0.474652,0.000000,0.000000
98,4.041667,563.229,94.061,564.434,93.296,ref,550.173,89.713,human_nearest_mesh_topk,605.196,108.901,93.060,14.840,15.605,bottom_percentile_95,2.809303,2.825621,0.016318,1.000000,0.000000,0.617131,0.373973,0.373973,1.000000,0.000000,16.628550,5.000000,8.000000,left_hand,0.490730,536.694,107.609,4.487691,grid_08_01,2.807792,2.809303,0.373973,15.841121,0.000000,0.000000
99,4.083333,560.912,69.362,560.512,69.828,ref,551.342,70.025,human_nearest_mesh_topk,568.568,85.628,84.990,16.266,15.800,bottom_percentile_95,2.851886,2.905873,0.053987,1.000000,0.000000,0.523862,0.738253,0.738253,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.425680,533.385,89.965,4.475415,grid_08_02,2.886727,2.851886,0.738253,0.638381,0.000000,0.000000
100,4.125000,559.348,46.906,559.507,46.526,ref,554.586,52.760,human_nearest_mesh_topk,568.586,62.633,62.569,15.727,16.107,bottom_percentile_95,2.972683,3.061988,0.089304,1.000000,0.000000,0.424668,1.000000,1.000000,0.987645,0.254000,0.034700,5.000000,8.000000,left_hand,0.375346,531.648,77.974,4.462721,grid_10_05,3.071517,2.972683,1.000000,0.064767,0.000000,0.000000
101,4.166667,559.175,26.763,559.049,27.081,ref,559.686,36.203,human_nearest_mesh_topk,569.309,41.902,43.626,15.139,14.821,bottom_percentile_95,3.172148,3.325988,0.153839,1.000000,0.000000,0.345244,1.000000,1.000000,0.979230,0.427000,2.923350,5.000000,8.000000,left_hand,0.320955,532.831,72.094,4.444470,grid_11_05,3.335347,3.172148,1.000000,1.724338,0.150660,0.000000
102,4.208333,559.062,13.438,559.240,14.170,ref,562.109,21.990,human_nearest_mesh_topk,569.483,25.643,27.378,12.205,11.473,bottom_percentile_95,3.381267,3.541953,0.160686,1.000000,0.000000,0.264449,1.000000,1.000000,0.973734,0.540000,1.688000,5.000000,8.000000,left_hand,0.251655,535.783,71.590,4.434938,grid_11_05,3.552365,3.381267,1.000000,1.734836,0.106522,0.000000
103,4.250000,559.602,7.726,558.399,6.550,ref,574.549,14.903,human_nearest_mesh_topk,571.492,17.103,16.084,9.377,10.553,bottom_percentile_95,3.557789,4.327392,0.769603,1.000000,0.000000,0.191048,0.000000,0.100000,0.722160,5.712000,7.304550,5.000000,8.000000,left_hand,0.184815,540.198,75.932,4.428683,grid_11_05,4.314936,3.557789,0.000000,1.018705,0.065354,0.000000
104,4.291667,559.951,1.476,563.429,1.894,ref,579.785,9.618,human_nearest_mesh_topk,574.270,14.667,9.685,13.191,12.773,bottom_percentile_95,3.742436,4.121348,0.378912,1.000000,0.000000,0.133287,0.141547,0.141547,0.418151,11.962000,8.654200,5.000000,8.000000,left_hand,0.133287,544.605,84.646,4.432570,grid_11_06,3.893510,3.742436,0.141547,4.981583,0.226265,0.000000
109,4.500000,574.467,1.882,570.290,2.617,ref,566.406,21.143,human_nearest_mesh_topk,589.607,19.922,22.669,18.040,17.305,bottom_percentile_95,3.720315,4.380763,0.660448,1.000000,0.000000,0.057806,0.000000,0.100000,0.436831,11.577975,0.000000,5.000000,8.000000,left_hand,0.049555,554.092,137.747,4.414695,grid_08_01,4.373829,3.720315,0.000000,2.747376,0.513837,0.000000
110,4.541667,573.754,13.564,575.095,13.778,ref,565.733,36.835,human_nearest_mesh_topk,589.557,36.376,38.285,22.812,22.598,bottom_percentile_95,3.829329,3.918523,0.089193,1.000000,0.000000,0.063772,0.026113,0.100000,0.989591,0.214000,0.669700,5.000000,8.000000,left_hand,0.054537,553.786,149.547,4.434604,grid_08_01,3.918523,3.829329,0.026113,1.909367,0.398285,0.000000
111,4.583333,573.968,34.191,573.943,33.861,ref,565.626,57.163,human_nearest_mesh_topk,589.634,59.272,58.546,25.081,25.411,bottom_percentile_95,3.847272,3.885530,0.038258,1.000000,0.000000,0.079969,0.287185,0.287185,0.999562,0.009000,0.303400,5.000000,8.000000,left_hand,0.067565,553.671,161.107,4.454627,grid_08_01,3.861952,3.847272,0.287185,0.725888,0.048135,0.000000
112,4.625000,573.977,58.530,574.110,58.205,ref,584.395,81.661,human_nearest_mesh_topk,590.835,82.886,82.850,24.356,24.681,bottom_percentile_95,3.920032,4.021143,0.101112,1.000000,0.000000,0.099497,0.000000,0.100000,1.000000,0.000000,0.268800,5.000000,8.000000,right_hand,0.097692,605.578,175.655,4.661959,grid_11_05,3.979562,3.920032,0.000000,0.036290,0.000000,0.000000
113,4.666667,574.504,85.201,574.479,86.685,ref,589.477,107.110,human_nearest_mesh_topk,592.448,110.528,109.252,25.327,23.843,bottom_percentile_95,3.800233,3.710431,-0.089802,1.000000,0.000000,0.165287,1.000000,1.000000,0.973928,0.536000,0.000000,5.000000,8.000000,right_hand,0.162704,604.126,181.711,4.679037,grid_11_05,3.702216,3.800233,1.000000,1.275295,0.000000,0.000000
114,4.708333,574.790,116.615,574.381,116.290,ref,589.735,138.392,human_nearest_mesh_topk,592.797,139.394,139.967,22.779,23.104,bottom_percentile_95,3.530384,3.305760,-0.224623,1.000000,0.030452,0.348892,0.000000,0.100000,0.947515,1.079020,0.000000,5.000000,8.000000,right_hand,0.333888,602.236,183.656,4.691859,grid_11_05,3.309598,3.530384,0.000000,0.573086,0.429470,0.000000
115,4.750000,573.221,146.461,573.130,136.983,ref,590.692,164.894,human_nearest_mesh_topk,591.321,159.426,167.959,12.965,22.443,bottom_percentile_95,3.559770,3.056096,-0.503675,1.000000,0.000000,0.709640,0.000000,0.100000,0.000000,30.545000,1.632600,5.000000,8.000000,right_hand,0.709640,598.950,180.527,4.701136,bottom,3.069511,3.559770,0.000000,8.533326,1.000000,0.000000
116,4.791667,571.329,137.875,571.664,135.915,ref,587.645,156.834,human_nearest_mesh_topk,587.760,158.062,159.832,20.187,22.147,bottom_percentile_95,3.572994,3.031189,-0.541805,1.000000,0.000000,0.668416,0.000000,0.100000,0.000000,21.959000,0.270000,5.000000,8.000000,right_hand,0.668416,597.546,173.943,4.714648,bottom,3.032228,3.572994,0.000000,1.770481,1.000000,0.000000
117,4.833333,570.560,115.916,570.197,117.542,ref,584.467,136.710,human_nearest_mesh_topk,586.312,139.605,139.047,23.689,22.063,bottom_percentile_95,3.578945,2.910116,-0.668829,1.000000,0.037883,0.496946,0.000000,0.100000,1.000000,0.000000,1.173450,5.000000,8.000000,right_hand,0.496946,599.505,165.325,4.733309,bottom,2.905924,3.578945,0.000000,0.558610,0.000000,0.000000
118,4.875000,568.733,94.165,568.930,94.429,ref,583.995,114.311,human_nearest_mesh_topk,585.483,116.361,116.392,22.196,21.932,bottom_percentile_95,3.581623,3.056309,-0.525314,1.000000,0.043784,0.346846,0.000000,0.100000,1.000000,0.000000,0.729150,5.000000,8.000000,right_hand,0.346846,603.782,156.226,4.748317,bottom,3.071711,3.581623,0.000000,0.031105,0.000000,0.000000
119,4.916667,567.810,75.817,568.083,75.824,ref,585.955,94.317,human_nearest_mesh_topk,584.674,97.079,96.998,21.262,21.256,bottom_percentile_95,3.591089,3.605624,0.014534,1.000000,0.164114,0.238698,0.955041,0.955041,0.995671,0.089000,0.000000,5.000000,8.000000,right_hand,0.238698,608.550,150.918,4.756816,bottom,3.598834,3.591089,0.955041,0.081371,0.000000,0.000000
120,4.958333,567.899,60.982,567.343,60.929,ref,565.202,78.679,human_nearest_mesh_topk,584.534,81.003,81.023,20.021,20.074,bottom_percentile_95,3.551666,3.542472,-0.009194,1.000000,0.243580,0.197008,0.727141,0.727141,0.995671,0.089000,0.000000,5.000000,8.000000,left_hand,0.173030,548.479,143.229,4.479922,grid_08_01,3.519411,3.551666,0.727141,0.020205,0.000000,0.000000
121,5.000000,566.075,49.693,566.456,49.743,ref,567.114,66.800,human_nearest_mesh_topk,583.207,69.841,68.471,20.148,20.098,bottom_percentile_95,3.569348,3.601194,0.031847,1.000000,0.024758,0.156266,0.955041,0.955041,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.145217,552.833,141.679,4.470328,grid_11_05,3.583814,3.569348,0.955041,1.369645,0.000000,0.000000
122,5.041667,565.756,42.597,565.635,42.725,ref,573.757,60.367,human_nearest_mesh_topk,582.720,59.488,59.900,16.891,16.763,bottom_percentile_95,3.606293,3.674684,0.068391,1.000000,0.365237,0.129672,0.892706,0.892706,0.886325,2.337000,0.000000,5.000000,8.000000,left_hand,0.121493,556.887,142.426,4.466534,grid_11_05,3.636521,3.606293,0.892706,0.412495,0.000000,0.000000
123,5.083333,565.471,39.299,565.459,39.438,ref,574.024,56.332,human_nearest_mesh_topk,582.391,50.902,55.616,11.603,11.464,bottom_percentile_95,3.673117,3.782578,0.109461,1.000000,0.000000,0.119482,0.471496,0.471496,0.725555,5.642203,0.000000,5.000000,8.000000,left_hand,0.112291,560.067,142.496,4.461283,grid_11_05,3.727792,3.673117,0.471496,4.714176,0.000000,0.000000
124,5.125000,565.237,39.760,565.183,40.168,ref,571.538,54.986,human_nearest_mesh_topk,551.596,45.658,40.508,5.898,5.490,bottom_percentile_95,3.675357,3.724161,0.048804,1.000000,0.000000,0.113574,0.705019,0.705019,0.747066,5.199965,0.000000,5.000000,8.000000,left_hand,0.078788,562.215,142.882,4.457578,grid_10_05,3.677190,3.675357,0.705019,5.149324,0.000000,0.000000
125,5.166667,565.246,44.934,565.479,44.635,ref,571.718,58.244,human_nearest_mesh_topk,552.259,45.050,44.771,0.116,0.416,bottom_percentile_95,3.661347,3.675274,0.013927,1.000000,0.539717,0.122990,0.831035,0.831035,0.975193,0.510000,0.000000,5.000000,8.000000,left_hand,0.083665,564.239,143.920,4.460887,grid_10_05,3.649884,3.661347,0.831035,0.279100,0.000000,0.000000
126,5.208333,566.368,52.864,566.104,52.865,ref,576.646,66.309,human_nearest_mesh_topk,554.308,50.528,50.934,-2.336,-2.337,bottom_percentile_95,3.682508,3.702692,0.020185,1.000000,0.007220,0.142809,0.600581,0.600581,1.000000,0.000000,1.767800,5.000000,8.000000,left_hand,0.092809,565.936,145.414,4.463553,grid_10_05,3.699821,3.682508,0.600581,0.405414,0.000000,0.000000
127,5.250000,566.789,64.626,566.559,65.030,ref,575.977,76.981,human_nearest_mesh_topk,606.878,63.783,63.397,-0.843,-1.248,bottom_percentile_95,3.724987,3.769580,0.044593,1.000000,0.173083,0.173135,0.324045,0.324045,1.000000,0.000000,0.524550,5.000000,8.000000,left_hand,0.113830,566.233,146.979,4.461823,grid_09_07,3.759743,3.724987,0.324045,0.385369,0.000000,0.000000
128,5.291667,567.764,81.285,568.881,80.504,ref,577.682,93.373,human_nearest_mesh_topk,607.498,79.439,80.237,-1.846,-1.065,bottom_percentile_95,3.660640,3.603956,-0.056684,1.000000,0.047778,0.240017,1.000000,1.000000,1.000000,0.000000,0.343550,5.000000,8.000000,left_hand,0.135079,565.167,150.040,4.470324,grid_09_07,3.607993,3.660640,1.000000,0.798336,0.000000,0.000000
129,5.333333,573.234,99.190,572.136,101.426,ref,582.178,112.597,human_nearest_mesh_topk,610.107,100.732,99.919,1.542,-0.694,bottom_percentile_95,3.505362,3.376467,-0.128896,1.000000,0.014307,0.354042,1.000000,1.000000,0.733931,5.470000,1.433250,5.000000,8.000000,left_hand,0.182789,563.738,151.493,4.484748,grid_09_08,3.378317,3.505362,1.000000,0.813024,0.000000,0.000000
130,5.375000,574.710,123.799,574.900,121.754,ref,593.585,138.624,human_nearest_mesh_topk,612.207,121.451,123.095,-2.348,-0.303,bottom_percentile_95,3.211453,2.964420,-0.247032,1.000000,0.000000,0.512979,0.045010,0.100000,0.160211,17.264894,0.625300,5.000000,8.000000,right_hand,0.325968,600.070,168.091,4.653928,grid_09_10,2.970981,3.211453,0.045010,1.643910,0.381106,0.000000
131,5.416667,574.108,143.581,573.614,136.119,ref,592.687,157.774,human_nearest_mesh_topk,611.291,136.217,143.502,-7.364,0.098,bottom_percentile_95,3.042276,2.910300,-0.131975,1.000000,0.000000,0.984919,0.000000,0.100000,0.000000,36.149026,0.784450,5.000000,8.000000,right_hand,0.545505,592.129,160.148,4.654851,grid_09_09,2.903858,3.042276,0.000000,7.285407,1.000000,0.000000
132,5.458333,567.714,134.487,567.766,131.138,ref,585.857,146.758,human_nearest_mesh_topk,604.852,131.600,135.193,-2.887,0.462,bottom_percentile_95,3.119781,2.800522,-0.319259,1.000000,0.000000,0.964809,0.000000,0.100000,0.000000,26.494000,0.023500,5.000000,8.000000,right_hand,0.581686,586.310,148.244,4.666846,grid_08_09,2.797480,3.119781,0.000000,3.593071,1.000000,0.000000
133,5.500000,555.169,107.993,554.833,109.428,ref,579.511,120.794,human_nearest_mesh_topk,591.378,111.021,109.266,3.028,1.592,bottom_percentile_95,3.154658,2.747291,-0.407367,1.000000,0.000000,0.831371,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.572234,584.027,132.165,4.694629,grid_09_10,2.723346,3.154658,0.000000,1.754710,0.286701,0.000000
134,5.541667,536.110,78.273,536.147,78.769,ref,562.146,88.257,human_nearest_mesh_topk,571.941,81.953,80.751,3.680,3.183,bottom_percentile_95,3.170353,2.779558,-0.390794,1.000000,0.000000,0.445543,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.419715,583.737,115.329,4.737333,grid_08_10,2.765175,3.170353,0.000000,1.201488,0.000000,0.000000
135,5.583333,514.098,51.850,514.165,50.339,ref,528.086,64.883,human_nearest_mesh_topk,545.042,55.174,57.357,3.324,4.835,bottom_percentile_95,3.123051,3.099264,-0.023786,1.000000,0.000000,0.601925,0.568196,0.568196,0.000000,24.459000,3.028800,5.000000,8.000000,left_hand,0.401126,519.670,85.476,4.491791,grid_08_09,3.084349,3.123051,0.568196,2.182948,0.065320,0.000000
136,5.625000,492.259,29.456,503.195,29.174,ref,509.902,41.161,human_nearest_mesh_topk,520.205,34.295,37.512,4.839,5.121,bottom_percentile_95,3.156129,3.135917,-0.020212,1.000000,0.000000,0.443827,1.000000,1.000000,0.000000,44.051000,5.577950,5.000000,8.000000,left_hand,0.388967,518.479,75.243,4.471374,grid_08_10,3.183194,3.156129,1.000000,3.217143,1.000000,0.000000
137,5.666667,472.934,15.263,439.502,38.715,ref,488.395,20.846,human_nearest_mesh_topk,496.152,42.828,20.250,27.565,4.113,bottom_percentile_95,3.392880,6.717306,3.324426,1.000000,0.000000,0.244477,0.000000,0.100000,0.000000,58.244000,2.508950,5.000000,8.000000,left_hand,0.244477,522.356,70.131,4.456782,right,6.681014,3.392880,0.000000,22.577855,1.000000,0.000000
177,7.333333,303.021,76.309,363.194,62.626,ref,295.021,65.667,human_nearest_mesh_topk,292.964,65.025,75.921,-11.284,2.399,bottom_percentile_95,3.499418,4.154409,0.654991,1.000000,0.000000,0.002764,0.000000,0.100000,0.000000,88.626305,2.912000,5.000000,8.000000,left_hand,0.002764,506.737,176.658,4.485846,grid_08_05,4.184935,3.499418,0.000000,10.896174,1.000000,0.000000
178,7.375000,330.874,73.507,323.704,78.153,ref,324.175,66.584,human_nearest_mesh_topk,324.369,79.565,74.649,6.058,1.412,bottom_percentile_95,3.547360,4.104421,0.557061,1.000000,0.000000,0.006405,0.000000,0.100000,0.000000,60.753836,1.381700,5.000000,8.000000,left_hand,0.006405,507.267,164.710,4.479292,grid_05_08,4.125343,3.547360,0.000000,4.915724,1.000000,0.000000
179,7.416667,360.659,75.244,358.274,76.001,ref,353.684,69.553,human_nearest_mesh_topk,353.386,77.212,76.957,1.968,1.211,bottom_percentile_95,3.568934,4.092618,0.523685,1.000000,0.000000,0.014403,0.000000,0.100000,0.000000,30.962322,0.810700,5.000000,8.000000,left_hand,0.014403,509.004,153.979,4.474118,grid_05_08,4.113194,3.568934,0.000000,0.254395,0.000000,0.000000
180,7.458333,391.603,80.145,391.565,79.750,ref,384.795,75.754,human_nearest_mesh_topk,383.506,82.399,82.669,2.254,2.649,bottom_percentile_95,3.578642,4.076781,0.498139,1.000000,0.094459,0.032083,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.032083,511.125,146.085,4.473182,grid_05_08,4.091315,3.578642,0.000000,0.270576,0.000000,0.000000
181,7.500000,422.905,87.750,422.730,88.473,ref,417.071,83.508,human_nearest_mesh_topk,413.850,91.002,91.249,3.252,2.529,bottom_percentile_95,3.729153,3.849291,0.120138,1.000000,0.213390,0.073139,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.073139,511.221,141.854,4.473976,grid_05_08,3.852298,3.729153,0.000000,0.246712,0.000000,0.000000
182,7.541667,454.202,100.474,454.710,99.452,ref,446.468,100.948,human_nearest_mesh_topk,443.790,105.694,106.735,5.220,6.242,bottom_percentile_95,3.650741,3.593425,-0.057315,1.000000,0.044093,0.162210,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.162210,511.661,142.096,4.479916,grid_05_08,3.586585,3.650741,1.000000,1.041133,0.000000,0.000000
183,7.583333,487.171,112.293,487.390,113.582,ref,482.740,114.785,human_nearest_mesh_topk,491.116,125.607,118.914,13.314,12.024,bottom_percentile_95,3.362426,3.109837,-0.252589,1.000000,0.000000,0.442016,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.442016,513.317,145.380,4.484863,grid_08_07,3.126532,3.362426,1.000000,6.692648,0.000000,0.000000
184,7.625000,517.560,129.105,517.352,128.499,ref,517.079,141.230,human_nearest_mesh_topk,521.294,146.714,152.513,17.609,18.214,bottom_percentile_95,3.043702,2.784220,-0.259482,1.000000,0.000000,0.871318,0.712635,0.712635,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.871318,516.429,149.926,4.484350,bottom,2.782928,3.043702,0.712635,5.799176,0.415114,0.000000
185,7.666667,538.565,141.764,537.110,140.797,ref,547.213,155.464,human_nearest_mesh_topk,538.050,163.998,165.684,22.234,23.202,bottom_percentile_95,2.894968,2.805620,-0.089348,1.000000,0.000000,0.799889,0.668093,0.668093,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.686372,552.986,163.808,4.652717,grid_09_09,2.773276,2.894968,0.668093,1.685626,0.499319,0.000000
186,7.708333,545.811,148.190,547.003,148.956,ref,552.659,165.382,human_nearest_mesh_topk,545.486,175.019,172.720,26.829,26.064,bottom_percentile_95,2.854457,2.829650,-0.024807,1.000000,0.000000,0.866087,0.934746,0.934746,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.754086,556.694,171.364,4.637577,grid_10_08,2.821311,2.854457,0.934746,2.299405,0.049091,0.000000
187,7.750000,551.899,157.590,551.762,157.586,ref,554.422,177.338,human_nearest_mesh_topk,551.624,182.464,182.656,24.874,24.877,bottom_percentile_95,2.799833,2.774240,-0.025593,1.000000,0.265490,0.827610,0.669874,0.669874,1.000000,0.000000,0.079000,5.000000,8.000000,right_hand,0.806817,560.202,183.041,4.630410,grid_10_08,2.755141,2.799833,0.669874,0.192438,0.000000,0.000000
188,7.791667,555.522,170.240,555.486,170.311,ref,558.395,189.990,human_nearest_mesh_topk,555.559,195.376,195.227,25.136,25.065,bottom_percentile_95,2.779345,2.804213,0.024868,1.000000,0.319506,0.825931,0.704213,0.704213,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.825931,563.131,196.315,4.626558,bottom,2.762582,2.779345,0.704213,0.149257,0.000000,0.000000
189,7.833333,557.453,186.460,556.913,186.558,ref,558.580,207.358,human_nearest_mesh_topk,557.674,211.673,212.131,25.213,25.114,bottom_percentile_95,2.818466,2.860158,0.041692,1.000000,0.088706,0.856057,0.938886,0.938886,0.953839,0.949000,0.684000,5.000000,8.000000,right_hand,0.856057,563.325,214.722,4.625258,bottom,2.850475,2.818466,0.938886,0.458181,0.000000,0.000000
190,7.875000,556.977,205.742,557.016,205.713,ref,558.858,226.071,human_nearest_mesh_topk,558.262,230.825,230.737,25.083,25.112,bottom_percentile_95,2.773039,2.753577,-0.019462,1.000000,0.083322,0.859345,0.580940,0.580940,1.000000,0.000000,0.008000,5.000000,8.000000,right_hand,0.859345,562.901,234.641,4.618519,bottom,2.735870,2.773039,0.580940,0.087748,0.000000,0.000000
191,7.916667,556.504,226.429,556.901,226.487,ref,559.538,246.911,human_nearest_mesh_topk,559.188,251.418,251.288,24.989,24.931,bottom_percentile_95,2.821639,2.842950,0.021311,1.000000,0.067196,0.818690,0.928948,0.928948,0.953839,0.949000,0.000000,5.000000,8.000000,right_hand,0.818690,563.871,257.777,4.613715,bottom,2.861403,2.821639,0.928948,0.130402,0.000000,0.000000
192,7.958333,557.977,247.205,558.071,247.049,ref,563.374,267.707,human_nearest_mesh_topk,562.335,270.739,271.409,23.534,23.690,bottom_percentile_95,2.832138,2.832779,0.000641,1.000000,0.083338,0.838517,0.979382,0.979382,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.838517,566.234,277.276,4.596603,bottom,2.840729,2.832138,0.979382,0.669752,0.000000,0.000000
193,8.000000,561.868,266.074,562.232,266.193,ref,569.655,286.276,human_nearest_mesh_topk,568.654,287.979,288.361,21.905,21.786,bottom_percentile_95,2.832037,2.824702,-0.007335,1.000000,0.228731,0.820191,0.888452,0.888452,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.806184,570.532,297.996,4.586533,grid_11_05,2.831954,2.832037,0.888452,0.381693,0.000000,0.000000
194,8.041667,569.443,282.857,569.222,282.686,ref,577.216,301.175,human_nearest_mesh_topk,577.975,302.352,301.540,19.495,19.666,bottom_percentile_95,2.892891,2.892653,-0.000238,1.000000,0.228699,0.790035,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.766915,575.456,315.129,4.562980,grid_11_05,2.942681,2.892891,1.000000,0.811293,0.000000,0.000000
195,8.083333,577.251,295.982,577.138,295.956,ref,583.969,312.318,human_nearest_mesh_topk,586.530,313.872,313.085,17.890,17.916,bottom_percentile_95,2.925891,2.888973,-0.036919,1.000000,0.183517,0.723481,1.000000,1.000000,1.000000,0.000000,0.825600,5.000000,8.000000,right_hand,0.697723,582.400,329.702,4.539707,grid_11_05,2.952892,2.925891,1.000000,0.786805,0.000000,0.000000
196,8.125000,584.414,305.875,584.745,306.008,ref,589.951,321.378,human_nearest_mesh_topk,593.373,322.965,323.804,17.090,16.957,bottom_percentile_95,3.000427,2.977243,-0.023184,1.000000,0.220127,0.677014,1.000000,1.000000,1.000000,0.000000,0.825600,5.000000,8.000000,right_hand,0.655404,589.802,341.147,4.527018,grid_11_05,3.061411,3.000427,1.000000,0.839095,0.000000,0.000000
197,8.166667,591.377,313.263,590.937,313.108,ref,595.924,327.237,human_nearest_mesh_topk,600.118,329.722,329.912,16.459,16.615,bottom_percentile_95,3.045031,2.986226,-0.058804,1.000000,0.969594,0.657296,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.631789,595.445,348.392,4.519346,grid_11_05,3.081524,3.045031,1.000000,0.189369,0.000000,0.000000
198,8.208333,594.728,317.327,594.838,317.361,ref,599.258,330.389,human_nearest_mesh_topk,603.541,333.427,333.520,16.100,16.066,bottom_percentile_95,3.091704,3.016859,-0.074845,1.000000,1.000000,0.619817,0.801149,0.801149,0.859727,2.883823,0.000000,5.000000,8.000000,right_hand,0.595031,599.257,353.839,4.514688,grid_11_05,3.129891,3.091704,0.801149,0.092702,0.000000,0.000000
199,8.250000,596.900,319.101,596.446,319.221,ref,593.206,332.178,human_nearest_mesh_topk,605.680,334.866,334.671,15.765,15.645,bottom_percentile_95,3.155537,3.048972,-0.106565,1.000000,0.965252,0.618228,0.441768,0.441768,0.725187,5.649771,0.000000,5.000000,8.000000,left_hand,0.584516,590.892,350.249,4.364813,grid_11_05,3.207765,3.155537,0.441768,0.195102,0.000000,0.000000
200,8.291667,596.186,319.062,595.504,318.685,ref,592.428,331.966,human_nearest_mesh_topk,605.041,334.045,334.332,14.983,15.360,bottom_percentile_95,3.171365,3.029042,-0.142322,1.000000,0.831264,0.627391,0.549990,0.549990,0.754909,5.038723,0.130000,5.000000,8.000000,left_hand,0.577204,589.385,349.763,4.357823,grid_08_02,3.184314,3.171365,0.549990,0.286786,0.000000,0.000000
201,8.333333,592.134,316.067,592.891,316.420,ref,588.815,329.387,human_nearest_mesh_topk,601.635,331.523,331.044,15.456,15.103,bottom_percentile_95,3.179781,3.041191,-0.138590,1.000000,0.574187,0.625528,0.634546,0.634546,1.000000,0.000000,0.423200,5.000000,8.000000,left_hand,0.570298,585.560,347.330,4.352263,grid_08_02,3.186666,3.179781,0.634546,0.479110,0.000000,0.000000
202,8.375000,589.389,313.215,588.917,313.138,ref,583.986,326.505,human_nearest_mesh_topk,599.251,328.445,328.615,15.230,15.307,bottom_percentile_95,3.137111,2.999280,-0.137830,1.000000,0.984227,0.643842,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.550374,580.456,343.986,4.351159,grid_08_02,3.102199,3.137111,1.000000,0.170050,0.000000,0.000000
203,8.416667,584.475,309.525,584.585,309.618,ref,579.316,323.115,human_nearest_mesh_topk,595.099,325.537,324.909,16.012,15.919,bottom_percentile_95,3.127963,3.014132,-0.113831,1.000000,0.631429,0.650403,0.940001,0.940001,1.000000,0.000000,0.016000,5.000000,8.000000,left_hand,0.548207,575.341,339.986,4.350577,grid_08_02,3.120478,3.127963,0.940001,0.628390,0.000000,0.000000
204,8.458333,579.424,304.910,579.452,304.486,ref,574.047,318.742,human_nearest_mesh_topk,590.188,321.312,321.999,16.402,16.826,bottom_percentile_95,3.076261,2.964609,-0.111652,1.000000,0.592673,0.641673,0.709442,0.709442,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.534246,568.833,335.924,4.347318,grid_08_02,3.033960,3.076261,0.709442,0.687019,0.000000,0.000000
