frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
65,2.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.022486774,-0.002041530,,0.000000000,0.000000000,0.000000000,0.000000000,0.000509823,0.000000000,0.000509823,0,0
66,2.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014578168,-0.005997134,,0.000000000,0.000000000,0.000000000,0.000000000,0.000248489,0.000000000,0.000248489,0,0
67,2.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.012378280,-0.004132254,,0.000000000,0.000000000,0.000000000,0.000000000,0.000170297,0.000000000,0.000170297,0,0
68,2.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009002562,-0.003673412,,0.000000000,0.000000000,0.000000000,0.000000000,0.000094540,0.000000000,0.000094540,0,0
69,2.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005816733,-0.015863561,,0.000000000,0.000000000,0.000000000,0.000000000,0.000285487,0.000000000,0.000285487,0,0
70,2.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002979372,-0.003550429,,0.000000000,0.000000000,0.000000000,0.000000000,0.000021482,0.000000000,0.000021482,0,0
71,2.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001342292,-0.003368413,,0.000000000,0.000000000,0.000000000,0.000000000,0.000013148,0.000000000,0.000013148,0,0
72,2.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006892045,-0.004261498,,0.000000000,0.000000000,0.000000000,0.000000000,0.000065661,0.000000000,0.000065661,0,0
73,3.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013908030,0.001874719,,0.000000000,0.000000000,0.000000000,0.000000000,0.000196948,0.000000000,0.000196948,0,0
74,3.041667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019812418,-0.016300041,,0.000000000,0.000000000,0.000000000,0.000000000,0.000658223,0.000000000,0.000658223,0,0
75,3.083333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.027489458,-0.008622725,,0.000000000,0.000000000,0.000000000,0.000000000,0.000830022,0.000000000,0.000830022,0,0
76,3.125000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007871800,-0.002443128,,0.000000000,0.000000000,0.000000000,0.000000000,0.000067934,0.000000000,0.000067934,1,0
77,3.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019965159,0.001462836,,0.000000000,0.000000000,0.000000000,0.000000000,0.000400747,0.000000000,0.000400747,0,0
78,3.208333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017666380,0.016819703,,0.000000000,0.000000000,0.000000000,0.000000000,0.000595003,0.000000000,0.000595003,0,0
79,3.250000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014481780,0.015863113,,0.000000000,0.000000000,0.000000000,0.000000000,0.000461360,0.000000000,0.000461360,0,0
80,3.291667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.011088991,0.008170145,,0.000000000,0.000000000,0.000000000,0.000000000,0.000189717,0.000000000,0.000189717,0,0
81,3.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008652501,0.018507487,,0.000000000,0.000000000,0.000000000,0.000000000,0.000417393,0.000000000,0.000417393,0,0
82,3.375000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003239189,0.007914786,,0.000000000,0.000000000,0.000000000,0.000000000,0.000073136,0.000000000,0.000073136,0,0
83,3.416667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001594806,0.007227419,,0.000000000,0.000000000,0.000000000,0.000000000,0.000054779,0.000000000,0.000054779,0,0
84,3.458333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007193700,0.002897497,,0.000000000,0.000000000,0.000000000,0.000000000,0.000060145,0.000000000,0.000060145,0,0
85,3.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014344987,-0.014337668,,0.000000000,0.000000000,0.000000000,0.000000000,0.000411347,0.000000000,0.000411347,0,0
86,3.541667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021751024,-0.021517235,,0.000000000,0.000000000,0.000000000,0.000000000,0.000936098,0.000000000,0.000936098,0,0
87,3.583333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.026142544,-0.018917582,,0.000000000,0.000000000,0.000000000,0.000000000,0.001041308,0.000000000,0.001041308,1,0
88,3.625000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002303435,-0.000544706,,0.000000000,0.000000000,0.000000000,0.000000000,0.000005603,0.000000000,0.000005603,0,0
89,3.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020632156,0.008183114,,0.000000000,0.000000000,0.000000000,0.000000000,0.000492649,0.000000000,0.000492649,0,0
90,3.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.016822685,0.011461637,,0.000000000,0.000000000,0.000000000,0.000000000,0.000414372,0.000000000,0.000414372,0,0
91,3.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.012396547,0.014864038,,0.000000000,0.000000000,0.000000000,0.000000000,0.000374614,0.000000000,0.000374614,0,0
92,3.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009350335,0.017722180,,0.000000000,0.000000000,0.000000000,0.000000000,0.000401504,0.000000000,0.000401504,0,0
93,3.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005274192,0.014201715,,0.000000000,0.000000000,0.000000000,0.000000000,0.000229506,0.000000000,0.000229506,0,0
94,3.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003851158,0.005070508,,0.000000000,0.000000000,0.000000000,0.000000000,0.000040541,0.000000000,0.000040541,0,0
95,3.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000936341,-0.005430515,,0.000000000,0.000000000,0.000000000,0.000000000,0.000030367,0.000000000,0.000030367,0,0
96,3.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004723984,-0.011739804,,0.000000000,0.000000000,0.000000000,0.000000000,0.000160139,0.000000000,0.000160139,0,0
97,4.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014611108,-0.014107800,,0.000000000,0.000000000,0.000000000,0.000000000,0.000412515,0.000000000,0.000412515,0,0
98,4.041667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.024596693,-0.017695795,,0.000000000,0.000000000,0.000000000,0.000000000,0.000918138,0.000000000,0.000918138,0,0
99,4.083333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.031468783,-0.023337394,,0.000000000,0.000000000,0.000000000,0.000000000,0.001534918,0.000000000,0.001534918,1,0
100,4.125000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005019686,-0.013009891,,0.000000000,0.000000000,0.000000000,0.000000000,0.000194455,0.000000000,0.000194455,0,0
101,4.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.018221266,-0.001763363,,0.000000000,0.000000000,0.000000000,0.000000000,0.000335124,0.000000000,0.000335124,0,0
102,4.208333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.016377636,-0.005259679,,0.000000000,0.000000000,0.000000000,0.000000000,0.000295891,0.000000000,0.000295891,0,0
103,4.250000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.012526416,-0.000494171,,0.000000000,0.000000000,0.000000000,0.000000000,0.000157155,0.000000000,0.000157155,0,0
104,4.291667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008914423,-0.002263795,,0.000000000,0.000000000,0.000000000,0.000000000,0.000084592,0.000000000,0.000084592,0,0
105,4.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007266867,0.000995945,,0.000000000,0.000000000,0.000000000,0.000000000,0.000053799,0.000000000,0.000053799,0,0
106,4.375000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004271130,0.002774066,,0.000000000,0.000000000,0.000000000,0.000000000,0.000025938,0.000000000,0.000025938,0,0
107,4.416667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001513973,0.002435078,,0.000000000,0.000000000,0.000000000,0.000000000,0.000008222,0.000000000,0.000008222,0,0
108,4.458333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003445419,0.008429082,,0.000000000,0.000000000,0.000000000,0.000000000,0.000082920,0.000000000,0.000082920,0,0
109,4.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010102866,0.009630298,,0.000000000,0.000000000,0.000000000,0.000000000,0.000194811,0.000000000,0.000194811,0,0
110,4.541667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.018805472,0.005544107,,0.000000000,0.000000000,0.000000000,0.000000000,0.000384383,0.000000000,0.000384383,0,0
111,4.583333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.024261234,0.006725645,,0.000000000,0.000000000,0.000000000,0.000000000,0.000633842,0.000000000,0.000633842,0,0
112,4.625000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020799247,-0.003104557,,0.000000000,0.000000000,0.000000000,0.000000000,0.000442247,0.000000000,0.000442247,1,0
113,4.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013093110,0.000245073,,0.000000000,0.000000000,0.000000000,0.000000000,0.000171490,0.000000000,0.000171490,0,0
114,4.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019461781,0.004484658,,0.000000000,0.000000000,0.000000000,0.000000000,0.000398873,0.000000000,0.000398873,0,0
115,4.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017345792,-0.003771799,,0.000000000,0.000000000,0.000000000,0.000000000,0.000315103,0.000000000,0.000315103,0,0
116,4.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.012479705,-0.003076830,,0.000000000,0.000000000,0.000000000,0.000000000,0.000165210,0.000000000,0.000165210,0,0
117,4.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009271162,-0.001878297,,0.000000000,0.000000000,0.000000000,0.000000000,0.000089482,0.000000000,0.000089482,0,0
118,4.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005706030,-0.007367397,,0.000000000,0.000000000,0.000000000,0.000000000,0.000086837,0.000000000,0.000086837,0,0
119,4.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002752634,0.001425270,,0.000000000,0.000000000,0.000000000,0.000000000,0.000009608,0.000000000,0.000009608,0,0
120,4.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001240827,-0.004341102,,0.000000000,0.000000000,0.000000000,0.000000000,0.000020385,0.000000000,0.000020385,0,0
121,5.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002566694,0.001733400,,0.000000000,0.000000000,0.000000000,0.000000000,0.000009593,0.000000000,0.000009593,0,0
122,5.041667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010728179,0.002617541,,0.000000000,0.000000000,0.000000000,0.000000000,0.000121945,0.000000000,0.000121945,0,0
123,5.083333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019517207,0.008862879,,0.000000000,0.000000000,0.000000000,0.000000000,0.000459472,0.000000000,0.000459472,0,0
124,5.125000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025093445,-0.000714200,,0.000000000,0.000000000,0.000000000,0.000000000,0.000630191,0.000000000,0.000630191,0,0
125,5.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021430713,-0.003972151,,0.000000000,0.000000000,0.000000000,0.000000000,0.000475053,0.000000000,0.000475053,1,0
126,5.208333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013088392,-0.003007511,,0.000000000,0.000000000,0.000000000,0.000000000,0.000180351,0.000000000,0.000180351,0,0
127,5.250000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019654608,0.009366442,,0.000000000,0.000000000,0.000000000,0.000000000,0.000474034,0.000000000,0.000474034,0,0
128,5.291667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017491036,0.001979815,,0.000000000,0.000000000,0.000000000,0.000000000,0.000309856,0.000000000,0.000309856,0,0
129,5.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017050032,0.002587578,,0.000000000,0.000000000,0.000000000,0.000000000,0.000297399,0.000000000,0.000297399,0,0
130,5.375000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008919518,-0.008333825,,0.000000000,0.000000000,0.000000000,0.000000000,0.000149010,0.000000000,0.000149010,0,0
131,5.416667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004681378,-0.001434214,,0.000000000,0.000000000,0.000000000,0.000000000,0.000023972,0.000000000,0.000023972,0,0
132,5.458333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002604023,0.007482331,,0.000000000,0.000000000,0.000000000,0.000000000,0.000062766,0.000000000,0.000062766,0,0
133,5.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005117079,0.006703732,,0.000000000,0.000000000,0.000000000,0.000000000,0.000071125,0.000000000,0.000071125,0,0
134,5.541667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013716311,-0.004007928,,0.000000000,0.000000000,0.000000000,0.000000000,0.000204201,0.000000000,0.000204201,0,0
135,5.583333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.022137503,-0.005312003,,0.000000000,0.000000000,0.000000000,0.000000000,0.000518286,0.000000000,0.000518286,0,0
136,5.625000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.027443897,-0.009273868,,0.000000000,0.000000000,0.000000000,0.000000000,0.000839172,0.000000000,0.000839172,0,0
137,5.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003321531,-0.002422109,,0.000000000,0.000000000,0.000000000,0.000000000,0.000016899,0.000000000,0.000016899,1,0
138,5.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021358001,0.003563845,,0.000000000,0.000000000,0.000000000,0.000000000,0.000468865,0.000000000,0.000468865,0,0
139,5.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.018187158,0.001630988,,0.000000000,0.000000000,0.000000000,0.000000000,0.000333433,0.000000000,0.000333433,0,0
140,5.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014089842,0.006707757,,0.000000000,0.000000000,0.000000000,0.000000000,0.000243518,0.000000000,0.000243518,0,0
141,5.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009269208,0.005868337,,0.000000000,0.000000000,0.000000000,0.000000000,0.000120356,0.000000000,0.000120356,0,0
142,5.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005551827,-0.006109385,,0.000000000,0.000000000,0.000000000,0.000000000,0.000068147,0.000000000,0.000068147,0,0
