frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
31,1.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.252970000,,,0.001941866,-0.001351479,0.303572744,0.000000000,5.075873821,0.000000000,0.000000000,0.000005597,0.092156411,5.168035829,0,0
32,1.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.233453333,,,0.012843755,-0.001385468,0.301110428,0.000000000,4.988313792,0.000000000,0.000000000,0.000166882,0.090667490,5.079148164,0,0
33,1.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.230165000,,,0.021029765,-0.001340746,0.300929040,0.000000000,4.973635927,0.000000000,0.000000000,0.000444049,0.090558287,5.064638263,0,0
34,1.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.255533333,,,0.040384166,-0.001475358,0.305563710,0.000000000,5.087430618,0.000000000,0.000000000,0.001633058,0.093369181,5.182432857,0,0
35,1.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.282890000,,,0.044182468,-0.001286186,0.311015531,0.000000000,5.211586752,0.000000000,0.000000000,0.001953745,0.096730660,5.310271157,0,0
36,1.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.303648333,,0.079680000,0.016597301,-0.001171700,0.314664500,0.000000000,5.306795644,0.000000000,0.006348902,0.000276843,0.099013748,5.412435137,1,0
37,1.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.298605000,,,0.032676336,-0.001066604,0.312534491,0.000000000,5.283584946,0.000000000,0.000000000,0.001068881,0.097677808,5.382331635,0,0
38,1.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.260148333,,,0.029402590,-0.000962851,0.306253846,0.000000000,5.108270489,0.000000000,0.000000000,0.000865439,0.093791418,5.202927347,0,0
39,1.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.225263333,,,0.024741750,0.001181986,0.300785625,0.000000000,4.951796903,0.000000000,0.000000000,0.000613551,0.090471992,5.042882446,0,0
40,1.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.172268333,,,0.019253906,0.001229390,0.293241297,0.000000000,4.718749712,0.000000000,0.000000000,0.000372224,0.085990459,4.805112395,0,0
41,1.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.089626667,,,0.014794205,0.001275900,0.281914697,0.000000000,4.366539606,0.000000000,0.000000000,0.000220496,0.079475896,4.446235999,0,0
42,1.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.030555000,,,0.009314257,0.001329566,0.273837072,0.000000000,4.123153608,0.000000000,0.000000000,0.000088523,0.074986742,4.198228873,0,0
43,1.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.024163333,,,0.005316439,0.001348796,0.272948694,0.000000000,4.097237200,0.000000000,0.000000000,0.000030084,0.074500990,4.171768273,0,0
44,1.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.062178333,,,0.002178079,0.001391729,0.278024119,0.000000000,4.252579478,0.000000000,0.000000000,0.000006681,0.077297411,4.329883570,0,0
45,1.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.119031667,,,0.006132291,0.001410064,0.285649670,0.000000000,4.490295204,0.000000000,0.000000000,0.000039593,0.081595734,4.571930532,0,0
46,1.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.204230000,,,0.014119443,0.001383232,0.297255450,0.000000000,4.858629893,0.000000000,0.000000000,0.000201272,0.088360803,4.947191968,0,0
47,1.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.262075000,,,0.024975318,0.001349691,0.305472710,0.000000000,5.116983306,0.000000000,0.000000000,0.000625588,0.093313576,5.210922470,0,0
48,1.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.349676667,,,0.035219683,0.001326436,0.318236336,0.000000000,5.520980438,0.000000000,0.000000000,0.001242186,0.101274366,5.623496989,0,0
49,2.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.418043333,,,0.041730614,0.001350585,0.329079628,0.000000000,5.846933562,0.000000000,0.000000000,0.001743268,0.108293401,5.956970231,0,0
50,2.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.436623333,,0.872880000,0.023159788,0.001359082,0.332714767,0.000000000,5.937133269,0.000000000,0.761919494,0.000538223,0.110699116,6.810290102,1,0
51,2.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.427938333,,,0.030374169,0.001333144,0.329898286,0.000000000,5.894884550,0.000000000,0.000000000,0.000924367,0.108832879,6.004641797,0,0
52,2.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.422675000,,,0.029284015,0.001266956,0.327901963,0.000000000,5.869354156,0.000000000,0.000000000,0.000859159,0.107519697,5.977733011,0,0
53,2.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.398186667,,,0.024817714,0.001178855,0.323673917,0.000000000,5.751299288,0.000000000,0.000000000,0.000617309,0.104764804,5.856681401,0,0
54,2.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.406193333,,,0.019662292,-0.001415431,0.324155262,0.000000000,5.789766357,0.000000000,0.000000000,0.000388609,0.105076634,5.895231600,0,0
55,2.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.394716667,,,0.014089320,-0.001537520,0.322261654,0.000000000,5.734667914,0.000000000,0.000000000,0.000200873,0.103852573,5.838721360,0,0
56,2.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.389798333,,,0.011614667,-0.001585372,0.321341196,0.000000000,5.711136074,0.000000000,0.000000000,0.000137414,0.103260164,5.814533652,0,0
57,2.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.372310000,,,0.005682081,-0.001639038,0.318880648,0.000000000,5.627854736,0.000000000,0.000000000,0.000034972,0.101684868,5.729574576,0,0
58,2.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.316090000,,,0.004799903,-0.001643063,0.311274282,0.000000000,5.364272888,0.000000000,0.000000000,0.000025739,0.096891679,5.461190306,0,0
59,2.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.253843333,,,0.007185677,-0.001659162,0.302990707,0.000000000,5.079809771,0.000000000,0.000000000,0.000054387,0.091803369,5.171667527,0,0
60,2.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.203378333,,,0.017812139,-0.001680629,0.296507163,0.000000000,4.854876080,0.000000000,0.000000000,0.000320097,0.087916498,4.943112674,0,0
61,2.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.167236667,,,0.031480038,-0.001728928,0.292439304,0.000000000,4.696914769,0.000000000,0.000000000,0.000993982,0.085520747,4.783429498,0,0
62,2.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.087998333,,,0.042078171,-0.001724008,0.283195208,0.000000000,4.359737040,0.000000000,0.000000000,0.001773545,0.080199526,4.441710111,0,0
63,2.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.071901667,,1.259390000,0.031560842,-0.001629199,0.282392440,0.000000000,4.292776516,0.000000000,1.586063172,0.000998741,0.079745490,5.959583919,1,0
64,2.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.036458333,,,0.026697463,-0.001568825,0.276449393,0.000000000,4.147162543,0.000000000,0.000000000,0.000715216,0.076424267,4.224302026,0,0
65,2.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.038313333,,,0.033840417,-0.001543781,0.275477221,0.000000000,4.154721245,0.000000000,0.000000000,0.001147557,0.075887699,4.231756501,0,0
66,2.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.054275000,,,0.021587253,-0.001714170,0.277019683,0.000000000,4.220045776,0.000000000,0.000000000,0.000468948,0.076739905,4.297254628,0,0
67,2.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.057443333,,,0.018658263,-0.003282101,0.277040606,0.000000000,4.233073070,0.000000000,0.000000000,0.000358903,0.076751497,4.310183470,0,0
68,2.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.058610000,,,0.013608528,-0.003360363,0.276950072,0.000000000,4.237875132,0.000000000,0.000000000,0.000196484,0.076701342,4.314772959,0,0
69,2.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.104936667,,,0.008162896,-0.003432812,0.283059307,0.000000000,4.430758371,0.000000000,0.000000000,0.000078417,0.080122571,4.510959359,0,0
70,2.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.105175000,,,0.004567031,-0.003486477,0.283060050,0.000000000,4.431761781,0.000000000,0.000000000,0.000033013,0.080122992,4.511917786,0,0
71,2.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.104605000,,,0.002129411,-0.003521360,0.283016715,0.000000000,4.429362206,0.000000000,0.000000000,0.000016934,0.080098461,4.509477602,0,0
72,2.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.107111667,,,0.010811383,-0.003588889,0.283578816,0.000000000,4.439919576,0.000000000,0.000000000,0.000129766,0.080416945,4.520466287,0,0
73,3.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.086546667,,,0.021156117,-0.003643449,0.281317587,0.000000000,4.353676992,0.000000000,0.000000000,0.000460856,0.079139585,4.433277433,0,0
74,3.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.133585000,,,0.032313510,-0.003678332,0.288688714,0.000000000,4.552184952,0.000000000,0.000000000,0.001057693,0.083341174,4.636583819,0,0
75,3.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.152018333,,,0.044072177,-0.003676543,0.293064323,0.000000000,4.631182907,0.000000000,0.000000000,0.001955874,0.085886697,4.719025478,0,0
76,3.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.148126667,,-0.052870000,0.012434101,-0.003487372,0.293158863,0.000000000,4.614448176,0.000000000,0.002795237,0.000166769,0.085942119,4.703352300,1,0
77,3.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.130551667,,,0.031862350,-0.003253032,0.289551998,0.000000000,4.539250404,0.000000000,0.000000000,0.001025792,0.083840359,4.624116555,0,0
78,3.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.056888333,,,0.029452200,-0.002946243,0.278653995,0.000000000,4.230789616,0.000000000,0.000000000,0.000876112,0.077648049,4.309313777,0,0
79,3.250000,stage4_anchor_depth_final,0.000000000,0.000000000,1.988210000,,,0.023567632,-0.002565217,0.268798836,0.000000000,3.952979004,0.000000000,0.000000000,0.000562014,0.072252814,4.025793832,0,0
80,3.291667,stage4_anchor_depth_final,0.000000000,0.000000000,1.976490000,,,0.017028029,0.005025339,0.266929928,0.000000000,3.906512720,0.000000000,0.000000000,0.000315208,0.071251586,3.978079514,0,0
81,3.333333,stage4_anchor_depth_final,0.000000000,0.000000000,1.927558333,,,0.013181013,0.005377743,0.260232041,0.000000000,3.715481128,0.000000000,0.000000000,0.000202659,0.067720715,3.783404503,0,0
82,3.375000,stage4_anchor_depth_final,0.000000000,0.000000000,1.919168333,,,0.004941143,0.005663513,0.259037888,0.000000000,3.683207092,0.000000000,0.000000000,0.000056490,0.067100627,3.750364209,0,0
83,3.416667,stage4_anchor_depth_final,0.000000000,0.000000000,1.913950000,,,0.002026333,0.005827193,0.258377263,0.000000000,3.663204602,0.000000000,0.000000000,0.000038062,0.066758810,3.730001475,0,0
84,3.458333,stage4_anchor_depth_final,0.000000000,0.000000000,1.925113333,,,0.010710968,0.005892934,0.260105416,0.000000000,3.706061346,0.000000000,0.000000000,0.000149451,0.067654827,3.773865625,0,0
85,3.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.000395000,,,0.023080706,0.005862523,0.270876324,0.000000000,4.001580156,0.000000000,0.000000000,0.000567088,0.073373983,4.075521227,0,0
86,3.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.102450000,,,0.035490594,0.005866995,0.285675257,0.000000000,4.420296003,0.000000000,0.000000000,0.001294004,0.081610352,4.503200359,0,0
87,3.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.194765000,,-0.355230000,0.044074276,0.005853132,0.300113968,0.000000000,4.816993405,0.000000000,0.126188353,0.001976801,0.090068394,5.035226953,1,0
88,3.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.218200000,,,0.002902444,0.005743564,0.303138913,0.000000000,4.920411240,0.000000000,0.000000000,0.000041413,0.091893201,5.012345853,0,0
89,3.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.208316667,,,0.033214205,0.005531138,0.300351376,0.000000000,4.876662500,0.000000000,0.000000000,0.001133777,0.090210949,4.968007226,0,0
90,3.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.185006667,,,0.027319296,0.005206908,0.296228877,0.000000000,4.774254133,0.000000000,0.000000000,0.000773456,0.087751548,4.862779137,0,0
91,3.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.120638333,,,0.020818061,-0.002407798,0.286916469,0.000000000,4.497106941,0.000000000,0.000000000,0.000439189,0.082321060,4.579867190,0,0
92,3.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.044336667,,,0.015678869,-0.002751705,0.276257805,0.000000000,4.179312407,0.000000000,0.000000000,0.000253399,0.076318375,4.255884181,0,0
93,3.833333,stage4_anchor_depth_final,0.000000000,0.000000000,1.980225000,,,0.008994235,-0.003001250,0.267418760,0.000000000,3.921291051,0.000000000,0.000000000,0.000089904,0.071512793,3.992893748,0,0
94,3.875000,stage4_anchor_depth_final,0.000000000,0.000000000,1.949661667,,,0.006307523,-0.003130495,0.263150689,0.000000000,3.801180614,0.000000000,0.000000000,0.000049585,0.069248285,3.870478485,0,0
95,3.916667,stage4_anchor_depth_final,0.000000000,0.000000000,1.957830000,,,0.001097615,-0.003238721,0.264234163,0.000000000,3.833098309,0.000000000,0.000000000,0.000011694,0.069819693,3.902929696,0,0
96,3.958333,stage4_anchor_depth_final,0.000000000,0.000000000,1.989410000,,,0.007039796,-0.003266001,0.268519392,0.000000000,3.957752148,0.000000000,0.000000000,0.000060225,0.072102664,4.029915037,0,0
97,4.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.029408333,,,0.022733944,-0.003375121,0.274358961,0.000000000,4.118498183,0.000000000,0.000000000,0.000528224,0.075272840,4.194299247,0,0
98,4.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.082850000,,,0.038701608,-0.003355891,0.282517345,0.000000000,4.338264123,0.000000000,0.000000000,0.001509076,0.079816050,4.419589249,0,0
99,4.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.157835000,,-0.085620000,0.051311019,-0.003216807,0.294528095,0.000000000,4.656251887,0.000000000,0.007330784,0.002643169,0.086746799,4.752972639,1,0
100,4.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.194823333,,,0.006433975,-0.003084879,0.299377489,0.000000000,4.817249465,0.000000000,0.000000000,0.000050913,0.089626881,4.906927258,0,0
101,4.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.190413333,,,0.028834531,-0.002946690,0.297416486,0.000000000,4.797910571,0.000000000,0.000000000,0.000840113,0.088456566,4.887207250,0,0
102,4.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.199671667,,,0.025468787,-0.002775408,0.297685521,0.000000000,4.838555441,0.000000000,0.000000000,0.000656362,0.088616669,4.927828473,0,0
103,4.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.191851667,,,0.020003844,-0.002592497,0.295946135,0.000000000,4.804213729,0.000000000,0.000000000,0.000406875,0.087584115,4.892204718,0,0
104,4.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.202946667,,,0.013876576,0.000713306,0.297036605,0.000000000,4.852974016,0.000000000,0.000000000,0.000193068,0.088230745,4.941397829,0,0
105,4.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.202625000,,,0.011587358,0.000909632,0.296682539,0.000000000,4.851556891,0.000000000,0.000000000,0.000135094,0.088020529,4.939712514,0,0
106,4.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.196121667,,,0.006958148,0.001029038,0.295634733,0.000000000,4.822950375,0.000000000,0.000000000,0.000049475,0.087399895,4.910399745,0,0
107,4.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.191178333,,,0.002533028,0.001108643,0.294910842,0.000000000,4.801262488,0.000000000,0.000000000,0.000007645,0.086972405,4.888242538,0,0
108,4.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.164095000,,,0.005226108,0.001161861,0.291298349,0.000000000,4.683307169,0.000000000,0.000000000,0.000028662,0.084854728,4.768190559,0,0
109,4.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.132456667,,,0.015210927,0.001140842,0.287321260,0.000000000,4.547371435,0.000000000,0.000000000,0.000232674,0.082553507,4.630157616,0,0
110,4.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.115828333,,,0.028767643,0.001082257,0.285829072,0.000000000,4.476729536,0.000000000,0.000000000,0.000828749,0.081698258,4.559256543,0,0
111,4.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.094820000,,,0.036745420,0.001088518,0.284267471,0.000000000,4.388270832,0.000000000,0.000000000,0.001351411,0.080807995,4.470430238,0,0
112,4.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.110591667,,2.708210000,0.032719195,0.001127425,0.287875854,0.000000000,4.454597183,0.000000000,7.334401404,0.001071817,0.082872507,11.872942911,1,0
113,4.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.113911667,,,0.020177736,0.001135923,0.287435650,0.000000000,4.468622534,0.000000000,0.000000000,0.000408431,0.082619253,4.551650218,0,0
114,4.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.101363333,,,0.030588305,0.001117587,0.284511988,0.000000000,4.415727859,0.000000000,0.000000000,0.000936893,0.080947071,4.497611823,0,0
115,4.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.119455000,,,0.026299448,0.001082704,0.286124414,0.000000000,4.492089497,0.000000000,0.000000000,0.000692833,0.081867181,4.574649511,0,0
116,4.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.128631667,,,0.019106898,-0.000614471,0.286874975,0.000000000,4.531072772,0.000000000,0.000000000,0.000365451,0.082297251,4.613735475,0,0
117,4.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.133133333,,,0.014300153,-0.000670373,0.287194743,0.000000000,4.550257818,0.000000000,0.000000000,0.000204944,0.082480821,4.632943582,0,0
118,4.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.157938333,,,0.008480273,-0.000711517,0.290389401,0.000000000,4.656697850,0.000000000,0.000000000,0.000072421,0.084326004,4.741096276,0,0
119,4.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.149938333,,,0.004406067,-0.000721356,0.289244475,0.000000000,4.622234837,0.000000000,0.000000000,0.000019934,0.083662366,4.705917137,0,0
120,4.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.163488333,,,0.001659280,-0.000705256,0.291033413,0.000000000,4.680681768,0.000000000,0.000000000,0.000003251,0.084700448,4.765385467,0,0
121,5.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.154416667,,,0.003911841,-0.000700784,0.289868818,0.000000000,4.641511174,0.000000000,0.000000000,0.000015794,0.084023932,4.725550899,0,0
122,5.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.141868333,,,0.016548597,-0.000749530,0.288505767,0.000000000,4.587599957,0.000000000,0.000000000,0.000274418,0.083235578,4.671109953,0,0
123,5.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.105883333,,,0.029436975,-0.000792910,0.284432106,0.000000000,4.434744614,0.000000000,0.000000000,0.000867164,0.080901623,4.516513401,0,0
124,5.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.105593333,,,0.038821049,-0.000792015,0.285785073,0.000000000,4.433523285,0.000000000,0.000000000,0.001507701,0.081673108,4.516704094,0,0
125,5.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.117696667,,0.859240000,0.033760373,-0.000724486,0.288980023,0.000000000,4.484639172,0.000000000,0.738293378,0.001140288,0.083509454,5.307582291,1,0
126,5.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.126336667,,,0.019964477,-0.000689156,0.289359068,0.000000000,4.521307620,0.000000000,0.000000000,0.000399055,0.083728670,4.605435346,0,0
127,5.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.088873333,,,0.031705566,-0.000686026,0.283095789,0.000000000,4.363391803,0.000000000,0.000000000,0.001005714,0.080143226,4.444540742,0,0
128,5.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.078740000,,,0.027137702,-0.000739244,0.281031183,0.000000000,4.321159988,0.000000000,0.000000000,0.000737001,0.078978526,4.400875515,0,0
129,5.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.069783333,,,0.026368864,0.000184252,0.279232862,0.000000000,4.284003047,0.000000000,0.000000000,0.000695351,0.077970991,4.362669389,0,0
130,5.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.101111667,,,0.013320977,0.000072449,0.283281984,0.000000000,4.414670236,0.000000000,0.000000000,0.000177454,0.080248682,4.495096372,0,0
131,5.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.106625000,,,0.007218020,0.000045169,0.283994136,0.000000000,4.437868891,0.000000000,0.000000000,0.000052102,0.080652669,4.518573662,0,0
