frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
128,5.291667,0.067558267,-0.105001735,1.327513342,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
129,5.333333,0.048591132,-0.091154153,1.237706049,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
130,5.375,0.031770825,-0.075533047,1.145093899,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
131,5.416667,0.017342033,-0.057650532,1.050396378,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
132,5.458333,0.004821664,-0.039160171,0.954413335,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
133,5.5,-0.004999877,-0.020797111,0.858087943,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
134,5.541667,-0.012596081,-0.002902402,0.762511389,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
135,5.583333,-0.013016517,-0.004182988,0.668799799,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
136,5.625,-0.007332197,-0.017181860,0.578237799,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
137,5.666667,-0.003416413,-0.024429081,0.492290090,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
138,5.708333,0.001375804,-0.025261419,0.412528287,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
139,5.75,0.004230881,-0.018713094,0.340820793,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
140,5.791667,0.005048001,-0.011345699,0.279227381,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
141,5.833333,0.006419818,-0.000303422,0.230650453,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
142,5.875,0.006935120,0.005483018,0.198752353,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
143,5.916667,0.004759597,-0.017946967,0.189094305,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
144,5.958333,0.008533171,0.006266123,0.207615342,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
145,6.0,0.011266531,0.005922130,0.247997587,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
146,6.041667,0.014257167,-0.003314962,0.304628128,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
147,6.083333,0.018880906,-0.005598642,0.373741099,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
148,6.125,0.024485116,-0.005518798,0.452492030,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
149,6.166667,0.031297874,-0.007763504,0.538613161,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
150,6.208333,0.039156159,-0.009969893,0.630271116,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
151,6.25,0.052949030,-0.025775493,0.725710132,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
152,6.291667,0.072887589,-0.045619202,0.823621118,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
153,6.333333,0.094317682,-0.067879496,0.922891816,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
154,6.375,0.116299371,-0.087941304,1.022495009,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
155,6.416667,0.137721756,-0.106496914,1.121395120,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
156,6.458333,0.159373909,-0.122655194,1.218646183,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
157,6.5,0.182245544,-0.135531848,1.313404845,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
158,6.541667,0.201556424,-0.146772705,1.405123285,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
159,6.583333,0.205569438,-0.166569144,1.493331547,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
160,6.625,0.205393029,-0.188605060,1.577194628,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
161,6.666667,0.205843551,-0.203093853,1.656387018,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
162,6.708333,0.205595089,-0.212909802,1.730415000,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
163,6.75,0.203105846,-0.217767404,1.799028463,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
164,6.791667,0.200058556,-0.216483409,1.861949773,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
165,6.833333,0.194868947,-0.209936636,1.919037273,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
166,6.875,0.188369352,-0.195970948,1.970263033,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
167,6.916667,0.180752466,-0.176178172,2.015540454,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
168,6.958333,0.172252725,-0.149031170,2.054977933,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
169,7.0,0.163830595,-0.115183964,2.088667357,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
170,7.041667,0.154806439,-0.072858442,2.116905933,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
171,7.083333,0.145400573,-0.022599341,2.139991000,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
172,7.125,0.135646196,0.036828787,2.158318703,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
173,7.166667,0.126016470,0.104616164,2.172337926,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
174,7.208333,0.115079190,0.184869366,2.182588232,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
175,7.25,0.104433046,0.271843975,2.189765253,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
176,7.291667,0.092304649,0.369705107,2.194412280,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
177,7.333333,0.087283345,0.413118408,2.198870650,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
178,7.375,0.087083872,0.371017936,2.203501225,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
179,7.416667,0.088481799,0.302918754,2.207790832,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
180,7.458333,0.089297224,0.235873887,2.210606355,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
181,7.5,0.091893666,0.179272600,2.211437033,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
182,7.541667,0.094493922,0.132011182,2.210287291,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
183,7.583333,0.096942991,0.094756994,2.207160485,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
184,7.625,0.098771839,0.067860697,2.202136276,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
185,7.666667,0.100512864,0.054209048,2.195297665,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
186,7.708333,0.101040379,0.053849400,2.186816307,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
187,7.75,0.102238291,0.067940211,2.176840467,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
188,7.791667,0.102261176,0.097534418,2.165609554,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
189,7.833333,0.101781592,0.145145782,2.153337245,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
190,7.875,0.099956534,0.213316402,2.140299840,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
191,7.916667,0.098146421,0.300339955,2.126833751,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
192,7.958333,0.094813076,0.391899917,2.113739714,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
193,8.0,0.092737537,0.366232315,2.103055654,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
194,8.041667,0.092317935,0.284723740,2.094231493,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
195,8.083333,0.089993343,0.206934708,2.085045494,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
196,8.125,0.088499679,0.142076888,2.074422581,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
197,8.166667,0.087534332,0.088704480,2.061742476,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
198,8.208333,0.086195023,0.047059240,2.046431299,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
199,8.25,0.086723680,0.014419466,2.027981508,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
200,8.291667,0.106386735,-0.029549054,2.005904336,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
201,8.333333,0.129255469,-0.079031441,1.980169564,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
202,8.375,0.149409363,-0.118754708,1.950727803,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
203,8.416667,0.164527081,-0.145680006,1.917334149,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-5658ef045708
