frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
15,0.466667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000093708,0.000669479,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000457,0.000000000,0.000000457,1,0
16,0.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000521716,0.004562026,,0.000000000,0.000000000,0.000000000,0.000000000,0.000021084,0.000000000,0.000021084,1,0
17,0.533333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000070811,0.000493724,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000249,0.000000000,0.000000249,1,0
18,0.566667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000209493,-0.001498613,,0.000000000,0.000000000,0.000000000,0.000000000,0.000002290,0.000000000,0.000002290,1,0
19,0.600000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000489449,-0.004208727,,0.000000000,0.000000000,0.000000000,0.000000000,0.000017953,0.000000000,0.000017953,1,0
20,0.633333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000399382,-0.002633641,,0.000000000,0.000000000,0.000000000,0.000000000,0.000007096,0.000000000,0.000007096,1,0
21,0.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000087076,0.000072001,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000013,0.000000000,0.000000013,1,0
22,0.700000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000098848,-0.000366715,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000144,0.000000000,0.000000144,1,0
23,0.733333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000584608,-0.004934108,,0.000000000,0.000000000,0.000000000,0.000000000,0.000024687,0.000000000,0.000024687,1,0
24,0.766667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000903377,-0.007172859,,0.000000000,0.000000000,0.000000000,0.000000000,0.000052266,0.000000000,0.000052266,1,0
25,0.800000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000317075,-0.002783905,,0.000000000,0.000000000,0.000000000,0.000000000,0.000007851,0.000000000,0.000007851,1,0
26,0.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000028370,-0.000251781,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000064,0.000000000,0.000000064,1,0
27,0.866667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000168540,0.000958379,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000947,0.000000000,0.000000947,1,0
28,0.900000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000380142,-0.003522254,,0.000000000,0.000000000,0.000000000,0.000000000,0.000012551,0.000000000,0.000012551,1,0
29,0.933333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000545248,-0.003964549,,0.000000000,0.000000000,0.000000000,0.000000000,0.000016015,0.000000000,0.000016015,1,0
30,0.966667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000038142,-0.000356876,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000129,0.000000000,0.000000129,1,0
31,1.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000314235,0.002444022,,0.000000000,0.000000000,0.000000000,0.000000000,0.000006072,0.000000000,0.000006072,1,0
32,1.033333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000061147,0.000582272,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000343,0.000000000,0.000000343,1,0
33,1.066667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000878053,0.001982051,,0.000000000,0.000000000,0.000000000,0.000000000,0.000004700,0.000000000,0.000004700,1,0
34,1.100000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000533792,0.000786649,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000904,0.000000000,0.000000904,1,0
35,1.133333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000321636,0.002541515,,0.000000000,0.000000000,0.000000000,0.000000000,0.000006563,0.000000000,0.000006563,1,0
36,1.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000174162,0.000255359,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000096,0.000000000,0.000000096,1,0
37,1.200000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000633802,-0.004013295,,0.000000000,0.000000000,0.000000000,0.000000000,0.000016508,0.000000000,0.000016508,1,0
38,1.233333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000358022,-0.002846515,,0.000000000,0.000000000,0.000000000,0.000000000,0.000008231,0.000000000,0.000008231,1,0
39,1.266667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001012198,-0.004953785,,0.000000000,0.000000000,0.000000000,0.000000000,0.000025565,0.000000000,0.000025565,1,0
40,1.300000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000714868,-0.007011415,,0.000000000,0.000000000,0.000000000,0.000000000,0.000049671,0.000000000,0.000049671,0,0
41,1.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000835423,-0.006847735,,0.000000000,0.000000000,0.000000000,0.000000000,0.000047589,0.000000000,0.000047589,0,0
42,1.366667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001103027,-0.008604837,,0.000000000,0.000000000,0.000000000,0.000000000,0.000075260,0.000000000,0.000075260,0,0
43,1.400000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000380092,-0.002271845,,0.000000000,0.000000000,0.000000000,0.000000000,0.000005306,0.000000000,0.000005306,1,0
44,1.433333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000608408,-0.004722576,,0.000000000,0.000000000,0.000000000,0.000000000,0.000022673,0.000000000,0.000022673,1,0
45,1.466667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001457035,-0.012496489,,0.000000000,0.000000000,0.000000000,0.000000000,0.000158285,0.000000000,0.000158285,1,0
46,1.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001225948,-0.009260452,,0.000000000,0.000000000,0.000000000,0.000000000,0.000087259,0.000000000,0.000087259,1,0
47,1.533333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000073661,-0.000778599,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000612,0.000000000,0.000000612,1,0
48,1.566667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001327137,-0.009954527,,0.000000000,0.000000000,0.000000000,0.000000000,0.000100854,0.000000000,0.000100854,1,0
49,1.600000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007569038,0.061787030,,0.000000000,0.000000000,0.000000000,0.000000000,0.003874927,0.000000000,0.003874927,1,0
50,1.633333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007071620,0.058496433,,0.000000000,0.000000000,0.000000000,0.000000000,0.003471840,0.000000000,0.003471840,1,0
51,1.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015482740,0.124855328,,0.000000000,0.000000000,0.000000000,0.000000000,0.015828568,0.000000000,0.015828568,1,0
52,1.700000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.034848400,0.052837392,,0.000000000,0.000000000,0.000000000,0.000000000,0.004006201,0.000000000,0.004006201,1,0
53,1.733333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007354693,0.065797195,,0.000000000,0.000000000,0.000000000,0.000000000,0.004383362,0.000000000,0.004383362,1,0
54,1.766667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.056893997,0.007428218,,0.000000000,0.000000000,0.000000000,0.000000000,0.003292105,0.000000000,0.003292105,0,0
55,1.800000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.055639029,0.093635794,,0.000000000,0.000000000,0.000000000,0.000000000,0.011863363,0.000000000,0.011863363,0,0
56,1.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.040810972,0.024217063,,0.000000000,0.000000000,0.000000000,0.000000000,0.002252002,0.000000000,0.002252002,0,0
57,1.866667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.040710234,0.020056635,,0.000000000,0.000000000,0.000000000,0.000000000,0.002059592,0.000000000,0.002059592,0,0
58,1.900000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.039033559,-0.039432164,,0.000000000,0.000000000,0.000000000,0.000000000,0.003078514,0.000000000,0.003078514,0,0
59,1.933333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003687032,0.061992749,,0.000000000,0.000000000,0.000000000,0.000000000,0.003856695,0.000000000,0.003856695,0,0
60,1.966667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.035192554,0.044624314,,0.000000000,0.000000000,0.000000000,0.000000000,0.003229845,0.000000000,0.003229845,0,0
61,2.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.033318050,0.095732331,,0.000000000,0.000000000,0.000000000,0.000000000,0.010274772,0.000000000,0.010274772,0,0
62,2.033333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.028133309,0.011862341,,0.000000000,0.000000000,0.000000000,0.000000000,0.000932198,0.000000000,0.000932198,0,0
63,2.066667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020204192,-0.017500810,,0.000000000,0.000000000,0.000000000,0.000000000,0.000714488,0.000000000,0.000714488,0,0
64,2.100000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000328293,-0.001340746,,0.000000000,0.000000000,0.000000000,0.000000000,0.000001905,0.000000000,0.000001905,0,0
65,2.133333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007348852,-0.002572373,,0.000000000,0.000000000,0.000000000,0.000000000,0.000060623,0.000000000,0.000060623,0,0
66,2.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017026753,-0.004838404,,0.000000000,0.000000000,0.000000000,0.000000000,0.000313320,0.000000000,0.000313320,0,0
67,2.200000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008511387,-0.007961296,,0.000000000,0.000000000,0.000000000,0.000000000,0.000135826,0.000000000,0.000135826,0,0
68,2.233333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000789103,-0.002997226,,0.000000000,0.000000000,0.000000000,0.000000000,0.000009606,0.000000000,0.000009606,0,0
69,2.266667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002292412,-0.001579558,,0.000000000,0.000000000,0.000000000,0.000000000,0.000007750,0.000000000,0.000007750,0,0
70,2.300000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000996770,0.028522389,,0.000000000,0.000000000,0.000000000,0.000000000,0.000814520,0.000000000,0.000814520,0,0
71,2.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002217552,0.015759807,,0.000000000,0.000000000,0.000000000,0.000000000,0.000253289,0.000000000,0.000253289,0,0
72,2.366667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007200583,0.012996474,,0.000000000,0.000000000,0.000000000,0.000000000,0.000220757,0.000000000,0.000220757,0,0
73,2.400000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013466895,0.002907336,,0.000000000,0.000000000,0.000000000,0.000000000,0.000189810,0.000000000,0.000189810,0,0
74,2.433333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000367630,0.010329740,,0.000000000,0.000000000,0.000000000,0.000000000,0.000106839,0.000000000,0.000106839,0,0
75,2.466667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.012476037,0.028079200,,0.000000000,0.000000000,0.000000000,0.000000000,0.000944093,0.000000000,0.000944093,0,0
76,2.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017472063,0.034421136,,0.000000000,0.000000000,0.000000000,0.000000000,0.001490088,0.000000000,0.001490088,0,0
77,2.533333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025190765,0.001849675,,0.000000000,0.000000000,0.000000000,0.000000000,0.000637996,0.000000000,0.000637996,0,0
78,2.566667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025333604,0.011349834,,0.000000000,0.000000000,0.000000000,0.000000000,0.000770610,0.000000000,0.000770610,0,0
79,2.600000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001148539,0.017618427,,0.000000000,0.000000000,0.000000000,0.000000000,0.000311728,0.000000000,0.000311728,0,0
80,2.633333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.030422146,0.006970718,,0.000000000,0.000000000,0.000000000,0.000000000,0.000974098,0.000000000,0.000974098,0,0
81,2.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.031966509,0.043157454,,0.000000000,0.000000000,0.000000000,0.000000000,0.002884424,0.000000000,0.002884424,0,0
82,2.700000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.040195232,0.143637851,,0.000000000,0.000000000,0.000000000,0.000000000,0.022247489,0.000000000,0.022247489,0,0
83,2.733333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002476095,0.026840866,,0.000000000,0.000000000,0.000000000,0.000000000,0.000726563,0.000000000,0.000726563,0,0
84,2.766667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.044524380,-0.038633888,,0.000000000,0.000000000,0.000000000,0.000000000,0.003474998,0.000000000,0.003474998,0,0
85,2.800000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.061111796,0.299780242,,0.000000000,0.000000000,0.000000000,0.000000000,0.093602845,0.000000000,0.093602845,0,0
86,2.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.074103604,0.296895715,,0.000000000,0.000000000,0.000000000,0.000000000,0.093638409,0.000000000,0.093638409,1,0
87,2.866667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.058761660,0.417752953,,0.000000000,0.000000000,0.000000000,0.000000000,0.177970462,0.000000000,0.177970462,1,0
88,2.900000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.035770674,0.061538380,,0.000000000,0.000000000,0.000000000,0.000000000,0.005066513,0.000000000,0.005066513,1,0
89,2.933333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005534648,-0.048182793,,0.000000000,0.000000000,0.000000000,0.000000000,0.002352214,0.000000000,0.002352214,1,0
90,2.966667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025166221,0.034989097,,0.000000000,0.000000000,0.000000000,0.000000000,0.001857576,0.000000000,0.001857576,0,0
91,3.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.028443254,0.131309514,,0.000000000,0.000000000,0.000000000,0.000000000,0.018051207,0.000000000,0.018051207,0,0
92,3.033333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.035326545,-0.285314224,,0.000000000,0.000000000,0.000000000,0.000000000,0.082652171,0.000000000,0.082652171,0,0
93,3.066667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.028514235,-0.343380437,,0.000000000,0.000000000,0.000000000,0.000000000,0.118723186,0.000000000,0.118723186,0,0
94,3.100000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.028990649,-0.433009197,,0.000000000,0.000000000,0.000000000,0.000000000,0.188337423,0.000000000,0.188337423,0,0
95,3.133333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008453655,-0.114404840,,0.000000000,0.000000000,0.000000000,0.000000000,0.013159932,0.000000000,0.013159932,0,0
96,3.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006970422,-0.095079846,,0.000000000,0.000000000,0.000000000,0.000000000,0.009088764,0.000000000,0.009088764,0,0
97,3.200000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004975260,-0.011798389,,0.000000000,0.000000000,0.000000000,0.000000000,0.000163955,0.000000000,0.000163955,0,0
98,3.233333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001718022,0.026578798,,0.000000000,0.000000000,0.000000000,0.000000000,0.000709384,0.000000000,0.000709384,0,0
99,3.266667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005543337,0.074610880,,0.000000000,0.000000000,0.000000000,0.000000000,0.005597512,0.000000000,0.005597512,0,0
100,3.300000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013995339,-0.046368000,,0.000000000,0.000000000,0.000000000,0.000000000,0.002345861,0.000000000,0.002345861,0,0
101,3.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021999182,-0.077371083,,0.000000000,0.000000000,0.000000000,0.000000000,0.006470248,0.000000000,0.006470248,0,0
102,3.366667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.026608445,0.027842624,,0.000000000,0.000000000,0.000000000,0.000000000,0.001483221,0.000000000,0.001483221,0,0
103,3.400000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.023322847,-0.001004442,,0.000000000,0.000000000,0.000000000,0.000000000,0.000544964,0.000000000,0.000544964,1,0
104,3.433333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000809005,0.000741480,,0.000000000,0.000000000,0.000000000,0.000000000,0.000001204,0.000000000,0.000001204,1,0
105,3.466667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.026337309,-0.059808557,,0.000000000,0.000000000,0.000000000,0.000000000,0.004270717,0.000000000,0.004270717,0,0
106,3.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.024186165,-0.039405779,,0.000000000,0.000000000,0.000000000,0.000000000,0.002137786,0.000000000,0.002137786,0,0
107,3.533333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020185273,0.090962798,,0.000000000,0.000000000,0.000000000,0.000000000,0.008681676,0.000000000,0.008681676,0,0
108,3.566667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013969480,0.015258481,,0.000000000,0.000000000,0.000000000,0.000000000,0.000427968,0.000000000,0.000427968,0,0
109,3.600000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007846206,-0.104173935,,0.000000000,0.000000000,0.000000000,0.000000000,0.010913772,0.000000000,0.010913772,0,0
110,3.633333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020858783,-0.108043227,,0.000000000,0.000000000,0.000000000,0.000000000,0.012108428,0.000000000,0.012108428,0,0
111,3.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007312352,-0.160504512,,0.000000000,0.000000000,0.000000000,0.000000000,0.025815169,0.000000000,0.025815169,0,0
112,3.700000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008422249,-0.124203737,,0.000000000,0.000000000,0.000000000,0.000000000,0.015497503,0.000000000,0.015497503,0,0
113,3.733333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004089602,-0.065231917,,0.000000000,0.000000000,0.000000000,0.000000000,0.004271928,0.000000000,0.004271928,0,0
114,3.766667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001875263,-0.002861720,,0.000000000,0.000000000,0.000000000,0.000000000,0.000011706,0.000000000,0.000011706,0,0
115,3.800000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007275830,0.048418474,,0.000000000,0.000000000,0.000000000,0.000000000,0.002397286,0.000000000,0.002397286,0,0
116,3.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.007785678,0.063550394,,0.000000000,0.000000000,0.000000000,0.000000000,0.004099269,0.000000000,0.004099269,0,0
117,3.866667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013450164,0.161680237,,0.000000000,0.000000000,0.000000000,0.000000000,0.026321406,0.000000000,0.026321406,0,0
118,3.900000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.011622403,0.036164375,,0.000000000,0.000000000,0.000000000,0.000000000,0.001442942,0.000000000,0.001442942,0,0
119,3.933333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010915401,0.105818339,,0.000000000,0.000000000,0.000000000,0.000000000,0.011316667,0.000000000,0.011316667,0,0
120,3.966667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017519083,-0.004908616,,0.000000000,0.000000000,0.000000000,0.000000000,0.000331013,0.000000000,0.000331013,0,0
121,4.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021812016,-0.018797729,,0.000000000,0.000000000,0.000000000,0.000000000,0.000829119,0.000000000,0.000829119,0,0
122,4.033333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020754932,-0.091357688,,0.000000000,0.000000000,0.000000000,0.000000000,0.008776994,0.000000000,0.008776994,0,0
123,4.066667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.027982593,-0.028292968,,0.000000000,0.000000000,0.000000000,0.000000000,0.001583518,0.000000000,0.001583518,0,0
124,4.100000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.122162607,1.280567509,,0.000000000,0.000000000,0.000000000,0.000000000,1.654776848,0.000000000,1.654776848,0,0
125,4.133333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.134510063,1.403983256,,0.000000000,0.000000000,0.000000000,0.000000000,1.989261940,0.000000000,1.989261940,1,0
126,4.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.071135884,-0.043705737,,0.000000000,0.000000000,0.000000000,0.000000000,0.006970505,0.000000000,0.006970505,0,0
127,4.200000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.031661766,0.071136925,,0.000000000,0.000000000,0.000000000,0.000000000,0.006062930,0.000000000,0.006062930,0,0
128,4.233333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001800476,-0.011486681,,0.000000000,0.000000000,0.000000000,0.000000000,0.000135186,0.000000000,0.000135186,0,0
129,4.266667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.037242236,0.031676139,,0.000000000,0.000000000,0.000000000,0.000000000,0.002390362,0.000000000,0.002390362,0,0
130,4.300000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015710709,-0.017628266,,0.000000000,0.000000000,0.000000000,0.000000000,0.000557582,0.000000000,0.000557582,0,0
131,4.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.142085509,-1.425073402,,0.000000000,0.000000000,0.000000000,0.000000000,2.051022493,0.000000000,2.051022493,0,0
132,4.366667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.110963664,-1.421941118,,0.000000000,0.000000000,0.000000000,0.000000000,2.034229478,0.000000000,2.034229478,0,0
133,4.400000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009263423,-0.057649410,,0.000000000,0.000000000,0.000000000,0.000000000,0.003409266,0.000000000,0.003409266,0,0
134,4.433333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008468200,-0.103854624,,0.000000000,0.000000000,0.000000000,0.000000000,0.010857493,0.000000000,0.010857493,0,0
135,4.466667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003650291,-0.011693741,,0.000000000,0.000000000,0.000000000,0.000000000,0.000150068,0.000000000,0.000150068,0,0
136,4.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003343650,0.041978151,,0.000000000,0.000000000,0.000000000,0.000000000,0.001773345,0.000000000,0.001773345,0,0
137,4.533333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010462349,0.105542856,,0.000000000,0.000000000,0.000000000,0.000000000,0.011248755,0.000000000,0.011248755,0,0
138,4.566667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.026392533,0.289552020,,0.000000000,0.000000000,0.000000000,0.000000000,0.084536938,0.000000000,0.084536938,0,0
139,4.600000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.027577385,0.406872693,,0.000000000,0.000000000,0.000000000,0.000000000,0.166305901,0.000000000,0.166305901,0,0
140,4.633333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.036349808,0.405421485,,0.000000000,0.000000000,0.000000000,0.000000000,0.165687889,0.000000000,0.165687889,0,0
141,4.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.031997240,0.114081952,,0.000000000,0.000000000,0.000000000,0.000000000,0.014038515,0.000000000,0.014038515,0,0
142,4.700000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.031626428,-0.057691001,,0.000000000,0.000000000,0.000000000,0.000000000,0.004328483,0.000000000,0.004328483,0,0
143,4.733333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006060588,-0.080065992,,0.000000000,0.000000000,0.000000000,0.000000000,0.006447294,0.000000000,0.006447294,0,0
