frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
185,7.666667,right,left,696.947,397.751,185.553049,185.553049,0.152570,0.000000,none,0,0
186,7.708333,right,left,697.564,397.425,194.979249,194.979249,0.192981,0.000000,none,0,0
187,7.750000,right,left,698.227,408.181,204.505909,204.505909,0.263231,0.000000,none,0,0
188,7.791667,right,left,698.519,428.856,219.239040,219.239040,0.364821,0.087659,none,0,0
189,7.833333,right,left,699.352,461.760,235.967695,235.967695,0.486515,0.145954,none,0,0
190,7.875000,right,left,698.615,509.508,253.262366,253.262366,0.729772,0.218932,none,0,0
191,7.916667,right,left,699.998,570.985,280.453077,280.453077,0.973030,0.291909,proposal,0,0
192,7.958333,right,top,706.072,613.630,305.138636,305.138636,1.000000,0.270261,proposal,0,0
193,8.000000,right,left,694.837,621.323,293.232928,293.232928,1.000000,0.202696,none,0,0
194,8.041667,right,left,697.047,563.495,263.035265,263.035265,0.533377,0.160013,none,0,0
195,8.083333,right,left,693.196,507.976,228.293638,228.293638,0.711169,0.213351,none,0,0
196,8.125000,right,left,692.346,463.923,193.015828,193.015828,0.533377,0.160013,none,0,0
197,8.166667,right,left,691.594,425.768,156.066239,156.066239,0.355585,0.106675,none,0,0
198,8.208333,right,left,692.359,395.544,122.743181,122.743181,0.507323,0.152197,none,0,0
199,8.250000,right,left,692.895,372.588,86.291690,86.291690,0.728827,0.218654,none,0,0
200,8.291667,right,left,708.750,340.470,79.066074,79.066074,0.971769,0.291566,proposal,0,0
201,8.333333,right,left,725.876,303.341,91.758946,91.758946,0.728827,0.218649,none,0,0
202,8.375000,right,left,743.205,272.290,113.823716,113.823716,0.507323,0.152197,none,0,0
203,8.416667,right,left,756.164,249.582,142.908244,142.908244,0.676430,0.202929,none,0,0
204,8.458333,right,left,767.385,235.410,176.401548,176.401548,0.507323,0.152197,none,0,0
205,8.500000,right,left,776.385,227.754,205.882554,205.882554,0.347561,0.104268,none,0,0
206,8.541667,right,left,785.242,226.211,235.658458,235.658458,0.521342,0.156402,none,0,0
207,8.583333,right,left,792.751,229.074,265.012065,265.012065,0.731370,0.219411,none,0,0
