frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
44,1.433333,-0.315979,0.308678,2.273312,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.807,839.118,36.730,653.807,839.118,116.284,955.402,879.464,0.000028,0,0,0
45,1.466667,-0.315942,0.308675,2.272695,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.760,839.197,36.730,653.760,839.197,116.315,955.512,879.464,0.000024,0,0,0
46,1.500000,-0.315832,0.308604,2.272077,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.783,839.209,36.730,653.783,839.209,116.347,955.556,879.464,0.000027,0,0,0
47,1.533333,-0.315709,0.308594,2.271459,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.819,839.281,36.730,653.819,839.281,116.378,955.659,879.464,0.000023,0,0,0
48,1.566667,-0.315520,0.308464,2.270842,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.919,839.236,36.706,653.919,839.236,116.410,955.646,879.464,0.000341,0,0,0
49,1.600000,-0.315565,0.308457,2.270224,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.792,839.312,36.612,653.792,839.311,116.442,955.752,879.464,0.001267,0,0,0
50,1.633333,-0.315691,0.230376,2.269607,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.587,839.092,36.736,653.587,763.605,116.473,880.079,879.464,75.486693,0,1,0
51,1.666667,-0.315713,0.307574,2.268989,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.481,838.618,36.616,653.481,838.616,116.505,955.121,879.464,0.001942,0,0,0
52,1.700000,-0.285537,0.255073,2.268371,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.704,787.710,39.538,682.704,787.711,116.537,904.248,879.464,0.001391,0,0,0
53,1.733333,-0.285871,0.255243,2.267754,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.303,787.945,39.386,682.303,787.944,116.569,904.513,879.464,0.000898,0,0,0
54,1.766667,-0.266748,0.176011,2.267136,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.809,711.024,39.901,700.809,711.024,116.600,827.625,879.464,0.000247,0,0,0
55,1.800000,-0.255808,0.093804,2.266519,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,711.371,631.171,40.503,711.371,631.171,116.632,747.803,879.464,0.000230,0,0,0
56,1.833333,-0.250233,0.037865,2.265901,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.724,576.812,40.479,716.724,576.812,116.664,693.476,879.464,0.000110,0,0,0
57,1.866667,-0.241754,-0.016622,2.265283,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.903,523.836,41.269,724.903,523.836,116.696,640.532,879.464,0.000196,0,0,0
58,1.900000,-0.233924,-0.068737,2.264666,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.455,473.137,40.327,732.455,473.138,116.728,589.865,879.464,0.000587,0,0,0
59,1.933333,-0.232393,-0.070085,2.264048,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.883,471.808,40.116,733.883,471.807,116.759,588.567,879.464,0.000599,0,0,0
60,1.966667,-0.229357,-0.114907,2.263431,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.776,428.165,40.442,736.776,428.165,116.791,544.956,879.464,0.000217,0,0,0
61,2.000000,-0.226135,-0.152804,2.262813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.852,391.241,41.441,739.852,391.241,116.823,508.064,879.464,0.000068,0,0,0
62,2.033333,-0.226788,-0.187444,2.262195,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.156,357.469,40.316,739.156,357.469,116.855,474.324,879.464,0.000070,0,0,0
63,2.066667,-0.225077,-0.213910,2.261578,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.762,331.639,40.055,740.762,331.639,116.887,448.526,879.464,0.000206,0,0,0
64,2.100000,-0.225137,-0.214368,2.260960,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.644,331.136,40.055,740.644,331.136,116.919,448.055,879.464,0.000134,0,0,0
65,2.133333,-0.227002,-0.223114,2.260342,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.766,322.555,40.541,738.766,322.555,116.951,439.506,879.464,0.000138,0,0,0
66,2.166667,-0.224228,-0.245390,2.259725,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.410,300.780,40.449,741.410,300.780,116.983,417.763,879.464,0.000094,0,0,0
67,2.200000,-0.222663,-0.256616,2.259107,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.876,289.768,40.717,742.876,289.768,117.015,406.783,879.464,0.000057,0,0,0
68,2.233333,-0.222216,-0.256034,2.258490,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.253,290.267,41.214,743.253,290.267,117.047,407.314,879.464,0.000110,0,0,0
69,2.266667,-0.221586,-0.258939,2.257872,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.808,287.364,40.804,743.808,287.364,117.079,404.443,879.464,0.000042,0,0,0
70,2.300000,-0.220518,-0.256553,2.257254,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.791,289.624,40.854,744.791,289.624,117.111,406.735,879.464,0.000058,0,0,0
71,2.333333,-0.220898,-0.252841,2.256637,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.361,293.179,40.664,744.361,293.179,117.143,410.322,879.464,0.000023,0,0,0
72,2.366667,-0.218650,-0.242738,2.256019,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.498,302.977,40.376,746.498,302.977,117.175,420.152,879.464,0.000087,0,0,0
73,2.400000,-0.216898,-0.225742,2.255402,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.150,319.512,42.116,748.150,319.512,117.207,436.719,879.464,0.000234,0,0,0
74,2.433333,-0.216371,-0.224537,2.254784,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.607,320.629,40.922,748.607,320.629,117.239,437.868,879.464,0.000165,0,0,0
75,2.466667,-0.215086,-0.207029,2.254166,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.805,337.679,41.030,749.805,337.679,117.271,454.950,879.464,0.000055,0,0,0
76,2.500000,-0.214308,-0.183453,2.253549,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.508,360.670,41.037,750.508,360.670,117.303,477.973,879.464,0.000033,0,0,0
77,2.533333,-0.214308,-0.152788,2.252931,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.450,390.604,41.219,750.450,390.604,117.336,507.940,879.464,0.000094,0,0,0
78,2.566667,-0.211789,-0.121658,2.252314,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.857,421.011,40.566,752.857,421.011,117.368,538.378,879.464,0.000392,0,0,0
79,2.600000,-0.211563,-0.120060,2.251696,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.021,422.541,40.531,753.021,422.541,117.400,539.941,879.464,0.000396,0,0,0
80,2.633333,-0.212336,-0.083412,2.251078,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.208,458.373,40.487,752.208,458.373,117.432,575.805,879.464,0.000164,0,0,0
81,2.666667,-0.214620,-0.044935,2.250461,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.915,496.014,41.704,749.915,496.014,117.464,613.479,879.464,0.000234,0,0,0
82,2.700000,-0.214652,0.001212,2.249843,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.826,541.187,41.141,749.826,541.186,117.497,658.683,879.464,0.000587,0,0,0
83,2.733333,-0.214455,0.003401,2.249226,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.961,543.330,41.546,749.961,543.331,117.529,660.859,879.464,0.000550,0,0,0
84,2.766667,-0.214131,0.053561,2.248608,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.221,592.473,40.515,750.221,592.473,117.561,710.034,879.464,0.000166,0,0,0
85,2.800000,-0.213874,0.109058,2.247990,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.415,646.871,41.859,750.415,646.871,117.593,764.464,879.464,0.000025,0,0,0
86,2.833333,-0.214555,0.168360,2.247373,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.690,705.028,40.695,749.690,705.028,117.626,822.654,879.464,0.000461,0,0,0
87,2.866667,-0.215063,0.225725,2.246755,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.134,732.573,41.110,749.134,761.319,117.658,878.977,879.464,28.746418,0,1,0
88,2.900000,-0.214705,0.163591,2.246137,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.427,700.441,41.880,749.427,700.442,117.690,818.132,879.464,0.001064,0,0,0
89,2.933333,-0.214400,0.161596,2.245520,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.669,698.530,42.227,749.669,698.530,117.723,816.252,879.464,0.000393,0,0,0
90,2.966667,-0.216905,0.139473,2.244902,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.153,676.864,45.440,747.153,676.864,117.755,794.619,879.464,0.000036,0,0,0
91,3.000000,-0.220173,0.114212,2.244285,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.886,652.106,39.832,743.886,652.106,117.788,769.894,879.464,0.000048,0,0,0
92,3.033333,-0.220221,0.095439,2.243667,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.780,633.705,42.619,743.780,633.705,117.820,751.525,879.464,0.000037,0,0,0
93,3.066667,-0.221859,0.084412,2.243049,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.111,622.901,42.917,742.111,622.901,117.852,740.754,879.464,0.000064,0,0,0
94,3.100000,-0.222106,0.083586,2.242432,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.809,622.113,42.654,741.809,622.113,117.885,739.998,879.464,0.000078,0,0,0
95,3.133333,-0.222760,0.080572,2.241814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.106,619.174,41.074,741.106,619.174,117.917,737.091,879.464,0.000034,0,0,0
96,3.166667,-0.221620,0.081996,2.241197,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.166,620.595,42.194,742.166,620.595,117.950,738.545,879.464,0.000053,0,0,0
97,3.200000,-0.222394,0.088017,2.240579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.345,626.537,42.780,741.345,626.537,117.982,744.519,879.464,0.000077,0,0,0
98,3.233333,-0.222057,0.088965,2.239961,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.616,627.493,41.758,741.616,627.493,118.015,745.508,879.464,0.000025,0,0,0
99,3.266667,-0.220979,0.094279,2.239344,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.617,632.745,42.256,742.617,632.745,118.047,750.792,879.464,0.000028,0,0,0
100,3.300000,-0.221415,0.107752,2.238726,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.128,646.028,40.475,742.128,646.028,118.080,764.108,879.464,0.000077,0,0,0
101,3.333333,-0.220011,0.135089,2.238109,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.449,672.964,42.429,743.449,672.964,118.113,791.077,879.464,0.000033,0,0,0
102,3.366667,-0.219955,0.164428,2.237491,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.445,701.887,43.127,743.445,701.887,118.145,820.032,879.464,0.000050,0,0,0
103,3.400000,-0.220899,0.191303,2.236873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.455,728.398,43.062,742.455,728.398,118.178,846.576,879.464,0.000434,0,0,0
104,3.433333,-0.221016,0.224090,2.236256,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.280,729.242,43.034,742.280,760.748,118.210,878.959,879.464,31.506167,0,1,0
105,3.466667,-0.222327,0.165084,2.235638,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.928,702.666,42.900,740.928,702.667,118.243,820.910,879.464,0.000633,0,0,0
106,3.500000,-0.225227,0.138449,2.235021,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.009,676.460,44.169,738.009,676.460,118.276,794.736,879.464,0.000159,0,0,0
107,3.533333,-0.227768,0.112935,2.234403,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.443,651.343,42.012,735.443,651.343,118.309,769.652,879.464,0.000024,0,0,0
108,3.566667,-0.230662,0.096835,2.233785,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.526,635.496,41.901,732.526,635.496,118.341,753.837,879.464,0.000109,0,0,0
109,3.600000,-0.231311,0.094493,2.233168,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.823,633.213,42.451,731.823,633.213,118.374,751.587,879.464,0.000134,0,0,0
110,3.633333,-0.231754,0.083969,2.232550,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.323,622.854,44.028,731.323,622.854,118.407,741.261,879.464,0.000056,0,0,0
111,3.666667,-0.230035,0.076404,2.231932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.957,615.410,42.379,732.957,615.410,118.439,733.849,879.464,0.000058,0,0,0
112,3.700000,-0.232926,0.071887,2.231315,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,730.039,610.972,41.550,730.039,610.972,118.472,729.444,879.464,0.000041,0,0,0
113,3.733333,-0.233560,0.071646,2.230697,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.350,610.753,41.189,729.350,610.753,118.505,729.258,879.464,0.000029,0,0,0
114,3.766667,-0.235220,0.073899,2.230080,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.646,612.999,42.193,727.646,612.999,118.538,731.537,879.464,0.000045,0,0,0
115,3.800000,-0.235799,0.081111,2.229462,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.010,620.145,40.889,727.010,620.145,118.571,738.716,879.464,0.000043,0,0,0
116,3.833333,-0.238062,0.085815,2.228844,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.708,624.816,40.783,724.708,624.816,118.604,743.420,879.464,0.000041,0,0,0
117,3.866667,-0.238978,0.089209,2.228227,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.738,628.195,40.918,723.738,628.195,118.636,746.832,879.464,0.000112,0,0,0
118,3.900000,-0.239674,0.102038,2.227609,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.984,640.907,41.630,722.984,640.907,118.669,759.576,879.464,0.000159,0,0,0
119,3.933333,-0.240227,0.107611,2.226992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.371,646.447,42.202,722.371,646.447,118.702,765.149,879.464,0.000133,0,0,0
120,3.966667,-0.243722,0.128630,2.226374,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.847,667.274,40.187,718.847,667.274,118.735,786.009,879.464,0.000029,0,0,0
121,4.000000,-0.246565,0.155834,2.225756,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.966,694.234,41.869,715.966,694.234,118.768,813.002,879.464,0.000032,0,0,0
122,4.033333,-0.248869,0.186203,2.225139,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,713.618,724.342,42.076,713.618,724.342,118.801,843.143,879.464,0.000204,0,0,0
123,4.066667,-0.255886,0.223106,2.224521,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.600,760.939,41.394,706.600,760.939,118.834,879.773,879.464,0.000326,0,0,0
124,4.100000,-0.255620,0.222666,2.223904,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.793,759.274,42.362,706.793,760.564,118.867,879.431,879.464,1.289971,0,1,0
125,4.133333,-0.256904,0.219188,2.223286,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.451,757.179,41.240,705.451,757.179,118.900,876.079,879.464,0.000411,0,0,0
126,4.166667,-0.246088,0.176623,2.222668,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.100,715.052,42.230,716.100,715.052,118.933,833.985,879.464,0.000264,0,0,0
127,4.200000,-0.245566,0.154231,2.222051,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.550,692.902,41.907,716.550,692.902,118.966,811.868,879.464,0.000195,0,0,0
128,4.233333,-0.246732,0.153610,2.221433,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.326,692.329,41.800,715.326,692.329,118.999,811.328,879.464,0.000278,0,0,0
129,4.266667,-0.246814,0.128341,2.220815,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.176,667.306,40.608,715.176,667.306,119.032,786.338,879.464,0.000057,0,0,0
130,4.300000,-0.245990,0.100660,2.220198,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.926,639.876,40.082,715.926,639.876,119.065,758.941,879.464,0.000043,0,0,0
131,4.333333,-0.243075,0.078549,2.219580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.751,617.959,40.373,718.751,617.959,119.099,737.058,879.464,0.000038,0,0,0
132,4.366667,-0.239783,0.059606,2.218963,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.952,599.175,41.644,721.952,599.175,119.132,718.307,879.464,0.000032,0,0,0
133,4.400000,-0.237767,0.050717,2.218345,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.888,590.364,40.712,723.888,590.364,119.165,709.529,879.464,0.000038,0,0,0
134,4.433333,-0.235809,0.051132,2.217727,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.767,590.790,41.320,725.767,590.790,119.198,709.988,879.464,0.000065,0,0,0
135,4.466667,-0.231737,0.050672,2.217110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.747,590.347,41.193,729.747,590.347,119.231,709.578,879.464,0.000012,0,0,0
136,4.500000,-0.227767,0.054464,2.216492,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.629,594.130,42.103,733.629,594.130,119.265,713.395,879.464,0.000014,0,0,0
137,4.533333,-0.224252,0.065005,2.215875,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.060,604.624,42.405,737.060,604.624,119.298,723.922,879.464,0.000152,0,0,0
