frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
87,3.583333,0.225252745,-0.132173745,2.303629777,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
88,3.625,0.256593122,-0.166154624,2.322288409,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
89,3.666667,0.281567457,-0.187064104,2.341335219,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
90,3.708333,0.274792087,-0.201772360,2.361163809,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
91,3.75,0.262041979,-0.214357261,2.380817586,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
92,3.791667,0.251062168,-0.218687943,2.400066441,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
93,3.833333,0.242873035,-0.213453313,2.418828702,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
94,3.875,0.235341660,-0.200217662,2.437084078,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
95,3.916667,0.227621818,-0.180086692,2.454809196,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
96,3.958333,0.220109650,-0.151753809,2.472033302,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
97,4.0,0.213170811,-0.112877029,2.488836780,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
98,4.041667,0.207106230,-0.074941265,2.505044174,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
99,4.083333,0.200324911,-0.085544536,2.520311490,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
100,4.125,0.193088701,-0.106675618,2.534742847,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
101,4.166667,0.186699547,-0.120400095,2.548441452,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
102,4.208333,0.179868633,-0.124916249,2.561367023,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
103,4.25,0.172936296,-0.120540389,2.573451476,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
104,4.291667,0.165563624,-0.105846707,2.584677042,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
105,4.333333,0.158135857,-0.078578003,2.595084904,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
106,4.375,0.149916516,-0.036395459,2.604729966,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
107,4.416667,0.141152566,0.022868809,2.613723031,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
108,4.458333,0.131741123,0.100596636,2.622159268,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
109,4.5,0.121951060,0.194654232,2.630218716,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
110,4.541667,0.116728163,0.262519731,2.631826627,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
111,4.583333,0.115478884,0.189683877,2.634267069,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
112,4.625,0.114711746,0.116427983,2.636266215,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
113,4.666667,0.113287867,0.056143025,2.636987000,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
114,4.708333,0.111520575,0.008961012,2.635891368,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
115,4.75,0.108968621,-0.025905825,2.632386803,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
116,4.791667,0.112212762,-0.052074340,2.625873958,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
117,4.833333,0.131709970,-0.073465711,2.615618027,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
118,4.875,0.142392477,-0.109804452,2.601386689,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
119,4.916667,0.152720513,-0.148145485,2.582570083,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
120,4.958333,0.169918012,-0.176306695,2.558682428,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
121,5.0,0.185610597,-0.191245265,2.529311871,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
122,5.041667,0.199669898,-0.196002196,2.493818139,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
123,5.083333,0.210665426,-0.191775986,2.451583786,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
124,5.125,0.217546560,-0.180596946,2.402077079,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
125,5.166667,0.202477768,-0.175003819,2.344875052,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
126,5.208333,0.170645589,-0.180597731,2.279210387,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
127,5.25,0.138899785,-0.178071959,2.204671898,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
128,5.291667,0.108029867,-0.167614685,2.120773119,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
129,5.333333,0.079650883,-0.149346091,2.027088850,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
130,5.375,0.053403907,-0.126705600,1.923255530,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
131,5.416667,0.029871537,-0.099308661,1.809179556,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
132,5.458333,0.008533855,-0.069112990,1.684893901,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
133,5.5,-0.009129047,-0.037339081,1.550641549,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
134,5.541667,-0.023100799,-0.005638765,1.406885716,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
135,5.583333,-0.024240361,-0.008067948,1.254088895,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
136,5.625,-0.014008123,-0.032234711,1.092936363,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
137,5.666667,-0.006264178,-0.045827672,0.924308714,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
138,5.708333,0.002499667,-0.045806947,0.749080308,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
139,5.75,0.007042178,-0.031244971,0.568295072,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
140,5.791667,0.006962316,-0.015410308,0.382908557,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
141,5.833333,0.005406334,-0.000261408,0.194310715,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
142,5.875,0.000140033,0.000114458,0.004002325,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
143,5.916667,0.009160327,-0.034382000,0.362840490,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
144,5.958333,0.029664080,0.021013348,0.724120992,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
145,6.0,0.049296872,0.024808710,1.087734901,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
146,6.041667,0.068125266,-0.015355200,1.453095225,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
147,6.083333,0.091871220,-0.027365588,1.819459294,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
148,6.125,0.118428453,-0.027781791,2.186257977,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
149,6.166667,0.147361274,-0.034765429,2.553126634,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
150,6.208333,0.159731378,-0.043378706,2.553929061,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
151,6.25,0.187003990,-0.090094695,2.554356886,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
152,6.291667,0.225481613,-0.141271752,2.554550963,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
153,6.333333,0.260961259,-0.187342716,2.555183332,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
154,6.375,0.290640146,-0.219968831,2.556238658,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
155,6.416667,0.314252420,-0.242900641,2.557621604,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
156,6.458333,0.335156337,-0.257310812,2.558992867,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
157,6.5,0.355322799,-0.263945416,2.560218000,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
158,6.541667,0.366499470,-0.268527378,2.561403195,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
159,6.583333,0.352991307,-0.285911684,2.562531885,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
160,6.625,0.334224319,-0.305862872,2.563130138,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
161,6.666667,0.318611478,-0.314389385,2.563194732,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
162,6.708333,0.304378491,-0.315383836,2.562470277,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
163,6.75,0.289295967,-0.309870539,2.560834354,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
164,6.791667,0.274887635,-0.297433613,2.558068371,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
165,6.833333,0.259377896,-0.279307419,2.554026195,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
166,6.875,0.243724337,-0.253438324,2.548600704,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
167,6.916667,0.227983924,-0.222081787,2.541554812,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
168,6.958333,0.212324967,-0.183724214,2.532821412,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
169,7.0,0.197884987,-0.139079142,2.522232338,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
170,7.041667,0.183626721,-0.086447329,2.509834883,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
171,7.083333,0.169606798,-0.026338496,2.495582538,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
172,7.125,0.155923452,0.042313659,2.479580300,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
173,7.166667,0.142811440,0.118656556,2.461880486,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
174,7.208333,0.128890265,0.206448878,2.442728412,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
175,7.25,0.115785523,0.299680489,2.422403206,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
176,7.291667,0.100180429,0.407797564,2.401052351,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
177,7.333333,0.093009979,0.482969680,2.381050505,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
178,7.375,0.093259464,0.400413439,2.363318208,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
179,7.416667,0.094086124,0.321057064,2.345314131,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
180,7.458333,0.094039631,0.248022410,2.326627828,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
181,7.5,0.095846784,0.187029476,2.306649681,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
182,7.541667,0.097702724,0.136547764,2.285269945,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
183,7.583333,0.099316727,0.097247351,2.262285124,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
184,7.625,0.100349251,0.068963914,2.237671458,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
185,7.666667,0.101241018,0.054559224,2.211346355,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
186,7.708333,0.100879308,0.053625975,2.183389832,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
187,7.75,0.101159783,0.067150973,2.153802765,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
188,7.791667,0.100266971,0.095548967,2.122753070,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
189,7.833333,0.098778016,0.140869979,2.090343086,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
190,7.875,0.096015964,0.205065485,2.056806212,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
191,7.916667,0.093467025,0.285208410,2.022422523,1.0,0.0,0.0,0.0,0.02,generic_sequence_executor,generic-solve-eddfc6ed7d13
