frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
150,4.966667,-0.562033,0.373740,5.955038,1.000000,0.000000,0.000000,0.000000,0.111615,shared_fullimg_cam,752.091,678.255,41.289,7.691724,0.142001,L1_L2ground_size
151,5.000000,-0.557712,0.300239,5.927308,1.000000,0.000000,0.000000,0.000000,0.107560,shared_fullimg_cam,752.724,651.585,39.975,7.095057,0.103326,L1_L2ground_size
152,5.033333,-0.547865,0.240708,5.892329,1.000000,0.000000,0.000000,0.000000,0.108728,shared_fullimg_cam,755.175,629.991,40.649,7.033058,0.110288,L1_L2ground_size
153,5.066667,-0.537539,0.189424,5.855453,1.000000,0.000000,0.000000,0.000000,0.114413,shared_fullimg_cam,757.770,611.264,43.044,6.795550,0.090579,L1_L2ground_size
154,5.100000,-0.536173,0.186531,5.825303,1.000000,0.000000,0.000000,0.000000,0.109321,shared_fullimg_cam,757.240,610.539,41.341,6.706523,0.089604,L1_L2ground_size
155,5.133333,-0.535849,0.154903,5.802560,1.000000,0.000000,0.000000,0.000000,0.114665,shared_fullimg_cam,756.568,598.808,43.532,6.644639,0.084610,L1_L2ground_size
156,5.166667,-0.537853,0.134561,5.789652,1.000000,0.000000,0.000000,0.000000,0.111241,shared_fullimg_cam,755.352,591.199,42.326,6.689577,0.084261,L1_L2ground_size
157,5.200000,-0.539736,0.130654,5.780632,1.000000,0.000000,0.000000,0.000000,0.108071,shared_fullimg_cam,754.315,589.790,41.184,6.737681,0.082830,L1_L2ground_size
158,5.233333,-0.540346,0.130697,5.767285,1.000000,0.000000,0.000000,0.000000,0.107821,shared_fullimg_cam,753.606,589.922,41.184,6.807794,0.083360,L1_L2ground_size
159,5.266667,-0.542957,0.145732,5.745678,1.000000,0.000000,0.000000,0.000000,0.107524,shared_fullimg_cam,751.829,595.874,41.225,6.859624,0.087145,L1_L2ground_size
160,5.300000,-0.546178,0.175293,5.716739,1.000000,0.000000,0.000000,0.000000,0.110992,shared_fullimg_cam,749.534,607.548,42.770,6.835704,0.086557,L1_L2ground_size
161,5.333333,-0.540380,0.241447,5.686852,1.000000,0.000000,0.000000,0.000000,0.111695,shared_fullimg_cam,750.674,633.529,43.267,6.966493,0.112862,L1_L2ground_size
162,5.366667,-0.537009,0.294645,5.660683,1.000000,0.000000,0.000000,0.000000,0.111844,shared_fullimg_cam,751.018,654.664,43.525,6.879671,0.101409,L1_L2ground_size
163,5.400000,-0.542412,0.357240,5.640124,1.000000,0.000000,0.000000,0.000000,0.110982,shared_fullimg_cam,748.146,679.530,43.347,10.170575,0.209802,L1_L2ground_size
164,5.433333,-0.538207,0.362649,5.623877,1.000000,0.000000,0.000000,0.000000,0.110019,shared_fullimg_cam,749.181,682.052,43.095,10.305162,0.244177,L1_L2ground_size
165,5.466667,-0.539038,0.446683,5.612376,1.000000,0.000000,0.000000,0.000000,0.110451,shared_fullimg_cam,748.423,715.327,43.353,7.127110,0.109077,L1_L2ground_size
166,5.500000,-0.545225,0.537925,5.610529,1.000000,0.000000,0.000000,0.000000,0.116667,shared_fullimg_cam,745.924,751.210,45.808,6.690531,0.109001,L1_L2ground_size
167,5.533333,-0.523854,0.482791,5.623075,1.000000,0.000000,0.000000,0.000000,0.112992,shared_fullimg_cam,754.774,729.139,44.266,6.779367,0.108581,L1_L2ground_size
168,5.566667,-0.511313,0.408473,5.644240,1.000000,0.000000,0.000000,0.000000,0.109164,shared_fullimg_cam,760.438,699.424,42.606,7.007503,0.165757,L1_L2ground_size
169,5.600000,-0.514490,0.404052,5.663155,1.000000,0.000000,0.000000,0.000000,0.109723,shared_fullimg_cam,759.869,697.172,42.681,7.057928,0.131802,L1_L2ground_size
170,5.633333,-0.491666,0.342303,5.672018,1.000000,0.000000,0.000000,0.000000,0.105257,shared_fullimg_cam,769.046,672.944,40.880,7.589610,0.145988,L1_L2ground_size
171,5.666667,-0.465541,0.286718,5.664392,1.000000,0.000000,0.000000,0.000000,0.109510,shared_fullimg_cam,778.949,651.506,42.589,6.970268,0.119333,L1_L2ground_size
172,5.700000,-0.449917,0.242044,5.644668,1.000000,0.000000,0.000000,0.000000,0.111361,shared_fullimg_cam,784.414,634.461,43.460,6.814968,0.144890,L1_L2ground_size
173,5.733333,-0.445328,0.235917,5.618905,1.000000,0.000000,0.000000,0.000000,0.111215,shared_fullimg_cam,785.408,632.492,43.602,6.796481,0.122967,L1_L2ground_size
174,5.766667,-0.423959,0.221562,5.591295,1.000000,0.000000,0.000000,0.000000,0.109988,shared_fullimg_cam,792.965,627.293,43.334,6.797891,0.115462,L1_L2ground_size
175,5.800000,-0.411556,0.211906,5.564264,1.000000,0.000000,0.000000,0.000000,0.108246,shared_fullimg_cam,797.064,623.894,42.855,6.711410,0.108257,L1_L2ground_size
176,5.833333,-0.396853,0.223403,5.540888,1.000000,0.000000,0.000000,0.000000,0.114580,shared_fullimg_cam,802.222,628.819,45.554,6.671588,0.136620,L1_L2ground_size
177,5.866667,-0.395776,0.227355,5.528370,1.000000,0.000000,0.000000,0.000000,0.111358,shared_fullimg_cam,802.294,630.595,44.373,6.678926,0.200673,L1_L2ground_size
178,5.900000,-0.390914,0.107756,5.526557,1.000000,0.000000,0.000000,0.000000,0.110920,shared_fullimg_cam,804.180,582.952,44.213,6.673774,0.170578,L1_L2ground_size
179,5.933333,-0.395624,0.102053,5.534290,1.000000,0.000000,0.000000,0.000000,0.110964,shared_fullimg_cam,802.523,580.622,44.169,6.670531,0.139130,L1_L2ground_size
180,5.966667,-0.399796,-0.014073,5.549829,1.000000,0.000000,0.000000,0.000000,0.110518,shared_fullimg_cam,801.308,534.414,43.868,6.661544,0.132525,L1_L2ground_size
181,6.000000,-0.410365,-0.120705,5.570357,1.000000,0.000000,0.000000,0.000000,0.110355,shared_fullimg_cam,797.713,492.265,43.642,6.664611,0.116047,L1_L2ground_size
182,6.033333,-0.404827,-0.202468,5.592782,1.000000,0.000000,0.000000,0.000000,0.108849,shared_fullimg_cam,800.545,460.251,42.874,6.722050,0.126368,L1_L2ground_size
183,6.066667,-0.402738,-0.271873,5.613871,1.000000,0.000000,0.000000,0.000000,0.110947,shared_fullimg_cam,801.964,433.316,43.536,6.750525,0.160269,L1_L2ground_size
184,6.100000,-0.406340,-0.278313,5.633435,1.000000,0.000000,0.000000,0.000000,0.110674,shared_fullimg_cam,801.104,431.168,43.278,6.796246,0.155277,L1_L2ground_size
185,6.133333,-0.405994,-0.339530,5.650473,1.000000,0.000000,0.000000,0.000000,0.109757,shared_fullimg_cam,801.718,407.630,42.790,6.861091,0.116153,L1_L2ground_size
186,6.166667,-0.406452,-0.382346,5.663670,1.000000,0.000000,0.000000,0.000000,0.109969,shared_fullimg_cam,801.909,391.285,42.773,6.876948,0.124271,L1_L2ground_size
187,6.200000,-0.404017,-0.405624,5.672842,1.000000,0.000000,0.000000,0.000000,0.108873,shared_fullimg_cam,803.110,382.486,42.278,6.906687,0.103280,L1_L2ground_size
188,6.233333,-0.405081,-0.406166,5.678587,1.000000,0.000000,0.000000,0.000000,0.109983,shared_fullimg_cam,802.856,382.435,42.666,6.879798,0.104757,L1_L2ground_size
189,6.266667,-0.405691,-0.420032,5.684348,1.000000,0.000000,0.000000,0.000000,0.110957,shared_fullimg_cam,802.779,377.221,43.000,6.899658,0.093623,L1_L2ground_size
190,6.300000,-0.408631,-0.425795,5.694116,1.000000,0.000000,0.000000,0.000000,0.112918,shared_fullimg_cam,801.911,375.271,43.685,6.890362,0.093441,L1_L2ground_size
191,6.333333,-0.421355,-0.405952,5.710352,1.000000,0.000000,0.000000,0.000000,0.110575,shared_fullimg_cam,797.452,383.394,42.657,6.910775,0.100063,L1_L2ground_size
192,6.366667,-0.421297,-0.366866,5.730259,1.000000,0.000000,0.000000,0.000000,0.110888,shared_fullimg_cam,798.039,398.964,42.629,6.833342,0.126757,L1_L2ground_size
193,6.400000,-0.420906,-0.317991,5.750330,1.000000,0.000000,0.000000,0.000000,0.109752,shared_fullimg_cam,798.754,418.180,42.045,6.876184,0.183399,L1_L2ground_size
194,6.433333,-0.420445,-0.318044,5.765910,1.000000,0.000000,0.000000,0.000000,0.108986,shared_fullimg_cam,799.366,418.489,41.639,6.874149,0.180910,L1_L2ground_size
195,6.466667,-0.421164,-0.317854,5.774258,1.000000,0.000000,0.000000,0.000000,0.109671,shared_fullimg_cam,799.324,418.737,41.840,6.892757,0.169213,L1_L2ground_size
196,6.500000,-0.415631,-0.249066,5.776128,1.000000,0.000000,0.000000,0.000000,0.110595,shared_fullimg_cam,801.486,445.011,42.179,7.036444,0.116648,L1_L2ground_size
197,6.533333,-0.418075,-0.167972,5.774172,1.000000,0.000000,0.000000,0.000000,0.110954,shared_fullimg_cam,800.500,475.917,42.330,7.184078,0.144681,L1_L2ground_size
198,6.566667,-0.421552,-0.074870,5.770453,1.000000,0.000000,0.000000,0.000000,0.109562,shared_fullimg_cam,799.070,511.418,41.826,7.271143,0.168787,L1_L2ground_size
199,6.600000,-0.420221,-0.074741,5.766145,1.000000,0.000000,0.000000,0.000000,0.109417,shared_fullimg_cam,799.458,511.446,41.802,7.368849,0.168743,L1_L2ground_size
200,6.633333,-0.417417,0.027766,5.764872,1.000000,0.000000,0.000000,0.000000,0.112963,shared_fullimg_cam,800.494,550.610,43.166,8.021061,0.167197,L1_L2ground_size
201,6.666667,-0.411555,0.152335,5.773131,1.000000,0.000000,0.000000,0.000000,0.113423,shared_fullimg_cam,802.959,598.128,43.280,9.163604,0.168029,L1_L2ground_size
202,6.700000,-0.417208,0.299573,5.793649,1.000000,0.000000,0.000000,0.000000,0.108898,shared_fullimg_cam,801.366,653.906,41.406,11.374721,0.163191,L1_L2ground_size
203,6.733333,-0.420149,0.307343,5.825022,1.000000,0.000000,0.000000,0.000000,0.109601,shared_fullimg_cam,801.108,656.231,41.449,11.696010,0.166147,L1_L2ground_size
204,6.766667,-0.420180,0.469489,5.871158,1.000000,0.000000,0.000000,0.000000,0.115706,shared_fullimg_cam,802.345,716.156,43.414,8.708518,0.334480,L1_L2ground_size
205,6.800000,-0.434203,0.666221,5.940086,1.000000,0.000000,0.000000,0.000000,0.115959,shared_fullimg_cam,798.974,787.071,43.004,7.677594,0.762574,L1_L2ground_size
206,6.833333,-0.439895,0.854389,6.035649,1.000000,0.000000,0.000000,0.000000,0.115200,shared_fullimg_cam,799.446,851.837,42.046,6.438368,0.897579,L1_L2ground_size
207,6.866667,-0.461150,0.826773,6.166287,1.000000,0.000000,0.000000,0.000000,0.119832,shared_fullimg_cam,795.254,835.365,42.810,6.625572,0.881724,L1_L2ground_size
208,6.900000,-0.477323,0.765897,6.204193,1.000000,0.000000,0.000000,0.000000,0.119355,shared_fullimg_cam,790.518,811.945,42.379,7.017285,0.858349,L1_L2ground_size
209,6.933333,-0.479778,0.759600,6.190729,1.000000,0.000000,0.000000,0.000000,0.118874,shared_fullimg_cam,789.276,810.296,42.300,7.025008,0.802036,L1_L2ground_size
210,6.966667,-0.492935,0.709519,6.153219,1.000000,0.000000,0.000000,0.000000,0.118262,shared_fullimg_cam,783.525,794.014,42.339,7.056345,0.545109,L1_L2ground_size
211,7.000000,-0.505156,0.672659,6.113916,1.000000,0.000000,0.000000,0.000000,0.118453,shared_fullimg_cam,777.987,782.366,42.680,7.146681,0.419364,L1_L2ground_size
212,7.033333,-0.518315,0.668718,6.089172,1.000000,0.000000,0.000000,0.000000,0.117136,shared_fullimg_cam,772.487,781.925,42.377,7.130719,0.397831,L1_L2ground_size
213,7.066667,-0.528252,0.682018,6.088002,1.000000,0.000000,0.000000,0.000000,0.118554,shared_fullimg_cam,768.855,786.784,42.898,7.109393,0.497010,L1_L2ground_size
214,7.100000,-0.530801,0.685579,6.112261,1.000000,0.000000,0.000000,0.000000,0.119534,shared_fullimg_cam,768.695,787.088,43.081,7.014274,0.529224,L1_L2ground_size
215,7.133333,-0.548565,0.716920,6.157174,1.000000,0.000000,0.000000,0.000000,0.118433,shared_fullimg_cam,763.735,796.499,42.373,6.853858,0.438179,L1_L2ground_size
216,7.166667,-0.578404,0.777435,6.211279,1.000000,0.000000,0.000000,0.000000,0.124321,shared_fullimg_cam,754.862,815.727,44.092,6.636077,0.581372,L1_L2ground_size
217,7.200000,-0.597129,0.842998,6.254789,1.000000,0.000000,0.000000,0.000000,0.117790,shared_fullimg_cam,749.694,836.900,41.485,6.560777,0.583881,L1_L2ground_size
218,7.233333,-0.599381,0.844360,6.252721,1.000000,0.000000,0.000000,0.000000,0.119777,shared_fullimg_cam,748.831,837.478,42.199,6.560123,0.593294,L1_L2ground_size
219,7.266667,-0.606102,0.853299,6.240790,1.000000,0.000000,0.000000,0.000000,0.117132,shared_fullimg_cam,746.055,841.202,41.346,6.552703,0.631698,L1_L2ground_size
220,7.300000,-0.621148,0.836498,6.262729,1.000000,0.000000,0.000000,0.000000,0.122545,shared_fullimg_cam,741.512,834.237,43.105,6.576684,0.692416,L1_L2ground_size
221,7.333333,-0.636452,0.821282,6.267350,1.000000,0.000000,0.000000,0.000000,0.117696,shared_fullimg_cam,736.294,828.672,41.369,6.591947,0.724223,L1_L2ground_size
222,7.366667,-0.648801,0.821706,6.263059,1.000000,0.000000,0.000000,0.000000,0.116467,shared_fullimg_cam,731.797,829.019,40.965,6.595710,0.738815,L1_L2ground_size
223,7.400000,-0.659695,0.839448,6.251546,1.000000,0.000000,0.000000,0.000000,0.116948,shared_fullimg_cam,727.538,835.803,41.210,6.567778,0.718708,L1_L2ground_size
224,7.433333,-0.659452,0.837743,6.229543,1.000000,0.000000,0.000000,0.000000,0.116630,shared_fullimg_cam,726.803,836.245,41.243,6.562483,0.725776,L1_L2ground_size
225,7.466667,-0.663684,0.847661,6.218798,1.000000,0.000000,0.000000,0.000000,0.111328,shared_fullimg_cam,724.901,840.270,39.436,6.547959,0.521498,L1_L2ground_size
226,7.500000,-0.678562,0.840401,6.278682,1.000000,0.000000,0.000000,0.000000,0.115147,shared_fullimg_cam,721.923,834.859,40.400,6.550089,0.445519,L1_L2ground_size
227,7.533333,-0.704980,0.830893,6.378185,1.000000,0.000000,0.000000,0.000000,0.118347,shared_fullimg_cam,716.513,826.975,40.875,6.548636,0.385816,L1_L2ground_size
228,7.566667,-0.724761,0.832318,6.447654,1.000000,0.000000,0.000000,0.000000,0.117927,shared_fullimg_cam,712.378,824.370,40.291,6.547306,0.356203,L1_L2ground_size
229,7.600000,-0.730919,0.832587,6.458050,1.000000,0.000000,0.000000,0.000000,0.117906,shared_fullimg_cam,710.676,824.004,40.219,6.550121,0.353750,L1_L2ground_size
230,7.633333,-0.735348,0.836754,6.423018,1.000000,0.000000,0.000000,0.000000,0.119745,shared_fullimg_cam,707.797,826.982,41.069,6.556450,0.359185,L1_L2ground_size
231,7.666667,-0.740886,0.834959,6.398676,1.000000,0.000000,0.000000,0.000000,0.124473,shared_fullimg_cam,704.931,827.456,42.853,6.573004,0.358180,L1_L2ground_size
232,7.700000,-0.755199,0.833738,6.408894,1.000000,0.000000,0.000000,0.000000,0.124643,shared_fullimg_cam,700.418,826.578,42.843,6.576718,0.362244,L1_L2ground_size
233,7.733333,-0.764985,0.836952,6.430453,1.000000,0.000000,0.000000,0.000000,0.124633,shared_fullimg_cam,697.936,826.718,42.696,6.588643,0.363533,L1_L2ground_size
234,7.766667,-0.780638,0.841315,6.459153,1.000000,0.000000,0.000000,0.000000,0.124339,shared_fullimg_cam,693.762,826.932,42.406,6.583461,0.369126,L1_L2ground_size
235,7.800000,-0.796368,0.845466,6.498747,1.000000,0.000000,0.000000,0.000000,0.121281,shared_fullimg_cam,690.052,826.591,41.111,6.588961,0.365474,L1_L2ground_size
236,7.833333,-0.810407,0.850666,6.533612,1.000000,0.000000,0.000000,0.000000,0.116794,shared_fullimg_cam,686.759,826.815,39.379,6.578349,0.381034,L1_L2ground_size
237,7.866667,-0.820292,0.852165,6.547413,1.000000,0.000000,0.000000,0.000000,0.117410,shared_fullimg_cam,684.009,826.715,39.503,6.575455,0.384366,L1_L2ground_size
238,7.900000,-0.826749,0.854721,6.543519,1.000000,0.000000,0.000000,0.000000,0.116030,shared_fullimg_cam,681.671,827.746,39.062,6.570974,0.390855,L1_L2ground_size
239,7.933333,-0.827984,0.854734,6.527989,1.000000,0.000000,0.000000,0.000000,0.115657,shared_fullimg_cam,680.592,828.435,39.029,6.564781,0.399506,L1_L2ground_size
240,7.966667,-0.832973,0.856308,6.502850,1.000000,0.000000,0.000000,0.000000,0.115164,shared_fullimg_cam,677.822,830.083,39.013,6.547517,0.421753,L1_L2ground_size
241,8.000000,-0.837034,0.856829,6.478470,1.000000,0.000000,0.000000,0.000000,0.114385,shared_fullimg_cam,675.379,831.352,38.895,6.543179,0.443656,L1_L2ground_size
242,8.033333,-0.842872,0.855279,6.456708,1.000000,0.000000,0.000000,0.000000,0.115291,shared_fullimg_cam,672.428,831.805,39.335,6.511212,0.462077,L1_L2ground_size
