frame,time,x,y,z,yaw,yaw_deg,pitch,pitch_deg,roll,roll_deg,scale
60,2.4583333333333335,-0.38655422232897835,-0.6036712688926061,3.7109256302888927,2.1256262084030535,121.78941056389053,-0.007656324640810295,-0.4386750885004459,0.7869897858216345,45.09119324748425,0.9910172034264839
61,2.5,-0.3880606596022348,-0.6084885227900262,3.710892504714903,2.1505968142276943,123.22012088952724,-0.008109509131955326,-0.46464064718383996,0.7994563637336417,45.80547554681328,0.9833580507146643
62,2.5416666666666665,-0.3892878772317798,-0.6125820249231277,3.713067396767202,2.1841020872060515,125.13983162262083,-0.027976221453507442,-1.6029194160093259,0.8254609172703226,47.29542671258709,0.9821129104562195
63,2.5833333333333335,-0.3900855214453015,-0.6148054569409176,3.7183036280257733,2.2067169876194512,126.43556997041729,-0.07142557427975413,-4.092383955528076,0.8491366601483062,48.65194685633247,0.9764822024356697
64,2.625,-0.3942995078284861,-0.6194005294968555,3.7209953515067604,2.228601757210985,127.68947490362841,-0.12886165979743022,-7.383229247443387,0.8494512945084624,48.66997407725922,1.0583206746795608
65,2.6666666666666665,-0.3976592241459214,-0.6256434831678821,3.7320354044676325,2.2772239298857144,130.47532018864672,-0.14382471018129048,-8.240548883080185,0.8394866565760888,48.099042379358245,1.057164123333029
66,2.7083333333333335,-0.40019448250757456,-0.6351624557404867,3.7468663644809594,2.447893725668181,140.25397917734173,-0.10458151695498576,-5.9920795365965445,0.7438363980986349,42.61868625926471,1.009449724547907
67,2.75,-0.398855467335932,-0.6404978612612099,3.7552050260233276,-1.6086110959717255,-92.16662667709369,-0.04268956896027116,-2.445932130656219,0.3622982106681503,20.75815839642659,1.0955498104309775
68,2.7916666666666665,-0.39413983902160993,-0.6413735548933491,3.730052657609405,0.6007715979650445,34.42167701472733,-0.00473263882190578,-0.2711602304549673,0.07286316737933557,4.174751972791223,0.9539166750391687
69,2.8333333333333335,-0.39188982527060534,-0.6399272609501677,3.692265194221777,0.7282583735828072,41.72613120135646,-0.017757750218453883,-1.017444141164923,-0.029222151747390256,-1.6743059634163053,0.9748431111176605
70,2.875,-0.38852853111343927,-0.6367349013260455,3.65901577375468,0.7581991595018645,43.44161186982316,-0.046974270499088665,-2.6914274453036717,-0.0730384842111752,-4.184796887333239,0.9825632007889549
71,2.9166666666666665,-0.3856378380199959,-0.6366878459497685,3.6305921899029645,0.7589111765987648,43.48240744441671,-0.07170646460254626,-4.108477785530133,-0.09865232437855109,-5.65236182604654,0.9871520100310173
72,2.9583333333333335,-0.3835128200603451,-0.6356488279621948,3.610449496948569,0.761776696324425,43.64658963080853,-0.08706596383925583,-4.988512267228001,-0.11525179845333755,-6.6034416326686305,0.98787176390668
73,3.0,-0.3841285788682543,-0.6354233482151709,3.595074794216992,0.7720046673430465,44.23260920315766,-0.09479379499362656,-5.431284377163154,-0.12544832672325523,-7.1876596682207445,0.9836786173309734
74,3.0416666666666665,-0.38307825752596825,-0.6360330541396307,3.5847107762059114,0.7767643596422986,44.505319483685724,-0.09988140548122178,-5.7227829859088555,-0.13233761144300435,-7.582386606526337,0.9837151235946959
75,3.0833333333333335,-0.3845442339415663,-0.637009278429888,3.576628676265365,0.7735002782792098,44.31830139759342,-0.10450154360442078,-5.987497401135651,-0.13700570808748547,-7.8498488426142865,0.9826665141854168
76,3.125,-0.3818557393481408,-0.6386300901307468,3.5720787443662596,0.7630649487077834,43.72040105532263,-0.10978048661857935,-6.289958556137007,-0.14021410086311015,-8.033676207677845,0.9864728499049902
77,3.1666666666666665,-0.38362846603295336,-0.6401108624485539,3.566865197879586,0.7589207401593705,43.482955396076534,-0.11411924835948282,-6.53855129220361,-0.13986660559382189,-8.013766195346866,0.9858331859419484
78,3.2083333333333335,-0.3834298375250404,-0.6397538101141697,3.5646218586516385,0.7629115804916919,43.71161370382914,-0.11971796813867153,-6.859334306227538,-0.13323604911993137,-7.633863293569793,0.9846716888379415
79,3.25,-0.38303833170834384,-0.639476739716215,3.5630506082862765,0.7697203689553778,44.1017285463957,-0.1201924912132283,-6.886522475681213,-0.13049353973911676,-7.47672908077408,0.9793516214210002
80,3.2916666666666665,-0.38077555373070476,-0.6393410136092494,3.562256949803221,0.7643894058254088,43.796286858308626,-0.12173264081199078,-6.974766547509071,-0.13079188775761816,-7.493823163060301,0.9838015029717782
