frame,time,x,y,z,yaw,yaw_deg,pitch,pitch_deg,roll,roll_deg,scale
29,1.1666666666666667,-0.08142687368470668,-0.2156122417054808,4.191854945220594,-0.14403129806755377,-8.252385497061601,-0.024504007872205042,-1.4039762322326936,-0.020557187854566488,-1.1778401027242553,1.2217948961647198
30,1.2083333333333333,-0.10056352932593682,-0.2423760100862101,4.162905969816287,-0.1486260039607532,-8.515642752845816,-0.026610429435855575,-1.5246652977052166,-0.020775469335938337,-1.1903467103527259,1.2148628923341893
31,1.25,-0.11353874413467915,-0.26502139166776517,4.116892167222938,-0.15330279881654496,-8.783603359731178,-0.03102843424698492,-1.7777983272514204,-0.020307550413904644,-1.163536930965884,1.2019526943864667
32,1.2916666666666667,-0.1285726177458738,-0.2889211118042198,4.060497174856756,-0.15818974060160107,-9.063604498741022,-0.03609964229036483,-2.0683571451698857,-0.019635306016782466,-1.1250201642094668,1.1858323396895445
33,1.3333333333333333,-0.14579754418813276,-0.3094273560297228,4.0030359470917265,-0.1632904112037421,-9.355851396930156,-0.04196397656560647,-2.404358748795142,-0.018949399765537518,-1.0857206308714915,1.170120955032432
34,1.375,-0.15748802246787066,-0.32979417399513644,3.9531491211965792,-0.1686498153725351,-9.662922636506812,-0.04736301781739305,-2.7137010259395415,-0.018061460668675578,-1.0348454681566444,1.1562432327695258
35,1.4166666666666667,-0.17192157912651568,-0.34788180778485234,3.9136190811901788,-0.17395512749782016,-9.966894630285228,-0.05178390996964759,-2.9669994879462336,-0.014167409650128918,-0.8117327795853013,1.1491588918302584
36,1.4583333333333333,-0.18502511425251744,-0.37005289901281924,3.8812870304961287,-0.17818828304465795,-10.209436577141426,-0.051515304888863106,-2.9516095504615123,0.0024666253426740164,0.14132722177523158,1.1622881384305597
37,1.5,-0.20222106249863933,-0.3901819440477727,3.8577194571402402,-0.1852120835832607,-10.611870704145078,-0.05515502020387414,-3.1601498766407734,-0.00022527689574545278,-0.012907415348023095,1.1321176742497538
38,1.5416666666666667,-0.21691593771717305,-0.40907047272004954,3.8378660204338617,-0.1962613605984771,-11.244947643787887,-0.06506624871648302,-3.7280214402029865,-0.032051474620756644,-1.8364142229400264,1.1266980412305434
39,1.5833333333333333,-0.231461559336817,-0.4278307377800137,3.8190116833663375,-0.20333359535043494,-11.65015684680082,-0.07865758699346986,-4.506747761408941,-0.03687723000659113,-2.1129096395108684,1.1220396765975111
40,1.625,-0.2460118116308992,-0.4429382646805876,3.8033418568115676,-0.20991328778531937,-12.027145453813855,-0.09907202387252888,-5.676408835715243,-0.03904720609873449,-2.2372401112349745,1.0983039385242133
41,1.6666666666666667,-0.2592706528283982,-0.4579309757230568,3.7881118494113766,-0.2200877965390884,-12.610101864023731,-0.12279189555390715,-7.035457373650098,-0.0573546209105367,-3.2861777137465316,1.0747551101458386
42,1.7083333333333333,-0.26988372890561957,-0.47168485901844437,3.7739441008946684,-0.23025608647054563,-13.1927019619616,-0.14701576269450212,-8.423382724291827,-0.07723156701567241,-4.4250428351798075,1.0757547233997915
43,1.75,-0.28043930114405347,-0.48657612522250776,3.760444387925455,-0.2389663386260441,-13.69176264896639,-0.17134839402831753,-9.817539804167232,-0.09493520072975568,-5.439386329042294,1.0562574626343202
44,1.7916666666666667,-0.29238322234623265,-0.49800045179019425,3.7495393891434947,-0.24231907179213197,-13.883860109216759,-0.1918972060097442,-10.99490000471084,-0.09829946196215064,-5.632144298838006,1.0585164676991385
45,1.8333333333333333,-0.3031871593280811,-0.5095302100472063,3.740791422049637,-0.2494116625661147,-14.290235626379395,-0.21345934208652342,-12.230319399197061,-0.1143367421825863,-6.5510127703376035,1.0619045145741406
46,1.875,-0.31420983192742685,-0.5201836600778827,3.7352191808471136,-0.2538361347366802,-14.543739208325887,-0.2405501140213868,-13.78250629481619,-0.13317914693398442,-7.630603038469965,1.0489408874591495
47,1.9166666666666667,-0.32416379019976777,-0.5288944300682361,3.733099190276345,-0.25021452324174565,-14.33623615463007,-0.2655170414995821,-15.213005866725986,-0.14047479258933118,-8.04861274334429,1.032671940772552
48,1.9583333333333333,-0.33291867386828183,-0.538731516040638,3.730956563539699,-0.2506029389442057,-14.358490735077641,-0.2877417088265461,-16.48638550564332,-0.15806586081148424,-9.056506709600361,1.0441113693178354
49,2.0,-0.3415742770008661,-0.5485477334739338,3.728470722199998,-0.25073334745246134,-14.365962592213286,-0.3069436498211707,-17.586575683094548,-0.179687605000754,-10.29534139735703,1.0539714486921146
50,2.0416666666666665,-0.350185791365561,-0.5569846650717727,3.7257465068317113,-0.2467265328486561,-14.136389026123862,-0.3260226965527995,-18.679724537949742,-0.20226485207180037,-11.588922367552087,1.0420222110833617
51,2.0833333333333335,-0.35510511170712705,-0.5642127775663658,3.7231509920325276,-0.22943966100905877,-13.145924228731383,-0.339389893365865,-19.445608499259123,-0.2094183566283483,-11.998787987369885,1.0464946760147376
52,2.125,-0.362431533719911,-0.5701712798933677,3.7206636971211937,-0.20933780248509448,-11.99417257493915,-0.35413249329185514,-20.290297254068236,-0.22063553132761538,-12.641484755698817,1.0304826403400158
53,2.1666666666666665,-0.3686746925000951,-0.5752118279323278,3.7198788252666897,-0.19492457549014874,-11.168355498964733,-0.3678567606955424,-21.076639853208484,-0.2456156939989365,-14.072742648315764,1.0427175179646282
54,2.2083333333333335,-0.3726755654034056,-0.5816970536856494,3.7212099271691477,-0.18083259053473721,-10.3609442360578,-0.380609887812256,-21.80734021259002,-0.27770182580763964,-15.911142581854914,1.0333636304035174
55,2.25,-0.37672764485849847,-0.5872192961818642,3.7240831213241616,-0.16163112505940536,-9.260781303855124,-0.3862859449050479,-22.132554328282293,-0.3059484338083887,-17.5295540058583,1.0428626282195608
56,2.2916666666666665,-0.37985594319865157,-0.5919774148816214,3.7297460962352575,-0.13033738077840562,-7.467781831392182,-0.3903053131687084,-22.362847166098863,-0.3278862826234447,-18.786500154557086,1.0271207813450092
57,2.3333333333333335,-0.38389866428379205,-0.5974905841673523,3.73264246867703,-0.10213766355229614,-5.852057050873745,-0.3910891896592702,-22.40775998066758,-0.3600656709996614,-20.63024329582664,1.038078636304614
58,2.375,-0.3852868100384797,-0.6014195660952205,3.733025196721819,-0.07016367409124724,-4.020082400559868,-0.3935220884257035,-22.547154811966795,-0.3996190323439775,-22.896483966411846,1.0301872826352687
59,2.4166666666666665,-0.3874022171931712,-0.6045897229708327,3.729398172121613,-0.02523915021729417,-1.4460967859476506,-0.39152571199796116,-22.43277086833775,-0.42994178366217267,-24.633849640169185,1.0133228538499084
60,2.4583333333333335,-0.3881356026792333,-0.6062978597919149,3.7240669206018424,0.0158660209914685,0.909056040477115,-0.38129211686061665,-21.84642905772231,-0.4659721659409899,-26.698238478988365,1.02675229844624
61,2.5,-0.3886228063398482,-0.610045581740367,3.716139358570907,0.057950332362238566,3.32030946573666,-0.36554352429372255,-20.944101170368178,-0.5054128980029232,-28.958025967043454,1.0355803719712633
62,2.5416666666666665,-0.3891315848743302,-0.6126998356994305,3.7094217236422353,0.10687060309531571,6.123234511379342,-0.3523429168331328,-20.18776207586748,-0.5517324387908243,-31.61194016317426,1.03120204309646
63,2.5833333333333335,-0.388644669779978,-0.613167567832942,3.7042096477272937,0.16609143737086463,9.516338374611982,-0.3378429311763759,-19.35697409473508,-0.5864898258027404,-33.603391745859874,1.0204987492987687
64,2.625,-0.3886211920095386,-0.6144166056539068,3.6954265760977987,0.21088439345118637,12.082785709929276,-0.3187157091198883,-18.2610649970888,-0.6114542286363894,-35.033746666292394,1.049646523185418
65,2.6666666666666665,-0.3898749449381827,-0.617359342939311,3.685618474827626,0.2172975505686643,12.450232546115046,-0.3156074938490602,-18.08297738025224,-0.6146717736393295,-35.21809841535427,1.0394696491294206
66,2.7083333333333335,-0.3882437253194368,-0.6210019743735153,3.6758428537744443,0.1925883289260133,11.034498430937832,-0.34086455667013266,-19.530100482796474,-0.6067792353818975,-34.765889283557875,1.037506305301716
67,2.75,-0.38361128781594284,-0.6267812162121954,3.665281268262794,0.1018601335214031,5.836155751415438,-0.38571318632815405,-22.099737679146354,-0.6366803449907229,-36.47909666690165,1.0354923148954782
68,2.7916666666666665,-0.3833301908450843,-0.6310656268680761,3.6539728751309584,0.05776002128512303,3.309405444223351,-0.4242217641143308,-24.306116661345516,-0.6243506049462046,-35.772654599857304,1.0140965458147375
69,2.8333333333333335,-0.380839789850051,-0.6332065502686777,3.645099255278975,0.046805770796889856,2.6817731235184685,-0.42173698060383047,-24.16374905319015,-0.6288368679680113,-36.02969853679244,1.0304386869740643
70,2.875,-0.38002235979321664,-0.6355927250523037,3.6372397073797895,0.08147036347467518,4.667907982495665,-0.4109104197287661,-23.543432808407495,-0.6456259190759671,-36.99164030730774,1.0214445922302557
71,2.9166666666666665,-0.3807663053956951,-0.6381982659861389,3.630322957227731,0.13771489703297402,7.890482376068114,-0.385440745468601,-22.08412796772705,-0.6711755646907189,-38.45552716908795,1.0169143309142221
72,2.9583333333333335,-0.38386259546338086,-0.6390015919992367,3.627057443708359,0.13169931503737686,7.545814916405512,-0.3875301771990623,-22.203843587463197,-0.8394218293892896,-48.09532805515694,0.9784754623103731
73,3.0,-0.38469076307814043,-0.6412726220353233,3.6237117800736924,0.15861485415204513,9.087961710995287,-0.3832685336968838,-21.959669400999015,-0.8595805272771188,-49.25033636460884,0.9712615368449022
74,3.0416666666666665,-0.3844393352611639,-0.6434166066259454,3.6211590926320327,0.15107841411193146,8.656155504143369,-0.3913888099509629,-22.424926958838054,-0.8546178589125774,-48.965996412197526,0.9704319515776609
75,3.0833333333333335,-0.385257802937158,-0.6450030582611601,3.618593535654327,0.12462484501950355,7.140477642089531,-0.4039802775192871,-23.14636490837888,-0.8582391771034344,-49.17348266080759,0.9764097936816678
76,3.125,-0.38483997568668543,-0.6457778412603008,3.6174312895754883,0.11621626225394843,6.658701337936781,-0.4322863873214804,-24.768185534478445,-0.8577711481726873,-49.146666578385755,0.9834222183205866
77,3.1666666666666665,-0.38381715816812645,-0.6485345120096438,3.614761258919332,0.11784019073751661,6.751745586276318,-0.4880341283888011,-27.96229581502406,-0.8937320070012688,-51.20707201692924,0.97889414749908
78,3.2083333333333335,-0.383580618144461,-0.6499819967996449,3.612289254926634,0.11982223442384354,6.8653083243134025,-0.5125266888017443,-29.365616156154903,-0.9039851514545979,-51.79453392084297,0.9773409062642566
79,3.25,-0.38311507882843293,-0.6502179628436762,3.6111275284625663,0.1048041006898841,6.004832645194479,-0.5327833206194669,-30.52623566646082,-0.8921544439103924,-51.11668430990642,0.9729234139756084
80,3.2916666666666665,-0.3828796474623884,-0.6501980010418252,3.609984154643594,0.0732479709664342,4.19679959427347,-0.5610340642991569,-32.144884047412944,-0.8705172402511321,-49.87696385976577,0.9733770186062927
81,3.3333333333333335,-0.3807320298042542,-0.6501574774466162,3.6099598734104466,0.05043658493641301,2.889803449909569,-0.5836854833003794,-33.44271475616543,-0.8653703958623912,-49.58207139848033,0.9820165735080516
82,3.375,-0.3829469216464982,-0.6497584364677699,3.608857581152239,0.06386382707582028,3.6591277549978156,-0.5585373008512778,-32.00183003940694,-0.8831497780285352,-50.60075495895055,0.9768077710837508
83,3.4166666666666665,-0.38179554090810536,-0.6480401633423364,3.610935634824491,0.12689175452726742,7.270361989422479,-0.47246017873122453,-27.069974229295706,-0.9244746212306496,-52.968494063471596,0.982128293659451
84,3.4583333333333335,-0.38124135682611293,-0.6445725623639907,3.6141049272782673,0.2689131549982626,15.407588836947786,-0.29907941461615917,-17.135988196749185,-0.9637488457806592,-55.21874137383623,0.9826436310408277
85,3.5,-0.37918482797127856,-0.6408451325513032,3.617902905271448,0.41086967296137766,23.541098190607336,-0.11912525404573465,-6.825374290244331,-0.9749970283776779,-55.8632147638379,0.9808280386455676
86,3.5416666666666665,-0.37744909667821763,-0.6348080986053881,3.621474605546385,0.5578052083464433,31.959884228666763,0.021342698297250266,1.2228465358534888,-0.7964924909843925,-45.63565814726746,1.0232058169938225
87,3.5833333333333335,-0.3758502239451249,-0.6296598912424446,3.6263963180123007,0.6213468213716076,35.600550478462175,0.11067533297933718,6.341229475921072,-0.7557764309579619,-43.30279974935167,1.0159786369241577
88,3.625,-0.3729873701838205,-0.6218204832109775,3.6343970624134156,0.6388912644619866,36.60577302144836,0.15539468259797634,8.903459471639064,-0.6960205554336982,-39.87904028070226,1.03398527105049
89,3.6666666666666665,-0.3721548840019718,-0.6167146872359794,3.639840806804465,0.679816821890805,38.950634736339914,0.13958291523126315,7.997511934883714,-0.4656759773717189,-26.68126812402912,1.042041058615872
90,3.7083333333333335,-0.37007052468917306,-0.6073835102678596,3.649166246688869,0.6469139259091143,37.06543766283109,0.1252180758059266,7.174467262428798,-0.3737959788279244,-21.416931985801547,1.0046147491071222
91,3.75,-0.3679089708150414,-0.6016077592336445,3.650462336509692,0.6343163438766184,36.34364938029923,0.09812746880220277,5.622289816667874,-0.34960926940278886,-20.03113561543199,0.9711364644916664
92,3.7916666666666665,-0.3617356092424239,-0.5928645318584302,3.650089310437931,0.6244046677643165,35.775752171163695,0.06783849776943791,3.8868596106964417,-0.3301823757220288,-18.91805659847507,0.98757451000043
93,3.8333333333333335,-0.35539201870873155,-0.581561483141323,3.649078326105261,0.6129753845316057,35.120902479069734,0.03851718518916684,2.206872150063063,-0.3050136070268244,-17.47599237669887,1.006068754275279
94,3.875,-0.3454716415853455,-0.5703257737119547,3.6489017090031246,0.6026697831679253,34.53043501558658,0.006905103188722694,0.39563326981613717,-0.2654046064788622,-15.20656381456927,1.0192888105475377
95,3.9166666666666665,-0.3367439985858387,-0.556720428509333,3.649437370424877,0.5851610765495066,33.52726002161842,-0.012468711267135231,-0.7144045315740655,-0.23059042470406216,-13.211858131671956,1.03393111377472
96,3.9583333333333335,-0.32452924965357155,-0.542165531136241,3.652058093102354,0.5700029267526641,32.65876201303225,-0.03346545692040271,-1.9174294410159487,-0.18822634874543104,-10.784575376270757,1.0283807797168278
97,4.0,-0.31121145994432997,-0.522833849711111,3.6556377642918063,0.5502542890918298,31.52724842393334,-0.042143503813735404,-2.4146449024205277,-0.15083579072982092,-8.642254208337246,1.066797595818563
98,4.041666666666667,-0.29777797993808386,-0.5057767063399295,3.6589141807976278,0.5291437655663298,30.317704522610555,-0.045871001003154104,-2.6282147595210956,-0.11973475164794643,-6.860295930474409,1.0636580351798763
99,4.083333333333333,-0.2845955707099317,-0.4831538708178266,3.6662348058967074,0.5098466421962691,29.212060796762806,-0.05110253540283635,-2.927959601000395,-0.08682569798227402,-4.974746047661849,1.0863938504941806
100,4.125,-0.27040457300909154,-0.46071024099763735,3.6768974203422498,0.49370357151058997,28.287130978092033,-0.06027319262477352,-3.4533995551785632,-0.04618998852580875,-2.646491398286541,1.1080993226035238
101,4.166666666666667,-0.25651582284759106,-0.43760398644889137,3.693141991169843,0.47312610706856617,27.108129112483546,-0.05642313505000126,-3.2328075052617393,-0.03527652748402289,-2.0211961407117642,1.1143874267878238
102,4.208333333333333,-0.23778436986531537,-0.41486860562339584,3.715208422379802,0.4525559485143509,25.929545843412082,-0.04940087596662157,-2.830461697136677,-0.028755551478906072,-1.6475717373124905,1.1183772760379036
103,4.25,-0.22163098089696268,-0.3898375390460167,3.7411191144883755,0.4328911027304785,24.802833175220563,-0.04108555204873337,-2.354028731357495,-0.022493098647160162,-1.2887596206536989,1.1215454097472517
104,4.291666666666667,-0.20286198359899565,-0.3645906769078034,3.770722385723239,0.4141470466964581,23.72887787351447,-0.03582803029096602,-2.052794923939224,-0.018538641487823537,-1.0621859151584179,1.1308234996650457
105,4.333333333333333,-0.18635657043735554,-0.33927830569882517,3.8030606011297894,0.3962331796759333,22.702488898479807,-0.030938287064374095,-1.772633274152825,-0.015436141326698197,-0.884425749987278,1.1369908504723825
106,4.375,-0.1675565774318145,-0.31166346714296705,3.8444474012272263,0.37931508743328735,21.733153615563175,-0.029769148163898567,-1.7056465494910118,-0.01474750104475623,-0.8449695682293041,1.151323171264377
107,4.416666666666667,-0.15109119685083208,-0.28905151481450003,3.8942023990559975,0.36343111169998066,20.823068844156484,-0.028741681611261515,-1.6467770524340524,-0.013088386911171018,-0.7499093306443673,1.165596382190463
108,4.458333333333333,-0.1347068132651284,-0.2640923189118831,3.95609919293451,0.34820066916483583,19.950428766776156,-0.026659215278723072,-1.5274605206015126,-0.010373653161391078,-0.5943665442802526,1.1816789247112505
109,4.5,-0.12061066045515088,-0.241310534503581,4.025957234541967,0.3334508275563759,19.10532509412495,-0.024268290749644053,-1.390470635950981,-0.008828374477725354,-0.5058285975346752,1.2027035084137252
110,4.541666666666667,-0.10604996396126984,-0.21776532855943295,4.099078447848982,0.31912929493846276,18.28476171895958,-0.021642238186745665,-1.24000890731739,-0.008025464455714842,-0.4598252419447168,1.2242367974126835
111,4.583333333333333,-0.09083922087128526,-0.19601245390034994,4.171368504194763,0.3054089155753945,17.498641888137378,-0.020401962752989094,-1.1689463595293812,-0.00698043110697988,-0.39994924161178036,1.2452339250009892
112,4.625,-0.07786441144023314,-0.1732369087724928,4.238918685513719,0.2922102493177614,16.74241401637327,-0.019980476957465767,-1.1447970023211804,-0.006402212935580013,-0.3668197807527959,1.2663096166093104
113,4.666666666666667,-0.0642656781997084,-0.1519460622366324,4.290306522576993,0.27960396732058435,16.020127262583276,-0.019641299726240704,-1.1253635784650515,-0.005948371198894769,-0.3408165646738438,1.281576325597301
114,4.708333333333333,-0.05006140245745718,-0.1295862495696138,4.320530442111851,0.26741928391063174,15.32199632848992,-0.01919917404581038,-1.1000316429620443,-0.005440264642059455,-0.31170420342425625,1.289671021739704
115,4.75,-0.041323028472593976,-0.11201965980269044,4.3276752404865775,0.25569898988191353,14.650472945991986,-0.019709038055048957,-1.129244698817034,-0.0050023090513409444,-0.28661119646192673,1.293295781245883
116,4.791666666666667,-0.03515385733692367,-0.09403290689978161,4.31280867294401,0.24447477541846974,14.007372828886961,-0.018971991734826086,-1.0870150553626157,-0.0048860946277359315,-0.279952600470814,1.2887114592182278
117,4.833333333333333,-0.026169382640005394,-0.07867497940786082,4.277487243023546,0.2336978148283433,13.389898471093897,-0.017292569278954454,-0.9907912366216753,-0.004589213209415472,-0.26294254818519375,1.275358732629092
118,4.875,-0.020125617613652703,-0.06339836990675139,4.227850283853968,0.2234919355086169,12.805144659853728,-0.018775650734990258,-1.0757655447266439,-0.004426327295742629,-0.2536098727896076,1.2597302961411319
119,4.916666666666667,-0.01412887773145263,-0.051175869643281434,4.169289979545819,0.21375481946190256,12.247249005747888,-0.023197551728554894,-1.329121809082603,-0.005092601721974449,-0.2917845854101914,1.244634825570052
120,4.958333333333333,-0.008331449268853021,-0.041928653883349605,4.10564466115296,0.20435925671556898,11.708922914232629,-0.026698334133293578,-1.5297018658677888,-0.00557360890470348,-0.3193442668960429,1.2244537293913869
121,5.0,-0.002762481697279172,-0.030388096499595948,4.042888005795423,0.19529562871222783,11.189615282564596,-0.030238478909410067,-1.7325372204045493,-0.005989254600937791,-0.3431590110630455,1.206126993200678
122,5.041666666666667,7.404653235463163e-06,-0.024489662753215454,3.982734299386904,0.18666375653438783,10.695045437477965,-0.03254613097812064,-1.8647559445262984,-0.0061328140169886435,-0.351384359712122,1.187450364006082
123,5.083333333333333,0.002676326677148878,-0.018815744730405988,3.9258010986750387,0.17851796381637453,10.228325893947403,-0.03563686448113439,-2.0418419298486707,-0.006461676060387339,-0.3702267668409154,1.1711830932301355
124,5.125,0.005307930398925286,-0.013286088292079317,3.8740400927889382,0.1708122979674016,9.786823762463163,-0.04011315656991733,-2.298314574403733,-0.007287308156733316,-0.4175320013920784,1.1552950287493082
125,5.166666666666667,0.0052782523358850765,-0.007951717130802656,3.828998441485587,0.16364140441159591,9.375961826377937,-0.046584199489400624,-2.66907802273814,-0.008098336737710057,-0.4640005161465298,1.1420801284655642
126,5.208333333333333,0.007791953381943207,-0.0052115113194036,3.7903247477959012,0.15693599829329496,8.991770355878092,-0.05511120488723109,-3.1576394439190976,-0.009081769095460292,-0.520347039682218,1.1317063677602317
127,5.25,0.010255462241579142,-0.00018092319226529127,3.7574447078521507,0.1504955315079486,8.622758790983555,-0.06427089091312987,-3.6824507948680556,-0.010054434115076349,-0.5760766401862275,1.1223002889988845
128,5.291666666666667,0.010197349120778063,0.0024590869990279386,3.7299555803163904,0.14425703492025876,8.265319266002164,-0.07418471927249067,-4.250471318676534,-0.011042381444210676,-0.6326818525268464,1.114608057040391
129,5.333333333333333,0.010135584126236578,0.007401860201881495,3.7071344901201186,0.13821027199518232,7.9188652706791025,-0.08511908284851334,-4.876964203244207,-0.012067841114010519,-0.6914363636672565,1.1093585436798439
130,5.375,0.010064655464223962,0.00991559256591695,3.6877784422865516,0.13235780925193774,7.583543855733632,-0.09505635565152226,-5.446327994726756,-0.012868511739794372,-0.7373114113047697,1.1051126125631525
131,5.416666666666667,0.007549870661273917,0.012368632794326814,3.6709829166728865,0.1266992549176691,7.25933257423458,-0.10210769005373216,-5.8503396959087866,-0.013245790827319914,-0.75892791071853,1.1006170040821341
132,5.458333333333333,0.007495469626086678,0.014768683771375832,3.6558724068743373,0.12125073707761169,6.947155497397556,-0.10678722574498895,-6.118457341098635,-0.013254381092972514,-0.7594200966853203,1.0957353443915212
133,5.5,0.007466408225150021,0.017137211961612085,3.641419951347926,0.11602127446632471,6.647529360649348,-0.1112417626750113,-6.3736835068740785,-0.013204011377217953,-0.7565341245573103,1.0925456347174671
134,5.541666666666667,0.007434747464091211,0.017083403986847025,3.6273131750005794,0.11104307549938275,6.362299570267187,-0.11402741800570267,-6.533289800500813,-0.012950882856969754,-0.7420309286726967,1.0885546080973887
135,5.583333333333333,0.007408077482071867,0.017000345813479933,3.6138821271547323,0.1064490685864885,6.099082363104423,-0.11498736933354532,-6.588290960124176,-0.012451277264843708,-0.7134056368227398,1.0846060148261716
