frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
38,0,0,0,0,optimize,free_motion,0.103976,0.001287,0.180000,0.220000,0.220000,0,0,0,0,0.101764,0.000000
39,0,0,0,0,optimize,uniform_motion,0.087515,0.001562,0.180000,0.220000,0.220000,0,0,0,0,0.023225,0.000000
40,0,0,0,0,optimize,uniform_motion,0.068128,0.002061,0.180000,0.220000,0.220000,0,0,0,0,0.063696,0.000000
41,0,0,0,0,optimize,uniform_motion,0.052383,0.002723,0.180000,0.220000,0.220000,0,0,0,0,0.116511,0.000000
42,0,0,0,0,optimize,low_speed,0.033065,0.003172,0.100000,0.120000,0.120000,0,0,0,0,0.150166,0.000000
43,0,0,0,0,optimize,low_speed,0.019037,0.003515,0.100000,0.120000,0.120000,0,0,0,0,0.170836,0.000000
44,0,0,0,0,optimize,static_hold,0.008306,0.003720,0.100000,0.120000,0.120000,0,0,0,0,0.177862,0.000000
45,0,0,0,0,optimize,low_speed,0.021909,0.003962,0.100000,0.120000,0.120000,0,0,0,0,0.159873,0.000000
46,0,0,0,0,optimize,uniform_motion,0.050015,0.004337,0.180000,0.220000,0.220000,0,0,0,0,0.112489,0.000000
47,0,0,0,0,optimize,uniform_motion,0.088353,0.005425,0.180000,0.220000,0.220000,0,0,0,0,0.035192,0.000000
48,0,0,0,0,optimize,free_motion,0.124556,0.009390,0.180000,0.220000,0.220000,0,0,0,0,0.103147,0.000000
49,0,0,0,0,optimize,high_speed,0.147571,0.013154,0.300000,0.420000,0.340000,0,0,0,0,0.244828,0.000000
50,0,0,0,0,optimize,sustained_grasp,0.081939,0.013415,0.180000,0.220000,0.220000,0,0,0,1,0.323833,0.000000
51,0,0,0,0,optimize,free_motion,0.107430,0.013436,0.180000,0.220000,0.220000,0,0,0,0,0.216640,0.000000
52,0,0,0,0,optimize,free_motion,0.103573,0.013352,0.180000,0.220000,0.220000,0,0,0,0,0.112963,0.000000
53,0,0,0,0,optimize,uniform_motion,0.087783,0.013008,0.180000,0.220000,0.220000,0,0,0,0,0.031273,0.000000
54,0,0,0,0,optimize,uniform_motion,0.069589,0.012437,0.180000,0.220000,0.220000,0,0,0,0,0.046000,0.000000
55,0,0,0,0,optimize,uniform_motion,0.049932,0.011530,0.180000,0.220000,0.220000,0,0,0,0,0.093067,0.000000
56,0,0,0,0,optimize,low_speed,0.041217,0.010900,0.100000,0.120000,0.120000,0,0,0,0,0.130528,0.000000
57,0,0,0,0,optimize,low_speed,0.020421,0.010491,0.100000,0.120000,0.120000,0,0,0,0,0.146388,0.000000
58,0,0,0,0,optimize,low_speed,0.017363,0.010239,0.100000,0.120000,0.120000,0,0,0,0,0.150211,0.000000
59,0,0,0,0,optimize,low_speed,0.025675,0.010014,0.100000,0.120000,0.120000,0,0,0,0,0.129169,0.000000
60,0,0,0,0,optimize,uniform_motion,0.063087,0.009746,0.180000,0.220000,0.220000,0,0,0,0,0.075989,0.000000
61,0,0,0,0,optimize,free_motion,0.111366,0.009370,0.180000,0.220000,0.220000,0,0,0,0,0.056367,0.000000
62,0,0,0,0,optimize,high_speed,0.148819,0.004162,0.300000,0.420000,0.340000,0,0,0,0,0.194694,0.000000
63,0,0,0,0,optimize,sustained_grasp,0.111644,0.004282,0.180000,0.220000,0.220000,0,0,0,1,0.304542,0.000000
64,0,0,0,0,optimize,free_motion,0.094455,0.004528,0.180000,0.220000,0.220000,0,0,0,0,0.210048,0.000000
65,0,0,0,0,optimize,free_motion,0.119694,0.004787,0.180000,0.220000,0.220000,0,0,0,0,0.093316,0.000000
66,0,0,0,0,optimize,uniform_motion,0.076419,0.005898,0.180000,0.220000,0.220000,0,0,0,0,0.027384,0.000000
67,0,0,0,0,optimize,uniform_motion,0.066374,0.007896,0.180000,0.220000,0.220000,0,0,0,0,0.052954,0.000000
68,0,0,0,0,optimize,uniform_motion,0.048697,0.011272,0.180000,0.220000,0.220000,0,0,0,0,0.099318,0.000000
69,0,0,0,0,optimize,low_speed,0.029864,0.011889,0.100000,0.120000,0.120000,0,0,0,0,0.127763,0.000000
70,0,0,0,0,optimize,low_speed,0.017930,0.012239,0.100000,0.120000,0.120000,0,0,0,0,0.140827,0.000000
71,0,0,0,0,optimize,static_hold,0.010894,0.012414,0.100000,0.120000,0.120000,0,0,0,0,0.139590,0.000000
72,0,0,0,0,optimize,low_speed,0.039057,0.012605,0.100000,0.120000,0.120000,0,0,0,0,0.106007,0.000000
73,0,0,0,0,optimize,uniform_motion,0.075241,0.012887,0.180000,0.220000,0.220000,0,0,0,0,0.039720,0.000000
74,0,0,0,0,optimize,free_motion,0.114541,0.013580,0.180000,0.220000,0.220000,0,0,0,0,0.085961,0.000000
75,0,0,0,0,optimize,high_speed,0.156035,0.017463,0.300000,0.420000,0.340000,0,0,0,1,0.237822,0.000000
76,0,0,0,0,optimize,sustained_grasp,0.044647,0.017658,0.180000,0.220000,0.220000,0,0,0,1,0.272937,0.000000
77,0,0,0,0,optimize,free_motion,0.112885,0.017597,0.180000,0.220000,0.220000,0,0,0,0,0.168150,0.000000
78,0,0,0,0,optimize,free_motion,0.104337,0.017424,0.180000,0.220000,0.220000,0,0,0,0,0.080902,0.000000
79,0,0,0,0,optimize,uniform_motion,0.083521,0.016800,0.180000,0.220000,0.220000,0,0,0,0,0.064087,0.000000
80,0,0,0,0,optimize,uniform_motion,0.061243,0.015629,0.180000,0.220000,0.220000,0,0,0,0,0.095387,0.000000
81,0,0,0,0,optimize,uniform_motion,0.048128,0.008679,0.180000,0.220000,0.220000,0,0,0,0,0.131792,0.000000
82,0,0,0,0,optimize,low_speed,0.021577,0.007683,0.100000,0.120000,0.120000,0,0,0,0,0.145168,0.000000
83,0,0,0,0,optimize,low_speed,0.014870,0.007228,0.100000,0.120000,0.120000,0,0,0,0,0.138497,0.000000
84,0,0,0,0,optimize,low_speed,0.040096,0.006985,0.100000,0.120000,0.120000,0,0,0,0,0.102677,0.000000
85,0,0,0,0,optimize,uniform_motion,0.082649,0.006681,0.180000,0.220000,0.220000,0,0,0,0,0.043951,0.000000
86,0,0,0,0,optimize,free_motion,0.126162,0.006200,0.180000,0.220000,0.220000,0,0,0,0,0.108607,0.000000
87,0,0,0,0,optimize,sustained_grasp_high_speed,0.156375,0.002870,0.300000,0.420000,0.340000,0,0,0,1,0.263038,0.000000
88,0,0,0,0,optimize,low_speed,0.016439,0.002461,0.100000,0.120000,0.120000,0,0,0,1,0.253676,0.000000
89,0,0,0,0,optimize,free_motion,0.118079,0.002226,0.180000,0.220000,0.220000,0,0,0,0,0.143280,0.000000
90,0,0,0,0,optimize,free_motion,0.097288,0.002303,0.180000,0.220000,0.220000,0,0,0,0,0.074336,0.000000
91,0,0,0,0,optimize,uniform_motion,0.073800,0.004511,0.180000,0.220000,0.220000,0,0,0,0,0.071406,0.000000
92,0,0,0,0,optimize,uniform_motion,0.055774,0.007719,0.180000,0.220000,0.220000,0,0,0,0,0.111279,0.000000
93,0,0,0,0,optimize,low_speed,0.032500,0.008407,0.100000,0.120000,0.120000,0,0,0,0,0.138883,0.000000
94,0,0,0,0,optimize,low_speed,0.023373,0.008836,0.100000,0.120000,0.120000,0,0,0,0,0.156932,0.000000
95,0,0,0,0,optimize,static_hold,0.008216,0.009054,0.100000,0.120000,0.120000,0,0,0,0,0.157567,0.000000
96,0,0,0,0,optimize,low_speed,0.025939,0.009283,0.100000,0.120000,0.120000,0,0,0,0,0.135822,0.000000
97,0,0,0,0,optimize,uniform_motion,0.080730,0.009592,0.180000,0.220000,0.220000,0,0,0,0,0.071741,0.000000
98,0,0,0,0,optimize,free_motion,0.137036,0.010209,0.180000,0.220000,0.220000,0,0,0,0,0.095791,0.000000
99,0,1,0,0,optimize,sustained_grasp_high_speed,0.181554,0.011327,0.300000,0.420000,0.340000,0,0,0,1,0.263398,0.000000
100,0,0,0,0,optimize,low_speed,0.023770,0.011473,0.100000,0.120000,0.120000,0,0,0,0,0.255701,0.000000
101,0,0,0,0,optimize,free_motion,0.102158,0.011393,0.180000,0.220000,0.220000,0,0,0,0,0.155835,0.000000
102,0,0,0,0,optimize,uniform_motion,0.090259,0.011198,0.180000,0.220000,0.220000,0,0,0,0,0.067250,0.000000
103,0,0,0,0,optimize,uniform_motion,0.070961,0.010519,0.180000,0.220000,0.220000,0,0,0,0,0.023943,0.000000
104,0,0,0,0,optimize,uniform_motion,0.049087,0.009254,0.180000,0.220000,0.220000,0,0,0,0,0.056856,0.000000
105,0,0,0,0,optimize,low_speed,0.041018,0.008349,0.100000,0.120000,0.120000,0,0,0,0,0.094717,0.000000
106,0,0,0,0,optimize,low_speed,0.024708,0.007772,0.100000,0.120000,0.120000,0,0,0,0,0.117234,0.000000
107,0,0,0,0,optimize,static_hold,0.009292,0.007521,0.100000,0.120000,0.120000,0,0,0,0,0.123006,0.000000
108,0,0,0,0,optimize,low_speed,0.018659,0.007291,0.100000,0.120000,0.120000,0,0,0,0,0.110581,0.000000
109,0,0,0,0,optimize,uniform_motion,0.053839,0.007020,0.180000,0.220000,0.220000,0,0,0,0,0.062962,0.000000
110,0,0,0,0,optimize,free_motion,0.101738,0.006316,0.180000,0.220000,0.220000,0,0,0,0,0.055366,0.000000
111,0,0,0,0,optimize,free_motion,0.129937,0.002165,0.180000,0.220000,0.220000,0,0,0,0,0.178319,0.000000
112,0,0,0,0,optimize,sustained_grasp,0.115707,0.001415,0.180000,0.220000,0.220000,0,0,0,1,0.291716,0.000000
113,0,0,0,0,optimize,uniform_motion,0.071384,0.000831,0.180000,0.220000,0.220000,0,0,0,0,0.220165,0.000000
114,0,0,0,0,optimize,free_motion,0.108175,0.000369,0.180000,0.220000,0.220000,0,0,0,0,0.112853,0.000000
115,0,0,0,0,optimize,free_motion,0.093014,0.000649,0.180000,0.220000,0.220000,0,0,0,0,0.026158,0.000000
116,0,0,0,0,optimize,uniform_motion,0.067567,0.001381,0.180000,0.220000,0.220000,0,0,0,0,0.052290,0.000000
117,0,0,0,0,optimize,uniform_motion,0.050581,0.001972,0.180000,0.220000,0.220000,0,0,0,0,0.100514,0.000000
118,0,0,0,0,optimize,low_speed,0.030024,0.002263,0.100000,0.120000,0.120000,0,0,0,0,0.129983,0.000000
119,0,0,0,0,optimize,low_speed,0.015661,0.002465,0.100000,0.120000,0.120000,0,0,0,0,0.145577,0.000000
120,0,0,0,0,optimize,static_hold,0.006075,0.002588,0.100000,0.120000,0.120000,0,0,0,0,0.151125,0.000000
121,0,0,0,0,optimize,low_speed,0.013919,0.002741,0.100000,0.120000,0.120000,0,0,0,0,0.138480,0.000000
122,0,0,0,0,optimize,uniform_motion,0.058532,0.002977,0.180000,0.220000,0.220000,0,0,0,0,0.081936,0.000000
123,0,0,0,0,optimize,free_motion,0.104091,0.003547,0.180000,0.220000,0.220000,0,0,0,0,0.031310,0.000000
124,0,0,0,0,optimize,high_speed,0.137265,0.006776,0.300000,0.420000,0.340000,0,0,0,0,0.161716,0.000000
125,0,0,0,0,optimize,sustained_grasp,0.119372,0.007175,0.180000,0.220000,0.220000,0,0,0,1,0.279988,0.000000
126,0,0,0,0,optimize,uniform_motion,0.070602,0.007342,0.180000,0.220000,0.220000,0,0,0,0,0.212436,0.000000
127,0,0,0,0,optimize,free_motion,0.112107,0.007361,0.180000,0.220000,0.220000,0,0,0,0,0.102104,0.000000
128,0,0,0,0,optimize,free_motion,0.095961,0.007147,0.180000,0.220000,0.220000,0,0,0,0,0.031479,0.000000
129,0,0,0,0,optimize,free_motion,0.093229,0.006555,0.180000,0.220000,0.220000,0,0,0,0,0.089571,0.000000
130,0,0,0,0,optimize,uniform_motion,0.047097,0.005438,0.180000,0.220000,0.220000,0,0,0,0,0.134604,0.000000
131,0,0,0,0,optimize,low_speed,0.025520,0.004759,0.100000,0.120000,0.120000,0,0,0,0,0.158167,0.000000
132,0,0,0,0,optimize,low_speed,0.012146,0.004371,0.100000,0.120000,0.120000,0,0,0,0,0.161717,0.000000
133,0,0,0,0,optimize,low_speed,0.025594,0.004136,0.100000,0.120000,0.120000,0,0,0,0,0.143550,0.000000
134,0,0,0,0,optimize,uniform_motion,0.075330,0.003855,0.180000,0.220000,0.220000,0,0,0,0,0.087004,0.000000
135,0,0,0,0,optimize,free_motion,0.122329,0.003461,0.180000,0.220000,0.220000,0,0,0,0,0.105795,0.000000
136,0,0,0,0,optimize,high_speed,0.154893,0.001733,0.300000,0.420000,0.340000,0,0,0,1,0.240507,0.000000
137,0,0,0,0,optimize,sustained_grasp,0.019779,0.001625,0.180000,0.220000,0.220000,0,0,0,1,0.259475,0.000000
138,0,0,0,0,optimize,free_motion,0.119446,0.001860,0.180000,0.220000,0.220000,0,0,0,0,0.148190,0.000000
139,0,0,0,0,optimize,free_motion,0.100518,0.002155,0.180000,0.220000,0.220000,0,0,0,0,0.075257,0.000000
140,0,0,0,0,optimize,uniform_motion,0.079854,0.002688,0.180000,0.220000,0.220000,0,0,0,0,0.085379,0.000000
141,0,0,0,0,optimize,uniform_motion,0.052727,0.003119,0.180000,0.220000,0.220000,0,0,0,0,0.119429,0.000000
142,0,0,0,0,optimize,low_speed,0.028740,0.003307,0.100000,0.120000,0.120000,0,0,0,0,0.140110,0.000000
143,0,0,0,0,optimize,low_speed,0.020300,0.003411,0.100000,0.120000,0.120000,0,0,0,0,0.137893,0.000000
144,0,0,0,0,optimize,low_speed,0.028046,0.003479,0.100000,0.120000,0.120000,0,0,0,0,0.116841,0.000000
145,0,0,0,0,optimize,uniform_motion,0.061039,0.003548,0.180000,0.220000,0.220000,0,0,0,0,0.060780,0.000000
146,0,0,0,0,optimize,free_motion,0.109703,0.003560,0.180000,0.220000,0.220000,0,0,0,0,0.058469,0.000000
147,0,0,0,0,optimize,free_motion,0.136784,0.003345,0.180000,0.220000,0.220000,0,0,0,0,0.186976,0.000000
148,0,0,0,0,optimize,sustained_grasp,0.098178,0.003061,0.180000,0.220000,0.220000,0,0,0,1,0.284704,0.000000
149,0,0,0,0,optimize,uniform_motion,0.085791,0.002723,0.180000,0.220000,0.220000,0,0,0,0,0.200444,0.000000
150,0,0,0,0,optimize,uniform_motion,0.090553,0.002386,0.180000,0.220000,0.220000,0,0,0,0,0.120283,0.000000
151,0,0,0,0,optimize,uniform_motion,0.078341,0.001792,0.180000,0.220000,0.220000,0,0,0,0,0.069839,0.000000
152,0,0,0,0,optimize,uniform_motion,0.082708,0.001229,0.180000,0.220000,0.220000,0,0,0,0,0.087851,0.000000
153,0,0,0,0,optimize,uniform_motion,0.056579,0.000887,0.180000,0.220000,0.220000,0,0,0,0,0.134417,0.000000
154,0,0,0,0,optimize,low_speed,0.020817,0.000943,0.100000,0.120000,0.120000,0,0,0,0,0.154416,0.000000
155,0,0,0,0,optimize,static_hold,0.004240,0.001043,0.100000,0.120000,0.120000,0,0,0,0,0.158306,0.000000
156,0,0,0,0,optimize,static_hold,0.009794,0.001132,0.100000,0.120000,0.120000,0,0,0,0,0.153778,0.000000
157,0,0,0,0,optimize,uniform_motion,0.049701,0.001287,0.180000,0.220000,0.220000,0,0,0,0,0.121140,0.000000
158,0,0,0,0,optimize,free_motion,0.106410,0.001635,0.180000,0.220000,0.220000,0,0,0,0,0.088125,0.000000
159,0,0,0,0,optimize,high_speed,0.139621,0.005047,0.300000,0.420000,0.340000,0,0,0,0,0.180389,0.000000
160,0,0,0,0,optimize,sustained_grasp,0.116452,0.005517,0.180000,0.220000,0.220000,0,0,0,1,0.289006,0.000000
161,0,0,0,0,optimize,uniform_motion,0.081795,0.005759,0.180000,0.220000,0.220000,0,0,0,0,0.210670,0.000000
162,0,0,0,0,optimize,free_motion,0.103682,0.005834,0.180000,0.220000,0.220000,0,0,0,0,0.112153,0.000000
163,0,0,0,0,optimize,uniform_motion,0.086871,0.005704,0.180000,0.220000,0.220000,0,0,0,0,0.040497,0.000000
164,0,0,0,0,optimize,uniform_motion,0.066970,0.005249,0.180000,0.220000,0.220000,0,0,0,0,0.050713,0.000000
165,0,0,0,0,optimize,uniform_motion,0.052095,0.004403,0.180000,0.220000,0.220000,0,0,0,0,0.096294,0.000000
166,0,0,0,0,optimize,low_speed,0.037606,0.003727,0.100000,0.120000,0.120000,0,0,0,0,0.129914,0.000000
167,0,0,0,0,optimize,low_speed,0.023993,0.003265,0.100000,0.120000,0.120000,0,0,0,0,0.151599,0.000000
168,0,0,0,0,optimize,low_speed,0.012106,0.002968,0.100000,0.120000,0.120000,0,0,0,0,0.161583,0.000000
169,0,0,0,0,optimize,low_speed,0.013439,0.002695,0.100000,0.120000,0.120000,0,0,0,0,0.160436,0.000000
170,0,0,0,0,optimize,low_speed,0.031868,0.002464,0.100000,0.120000,0.120000,0,0,0,0,0.137874,0.000000
171,0,0,0,0,optimize,uniform_motion,0.082826,0.002204,0.180000,0.220000,0.220000,0,0,0,0,0.097678,0.000000
172,0,0,0,0,optimize,free_motion,0.129410,0.001876,0.180000,0.220000,0.220000,0,0,0,0,0.141110,0.000000
173,0,0,0,0,optimize,sustained_grasp_high_speed,0.139770,0.001441,0.300000,0.420000,0.340000,0,0,0,1,0.258870,0.000000
174,0,0,0,0,optimize,low_speed,0.020156,0.001635,0.100000,0.120000,0.120000,0,0,0,0,0.240346,0.000000
175,0,0,0,0,optimize,free_motion,0.111444,0.001940,0.180000,0.220000,0.220000,0,0,0,0,0.137863,0.000000
176,0,0,0,0,optimize,uniform_motion,0.083524,0.002196,0.180000,0.220000,0.220000,0,0,0,0,0.069292,0.000000
177,0,0,0,0,optimize,uniform_motion,0.082914,0.002612,0.180000,0.220000,0.220000,0,0,0,0,0.063602,0.000000
178,0,0,0,0,optimize,uniform_motion,0.057390,0.002911,0.180000,0.220000,0.220000,0,0,0,0,0.105318,0.000000
179,0,0,0,0,optimize,low_speed,0.037553,0.003029,0.100000,0.120000,0.120000,0,0,0,0,0.133984,0.000000
180,0,0,0,0,optimize,low_speed,0.023272,0.003078,0.100000,0.120000,0.120000,0,0,0,0,0.147651,0.000000
181,0,0,0,0,optimize,low_speed,0.017799,0.003093,0.100000,0.120000,0.120000,0,0,0,0,0.145390,0.000000
182,0,0,0,0,optimize,low_speed,0.033647,0.003084,0.100000,0.120000,0.120000,0,0,0,0,0.124727,0.000000
183,0,0,0,0,optimize,uniform_motion,0.048094,0.003047,0.180000,0.220000,0.220000,0,0,0,0,0.096660,0.000000
184,0,0,0,0,optimize,uniform_motion,0.080696,0.002949,0.180000,0.220000,0.220000,0,0,0,0,0.073364,0.000000
185,0,0,0,0,optimize,free_motion,0.116580,0.002680,0.180000,0.220000,0.220000,0,0,0,0,0.142293,0.000000
186,0,0,0,0,optimize,sustained_grasp_high_speed,0.142534,0.002111,0.300000,0.420000,0.340000,0,0,0,1,0.275048,0.000000
187,0,0,0,0,optimize,static_hold,0.005339,0.001868,0.100000,0.120000,0.120000,0,0,0,0,0.269575,0.000000
188,0,0,0,0,optimize,free_motion,0.097736,0.001624,0.180000,0.220000,0.220000,0,0,0,0,0.171492,0.000000
189,0,0,0,0,optimize,free_motion,0.095644,0.001470,0.180000,0.220000,0.220000,0,0,0,0,0.080147,0.000000
190,0,0,0,0,optimize,uniform_motion,0.071464,0.001133,0.180000,0.220000,0.220000,0,0,0,0,0.023546,0.000000
191,0,0,0,0,optimize,uniform_motion,0.058231,0.000917,0.180000,0.220000,0.220000,0,0,0,0,0.057061,0.000000
192,0,0,0,0,optimize,low_speed,0.034437,0.000855,0.100000,0.120000,0.120000,0,0,0,0,0.090182,0.000000
